date,HYS_Open,HYS_High,HYS_Low,HYS_Close,HYS_Volume,HYS_Dividends,HYS_Stock Splits
2011-06-17 00:00:00+00:00,100.1500015258789,100.18000030517578,100.0999984741211,51.57862091064453,1600,0.0,
2011-06-20 00:00:00+00:00,100.0,100.0999984741211,100.0,51.53739929199219,7800,0.0,
2011-06-21 00:00:00+00:00,100.0999984741211,100.1500015258789,100.0199966430664,51.604400634765625,12200,0.0,
2011-06-22 00:00:00+00:00,100.0999984741211,100.0999984741211,100.0,51.55284881591797,5700,0.0,
2011-06-23 00:00:00+00:00,100.0500030517578,100.12000274658205,99.8499984741211,51.57862091064453,2600,0.0,
2011-06-24 00:00:00+00:00,100.08999633789062,100.08999633789062,99.9499969482422,51.5013542175293,2500,0.0,
2011-06-27 00:00:00+00:00,100.0199966430664,100.1500015258789,100.0199966430664,51.604400634765625,25500,0.0,
2011-06-28 00:00:00+00:00,100.12999725341795,100.1999969482422,100.0999984741211,51.6250114440918,18300,0.0,
2011-06-29 00:00:00+00:00,100.29000091552734,100.29000091552734,100.1999969482422,51.65589141845703,12300,0.0,
2011-06-30 00:00:00+00:00,100.31999969482422,100.5,100.31999969482422,51.86854553222656,45600,0.162,
2011-07-01 00:00:00+00:00,100.58999633789062,100.83999633789062,100.58999633789062,52.03886413574219,23500,0.0,
2011-07-05 00:00:00+00:00,100.80999755859376,100.80999755859376,100.6999969482422,51.9975700378418,27900,0.0,
2011-07-06 00:00:00+00:00,100.7300033569336,100.75,100.61000061035156,51.97174453735352,10600,0.0,
2011-07-07 00:00:00+00:00,100.86000061035156,100.9000015258789,100.8000030517578,52.02853393554688,22700,0.0,
2011-07-08 00:00:00+00:00,100.69000244140624,100.8000030517578,100.66000366210938,52.023380279541016,22100,0.0,
2011-07-11 00:00:00+00:00,100.61000061035156,100.8499984741211,100.5500030517578,52.023380279541016,46600,0.0,
2011-07-12 00:00:00+00:00,100.8499984741211,100.8499984741211,100.63999938964844,51.94598007202149,10600,0.0,
2011-07-13 00:00:00+00:00,100.93000030517578,100.93000030517578,100.5999984741211,51.96142959594727,99100,0.0,
2011-07-14 00:00:00+00:00,100.7300033569336,100.81999969482422,100.72000122070312,51.9924201965332,6900,0.0,
2011-07-15 00:00:00+00:00,100.8000030517578,100.8499984741211,100.75,52.03886413574219,4500,0.0,
2011-07-18 00:00:00+00:00,100.81999969482422,100.81999969482422,100.66999816894533,52.002716064453125,5200,0.0,
2011-07-19 00:00:00+00:00,100.66999816894533,100.83999633789062,100.66999816894533,52.00788497924805,7600,0.0,
2011-07-20 00:00:00+00:00,100.86000061035156,100.91000366210938,100.7699966430664,52.0749626159668,7600,0.0,
2011-07-21 00:00:00+00:00,100.9499969482422,101.05999755859376,100.7699966430664,52.13690185546875,14000,0.0,
2011-07-22 00:00:00+00:00,101.06999969482422,101.16000366210938,101.0,52.17822265625,8200,0.0,
2011-07-25 00:00:00+00:00,101.2300033569336,101.25,101.1500015258789,52.25046920776367,4600,0.0,
2011-07-26 00:00:00+00:00,101.12000274658205,101.4000015258789,101.12000274658205,52.28660202026367,10600,0.0,
2011-07-27 00:00:00+00:00,101.25,101.2699966430664,101.0,52.20399856567383,8700,0.0,
2011-07-28 00:00:00+00:00,101.26000213623048,101.26000213623048,101.12000274658205,52.20399856567383,1200,0.0,
2011-07-29 00:00:00+00:00,100.62000274658205,101.08999633789062,100.4499969482422,52.1356201171875,24600,0.418,
2011-08-01 00:00:00+00:00,100.5999984741211,100.9000015258789,100.5500030517578,52.21337890625,48800,0.0,
2011-08-02 00:00:00+00:00,100.63999938964844,100.70999908447266,100.3000030517578,51.99567031860352,31400,0.0,
2011-08-03 00:00:00+00:00,100.41000366210938,100.44000244140624,100.0,51.949031829833984,10900,0.0,
2011-08-04 00:00:00+00:00,99.9800033569336,99.9800033569336,99.3000030517578,51.461875915527344,24400,0.0,
2011-08-05 00:00:00+00:00,99.12000274658205,99.2699966430664,98.01000213623048,51.34269332885742,7500,0.0,
2011-08-08 00:00:00+00:00,98.11000061035156,98.5,95.91999816894533,49.93822860717773,13800,0.0,
2011-08-09 00:00:00+00:00,96.0,97.88999938964844,96.0,50.466835021972656,6900,0.0,
2011-08-10 00:00:00+00:00,97.02999877929688,97.5,96.16000366210938,50.0781478881836,7300,0.0,
2011-08-11 00:00:00+00:00,95.75,96.22000122070312,94.33999633789062,49.751651763916016,122000,0.0,
2011-08-12 00:00:00+00:00,95.37999725341795,96.04000091552734,95.37999725341795,49.549537658691406,1500,0.0,
2011-08-15 00:00:00+00:00,96.5500030517578,97.06999969482422,96.5500030517578,50.29065704345703,12600,0.0,
2011-08-16 00:00:00+00:00,96.9000015258789,96.97000122070312,96.80999755859376,50.25437927246094,3400,0.0,
2011-08-17 00:00:00+00:00,97.26000213623048,97.44000244140624,97.04000091552734,50.47721862792969,2200,0.0,
2011-08-18 00:00:00+00:00,96.81999969482422,96.81999969482422,96.01000213623048,49.8553352355957,6400,0.0,
2011-08-19 00:00:00+00:00,96.22000122070312,96.31999969482422,96.1999969482422,49.88123321533203,2000,0.0,
2011-08-22 00:00:00+00:00,96.04000091552734,96.2699966430664,96.0,49.751651763916016,5900,0.0,
2011-08-23 00:00:00+00:00,96.0199966430664,96.37000274658205,96.0199966430664,49.82419967651367,1900,0.0,
2011-08-24 00:00:00+00:00,96.06999969482422,96.06999969482422,96.0,49.751651763916016,1100,0.0,
2011-08-25 00:00:00+00:00,96.0500030517578,96.1500015258789,96.01000213623048,49.7568473815918,1100,0.0,
2011-08-26 00:00:00+00:00,96.25,96.25,95.5,49.72574615478516,8000,0.0,
2011-08-29 00:00:00+00:00,96.25,96.25,96.0,49.88123321533203,8000,0.0,
2011-08-30 00:00:00+00:00,96.01000213623048,96.1999969482422,95.80999755859376,49.70502853393555,15700,0.0,
2011-08-31 00:00:00+00:00,96.04000091552734,96.0500030517578,95.87000274658205,49.98694610595703,12900,0.521,
2011-09-01 00:00:00+00:00,96.01000213623048,96.93000030517578,96.0,50.08591842651367,4000,0.0,
2011-09-02 00:00:00+00:00,96.33999633789062,96.8000030517578,96.33999633789062,50.21622467041016,2400,0.0,
2011-09-06 00:00:00+00:00,96.1500015258789,96.1500015258789,95.6500015258789,50.02339172363281,14800,0.0,
2011-09-07 00:00:00+00:00,96.48999786376952,96.48999786376952,96.19000244140624,50.17973709106445,1400,0.0,
2011-09-08 00:00:00+00:00,96.3499984741211,96.3499984741211,96.1999969482422,50.12763977050781,10800,0.0,
2011-09-09 00:00:00+00:00,96.23999786376952,96.43000030517578,96.02999877929688,50.17973709106445,1900,0.0,
2011-09-12 00:00:00+00:00,96.29000091552734,96.29000091552734,95.12000274658205,49.955657958984375,8400,0.0,
2011-09-13 00:00:00+00:00,95.9499969482422,96.04000091552734,95.75,49.89312744140625,4600,0.0,
2011-09-14 00:00:00+00:00,95.8000030517578,95.8499984741211,95.75,49.89312744140625,5700,0.0,
2011-09-15 00:00:00+00:00,95.75,95.98999786376952,95.75,49.98694610595703,7600,0.0,
2011-09-16 00:00:00+00:00,95.8499984741211,95.8499984741211,95.75,49.89312744140625,10900,0.0,
