date,CCNE_Open,CCNE_High,CCNE_Low,CCNE_Close,CCNE_Volume,CCNE_Dividends,CCNE_Stock Splits
1994-04-04 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,1.8583905696868896,500,0.0,
1994-04-05 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,1.8583905696868896,0,0.0,
1994-04-06 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,1.8405215740203855,5000,0.0,
1994-04-07 00:00:00+00:00,5.300000190734863,5.300000190734863,5.300000190734863,1.8941303491592407,1500,0.0,
1994-04-08 00:00:00+00:00,5.300000190734863,5.300000190734863,5.300000190734863,1.8941303491592407,0,0.0,
1994-04-11 00:00:00+00:00,5.300000190734863,5.300000190734863,5.300000190734863,1.8941303491592407,0,0.0,
1994-04-12 00:00:00+00:00,5.5,5.5,5.300000190734863,1.8941303491592407,4500,0.0,
1994-04-13 00:00:00+00:00,5.150000095367432,5.400000095367432,5.150000095367432,1.91199803352356,2500,0.0,
1994-04-14 00:00:00+00:00,5.349999904632568,5.349999904632568,5.349999904632568,1.91199803352356,1000,0.0,
1994-04-15 00:00:00+00:00,5.349999904632568,5.349999904632568,5.324999809265137,1.9030638933181765,1500,0.0,
1994-04-18 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-19 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-20 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-21 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-22 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-25 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-26 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-28 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-04-29 00:00:00+00:00,5.324999809265137,5.324999809265137,5.324999809265137,1.9030638933181765,0,0.0,
1994-05-02 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,1.8405215740203855,500,0.0,
1994-05-03 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,1.8405215740203855,0,0.0,
1994-05-04 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,1.8405215740203855,0,0.0,
1994-05-05 00:00:00+00:00,5.150000095367432,5.150000095367432,5.150000095367432,1.8405215740203855,0,0.0,
1994-05-06 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,500,0.0,
1994-05-09 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-10 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-11 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-12 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,5000,0.0,
1994-05-13 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-16 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-17 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-18 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-19 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-20 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-23 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-24 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-25 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-26 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-27 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-05-31 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-06-01 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-06-02 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-06-03 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-06-06 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,1500,0.0,
1994-06-07 00:00:00+00:00,5.599999904632568,5.599999904632568,5.599999904632568,2.0013437271118164,1500,0.0,
1994-06-08 00:00:00+00:00,5.599999904632568,5.599999904632568,5.599999904632568,2.0013437271118164,0,0.0,
1994-06-09 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,500,0.0,
1994-06-10 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-06-13 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,1.9298678636550903,0,0.0,
1994-06-14 00:00:00+00:00,5.400000095367432,5.650000095367432,5.400000095367432,2.0192134380340576,2000,0.0,
1994-06-15 00:00:00+00:00,5.650000095367432,5.650000095367432,5.650000095367432,2.0192134380340576,0,0.0,
1994-06-16 00:00:00+00:00,5.650000095367432,5.650000095367432,5.650000095367432,2.0192134380340576,0,0.0,
1994-06-17 00:00:00+00:00,5.650000095367432,5.650000095367432,5.650000095367432,2.0192134380340576,500,0.0,
1994-06-20 00:00:00+00:00,5.650000095367432,5.650000095367432,5.650000095367432,2.0192134380340576,0,0.0,
1994-06-21 00:00:00+00:00,5.650000095367432,5.650000095367432,5.650000095367432,2.0192134380340576,0,0.0,
1994-06-22 00:00:00+00:00,5.650000095367432,5.650000095367432,5.650000095367432,2.0192134380340576,0,0.0,
