date,GAB-PH_Open,GAB-PH_High,GAB-PH_Low,GAB-PH_Close,GAB-PH_Volume,GAB-PH_Dividends,GAB-PH_Stock Splits
2012-09-26 00:00:00+00:00,25.01000022888184,25.149999618530277,24.5,14.92461395263672,171500,0.0,
2012-09-27 00:00:00+00:00,25.0,25.3799991607666,25.0,15.007864952087402,555795,0.0,
2012-09-28 00:00:00+00:00,25.239999771118164,25.299999237060547,25.059999465942383,15.013812065124512,73575,0.0,
2012-10-01 00:00:00+00:00,25.25,25.25,24.149999618530277,14.93651294708252,69105,0.0,
2012-10-02 00:00:00+00:00,25.299999237060547,25.31999969482422,25.100000381469727,14.966243743896484,88825,0.0,
2012-10-03 00:00:00+00:00,25.270000457763672,25.600000381469727,25.25,15.132732391357422,90645,0.0,
2012-10-04 00:00:00+00:00,25.549999237060547,25.56999969482422,25.350000381469727,15.16246223449707,88330,0.0,
2012-10-05 00:00:00+00:00,25.549999237060547,25.6299991607666,25.43000030517578,15.16840648651123,92919,0.0,
2012-10-08 00:00:00+00:00,25.57999992370605,25.649999618530277,25.43000030517578,15.16246223449707,135823,0.0,
2012-10-09 00:00:00+00:00,25.5,25.559999465942383,25.450000762939453,15.138679504394531,58840,0.0,
2012-10-10 00:00:00+00:00,25.530000686645508,25.649999618530277,25.489999771118164,15.18030071258545,98775,0.0,
2012-10-11 00:00:00+00:00,25.57999992370605,25.59000015258789,25.5,15.186243057250977,19553,0.0,
2012-10-12 00:00:00+00:00,25.600000381469727,25.600000381469727,25.549999237060547,15.210027694702148,33119,0.0,
2012-10-15 00:00:00+00:00,25.600000381469727,25.600000381469727,25.55990028381348,15.198138236999512,12025,0.0,
2012-10-16 00:00:00+00:00,25.600000381469727,25.600000381469727,25.51000022888184,15.19219207763672,20989,0.0,
2012-10-17 00:00:00+00:00,25.56999969482422,25.600000381469727,25.530000686645508,15.221923828125,18191,0.0,
2012-10-18 00:00:00+00:00,25.59000015258789,25.59000015258789,25.5,15.192431449890137,52943,0.0,
2012-10-19 00:00:00+00:00,25.549999237060547,25.549999237060547,25.46999931335449,15.174352645874023,17846,0.0,
2012-10-22 00:00:00+00:00,25.59000015258789,25.59000015258789,25.5,15.215978622436523,22807,0.0,
2012-10-23 00:00:00+00:00,25.549999237060547,25.59000015258789,25.54990005493164,15.198138236999512,16654,0.0,
2012-10-24 00:00:00+00:00,25.600000381469727,25.6299991607666,25.530000686645508,15.239765167236328,22335,0.0,
2012-10-25 00:00:00+00:00,25.59000015258789,25.6299991607666,25.57900047302246,15.210027694702148,11102,0.0,
2012-10-26 00:00:00+00:00,25.549999237060547,25.61989974975586,25.46999931335449,15.16246223449707,23150,0.0,
2012-10-31 00:00:00+00:00,25.559999465942383,25.559999465942383,25.51000022888184,15.16840648651123,33778,0.0,
2012-11-01 00:00:00+00:00,25.51000022888184,25.57999992370605,25.5,15.210027694702148,38141,0.0,
2012-11-02 00:00:00+00:00,25.549999237060547,25.649999618530277,25.5,15.2516508102417,12939,0.0,
2012-11-05 00:00:00+00:00,25.61009979248047,25.63999938964844,25.549999237060547,15.245702743530272,10170,0.0,
2012-11-06 00:00:00+00:00,25.600000381469727,25.63999938964844,25.520000457763672,15.19219207763672,16465,0.0,
2012-11-07 00:00:00+00:00,25.549999237060547,25.56999969482422,25.540000915527344,15.204084396362305,24972,0.0,
2012-11-08 00:00:00+00:00,25.6200008392334,25.63999938964844,25.5,15.19219207763672,30718,0.0,
2012-11-09 00:00:00+00:00,25.459999084472656,25.57999992370605,25.459999084472656,15.210027694702148,22500,0.0,
2012-11-12 00:00:00+00:00,25.562400817871094,25.63999938964844,25.549999237060547,15.221923828125,20798,0.0,
2012-11-13 00:00:00+00:00,25.6299991607666,25.6299991607666,25.540000915527344,15.215978622436523,30830,0.0,
2012-11-14 00:00:00+00:00,25.540000915527344,25.6299991607666,25.450000762939453,15.138679504394531,32901,0.0,
2012-11-15 00:00:00+00:00,25.540000915527344,25.59000015258789,25.399999618530277,15.174352645874023,34839,0.0,
2012-11-16 00:00:00+00:00,25.57999992370605,25.700000762939453,25.510099411010746,15.2516508102417,36704,0.0,
2012-11-19 00:00:00+00:00,25.700000762939453,25.700000762939453,25.51000022888184,15.215978622436523,16667,0.0,
2012-11-20 00:00:00+00:00,25.51000022888184,25.700000762939453,25.459999084472656,15.281381607055664,28820,0.0,
2012-11-21 00:00:00+00:00,25.670000076293945,25.75,25.61000061035156,15.287325859069824,34593,0.0,
2012-11-23 00:00:00+00:00,25.700000762939453,25.71999931335449,25.700000762939453,15.281381607055664,1600,0.0,
2012-11-26 00:00:00+00:00,25.753999710083008,25.790000915527344,25.6200008392334,15.233872413635254,20552,0.0,
2012-11-27 00:00:00+00:00,25.65010070800781,25.73240089416504,25.61000061035156,15.2516508102417,19360,0.0,
2012-11-28 00:00:00+00:00,25.649999618530277,25.71109962463379,25.59000015258789,15.281381607055664,16185,0.0,
2012-11-29 00:00:00+00:00,25.729999542236328,25.739999771118164,25.59000015258789,15.227869987487791,15367,0.0,
2012-11-30 00:00:00+00:00,25.700000762939453,25.709999084472656,25.670000076293945,15.27376937866211,7422,0.0,
2012-12-03 00:00:00+00:00,25.75,25.75,25.700000762939453,15.305169105529783,11210,0.0,
2012-12-04 00:00:00+00:00,25.739999771118164,25.75,25.65999984741211,15.281381607055664,8939,0.0,
2012-12-05 00:00:00+00:00,25.709999084472656,25.75,25.67009925842285,15.26949405670166,20175,0.0,
2012-12-06 00:00:00+00:00,25.670000076293945,25.739999771118164,25.649999618530277,15.29922103881836,7650,0.0,
2012-12-07 00:00:00+00:00,25.739999771118164,25.75,25.649999618530277,15.305169105529783,14658,0.0,
2012-12-10 00:00:00+00:00,25.75,25.780000686645508,25.68000030517578,15.328949928283691,17834,0.0,
