date,PSX_Open,PSX_High,PSX_Low,PSX_Close,PSX_Volume,PSX_Dividends,PSX_Stock Splits
2012-04-12 00:00:00+00:00,33.25,34.209999084472656,32.0,22.677000045776367,654700,0.0,
2012-04-13 00:00:00+00:00,34.0,37.45000076293945,33.90999984741211,24.67791175842285,1685000,0.0,
2012-04-16 00:00:00+00:00,37.0,37.0,35.9900016784668,24.377775192260746,550200,0.0,
2012-04-17 00:00:00+00:00,36.400001525878906,36.75,36.0,24.010948181152344,179600,0.0,
2012-04-18 00:00:00+00:00,36.0,36.43999862670898,34.5,24.010948181152344,207100,0.0,
2012-04-19 00:00:00+00:00,36.0,37.220001220703125,35.79999923706055,24.010948181152344,598100,0.0,
2012-04-20 00:00:00+00:00,36.09999847412109,37.0,36.09999847412109,24.2243709564209,149700,0.0,
2012-04-23 00:00:00+00:00,36.2400016784668,36.2400016784668,35.41999816894531,23.797508239746094,95700,0.0,
2012-04-24 00:00:00+00:00,36.0,36.0,34.68000030517578,23.17723655700684,124500,0.0,
2012-04-25 00:00:00+00:00,34.79999923706055,35.5,34.5,23.17723655700684,266200,0.0,
2012-04-26 00:00:00+00:00,34.61000061035156,34.9900016784668,34.439998626708984,23.31062126159668,183900,0.0,
2012-04-27 00:00:00+00:00,35.25,35.25,33.970001220703125,22.7503662109375,536000,0.0,
2012-04-30 00:00:00+00:00,34.34000015258789,34.900001525878906,34.0,22.710355758666992,4105700,0.0,
2012-05-01 00:00:00+00:00,33.7400016784668,34.099998474121094,32.58000183105469,21.849958419799805,6878600,0.0,
2012-05-02 00:00:00+00:00,32.599998474121094,32.66999816894531,31.6299991607666,21.34306526184082,11287600,0.0,
2012-05-03 00:00:00+00:00,31.93000030517578,31.979999542236328,31.049999237060547,20.93621063232422,11800000,0.0,
2012-05-04 00:00:00+00:00,30.850000381469727,31.09000015258789,30.1200008392334,20.115840911865234,10881000,0.0,
2012-05-07 00:00:00+00:00,30.100000381469727,30.549999237060547,29.25,19.575590133666992,12257200,0.0,
2012-05-08 00:00:00+00:00,29.09000015258789,30.40999984741211,28.75,20.075817108154297,14601300,0.0,
2012-05-09 00:00:00+00:00,29.809999465942383,32.88999938964844,29.729999542236328,21.66987419128418,13990000,0.0,
2012-05-10 00:00:00+00:00,33.04999923706055,33.349998474121094,31.520000457763672,21.663204193115234,8862000,0.0,
2012-05-11 00:00:00+00:00,31.729999542236328,32.150001525878906,31.399999618530277,21.22968292236328,4460100,0.0,
2012-05-14 00:00:00+00:00,31.190000534057617,31.57999992370605,30.770000457763672,20.889528274536133,6398200,0.0,
2012-05-15 00:00:00+00:00,31.350000381469727,32.31999969482422,31.059999465942383,21.12296295166016,6362800,0.0,
2012-05-16 00:00:00+00:00,31.459999084472656,32.38999938964844,31.25,21.409765243530277,6118600,0.0,
2012-05-17 00:00:00+00:00,31.88999938964844,32.0,31.200000762939453,20.849504470825195,5850500,0.0,
2012-05-18 00:00:00+00:00,31.43000030517578,31.690000534057617,30.989999771118164,20.92954444885254,7940800,0.0,
2012-05-21 00:00:00+00:00,31.229999542236328,32.34000015258789,30.950000762939453,21.46978187561035,5480100,0.0,
2012-05-22 00:00:00+00:00,31.8799991607666,32.27000045776367,31.32999992370605,21.09627914428711,5415000,0.0,
2012-05-23 00:00:00+00:00,31.350000381469727,31.489999771118164,30.8799991607666,20.94955062866211,5268900,0.0,
2012-05-24 00:00:00+00:00,31.420000076293945,31.440000534057617,30.75,20.76279830932617,4210400,0.0,
2012-05-25 00:00:00+00:00,31.01000022888184,31.40999984741211,30.82999992370605,20.876182556152344,3217900,0.0,
2012-05-29 00:00:00+00:00,31.280000686645508,31.71999931335449,30.86000061035156,20.682764053344727,3979600,0.0,
2012-05-30 00:00:00+00:00,30.790000915527344,30.82999992370605,30.18000030517578,20.30259132385254,6000600,0.0,
2012-05-31 00:00:00+00:00,30.26000022888184,30.350000381469727,29.71999931335449,20.029125213623047,8098000,0.0,
2012-06-01 00:00:00+00:00,29.5,30.170000076293945,29.3799991607666,19.95576477050781,5701700,0.0,
2012-06-04 00:00:00+00:00,29.299999237060547,30.190000534057617,29.25,19.695646286010746,4844900,0.0,
2012-06-05 00:00:00+00:00,29.3700008392334,30.100000381469727,29.31999969482422,19.94242286682129,4046500,0.0,
2012-06-06 00:00:00+00:00,30.030000686645508,32.0,29.81999969482422,21.02958869934082,8609400,0.0,
2012-06-07 00:00:00+00:00,32.06999969482422,32.75,31.739999771118164,21.22968292236328,7694300,0.0,
2012-06-08 00:00:00+00:00,31.65999984741211,32.349998474121094,31.51000022888184,21.4231014251709,4302100,0.0,
2012-06-11 00:00:00+00:00,32.45000076293945,33.04999923706055,32.22999954223633,21.743240356445312,5999000,0.0,
2012-06-12 00:00:00+00:00,32.560001373291016,33.7400016784668,32.4900016784668,22.33685302734375,6809900,0.0,
2012-06-13 00:00:00+00:00,33.27000045776367,33.4900016784668,32.540000915527344,21.856630325317383,2876200,0.0,
2012-06-14 00:00:00+00:00,32.77000045776367,33.63999938964844,32.310001373291016,22.363527297973636,4460000,0.0,
2012-06-15 00:00:00+00:00,33.599998474121094,34.90999984741211,33.380001068115234,23.277267456054688,9892400,0.0,
2012-06-18 00:00:00+00:00,34.380001068115234,34.5,33.83000183105469,22.583627700805664,4254400,0.0,
2012-06-19 00:00:00+00:00,34.060001373291016,34.529998779296875,33.72999954223633,22.583627700805664,4873500,0.0,
2012-06-20 00:00:00+00:00,33.790000915527344,34.849998474121094,33.47999954223633,23.117206573486328,4628400,0.0,
2012-06-21 00:00:00+00:00,34.70000076293945,34.7599983215332,33.060001373291016,22.330175399780277,3489900,0.0,
2012-06-22 00:00:00+00:00,33.650001525878906,34.709999084472656,33.029998779296875,22.783727645874023,4359500,0.0,
2012-06-25 00:00:00+00:00,33.689998626708984,33.689998626708984,32.7599983215332,21.923324584960938,3518600,0.0,
2012-06-26 00:00:00+00:00,32.810001373291016,33.97999954223633,32.400001525878906,21.729907989501957,3274700,0.0,
2012-06-27 00:00:00+00:00,32.61000061035156,33.400001525878906,31.420000076293945,21.26969718933105,3615600,0.0,
2012-06-28 00:00:00+00:00,31.540000915527344,32.400001525878906,31.290000915527344,21.549827575683597,3115900,0.0,
2012-06-29 00:00:00+00:00,32.779998779296875,33.380001068115234,32.650001525878906,22.17010307312012,4599500,0.0,
2012-07-02 00:00:00+00:00,33.59000015258789,34.31999969482422,33.369998931884766,22.677000045776367,3868500,0.0,
2012-07-03 00:00:00+00:00,34.02000045776367,34.630001068115234,33.83000183105469,22.837081909179688,3647400,0.0,
2012-07-05 00:00:00+00:00,33.83000183105469,34.2400016784668,33.540000915527344,22.54360580444336,2711300,0.0,
2012-07-06 00:00:00+00:00,33.400001525878906,33.68000030517578,32.91999816894531,22.25681495666504,1907800,0.0,
2012-07-09 00:00:00+00:00,33.08000183105469,33.7599983215332,32.650001525878906,22.17677879333496,2264600,0.0,
2012-07-10 00:00:00+00:00,33.470001220703125,33.470001220703125,32.5,21.796602249145508,2972900,0.0,
2012-07-11 00:00:00+00:00,32.65999984741211,33.63999938964844,32.349998474121094,22.330175399780277,2583000,0.0,
2012-07-12 00:00:00+00:00,33.150001525878906,33.189998626708984,32.54999923706055,22.01670455932617,3505600,0.0,
2012-07-13 00:00:00+00:00,33.61000061035156,35.08000183105469,33.5099983215332,23.303956985473636,4801300,0.0,
2012-07-16 00:00:00+00:00,34.689998626708984,36.119998931884766,34.560001373291016,24.0776309967041,4895700,0.0,
2012-07-17 00:00:00+00:00,36.15999984741211,36.79999923706055,35.86000061035156,24.471155166625977,3604100,0.0,
2012-07-18 00:00:00+00:00,36.650001525878906,37.66999816894531,36.59000015258789,24.744609832763672,2839200,0.0,
2012-07-19 00:00:00+00:00,36.91999816894531,37.0,35.5,23.872848510742188,3758600,0.2,
2012-07-20 00:00:00+00:00,35.18000030517578,35.439998626708984,34.90999984741211,23.68508720397949,3290000,0.0,
2012-07-23 00:00:00+00:00,34.790000915527344,35.279998779296875,34.5,23.48390388488769,3245900,0.0,
2012-07-24 00:00:00+00:00,35.25,35.41999816894531,34.61000061035156,23.624740600585938,2351600,0.0,
