date,FORR_Open,FORR_High,FORR_Low,FORR_Close,FORR_Volume,FORR_Dividends,FORR_Stock Splits
1997-03-14 00:00:00+00:00,11.0,11.0,10.4375,8.55193042755127,56200,0.0,
1997-03-17 00:00:00+00:00,10.6875,10.6875,9.5,7.7470383644104,59400,0.0,
1997-03-18 00:00:00+00:00,9.625,9.625,9.25,7.445208549499512,9400,0.0,
1997-03-19 00:00:00+00:00,9.625,9.625,9.625,7.7470383644104,1000,0.0,
1997-03-20 00:00:00+00:00,9.625,9.625,9.5625,7.696735858917236,5800,0.0,
1997-03-21 00:00:00+00:00,9.625,9.625,9.5,7.7470383644104,23600,0.0,
1997-03-24 00:00:00+00:00,9.25,9.625,9.25,7.445208549499512,9800,0.0,
1997-03-25 00:00:00+00:00,9.25,9.625,9.0,7.7470383644104,105000,0.0,
1997-03-26 00:00:00+00:00,9.625,9.625,9.25,7.445208549499512,1800,0.0,
1997-03-27 00:00:00+00:00,9.25,9.5,9.25,7.445208549499512,12200,0.0,
1997-03-31 00:00:00+00:00,9.25,9.25,9.125,7.344598293304443,19400,0.0,
1997-04-01 00:00:00+00:00,9.0,9.125,8.625,6.942154407501221,6200,0.0,
1997-04-02 00:00:00+00:00,8.625,8.625,8.625,6.942154407501221,0,0.0,
1997-04-03 00:00:00+00:00,8.75,9.0,8.625,7.243988037109375,3000,0.0,
1997-04-04 00:00:00+00:00,9.0,9.0,8.625,6.942154407501221,16000,0.0,
1997-04-07 00:00:00+00:00,9.0,9.0,9.0,7.243988037109375,2400,0.0,
1997-04-08 00:00:00+00:00,8.625,9.0,8.625,7.093072891235352,13000,0.0,
1997-04-09 00:00:00+00:00,8.625,8.8125,8.625,7.093072891235352,3800,0.0,
1997-04-10 00:00:00+00:00,9.0,9.0,8.625,6.942154407501221,9800,0.0,
1997-04-11 00:00:00+00:00,8.625,9.0,8.625,7.243988037109375,4000,0.0,
1997-04-14 00:00:00+00:00,9.0,9.0,8.875,7.243988037109375,16800,0.0,
1997-04-15 00:00:00+00:00,8.875,9.0,8.875,7.243988037109375,2200,0.0,
1997-04-16 00:00:00+00:00,8.8125,9.0,8.6875,6.99246072769165,42000,0.0,
1997-04-17 00:00:00+00:00,8.578125,9.0,8.578125,7.243988037109375,16000,0.0,
1997-04-18 00:00:00+00:00,8.875,8.875,8.6875,6.99246072769165,11000,0.0,
1997-04-21 00:00:00+00:00,8.625,8.6875,8.625,6.99246072769165,3200,0.0,
1997-04-22 00:00:00+00:00,9.0,9.0,8.21875,6.690627098083496,107800,0.0,
1997-04-23 00:00:00+00:00,8.1875,8.375,7.75,6.590017318725586,32000,0.0,
1997-04-24 00:00:00+00:00,9.0,9.25,8.875,7.143378257751465,36400,0.0,
1997-04-25 00:00:00+00:00,9.0,9.0,8.875,7.143378257751465,14200,0.0,
1997-04-28 00:00:00+00:00,9.0,9.25,8.8125,7.243988037109375,95800,0.0,
1997-04-29 00:00:00+00:00,9.0,9.25,9.0,7.445208549499512,2800,0.0,
1997-04-30 00:00:00+00:00,9.25,9.25,9.0,7.344598293304443,99600,0.0,
1997-05-01 00:00:00+00:00,9.25,9.25,9.25,7.445208549499512,200,0.0,
1997-05-02 00:00:00+00:00,9.25,10.125,9.25,8.149487495422363,62400,0.0,
1997-05-05 00:00:00+00:00,10.125,10.875,9.875,8.753153800964355,35400,0.0,
1997-05-06 00:00:00+00:00,10.875,10.875,10.5,8.652541160583496,15800,0.0,
1997-05-07 00:00:00+00:00,10.375,10.625,9.875,7.948265075683594,12400,0.0,
1997-05-08 00:00:00+00:00,10.125,10.125,9.875,8.149487495422363,4600,0.0,
1997-05-09 00:00:00+00:00,10.0,10.5,10.0,8.451318740844727,16000,0.0,
1997-05-12 00:00:00+00:00,10.375,10.375,10.125,8.3507080078125,3400,0.0,
1997-05-13 00:00:00+00:00,10.375,10.375,10.375,8.3507080078125,3600,0.0,
1997-05-14 00:00:00+00:00,10.125,10.75,10.125,8.451318740844727,29400,0.0,
1997-05-15 00:00:00+00:00,10.5,10.875,10.5,8.602235794067383,13400,0.0,
1997-05-16 00:00:00+00:00,10.875,11.25,10.875,8.753153800964355,44800,0.0,
1997-05-19 00:00:00+00:00,11.25,11.5,11.125,9.256207466125488,15800,0.0,
1997-05-20 00:00:00+00:00,11.5,11.9375,11.25,9.608346939086914,92000,0.0,
1997-05-21 00:00:00+00:00,11.9375,12.5,11.625,9.859871864318848,26000,0.0,
1997-05-22 00:00:00+00:00,12.5,12.75,12.125,10.061094284057615,29000,0.0,
1997-05-23 00:00:00+00:00,12.75,13.125,12.3125,10.463536262512209,96600,0.0,
1997-05-27 00:00:00+00:00,13.125,13.6875,12.875,11.01689910888672,148800,0.0,
1997-05-28 00:00:00+00:00,13.25,13.625,13.25,10.664758682250977,73000,0.0,
1997-05-29 00:00:00+00:00,13.25,13.6875,13.25,10.86598014831543,77800,0.0,
1997-05-30 00:00:00+00:00,13.625,14.75,13.25,11.771477699279783,232800,0.0,
1997-06-02 00:00:00+00:00,14.75,14.75,14.0625,11.670870780944824,77800,0.0,
1997-06-03 00:00:00+00:00,14.0625,14.9375,14.0625,11.570261001586914,44200,0.0,
1997-06-04 00:00:00+00:00,14.5,16.4375,14.375,12.978811264038086,38600,0.0,
1997-06-05 00:00:00+00:00,15.75,15.875,15.1875,12.37514591217041,81400,0.0,
1997-06-06 00:00:00+00:00,15.1875,15.25,14.8125,12.274535179138184,16000,0.0,
1997-06-09 00:00:00+00:00,15.25,15.25,14.3125,11.872090339660645,17800,0.0,
1997-06-10 00:00:00+00:00,14.75,14.75,13.125,10.56414794921875,38000,0.0,
1997-06-11 00:00:00+00:00,13.125,13.5625,13.125,10.916284561157228,108000,0.0,
1997-06-12 00:00:00+00:00,13.5625,13.5625,13.375,10.815675735473633,115000,0.0,
1997-06-13 00:00:00+00:00,13.125,13.5625,13.125,10.56414794921875,4200,0.0,
1997-06-16 00:00:00+00:00,13.5625,14.1875,13.125,11.419340133666992,71200,0.0,
1997-06-17 00:00:00+00:00,14.1875,14.8125,14.125,11.92239761352539,61200,0.0,
1997-06-18 00:00:00+00:00,14.5625,14.625,14.375,11.570261001586914,42800,0.0,
1997-06-19 00:00:00+00:00,14.375,14.625,14.375,11.570261001586914,20600,0.0,
1997-06-20 00:00:00+00:00,14.8125,14.8125,14.375,11.721177101135254,23800,0.0,
1997-06-23 00:00:00+00:00,14.8125,14.8125,14.375,11.92239761352539,168400,0.0,
1997-06-24 00:00:00+00:00,14.8125,14.8125,14.375,11.771477699279783,63200,0.0,
1997-06-25 00:00:00+00:00,14.8125,14.8125,14.375,11.872090339660645,31400,0.0,
1997-06-26 00:00:00+00:00,14.8125,14.8125,14.375,11.721177101135254,15800,0.0,
1997-06-27 00:00:00+00:00,14.8125,14.8125,14.375,11.570261001586914,28600,0.0,
1997-06-30 00:00:00+00:00,14.8125,14.8125,14.375,11.846939086914062,23800,0.0,
1997-07-01 00:00:00+00:00,14.375,14.5625,14.375,11.721177101135254,4200,0.0,
1997-07-02 00:00:00+00:00,14.1875,14.1875,14.1875,11.419340133666992,6200,0.0,
1997-07-03 00:00:00+00:00,14.625,14.625,14.0,11.268424987792969,291800,0.0,
1997-07-07 00:00:00+00:00,14.0,14.3125,14.0,11.519954681396484,15200,0.0,
1997-07-08 00:00:00+00:00,14.0625,14.3125,13.75,11.419340133666992,29800,0.0,
1997-07-09 00:00:00+00:00,14.1875,14.1875,13.75,11.419340133666992,8000,0.0,
1997-07-10 00:00:00+00:00,14.1875,14.1875,13.75,11.0672025680542,8200,0.0,
1997-07-11 00:00:00+00:00,14.0,14.0,14.0,11.268424987792969,200,0.0,
1997-07-14 00:00:00+00:00,13.75,14.25,13.75,11.0672025680542,37200,0.0,
1997-07-15 00:00:00+00:00,13.75,14.25,13.75,11.268424987792969,108800,0.0,
1997-07-16 00:00:00+00:00,13.75,14.8125,13.75,11.92239761352539,30800,0.0,
1997-07-17 00:00:00+00:00,14.4375,14.9375,14.4375,11.620566368103027,20400,0.0,
1997-07-18 00:00:00+00:00,14.6875,16.125,14.6875,12.57636547088623,31600,0.0,
1997-07-21 00:00:00+00:00,16.0625,16.0625,15.5625,12.77759075164795,25000,0.0,
1997-07-22 00:00:00+00:00,15.5625,15.875,15.5625,12.77759075164795,8600,0.0,
1997-07-23 00:00:00+00:00,15.875,15.875,15.375,12.425450325012209,121400,0.0,
1997-07-24 00:00:00+00:00,15.375,15.375,15.125,12.274535179138184,18200,0.0,
1997-07-25 00:00:00+00:00,14.75,15.25,14.5,11.721177101135254,50000,0.0,
1997-07-28 00:00:00+00:00,14.8125,14.8125,14.8125,11.92239761352539,800,0.0,
1997-07-29 00:00:00+00:00,14.5,14.875,14.5,11.670870780944824,2200,0.0,
1997-07-30 00:00:00+00:00,14.5,14.5,14.5,11.670870780944824,0,0.0,
1997-07-31 00:00:00+00:00,14.5,14.875,14.5,11.972701072692873,9200,0.0,
1997-08-01 00:00:00+00:00,14.5,14.625,14.5,11.771477699279783,19400,0.0,
1997-08-04 00:00:00+00:00,14.5,14.5,13.625,11.0672025680542,49600,0.0,
1997-08-05 00:00:00+00:00,13.75,14.25,13.75,11.268424987792969,17600,0.0,
1997-08-06 00:00:00+00:00,14.25,14.375,14.0,11.469646453857422,13200,0.0,
1997-08-07 00:00:00+00:00,14.125,14.3125,14.125,11.369037628173828,158400,0.0,
1997-08-08 00:00:00+00:00,14.0,14.375,14.0,11.369037628173828,10400,0.0,
1997-08-11 00:00:00+00:00,14.5,14.5,14.5,11.670870780944824,400,0.0,
1997-08-12 00:00:00+00:00,14.375,14.4375,14.25,11.570261001586914,90200,0.0,
1997-08-13 00:00:00+00:00,14.125,14.125,14.125,11.369037628173828,5800,0.0,
1997-08-14 00:00:00+00:00,13.875,14.625,13.875,11.369037628173828,403000,0.0,
1997-08-15 00:00:00+00:00,14.125,14.1875,14.125,11.369037628173828,82400,0.0,
1997-08-18 00:00:00+00:00,14.625,14.625,14.125,11.570261001586914,120800,0.0,
1997-08-19 00:00:00+00:00,14.625,14.625,14.375,11.771477699279783,4200,0.0,
1997-08-20 00:00:00+00:00,14.125,14.625,14.125,11.519954681396484,107000,0.0,
1997-08-21 00:00:00+00:00,14.125,14.3125,14.125,11.519954681396484,138800,0.0,
1997-08-22 00:00:00+00:00,14.125,14.125,14.0625,11.318731307983398,5200,0.0,
1997-08-25 00:00:00+00:00,13.75,13.75,13.75,11.0672025680542,1600,0.0,
1997-08-26 00:00:00+00:00,13.75,13.75,13.75,11.0672025680542,7000,0.0,
1997-08-27 00:00:00+00:00,13.75,14.125,13.75,11.369037628173828,1200,0.0,
1997-08-28 00:00:00+00:00,14.125,14.125,13.75,11.0672025680542,4200,0.0,
1997-08-29 00:00:00+00:00,13.9375,13.9375,13.75,11.0672025680542,60600,0.0,
1997-09-02 00:00:00+00:00,14.0,14.0,13.625,10.966592788696287,10200,0.0,
1997-09-03 00:00:00+00:00,13.625,13.625,13.625,10.966592788696287,4400,0.0,
1997-09-04 00:00:00+00:00,13.5,13.625,13.1875,10.614457130432127,6200,0.0,
1997-09-05 00:00:00+00:00,13.5,13.625,13.25,10.664758682250977,5400,0.0,
1997-09-08 00:00:00+00:00,13.1875,13.625,13.1875,10.966592788696287,1400,0.0,
1997-09-09 00:00:00+00:00,13.1875,13.625,13.1875,10.664758682250977,1400,0.0,
1997-09-10 00:00:00+00:00,13.25,13.625,13.25,10.71506404876709,55600,0.0,
1997-09-11 00:00:00+00:00,13.25,13.625,13.25,10.966592788696287,1200,0.0,
1997-09-12 00:00:00+00:00,13.625,13.625,13.5625,10.916284561157228,400,0.0,
1997-09-15 00:00:00+00:00,13.3125,13.375,13.3125,10.765371322631836,8600,0.0,
1997-09-16 00:00:00+00:00,13.625,13.625,13.3125,10.71506404876709,3200,0.0,
1997-09-17 00:00:00+00:00,13.46875,13.640625,13.46875,10.979168891906738,9400,0.0,
1997-09-18 00:00:00+00:00,13.40625,13.875,13.40625,11.167818069458008,2600,0.0,
1997-09-19 00:00:00+00:00,13.875,13.875,13.40625,10.79052448272705,1400,0.0,
1997-09-22 00:00:00+00:00,13.40625,13.875,13.40625,10.79052448272705,26600,0.0,
1997-09-23 00:00:00+00:00,13.875,13.875,13.375,11.167818069458008,2600,0.0,
1997-09-24 00:00:00+00:00,13.875,13.875,13.375,10.765371322631836,15000,0.0,
1997-09-25 00:00:00+00:00,13.875,13.875,13.375,10.765371322631836,357000,0.0,
1997-09-26 00:00:00+00:00,13.75,13.75,13.375,10.815675735473633,141800,0.0,
1997-09-29 00:00:00+00:00,13.375,13.75,13.375,10.765371322631836,12600,0.0,
1997-09-30 00:00:00+00:00,13.75,13.75,13.5625,10.916284561157228,12800,0.0,
1997-10-01 00:00:00+00:00,13.5625,13.75,13.5625,11.0672025680542,600,0.0,
1997-10-02 00:00:00+00:00,13.375,13.75,13.375,11.0672025680542,2600,0.0,
1997-10-03 00:00:00+00:00,13.75,13.8125,13.375,11.117508888244627,206600,0.0,
1997-10-06 00:00:00+00:00,13.75,13.875,13.4375,10.815675735473633,12200,0.0,
1997-10-07 00:00:00+00:00,13.65625,13.65625,13.4375,10.815675735473633,28000,0.0,
1997-10-08 00:00:00+00:00,13.4375,13.6875,13.4375,10.815675735473633,120600,0.0,
1997-10-09 00:00:00+00:00,13.4375,13.4375,13.4375,10.815675735473633,1800,0.0,
1997-10-10 00:00:00+00:00,13.875,13.875,13.4375,10.86598014831543,2800,0.0,
1997-10-13 00:00:00+00:00,13.5,13.5,13.5,10.86598014831543,0,0.0,
1997-10-14 00:00:00+00:00,13.625,13.625,13.4375,10.966592788696287,2800,0.0,
1997-10-15 00:00:00+00:00,13.625,13.625,13.625,10.966592788696287,200,0.0,
1997-10-16 00:00:00+00:00,13.625,13.625,13.375,10.765371322631836,3600,0.0,
1997-10-17 00:00:00+00:00,13.3125,13.3125,13.3125,10.71506404876709,3000,0.0,
1997-10-20 00:00:00+00:00,13.5,13.5,13.5,10.86598014831543,2000,0.0,
1997-10-21 00:00:00+00:00,13.5,13.5,13.5,10.86598014831543,6000,0.0,
1997-10-22 00:00:00+00:00,13.3125,13.3125,13.3125,10.71506404876709,200,0.0,
1997-10-23 00:00:00+00:00,13.3125,13.75,13.3125,10.815675735473633,342400,0.0,
1997-10-24 00:00:00+00:00,13.75,13.75,13.25,10.664758682250977,14800,0.0,
1997-10-27 00:00:00+00:00,13.75,13.75,12.375,9.960484504699709,50400,0.0,
1997-10-28 00:00:00+00:00,12.0,12.625,12.0,10.161705017089844,9800,0.0,
1997-10-29 00:00:00+00:00,12.5,12.9375,12.5,10.237163543701172,5000,0.0,
1997-10-30 00:00:00+00:00,12.5,12.9375,12.5,10.41323184967041,10200,0.0,
1997-10-31 00:00:00+00:00,12.9375,12.9375,12.9375,10.41323184967041,0,0.0,
1997-11-03 00:00:00+00:00,12.75,13.0625,12.75,10.41323184967041,244800,0.0,
1997-11-04 00:00:00+00:00,12.9375,12.9375,12.9375,10.41323184967041,0,0.0,
1997-11-05 00:00:00+00:00,12.9375,12.9375,12.75,10.262316703796388,4400,0.0,
1997-11-06 00:00:00+00:00,12.75,13.0,12.5,10.061094284057615,11400,0.0,
1997-11-07 00:00:00+00:00,12.75,12.875,12.5,10.212011337280272,28400,0.0,
1997-11-10 00:00:00+00:00,12.8125,12.8125,12.5625,10.161705017089844,106200,0.0,
1997-11-11 00:00:00+00:00,12.625,12.625,12.375,9.960484504699709,4200,0.0,
1997-11-12 00:00:00+00:00,12.5,12.5,12.375,9.960484504699709,600,0.0,
1997-11-13 00:00:00+00:00,12.25,12.5,11.75,9.457427978515623,13200,0.0,
1997-11-14 00:00:00+00:00,11.375,11.625,11.375,9.356816291809082,400,0.0,
1997-11-17 00:00:00+00:00,11.625,11.625,11.625,9.356816291809082,2400,0.0,
1997-11-18 00:00:00+00:00,11.375,11.625,11.375,9.356816291809082,15800,0.0,
1997-11-19 00:00:00+00:00,11.625,11.625,11.625,9.356816291809082,1000,0.0,
1997-11-20 00:00:00+00:00,11.5,11.5,11.5,9.256207466125488,200,0.0,
1997-11-21 00:00:00+00:00,11.375,11.375,11.375,9.155595779418944,600,0.0,
1997-11-24 00:00:00+00:00,11.375,11.5,11.375,9.256207466125488,2400,0.0,
1997-11-25 00:00:00+00:00,11.375,11.5,11.375,9.256207466125488,223000,0.0,
1997-11-26 00:00:00+00:00,11.625,11.625,11.375,9.155595779418944,1000,0.0,
1997-11-28 00:00:00+00:00,11.625,11.625,11.5625,9.356816291809082,51600,0.0,
1997-12-01 00:00:00+00:00,11.625,11.625,11.5625,9.306511878967283,15400,0.0,
1997-12-02 00:00:00+00:00,11.5625,11.5625,11.5625,9.306511878967283,0,0.0,
1997-12-03 00:00:00+00:00,11.5625,11.5625,11.5625,9.306511878967283,0,0.0,
1997-12-04 00:00:00+00:00,11.5625,11.625,11.5625,9.356816291809082,256000,0.0,
1997-12-05 00:00:00+00:00,11.625,11.625,11.375,9.23105525970459,5400,0.0,
1997-12-08 00:00:00+00:00,11.625,11.625,11.625,9.356816291809082,600,0.0,
1997-12-09 00:00:00+00:00,11.375,11.5625,11.375,9.306511878967283,32600,0.0,
1997-12-10 00:00:00+00:00,11.375,11.625,11.375,9.356816291809082,6000,0.0,
1997-12-11 00:00:00+00:00,11.375,11.375,11.375,9.155595779418944,3000,0.0,
1997-12-12 00:00:00+00:00,11.625,11.625,11.625,9.356816291809082,1000,0.0,
1997-12-15 00:00:00+00:00,11.4375,11.4375,11.375,9.155595779418944,128400,0.0,
1997-12-16 00:00:00+00:00,11.625,11.625,11.625,9.356816291809082,400,0.0,
1997-12-17 00:00:00+00:00,11.625,11.625,11.375,9.356816291809082,327800,0.0,
1997-12-18 00:00:00+00:00,11.5625,11.75,11.46875,9.306511878967283,131600,0.0,
1997-12-19 00:00:00+00:00,11.375,11.75,11.375,9.155595779418944,10400,0.0,
1997-12-22 00:00:00+00:00,11.375,11.75,11.375,9.306511878967283,5400,0.0,
1997-12-23 00:00:00+00:00,11.5625,11.75,11.375,9.457427978515623,7600,0.0,
1997-12-24 00:00:00+00:00,11.375,11.75,11.375,9.457427978515623,1000,0.0,
1997-12-26 00:00:00+00:00,11.375,11.5,11.375,9.155595779418944,12400,0.0,
1997-12-29 00:00:00+00:00,11.5,11.5,11.5,9.256207466125488,400,0.0,
1997-12-30 00:00:00+00:00,11.375,11.75,11.375,9.306511878967283,6000,0.0,
1997-12-31 00:00:00+00:00,11.75,11.75,11.375,9.155595779418944,600,0.0,
1998-01-02 00:00:00+00:00,11.5625,11.5625,11.5625,9.306511878967283,200,0.0,
1998-01-05 00:00:00+00:00,11.625,11.75,11.5625,9.457427978515623,6800,0.0,
1998-01-06 00:00:00+00:00,11.75,11.75,11.1875,9.05498504638672,13400,0.0,
1998-01-07 00:00:00+00:00,11.4375,11.4375,11.1875,9.004677772521973,10800,0.0,
1998-01-08 00:00:00+00:00,11.0625,11.0625,11.0625,8.904067993164062,3000,0.0,
1998-01-09 00:00:00+00:00,11.25,11.25,10.78125,8.677694320678711,12000,0.0,
1998-01-12 00:00:00+00:00,11.0,11.0,10.5625,8.803455352783203,2200,0.0,
1998-01-13 00:00:00+00:00,10.75,10.75,10.5625,8.50162410736084,4000,0.0,
1998-01-14 00:00:00+00:00,10.5625,10.9375,10.5625,8.50162410736084,66600,0.0,
1998-01-15 00:00:00+00:00,10.5625,10.5625,10.5625,8.50162410736084,600,0.0,
1998-01-16 00:00:00+00:00,10.5625,10.625,9.875,8.3507080078125,69600,0.0,
1998-01-20 00:00:00+00:00,10.1875,10.1875,10.1875,8.199792861938477,400,0.0,
1998-01-21 00:00:00+00:00,10.0,10.4375,10.0,8.048874855041504,13200,0.0,
1998-01-22 00:00:00+00:00,10.0,10.4375,10.0,8.224944114685059,1400,0.0,
1998-01-23 00:00:00+00:00,10.25,10.34375,9.5,7.646432399749756,17800,0.0,
1998-01-26 00:00:00+00:00,10.0,10.0,9.359375,7.797346591949463,16400,0.0,
1998-01-27 00:00:00+00:00,9.625,9.625,9.5,7.7470383644104,3200,0.0,
1998-01-28 00:00:00+00:00,9.625,9.625,9.25,7.7470383644104,17600,0.0,
1998-01-29 00:00:00+00:00,9.5625,9.75,9.5625,7.847653865814209,12200,0.0,
1998-01-30 00:00:00+00:00,9.875,10.0625,9.875,7.998570919036865,27000,0.0,
1998-02-02 00:00:00+00:00,10.125,10.125,9.5625,7.7470383644104,332000,0.0,
1998-02-03 00:00:00+00:00,10.875,11.5,10.5,9.05498504638672,520800,0.0,
1998-02-04 00:00:00+00:00,11.3125,11.75,11.25,9.457427978515623,157400,0.0,
1998-02-05 00:00:00+00:00,11.5,11.875,11.5,9.55803680419922,14000,0.0,
1998-02-06 00:00:00+00:00,11.875,13.5,11.625,10.86598014831543,109800,0.0,
1998-02-09 00:00:00+00:00,13.25,14.125,13.25,10.86598014831543,29800,0.0,
1998-02-10 00:00:00+00:00,13.625,13.625,13.0,10.463536262512209,11200,0.0,
