date,ADD_Open,ADD_High,ADD_Low,ADD_Close,ADD_Volume,ADD_Dividends,ADD_Stock Splits
2008-11-11 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-12 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-13 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-14 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-17 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-18 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-19 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-20 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-21 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-24 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-25 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-26 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-11-28 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-01 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-02 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-03 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-04 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-05 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-08 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-09 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-10 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-11 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-12 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-15 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-16 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-17 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-18 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-19 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-22 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-23 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,1,,
2008-12-24 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-26 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-29 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-30 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2008-12-31 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-02 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-05 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-06 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-07 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-08 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-09 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-12 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-13 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-14 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-15 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-16 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-20 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-21 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-22 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-23 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-26 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-27 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-28 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-01-29 00:00:00+00:00,1104.0,1104.0,484.7999877929688,484.7999877929688,6,,
2009-01-30 00:00:00+00:00,528.0,528.0,528.0,528.0,2,,
2009-02-02 00:00:00+00:00,528.0,528.0,528.0,528.0,0,,
2009-02-03 00:00:00+00:00,528.0,528.0,528.0,528.0,0,,
2009-02-04 00:00:00+00:00,864.0,864.0,864.0,864.0,5,,
2009-02-05 00:00:00+00:00,864.0,864.0,864.0,864.0,2,,
2009-02-06 00:00:00+00:00,864.0,864.0,864.0,864.0,1,,
2009-02-09 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2009-02-10 00:00:00+00:00,936.0,936.0,936.0,936.0,2,,
2009-02-11 00:00:00+00:00,936.0,936.0,936.0,936.0,0,,
2009-02-12 00:00:00+00:00,696.0,696.0,696.0,696.0,1,,
2009-02-13 00:00:00+00:00,696.0,696.0,696.0,696.0,2,,
2009-02-17 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-18 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-19 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-20 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-23 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-24 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-25 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-26 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-02-27 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-02 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-03 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-04 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-05 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-06 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-09 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-10 00:00:00+00:00,696.0,696.0,696.0,696.0,3,,
2009-03-11 00:00:00+00:00,696.0,696.0,696.0,696.0,3,,
2009-03-12 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-13 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-16 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-17 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-18 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-19 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-20 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-23 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-24 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-25 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-26 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-27 00:00:00+00:00,696.0,696.0,696.0,696.0,0,,
2009-03-30 00:00:00+00:00,696.0,768.0,696.0,768.0,6,,
2009-03-31 00:00:00+00:00,768.0,864.0,729.5999755859375,864.0,24,,
2009-04-01 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2009-04-02 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2009-04-03 00:00:00+00:00,864.0,864.0,864.0,864.0,1,,
2009-04-06 00:00:00+00:00,864.0,864.0,864.0,864.0,4,,
2009-04-07 00:00:00+00:00,864.0,864.0,820.7999877929688,820.7999877929688,9,,
2009-04-08 00:00:00+00:00,820.7999877929688,820.7999877929688,820.7999877929688,820.7999877929688,0,,
2009-04-09 00:00:00+00:00,960.0,960.0,960.0,960.0,1,,
2009-04-13 00:00:00+00:00,960.0,960.0,960.0,960.0,4,,
2009-04-14 00:00:00+00:00,1080.0,1080.0,988.7999877929688,988.7999877929688,21,,
2009-04-15 00:00:00+00:00,988.7999877929688,988.7999877929688,988.7999877929688,988.7999877929688,0,,
2009-04-16 00:00:00+00:00,1056.0,1056.0,1003.2000122070312,1003.2000122070312,8,,
2009-04-17 00:00:00+00:00,1003.2000122070312,1003.2000122070312,1003.2000122070312,1003.2000122070312,0,,
2009-04-20 00:00:00+00:00,1003.2000122070312,1003.2000122070312,1003.2000122070312,1003.2000122070312,0,,
2009-04-21 00:00:00+00:00,1056.0,1056.0,1056.0,1056.0,3,,
2009-04-22 00:00:00+00:00,1080.0,1080.0,1056.0,1056.0,4,,
2009-04-23 00:00:00+00:00,1056.0,1056.0,1056.0,1056.0,0,,
2009-04-24 00:00:00+00:00,1200.0,1200.0,1142.4000244140625,1142.4000244140625,9,,
2009-04-27 00:00:00+00:00,1200.0,1200.0,1104.0,1104.0,5,,
2009-04-28 00:00:00+00:00,1104.0,1104.0,1104.0,1104.0,1,,
2009-04-29 00:00:00+00:00,1104.0,1104.0,1104.0,1104.0,0,,
2009-04-30 00:00:00+00:00,1200.0,1200.0,1118.4000244140625,1176.0,13,,
2009-05-01 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,1,,
2009-05-04 00:00:00+00:00,1329.5999755859375,1329.5999755859375,1252.800048828125,1252.800048828125,6,,
2009-05-05 00:00:00+00:00,1296.0,1368.0,1296.0,1296.0,5,,
2009-05-06 00:00:00+00:00,1296.0,1296.0,1272.0,1272.0,3,,
2009-05-07 00:00:00+00:00,1272.0,1272.0,1272.0,1272.0,0,,
2009-05-08 00:00:00+00:00,1272.0,1272.0,1272.0,1272.0,1,,
2009-05-11 00:00:00+00:00,1272.0,1272.0,1272.0,1272.0,0,,
2009-05-12 00:00:00+00:00,484.7999877929688,1296.0,484.7999877929688,1176.0,8,,
2009-05-13 00:00:00+00:00,1176.0,1176.0,1176.0,1176.0,0,,
2009-05-14 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,0,,
2009-05-15 00:00:00+00:00,1200.0,1344.0,1200.0,1344.0,6,,
2009-05-18 00:00:00+00:00,1344.0,1344.0,1200.0,1344.0,19,,
2009-05-19 00:00:00+00:00,1344.0,1344.0,1344.0,1344.0,9,,
2009-05-20 00:00:00+00:00,1200.0,1344.0,1176.0,1344.0,17,,
2009-05-21 00:00:00+00:00,1344.0,1416.0,1344.0,1416.0,6,,
2009-05-22 00:00:00+00:00,1416.0,1416.0,1416.0,1416.0,0,,
2009-05-26 00:00:00+00:00,1056.0,1200.0,955.2000122070312,1200.0,9,,
2009-05-27 00:00:00+00:00,1094.4000244140625,1281.5999755859375,1094.4000244140625,1281.5999755859375,7,,
2009-05-28 00:00:00+00:00,1276.800048828125,1276.800048828125,1276.800048828125,1276.800048828125,2,,
2009-05-29 00:00:00+00:00,1272.0,1368.0,1056.0,1056.0,8,,
2009-06-01 00:00:00+00:00,1065.5999755859375,1065.5999755859375,1056.0,1056.0,6,,
2009-06-02 00:00:00+00:00,1344.0,1392.0,1344.0,1344.0,3,,
2009-06-03 00:00:00+00:00,1200.0,1680.0,1056.0,1680.0,10,,
2009-06-04 00:00:00+00:00,1872.0,1872.0,1680.0,1680.0,1,,
2009-06-05 00:00:00+00:00,1656.0,1704.0,1248.0,1440.0,23,,
2009-06-08 00:00:00+00:00,1560.0,1560.0,1560.0,1560.0,6,,
2009-06-09 00:00:00+00:00,1531.199951171875,1531.199951171875,1531.199951171875,1531.199951171875,1,,
2009-06-10 00:00:00+00:00,1531.199951171875,1531.199951171875,1531.199951171875,1531.199951171875,1,,
2009-06-11 00:00:00+00:00,1531.199951171875,1531.199951171875,1531.199951171875,1531.199951171875,1,,
2009-06-12 00:00:00+00:00,1368.0,1531.199951171875,1368.0,1531.199951171875,3,,
2009-06-15 00:00:00+00:00,1531.199951171875,1531.199951171875,1531.199951171875,1531.199951171875,0,,
2009-06-16 00:00:00+00:00,1531.199951171875,1531.199951171875,1531.199951171875,1531.199951171875,1,,
2009-06-17 00:00:00+00:00,1464.0,1464.0,1464.0,1464.0,14,,
2009-06-18 00:00:00+00:00,1464.0,1464.0,1464.0,1464.0,0,,
2009-06-19 00:00:00+00:00,1464.0,1464.0,1464.0,1464.0,0,,
2009-06-22 00:00:00+00:00,1464.0,1464.0,1464.0,1464.0,0,,
2009-06-23 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,4,,
2009-06-24 00:00:00+00:00,1344.0,1344.0,1344.0,1344.0,3,,
2009-06-25 00:00:00+00:00,1344.0,1344.0,1344.0,1344.0,0,,
2009-06-26 00:00:00+00:00,1320.0,1560.0,1296.0,1560.0,42,,
2009-06-29 00:00:00+00:00,1200.0,1344.0,1200.0,1344.0,2,,
2009-06-30 00:00:00+00:00,1344.0,1344.0,1344.0,1344.0,0,,
2009-07-01 00:00:00+00:00,1344.0,1344.0,1344.0,1344.0,2,,
2009-07-02 00:00:00+00:00,1344.0,1344.0,1200.0,1224.0,11,,
2009-07-06 00:00:00+00:00,1320.0,1320.0,1320.0,1320.0,0,,
2009-07-07 00:00:00+00:00,1320.0,1320.0,1200.0,1200.0,3,,
2009-07-08 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,0,,
2009-07-09 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,2,,
2009-07-10 00:00:00+00:00,1104.0,1200.0,1104.0,1200.0,1,,
2009-07-13 00:00:00+00:00,1200.0,1200.0,1200.0,1200.0,0,,
2009-07-14 00:00:00+00:00,1200.0,1536.0,1200.0,1536.0,19,,
2009-07-15 00:00:00+00:00,1536.0,1536.0,1536.0,1536.0,1,,
2009-07-16 00:00:00+00:00,1291.199951171875,1622.4000244140625,1291.199951171875,1622.4000244140625,117,,
2009-07-17 00:00:00+00:00,1680.0,1680.0,1680.0,1680.0,1,,
2009-07-20 00:00:00+00:00,1632.0,1680.0,1608.0,1656.0,403,,
2009-07-21 00:00:00+00:00,1920.0,2160.0,1776.0,2064.0,112,,
2009-07-22 00:00:00+00:00,1924.800048828125,2112.0,1924.800048828125,2040.0,26,,
2009-07-23 00:00:00+00:00,2064.0,2088.0,2064.0,2073.60009765625,44,,
2009-07-24 00:00:00+00:00,2088.0,2160.0,2088.0,2160.0,76,,
2009-07-27 00:00:00+00:00,2208.0,2640.0,2160.0,2496.0,55,,
2009-07-28 00:00:00+00:00,2304.0,2400.0,1972.800048828125,2400.0,11,,
2009-07-29 00:00:00+00:00,2107.199951171875,2280.0,2107.199951171875,2280.0,0,,
2009-07-30 00:00:00+00:00,2280.0,2400.0,2280.0,2400.0,12,,
2009-07-31 00:00:00+00:00,2088.0,2380.800048828125,2073.60009765625,2376.0,19,,
2009-08-03 00:00:00+00:00,2448.0,2496.0,2433.60009765625,2491.199951171875,29,,
2009-08-04 00:00:00+00:00,2491.199951171875,2520.0,2491.199951171875,2505.60009765625,26,,
2009-08-05 00:00:00+00:00,2544.0,2592.0,2448.0,2592.0,12,,
2009-08-06 00:00:00+00:00,2592.0,2592.0,2400.0,2400.0,7,,
2009-08-07 00:00:00+00:00,2592.0,2592.0,2520.0,2520.0,1,,
2009-08-10 00:00:00+00:00,2582.39990234375,2582.39990234375,2164.800048828125,2395.199951171875,14,,
2009-08-11 00:00:00+00:00,1920.0,2520.0,1920.0,2520.0,20,,
2009-08-12 00:00:00+00:00,2520.0,2520.0,2520.0,2520.0,0,,
2009-08-13 00:00:00+00:00,2400.0,2496.0,2400.0,2472.0,22,,
2009-08-14 00:00:00+00:00,2424.0,2496.0,2284.800048828125,2448.0,18,,
2009-08-17 00:00:00+00:00,2280.0,2400.0,1824.0,2400.0,34,,
2009-08-18 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,24,,
2009-08-19 00:00:00+00:00,2400.0,2400.0,2400.0,2400.0,8,,
2009-08-20 00:00:00+00:00,2400.0,2400.0,2169.60009765625,2169.60009765625,5,,
2009-08-21 00:00:00+00:00,2400.0,2400.0,2385.60009765625,2400.0,9,,
2009-08-24 00:00:00+00:00,2400.0,2400.0,2169.60009765625,2395.199951171875,9,,
2009-08-25 00:00:00+00:00,2395.199951171875,2395.199951171875,2395.199951171875,2395.199951171875,31,,
2009-08-26 00:00:00+00:00,2395.199951171875,2395.199951171875,2395.199951171875,2395.199951171875,6,,
2009-08-27 00:00:00+00:00,2395.199951171875,2395.199951171875,2208.0,2280.0,2,,
2009-08-28 00:00:00+00:00,2395.199951171875,2395.199951171875,2304.0,2376.0,1,,
2009-08-31 00:00:00+00:00,2395.199951171875,2395.199951171875,2395.199951171875,2395.199951171875,4,,
2009-09-01 00:00:00+00:00,2342.39990234375,2342.39990234375,1920.0,2256.0,21,,
2009-09-02 00:00:00+00:00,2092.800048828125,2256.0,2092.800048828125,2160.0,48,,
2009-09-03 00:00:00+00:00,2280.0,2280.0,2160.0,2280.0,5,,
2009-09-04 00:00:00+00:00,2280.0,2280.0,2116.800048828125,2280.0,6,,
2009-09-08 00:00:00+00:00,2304.0,2304.0,2160.0,2251.199951171875,25,,
2009-09-09 00:00:00+00:00,2256.0,2256.0,2256.0,2256.0,38,,
2009-09-10 00:00:00+00:00,2280.0,2376.0,2232.0,2376.0,24,,
2009-09-11 00:00:00+00:00,2376.0,2400.0,2376.0,2400.0,3,,
2009-09-14 00:00:00+00:00,2395.199951171875,2395.199951171875,2256.0,2395.199951171875,6,,
2009-09-15 00:00:00+00:00,2304.0,2304.0,2251.199951171875,2251.199951171875,14,,
2009-09-16 00:00:00+00:00,2160.0,2270.39990234375,2160.0,2256.0,12,,
2009-09-17 00:00:00+00:00,2270.39990234375,2270.39990234375,2270.39990234375,2270.39990234375,1,,
2009-09-18 00:00:00+00:00,2256.0,2256.0,2256.0,2256.0,3,,
2009-09-21 00:00:00+00:00,2260.800048828125,2260.800048828125,2260.800048828125,2260.800048828125,5,,
2009-09-22 00:00:00+00:00,2232.0,2280.0,1872.0,2256.0,38,,
2009-09-23 00:00:00+00:00,2246.39990234375,2515.199951171875,2246.39990234375,2400.0,252,,
2009-09-24 00:00:00+00:00,3048.0,3120.0,2880.0,2928.0,99,,
2009-09-25 00:00:00+00:00,3120.0,3120.0,2880.0,2952.0,88,,
2009-09-28 00:00:00+00:00,3120.0,3312.0,2899.199951171875,2904.0,61,,
2009-09-29 00:00:00+00:00,2932.800048828125,3312.0,2918.39990234375,3302.39990234375,135,,
2009-09-30 00:00:00+00:00,3312.0,3432.0,3004.800048828125,3384.0,73,,
2009-10-01 00:00:00+00:00,3384.0,3384.0,3264.0,3360.0,25,,
2009-10-02 00:00:00+00:00,3360.0,3360.0,3024.0,3240.0,27,,
2009-10-05 00:00:00+00:00,3120.0,3120.0,2932.800048828125,3000.0,31,,
2009-10-06 00:00:00+00:00,3028.800048828125,3216.0,3024.0,3216.0,12,,
2009-10-07 00:00:00+00:00,3115.199951171875,3115.199951171875,3024.0,3033.60009765625,7,,
2009-10-08 00:00:00+00:00,3211.199951171875,3216.0,3124.800048828125,3129.60009765625,29,,
2009-10-09 00:00:00+00:00,3216.0,3312.0,3216.0,3297.60009765625,161,,
2009-10-12 00:00:00+00:00,3312.0,3480.0,2976.0,3360.0,59,,
2009-10-13 00:00:00+00:00,3480.0,3600.0,3288.0,3576.0,33,,
2009-10-14 00:00:00+00:00,3600.0,3840.0,3504.0,3696.0,58,,
