date,EMCB_Open,EMCB_High,EMCB_Low,EMCB_Close,EMCB_Volume,EMCB_Dividends,EMCB_Stock Splits
2012-03-08 00:00:00+00:00,75.01000213623047,75.06999969482422,75.01000213623047,43.762245178222656,0,0.0,
2012-03-09 00:00:00+00:00,75.13999938964844,75.23999786376953,75.13999938964844,43.82634735107422,9200,0.0,
2012-03-12 00:00:00+00:00,75.26000213623047,75.26000213623047,75.22000122070312,43.84967803955078,38300,0.0,
2012-03-13 00:00:00+00:00,75.36000061035156,75.36000061035156,75.2300033569336,43.91962432861328,59300,0.0,
2012-03-14 00:00:00+00:00,75.37999725341797,75.38999938964844,75.29000091552734,43.89047622680664,181300,0.0,
2012-03-15 00:00:00+00:00,75.13999938964844,75.13999938964844,75.0999984741211,43.7913818359375,17200,0.0,
2012-03-16 00:00:00+00:00,75.11000061035156,75.22000122070312,75.11000061035156,43.84967803955078,10500,0.0,
2012-03-19 00:00:00+00:00,75.22000122070312,75.41000366210938,75.22000122070312,43.861328125,10600,0.0,
2012-03-20 00:00:00+00:00,75.16000366210938,75.16999816894531,75.13999938964844,43.808876037597656,12800,0.0,
2012-03-21 00:00:00+00:00,75.1500015258789,75.25,75.0999984741211,43.82634735107422,2800,0.0,
2012-03-22 00:00:00+00:00,75.0999984741211,75.12000274658203,75.06999969482422,43.7913818359375,6400,0.0,
2012-03-23 00:00:00+00:00,75.06999969482422,75.06999969482422,75.0,43.750587463378906,5300,0.0,
2012-03-26 00:00:00+00:00,75.08999633789062,75.08999633789062,75.0,43.750587463378906,25800,0.0,
2012-03-27 00:00:00+00:00,75.05000305175781,75.0999984741211,75.04000091552734,43.7680778503418,9500,0.0,
2012-03-28 00:00:00+00:00,75.08999633789062,75.2699966430664,75.05000305175781,43.8671989440918,19000,0.0,
2012-03-29 00:00:00+00:00,75.06999969482422,75.06999969482422,74.97000122070312,43.73892974853516,9700,0.0,
2012-03-30 00:00:00+00:00,75.08000183105469,75.08000183105469,74.94999694824219,43.69227600097656,5100,0.0,
2012-04-02 00:00:00+00:00,75.05000305175781,75.05000305175781,74.86000061035156,43.7039680480957,7000,0.0,
2012-04-03 00:00:00+00:00,74.98999786376953,75.02999877929688,74.94999694824219,43.7039680480957,6800,0.0,
2012-04-04 00:00:00+00:00,74.98999786376953,74.98999786376953,74.81999969482422,43.61648941040039,10500,0.0,
2012-04-05 00:00:00+00:00,74.83999633789062,74.8499984741211,74.77999877929688,43.59315872192383,4800,0.0,
2012-04-09 00:00:00+00:00,75.19000244140625,75.19000244140625,74.75,43.63398361206055,32500,0.0,
2012-04-10 00:00:00+00:00,75.12999725341797,75.12999725341797,74.5999984741211,43.48825454711914,4000,0.0,
2012-04-11 00:00:00+00:00,75.0,75.0,74.5199966430664,43.48825454711914,9200,0.0,
2012-04-12 00:00:00+00:00,74.68000030517578,74.70999908447266,74.68000030517578,43.552364349365234,3000,0.0,
2012-04-13 00:00:00+00:00,74.80999755859375,74.80999755859375,74.75,43.57568740844727,2200,0.0,
2012-04-16 00:00:00+00:00,74.83000183105469,74.83000183105469,74.79000091552734,43.61648941040039,7100,0.0,
2012-04-17 00:00:00+00:00,74.9000015258789,74.9000015258789,74.8499984741211,43.66313552856445,6900,0.0,
2012-04-18 00:00:00+00:00,74.88999938964844,75.05999755859375,74.88999938964844,43.72143173217773,3400,0.0,
2012-04-19 00:00:00+00:00,75.05000305175781,75.12000274658203,74.9800033569336,43.70978164672852,38000,0.0,
2012-04-20 00:00:00+00:00,75.86000061035156,75.86000061035156,74.95999908447266,43.73892974853516,7800,0.0,
2012-04-23 00:00:00+00:00,75.12999725341797,75.12999725341797,74.83999633789062,43.817378997802734,2600,0.314,
2012-04-24 00:00:00+00:00,74.83999633789062,74.83999633789062,74.72000122070312,43.799800872802734,3700,0.0,
2012-04-25 00:00:00+00:00,75.0,75.0,74.80000305175781,43.852500915527344,23300,0.0,
2012-04-26 00:00:00+00:00,74.79000091552734,75.01000213623047,74.79000091552734,43.87590026855469,19100,0.0,
2012-04-27 00:00:00+00:00,74.91000366210938,75.0,74.91000366210938,43.870079040527344,2900,0.0,
2012-04-30 00:00:00+00:00,74.75,75.37999725341797,74.75,44.02227783203125,9700,0.0,
2012-05-01 00:00:00+00:00,75.5,75.5,75.20999908447266,44.039817810058594,13000,0.0,
2012-05-02 00:00:00+00:00,75.25,75.31999969482422,75.20999908447266,44.02811050415039,53000,0.0,
2012-05-03 00:00:00+00:00,75.2699966430664,75.5,75.2699966430664,44.16861724853516,109000,0.0,
2012-05-04 00:00:00+00:00,75.44999694824219,75.61000061035156,75.44999694824219,44.19200134277344,15000,0.0,
2012-05-07 00:00:00+00:00,75.4000015258789,75.47000122070312,75.4000015258789,44.14519882202149,12400,0.0,
2012-05-08 00:00:00+00:00,75.3499984741211,75.5,75.3499984741211,44.14519882202149,62700,0.0,
2012-05-09 00:00:00+00:00,75.3499984741211,75.37999725341797,75.0,43.96370315551758,37800,0.0,
2012-05-10 00:00:00+00:00,75.16000366210938,75.16000366210938,75.0,43.905181884765625,17000,0.0,
2012-05-11 00:00:00+00:00,75.0999984741211,75.0999984741211,74.93000030517578,43.89932632446289,28700,0.0,
2012-05-14 00:00:00+00:00,75.54000091552734,75.54000091552734,74.62999725341797,43.74711227416992,2500,0.0,
2012-05-15 00:00:00+00:00,74.80000305175781,74.80000305175781,74.30999755859375,43.54809188842773,11000,0.0,
2012-05-16 00:00:00+00:00,74.22000122070312,74.31999969482422,74.0,43.366607666015625,9200,0.0,
2012-05-17 00:00:00+00:00,74.05999755859375,74.05999755859375,73.70999908447266,43.17926406860352,8100,0.0,
2012-05-18 00:00:00+00:00,74.0,74.0,72.95999908447266,42.71095657348633,10000,0.0,
2012-05-21 00:00:00+00:00,72.5999984741211,72.88999938964844,72.5999984741211,42.85438919067383,11800,0.314,
2012-05-22 00:00:00+00:00,73.16000366210938,73.29000091552734,73.16000366210938,43.01901626586914,4800,0.0,
2012-05-23 00:00:00+00:00,73.0199966430664,73.0199966430664,72.88999938964844,42.866172790527344,5100,0.0,
2012-05-24 00:00:00+00:00,72.91999816894531,73.19000244140625,72.91999816894531,42.88969802856445,5800,0.0,
2012-05-25 00:00:00+00:00,72.7699966430664,72.86000061035156,72.7699966430664,42.830867767333984,1300,0.0,
2012-05-29 00:00:00+00:00,73.0999984741211,73.0999984741211,72.97000122070312,42.96611404418945,2900,0.0,
2012-05-30 00:00:00+00:00,72.91999816894531,72.97000122070312,72.91000366210938,42.90143203735352,1100,0.0,
2012-05-31 00:00:00+00:00,72.7699966430664,72.94000244140625,72.7699966430664,42.88381576538086,5800,0.0,
2012-06-01 00:00:00+00:00,72.2699966430664,72.56999969482422,72.2699966430664,42.6251220703125,14200,0.0,
2012-06-04 00:00:00+00:00,72.16000366210938,72.58999633789062,72.16000366210938,42.613372802734375,1500,0.0,
