date,NCTY_Open,NCTY_High,NCTY_Low,NCTY_Close,NCTY_Volume,NCTY_Dividends,NCTY_Stock Splits
2005-01-20 00:00:00+00:00,5784.0,5934.0,5106.0,5095.171875,1597,0.0,
2005-01-21 00:00:00+00:00,5319.0,5622.0,5319.0,5084.00439453125,530,0.0,
2005-01-24 00:00:00+00:00,5505.0,5505.0,5160.0,4821.568359375,563,0.0,
2005-01-25 00:00:00+00:00,5130.0,5379.0,5127.0,4997.45654296875,331,0.0,
2005-01-26 00:00:00+00:00,5400.0,5700.0,5331.0,5212.4306640625,462,0.0,
2005-01-27 00:00:00+00:00,5751.0,5775.0,5535.0,5374.359375,314,0.0,
2005-01-28 00:00:00+00:00,5814.0,5880.0,5640.0,5379.943359375,271,0.0,
2005-01-31 00:00:00+00:00,5904.0,6258.0,5904.0,5807.10009765625,704,0.0,
2005-02-01 00:00:00+00:00,6240.0,6750.0,6240.0,6184.00341796875,1013,0.0,
2005-02-02 00:00:00+00:00,6930.0,6930.0,6495.0,6142.125,255,0.0,
2005-02-03 00:00:00+00:00,6453.0,6708.0,6303.0,6214.7138671875,228,0.0,
2005-02-04 00:00:00+00:00,6960.0,6981.0,6735.0,6365.47509765625,917,0.0,
2005-02-07 00:00:00+00:00,6825.0,6864.0,6282.0,6080.7041015625,189,0.0,
2005-02-08 00:00:00+00:00,6300.0,6384.0,6003.0,5865.7294921875,204,0.0,
2005-02-09 00:00:00+00:00,6375.0,6648.0,6294.0,6072.328125,144,0.0,
2005-02-10 00:00:00+00:00,6747.0,6765.0,6261.0,5890.8564453125,142,0.0,
2005-02-11 00:00:00+00:00,6285.0,6351.0,6180.0,5851.77001953125,169,0.0,
2005-02-14 00:00:00+00:00,6396.0,6567.0,6318.0,5994.15576171875,181,0.0,
2005-02-15 00:00:00+00:00,6468.0,6468.0,6204.0,5904.81591796875,88,0.0,
2005-02-16 00:00:00+00:00,6168.0,6375.0,6168.0,5885.2724609375,126,0.0,
2005-02-17 00:00:00+00:00,6237.0,6237.0,6060.0,5639.58740234375,163,0.0,
2005-02-18 00:00:00+00:00,6060.0,6363.0,6060.0,5695.42529296875,119,0.0,
2005-02-22 00:00:00+00:00,6357.0,6357.0,6150.0,5862.9375,238,0.0,
2005-02-23 00:00:00+00:00,6330.0,6570.0,6300.0,6114.20654296875,474,0.0,
2005-02-24 00:00:00+00:00,6057.0,6057.0,5469.0,5139.841796875,1238,0.0,
2005-02-25 00:00:00+00:00,5550.0,5850.0,5511.0,5304.5625,601,0.0,
2005-02-28 00:00:00+00:00,5775.0,5775.0,5400.0,5058.87744140625,436,0.0,
2005-03-01 00:00:00+00:00,5775.0,5775.0,5409.0,5114.71533203125,510,0.0,
2005-03-02 00:00:00+00:00,5697.0,5775.0,5460.0,5223.59814453125,564,0.0,
2005-03-03 00:00:00+00:00,5730.0,5835.0,5670.0,5321.31396484375,106,0.0,
2005-03-04 00:00:00+00:00,5865.0,5865.0,5436.0,5237.5576171875,391,0.0,
2005-03-07 00:00:00+00:00,5610.0,5835.0,5553.0,5298.97900390625,193,0.0,
2005-03-08 00:00:00+00:00,5625.0,5664.0,5385.0,5025.375,553,0.0,
2005-03-09 00:00:00+00:00,5400.0,5550.0,5184.0,4955.578125,439,0.0,
2005-03-10 00:00:00+00:00,5226.0,5532.0,5040.0,4815.984375,560,0.0,
2005-03-11 00:00:00+00:00,5115.0,5223.0,5085.0,4774.1064453125,149,0.0,
2005-03-14 00:00:00+00:00,5115.0,5235.0,5115.0,4841.111328125,459,0.0,
2005-03-15 00:00:00+00:00,5235.0,5316.0,5202.0,4891.365234375,154,0.0,
2005-03-16 00:00:00+00:00,5289.0,5304.0,5031.0,4737.81201171875,200,0.0,
2005-03-17 00:00:00+00:00,5100.0,5202.0,5055.0,4760.14697265625,169,0.0,
2005-03-18 00:00:00+00:00,5115.0,5184.0,5085.0,4762.93896484375,74,0.0,
2005-03-21 00:00:00+00:00,5145.0,5145.0,5025.0,4704.3095703125,237,0.0,
2005-03-22 00:00:00+00:00,5055.0,5145.0,5010.0,4704.3095703125,197,0.0,
2005-03-23 00:00:00+00:00,5055.0,5157.0,5055.0,4799.2333984375,456,0.0,
2005-03-24 00:00:00+00:00,5190.0,5190.0,5112.0,4790.857421875,584,0.0,
2005-03-28 00:00:00+00:00,5160.0,5403.0,5130.0,4916.4921875,442,0.0,
2005-03-29 00:00:00+00:00,5280.0,5280.0,5100.0,4774.1064453125,398,0.0,
2005-03-30 00:00:00+00:00,5085.0,5220.0,5085.0,4857.86279296875,264,0.0,
2005-03-31 00:00:00+00:00,5220.0,5250.0,4938.0,4760.14697265625,428,0.0,
2005-04-01 00:00:00+00:00,5283.0,5283.0,4980.0,4679.1826171875,125,0.0,
2005-04-04 00:00:00+00:00,5028.0,5028.0,4701.0,4472.583984375,160,0.0,
2005-04-05 00:00:00+00:00,4770.0,4770.0,4395.0,4185.0205078125,474,0.0,
2005-04-06 00:00:00+00:00,4386.0,4743.0,4365.0,4293.90380859375,217,0.0,
2005-04-07 00:00:00+00:00,4512.0,5166.0,4512.0,4598.21826171875,463,0.0,
2005-04-08 00:00:00+00:00,5085.0,5112.0,4929.0,4634.5126953125,74,0.0,
2005-04-11 00:00:00+00:00,5007.0,5250.0,4983.0,4698.7255859375,160,0.0,
2005-04-12 00:00:00+00:00,5250.0,5289.0,5076.0,4737.81201171875,140,0.0,
2005-04-13 00:00:00+00:00,5040.0,5133.0,5040.0,4732.22802734375,256,0.0,
2005-04-14 00:00:00+00:00,5205.0,5247.0,5115.0,4802.02490234375,185,0.0,
2005-04-15 00:00:00+00:00,5142.0,5163.0,5085.0,4735.02001953125,355,0.0,
2005-04-18 00:00:00+00:00,5175.0,5295.0,5100.0,4891.365234375,240,0.0,
2005-04-19 00:00:00+00:00,5253.0,5280.0,5205.0,4882.9892578125,173,0.0,
2005-04-20 00:00:00+00:00,5310.0,5310.0,5190.0,4885.78125,135,0.0,
2005-04-21 00:00:00+00:00,5265.0,5400.0,5265.0,5008.6240234375,443,0.0,
2005-04-22 00:00:00+00:00,5352.0,5373.0,5280.0,4969.53759765625,101,0.0,
2005-04-25 00:00:00+00:00,5310.0,5535.0,5310.0,5042.12646484375,942,0.0,
2005-04-26 00:00:00+00:00,5430.0,5580.0,5430.0,5072.8369140625,147,0.0,
2005-04-27 00:00:00+00:00,5520.0,5562.0,5430.0,5053.2939453125,228,0.0,
2005-04-28 00:00:00+00:00,5586.0,5586.0,5274.0,5050.501953125,258,0.0,
2005-04-29 00:00:00+00:00,5454.0,5520.0,5400.0,5109.13134765625,128,0.0,
2005-05-02 00:00:00+00:00,5490.0,5754.0,5490.0,5304.5625,288,0.0,
2005-05-03 00:00:00+00:00,5727.0,5745.0,5646.0,5312.9384765625,165,0.0,
2005-05-04 00:00:00+00:00,5730.0,5775.0,5655.0,5374.359375,214,0.0,
2005-05-05 00:00:00+00:00,5817.0,6240.0,5745.0,5620.04443359375,238,0.0,
2005-05-06 00:00:00+00:00,5940.0,6960.0,5940.0,6284.5107421875,1201,0.0,
2005-05-09 00:00:00+00:00,6900.0,6900.0,6450.0,6128.16552734375,252,0.0,
2005-05-10 00:00:00+00:00,6576.0,6600.0,6330.0,6086.28759765625,267,0.0,
2005-05-11 00:00:00+00:00,6507.0,6507.0,6225.0,5854.56201171875,251,0.0,
2005-05-12 00:00:00+00:00,6150.0,6156.0,5805.0,5413.44580078125,410,0.0,
2005-05-13 00:00:00+00:00,5856.0,6147.0,5838.0,5580.95849609375,314,0.0,
2005-05-16 00:00:00+00:00,6063.0,6147.0,5799.0,5399.486328125,267,0.0,
2005-05-17 00:00:00+00:00,5832.0,5994.0,5658.0,5360.39990234375,122,0.0,
2005-05-18 00:00:00+00:00,5760.0,6180.0,5712.0,5678.673828125,220,0.0,
2005-05-19 00:00:00+00:00,6225.0,6663.0,6108.0,5876.89697265625,400,0.0,
2005-05-20 00:00:00+00:00,6348.0,6450.0,6078.0,5809.89208984375,98,0.0,
2005-05-23 00:00:00+00:00,6465.0,6465.0,6030.0,5821.0595703125,167,0.0,
2005-05-24 00:00:00+00:00,6240.0,6330.0,6063.0,5793.140625,442,0.0,
2005-05-25 00:00:00+00:00,6210.0,6210.0,5850.0,5530.70458984375,345,0.0,
2005-05-26 00:00:00+00:00,5703.0,6057.0,5703.0,5561.4150390625,835,0.0,
2005-05-27 00:00:00+00:00,6066.0,6300.0,5943.0,5832.22705078125,361,0.0,
2005-05-31 00:00:00+00:00,6300.0,6300.0,6003.0,5667.50634765625,125,0.0,
2005-06-01 00:00:00+00:00,6000.0,6279.0,5940.0,5742.88720703125,572,0.0,
2005-06-02 00:00:00+00:00,6270.0,6270.0,5973.0,5720.55224609375,38,0.0,
2005-06-03 00:00:00+00:00,6192.0,6717.0,6150.0,6119.7900390625,984,0.0,
2005-06-06 00:00:00+00:00,6597.0,7200.0,6513.0,6491.109375,1094,0.0,
2005-06-07 00:00:00+00:00,6993.0,7320.0,6966.0,6583.2412109375,2394,0.0,
2005-06-08 00:00:00+00:00,7128.0,7419.0,7125.0,6736.79443359375,1601,0.0,
2005-06-09 00:00:00+00:00,7215.0,7287.0,6729.0,6304.0537109375,726,0.0,
2005-06-10 00:00:00+00:00,6825.0,6957.0,6735.0,6340.34814453125,1340,0.0,
2005-06-13 00:00:00+00:00,6810.0,6975.0,6615.0,6276.13525390625,1462,0.0,
2005-06-14 00:00:00+00:00,6687.0,6798.0,6618.0,6206.33837890625,304,0.0,
2005-06-15 00:00:00+00:00,6720.0,7164.0,6615.0,6421.3125,776,0.0,
2005-06-16 00:00:00+00:00,6900.0,7095.0,6750.0,6415.72900390625,655,0.0,
2005-06-17 00:00:00+00:00,7131.0,7734.0,7050.0,7161.15966796875,1870,0.0,
2005-06-20 00:00:00+00:00,7650.0,7815.0,7440.0,7239.33203125,1534,0.0,
2005-06-21 00:00:00+00:00,7587.0,8250.0,7587.0,7568.7734375,1631,0.0,
2005-06-22 00:00:00+00:00,8100.0,8100.0,7914.0,7482.22509765625,923,0.0,
2005-06-23 00:00:00+00:00,8040.0,8070.0,7590.0,7183.49462890625,1181,0.0,
2005-06-24 00:00:00+00:00,7722.0,7800.0,7455.0,6976.89599609375,339,0.0,
2005-06-27 00:00:00+00:00,7620.0,7671.0,7320.0,6840.09375,375,0.0,
2005-06-28 00:00:00+00:00,7371.0,7983.0,7371.0,7356.5908203125,510,0.0,
2005-06-29 00:00:00+00:00,7911.0,8016.0,7686.0,7258.875,281,0.0,
2005-06-30 00:00:00+00:00,7830.0,7845.0,7650.0,7270.04248046875,96,0.0,
2005-07-01 00:00:00+00:00,7800.0,7860.0,7542.0,7082.98681640625,84,0.0,
2005-07-05 00:00:00+00:00,7530.0,7935.0,7530.0,7337.0478515625,250,0.0,
2005-07-06 00:00:00+00:00,8007.0,8553.0,7785.0,7289.5859375,1324,0.0,
2005-07-07 00:00:00+00:00,7704.0,8145.0,7680.0,7286.7939453125,630,0.0,
2005-07-08 00:00:00+00:00,7860.0,8040.0,7842.0,7378.92578125,233,0.0,
2005-07-11 00:00:00+00:00,7890.0,8025.0,7809.0,7434.76318359375,242,0.0,
2005-07-12 00:00:00+00:00,7980.0,8157.0,7971.0,7563.189453125,259,0.0,
2005-07-13 00:00:00+00:00,8049.0,8118.0,7890.0,7356.5908203125,89,0.0,
2005-07-14 00:00:00+00:00,7944.0,7974.0,7350.0,6935.017578125,817,0.0,
2005-07-15 00:00:00+00:00,7431.0,7500.0,7056.0,6773.0888671875,597,0.0,
2005-07-18 00:00:00+00:00,7269.0,7428.0,7140.0,6784.25634765625,665,0.0,
2005-07-19 00:00:00+00:00,7311.0,7482.0,7200.0,6703.2919921875,283,0.0,
2005-07-20 00:00:00+00:00,7200.0,7842.0,7200.0,7021.56591796875,1966,0.0,
2005-07-21 00:00:00+00:00,7644.0,7710.0,7440.0,6999.23095703125,602,0.0,
2005-07-22 00:00:00+00:00,7545.0,7545.0,7281.0,6840.09375,220,0.0,
2005-07-25 00:00:00+00:00,7365.0,7527.0,7365.0,6932.2255859375,259,0.0,
2005-07-26 00:00:00+00:00,7470.0,7626.0,7305.0,6809.38330078125,187,0.0,
2005-07-27 00:00:00+00:00,7335.0,7335.0,7215.0,6728.4189453125,213,0.0,
2005-07-28 00:00:00+00:00,7287.0,7287.0,6612.0,6351.515625,1131,0.0,
2005-07-29 00:00:00+00:00,6822.0,6864.0,6612.0,6376.642578125,466,0.0,
2005-08-01 00:00:00+00:00,6867.0,6987.0,6750.0,6443.6474609375,331,0.0,
2005-08-02 00:00:00+00:00,6750.0,6900.0,6210.0,5871.3134765625,1753,0.0,
2005-08-03 00:00:00+00:00,6630.0,6780.0,6213.0,5787.55712890625,2324,0.0,
2005-08-04 00:00:00+00:00,6204.0,6204.0,5895.0,5594.91748046875,2286,0.0,
2005-08-05 00:00:00+00:00,5976.0,6300.0,5946.0,5807.10009765625,1114,0.0,
2005-08-08 00:00:00+00:00,6360.0,6447.0,6222.0,5857.35400390625,929,0.0,
2005-08-09 00:00:00+00:00,6417.0,6759.0,6297.0,6186.794921875,1174,0.0,
2005-08-10 00:00:00+00:00,6600.0,6750.0,6387.0,5960.6533203125,854,0.0,
2005-08-11 00:00:00+00:00,6405.0,6564.0,6375.0,6100.2470703125,489,0.0,
2005-08-12 00:00:00+00:00,6582.0,6636.0,6393.0,6142.125,510,0.0,
2005-08-15 00:00:00+00:00,6615.0,6744.0,6540.0,6186.794921875,771,0.0,
2005-08-16 00:00:00+00:00,6681.0,6741.0,6540.0,6211.921875,606,0.0,
2005-08-17 00:00:00+00:00,6690.0,6723.0,6615.0,6203.54638671875,421,0.0,
2005-08-18 00:00:00+00:00,6657.0,6687.0,6390.0,5974.61279296875,607,0.0,
2005-08-19 00:00:00+00:00,6435.0,6540.0,6306.0,5921.56689453125,913,0.0,
2005-08-22 00:00:00+00:00,6378.0,6534.0,6336.0,5921.56689453125,534,0.0,
2005-08-23 00:00:00+00:00,6480.0,6480.0,6300.0,5862.9375,573,0.0,
2005-08-24 00:00:00+00:00,6354.0,6792.0,6300.0,6150.5009765625,1627,0.0,
2005-08-25 00:00:00+00:00,6825.0,6900.0,5745.0,5379.943359375,3489,0.0,
2005-08-26 00:00:00+00:00,5781.0,5820.0,5361.0,5190.095703125,2783,0.0,
2005-08-29 00:00:00+00:00,5460.0,5565.0,5358.0,5137.05029296875,1024,0.0,
2005-08-30 00:00:00+00:00,5520.0,5739.0,5505.0,5192.8876953125,786,0.0,
2005-08-31 00:00:00+00:00,5694.0,5694.0,5574.0,5212.4306640625,920,0.0,
2005-09-01 00:00:00+00:00,5700.0,5721.0,5580.0,5301.7705078125,507,0.0,
2005-09-02 00:00:00+00:00,5733.0,5880.0,5562.0,5276.64404296875,277,0.0,
2005-09-06 00:00:00+00:00,5670.0,5715.0,5634.0,5296.18701171875,141,0.0,
2005-09-07 00:00:00+00:00,5694.0,5718.0,5685.0,5298.97900390625,218,0.0,
2005-09-08 00:00:00+00:00,5673.0,5688.0,5637.0,5271.06005859375,143,0.0,
2005-09-09 00:00:00+00:00,5787.0,5787.0,5685.0,5332.4814453125,100,0.0,
2005-09-12 00:00:00+00:00,5760.0,5922.0,5721.0,5385.52685546875,444,0.0,
2005-09-13 00:00:00+00:00,5760.0,5829.0,5649.0,5290.60302734375,142,0.0,
2005-09-14 00:00:00+00:00,5745.0,5745.0,5421.0,5125.8828125,462,0.0,
2005-09-15 00:00:00+00:00,5520.0,5634.0,5466.0,5153.80126953125,676,0.0,
2005-09-16 00:00:00+00:00,5556.0,5640.0,5550.0,5220.80615234375,386,0.0,
2005-09-19 00:00:00+00:00,5595.0,5604.0,5376.0,5078.4208984375,329,0.0,
2005-09-20 00:00:00+00:00,5532.0,5811.0,5400.0,5315.72998046875,996,0.0,
2005-09-21 00:00:00+00:00,5805.0,5895.0,5643.0,5298.97900390625,583,0.0,
2005-09-22 00:00:00+00:00,5700.0,5880.0,5565.0,5452.5322265625,554,0.0,
2005-09-23 00:00:00+00:00,5904.0,6075.0,5871.0,5597.70947265625,761,0.0,
2005-09-26 00:00:00+00:00,6225.0,6300.0,6105.0,5737.30322265625,1046,0.0,
2005-09-27 00:00:00+00:00,6195.0,6225.0,5910.0,5634.00390625,812,0.0,
2005-09-28 00:00:00+00:00,5994.0,6132.0,5919.0,5513.953125,399,0.0,
2005-09-29 00:00:00+00:00,6018.0,6018.0,5730.0,5463.69970703125,417,0.0,
2005-09-30 00:00:00+00:00,5871.0,5946.0,5595.0,5273.85205078125,352,0.0,
2005-10-03 00:00:00+00:00,5655.0,5820.0,5160.0,4835.52783203125,1571,0.0,
2005-10-04 00:00:00+00:00,5301.0,5301.0,4998.0,4665.22314453125,1083,0.0,
2005-10-05 00:00:00+00:00,5019.0,5250.0,4962.0,4704.3095703125,454,0.0,
2005-10-06 00:00:00+00:00,5091.0,5130.0,4992.0,4690.35009765625,596,0.0,
2005-10-07 00:00:00+00:00,5079.0,5325.0,5079.0,4955.578125,481,0.0,
2005-10-10 00:00:00+00:00,5337.0,5715.0,5337.0,5307.3544921875,1179,0.0,
2005-10-11 00:00:00+00:00,5721.0,5838.0,5664.0,5346.44091796875,590,0.0,
2005-10-12 00:00:00+00:00,5721.0,5820.0,5418.0,5092.3798828125,1050,0.0,
2005-10-13 00:00:00+00:00,5475.0,5700.0,5220.0,5125.8828125,1158,0.0,
2005-10-14 00:00:00+00:00,5535.0,5676.0,5520.0,5195.6796875,59,0.0,
2005-10-17 00:00:00+00:00,5655.0,5718.0,5601.0,5304.5625,243,0.0,
2005-10-18 00:00:00+00:00,5724.0,5931.0,5706.0,5326.8974609375,640,0.0,
2005-10-19 00:00:00+00:00,5709.0,5775.0,5523.0,5326.8974609375,310,0.0,
2005-10-20 00:00:00+00:00,5712.0,5844.0,5616.0,5332.4814453125,178,0.0,
2005-10-21 00:00:00+00:00,5904.0,5904.0,5673.0,5385.52685546875,197,0.0,
2005-10-24 00:00:00+00:00,5679.0,5790.0,5655.0,5279.435546875,292,0.0,
2005-10-25 00:00:00+00:00,5670.0,5847.0,5670.0,5371.5673828125,183,0.0,
2005-10-26 00:00:00+00:00,5748.0,5778.0,5553.0,5215.22265625,293,0.0,
2005-10-27 00:00:00+00:00,5604.0,5760.0,5454.0,5084.00439453125,342,0.0,
2005-10-28 00:00:00+00:00,5550.0,5670.0,5475.0,5134.25830078125,137,0.0,
2005-10-31 00:00:00+00:00,5550.0,5691.0,5550.0,5259.892578125,342,0.0,
2005-11-01 00:00:00+00:00,5640.0,5724.0,5640.0,5312.9384765625,352,0.0,
2005-11-02 00:00:00+00:00,5730.0,5847.0,5730.0,5416.23779296875,76,0.0,
2005-11-03 00:00:00+00:00,5850.0,5850.0,5598.0,5243.1416015625,693,0.0,
2005-11-04 00:00:00+00:00,5604.0,5610.0,5433.0,5061.66943359375,442,0.0,
2005-11-07 00:00:00+00:00,5490.0,5505.0,5403.0,5081.21240234375,336,0.0,
2005-11-08 00:00:00+00:00,5505.0,5505.0,5223.0,4913.7001953125,1213,0.0,
2005-11-09 00:00:00+00:00,5397.0,5397.0,5250.0,4952.7861328125,1193,0.0,
2005-11-10 00:00:00+00:00,5340.0,5700.0,5253.0,5170.552734375,3091,0.0,
2005-11-11 00:00:00+00:00,5109.0,5250.0,4827.0,4534.0048828125,2725,0.0,
2005-11-14 00:00:00+00:00,4920.0,4920.0,4740.0,4478.16748046875,1025,0.0,
2005-11-15 00:00:00+00:00,4812.0,4947.0,4749.0,4472.583984375,754,0.0,
2005-11-16 00:00:00+00:00,4839.0,4899.0,4800.0,4536.796875,174,0.0,
2005-11-17 00:00:00+00:00,4908.0,4950.0,4827.0,4598.21826171875,546,0.0,
2005-11-18 00:00:00+00:00,4962.0,4962.0,4902.0,4606.59375,197,0.0,
2005-11-21 00:00:00+00:00,4956.0,5070.0,4950.0,4712.68505859375,364,0.0,
2005-11-22 00:00:00+00:00,5058.0,5076.0,5007.0,4704.3095703125,326,0.0,
2005-11-23 00:00:00+00:00,4980.0,5040.0,4938.0,4617.76123046875,483,0.0,
2005-11-25 00:00:00+00:00,4950.0,5007.0,4950.0,4623.34521484375,160,0.0,
2005-11-28 00:00:00+00:00,4959.0,4959.0,4629.0,4332.990234375,613,0.0,
2005-11-29 00:00:00+00:00,4677.0,4680.0,4440.0,4159.89404296875,1122,0.0,
2005-11-30 00:00:00+00:00,4467.0,4485.0,4245.0,4062.17822265625,2334,0.0,
2005-12-01 00:00:00+00:00,4320.0,4326.0,4107.0,3903.041259765625,1525,0.0,
2005-12-02 00:00:00+00:00,4140.0,5091.0,4140.0,4559.1318359375,5535,0.0,
2005-12-05 00:00:00+00:00,5016.0,5100.0,4599.0,4422.330078125,1387,0.0,
2005-12-06 00:00:00+00:00,4734.0,4800.0,4626.0,4321.82275390625,403,0.0,
2005-12-07 00:00:00+00:00,4776.0,4776.0,4425.0,4118.015625,1060,0.0,
2005-12-08 00:00:00+00:00,4485.0,4662.0,4440.0,4204.56396484375,654,0.0,
2005-12-09 00:00:00+00:00,4506.0,5055.0,4506.0,4550.75634765625,1108,0.0,
2005-12-12 00:00:00+00:00,4866.0,5400.0,4863.0,4824.3603515625,2161,0.0,
2005-12-13 00:00:00+00:00,5235.0,5322.0,5046.0,4863.4462890625,1744,0.0,
2005-12-14 00:00:00+00:00,5238.0,5307.0,5127.0,4829.94384765625,1037,0.0,
2005-12-15 00:00:00+00:00,5187.0,5250.0,5130.0,4793.6494140625,230,0.0,
2005-12-16 00:00:00+00:00,5130.0,5130.0,4800.0,4508.87841796875,360,0.0,
2005-12-19 00:00:00+00:00,4818.0,5115.0,4818.0,4581.466796875,108,0.0,
2005-12-20 00:00:00+00:00,5076.0,5076.0,4833.0,4522.83740234375,97,0.0,
2005-12-21 00:00:00+00:00,4842.0,4890.0,4833.0,4522.83740234375,64,0.0,
2005-12-22 00:00:00+00:00,4830.0,4932.0,4815.0,4503.29443359375,182,0.0,
2005-12-23 00:00:00+00:00,4848.0,4896.0,4806.0,4517.25390625,159,0.0,
2005-12-27 00:00:00+00:00,4932.0,4932.0,4692.0,4408.37060546875,288,0.0,
2005-12-28 00:00:00+00:00,4698.0,4782.0,4695.0,4411.16259765625,548,0.0,
2005-12-29 00:00:00+00:00,4692.0,4770.0,4653.0,4360.90869140625,222,0.0,
2005-12-30 00:00:00+00:00,4641.0,4641.0,4500.0,4268.77685546875,639,0.0,
2006-01-03 00:00:00+00:00,4650.0,5133.0,4650.0,4344.15771484375,472,0.0,
2006-01-04 00:00:00+00:00,4752.0,4842.0,4692.0,4483.75146484375,348,0.0,
2006-01-05 00:00:00+00:00,4875.0,4995.0,4800.0,4561.923828125,427,0.0,
2006-01-06 00:00:00+00:00,5022.0,5022.0,4911.0,4637.3046875,265,0.0,
2006-01-09 00:00:00+00:00,4983.0,5247.0,4926.0,4829.94384765625,572,0.0,
2006-01-10 00:00:00+00:00,5250.0,5340.0,5166.0,4821.568359375,476,0.0,
2006-01-11 00:00:00+00:00,5250.0,5340.0,5169.0,4966.74560546875,321,0.0,
2006-01-12 00:00:00+00:00,5391.0,5553.0,5340.0,5167.7607421875,930,0.0,
2006-01-13 00:00:00+00:00,5580.0,5643.0,5526.0,5251.51708984375,535,0.0,
2006-01-17 00:00:00+00:00,5679.0,5820.0,5646.0,5346.44091796875,725,0.0,
2006-01-18 00:00:00+00:00,5664.0,5892.0,5607.0,5424.61328125,407,0.0,
2006-01-19 00:00:00+00:00,5880.0,5982.0,5790.0,5438.57275390625,333,0.0,
2006-01-20 00:00:00+00:00,5850.0,5925.0,5829.0,5458.11572265625,250,0.0,
2006-01-23 00:00:00+00:00,5823.0,5913.0,5733.0,5413.44580078125,226,0.0,
2006-01-24 00:00:00+00:00,5790.0,5943.0,5790.0,5522.3291015625,239,0.0,
2006-01-25 00:00:00+00:00,5991.0,6114.0,5955.0,5606.0849609375,176,0.0,
2006-01-26 00:00:00+00:00,6054.0,6054.0,5784.0,5472.0751953125,355,0.0,
2006-01-27 00:00:00+00:00,5844.0,5928.0,5805.0,5488.826171875,93,0.0,
2006-01-30 00:00:00+00:00,5958.0,5958.0,5760.0,5463.69970703125,276,0.0,
2006-01-31 00:00:00+00:00,5730.0,6000.0,5730.0,5558.623046875,215,0.0,
2006-02-01 00:00:00+00:00,5970.0,6006.0,5955.0,5572.58251953125,155,0.0,
2006-02-02 00:00:00+00:00,5994.0,5997.0,5829.0,5438.57275390625,334,0.0,
2006-02-03 00:00:00+00:00,5868.0,5997.0,5850.0,5522.3291015625,132,0.0,
2006-02-06 00:00:00+00:00,6000.0,6000.0,5745.0,5349.232421875,377,0.0,
2006-02-07 00:00:00+00:00,5769.0,5829.0,5766.0,5385.52685546875,93,0.0,
2006-02-08 00:00:00+00:00,5814.0,5844.0,5745.0,5424.61328125,76,0.0,
2006-02-09 00:00:00+00:00,5850.0,5940.0,5742.0,5508.36962890625,425,0.0,
2006-02-10 00:00:00+00:00,5940.0,6000.0,5898.0,5583.75,196,0.0,
2006-02-13 00:00:00+00:00,6000.0,6000.0,5925.0,5580.95849609375,183,0.0,
2006-02-14 00:00:00+00:00,6000.0,6000.0,5889.0,5480.45068359375,74,0.0,
2006-02-15 00:00:00+00:00,5892.0,5976.0,5868.0,5513.953125,59,0.0,
2006-02-16 00:00:00+00:00,5913.0,5946.0,5910.0,5511.16162109375,64,0.0,
