date,MIN_Open,MIN_High,MIN_Low,MIN_Close,MIN_Volume,MIN_Dividends,MIN_Stock Splits
1988-03-11 00:00:00+00:00,10.0,10.0,10.0,0.4582538306713104,35693100,0.0,
1988-03-14 00:00:00+00:00,10.0,10.0,10.0,0.4582538306713104,3500500,0.0,
1988-03-15 00:00:00+00:00,10.0,10.0,10.0,0.4582538306713104,909400,0.0,
1988-03-16 00:00:00+00:00,10.0,10.125,10.0,0.4582538306713104,762900,0.0,
1988-03-17 00:00:00+00:00,10.0,10.0,10.0,0.4582538306713104,515700,0.0,
1988-03-18 00:00:00+00:00,10.0,10.125,10.0,0.4582538306713104,1240000,0.0,
1988-03-21 00:00:00+00:00,10.0,10.125,10.0,0.4582538306713104,892900,0.0,
1988-03-22 00:00:00+00:00,10.0,10.0,10.0,0.4582538306713104,588600,0.0,
1988-03-23 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,385600,0.0,
1988-03-24 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,182200,0.0,
1988-03-25 00:00:00+00:00,10.0,10.0,9.875,0.4582538306713104,272800,0.0,
1988-03-28 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,300800,0.0,
1988-03-29 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,214100,0.0,
1988-03-30 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,148400,0.0,
1988-03-31 00:00:00+00:00,9.875,10.375,9.875,0.4525254964828491,229100,0.0,
1988-04-04 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,270900,0.0,
1988-04-05 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,236900,0.0,
1988-04-06 00:00:00+00:00,10.0,10.0,9.875,0.4525254964828491,207900,0.0,
1988-04-07 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,197100,0.0,
1988-04-08 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,129600,0.0,
1988-04-11 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,283600,0.0,
1988-04-12 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,254700,0.0,
1988-04-13 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,244200,0.0,
1988-04-14 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,300600,0.0,
1988-04-15 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,303300,0.0,
1988-04-18 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,238800,0.0,
1988-04-19 00:00:00+00:00,10.0,10.0,9.875,0.4525254964828491,202200,0.0,
1988-04-20 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,239700,0.0,
1988-04-21 00:00:00+00:00,10.0,10.0,9.875,0.4525254964828491,219700,0.0,
1988-04-22 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,212000,0.0,
1988-04-25 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,117500,0.0,
1988-04-26 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,101700,0.0,
1988-04-27 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,112200,0.0,
1988-04-28 00:00:00+00:00,10.0,10.0,9.875,0.4582538306713104,99900,0.0,
1988-04-29 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,184000,0.0,
1988-05-02 00:00:00+00:00,10.0,10.0,9.875,0.4525254964828491,168000,0.0,
1988-05-03 00:00:00+00:00,9.875,10.0,9.875,0.4525254964828491,211600,0.0,
1988-05-04 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,119200,0.0,
1988-05-05 00:00:00+00:00,10.0,10.0,9.875,0.4582538306713104,121800,0.0,
1988-05-06 00:00:00+00:00,9.875,10.0,9.875,0.4582538306713104,211500,0.0,
1988-05-09 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,321000,0.087,
1988-05-10 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,194900,0.0,
1988-05-11 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,158400,0.0,
1988-05-12 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,350400,0.0,
1988-05-13 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,147500,0.0,
1988-05-16 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,204400,0.0,
1988-05-17 00:00:00+00:00,10.0,10.0,9.875,0.4564968943595886,221900,0.0,
1988-05-18 00:00:00+00:00,9.875,10.625,9.875,0.4564968943595886,380700,0.0,
1988-05-19 00:00:00+00:00,10.0,10.0,9.875,0.4564968943595886,264400,0.0,
1988-05-20 00:00:00+00:00,9.875,10.0,9.875,0.462275743484497,369000,0.0,
1988-05-23 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,544300,0.0,
1988-05-24 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,289500,0.0,
1988-05-25 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,240500,0.0,
1988-05-26 00:00:00+00:00,9.875,10.0,9.875,0.462275743484497,139700,0.0,
1988-05-27 00:00:00+00:00,10.0,10.0,9.875,0.4564968943595886,172600,0.0,
1988-05-31 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,228700,0.0,
1988-06-01 00:00:00+00:00,9.875,10.0,9.875,0.462275743484497,224300,0.0,
1988-06-02 00:00:00+00:00,10.0,10.0,9.875,0.462275743484497,217000,0.0,
1988-06-03 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,190900,0.0,
1988-06-06 00:00:00+00:00,10.0,10.0,9.875,0.462275743484497,143600,0.0,
1988-06-07 00:00:00+00:00,9.875,10.0,9.875,0.4564968943595886,227200,0.0,
1988-06-08 00:00:00+00:00,9.75,9.875,9.75,0.4605545997619629,295200,0.087,
1988-06-09 00:00:00+00:00,9.875,9.875,9.75,0.4547262489795685,142100,0.0,
1988-06-10 00:00:00+00:00,9.75,9.875,9.75,0.4547262489795685,269100,0.0,
1988-06-13 00:00:00+00:00,9.875,9.875,9.75,0.4547262489795685,177700,0.0,
1988-06-14 00:00:00+00:00,9.875,9.875,9.75,0.4547262489795685,233500,0.0,
1988-06-15 00:00:00+00:00,9.75,9.875,9.75,0.4605545997619629,252900,0.0,
1988-06-16 00:00:00+00:00,9.875,9.875,9.75,0.4605545997619629,202900,0.0,
1988-06-17 00:00:00+00:00,9.875,9.875,9.75,0.4547262489795685,163600,0.0,
1988-06-20 00:00:00+00:00,9.875,9.875,9.75,0.4547262489795685,117200,0.0,
1988-06-21 00:00:00+00:00,9.75,9.875,9.75,0.4547262489795685,157600,0.0,
1988-06-22 00:00:00+00:00,9.75,9.875,9.75,0.4547262489795685,229700,0.0,
1988-06-23 00:00:00+00:00,9.75,9.875,9.625,0.448895663022995,250200,0.0,
1988-06-24 00:00:00+00:00,9.75,9.875,9.625,0.4547262489795685,131000,0.0,
1988-06-27 00:00:00+00:00,9.75,9.875,9.625,0.448895663022995,195400,0.0,
1988-06-28 00:00:00+00:00,9.625,9.75,9.625,0.448895663022995,75600,0.0,
1988-06-29 00:00:00+00:00,9.75,9.875,9.625,0.448895663022995,184900,0.0,
1988-06-30 00:00:00+00:00,9.875,9.875,9.625,0.4605545997619629,194400,0.0,
1988-07-01 00:00:00+00:00,9.875,9.875,9.75,0.4605545997619629,134200,0.0,
1988-07-05 00:00:00+00:00,9.875,9.875,9.625,0.4547262489795685,121000,0.0,
1988-07-06 00:00:00+00:00,9.75,9.875,9.625,0.4547262489795685,141300,0.0,
1988-07-07 00:00:00+00:00,9.75,9.875,9.75,0.4605545997619629,139300,0.0,
1988-07-08 00:00:00+00:00,9.875,9.875,9.75,0.4605545997619629,134500,0.0,
1988-07-11 00:00:00+00:00,9.75,9.75,9.625,0.4528855979442596,163200,0.087,
1988-07-12 00:00:00+00:00,9.75,9.75,9.625,0.4587679207324981,144300,0.0,
1988-07-13 00:00:00+00:00,9.75,9.75,9.625,0.4587679207324981,233900,0.0,
1988-07-14 00:00:00+00:00,9.75,9.75,9.625,0.4528855979442596,242200,0.0,
1988-07-15 00:00:00+00:00,9.625,9.75,9.625,0.4528855979442596,176100,0.0,
1988-07-18 00:00:00+00:00,9.625,9.75,9.625,0.4528855979442596,180700,0.0,
1988-07-19 00:00:00+00:00,9.625,9.75,9.5,0.4470037519931793,174700,0.0,
1988-07-20 00:00:00+00:00,9.625,9.625,9.5,0.4528855979442596,205500,0.0,
1988-07-21 00:00:00+00:00,9.625,9.625,9.375,0.4470037519931793,332200,0.0,
1988-07-22 00:00:00+00:00,9.625,9.625,9.375,0.4528855979442596,235200,0.0,
1988-07-25 00:00:00+00:00,9.5,9.625,9.375,0.4411223530769348,146900,0.0,
1988-07-26 00:00:00+00:00,9.5,9.5,9.375,0.4470037519931793,219700,0.0,
1988-07-27 00:00:00+00:00,9.5,9.625,9.375,0.4470037519931793,140600,0.0,
1988-07-28 00:00:00+00:00,9.5,9.625,9.5,0.4528855979442596,134600,0.0,
