date,WTW_Open,WTW_High,WTW_Low,WTW_Close,WTW_Volume,WTW_Dividends,WTW_Stock Splits
2001-06-12 00:00:00+00:00,43.70861053466797,45.16556167602539,42.38410568237305,27.05681800842285,3894441,0.0,
2001-06-13 00:00:00+00:00,43.84106063842773,44.23841094970703,43.70861053466797,26.975317001342773,758020,0.0,
2001-06-14 00:00:00+00:00,43.70861053466797,43.70861053466797,42.38410568237305,26.40483856201172,501093,0.0,
2001-06-15 00:00:00+00:00,42.78145599365234,43.5761604309082,42.38410568237305,26.812318801879883,382823,0.0,
2001-06-18 00:00:00+00:00,45.033111572265625,46.092716217041016,43.84106063842773,27.77398681640625,358398,0.0,
2001-06-19 00:00:00+00:00,45.033111572265625,45.96026611328125,44.3708610534668,28.27925682067871,232804,0.0,
2001-06-20 00:00:00+00:00,46.092716217041016,49.006622314453125,46.092716217041016,29.01273536682129,176179,0.0,
2001-06-21 00:00:00+00:00,47.15231704711914,47.6821174621582,47.019866943359375,29.01273536682129,79124,0.0,
2001-06-22 00:00:00+00:00,47.09933853149414,47.09933853149414,45.96026611328125,28.49114799499512,109852,0.0,
2001-06-25 00:00:00+00:00,45.69536590576172,47.6821174621582,43.70861053466797,28.76822662353516,142582,0.0,
2001-06-26 00:00:00+00:00,46.56953430175781,46.56953430175781,44.98013305664063,27.708784103393555,109362,0.0,
2001-06-27 00:00:00+00:00,45.033111572265625,46.22516632080078,44.3708610534668,28.1977596282959,96149,0.0,
2001-06-28 00:00:00+00:00,46.35761642456055,47.284767150878906,46.092716217041016,28.52374839782715,102567,0.0,
2001-06-29 00:00:00+00:00,46.35761642456055,47.54966735839844,45.69536590576172,28.931236267089844,222876,0.0,
2001-07-02 00:00:00+00:00,47.019866943359375,47.15231704711914,45.69536590576172,28.52374839782715,46319,0.0,
2001-07-03 00:00:00+00:00,46.75496673583984,46.75496673583984,45.69536590576172,28.360754013061523,54398,0.0,
2001-07-05 00:00:00+00:00,46.35761642456055,47.258277893066406,46.092716217041016,28.963836669921875,74858,0.0,
2001-07-06 00:00:00+00:00,47.04635620117188,47.284767150878906,46.75496673583984,28.898630142211918,60589,0.0,
2001-07-09 00:00:00+00:00,46.62251663208008,46.62251663208008,45.033111572265625,27.87178039550781,117327,0.0,
2001-07-10 00:00:00+00:00,45.43046569824219,45.58940505981445,44.3708610534668,27.54578399658203,148961,0.0,
2001-07-11 00:00:00+00:00,45.16556167602539,47.019866943359375,44.66225051879883,28.11626243591309,151981,0.0,
2001-07-12 00:00:00+00:00,45.69536590576172,46.35761642456055,44.63576126098633,27.49688720703125,198980,0.0,
2001-07-13 00:00:00+00:00,44.66225051879883,45.69536590576172,44.66225051879883,28.11626243591309,112268,0.0,
2001-07-16 00:00:00+00:00,45.82781600952149,46.03973388671875,45.69536590576172,28.27925682067871,48848,0.0,
2001-07-17 00:00:00+00:00,45.96026611328125,46.35761642456055,44.768211364746094,28.27925682067871,64968,0.0,
2001-07-18 00:00:00+00:00,45.82781600952149,45.82781600952149,45.033111572265625,27.95328140258789,80558,0.0,
2001-07-19 00:00:00+00:00,45.033111572265625,45.29801177978516,44.50331115722656,27.708784103393555,128274,0.0,
2001-07-20 00:00:00+00:00,44.90066146850586,45.033111572265625,44.688743591308594,27.627281188964844,38769,0.0,
2001-07-23 00:00:00+00:00,44.90066146850586,44.90066146850586,44.63576126098633,27.627281188964844,59985,0.0,
2001-07-24 00:00:00+00:00,44.90066146850586,44.90066146850586,43.17880630493164,26.7308349609375,221441,0.0,
2001-07-25 00:00:00+00:00,43.17880630493164,43.17880630493164,41.05960464477539,26.48633575439453,371762,0.0,
2001-07-26 00:00:00+00:00,43.04635620117188,43.9735107421875,43.04635620117188,26.82862091064453,96187,0.0,
2001-07-27 00:00:00+00:00,43.70861053466797,45.56291580200195,43.70861053466797,28.034772872924805,118875,0.0,
2001-07-30 00:00:00+00:00,45.16556167602539,46.33112716674805,45.033111572265625,27.708784103393555,91204,0.0,
2001-07-31 00:00:00+00:00,46.35761642456055,47.019866943359375,44.768211364746094,28.11626243591309,267270,0.0,
2001-08-01 00:00:00+00:00,45.96026611328125,46.35761642456055,45.74834442138672,28.148868560791016,139562,0.0,
2001-08-02 00:00:00+00:00,45.74834442138672,45.82781600952149,44.10596084594727,27.301305770874023,153114,0.0,
2001-08-03 00:00:00+00:00,44.3708610534668,47.019866943359375,44.3708610534668,28.76822662353516,177085,0.0,
2001-08-06 00:00:00+00:00,47.019866943359375,47.6821174621582,46.78145599365234,29.33871459960937,46546,0.0,
2001-08-07 00:00:00+00:00,47.41721725463867,47.814571380615234,46.35761642456055,28.52374839782715,130011,0.0,
2001-08-08 00:00:00+00:00,46.62251663208008,46.62251663208008,45.56291580200195,28.605247497558597,67346,0.0,
2001-08-09 00:00:00+00:00,46.35761642456055,46.49006652832031,45.69536590576172,28.377063751220703,58626,0.0,
2001-08-10 00:00:00+00:00,46.11920547485352,46.88741683959961,46.11920547485352,28.8497314453125,25745,0.0,
2001-08-13 00:00:00+00:00,46.62251663208008,48.3443717956543,46.49006652832031,29.1920166015625,34994,0.0,
2001-08-14 00:00:00+00:00,47.284767150878906,49.006622314453125,47.284767150878906,29.58321189880371,72027,0.0,
2001-08-15 00:00:00+00:00,48.47682189941406,48.47682189941406,47.6821174621582,29.746204376220703,61419,0.0,
2001-08-16 00:00:00+00:00,48.3443717956543,48.90066146850586,48.10596084594727,30.00697898864746,68780,0.0,
