date,AIT_Open,AIT_High,AIT_Low,AIT_Close,AIT_Volume,AIT_Dividends,AIT_Stock Splits
1980-03-17 00:00:00+00:00,0.0,2.19478702545166,2.19478702545166,0.9592844247817992,10252,0.0,
1980-03-18 00:00:00+00:00,0.0,2.2277090549468994,2.205760955810547,0.9640808701515198,6834,0.0,
1980-03-19 00:00:00+00:00,0.0,2.238682985305786,2.19478702545166,0.9592844247817992,15947,0.0,
1980-03-20 00:00:00+00:00,0.0,2.128943920135498,2.085047960281372,0.9113203883171082,91125,0.0,
1980-03-21 00:00:00+00:00,0.0,2.1069960594177246,2.0740740299224854,0.9209132194519044,185667,0.0,
1980-03-24 00:00:00+00:00,0.0,2.1508920192718506,2.085047960281372,0.9113203883171082,67205,0.0,
1980-03-25 00:00:00+00:00,0.0,2.063100099563598,2.0192039012908936,0.901727557182312,119602,0.0,
1980-03-26 00:00:00+00:00,0.0,2.041152000427246,2.0192039012908936,0.892134964466095,23920,0.0,
1980-03-27 00:00:00+00:00,0.0,2.063100099563598,1.9972569942474363,0.872949481010437,20503,0.0,
1980-03-28 00:00:00+00:00,0.0,2.03017807006836,2.008229970932007,0.8873381614685059,9113,0.0,
1980-03-31 00:00:00+00:00,0.0,2.085047960281372,2.063100099563598,0.9113203883171082,5695,0.0,
1980-04-01 00:00:00+00:00,0.0,2.085047960281372,2.052125930786133,0.9065236449241638,10252,0.0,
1980-04-02 00:00:00+00:00,2.0740740299224854,2.0740740299224854,2.0740740299224854,0.9065236449241638,0,0.0,
1980-04-03 00:00:00+00:00,0.0,2.0740740299224854,2.052125930786133,0.9065236449241638,12530,0.0,
1980-04-07 00:00:00+00:00,0.0,2.063100099563598,2.052125930786133,0.901727557182312,11391,0.0,
1980-04-08 00:00:00+00:00,0.0,2.085047960281372,2.063100099563598,0.9113203883171082,15947,0.0,
1980-04-09 00:00:00+00:00,0.0,2.063100099563598,2.063100099563598,0.901727557182312,1139,0.0,
1980-04-10 00:00:00+00:00,0.0,2.063100099563598,2.063100099563598,0.901727557182312,4556,0.0,
1980-04-11 00:00:00+00:00,0.0,2.041152000427246,1.9972569942474363,0.8873381614685059,38728,0.0,
1980-04-14 00:00:00+00:00,0.0,1.9972569942474363,1.9972569942474363,0.872949481010437,9113,0.0,
1980-04-15 00:00:00+00:00,0.0,2.0192039012908936,1.9862829446792605,0.8777453899383545,13669,0.0,
1980-04-16 00:00:00+00:00,0.0,2.0192039012908936,1.975309014320373,0.872949481010437,15947,0.0,
1980-04-17 00:00:00+00:00,0.0,1.975309014320373,1.909464955329895,0.8345774412155151,11391,0.0,
1980-04-18 00:00:00+00:00,0.0,1.909464955329895,1.8984910249710083,0.8297806978225708,2278,0.0,
1980-04-21 00:00:00+00:00,0.0,1.9204390048980715,1.887516975402832,0.8345774412155151,7973,0.0,
1980-04-22 00:00:00+00:00,0.0,1.9204390048980715,1.909464955329895,0.8393735289573669,2278,0.0,
1980-04-23 00:00:00+00:00,0.0,1.9533610343933103,1.8984910249710083,0.853763222694397,176555,0.0,
1980-04-24 00:00:00+00:00,0.0,2.0192039012908936,1.9533610343933103,0.853763222694397,115045,0.0,
1980-04-25 00:00:00+00:00,0.0,2.0192039012908936,2.008229970932007,0.8825419545173645,5695,0.0,
1980-04-28 00:00:00+00:00,0.0,2.063100099563598,2.0192039012908936,0.892134964466095,70622,0.0,
1980-04-29 00:00:00+00:00,0.0,2.063100099563598,1.9972569942474363,0.8873381614685059,34172,0.0,
1980-04-30 00:00:00+00:00,0.0,2.052125930786133,2.041152000427246,0.892134964466095,4556,0.0,
1980-05-01 00:00:00+00:00,0.0,2.041152000427246,2.041152000427246,0.892134964466095,5695,0.0,
1980-05-02 00:00:00+00:00,0.0,2.041152000427246,2.03017807006836,0.8873381614685059,9113,0.0,
1980-05-05 00:00:00+00:00,0.0,2.041152000427246,2.041152000427246,0.892134964466095,2278,0.0,
1980-05-06 00:00:00+00:00,2.041152000427246,2.041152000427246,2.041152000427246,0.892134964466095,0,0.0,
1980-05-07 00:00:00+00:00,0.0,2.041152000427246,2.041152000427246,0.892134964466095,7973,0.0,
1980-05-08 00:00:00+00:00,0.0,2.041152000427246,2.03017807006836,0.892134964466095,2278,0.0,
1980-05-09 00:00:00+00:00,0.0,2.0192039012908936,2.0192039012908936,0.8825419545173645,1139,0.0,
1980-05-12 00:00:00+00:00,0.0,2.0192039012908936,1.975309014320373,0.872949481010437,645848,0.0,
1980-05-13 00:00:00+00:00,0.0,2.008229970932007,1.9972569942474363,0.872949481010437,291600,0.0,
1980-05-14 00:00:00+00:00,0.0,2.0192039012908936,2.008229970932007,0.8825419545173645,7973,0.0,
1980-05-15 00:00:00+00:00,0.0,2.0192039012908936,2.008229970932007,0.8825419545173645,3417,0.0,
1980-05-16 00:00:00+00:00,0.0,2.052125930786133,2.0192039012908936,0.8873381614685059,33033,0.0,
1980-05-19 00:00:00+00:00,0.0,2.052125930786133,2.03017807006836,0.8969306349754333,2278,0.0,
1980-05-20 00:00:00+00:00,0.0,2.085047960281372,2.0740740299224854,0.9113203883171082,20503,0.0,
1980-05-21 00:00:00+00:00,0.0,2.063100099563598,2.063100099563598,0.901727557182312,1139,0.0,
1980-05-22 00:00:00+00:00,0.0,2.085047960281372,2.063100099563598,0.9113203883171082,4556,0.0,
1980-05-23 00:00:00+00:00,0.0,2.085047960281372,2.085047960281372,0.9113203883171082,1139,0.0,
