date,AAON_Open,AAON_High,AAON_Low,AAON_Close,AAON_Volume,AAON_Dividends,AAON_Stock Splits
1992-12-16 00:00:00+00:00,0.0665090009570121,0.0665090009570121,0.0665090009570121,0.0550817959010601,3759,0.0,
1992-12-17 00:00:00+00:00,0.0798100009560585,0.0864610001444816,0.0665090009570121,0.066097505390644,246208,0.0,
1992-12-18 00:00:00+00:00,0.0798100009560585,0.0798100009560585,0.0798100009560585,0.066097505390644,22553,0.0,
1992-12-21 00:00:00+00:00,0.0665090009570121,0.0665090009570121,0.059858001768589,0.0550817959010601,50745,0.0,
1992-12-22 00:00:00+00:00,0.0665090009570121,0.0798100009560585,0.0665090009570121,0.066097505390644,93973,0.0,
1992-12-23 00:00:00+00:00,0.0665090009570121,0.0665090009570121,0.0665090009570121,0.0550817959010601,22553,0.0,
1992-12-24 00:00:00+00:00,0.0864610001444816,0.0931119993329048,0.0864610001444816,0.0716057419776916,93973,0.0,
1992-12-28 00:00:00+00:00,0.0864610001444816,0.0864610001444816,0.0864610001444816,0.0716057419776916,93973,0.0,
1992-12-29 00:00:00+00:00,0.0864610001444816,0.0864610001444816,0.0864610001444816,0.0716057419776916,470,0.0,
1992-12-30 00:00:00+00:00,0.0864610001444816,0.0864610001444816,0.0864610001444816,0.0716057419776916,470,0.0,
1992-12-31 00:00:00+00:00,0.0931119993329048,0.0997629985213279,0.0931119993329048,0.077114038169384,62022,0.0,
1993-01-04 00:00:00+00:00,0.0931119993329048,0.0997629985213279,0.0864610001444816,0.0826222822070121,174789,0.0,
1993-01-05 00:00:00+00:00,0.0997629985213279,0.1064139977097511,0.0997629985213279,0.0826222822070121,46986,0.0,
1993-01-06 00:00:00+00:00,0.0997629985213279,0.1064139977097511,0.0931119993329048,0.077114038169384,216137,0.0,
1993-01-07 00:00:00+00:00,0.0931119993329048,0.0997629985213279,0.0931119993329048,0.0826222822070121,244329,0.0,
1993-01-08 00:00:00+00:00,0.1130649968981742,0.1130649968981742,0.1130649968981742,0.0936387926340103,1879,0.0,
1993-01-11 00:00:00+00:00,0.1130649968981742,0.1130649968981742,0.1064139977097511,0.0881305634975433,186066,0.0,
1993-01-12 00:00:00+00:00,0.1064139977097511,0.1130649968981742,0.0997629985213279,0.0881305634975433,65781,0.0,
1993-01-13 00:00:00+00:00,0.1064139977097511,0.1064139977097511,0.1064139977097511,0.0881305634975433,470,0.0,
1993-01-14 00:00:00+00:00,0.1064139977097511,0.1064139977097511,0.1064139977097511,0.0881305634975433,470,0.0,
1993-01-15 00:00:00+00:00,0.1064139977097511,0.1064139977097511,0.0931119993329048,0.0826222822070121,163512,0.0,
1993-01-18 00:00:00+00:00,0.0997629985213279,0.0997629985213279,0.0997629985213279,0.0826222822070121,470,0.0,
1993-01-19 00:00:00+00:00,0.0997629985213279,0.0997629985213279,0.0997629985213279,0.0826222822070121,37589,0.0,
1993-01-20 00:00:00+00:00,0.0997629985213279,0.0997629985213279,0.0931119993329048,0.0826222822070121,120285,0.0,
1993-01-21 00:00:00+00:00,0.0931119993329048,0.1064139977097511,0.0931119993329048,0.0826222822070121,146597,0.0,
