date,RGA_Open,RGA_High,RGA_Low,RGA_Close,RGA_Volume,RGA_Dividends,RGA_Stock Splits
2008-09-12 00:00:00+00:00,50.0,50.29999923706055,47.0,36.747520446777344,5543600,0.0,
2008-09-15 00:00:00+00:00,47.0099983215332,47.5,45.75,35.513648986816406,541000,0.0,
2008-09-16 00:00:00+00:00,45.25,46.79999923706055,44.880001068115234,35.25308609008789,228900,0.0,
2008-09-17 00:00:00+00:00,46.5,46.5,42.34000015258789,33.97324752807617,1120800,0.0,
2008-09-18 00:00:00+00:00,45.0,46.0,43.25,35.0231819152832,480400,0.0,
2008-09-19 00:00:00+00:00,49.0,49.0,46.310001373291016,37.2993049621582,1111700,0.0,
2008-09-22 00:00:00+00:00,48.5,51.09999847412109,46.38999938964844,36.01945114135742,707200,0.0,
2008-09-23 00:00:00+00:00,47.0,48.0,45.959999084472656,36.01945114135742,1428300,0.0,
2008-09-24 00:00:00+00:00,45.34000015258789,47.4900016784668,45.150001525878906,35.2607536315918,942600,0.0,
2008-09-25 00:00:00+00:00,46.0,46.95000076293945,45.33000183105469,35.52898025512695,692600,0.0,
2008-09-26 00:00:00+00:00,43.7400016784668,46.619998931884766,43.7400016784668,35.1994514465332,757000,0.0,
2008-09-29 00:00:00+00:00,45.400001525878906,45.619998931884766,42.959999084472656,34.747283935546875,414200,0.0,
2008-09-30 00:00:00+00:00,45.45000076293945,47.5,44.650001525878906,36.34132766723633,376300,0.0,
2008-10-01 00:00:00+00:00,45.16999816894531,48.5,44.0,34.52503967285156,461500,0.0,
2008-10-02 00:00:00+00:00,44.75,46.0,43.0099983215332,34.509708404541016,453000,0.0,
2008-10-03 00:00:00+00:00,45.0,49.0,45.0,37.16901779174805,1397900,0.0,
2008-10-06 00:00:00+00:00,44.83000183105469,49.9900016784668,44.83000183105469,38.12698745727539,1712200,0.0,
2008-10-07 00:00:00+00:00,48.75,49.540000915527344,47.0,36.01945114135742,1231900,0.0,
2008-10-08 00:00:00+00:00,47.0,47.0099983215332,40.95000076293945,32.9156608581543,702800,0.0,
2008-10-09 00:00:00+00:00,43.02999877929688,43.02999877929688,31.1299991607666,26.133262634277344,878400,0.0,
2008-10-10 00:00:00+00:00,33.869998931884766,34.0,25.549999237060547,23.527606964111328,1134300,0.0,
2008-10-13 00:00:00+00:00,33.209999084472656,34.88999938964844,32.75,26.73870277404785,383300,0.0,
2008-10-14 00:00:00+00:00,36.869998931884766,38.0,35.75,28.40173721313477,321800,0.0,
2008-10-15 00:00:00+00:00,35.400001525878906,37.52000045776367,34.900001525878906,26.74637222290039,363900,0.0,
2008-10-16 00:00:00+00:00,35.0,35.75,31.309999465942383,25.290260314941406,334900,0.0,
2008-10-17 00:00:00+00:00,33.0,33.13999938964844,31.549999237060547,24.592863082885746,537500,0.0,
2008-10-20 00:00:00+00:00,30.0,32.72999954223633,30.0,25.083345413208008,636700,0.0,
2008-10-21 00:00:00+00:00,32.0,34.849998474121094,31.799999237060547,26.708045959472656,180500,0.0,
2008-10-22 00:00:00+00:00,34.83000183105469,34.83000183105469,32.599998474121094,26.171592712402344,202100,0.0,
2008-10-23 00:00:00+00:00,34.150001525878906,34.15999984741211,31.239999771118164,24.56221008300781,335700,0.0,
2008-10-24 00:00:00+00:00,41.11000061035156,41.11000061035156,31.0,26.815353393554688,244500,0.0,
2008-10-27 00:00:00+00:00,34.689998626708984,34.79999923706055,32.709999084472656,25.25960922241211,373200,0.0,
2008-10-28 00:00:00+00:00,37.0,37.02000045776367,34.400001525878906,28.01854705810547,535400,0.0,
2008-10-29 00:00:00+00:00,33.540000915527344,50.0,30.21999931335449,25.56615257263184,1125300,0.0,
2008-10-30 00:00:00+00:00,35.9900016784668,36.0,34.20000076293945,27.589378356933597,495400,0.0,
2008-10-31 00:00:00+00:00,35.650001525878906,37.150001525878906,35.56999969482422,28.38639068603516,360900,0.0,
2008-11-03 00:00:00+00:00,38.04999923706055,38.18999862670898,36.86000061035156,28.892210006713867,103600,0.0,
2008-11-04 00:00:00+00:00,38.630001068115234,40.0099983215332,37.90999984741211,30.26401710510254,262000,0.0,
2008-11-05 00:00:00+00:00,39.68999862670898,39.79999923706055,38.34000015258789,29.79545211791992,311900,0.09,
2008-11-06 00:00:00+00:00,39.0,39.5,36.65999984741211,29.26544761657715,137000,0.0,
2008-11-07 00:00:00+00:00,37.52000045776367,39.04999923706055,36.20000076293945,29.99517059326172,267300,0.0,
2008-11-10 00:00:00+00:00,38.45000076293945,39.470001220703125,38.45000076293945,30.21792984008789,379200,0.0,
2008-11-11 00:00:00+00:00,37.0,38.75,35.7400016784668,28.31298828125,194200,0.0,
2008-11-12 00:00:00+00:00,36.22999954223633,37.79999923706055,35.0099983215332,27.445003509521484,388700,0.0,
2008-11-13 00:00:00+00:00,35.7599983215332,38.0099983215332,33.61000061035156,29.073413848876957,187900,0.0,
2008-11-14 00:00:00+00:00,36.880001068115234,38.65999984741211,36.84000015258789,28.70472717285156,103800,0.0,
2008-11-17 00:00:00+00:00,37.369998931884766,38.33000183105469,36.619998931884766,28.48196792602539,147500,0.0,
2008-11-18 00:00:00+00:00,36.65999984741211,37.900001525878906,35.5,29.027345657348636,185000,0.0,
2008-11-19 00:00:00+00:00,36.59999847412109,37.0,32.25,25.839630126953125,265600,0.0,
2008-11-20 00:00:00+00:00,33.0,33.0,28.1299991607666,21.89148330688477,341600,0.0,
2008-11-21 00:00:00+00:00,29.0,30.520000457763672,27.229999542236328,23.143516540527344,416000,0.0,
2008-11-24 00:00:00+00:00,30.020000457763672,32.45000076293945,29.920000076293945,24.595273971557617,972800,0.0,
2008-11-25 00:00:00+00:00,32.22999954223633,36.77000045776367,32.189998626708984,27.721532821655277,1645900,0.0,
2008-11-26 00:00:00+00:00,35.75,41.0,33.400001525878906,29.34226417541504,406400,0.0,
2008-11-28 00:00:00+00:00,38.0,40.95000076293945,36.79999923706055,31.18575859069824,596600,0.0,
2008-12-01 00:00:00+00:00,39.59999847412109,44.900001525878906,36.04999923706055,27.95964813232422,2340500,0.0,
2008-12-02 00:00:00+00:00,37.43000030517578,37.880001068115234,34.5099983215332,27.72919464111328,1194900,0.0,
2008-12-03 00:00:00+00:00,35.58000183105469,37.400001525878906,34.029998779296875,28.566463470458984,1013800,0.0,
2008-12-04 00:00:00+00:00,37.119998931884766,37.119998931884766,33.75,27.71385383605957,1055900,0.0,
2008-12-05 00:00:00+00:00,35.209999084472656,38.0,34.599998474121094,29.058067321777344,697300,0.0,
2008-12-08 00:00:00+00:00,38.09999847412109,39.59000015258789,37.11000061035156,29.10416412353516,997900,0.0,
2008-12-09 00:00:00+00:00,36.95000076293945,39.16999816894531,35.720001220703125,28.835302352905277,677000,0.0,
2008-12-10 00:00:00+00:00,37.52999877929688,39.060001373291016,36.68000030517578,29.54198455810547,735400,0.0,
2008-12-11 00:00:00+00:00,37.9900016784668,38.75,36.720001220703125,28.73544692993164,1128300,0.0,
2008-12-12 00:00:00+00:00,36.5099983215332,38.93000030517578,35.939998626708984,29.127185821533203,679200,0.0,
2008-12-15 00:00:00+00:00,37.900001525878906,38.130001068115234,35.2599983215332,27.391244888305664,631100,0.0,
2008-12-16 00:00:00+00:00,35.880001068115234,38.5099983215332,35.400001525878906,29.58039093017578,866700,0.0,
2008-12-17 00:00:00+00:00,38.130001068115234,39.209999084472656,37.220001220703125,29.188634872436523,776900,0.0,
2008-12-18 00:00:00+00:00,37.93000030517578,40.27000045776367,37.47999954223633,29.71864891052246,726400,0.0,
2008-12-19 00:00:00+00:00,39.16999816894531,40.4900016784668,38.06999969482422,30.57894897460937,1196600,0.0,
2008-12-22 00:00:00+00:00,40.20000076293945,40.880001068115234,38.52999877929688,30.179523468017575,505300,0.0,
2008-12-23 00:00:00+00:00,39.060001373291016,40.02999877929688,38.220001220703125,30.10270500183105,365200,0.0,
2008-12-24 00:00:00+00:00,39.0099983215332,40.88999938964844,38.33000183105469,31.2548828125,183900,0.0,
2008-12-26 00:00:00+00:00,41.0,41.0,39.119998931884766,30.76328468322754,187500,0.0,
2008-12-29 00:00:00+00:00,39.83000183105469,41.45000076293945,39.70000076293945,31.569822311401367,377800,0.0,
2008-12-30 00:00:00+00:00,40.43999862670898,42.36000061035156,40.43999862670898,32.43778991699219,463200,0.0,
2008-12-31 00:00:00+00:00,42.83000183105469,43.0,41.72999954223633,32.890995025634766,566200,0.0,
2009-01-02 00:00:00+00:00,42.81999969482422,42.959999084472656,40.810001373291016,32.21503829956055,311800,0.0,
2009-01-05 00:00:00+00:00,41.77000045776367,43.06999969482422,40.56999969482422,32.90635681152344,677500,0.0,
2009-01-06 00:00:00+00:00,42.970001220703125,43.02000045776367,41.709999084472656,32.31489944458008,718500,0.0,
2009-01-07 00:00:00+00:00,41.16999816894531,42.11000061035156,40.34000015258789,31.009096145629883,509700,0.0,
2009-01-08 00:00:00+00:00,40.38999938964844,41.45000076293945,40.310001373291016,31.262575149536133,715700,0.0,
2009-01-09 00:00:00+00:00,40.70000076293945,40.75,39.709999084472656,30.740243911743164,612400,0.0,
2009-01-12 00:00:00+00:00,40.0,40.79999923706055,37.150001525878906,29.035024642944336,680300,0.0,
2009-01-13 00:00:00+00:00,37.900001525878906,38.72999954223633,36.54999923706055,29.288488388061523,745100,0.0,
2009-01-14 00:00:00+00:00,37.040000915527344,38.09999847412109,37.040000915527344,28.689361572265625,602700,0.0,
2009-01-15 00:00:00+00:00,36.52999877929688,40.29999923706055,36.52999877929688,30.279376983642575,813500,0.0,
2009-01-16 00:00:00+00:00,40.16999816894531,41.0,38.84999847412109,30.440671920776367,563500,0.0,
2009-01-20 00:00:00+00:00,40.20000076293945,41.68000030517578,36.90999984741211,28.405149459838867,920600,0.0,
2009-01-21 00:00:00+00:00,37.720001220703125,40.470001220703125,37.27999877929688,31.085908889770508,707200,0.0,
2009-01-22 00:00:00+00:00,39.34000015258789,39.68000030517578,36.77999877929688,29.242403030395508,1132400,0.0,
2009-01-23 00:00:00+00:00,37.0,38.33000183105469,36.77000045776367,28.5971794128418,1038600,0.0,
2009-01-26 00:00:00+00:00,37.77999877929688,38.81999969482422,36.56999969482422,28.78920555114746,747200,0.0,
2009-01-27 00:00:00+00:00,35.90999984741211,36.5099983215332,34.650001525878906,27.322101593017575,1843500,0.0,
2009-01-28 00:00:00+00:00,34.900001525878906,37.880001068115234,34.900001525878906,29.035024642944336,1060400,0.0,
2009-01-29 00:00:00+00:00,37.11000061035156,37.40999984741211,35.689998626708984,27.51412773132324,590000,0.0,
2009-01-30 00:00:00+00:00,35.779998779296875,37.220001220703125,35.20000076293945,27.36818504333496,557700,0.0,
2009-02-02 00:00:00+00:00,34.869998931884766,37.09999847412109,34.29999923706055,28.34370803833008,700300,0.0,
2009-02-03 00:00:00+00:00,36.709999084472656,37.400001525878906,35.83000183105469,27.619909286499023,760300,0.09,
2009-02-04 00:00:00+00:00,35.88999938964844,36.27000045776367,34.33000183105469,26.634300231933597,665200,0.0,
