date,FRO_Open,FRO_High,FRO_Low,FRO_Close,FRO_Volume,FRO_Dividends,FRO_Stock Splits
2001-08-06 00:00:00+00:00,75.25,75.25,74.5,5.538855075836182,11020,0.0,
2001-08-07 00:00:00+00:00,73.4000015258789,73.4000015258789,72.30000305175781,5.40918493270874,3040,0.0,
2001-08-08 00:00:00+00:00,72.5,72.5,70.80000305175781,5.279510974884033,7100,0.0,
2001-08-09 00:00:00+00:00,71.05000305175781,71.44999694824219,70.0,5.205412864685059,6060,0.0,
2001-08-10 00:00:00+00:00,71.25,72.4000015258789,71.0999984741211,5.275804042816162,6720,0.0,
2001-08-13 00:00:00+00:00,74.0,76.75,73.25,5.650005340576172,8880,0.0,
2001-08-14 00:00:00+00:00,75.5,77.25,75.4000015258789,5.675938129425049,226360,0.0,
2001-08-15 00:00:00+00:00,72.75,73.5,72.5,5.401773452758789,5620,0.0,
2001-08-16 00:00:00+00:00,72.0,75.5,72.0,5.483281135559082,11860,0.0,
2001-08-17 00:00:00+00:00,72.0,72.5,71.75,5.316559791564941,3080,0.0,
2001-08-20 00:00:00+00:00,67.75,68.69999694824219,67.0,5.016462326049805,8440,0.0,
2001-08-21 00:00:00+00:00,68.25,71.25,68.0,5.344783306121826,13920,2.0,
2001-08-22 00:00:00+00:00,74.5,76.0999984741211,73.75,5.783820629119873,10940,0.0,
2001-08-23 00:00:00+00:00,75.5,75.75,73.30000305175781,5.707465648651123,4560,0.0,
2001-08-24 00:00:00+00:00,76.25,77.1500015258789,75.75,5.841085910797119,6000,0.0,
2001-08-27 00:00:00+00:00,76.5,76.5,76.0,5.841085910797119,4960,0.0,
2001-08-28 00:00:00+00:00,75.5,75.5,73.5,5.650201320648193,7360,0.0,
2001-08-29 00:00:00+00:00,73.5,73.8499984741211,73.44999694824219,5.60820198059082,1740,0.0,
2001-08-30 00:00:00+00:00,73.0,73.0,70.05000305175781,5.382959365844727,7500,0.0,
2001-08-31 00:00:00+00:00,70.1500015258789,70.1500015258789,68.75,5.306606769561768,4040,0.0,
2001-09-04 00:00:00+00:00,68.8499984741211,69.75,68.5,5.268430709838867,5620,0.0,
2001-09-05 00:00:00+00:00,70.0,71.75,70.0,5.367690563201904,4120,0.0,
2001-09-06 00:00:00+00:00,70.5,71.5,70.5,5.405868053436279,13600,0.0,
2001-09-07 00:00:00+00:00,70.5,70.9000015258789,70.0,5.382959365844727,4360,0.0,
2001-09-10 00:00:00+00:00,68.5,68.5,67.5,5.230253219604492,11160,0.0,
2001-09-17 00:00:00+00:00,65.0,66.5,62.5,4.848485469818115,14880,0.0,
2001-09-18 00:00:00+00:00,63.25,63.25,61.25,4.6766862869262695,10160,0.0,
2001-09-19 00:00:00+00:00,60.5,60.5,54.75,4.333094120025635,21940,0.0,
2001-09-20 00:00:00+00:00,50.0,54.5,49.5,3.951321840286255,15280,0.0,
2001-09-21 00:00:00+00:00,47.5,47.5,44.29999923706055,3.416843175888061,75820,0.0,
2001-09-24 00:00:00+00:00,49.75,49.75,47.54999923706055,3.66499400138855,61680,0.0,
2001-09-25 00:00:00+00:00,49.0,50.0,46.5,3.645905733108521,42780,0.0,
2001-09-26 00:00:00+00:00,47.75,48.5,45.0,3.481743097305298,28920,0.0,
2001-09-27 00:00:00+00:00,45.400001525878906,45.400001525878906,44.5,3.4321155548095703,16020,0.0,
2001-09-28 00:00:00+00:00,45.0,45.5,44.25,3.474108934402466,21980,0.0,
2001-10-01 00:00:00+00:00,46.59999847412109,46.59999847412109,45.75,3.53137469291687,32160,0.0,
2001-10-02 00:00:00+00:00,46.75,46.75,46.0,3.5237393379211426,14240,0.0,
2001-10-03 00:00:00+00:00,42.5,44.5,42.5,3.378667116165161,29440,0.0,
2001-10-04 00:00:00+00:00,44.0,44.0,43.0,3.329035520553589,30040,0.0,
2001-10-05 00:00:00+00:00,43.75,43.75,42.0,3.3023128509521484,13920,0.0,
2001-10-08 00:00:00+00:00,43.75,44.5,43.25,3.397754192352295,4320,0.0,
2001-10-09 00:00:00+00:00,43.25,43.25,42.0,3.225957155227661,9680,0.0,
2001-10-10 00:00:00+00:00,42.25,46.0,42.25,3.43975043296814,50300,0.0,
2001-10-11 00:00:00+00:00,45.09999847412109,45.75,45.09999847412109,3.4779281616210938,28240,0.0,
2001-10-12 00:00:00+00:00,44.900001525878906,44.900001525878906,44.0,3.386301040649414,18760,0.0,
2001-10-15 00:00:00+00:00,42.0,43.45000076293945,41.84999847412109,3.3023128509521484,23220,0.0,
2001-10-16 00:00:00+00:00,42.84999847412109,42.84999847412109,39.5,3.0236198902130127,68540,0.0,
2001-10-17 00:00:00+00:00,40.0,41.45000076293945,40.0,3.092338800430298,11720,0.0,
2001-10-18 00:00:00+00:00,39.34999847412109,39.34999847412109,37.650001525878906,2.890000104904175,29120,0.0,
2001-10-19 00:00:00+00:00,37.0,38.25,36.25,2.882365226745605,30600,0.0,
2001-10-22 00:00:00+00:00,37.75,39.0,37.54999923706055,2.901453018188477,28000,0.0,
2001-10-23 00:00:00+00:00,40.0,41.75,39.75,3.057978630065918,31780,0.0,
2001-10-24 00:00:00+00:00,40.75,41.5,40.5,3.1114284992218018,12500,0.0,
2001-10-25 00:00:00+00:00,38.900001525878906,38.900001525878906,37.75,2.901453018188477,12640,0.0,
2001-10-26 00:00:00+00:00,38.25,39.95000076293945,38.09999847412109,3.015985012054444,76500,0.0,
2001-10-29 00:00:00+00:00,40.25,40.25,39.0,2.9778079986572266,12480,0.0,
2001-10-30 00:00:00+00:00,39.25,39.25,38.25,2.9358127117156982,20080,0.0,
2001-10-31 00:00:00+00:00,38.25,38.5,37.20000076293945,2.893819570541382,6020,0.0,
2001-11-01 00:00:00+00:00,38.25,38.95000076293945,37.75,2.9549014568328857,9500,0.0,
2001-11-02 00:00:00+00:00,38.20000076293945,38.20000076293945,37.5,2.8632779121398926,18540,0.0,
2001-11-05 00:00:00+00:00,37.04999923706055,37.400001525878906,36.25,2.7678349018096924,7740,0.0,
2001-11-06 00:00:00+00:00,35.95000076293945,35.95000076293945,34.099998474121094,2.6342153549194336,44800,0.0,
2001-11-07 00:00:00+00:00,34.0,34.0,32.75,2.573131799697876,7060,0.0,
2001-11-08 00:00:00+00:00,34.0,35.70000076293945,34.0,2.653303384780884,9360,0.0,
2001-11-09 00:00:00+00:00,35.25,35.45000076293945,34.650001525878906,2.6685736179351807,7280,0.0,
2001-11-12 00:00:00+00:00,35.25,35.25,33.5,2.615126609802246,12860,0.0,
2001-11-13 00:00:00+00:00,35.25,38.0,35.25,2.901453018188477,28260,0.0,
2001-11-14 00:00:00+00:00,36.5,37.45000076293945,36.25,2.806011438369751,16320,0.0,
2001-11-15 00:00:00+00:00,35.5,36.0,35.0,2.725839138031006,10360,0.0,
2001-11-16 00:00:00+00:00,38.5,41.75,38.5,3.138153314590454,29680,0.0,
2001-11-19 00:00:00+00:00,40.0,40.0,38.75,3.0144810676574707,13340,0.5,
2001-11-20 00:00:00+00:00,38.5,38.70000076293945,37.59999847412109,2.9681026935577397,5540,0.0,
2001-11-21 00:00:00+00:00,38.0,38.0,37.25,2.8985400199890137,11900,0.0,
2001-11-23 00:00:00+00:00,37.34999847412109,37.45000076293945,36.650001525878906,2.875351667404175,9100,0.0,
2001-11-26 00:00:00+00:00,43.25,43.25,42.25,3.3313872814178467,34480,0.0,
2001-11-27 00:00:00+00:00,42.79999923706055,42.79999923706055,41.0,3.215445280075073,78880,0.0,
2001-11-28 00:00:00+00:00,41.59999847412109,42.0,39.79999923706055,3.0763158798217773,19840,0.0,
2001-11-29 00:00:00+00:00,40.29999923706055,40.900001525878906,40.0,3.134286880493164,12560,0.0,
2001-11-30 00:00:00+00:00,41.84999847412109,44.75,41.84999847412109,3.439598798751831,45020,0.0,
2001-12-03 00:00:00+00:00,44.25,44.5,43.75,3.381630182266236,10000,0.0,
2001-12-04 00:00:00+00:00,42.25,43.25,42.25,3.323657751083374,18300,0.0,
2001-12-05 00:00:00+00:00,42.95000076293945,43.650001525878906,42.75,3.312062740325928,15640,0.0,
2001-12-06 00:00:00+00:00,45.0,45.5,44.650001525878906,3.47824764251709,16260,0.0,
2001-12-07 00:00:00+00:00,45.150001525878906,45.59999847412109,44.04999923706055,3.420276403427124,13180,0.0,
2001-12-10 00:00:00+00:00,43.84999847412109,44.5,43.75,3.397087574005127,8120,0.0,
2001-12-11 00:00:00+00:00,46.25,47.5,46.25,3.6405649185180655,23540,0.0,
2001-12-12 00:00:00+00:00,47.5,47.5,46.54999923706055,3.601916790008545,15760,0.0,
2001-12-13 00:00:00+00:00,45.25,46.0,45.25,3.516893148422241,5060,0.0,
2001-12-14 00:00:00+00:00,47.5,47.5,46.70000076293945,3.609646797180176,10220,0.0,
2001-12-17 00:00:00+00:00,45.75,45.75,45.0,3.501434326171875,9060,0.0,
2001-12-18 00:00:00+00:00,44.5,44.95000076293945,44.0,3.439598798751831,5700,0.0,
2001-12-19 00:00:00+00:00,45.25,45.5,45.0,3.4975714683532715,2260,0.0,
2001-12-20 00:00:00+00:00,48.75,49.650001525878906,47.84999847412109,3.82607102394104,34020,0.0,
2001-12-21 00:00:00+00:00,49.84999847412109,50.84999847412109,49.84999847412109,3.903365612030029,19220,0.0,
2001-12-24 00:00:00+00:00,50.54999923706055,50.75,49.25,3.82607102394104,4640,0.0,
2001-12-26 00:00:00+00:00,49.900001525878906,50.0,48.75,3.82607102394104,16260,0.0,
2001-12-27 00:00:00+00:00,50.0,52.0,50.0,3.980659008026123,19900,0.0,
2001-12-28 00:00:00+00:00,52.0,52.45000076293945,51.20000076293945,4.019306659698486,34440,0.0,
2001-12-31 00:00:00+00:00,52.5,52.5,51.0,3.9613356590271,8320,0.0,
2002-01-02 00:00:00+00:00,50.25,51.25,50.25,3.922689914703369,3140,0.0,
2002-01-03 00:00:00+00:00,48.0,48.75,48.0,3.768100738525391,7180,0.0,
2002-01-04 00:00:00+00:00,48.25,49.0,48.25,3.748776912689209,5720,0.0,
2002-01-07 00:00:00+00:00,48.29999923706055,49.75,48.29999923706055,3.814476490020752,6980,0.0,
2002-01-08 00:00:00+00:00,47.25,47.25,46.75,3.6328353881835938,11680,0.0,
2002-01-09 00:00:00+00:00,47.75,48.5,47.75,3.729454278945923,6880,0.0,
2002-01-10 00:00:00+00:00,48.0,48.25,47.5,3.729454278945923,5460,0.0,
2002-01-11 00:00:00+00:00,50.5,50.75,49.75,3.8840413093566895,4360,0.0,
2002-01-14 00:00:00+00:00,50.0,50.0,49.0,3.787423849105835,2160,0.0,
2002-01-15 00:00:00+00:00,48.5,48.5,47.75,3.6946706771850586,2460,0.0,
2002-01-16 00:00:00+00:00,47.0,47.0,46.5,3.594188690185547,4240,0.0,
2002-01-17 00:00:00+00:00,47.45000076293945,47.95000076293945,47.400001525878906,3.6714816093444815,2560,0.0,
2002-01-18 00:00:00+00:00,45.75,46.650001525878906,45.25,3.57873010635376,6480,0.0,
2002-01-22 00:00:00+00:00,46.0,47.70000076293945,46.0,3.5748636722564697,4440,0.0,
2002-01-23 00:00:00+00:00,46.75,46.75,46.25,3.5748636722564697,3280,0.0,
2002-01-24 00:00:00+00:00,47.0,47.400001525878906,46.75,3.6637539863586426,2700,0.0,
2002-01-25 00:00:00+00:00,47.400001525878906,47.400001525878906,46.25,3.594188690185547,3440,0.0,
2002-01-28 00:00:00+00:00,47.54999923706055,48.75,47.04999923706055,3.748776912689209,15960,0.0,
2002-01-29 00:00:00+00:00,48.400001525878906,48.5,47.25,3.652159214019776,8560,0.0,
2002-01-30 00:00:00+00:00,47.70000076293945,48.5,47.5,3.6946706771850586,6560,0.0,
2002-01-31 00:00:00+00:00,47.79999923706055,48.75,47.79999923706055,3.752640724182129,4360,0.0,
2002-02-01 00:00:00+00:00,48.04999923706055,48.04999923706055,47.25,3.679211854934693,4500,0.0,
2002-02-04 00:00:00+00:00,48.34999847412109,49.650001525878906,48.29999923706055,3.748776912689209,5220,0.0,
2002-02-05 00:00:00+00:00,47.400001525878906,47.95000076293945,47.04999923706055,3.6714816093444815,10380,0.0,
2002-02-06 00:00:00+00:00,47.5,48.20000076293945,47.29999923706055,3.6714816093444815,5120,0.0,
2002-02-07 00:00:00+00:00,48.34999847412109,49.400001525878906,48.34999847412109,3.795153379440308,11060,0.0,
2002-02-08 00:00:00+00:00,49.75,50.25,49.45000076293945,3.8840413093566895,5180,0.0,
2002-02-11 00:00:00+00:00,49.900001525878906,50.45000076293945,49.5,3.887906074523926,6480,0.0,
2002-02-12 00:00:00+00:00,50.25,51.5,50.0,3.9613356590271,12460,0.0,
2002-02-13 00:00:00+00:00,51.5,51.5,50.900001525878906,3.9420127868652335,10100,0.0,
2002-02-14 00:00:00+00:00,51.45000076293945,51.650001525878906,50.79999923706055,3.980659008026123,4060,0.0,
2002-02-15 00:00:00+00:00,51.25,51.70000076293945,51.0,3.945877552032471,1760,0.0,
2002-02-19 00:00:00+00:00,49.54999923706055,49.54999923706055,48.0,3.710129499435425,13940,0.0,
2002-02-20 00:00:00+00:00,48.25,48.29999923706055,47.04999923706055,3.710129499435425,19060,0.0,
2002-02-21 00:00:00+00:00,48.0,48.0,47.25,3.652159214019776,17120,0.0,
2002-02-22 00:00:00+00:00,47.400001525878906,47.75,47.25,3.6908068656921382,3100,0.0,
2002-02-25 00:00:00+00:00,49.25,49.95000076293945,48.75,3.837665557861328,6140,0.0,
2002-02-26 00:00:00+00:00,49.5,50.04999923706055,49.25,3.8685836791992183,8920,0.0,
2002-02-27 00:00:00+00:00,50.29999923706055,51.95000076293945,50.29999923706055,3.9613356590271,13920,0.0,
2002-02-28 00:00:00+00:00,54.0,56.25,54.0,4.328485488891602,30740,0.0,
2002-03-01 00:00:00+00:00,58.84999847412109,61.0,58.75,4.637660980224609,58260,0.0,
2002-03-04 00:00:00+00:00,61.0,61.79999923706055,60.75,4.753602504730225,24440,0.0,
2002-03-05 00:00:00+00:00,58.0,58.5,56.5,4.506260871887207,15980,0.0,
2002-03-06 00:00:00+00:00,55.75,56.70000076293945,54.5,4.374861717224121,16940,0.0,
2002-03-07 00:00:00+00:00,59.25,59.95000076293945,58.75,4.629934310913086,40520,0.0,
2002-03-08 00:00:00+00:00,60.09999847412109,61.34999847412109,60.09999847412109,4.684038639068604,11220,0.0,
2002-03-11 00:00:00+00:00,57.09999847412109,60.0,56.5,4.577940940856934,20220,1.0,
