date,NICE_Open,NICE_High,NICE_Low,NICE_Close,NICE_Volume,NICE_Dividends,NICE_Stock Splits
1996-02-27 00:00:00+00:00,7.625,7.625,6.84375,6.532203674316406,419800,0.0,
1996-02-28 00:00:00+00:00,6.875,7.125,6.75,6.561895370483398,290600,0.0,
1996-02-29 00:00:00+00:00,6.9375,7.3125,6.875,6.888506412506104,312000,0.0,
1996-03-01 00:00:00+00:00,7.3125,7.3125,6.875,6.650970458984375,186600,0.0,
1996-03-04 00:00:00+00:00,6.875,7.0,6.8125,6.502511501312256,33200,0.0,
1996-03-05 00:00:00+00:00,6.8125,7.0625,6.8125,6.472819805145264,191600,0.0,
1996-03-06 00:00:00+00:00,6.8125,6.9375,6.75,6.591588020324707,121800,0.0,
1996-03-07 00:00:00+00:00,6.75,6.9375,6.6875,6.354052543640137,112400,0.0,
1996-03-08 00:00:00+00:00,6.625,6.75,6.21875,5.99774980545044,98200,0.0,
1996-03-11 00:00:00+00:00,6.25,6.5,6.125,6.057133197784424,115000,0.0,
1996-03-12 00:00:00+00:00,6.4375,6.75,6.375,6.413437366485596,237400,0.0,
1996-03-13 00:00:00+00:00,7.0625,7.375,6.9375,6.621279239654541,169400,0.0,
1996-03-14 00:00:00+00:00,7.125,7.1875,6.9375,6.650970458984375,67000,0.0,
1996-03-15 00:00:00+00:00,7.0,7.0,6.8125,6.502511501312256,58800,0.0,
1996-03-18 00:00:00+00:00,6.75,6.875,6.75,6.413437366485596,77200,0.0,
1996-03-19 00:00:00+00:00,6.75,6.875,6.75,6.532203674316406,25800,0.0,
1996-03-20 00:00:00+00:00,6.8125,6.875,6.5625,6.294668674468994,164200,0.0,
1996-03-21 00:00:00+00:00,6.6875,6.6875,6.4375,6.116518020629883,135600,0.0,
1996-03-22 00:00:00+00:00,6.4375,6.625,6.4375,6.294668674468994,85800,0.0,
1996-03-25 00:00:00+00:00,6.625,6.625,6.5,6.294668674468994,14600,0.0,
1996-03-26 00:00:00+00:00,6.5,6.625,6.5,6.235284805297852,53600,0.0,
1996-03-27 00:00:00+00:00,6.4375,6.5625,6.4375,6.116518020629883,2400,0.0,
1996-03-28 00:00:00+00:00,6.4375,6.5625,6.4375,6.235284805297852,3200,0.0,
1996-03-29 00:00:00+00:00,6.4375,6.5625,6.4375,6.175900459289551,36400,0.0,
1996-04-01 00:00:00+00:00,6.625,6.625,6.5,6.175900459289551,14000,0.0,
1996-04-02 00:00:00+00:00,6.625,6.9375,6.5625,6.591588020324707,141600,0.0,
1996-04-03 00:00:00+00:00,6.9375,7.1875,6.6875,6.76973819732666,180600,0.0,
1996-04-04 00:00:00+00:00,7.25,7.25,6.9375,6.680663108825684,65000,0.0,
1996-04-08 00:00:00+00:00,6.875,7.0625,6.8125,6.710355281829834,31400,0.0,
1996-04-09 00:00:00+00:00,7.125,7.25,6.9375,6.888506412506104,78400,0.0,
1996-04-10 00:00:00+00:00,7.3125,7.3125,7.125,6.76973819732666,75800,0.0,
1996-04-11 00:00:00+00:00,7.125,7.25,7.0,6.888506412506104,38600,0.0,
1996-04-12 00:00:00+00:00,7.25,7.25,7.0625,6.710355281829834,12200,0.0,
1996-04-15 00:00:00+00:00,7.0625,7.25,7.0625,6.858813762664795,47600,0.0,
1996-04-16 00:00:00+00:00,7.1875,7.25,7.1875,6.829122543334961,22600,0.0,
1996-04-17 00:00:00+00:00,7.1875,7.625,7.1875,7.244807243347168,235200,0.0,
1996-04-18 00:00:00+00:00,7.6875,7.9375,7.625,7.482342720031738,132200,0.0,
1996-04-19 00:00:00+00:00,7.9375,8.125,7.8125,7.541725158691406,80200,0.0,
1996-04-22 00:00:00+00:00,8.125,8.125,7.875,7.541725158691406,77800,0.0,
1996-04-23 00:00:00+00:00,7.875,8.0,7.875,7.482342720031738,36400,0.0,
1996-04-24 00:00:00+00:00,8.0,8.125,7.8125,7.601110458374023,62200,0.0,
1996-04-25 00:00:00+00:00,8.0,8.0,7.75,7.482342720031738,71600,0.0,
1996-04-26 00:00:00+00:00,7.875,7.9375,7.8125,7.541725158691406,32200,0.0,
1996-04-29 00:00:00+00:00,7.8125,7.8125,7.71875,7.422958374023437,25400,0.0,
1996-04-30 00:00:00+00:00,7.625,7.75,7.625,7.274499893188477,70000,0.0,
1996-05-01 00:00:00+00:00,7.75,7.75,7.625,7.304192066192627,23000,0.0,
1996-05-02 00:00:00+00:00,7.625,7.75,7.625,7.244807243347168,28600,0.0,
1996-05-03 00:00:00+00:00,7.625,7.6875,7.5625,7.185422897338867,13400,0.0,
1996-05-06 00:00:00+00:00,7.5625,7.6875,7.4375,7.185422897338867,71600,0.0,
1996-05-07 00:00:00+00:00,7.625,8.3125,7.5,7.898027896881103,303000,0.0,
1996-05-08 00:00:00+00:00,8.3125,8.5,7.8125,7.779261589050293,414800,0.0,
1996-05-09 00:00:00+00:00,8.1875,8.1875,7.9375,7.66049337387085,165600,0.0,
1996-05-10 00:00:00+00:00,8.0,8.5,7.875,7.898027896881103,445400,0.0,
1996-05-13 00:00:00+00:00,8.375,8.75,8.25,8.194945335388184,381800,0.0,
1996-05-14 00:00:00+00:00,8.8125,9.375,8.6875,8.69970703125,545400,0.0,
1996-05-15 00:00:00+00:00,9.25,9.375,9.0625,8.670016288757324,165200,0.0,
1996-05-16 00:00:00+00:00,9.1875,9.375,9.0625,8.610633850097656,152800,0.0,
1996-05-17 00:00:00+00:00,9.1875,9.625,9.1875,9.085700988769531,310400,0.0,
1996-05-20 00:00:00+00:00,9.625,9.625,9.4375,8.966931343078613,100200,0.0,
1996-05-21 00:00:00+00:00,9.4375,9.5625,9.25,8.788783073425293,1593200,0.0,
1996-05-22 00:00:00+00:00,9.1875,9.1875,8.75,8.373095512390137,155200,0.0,
1996-05-23 00:00:00+00:00,8.875,9.5,8.6875,8.907551765441895,306800,0.0,
1996-05-24 00:00:00+00:00,9.625,11.5,9.625,10.332756996154783,1721400,0.0,
1996-05-28 00:00:00+00:00,10.875,11.5,10.8125,10.629676818847656,1083800,0.0,
1996-05-29 00:00:00+00:00,11.125,11.3125,10.875,10.510907173156738,324400,0.0,
1996-05-30 00:00:00+00:00,10.5,11.0,10.375,10.095224380493164,582200,0.0,
1996-05-31 00:00:00+00:00,10.5,10.6875,10.375,10.035841941833496,92200,0.0,
1996-06-03 00:00:00+00:00,10.6875,10.75,10.4375,9.917075157165527,35400,0.0,
1996-06-04 00:00:00+00:00,10.5625,11.375,10.5,10.748443603515623,905000,0.0,
1996-06-05 00:00:00+00:00,11.5625,12.1875,11.5,11.40166473388672,741400,0.0,
1996-06-06 00:00:00+00:00,12.0,12.0,11.3125,10.748443603515623,366800,0.0,
1996-06-07 00:00:00+00:00,11.25,11.3125,10.9375,10.570293426513672,341000,0.0,
1996-06-10 00:00:00+00:00,11.1875,11.3125,10.9375,10.392144203186035,137200,0.0,
1996-06-11 00:00:00+00:00,11.125,11.5625,10.9375,10.629676818847656,243200,0.0,
1996-06-12 00:00:00+00:00,11.4375,11.5625,11.15625,10.926595687866213,351200,0.0,
1996-06-13 00:00:00+00:00,11.5,11.5,11.375,10.80782699584961,269200,0.0,
1996-06-14 00:00:00+00:00,11.375,11.375,10.1875,9.827997207641602,287600,0.0,
1996-06-17 00:00:00+00:00,10.5,10.6875,10.125,9.620155334472656,93600,0.0,
1996-06-18 00:00:00+00:00,10.125,10.1875,9.125,8.907551765441895,365000,0.0,
1996-06-19 00:00:00+00:00,9.3125,9.5,9.0625,8.670016288757324,614800,0.0,
1996-06-20 00:00:00+00:00,8.9375,9.0625,8.25,8.313714981079102,592200,0.0,
1996-06-21 00:00:00+00:00,9.0,9.125,8.8125,8.551249504089355,90000,0.0,
1996-06-24 00:00:00+00:00,9.4375,9.4375,8.6875,8.432478904724121,183400,0.0,
1996-06-25 00:00:00+00:00,8.6875,8.9375,8.625,8.491864204406738,170000,0.0,
1996-06-26 00:00:00+00:00,8.9375,8.9375,8.625,8.313714981079102,152200,0.0,
1996-06-27 00:00:00+00:00,8.5625,9.0625,8.5625,8.610633850097656,161800,0.0,
1996-06-28 00:00:00+00:00,9.1875,10.0,9.125,9.02631664276123,411200,0.0,
1996-07-01 00:00:00+00:00,10.0625,10.625,10.0,9.976457595825195,444400,0.0,
1996-07-02 00:00:00+00:00,10.5,10.5,10.0,9.917075157165527,180400,0.0,
1996-07-03 00:00:00+00:00,10.5,10.5625,10.3125,9.857690811157228,102600,0.0,
1996-07-05 00:00:00+00:00,10.0625,10.375,10.0,9.560772895812988,98200,0.0,
1996-07-08 00:00:00+00:00,9.8125,9.875,9.25,8.788783073425293,124200,0.0,
1996-07-09 00:00:00+00:00,9.25,9.25,8.75,8.580940246582031,211400,0.0,
1996-07-10 00:00:00+00:00,8.9375,9.125,8.75,8.551249504089355,256800,0.0,
1996-07-11 00:00:00+00:00,9.25,9.25,8.75,8.491864204406738,134600,0.0,
1996-07-12 00:00:00+00:00,9.0,9.0625,8.8125,8.373095512390137,41400,0.0,
1996-07-15 00:00:00+00:00,8.9375,8.9375,8.0,7.779261589050293,140800,0.0,
1996-07-16 00:00:00+00:00,8.125,8.125,7.3125,7.422958374023437,230400,0.0,
1996-07-17 00:00:00+00:00,8.0625,9.25,7.875,8.313714981079102,347600,0.0,
1996-07-18 00:00:00+00:00,8.9375,9.375,8.75,8.788783073425293,280400,0.0,
1996-07-19 00:00:00+00:00,9.3125,9.3125,8.875,8.551249504089355,82000,0.0,
1996-07-22 00:00:00+00:00,8.875,9.0625,8.4375,8.491864204406738,224600,0.0,
1996-07-23 00:00:00+00:00,9.0,9.75,9.0,8.551249504089355,225000,0.0,
1996-07-24 00:00:00+00:00,8.75,9.25,8.625,8.788783073425293,172200,0.0,
1996-07-25 00:00:00+00:00,9.3125,10.125,9.3125,9.501387596130373,444200,0.0,
1996-07-26 00:00:00+00:00,10.125,10.125,9.8125,9.44200325012207,119400,0.0,
1996-07-29 00:00:00+00:00,10.0625,10.0625,9.8125,9.323235511779783,236600,0.0,
1996-07-30 00:00:00+00:00,9.8125,9.9375,9.75,9.323235511779783,55800,0.0,
1996-07-31 00:00:00+00:00,9.75,9.75,9.75,9.263849258422852,12600,0.0,
1996-08-01 00:00:00+00:00,9.75,10.0625,9.75,9.44200325012207,45000,0.0,
1996-08-02 00:00:00+00:00,10.125,10.125,9.875,9.620155334472656,84200,0.0,
1996-08-05 00:00:00+00:00,10.25,12.1875,10.1875,11.550122261047363,840800,0.0,
1996-08-06 00:00:00+00:00,11.875,12.1875,11.25,10.748443603515623,693600,0.0,
1996-08-07 00:00:00+00:00,11.375,12.75,10.9375,11.69858169555664,769800,0.0,
1996-08-08 00:00:00+00:00,12.1875,12.375,11.75,11.342281341552734,591000,0.0,
1996-08-09 00:00:00+00:00,11.875,12.6875,11.625,11.579815864562988,744400,0.0,
1996-08-12 00:00:00+00:00,11.5,12.125,11.5,11.164130210876465,245200,0.0,
1996-08-13 00:00:00+00:00,11.625,11.6875,11.25,10.748443603515623,214400,0.0,
1996-08-14 00:00:00+00:00,11.125,11.5,11.0625,10.926595687866213,127600,0.0,
1996-08-15 00:00:00+00:00,11.3125,12.375,11.125,11.52043342590332,399600,0.0,
1996-08-16 00:00:00+00:00,12.0,12.625,12.0,11.876734733581545,205400,0.0,
1996-08-19 00:00:00+00:00,12.3125,12.5,12.0625,11.69858169555664,241200,0.0,
1996-08-20 00:00:00+00:00,12.3125,12.5,12.3125,11.75796604156494,49600,0.0,
1996-08-21 00:00:00+00:00,12.3125,12.4375,12.125,11.81735134124756,241200,0.0,
1996-08-22 00:00:00+00:00,12.3125,13.8125,12.1875,12.767488479614258,949400,0.0,
1996-08-23 00:00:00+00:00,13.4375,13.5625,12.875,12.233036041259766,270200,0.0,
1996-08-26 00:00:00+00:00,13.0625,13.5625,12.875,12.52995491027832,244400,0.0,
1996-08-27 00:00:00+00:00,13.25,13.5625,13.0625,12.52995491027832,213200,0.0,
1996-08-28 00:00:00+00:00,13.3125,13.5,13.0625,12.589337348937988,293600,0.0,
1996-08-29 00:00:00+00:00,13.25,13.3125,12.375,11.936119079589844,375800,0.0,
1996-08-30 00:00:00+00:00,12.625,12.625,12.25,11.75796604156494,189600,0.0,
1996-09-03 00:00:00+00:00,12.3125,12.4375,12.1875,11.579815864562988,298200,0.0,
1996-09-04 00:00:00+00:00,12.25,12.25,11.875,11.342281341552734,213800,0.0,
1996-09-05 00:00:00+00:00,11.9375,12.0625,11.9375,11.342281341552734,30600,0.0,
1996-09-06 00:00:00+00:00,11.75,12.4375,11.75,11.639199256896973,254400,0.0,
1996-09-09 00:00:00+00:00,12.25,12.625,12.125,11.99549961090088,192600,0.0,
1996-09-10 00:00:00+00:00,12.625,12.625,12.375,11.876734733581545,41400,0.0,
1996-09-11 00:00:00+00:00,12.375,13.25,12.375,12.411185264587402,568400,0.0,
1996-09-12 00:00:00+00:00,13.0,14.1875,13.0,13.064407348632812,660000,0.0,
1996-09-13 00:00:00+00:00,13.9375,14.0625,13.6875,13.064407348632812,270600,0.0,
1996-09-16 00:00:00+00:00,14.0625,14.75,13.9375,13.53947639465332,517200,0.0,
1996-09-17 00:00:00+00:00,14.125,14.375,13.8125,13.30194091796875,157800,0.0,
1996-09-18 00:00:00+00:00,13.875,13.875,13.25,12.589337348937988,150600,0.0,
1996-09-19 00:00:00+00:00,13.1875,13.1875,12.8125,12.173651695251465,96200,0.0,
1996-09-20 00:00:00+00:00,12.75,13.1875,12.6875,12.054883003234863,148800,0.0,
1996-09-23 00:00:00+00:00,12.8125,12.9375,12.4375,12.054883003234863,193600,0.0,
1996-09-24 00:00:00+00:00,12.6875,13.6875,12.5,12.826874732971191,276400,0.0,
1996-09-25 00:00:00+00:00,13.8125,14.0625,13.5625,13.21286678314209,427600,0.0,
1996-09-26 00:00:00+00:00,13.25,13.25,10.6875,11.28289794921875,3624800,0.0,
1996-09-27 00:00:00+00:00,12.0625,12.375,11.5,10.985979080200195,905800,0.0,
1996-09-30 00:00:00+00:00,11.75,11.9375,11.4375,10.882058143615724,362200,0.0,
1996-10-01 00:00:00+00:00,11.4375,11.625,11.125,10.689061164855955,188200,0.0,
1996-10-02 00:00:00+00:00,11.4375,11.4375,9.859375,9.501387596130373,727600,0.0,
1996-10-03 00:00:00+00:00,10.125,10.5,10.125,9.88737964630127,344400,0.0,
1996-10-04 00:00:00+00:00,10.5,11.875,10.3125,10.689061164855955,767200,0.0,
1996-10-07 00:00:00+00:00,11.5,11.9375,11.4375,11.164130210876465,365400,0.0,
1996-10-08 00:00:00+00:00,11.75,11.9375,11.25,10.689061164855955,297600,0.0,
1996-10-09 00:00:00+00:00,11.1875,11.375,11.1875,10.629676818847656,47400,0.0,
1996-10-10 00:00:00+00:00,10.875,11.3125,10.75,10.689061164855955,143000,0.0,
1996-10-11 00:00:00+00:00,11.3125,11.4375,10.625,10.213991165161133,255400,0.0,
1996-10-14 00:00:00+00:00,10.75,11.1875,10.75,10.510907173156738,208000,0.0,
1996-10-15 00:00:00+00:00,11.3125,11.4375,11.0625,10.54060173034668,132600,0.0,
1996-10-16 00:00:00+00:00,11.125,11.1875,11.0625,10.562870979309082,21400,0.0,
1996-10-17 00:00:00+00:00,11.25,11.3125,11.0625,10.510907173156738,77600,0.0,
1996-10-18 00:00:00+00:00,11.0625,11.1875,11.0625,10.629676818847656,10800,0.0,
1996-10-21 00:00:00+00:00,11.375,11.375,11.125,10.659368515014648,61000,0.0,
1996-10-22 00:00:00+00:00,11.25,11.25,10.9375,10.510907173156738,57000,0.0,
1996-10-23 00:00:00+00:00,10.875,11.0625,9.9375,10.213991165161133,427600,0.0,
1996-10-24 00:00:00+00:00,10.75,10.9375,10.25,9.798304557800291,166200,0.0,
1996-10-25 00:00:00+00:00,10.25,10.3125,9.5,9.085700988769531,423800,0.0,
1996-10-28 00:00:00+00:00,9.5625,9.75,8.6875,8.373095512390137,282400,0.0,
1996-10-29 00:00:00+00:00,8.9375,8.9375,8.375,8.076179504394531,155600,0.0,
1996-10-30 00:00:00+00:00,8.6875,9.5,8.6875,8.551249504089355,313600,0.0,
1996-10-31 00:00:00+00:00,9.125,10.125,9.125,9.560772895812988,534000,0.0,
1996-11-01 00:00:00+00:00,9.9375,9.9375,9.375,9.02631664276123,92800,0.0,
1996-11-04 00:00:00+00:00,9.625,10.34375,9.625,9.323235511779783,257000,0.0,
1996-11-05 00:00:00+00:00,9.9375,10.0,9.75,9.38261890411377,57200,0.0,
1996-11-06 00:00:00+00:00,9.90625,10.3125,9.875,9.798304557800291,168400,0.0,
1996-11-07 00:00:00+00:00,10.625,11.375,10.25,10.80782699584961,650600,0.0,
1996-11-08 00:00:00+00:00,11.25,11.25,10.5,10.095224380493164,188800,0.0,
1996-11-11 00:00:00+00:00,10.75,11.0,10.5625,10.213991165161133,146400,0.0,
1996-11-12 00:00:00+00:00,10.75,10.875,10.5625,10.095224380493164,59600,0.0,
1996-11-13 00:00:00+00:00,10.8125,11.0,10.5,10.332756996154783,83600,0.0,
1996-11-14 00:00:00+00:00,11.0,11.125,10.867188453674316,10.45895004272461,252400,0.0,
1996-11-15 00:00:00+00:00,11.0625,11.0625,10.75,10.213991165161133,40600,0.0,
1996-11-18 00:00:00+00:00,10.75,10.9375,10.375,9.976457595825195,67600,0.0,
1996-11-19 00:00:00+00:00,10.375,10.5,9.4375,9.501387596130373,245200,0.0,
1996-11-20 00:00:00+00:00,9.875,9.875,9.5,9.085700988769531,130800,0.0,
1996-11-21 00:00:00+00:00,9.6875,9.6875,9.4375,8.966931343078613,45800,0.0,
1996-11-22 00:00:00+00:00,9.4375,9.5625,9.4375,9.085700988769531,10200,0.0,
1996-11-25 00:00:00+00:00,9.6875,9.6875,8.8125,8.432478904724121,170400,0.0,
1996-11-26 00:00:00+00:00,8.9375,8.9375,8.3125,7.898027896881103,373800,0.0,
1996-11-27 00:00:00+00:00,8.5625,8.875,8.375,8.432478904724121,321800,0.0,
1996-11-29 00:00:00+00:00,8.875,9.0625,8.75,8.610633850097656,151400,0.0,
1996-12-02 00:00:00+00:00,9.0625,9.125,8.75,8.432478904724121,140800,0.0,
1996-12-03 00:00:00+00:00,8.75,9.0,8.75,8.373095512390137,80800,0.0,
1996-12-04 00:00:00+00:00,9.0,9.0,8.8125,8.373095512390137,123200,0.0,
1996-12-05 00:00:00+00:00,9.0625,9.375,9.0625,8.788783073425293,143400,0.0,
1996-12-06 00:00:00+00:00,8.9375,9.25,8.75,8.788783073425293,167000,0.0,
1996-12-09 00:00:00+00:00,9.5625,9.75,9.4375,9.204468727111816,595800,0.0,
1996-12-10 00:00:00+00:00,9.75,9.75,9.3125,9.085700988769531,260200,0.0,
1996-12-11 00:00:00+00:00,9.0625,9.5,8.9375,8.788783073425293,205400,0.0,
1996-12-12 00:00:00+00:00,9.25,9.625,9.25,9.145084381103516,248000,0.0,
1996-12-13 00:00:00+00:00,9.5,9.5,9.25,8.944666862487793,97200,0.0,
1996-12-16 00:00:00+00:00,9.5,9.5625,9.15625,8.788783073425293,162800,0.0,
1996-12-17 00:00:00+00:00,9.1875,9.25,8.6875,8.551249504089355,197800,0.0,
1996-12-18 00:00:00+00:00,9.0,9.0,8.75,8.491864204406738,136600,0.0,
1996-12-19 00:00:00+00:00,8.9375,8.9375,8.6875,8.313714981079102,256800,0.0,
1996-12-20 00:00:00+00:00,8.75,8.875,8.75,8.432478904724121,178800,0.0,
1996-12-23 00:00:00+00:00,8.875,8.9375,8.75,8.432478904724121,255000,0.0,
1996-12-24 00:00:00+00:00,8.9375,8.9375,8.6875,8.373095512390137,49000,0.0,
1996-12-26 00:00:00+00:00,8.875,8.875,8.6875,8.373095512390137,89400,0.0,
1996-12-27 00:00:00+00:00,8.8125,8.8125,8.625,8.194945335388184,63000,0.0,
1996-12-30 00:00:00+00:00,8.8125,8.8125,8.6875,8.254329681396484,71200,0.0,
1996-12-31 00:00:00+00:00,8.8125,9.0,8.6875,8.551249504089355,668000,0.0,
1997-01-02 00:00:00+00:00,9.0625,9.75,9.0,9.263849258422852,741200,0.0,
1997-01-03 00:00:00+00:00,9.8125,9.8125,9.4375,9.085700988769531,464400,0.0,
1997-01-06 00:00:00+00:00,9.8125,9.9375,9.6875,9.29354476928711,525200,0.0,
1997-01-07 00:00:00+00:00,9.875,9.9375,9.625,9.38261890411377,527400,0.0,
1997-01-08 00:00:00+00:00,10.1875,10.4375,10.0625,9.857690811157228,478600,0.0,
1997-01-09 00:00:00+00:00,10.40625,11.1875,10.375,10.48121738433838,992200,0.0,
1997-01-10 00:00:00+00:00,10.8125,11.0,10.6875,10.332756996154783,425000,0.0,
1997-01-13 00:00:00+00:00,10.9375,11.4375,10.875,10.80782699584961,684200,0.0,
1997-01-14 00:00:00+00:00,11.375,12.3125,11.3125,10.86721134185791,951600,0.0,
1997-01-15 00:00:00+00:00,11.125,11.375,10.875,10.689061164855955,253600,0.0,
1997-01-16 00:00:00+00:00,11.25,11.875,11.1875,11.104745864868164,606400,0.0,
1997-01-17 00:00:00+00:00,11.6875,11.8125,11.5,10.926595687866213,281400,0.0,
1997-01-20 00:00:00+00:00,11.0625,11.5,10.875,10.570293426513672,292600,0.0,
1997-01-21 00:00:00+00:00,11.25,11.3125,10.96875,10.570293426513672,167000,0.0,
1997-01-22 00:00:00+00:00,11.1875,11.1875,11.0,10.45152759552002,116400,0.0,
1997-01-23 00:00:00+00:00,11.0,12.0,10.875,11.045360565185549,670400,0.0,
1997-01-24 00:00:00+00:00,11.75,11.75,11.125,10.689061164855955,227600,0.0,
1997-01-27 00:00:00+00:00,11.375,11.6875,11.3125,10.86721134185791,263200,0.0,
1997-01-28 00:00:00+00:00,11.625,11.875,11.375,11.045360565185549,149200,0.0,
1997-01-29 00:00:00+00:00,11.875,12.1875,11.75,11.579815864562988,360400,0.0,
1997-01-30 00:00:00+00:00,12.3125,12.5625,12.1875,11.81735134124756,451800,0.0,
1997-01-31 00:00:00+00:00,12.5,12.6875,12.3125,11.75796604156494,210600,0.0,
1997-02-03 00:00:00+00:00,12.625,12.625,12.125,11.69858169555664,138000,0.0,
1997-02-04 00:00:00+00:00,12.0,12.1875,12.0,11.52043342590332,320000,0.0,
1997-02-05 00:00:00+00:00,12.1875,12.5625,12.0,11.579815864562988,466400,0.0,
1997-02-06 00:00:00+00:00,12.5,12.5,12.1875,11.639199256896973,65400,0.0,
1997-02-07 00:00:00+00:00,12.5,12.625,12.25,11.973233222961426,324600,0.0,
1997-02-10 00:00:00+00:00,12.375,13.375,12.3125,12.351800918579102,633600,0.0,
1997-02-11 00:00:00+00:00,12.875,12.875,11.9375,11.52043342590332,319200,0.0,
1997-02-12 00:00:00+00:00,12.0,12.0625,11.75,11.40166473388672,124200,0.0,
1997-02-13 00:00:00+00:00,12.0,12.0,11.75,11.40166473388672,185600,0.0,
1997-02-14 00:00:00+00:00,12.0,12.0,11.75,11.40166473388672,77200,0.0,
1997-02-18 00:00:00+00:00,12.0,12.0,11.75,11.28289794921875,86800,0.0,
1997-02-19 00:00:00+00:00,11.75,12.0,11.25,10.689061164855955,110800,0.0,
1997-02-20 00:00:00+00:00,11.5,11.5,10.5625,10.154607772827148,280600,0.0,
1997-02-21 00:00:00+00:00,10.875,11.75,10.625,11.045360565185549,359600,0.0,
1997-02-24 00:00:00+00:00,11.625,11.625,10.9375,10.748443603515623,168200,0.0,
1997-02-25 00:00:00+00:00,11.75,12.0,11.1875,10.689061164855955,426200,0.0,
1997-02-26 00:00:00+00:00,11.25,11.5625,10.40625,10.213991165161133,313600,0.0,
1997-02-27 00:00:00+00:00,10.75,11.0625,10.625,10.095224380493164,105600,0.0,
1997-02-28 00:00:00+00:00,10.625,10.9375,10.5625,10.332756996154783,159200,0.0,
1997-03-03 00:00:00+00:00,10.5,10.8125,10.3125,9.976457595825195,178200,0.0,
1997-03-04 00:00:00+00:00,10.875,10.875,10.5,9.976457595825195,27400,0.0,
1997-03-05 00:00:00+00:00,10.8125,10.8125,10.5,10.095224380493164,102200,0.0,
1997-03-06 00:00:00+00:00,10.5,10.5,10.1875,9.857690811157228,47200,0.0,
1997-03-07 00:00:00+00:00,10.25,10.5,10.1875,9.917075157165527,50200,0.0,
1997-03-10 00:00:00+00:00,10.125,10.4375,9.75,9.44200325012207,141400,0.0,
1997-03-11 00:00:00+00:00,9.8125,10.0625,9.6875,9.204468727111816,44600,0.0,
1997-03-12 00:00:00+00:00,9.8125,9.8125,9.375,9.263849258422852,292200,0.0,
1997-03-13 00:00:00+00:00,9.625,9.75,9.4375,9.085700988769531,207800,0.0,
1997-03-14 00:00:00+00:00,9.75,9.75,9.4375,9.02631664276123,222200,0.0,
1997-03-17 00:00:00+00:00,9.4375,9.625,9.375,9.145084381103516,220600,0.0,
1997-03-18 00:00:00+00:00,9.75,9.875,9.375,9.02631664276123,177000,0.0,
1997-03-19 00:00:00+00:00,9.5625,9.5625,9.0625,8.848167419433594,234000,0.0,
1997-03-20 00:00:00+00:00,9.5,9.6875,9.3125,9.145084381103516,255400,0.0,
1997-03-21 00:00:00+00:00,9.6875,9.75,9.5625,9.085700988769531,48200,0.0,
1997-03-24 00:00:00+00:00,9.5,9.75,9.3125,8.966931343078613,76000,0.0,
1997-03-25 00:00:00+00:00,9.5625,9.625,9.3125,9.02631664276123,207600,0.0,
1997-03-26 00:00:00+00:00,9.625,10.1875,9.625,9.620155334472656,174200,0.0,
1997-03-27 00:00:00+00:00,10.125,10.75,9.9375,9.857690811157228,312800,0.0,
1997-03-31 00:00:00+00:00,10.375,10.6875,10.25,9.738922119140623,45200,0.0,
1997-04-01 00:00:00+00:00,10.5625,10.625,10.25,10.095224380493164,23200,0.0,
