date,CORP_Open,CORP_High,CORP_Low,CORP_Close,CORP_Volume,CORP_Dividends,CORP_Stock Splits
2010-09-21 00:00:00+00:00,100.0999984741211,100.1500015258789,100.0999984741211,61.59967803955078,15100,0.0,
2010-09-22 00:00:00+00:00,100.5999984741211,101.0,100.58000183105467,61.98096466064453,8700,0.0,
2010-09-23 00:00:00+00:00,101.25,101.25,100.83999633789062,62.06092071533203,2600,0.0,
2010-09-24 00:00:00+00:00,100.6500015258789,100.6500015258789,100.6500015258789,61.90715026855469,4500,0.0,
2010-09-27 00:00:00+00:00,100.87999725341795,101.0,100.87999725341795,62.12246322631836,15400,0.0,
2010-09-28 00:00:00+00:00,101.4000015258789,101.5500030517578,101.4000015258789,62.460670471191406,7000,0.0,
2010-09-29 00:00:00+00:00,101.26000213623048,101.38999938964844,101.1999969482422,62.24544906616211,8600,0.0,
2010-09-30 00:00:00+00:00,100.9499969482422,101.25,100.9499969482422,62.31563186645508,22100,0.064,
2010-10-01 00:00:00+00:00,101.47000122070312,101.47000122070312,101.0,62.16176986694336,11000,0.0,
2010-10-04 00:00:00+00:00,101.25,101.4499969482422,101.25,62.43870162963867,3600,0.0,
2010-10-05 00:00:00+00:00,101.5500030517578,101.5999984741211,101.5500030517578,62.52485656738281,5700,0.0,
2010-10-06 00:00:00+00:00,102.0500030517578,102.1999969482422,102.0500030517578,62.86338424682617,12600,0.0,
2010-10-07 00:00:00+00:00,102.25,102.25,102.11000061035156,62.84493255615234,11100,0.0,
2010-10-08 00:00:00+00:00,102.30999755859376,102.30999755859376,102.25,62.93108367919922,5000,0.0,
2010-10-11 00:00:00+00:00,102.26000213623048,102.2699966430664,102.26000213623048,62.94341659545898,400,0.0,
2010-10-12 00:00:00+00:00,102.29000091552734,102.29000091552734,101.9499969482422,62.7464485168457,20700,0.0,
2010-10-13 00:00:00+00:00,102.2300033569336,102.2300033569336,101.8000030517578,62.76490783691406,3500,0.0,
2010-10-14 00:00:00+00:00,101.8499984741211,101.8499984741211,101.36000061035156,62.49405670166016,4200,0.0,
2010-10-15 00:00:00+00:00,101.1500015258789,101.1999969482422,100.81999969482422,62.13713455200195,30800,0.0,
2010-10-18 00:00:00+00:00,101.1500015258789,101.44000244140624,101.1500015258789,62.43255615234375,1700,0.0,
2010-10-19 00:00:00+00:00,101.2699966430664,101.5,101.2699966430664,62.46952438354492,3800,0.0,
2010-10-20 00:00:00+00:00,101.37999725341795,101.47000122070312,101.37999725341795,62.4510383605957,700,0.0,
2010-10-21 00:00:00+00:00,101.48999786376952,101.48999786376952,101.33000183105467,62.36490631103516,38300,0.0,
2010-10-22 00:00:00+00:00,101.2699966430664,101.4499969482422,101.2699966430664,62.4202880859375,47200,0.0,
2010-10-25 00:00:00+00:00,102.08000183105467,102.08000183105467,101.8000030517578,62.70952224731445,6700,0.0,
2010-10-26 00:00:00+00:00,101.5500030517578,101.5500030517578,101.4000015258789,62.42639923095703,3900,0.0,
2010-10-27 00:00:00+00:00,101.0999984741211,101.1500015258789,101.0,62.16176986694336,28300,0.0,
2010-10-28 00:00:00+00:00,101.3499984741211,101.4499969482422,101.30999755859376,62.40793991088867,40700,0.0,
2010-10-29 00:00:00+00:00,101.3499984741211,101.5,101.1999969482422,62.63196563720703,7100,0.263,
2010-11-01 00:00:00+00:00,101.77999877929688,101.77999877929688,101.5500030517578,62.66276931762695,500,0.0,
2010-11-02 00:00:00+00:00,101.93000030517578,101.93000030517578,101.63999938964844,62.71831512451172,200,0.0,
2010-11-03 00:00:00+00:00,102.12000274658205,102.13999938964844,101.8000030517578,62.84794616699219,6700,0.0,
2010-11-04 00:00:00+00:00,102.1999969482422,102.5,102.1999969482422,63.249000549316406,1400,0.0,
2010-11-05 00:00:00+00:00,102.75,102.75,102.1500015258789,63.03302383422852,1800,0.0,
2010-11-08 00:00:00+00:00,101.97000122070312,102.3499984741211,101.97000122070312,63.01453399658203,2500,0.0,
2010-11-09 00:00:00+00:00,101.9499969482422,101.9499969482422,101.5,62.63196563720703,2200,0.0,
2010-11-10 00:00:00+00:00,101.08000183105467,101.08000183105467,100.73999786376952,62.23088073730469,1300,0.0,
2010-11-11 00:00:00+00:00,100.75,101.04000091552734,100.75,62.34811782836914,700,0.0,
2010-11-12 00:00:00+00:00,101.04000091552734,101.04000091552734,100.77999877929688,62.18765640258789,300,0.0,
2010-11-15 00:00:00+00:00,100.31999969482422,100.31999969482422,100.0,61.70634841918945,1500,0.0,
2010-11-16 00:00:00+00:00,99.7699966430664,100.08000183105467,99.33000183105467,61.75571060180664,6800,0.0,
2010-11-17 00:00:00+00:00,100.31999969482422,100.38999938964844,100.0,61.70634841918945,5700,0.0,
2010-11-18 00:00:00+00:00,99.8000030517578,99.8499984741211,99.66000366210938,61.57676696777344,2900,0.0,
2010-11-19 00:00:00+00:00,100.16999816894533,100.16999816894533,99.8499984741211,61.61379623413086,1100,0.0,
2010-11-22 00:00:00+00:00,100.4499969482422,100.4499969482422,100.41999816894533,61.9716911315918,3500,0.0,
2010-11-23 00:00:00+00:00,100.88999938964844,100.88999938964844,100.43000030517578,62.03959655761719,3300,0.0,
2010-11-24 00:00:00+00:00,100.54000091552734,100.54000091552734,100.54000091552734,62.03959655761719,0,0.0,
2010-11-26 00:00:00+00:00,100.54000091552734,100.54000091552734,100.54000091552734,62.03959655761719,0,0.0,
2010-11-29 00:00:00+00:00,100.45999908447266,100.45999908447266,100.08000183105467,61.86057662963867,5000,0.0,
2010-11-30 00:00:00+00:00,100.23999786376952,100.3499984741211,100.23999786376952,62.05918884277344,2800,0.261,
2010-12-01 00:00:00+00:00,99.44000244140624,99.68000030517578,99.23999786376952,61.53335189819336,15300,0.0,
2010-12-02 00:00:00+00:00,99.23999786376952,99.23999786376952,99.2300033569336,61.39104843139648,900,0.0,
2010-12-03 00:00:00+00:00,99.87999725341795,99.87999725341795,99.4000015258789,61.496192932128906,21700,0.0,
2010-12-06 00:00:00+00:00,99.43000030517578,99.72000122070312,99.43000030517578,61.56425857543945,18500,0.0,
2010-12-07 00:00:00+00:00,99.4000015258789,99.4000015258789,98.81999969482422,61.1435775756836,14800,0.0,
2010-12-08 00:00:00+00:00,98.44000244140624,98.44000244140624,97.75,60.72202301025391,3000,0.049,
2010-12-09 00:00:00+00:00,98.80999755859376,98.83000183105467,98.4499969482422,61.10578536987305,7200,0.0,
2010-12-10 00:00:00+00:00,98.7699966430664,98.7699966430664,98.4000015258789,60.907752990722656,300,0.0,
2010-12-13 00:00:00+00:00,98.1999969482422,98.45999908447266,98.1999969482422,60.82109832763672,6100,0.0,
2010-12-14 00:00:00+00:00,97.6999969482422,97.75,97.1500015258789,60.15255355834961,16200,0.0,
2010-12-15 00:00:00+00:00,98.08999633789062,98.08999633789062,97.44000244140624,60.44351196289063,15000,0.0,
2010-12-16 00:00:00+00:00,97.25,97.5199966430664,97.25,60.363059997558594,300,0.0,
2010-12-17 00:00:00+00:00,97.9000015258789,98.33000183105467,97.8499984741211,60.864402770996094,7300,0.0,
2010-12-20 00:00:00+00:00,98.33000183105467,98.33000183105467,98.33000183105467,60.864402770996094,0,0.0,
2010-12-21 00:00:00+00:00,98.25,98.25,98.25,60.81491470336914,4900,0.0,
2010-12-22 00:00:00+00:00,98.25,98.25,98.25,60.81491470336914,0,0.0,
2010-12-23 00:00:00+00:00,98.62000274658205,98.62000274658205,97.97000122070312,60.64157485961914,200,0.0,
2010-12-27 00:00:00+00:00,98.5,98.5,98.5,60.96962356567383,300,0.0,
2010-12-28 00:00:00+00:00,98.36000061035156,98.36000061035156,98.36000061035156,60.88297271728516,100,0.0,
2010-12-29 00:00:00+00:00,98.36000061035156,98.36000061035156,98.36000061035156,61.02009963989258,0,0.221,
2010-12-30 00:00:00+00:00,98.4499969482422,98.5500030517578,97.91000366210938,60.7967414855957,400,0.0,
2010-12-31 00:00:00+00:00,98.31999969482422,99.13999938964844,98.31999969482422,61.342655181884766,800,0.0,
2011-01-03 00:00:00+00:00,98.04000091552734,98.04000091552734,98.04000091552734,60.821510314941406,200,0.0,
2011-01-04 00:00:00+00:00,99.11000061035156,99.11000061035156,98.75,61.31162643432617,28200,0.0,
2011-01-05 00:00:00+00:00,98.25,98.5199966430664,98.25,61.09455108642578,143300,0.0,
2011-01-06 00:00:00+00:00,98.4000015258789,98.66000366210938,98.33999633789062,61.08829498291016,25900,0.0,
2011-01-07 00:00:00+00:00,99.1500015258789,99.1500015258789,99.12000274658205,61.49155044555664,900,0.0,
2011-01-10 00:00:00+00:00,99.0999984741211,99.0999984741211,99.0999984741211,61.4791374206543,900,0.0,
2011-01-11 00:00:00+00:00,98.86000061035156,98.86000061035156,98.86000061035156,61.33029174804688,200,0.0,
2011-01-12 00:00:00+00:00,98.75,99.06999969482422,98.66999816894533,61.43572235107422,9500,0.0,
2011-01-13 00:00:00+00:00,98.8499984741211,99.3000030517578,98.8499984741211,61.60323333740234,1000,0.0,
2011-01-14 00:00:00+00:00,99.41000366210938,99.45999908447266,99.1500015258789,61.55980682373047,1600,0.0,
2011-01-18 00:00:00+00:00,98.83000183105467,98.88999938964844,98.83000183105467,61.34888458251953,700,0.0,
2011-01-19 00:00:00+00:00,99.22000122070312,99.22000122070312,99.16000366210938,61.516380310058594,700,0.0,
2011-01-20 00:00:00+00:00,98.61000061035156,98.61000061035156,98.5,61.1069450378418,200,0.0,
2011-01-21 00:00:00+00:00,98.36000061035156,98.9499969482422,98.36000061035156,61.38610458374024,1200,0.0,
2011-01-24 00:00:00+00:00,99.08000183105467,99.08000183105467,99.08000183105467,61.46676635742188,3900,0.0,
2011-01-25 00:00:00+00:00,99.4499969482422,99.4499969482422,99.4499969482422,61.69632339477539,300,0.0,
2011-01-26 00:00:00+00:00,98.54000091552734,98.91999816894533,98.54000091552734,61.367469787597656,900,0.0,
2011-01-27 00:00:00+00:00,98.98999786376952,99.1999969482422,98.98999786376952,61.534969329833984,1300,0.0,
2011-01-28 00:00:00+00:00,99.1999969482422,99.1999969482422,99.1999969482422,61.541236877441406,200,0.0,
2011-01-31 00:00:00+00:00,98.9000015258789,98.9000015258789,98.69000244140624,61.41488265991211,800,0.307,
2011-02-01 00:00:00+00:00,98.25,98.37999725341795,98.25,61.22192001342773,15500,0.0,
2011-02-02 00:00:00+00:00,98.18000030517578,98.25,98.0999984741211,61.07878875732422,1500,0.0,
2011-02-03 00:00:00+00:00,97.9499969482422,97.95999908447266,97.8499984741211,60.892127990722656,500,0.0,
2011-02-04 00:00:00+00:00,97.41000366210938,97.54000091552734,97.41000366210938,60.655643463134766,4700,0.0,
2011-02-07 00:00:00+00:00,97.5,97.58000183105467,97.38999938964844,60.6867561340332,156600,0.0,
2011-02-08 00:00:00+00:00,97.6999969482422,97.83999633789062,97.6999969482422,60.82991027832031,2100,0.0,
2011-02-09 00:00:00+00:00,97.6500015258789,97.75,97.6500015258789,60.82991027832031,400,0.0,
2011-02-10 00:00:00+00:00,97.76000213623048,97.80999755859376,97.5,60.6743392944336,1000,0.0,
2011-02-11 00:00:00+00:00,97.87000274658205,98.0999984741211,97.75,60.892127990722656,14200,0.0,
2011-02-14 00:00:00+00:00,98.0,98.0,98.0,60.985477447509766,200,0.0,
