date,EPD_Open,EPD_High,EPD_Low,EPD_Close,EPD_Volume,EPD_Dividends,EPD_Stock Splits
1998-09-21 00:00:00+00:00,4.34375,4.484375,4.3125,0.7844409942626953,108800,0.0,
1998-09-22 00:00:00+00:00,4.4375,4.46875,4.3125,0.7733925580978394,207600,0.0,
1998-09-23 00:00:00+00:00,4.4375,4.4375,4.3125,0.7678683996200562,244800,0.0,
1998-09-24 00:00:00+00:00,4.40625,4.5,4.34375,0.7844409942626953,211600,0.0,
1998-09-25 00:00:00+00:00,4.40625,4.484375,4.40625,0.7927273511886597,150400,0.0,
1998-09-28 00:00:00+00:00,4.5,4.625,4.46875,0.8010133504867554,289200,0.0,
1998-09-29 00:00:00+00:00,4.5625,4.5625,4.46875,0.7899653315544128,138000,0.0,
1998-09-30 00:00:00+00:00,4.484375,4.5625,4.421875,0.8010133504867554,148000,0.0,
1998-10-01 00:00:00+00:00,4.59375,4.59375,4.359375,0.7789167761802673,241600,0.0,
1998-10-02 00:00:00+00:00,4.4375,4.4375,4.28125,0.7678683996200562,84400,0.0,
1998-10-05 00:00:00+00:00,4.40625,4.40625,3.953125,0.7347230315208435,534400,0.0,
1998-10-06 00:00:00+00:00,4.21875,4.3125,4.09375,0.7430094480514526,307200,0.0,
1998-10-07 00:00:00+00:00,4.1875,4.25,4.0625,0.7347230315208435,163600,0.0,
1998-10-08 00:00:00+00:00,4.125,4.1875,3.8125,0.7126262784004211,260000,0.0,
1998-10-09 00:00:00+00:00,4.09375,4.21875,4.03125,0.7347230315208435,174000,0.0,
1998-10-12 00:00:00+00:00,4.21875,4.28125,4.125,0.7402469515800476,127200,0.0,
1998-10-13 00:00:00+00:00,4.25,4.28125,4.125,0.7457714676856995,185600,0.0,
1998-10-14 00:00:00+00:00,4.21875,4.28125,4.125,0.729198694229126,134800,0.0,
1998-10-15 00:00:00+00:00,4.15625,4.296875,4.0625,0.7347230315208435,122800,0.0,
1998-10-16 00:00:00+00:00,4.21875,4.28125,4.09375,0.7512954473495483,318000,0.0,
1998-10-19 00:00:00+00:00,4.28125,4.46875,4.28125,0.7899653315544128,300000,0.0,
1998-10-20 00:00:00+00:00,4.5,4.53125,4.28125,0.7899653315544128,449600,0.0,
1998-10-21 00:00:00+00:00,4.40625,4.5625,4.34375,0.7789167761802673,227600,0.0,
1998-10-22 00:00:00+00:00,4.40625,4.484375,4.34375,0.7899653315544128,208000,0.0,
1998-10-23 00:00:00+00:00,4.4375,4.46875,4.3125,0.7872030138969421,169600,0.0,
1998-10-26 00:00:00+00:00,4.46875,4.53125,4.40625,0.8010133504867554,167200,0.0,
1998-10-27 00:00:00+00:00,4.46875,4.46875,4.03125,0.7402469515800476,929600,0.0,
1998-10-28 00:00:00+00:00,4.15625,4.1875,3.90625,0.7606832385063171,242400,0.1125,
1998-10-29 00:00:00+00:00,4.25,4.25,4.15625,0.7691988945007324,162400,0.0,
1998-10-30 00:00:00+00:00,4.234375,4.234375,4.03125,0.7550066113471985,220800,0.0,
1998-11-02 00:00:00+00:00,4.1875,4.234375,4.125,0.7578452825546265,173200,0.0,
1998-11-03 00:00:00+00:00,4.078125,4.125,4.0,0.7294615507125854,159200,0.0,
1998-11-04 00:00:00+00:00,4.078125,4.09375,3.875,0.7209461331367493,319200,0.0,
1998-11-05 00:00:00+00:00,3.953125,4.1875,3.953125,0.7550066113471985,262000,0.0,
1998-11-06 00:00:00+00:00,4.125,4.1875,4.03125,0.7521683573722839,198400,0.0,
1998-11-09 00:00:00+00:00,4.140625,4.15625,4.0,0.7322999238967896,166000,0.0,
1998-11-10 00:00:00+00:00,3.96875,4.15625,3.9375,0.7322999238967896,257200,0.0,
1998-11-11 00:00:00+00:00,4.0625,4.09375,3.90625,0.7322999238967896,214000,0.0,
1998-11-12 00:00:00+00:00,4.0625,4.171875,4.0,0.7493298649787903,206400,0.0,
1998-11-13 00:00:00+00:00,4.09375,4.1875,4.0,0.7464917898178101,238400,0.0,
1998-11-16 00:00:00+00:00,4.078125,4.171875,4.0,0.737976610660553,215200,0.0,
1998-11-17 00:00:00+00:00,4.046875,4.171875,3.953125,0.7408145070075989,302000,0.0,
1998-11-18 00:00:00+00:00,4.125,4.15625,4.03125,0.7464917898178101,298400,0.0,
1998-11-19 00:00:00+00:00,4.109375,4.234375,4.09375,0.7635219693183899,186000,0.0,
1998-11-20 00:00:00+00:00,4.21875,4.21875,4.09375,0.7493298649787903,124400,0.0,
1998-11-23 00:00:00+00:00,4.03125,4.140625,4.0,0.7464917898178101,402000,0.0,
1998-11-24 00:00:00+00:00,4.078125,4.109375,3.984375,0.7322999238967896,412000,0.0,
1998-11-25 00:00:00+00:00,4.046875,4.234375,4.03125,0.7635219693183899,186400,0.0,
1998-11-27 00:00:00+00:00,4.21875,4.21875,4.171875,0.7578452825546265,72000,0.0,
1998-11-30 00:00:00+00:00,4.140625,4.171875,4.0625,0.737976610660553,288400,0.0,
1998-12-01 00:00:00+00:00,4.03125,4.125,4.0,0.7351383566856384,237600,0.0,
1998-12-02 00:00:00+00:00,4.0,4.0625,3.84375,0.7124310731887817,345600,0.0,
1998-12-03 00:00:00+00:00,3.875,3.875,3.71875,0.6812090277671814,375600,0.0,
1998-12-04 00:00:00+00:00,3.78125,3.921875,3.75,0.7124310731887817,352800,0.0,
1998-12-07 00:00:00+00:00,3.828125,3.921875,3.765625,0.7039161324501038,350000,0.0,
1998-12-08 00:00:00+00:00,3.90625,3.90625,3.828125,0.7039161324501038,254800,0.0,
1998-12-09 00:00:00+00:00,3.84375,3.84375,3.6875,0.6954010128974915,461600,0.0,
1998-12-10 00:00:00+00:00,3.75,3.84375,3.71875,0.6755321621894836,393600,0.0,
1998-12-11 00:00:00+00:00,3.765625,3.859375,3.734375,0.7010775208473206,390400,0.0,
1998-12-14 00:00:00+00:00,3.828125,3.953125,3.71875,0.6812090277671814,549200,0.0,
1998-12-15 00:00:00+00:00,3.796875,3.796875,3.5625,0.6471487879753113,492400,0.0,
1998-12-16 00:00:00+00:00,3.6875,3.71875,3.53125,0.644309937953949,371600,0.0,
1998-12-17 00:00:00+00:00,3.546875,3.640625,3.5,0.6471487879753113,519200,0.0,
1998-12-18 00:00:00+00:00,3.5625,3.671875,3.5,0.6357949376106262,436800,0.0,
1998-12-21 00:00:00+00:00,3.5,3.59375,3.4375,0.6414716243743896,411200,0.0,
1998-12-22 00:00:00+00:00,3.46875,3.59375,3.4375,0.6357949376106262,428400,0.0,
1998-12-23 00:00:00+00:00,3.53125,3.84375,3.53125,0.6982393860816956,748800,0.0,
1998-12-24 00:00:00+00:00,3.84375,4.0,3.796875,0.7181079983711243,396000,0.0,
1998-12-28 00:00:00+00:00,3.9375,4.03125,3.875,0.7266225814819336,655600,0.0,
1998-12-29 00:00:00+00:00,3.9375,3.953125,3.8125,0.6925625205039978,424000,0.0,
1998-12-30 00:00:00+00:00,3.84375,3.84375,3.6875,0.6698553562164307,276000,0.0,
1998-12-31 00:00:00+00:00,3.6875,3.78125,3.6875,0.6755321621894836,1248000,0.0,
1999-01-04 00:00:00+00:00,3.75,4.03125,3.734375,0.7322999238967896,564000,0.0,
1999-01-05 00:00:00+00:00,4.015625,4.21875,4.015625,0.7606832385063171,195600,0.0,
1999-01-06 00:00:00+00:00,4.234375,4.40625,4.234375,0.8004205822944641,472000,0.0,
1999-01-07 00:00:00+00:00,4.4375,4.4375,4.359375,0.7947439551353455,273600,0.0,
1999-01-08 00:00:00+00:00,4.40625,4.4375,4.34375,0.8004205822944641,384000,0.0,
1999-01-11 00:00:00+00:00,4.4375,4.4375,4.34375,0.7890671491622925,119200,0.0,
1999-01-12 00:00:00+00:00,4.3125,4.484375,4.3125,0.8146122694015503,233600,0.0,
1999-01-13 00:00:00+00:00,4.390625,4.484375,4.3125,0.8004205822944641,208800,0.0,
1999-01-14 00:00:00+00:00,4.4375,4.53125,4.4375,0.8060972690582275,337200,0.0,
1999-01-15 00:00:00+00:00,4.4375,4.53125,4.4375,0.8117743134498596,321600,0.0,
1999-01-19 00:00:00+00:00,4.46875,4.5,4.453125,0.8089356422424316,111600,0.0,
1999-01-20 00:00:00+00:00,4.5,4.5625,4.40625,0.8174507021903992,236400,0.0,
1999-01-21 00:00:00+00:00,4.453125,4.484375,4.40625,0.8032589554786682,51600,0.0,
1999-01-22 00:00:00+00:00,4.421875,4.484375,4.375,0.8146122694015503,103600,0.0,
1999-01-25 00:00:00+00:00,4.546875,4.5625,4.515625,0.8202893137931824,220000,0.0,
1999-01-26 00:00:00+00:00,4.515625,4.625,4.5,0.8288046717643738,241600,0.0,
1999-01-27 00:00:00+00:00,4.5,4.59375,4.375,0.8148357272148132,124400,0.1125,
1999-01-28 00:00:00+00:00,4.40625,4.453125,4.375,0.8177460432052612,90400,0.0,
1999-01-29 00:00:00+00:00,4.390625,4.5625,4.390625,0.8497575521469116,280400,0.0,
1999-02-01 00:00:00+00:00,4.53125,4.5625,4.53125,0.8497575521469116,74400,0.0,
1999-02-02 00:00:00+00:00,4.53125,4.59375,4.515625,0.8497575521469116,105600,0.0,
1999-02-03 00:00:00+00:00,4.546875,4.578125,4.453125,0.8352065682411194,148000,0.0,
1999-02-04 00:00:00+00:00,4.484375,4.5,4.40625,0.8235658407211304,72400,0.0,
1999-02-05 00:00:00+00:00,4.4375,4.46875,4.375,0.83229660987854,78400,0.0,
1999-02-08 00:00:00+00:00,4.4375,4.484375,4.4375,0.8352065682411194,108000,0.0,
1999-02-09 00:00:00+00:00,4.46875,4.5,4.46875,0.8352065682411194,64000,0.0,
1999-02-10 00:00:00+00:00,4.484375,4.484375,4.421875,0.83229660987854,86400,0.0,
1999-02-11 00:00:00+00:00,4.4375,4.484375,4.40625,0.8235658407211304,55200,0.0,
1999-02-12 00:00:00+00:00,4.421875,4.46875,4.359375,0.8206557631492615,67200,0.0,
1999-02-16 00:00:00+00:00,4.375,4.40625,4.21875,0.7915543913841248,93600,0.0,
1999-02-17 00:00:00+00:00,4.28125,4.28125,4.1875,0.7799140214920044,104400,0.0,
1999-02-18 00:00:00+00:00,4.21875,4.25,4.125,0.7740939259529114,107200,0.0,
1999-02-19 00:00:00+00:00,4.140625,4.171875,4.0625,0.7740939259529114,108800,0.0,
1999-02-22 00:00:00+00:00,4.125,4.15625,4.046875,0.7537232637405396,62800,0.0,
1999-02-23 00:00:00+00:00,4.046875,4.125,4.046875,0.7624533772468567,86000,0.0,
1999-02-24 00:00:00+00:00,4.109375,4.15625,4.0625,0.7740939259529114,55600,0.0,
1999-02-25 00:00:00+00:00,4.140625,4.15625,3.96875,0.7508132457733154,81600,0.0,
1999-02-26 00:00:00+00:00,4.0,4.03125,3.96875,0.7449924349784851,54800,0.0,
1999-03-01 00:00:00+00:00,4.03125,4.09375,3.96875,0.7508132457733154,37600,0.0,
1999-03-02 00:00:00+00:00,4.015625,4.046875,3.984375,0.7479029893875122,88400,0.0,
1999-03-03 00:00:00+00:00,4.015625,4.03125,3.9375,0.7449924349784851,240000,0.0,
1999-03-04 00:00:00+00:00,4.0625,4.078125,3.984375,0.7566334009170532,107200,0.0,
1999-03-05 00:00:00+00:00,4.078125,4.1875,4.078125,0.7624533772468567,74000,0.0,
1999-03-08 00:00:00+00:00,4.09375,4.09375,4.0,0.7537232637405396,100400,0.0,
1999-03-09 00:00:00+00:00,4.09375,4.09375,4.0,0.7595430612564087,102000,0.0,
1999-03-10 00:00:00+00:00,4.109375,4.1875,4.09375,0.7740939259529114,123200,0.0,
1999-03-11 00:00:00+00:00,4.1875,4.1875,4.0625,0.7566334009170532,173200,0.0,
1999-03-12 00:00:00+00:00,4.078125,4.109375,4.03125,0.7566334009170532,137200,0.0,
1999-03-15 00:00:00+00:00,4.015625,4.140625,4.0,0.7449924349784851,107200,0.0,
1999-03-16 00:00:00+00:00,4.0,4.0,3.75,0.7158915996551514,140400,0.0,
1999-03-17 00:00:00+00:00,3.828125,3.96875,3.8125,0.7333521246910095,97200,0.0,
1999-03-18 00:00:00+00:00,3.9375,3.9375,3.875,0.7304420471191406,65600,0.0,
1999-03-19 00:00:00+00:00,3.9375,3.9375,3.921875,0.7333521246910095,27600,0.0,
1999-03-22 00:00:00+00:00,3.96875,3.96875,3.78125,0.7158915996551514,103600,0.0,
1999-03-23 00:00:00+00:00,3.875,3.875,3.78125,0.7042509317398071,72000,0.0,
1999-03-24 00:00:00+00:00,3.765625,3.9375,3.75,0.7333521246910095,215200,0.0,
1999-03-25 00:00:00+00:00,3.96875,4.03125,3.90625,0.7391724586486816,73200,0.0,
1999-03-26 00:00:00+00:00,3.96875,4.03125,3.9375,0.7420827746391296,67200,0.0,
1999-03-29 00:00:00+00:00,4.0,4.0,3.84375,0.7275317907333374,104400,0.0,
1999-03-30 00:00:00+00:00,3.9375,3.96875,3.8125,0.7217117547988892,94400,0.0,
1999-03-31 00:00:00+00:00,3.859375,3.96875,3.75,0.7391724586486816,74800,0.0,
1999-04-01 00:00:00+00:00,3.9375,3.9375,3.875,0.7275317907333374,22800,0.0,
1999-04-05 00:00:00+00:00,3.9375,3.96875,3.90625,0.7391724586486816,89600,0.0,
1999-04-06 00:00:00+00:00,3.96875,4.0,3.96875,0.7420827746391296,44400,0.0,
1999-04-07 00:00:00+00:00,3.96875,3.984375,3.84375,0.7158915996551514,141200,0.0,
1999-04-08 00:00:00+00:00,3.84375,3.875,3.78125,0.7100712060928345,84000,0.0,
1999-04-09 00:00:00+00:00,3.8125,3.90625,3.765625,0.7275317907333374,63600,0.0,
1999-04-12 00:00:00+00:00,3.90625,3.9375,3.84375,0.7158915996551514,76000,0.0,
1999-04-13 00:00:00+00:00,3.875,4.078125,3.875,0.7508132457733154,222400,0.0,
1999-04-14 00:00:00+00:00,4.0625,4.1875,4.03125,0.7799140214920044,152400,0.0,
1999-04-15 00:00:00+00:00,4.1875,4.28125,4.171875,0.7973747253417969,148400,0.0,
1999-04-16 00:00:00+00:00,4.3125,4.53125,4.28125,0.8381166458129883,300000,0.0,
1999-04-19 00:00:00+00:00,4.53125,4.53125,4.375,0.8206557631492615,96400,0.0,
1999-04-20 00:00:00+00:00,4.4375,4.5625,4.4375,0.8439367413520813,226800,0.0,
1999-04-21 00:00:00+00:00,4.59375,4.625,4.53125,0.8439367413520813,95200,0.0,
1999-04-22 00:00:00+00:00,4.5625,4.5625,4.375,0.8264763355255127,141600,0.0,
1999-04-23 00:00:00+00:00,4.46875,4.53125,4.4375,0.8439367413520813,151200,0.0,
1999-04-26 00:00:00+00:00,4.5,4.5,4.4375,0.8293861746788025,61200,0.0,
1999-04-27 00:00:00+00:00,4.375,4.5,4.3125,0.8264763355255127,116800,0.0,
1999-04-28 00:00:00+00:00,4.34375,4.46875,4.34375,0.8539458513259888,189600,0.1125,
1999-04-29 00:00:00+00:00,4.5,4.5,4.453125,0.8509599566459656,68400,0.0,
1999-04-30 00:00:00+00:00,4.453125,4.46875,4.421875,0.8539458513259888,54000,0.0,
1999-05-03 00:00:00+00:00,4.484375,4.5,4.46875,0.8539458513259888,59600,0.0,
1999-05-04 00:00:00+00:00,4.46875,4.484375,4.453125,0.8539458513259888,54000,0.0,
1999-05-05 00:00:00+00:00,4.46875,4.46875,4.453125,0.8509599566459656,84000,0.0,
1999-05-06 00:00:00+00:00,4.484375,4.484375,4.4375,0.8509599566459656,109600,0.0,
1999-05-07 00:00:00+00:00,4.4375,4.484375,4.40625,0.8569316267967224,42800,0.0,
1999-05-10 00:00:00+00:00,4.453125,4.515625,4.453125,0.8569316267967224,116000,0.0,
1999-05-11 00:00:00+00:00,4.53125,4.5625,4.46875,0.8569316267967224,158400,0.0,
1999-05-12 00:00:00+00:00,4.453125,4.53125,4.421875,0.8658888936042786,127200,0.0,
1999-05-13 00:00:00+00:00,4.5625,4.5625,4.46875,0.8599174618721008,80800,0.0,
1999-05-14 00:00:00+00:00,4.515625,4.53125,4.46875,0.8569316267967224,120000,0.0,
1999-05-17 00:00:00+00:00,4.484375,4.484375,4.46875,0.8569316267967224,42000,0.0,
1999-05-18 00:00:00+00:00,4.484375,4.5,4.46875,0.8599174618721008,67600,0.0,
1999-05-19 00:00:00+00:00,4.4375,4.46875,4.375,0.8539458513259888,68800,0.0,
1999-05-20 00:00:00+00:00,4.4375,4.484375,4.40625,0.8539458513259888,35200,0.0,
1999-05-21 00:00:00+00:00,4.484375,4.484375,4.375,0.8479738831520081,86000,0.0,
1999-05-24 00:00:00+00:00,4.4375,4.453125,4.34375,0.8360307216644287,86000,0.0,
1999-05-25 00:00:00+00:00,4.40625,4.453125,4.40625,0.8420025706291199,43200,0.0,
1999-05-26 00:00:00+00:00,4.421875,4.5,4.421875,0.8479738831520081,74800,0.0,
1999-05-27 00:00:00+00:00,4.4375,4.46875,4.4375,0.8539458513259888,34000,0.0,
1999-05-28 00:00:00+00:00,4.46875,4.484375,4.40625,0.8569316267967224,56400,0.0,
1999-06-01 00:00:00+00:00,4.484375,4.484375,4.421875,0.8449884057044983,17200,0.0,
1999-06-02 00:00:00+00:00,4.390625,4.46875,4.390625,0.8509599566459656,47600,0.0,
1999-06-03 00:00:00+00:00,4.453125,4.5,4.4375,0.8599174618721008,88400,0.0,
1999-06-04 00:00:00+00:00,4.5,4.5,4.46875,0.8599174618721008,86800,0.0,
1999-06-07 00:00:00+00:00,4.5,4.53125,4.46875,0.8569316267967224,72000,0.0,
1999-06-08 00:00:00+00:00,4.53125,4.546875,4.5,0.8599174618721008,78400,0.0,
1999-06-09 00:00:00+00:00,4.484375,4.5,4.46875,0.8539458513259888,70000,0.0,
1999-06-10 00:00:00+00:00,4.4375,4.453125,4.40625,0.8449884057044983,79600,0.0,
1999-06-11 00:00:00+00:00,4.421875,4.453125,4.375,0.8360307216644287,26800,0.0,
1999-06-14 00:00:00+00:00,4.4375,4.4375,4.28125,0.8181155920028687,115600,0.0,
1999-06-15 00:00:00+00:00,4.28125,4.28125,4.21875,0.806172788143158,56000,0.0,
1999-06-16 00:00:00+00:00,4.25,4.28125,4.21875,0.8181155920028687,84400,0.0,
1999-06-17 00:00:00+00:00,4.3125,4.453125,4.28125,0.8449884057044983,76400,0.0,
1999-06-18 00:00:00+00:00,4.4375,4.484375,4.40625,0.8509599566459656,59200,0.0,
1999-06-21 00:00:00+00:00,4.484375,4.484375,4.4375,0.8569316267967224,146800,0.0,
1999-06-22 00:00:00+00:00,4.46875,4.5,4.4375,0.8599174618721008,134800,0.0,
1999-06-23 00:00:00+00:00,4.5,4.5625,4.484375,0.8599174618721008,118800,0.0,
1999-06-24 00:00:00+00:00,4.5,4.59375,4.484375,0.8688746094703674,108800,0.0,
1999-06-25 00:00:00+00:00,4.578125,4.65625,4.546875,0.8838043212890625,122400,0.0,
1999-06-28 00:00:00+00:00,4.59375,4.59375,4.5625,0.8778325915336609,46400,0.0,
1999-06-29 00:00:00+00:00,4.59375,4.65625,4.5625,0.8838043212890625,58800,0.0,
1999-06-30 00:00:00+00:00,4.59375,4.65625,4.53125,0.8838043212890625,87200,0.0,
1999-07-01 00:00:00+00:00,4.609375,4.625,4.46875,0.8569316267967224,84000,0.0,
1999-07-02 00:00:00+00:00,4.5,4.5625,4.46875,0.8718608617782593,132400,0.0,
1999-07-06 00:00:00+00:00,4.5625,4.625,4.53125,0.8778325915336609,30000,0.0,
1999-07-07 00:00:00+00:00,4.5625,4.6875,4.5625,0.8897755742073059,50800,0.0,
1999-07-08 00:00:00+00:00,4.671875,4.8125,4.671875,0.91963392496109,110000,0.0,
1999-07-09 00:00:00+00:00,4.875,4.9375,4.875,0.93754905462265,165600,0.0,
1999-07-12 00:00:00+00:00,4.90625,4.90625,4.75,0.9106767773628236,124400,0.0,
1999-07-13 00:00:00+00:00,4.84375,4.84375,4.75,0.9136627316474916,67600,0.0,
1999-07-14 00:00:00+00:00,4.84375,4.84375,4.6875,0.9106767773628236,84800,0.0,
1999-07-15 00:00:00+00:00,4.8125,4.84375,4.765625,0.91963392496109,138000,0.0,
1999-07-16 00:00:00+00:00,4.84375,4.890625,4.8125,0.91963392496109,113600,0.0,
1999-07-19 00:00:00+00:00,4.828125,4.921875,4.828125,0.9315771460533142,45200,0.0,
1999-07-20 00:00:00+00:00,4.90625,4.90625,4.8125,0.91963392496109,36000,0.0,
1999-07-21 00:00:00+00:00,4.8125,4.875,4.8125,0.9256056547164916,76800,0.0,
1999-07-22 00:00:00+00:00,4.8125,4.921875,4.8125,0.940534770488739,58400,0.0,
1999-07-23 00:00:00+00:00,4.90625,4.9375,4.875,0.940534770488739,28800,0.0,
1999-07-26 00:00:00+00:00,4.890625,4.9375,4.859375,0.9285914301872252,115600,0.0,
1999-07-27 00:00:00+00:00,4.828125,4.875,4.75,0.9076906442642212,147200,0.0,
1999-07-28 00:00:00+00:00,4.5625,4.59375,4.46875,0.8930111527442932,82000,0.1125,
1999-07-29 00:00:00+00:00,4.5,4.5625,4.5,0.8930111527442932,40800,0.0,
1999-07-30 00:00:00+00:00,4.515625,4.625,4.5,0.90524423122406,112000,0.0,
1999-08-02 00:00:00+00:00,4.625,4.65625,4.5625,0.8930111527442932,46800,0.0,
1999-08-03 00:00:00+00:00,4.5625,4.625,4.53125,0.8930111527442932,53600,0.0,
1999-08-04 00:00:00+00:00,4.515625,4.578125,4.5,0.8838363289833069,56000,0.0,
1999-08-05 00:00:00+00:00,4.546875,4.546875,4.515625,0.8868942856788635,63600,0.0,
1999-08-06 00:00:00+00:00,4.53125,4.65625,4.515625,0.9113603830337524,103600,0.0,
1999-08-09 00:00:00+00:00,4.640625,4.734375,4.625,0.9266517162322998,76800,0.0,
1999-08-10 00:00:00+00:00,4.75,4.78125,4.6875,0.92971009016037,97600,0.0,
1999-08-11 00:00:00+00:00,4.6875,4.75,4.640625,0.9113603830337524,73200,0.0,
1999-08-12 00:00:00+00:00,4.6875,4.734375,4.65625,0.9113603830337524,48800,0.0,
1999-08-13 00:00:00+00:00,4.65625,4.65625,4.609375,0.9113603830337524,27200,0.0,
1999-08-16 00:00:00+00:00,4.6875,4.734375,4.6875,0.923594057559967,40400,0.0,
1999-08-17 00:00:00+00:00,4.734375,4.84375,4.671875,0.9480597376823424,102400,0.0,
1999-08-18 00:00:00+00:00,4.78125,4.84375,4.75,0.9358270764350892,96000,0.0,
1999-08-19 00:00:00+00:00,4.78125,4.875,4.78125,0.9358270764350892,65200,0.0,
1999-08-20 00:00:00+00:00,4.765625,4.765625,4.6875,0.92971009016037,135600,0.0,
1999-08-23 00:00:00+00:00,4.75,4.875,4.71875,0.9327686429023744,131600,0.0,
1999-08-24 00:00:00+00:00,4.796875,4.828125,4.71875,0.9419431686401368,104000,0.0,
1999-08-25 00:00:00+00:00,4.75,4.890625,4.75,0.9572341442108154,92800,0.0,
1999-08-26 00:00:00+00:00,4.921875,4.9375,4.859375,0.9511181116104126,83200,0.0,
1999-08-27 00:00:00+00:00,4.875,4.875,4.78125,0.9358270764350892,62400,0.0,
1999-08-30 00:00:00+00:00,4.765625,4.8125,4.71875,0.9388850331306458,58400,0.0,
1999-08-31 00:00:00+00:00,4.765625,4.9375,4.765625,0.9664093852043152,78000,0.0,
1999-09-01 00:00:00+00:00,4.96875,4.96875,4.84375,0.9480597376823424,49600,0.0,
1999-09-02 00:00:00+00:00,4.8125,4.8125,4.71875,0.923594057559967,41600,0.0,
1999-09-03 00:00:00+00:00,4.78125,4.84375,4.75,0.9358270764350892,52800,0.0,
1999-09-07 00:00:00+00:00,4.8125,4.921875,4.75,0.9480597376823424,75200,0.0,
1999-09-08 00:00:00+00:00,4.875,4.875,4.8125,0.9480597376823424,65600,0.0,
1999-09-09 00:00:00+00:00,4.78125,4.84375,4.75,0.92971009016037,40400,0.0,
1999-09-10 00:00:00+00:00,4.84375,4.984375,4.828125,0.9602928161621094,149600,0.0,
1999-09-13 00:00:00+00:00,4.96875,4.96875,4.828125,0.9480597376823424,52800,0.0,
1999-09-14 00:00:00+00:00,4.890625,4.890625,4.78125,0.9480597376823424,50000,0.0,
