date,HRI_Open,HRI_High,HRI_Low,HRI_Close,HRI_Volume,HRI_Dividends,HRI_Stock Splits
2006-11-16 00:00:00+00:00,45.0,47.34000015258789,44.70000076293945,44.83269882202149,12041333,0.0,
2006-11-17 00:00:00+00:00,47.15999984741211,47.70000076293945,45.75,44.66157531738281,1550333,0.0,
2006-11-20 00:00:00+00:00,46.95000076293945,48.65999984741211,46.650001525878906,45.91643142700195,1479000,0.0,
2006-11-21 00:00:00+00:00,48.29999923706055,48.630001068115234,46.79999923706055,44.51898193359375,767233,0.0,
2006-11-22 00:00:00+00:00,47.18999862670898,47.54999923706055,46.20000076293945,43.94859313964844,597400,0.0,
2006-11-24 00:00:00+00:00,45.900001525878906,45.900001525878906,45.29999923706055,43.46376037597656,185200,0.0,
2006-11-27 00:00:00+00:00,45.150001525878906,45.29999923706055,43.650001525878906,42.06629943847656,1121033,0.0,
2006-11-28 00:00:00+00:00,44.70000076293945,45.02999877929688,43.95000076293945,42.779296875,601933,0.0,
2006-11-29 00:00:00+00:00,45.0,45.540000915527344,44.70000076293945,43.264122009277344,362200,0.0,
2006-11-30 00:00:00+00:00,45.47999954223633,48.29999923706055,45.45000076293945,45.63124084472656,889567,0.0,
2006-12-01 00:00:00+00:00,47.54999923706055,47.84999847412109,46.20000076293945,45.37457656860352,264267,0.0,
2006-12-04 00:00:00+00:00,47.25,47.34000015258789,46.34999847412109,44.66157531738281,532667,0.0,
2006-12-05 00:00:00+00:00,46.95000076293945,47.369998931884766,46.709999084472656,44.5474967956543,197967,0.0,
2006-12-06 00:00:00+00:00,46.5,46.709999084472656,45.900001525878906,44.37638473510742,639033,0.0,
2006-12-07 00:00:00+00:00,46.650001525878906,47.09999847412109,46.619998931884766,44.49046325683594,288667,0.0,
2006-12-08 00:00:00+00:00,47.220001220703125,47.84999847412109,46.79999923706055,45.43160629272461,300567,0.0,
2006-12-11 00:00:00+00:00,47.790000915527344,48.59999847412109,47.58000183105469,46.00199890136719,717333,0.0,
2006-12-12 00:00:00+00:00,48.150001525878906,48.45000076293945,47.72999954223633,46.05903625488281,72333,0.0,
2006-12-13 00:00:00+00:00,48.29999923706055,48.56999969482422,47.220001220703125,45.8023681640625,179233,0.0,
2006-12-14 00:00:00+00:00,47.27999877929688,49.31999969482422,47.27999877929688,46.4868278503418,337900,0.0,
2006-12-15 00:00:00+00:00,48.59999847412109,50.400001525878906,48.41999816894531,47.88428497314453,2001333,0.0,
2006-12-18 00:00:00+00:00,50.06999969482422,50.970001220703125,49.470001220703125,47.96984100341797,530567,0.0,
2006-12-19 00:00:00+00:00,49.52999877929688,50.09999847412109,48.93000030517578,46.572391510009766,505333,0.0,
2006-12-20 00:00:00+00:00,48.9900016784668,51.150001525878906,48.900001525878906,48.05540466308594,717200,0.0,
2006-12-21 00:00:00+00:00,50.70000076293945,52.40999984741211,50.54999923706055,49.367305755615234,325333,0.0,
2006-12-22 00:00:00+00:00,51.93000030517578,52.02000045776367,49.79999923706055,48.62579727172852,369267,0.0,
2006-12-26 00:00:00+00:00,51.59999847412109,51.720001220703125,50.63999938964844,48.140960693359375,167533,0.0,
2006-12-27 00:00:00+00:00,50.84999847412109,51.29999923706055,50.52000045776367,48.483192443847656,217467,0.0,
2006-12-28 00:00:00+00:00,51.45000076293945,51.630001068115234,50.63999938964844,48.483192443847656,112500,0.0,
2006-12-29 00:00:00+00:00,51.29999923706055,52.43999862670898,51.2400016784668,49.59545516967773,169167,0.0,
2007-01-03 00:00:00+00:00,52.16999816894531,53.040000915527344,51.0,49.28173828125,677467,0.0,
2007-01-04 00:00:00+00:00,52.34999847412109,52.68000030517578,51.0,49.1961784362793,224667,0.0,
2007-01-05 00:00:00+00:00,52.04999923706055,52.31999969482422,51.29999923706055,49.73805618286133,120233,0.0,
2007-01-08 00:00:00+00:00,51.59999847412109,52.43999862670898,50.459999084472656,49.39582061767578,230300,0.0,
2007-01-09 00:00:00+00:00,51.38999938964844,51.47999954223633,50.27999877929688,48.51171112060547,257467,0.0,
2007-01-10 00:00:00+00:00,50.43000030517578,51.29999923706055,49.7400016784668,48.71134948730469,1156167,0.0,
2007-01-11 00:00:00+00:00,51.150001525878906,51.720001220703125,50.06999969482422,47.59909057617188,1243800,0.0,
2007-01-12 00:00:00+00:00,49.31999969482422,51.59999847412109,49.20000076293945,48.796913146972656,191333,0.0,
2007-01-16 00:00:00+00:00,52.2599983215332,52.5,50.84999847412109,49.224700927734375,108967,0.0,
2007-01-17 00:00:00+00:00,52.04999923706055,52.470001220703125,51.18000030517578,49.5098991394043,98533,0.0,
2007-01-18 00:00:00+00:00,52.43999862670898,52.88999938964844,51.77999877929688,49.56694030761719,192267,0.0,
2007-01-19 00:00:00+00:00,52.22999954223633,52.34999847412109,51.36000061035156,49.39582061767578,113967,0.0,
2007-01-22 00:00:00+00:00,52.83000183105469,55.5,51.65999984741211,51.87701416015625,621067,0.0,
2007-01-23 00:00:00+00:00,53.220001220703125,57.119998931884766,53.220001220703125,53.53115463256836,358733,0.0,
2007-01-24 00:00:00+00:00,56.09999847412109,58.20000076293945,55.79999923706055,55.12824630737305,855833,0.0,
2007-01-25 00:00:00+00:00,59.70000076293945,59.84999847412109,57.0,54.44378280639648,1264700,0.0,
2007-01-26 00:00:00+00:00,57.0,57.75,56.18999862670898,53.87337493896485,104967,0.0,
2007-01-29 00:00:00+00:00,56.81999969482422,58.20000076293945,55.86000061035156,53.95894241333008,193533,0.0,
2007-01-30 00:00:00+00:00,56.400001525878906,57.0,55.380001068115234,53.53115463256836,842033,0.0,
2007-01-31 00:00:00+00:00,55.709999084472656,56.400001525878906,54.75,53.10335540771485,236900,0.0,
2007-02-01 00:00:00+00:00,56.09999847412109,58.20000076293945,56.09999847412109,54.04450225830078,150167,0.0,
2007-02-02 00:00:00+00:00,56.93999862670898,57.29999923706055,56.70000076293945,53.90191268920898,105267,0.0,
2007-02-05 00:00:00+00:00,57.0,58.34999847412109,56.130001068115234,55.41344451904297,217167,0.0,
2007-02-06 00:00:00+00:00,57.68999862670898,59.72999954223633,57.68999862670898,56.21199035644531,704300,0.0,
2007-02-07 00:00:00+00:00,58.52999877929688,60.150001525878906,58.52999877929688,56.92498016357422,171000,0.0,
2007-02-08 00:00:00+00:00,59.93999862670898,61.470001220703125,59.369998931884766,58.1227912902832,200300,0.0,
2007-02-09 00:00:00+00:00,61.13999938964844,62.84999847412109,60.900001525878906,59.03540802001953,242600,0.0,
2007-02-12 00:00:00+00:00,62.09999847412109,62.18999862670898,60.869998931884766,57.8946418762207,399500,0.0,
2007-02-13 00:00:00+00:00,61.5,61.83000183105469,60.84000015258789,58.06575775146485,121333,0.0,
2007-02-14 00:00:00+00:00,61.20000076293945,63.959999084472656,60.84000015258789,60.518436431884766,236567,0.0,
2007-02-15 00:00:00+00:00,63.209999084472656,65.4000015258789,62.25,61.65921401977539,189033,0.0,
2007-02-16 00:00:00+00:00,64.26000213623047,66.1500015258789,64.11000061035156,62.457763671875,195767,0.0,
2007-02-20 00:00:00+00:00,65.8499984741211,66.83999633789062,64.70999908447266,63.45594024658203,126333,0.0,
2007-02-21 00:00:00+00:00,66.0,66.0,64.80000305175781,62.00144958496094,92767,0.0,
2007-02-22 00:00:00+00:00,65.25,66.1500015258789,65.06999969482422,61.88736724853516,44767,0.0,
2007-02-23 00:00:00+00:00,65.8499984741211,65.8499984741211,64.19999694824219,61.48810195922852,95200,0.0,
2007-02-26 00:00:00+00:00,64.68000030517578,65.25,62.90999984741211,60.91770935058594,209600,0.0,
2007-02-27 00:00:00+00:00,64.08000183105469,64.26000213623047,61.52999877929688,60.63250732421875,166100,0.0,
2007-02-28 00:00:00+00:00,63.77999877929688,64.37999725341797,62.310001373291016,60.63250732421875,269333,0.0,
2007-03-01 00:00:00+00:00,61.20000076293945,63.0,61.02000045776367,58.407989501953125,320533,0.0,
2007-03-02 00:00:00+00:00,64.5,65.94000244140625,63.29999923706055,60.20471954345703,198767,0.0,
2007-03-05 00:00:00+00:00,62.70000076293945,64.80000305175781,62.52000045776367,59.89101028442383,227800,0.0,
2007-03-06 00:00:00+00:00,63.29999923706055,63.959999084472656,63.0,60.54695129394531,125033,0.0,
2007-03-07 00:00:00+00:00,63.27000045776367,63.84000015258789,62.369998931884766,59.63432312011719,140033,0.0,
2007-03-08 00:00:00+00:00,63.56999969482422,63.810001373291016,62.15999984741211,59.89101028442383,476467,0.0,
2007-03-09 00:00:00+00:00,63.0,63.38999938964844,62.06999969482422,59.60580825805664,464800,0.0,
2007-03-12 00:00:00+00:00,63.18000030517578,63.75,62.84999847412109,60.23323822021485,356867,0.0,
2007-03-13 00:00:00+00:00,63.900001525878906,67.05000305175781,63.869998931884766,60.77511215209961,300600,0.0,
2007-03-14 00:00:00+00:00,63.959999084472656,66.66000366210938,63.59999847412109,63.05668258666992,230733,0.0,
2007-03-15 00:00:00+00:00,66.0,66.1500015258789,65.06999969482422,62.429237365722656,341067,0.0,
2007-03-16 00:00:00+00:00,65.66999816894531,66.1500015258789,65.27999877929688,62.828521728515625,190300,0.0,
2007-03-19 00:00:00+00:00,65.97000122070312,67.41000366210938,64.5,62.11553192138672,263033,0.0,
2007-03-20 00:00:00+00:00,65.04000091552734,66.23999786376953,65.04000091552734,62.05849075317383,160700,0.0,
2007-03-21 00:00:00+00:00,65.55000305175781,67.6500015258789,64.6500015258789,64.08338928222656,217033,0.0,
2007-03-22 00:00:00+00:00,67.11000061035156,68.69999694824219,65.76000213623047,65.19564819335938,138100,0.0,
2007-03-23 00:00:00+00:00,68.25,68.5199966430664,67.31999969482422,64.96748352050781,79067,0.0,
2007-03-26 00:00:00+00:00,68.7300033569336,69.0,67.80000305175781,64.96748352050781,200033,0.0,
2007-03-27 00:00:00+00:00,68.33999633789062,71.8499984741211,67.88999938964844,66.59309387207031,272667,0.0,
2007-03-28 00:00:00+00:00,71.48999786376953,71.48999786376953,69.33000183105469,66.76420593261719,155333,0.0,
2007-03-29 00:00:00+00:00,70.83000183105469,70.83000183105469,69.62999725341797,66.36494445800781,170800,0.0,
