date,KELYB_Open,KELYB_High,KELYB_Low,KELYB_Close,KELYB_Volume,KELYB_Dividends,KELYB_Stock Splits
1984-08-03 00:00:00+00:00,0.0,17.200000762939453,16.399999618530273,8.578290939331055,125,0.0,
1984-08-06 00:00:00+00:00,0.0,17.600000381469727,16.399999618530273,8.578290939331055,875,0.0,
1984-08-07 00:00:00+00:00,0.0,17.600000381469727,16.399999618530273,8.578290939331055,250,0.0,
1984-08-08 00:00:00+00:00,0.0,17.600000381469727,16.799999237060547,8.787516593933105,1875,0.0,
1984-08-09 00:00:00+00:00,0.0,17.600000381469727,16.799999237060547,8.787516593933105,625,0.0,
1984-08-10 00:00:00+00:00,0.0,18.0,16.799999237060547,8.787516593933105,125,0.0,
1984-08-13 00:00:00+00:00,0.0,18.0,16.799999237060547,8.787516593933105,1250,0.0,
1984-08-14 00:00:00+00:00,0.0,18.0,16.799999237060547,8.787516593933105,625,0.0,
1984-08-15 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,5250,0.0,
1984-08-16 00:00:00+00:00,0.0,20.399999618530277,19.200000762939453,10.042879104614258,4000,0.0,
1984-08-17 00:00:00+00:00,0.0,20.0,18.799999237060547,9.833646774291992,250,0.0,
1984-08-20 00:00:00+00:00,0.0,20.0,18.799999237060547,9.833646774291992,750,0.0,
1984-08-21 00:00:00+00:00,0.0,20.799999237060547,19.600000381469727,10.252103805541992,125,0.0,
1984-08-22 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.252103805541992,0,0.0,
1984-08-23 00:00:00+00:00,0.0,20.799999237060547,19.600000381469727,10.252103805541992,1375,0.0,
1984-08-24 00:00:00+00:00,0.0,20.799999237060547,19.600000381469727,10.252103805541992,125,0.0,
1984-08-27 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,2500,0.0,
1984-08-28 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,8875,0.0,
1984-08-29 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,1000,0.0,
1984-08-30 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,375,0.0,
1984-08-31 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-09-04 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,250,0.0,
1984-09-05 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-09-06 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,2000,0.0,
1984-09-07 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,3750,0.0,
1984-09-10 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,500,0.0,
1984-09-11 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-09-12 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,6125,0.0,
1984-09-13 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,1125,0.0,
1984-09-14 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,2125,0.0,
1984-09-17 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,125,0.0,
1984-09-18 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,125,0.0,
1984-09-19 00:00:00+00:00,20.399999618530277,20.399999618530277,20.399999618530277,10.670562744140623,0,0.0,
1984-09-20 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,375,0.0,
1984-09-21 00:00:00+00:00,0.0,21.600000381469727,20.799999237060547,10.879778861999512,375,0.0,
1984-09-24 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,1250,0.0,
1984-09-25 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,1375,0.0,
1984-09-26 00:00:00+00:00,0.0,21.600000381469727,20.399999618530277,10.670562744140623,125,0.0,
1984-09-27 00:00:00+00:00,20.399999618530277,20.399999618530277,20.399999618530277,10.670562744140623,0,0.0,
1984-09-28 00:00:00+00:00,0.0,21.200000762939453,20.0,10.461328506469728,1375,0.0,
1984-10-01 00:00:00+00:00,0.0,20.799999237060547,20.0,10.461328506469728,0,0.0,
1984-10-02 00:00:00+00:00,0.0,20.799999237060547,19.600000381469727,10.252103805541992,125,0.0,
1984-10-03 00:00:00+00:00,0.0,20.399999618530277,19.600000381469727,10.252103805541992,9250,0.0,
1984-10-04 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.252103805541992,0,0.0,
1984-10-05 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.252103805541992,0,0.0,
1984-10-08 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.252103805541992,0,0.0,
1984-10-09 00:00:00+00:00,0.0,20.399999618530277,19.200000762939453,10.042879104614258,375,0.0,
1984-10-10 00:00:00+00:00,0.0,20.799999237060547,19.600000381469727,10.252103805541992,125,0.0,
1984-10-11 00:00:00+00:00,0.0,20.799999237060547,19.600000381469727,10.252103805541992,375,0.0,
1984-10-12 00:00:00+00:00,0.0,20.799999237060547,20.0,10.461328506469728,250,0.0,
1984-10-15 00:00:00+00:00,0.0,20.799999237060547,20.0,10.461328506469728,0,0.0,
1984-10-16 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-10-17 00:00:00+00:00,0.0,20.799999237060547,20.0,10.461328506469728,125,0.0,
1984-10-18 00:00:00+00:00,0.0,20.799999237060547,20.0,10.461328506469728,125,0.0,
1984-10-19 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-10-22 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-10-23 00:00:00+00:00,20.0,20.0,20.0,10.461328506469728,0,0.0,
1984-10-24 00:00:00+00:00,0.0,20.399999618530277,19.600000381469727,10.252103805541992,250,0.0,
1984-10-25 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.252103805541992,0,0.0,
1984-10-26 00:00:00+00:00,0.0,19.200000762939453,18.399999618530277,9.62442684173584,500,0.0,
1984-10-29 00:00:00+00:00,0.0,18.399999618530277,18.0,9.415200233459473,500,0.0,
1984-10-30 00:00:00+00:00,0.0,18.399999618530277,17.200000762939453,8.996749877929688,125,0.0,
1984-10-31 00:00:00+00:00,17.200000762939453,17.200000762939453,17.200000762939453,8.996749877929688,0,0.0,
1984-11-01 00:00:00+00:00,17.200000762939453,17.200000762939453,17.200000762939453,8.996749877929688,0,0.0,
