date,SII_Open,SII_High,SII_Low,SII_Close,SII_Volume,SII_Dividends,SII_Stock Splits
2010-02-22 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
2010-02-23 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
2010-02-24 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
2010-02-25 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,90,0.0,
2010-02-26 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-01 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-02 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-03 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-04 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-05 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-08 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-09 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-10 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-11 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-12 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-15 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-16 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-17 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-18 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-19 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-22 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-23 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-24 00:00:00+00:00,40.900001525878906,40.900001525878906,40.900001525878906,28.31173515319824,0,0.0,
2010-03-25 00:00:00+00:00,42.29999923706055,42.29999923706055,42.29999923706055,29.280841827392575,50,0.0,
2010-03-26 00:00:00+00:00,42.29999923706055,42.29999923706055,42.29999923706055,29.280841827392575,0,0.0,
2010-03-29 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,250,0.0,
2010-03-30 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
2010-03-31 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
2010-04-01 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
2010-04-05 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.411849975585938,0,0.0,
