date,ACU_Open,ACU_High,ACU_Low,ACU_Close,ACU_Volume,ACU_Dividends,ACU_Stock Splits
1980-03-17 00:00:00+00:00,0.0,7.5,7.425000190734863,4.574258804321289,500,0.0,
1980-03-18 00:00:00+00:00,7.425000190734863,7.425000190734863,7.425000190734863,4.574258804321289,0,0.0,
1980-03-19 00:00:00+00:00,0.0,7.425000190734863,7.349999904632568,4.574258804321289,667,0.0,
1980-03-20 00:00:00+00:00,0.0,7.349999904632568,7.199999809265137,4.528056621551514,3833,0.0,
1980-03-21 00:00:00+00:00,0.0,7.349999904632568,7.199999809265137,4.435645580291748,1500,0.0,
1980-03-24 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,4.435645580291748,0,0.0,
1980-03-25 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,4.435645580291748,0,0.0,
1980-03-26 00:00:00+00:00,0.0,7.050000190734863,7.050000190734863,4.343236446380615,833,0.0,
1980-03-27 00:00:00+00:00,0.0,6.974999904632568,6.974999904632568,4.297031402587891,667,0.0,
1980-03-28 00:00:00+00:00,0.0,6.974999904632568,6.824999809265137,4.204620838165283,667,0.0,
1980-03-31 00:00:00+00:00,0.0,6.900000095367432,6.675000190734863,4.112213134765625,333,0.0,
1980-04-01 00:00:00+00:00,0.0,6.599999904632568,6.599999904632568,4.066009998321533,167,0.0,
1980-04-02 00:00:00+00:00,0.0,6.75,6.599999904632568,4.158419609069824,1167,0.0,
1980-04-03 00:00:00+00:00,0.0,6.75,6.599999904632568,4.158419609069824,26833,0.0,
1980-04-07 00:00:00+00:00,0.0,6.599999904632568,6.599999904632568,4.066009998321533,500,0.0,
1980-04-08 00:00:00+00:00,0.0,6.449999809265137,6.449999809265137,3.973598957061768,167,0.0,
1980-04-09 00:00:00+00:00,0.0,6.525000095367432,6.525000095367432,4.019804954528809,167,0.0,
1980-04-10 00:00:00+00:00,0.0,6.599999904632568,6.525000095367432,4.066009998321533,1500,0.0,
1980-04-11 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,4.066009998321533,0,0.0,
1980-04-14 00:00:00+00:00,0.0,6.449999809265137,6.449999809265137,3.973598957061768,500,0.0,
1980-04-15 00:00:00+00:00,6.449999809265137,6.449999809265137,6.449999809265137,3.973598957061768,0,0.0,
1980-04-16 00:00:00+00:00,0.0,6.599999904632568,6.599999904632568,4.066009998321533,500,0.0,
1980-04-17 00:00:00+00:00,0.0,6.449999809265137,6.300000190734863,3.881188154220581,2167,0.0,
1980-04-18 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,3.881188154220581,0,0.0,
1980-04-21 00:00:00+00:00,0.0,6.449999809265137,6.449999809265137,3.973598957061768,500,0.0,
1980-04-22 00:00:00+00:00,0.0,6.900000095367432,6.599999904632568,4.204620838165283,1500,0.0,
1980-04-23 00:00:00+00:00,0.0,7.199999809265137,6.900000095367432,4.38944149017334,1667,0.0,
1980-04-24 00:00:00+00:00,0.0,7.349999904632568,7.125,4.481851577758789,1167,0.0,
1980-04-25 00:00:00+00:00,0.0,7.5,7.349999904632568,4.620464324951172,667,0.0,
1980-04-28 00:00:00+00:00,0.0,7.650000095367432,7.349999904632568,4.7128753662109375,2167,0.0,
1980-04-29 00:00:00+00:00,0.0,7.724999904632568,7.724999904632568,4.759078979492188,167,0.0,
1980-04-30 00:00:00+00:00,0.0,7.724999904632568,7.574999809265137,4.759078979492188,1167,0.0,
1980-05-01 00:00:00+00:00,0.0,7.800000190734863,7.724999904632568,4.805283546447754,5833,0.0,
1980-05-02 00:00:00+00:00,0.0,7.724999904632568,7.650000095367432,4.759078979492188,833,0.0,
1980-05-05 00:00:00+00:00,0.0,8.024999618530273,7.800000190734863,4.9438982009887695,2333,0.0,
1980-05-06 00:00:00+00:00,0.0,8.399999618530273,8.100000381469727,5.174920082092285,3000,0.0,
1980-05-07 00:00:00+00:00,0.0,8.625,8.399999618530273,5.267330646514893,5833,0.0,
1980-05-08 00:00:00+00:00,0.0,8.625,8.475000381469727,5.313534259796143,1167,0.0,
1980-05-09 00:00:00+00:00,0.0,8.550000190734863,8.475000381469727,5.267330646514893,1000,0.0,
1980-05-12 00:00:00+00:00,0.0,8.475000381469727,8.25,5.082510471343994,1667,0.0,
1980-05-13 00:00:00+00:00,0.0,8.25,8.100000381469727,4.990102767944336,1167,0.0,
1980-05-14 00:00:00+00:00,0.0,7.875,7.875,4.851486682891846,1000,0.0,
1980-05-15 00:00:00+00:00,0.0,7.949999809265137,7.800000190734863,4.805283546447754,3000,0.0,
1980-05-16 00:00:00+00:00,0.0,7.800000190734863,7.650000095367432,4.805283546447754,500,0.0,
1980-05-19 00:00:00+00:00,0.0,7.875,7.875,4.851486682891846,167,0.0,
1980-05-20 00:00:00+00:00,0.0,7.724999904632568,7.724999904632568,4.759078979492188,167,0.0,
1980-05-21 00:00:00+00:00,0.0,7.574999809265137,7.574999809265137,4.666669845581055,333,0.0,
1980-05-22 00:00:00+00:00,0.0,7.875,7.650000095367432,4.851486682891846,2167,0.0,
1980-05-23 00:00:00+00:00,0.0,7.949999809265137,7.875,4.897692680358887,6833,0.0,
1980-05-27 00:00:00+00:00,0.0,7.949999809265137,7.949999809265137,4.897692680358887,1167,0.0,
1980-05-28 00:00:00+00:00,0.0,8.175000190734863,7.949999809265137,4.990102767944336,1667,0.0,
1980-05-29 00:00:00+00:00,0.0,8.100000381469727,7.949999809265137,4.990102767944336,16167,0.0,
1980-05-30 00:00:00+00:00,0.0,8.175000190734863,8.100000381469727,5.036306381225586,333,0.0,
1980-06-02 00:00:00+00:00,0.0,8.475000381469727,8.175000190734863,5.174920082092285,2500,0.0,
1980-06-03 00:00:00+00:00,0.0,8.625,8.475000381469727,5.221125602722168,1167,0.0,
1980-06-04 00:00:00+00:00,0.0,8.550000190734863,8.399999618530273,5.174920082092285,1167,0.0,
1980-06-05 00:00:00+00:00,8.399999618530273,8.399999618530273,8.399999618530273,5.174920082092285,0,0.0,
1980-06-06 00:00:00+00:00,0.0,8.475000381469727,8.475000381469727,5.221125602722168,167,0.0,
1980-06-09 00:00:00+00:00,0.0,8.625,8.550000190734863,5.267330646514893,667,0.0,
1980-06-10 00:00:00+00:00,0.0,8.850000381469727,8.699999809265137,5.452147483825684,3167,0.0,
1980-06-11 00:00:00+00:00,0.0,8.925000190734863,8.699999809265137,5.359736442565918,1500,0.0,
1980-06-12 00:00:00+00:00,0.0,8.625,8.475000381469727,5.221125602722168,1333,0.0,
1980-06-13 00:00:00+00:00,0.0,8.399999618530273,8.399999618530273,5.174920082092285,167,0.0,
1980-06-16 00:00:00+00:00,0.0,8.475000381469727,8.475000381469727,5.221125602722168,167,0.0,
1980-06-17 00:00:00+00:00,0.0,8.550000190734863,8.475000381469727,5.221125602722168,1000,0.0,
1980-06-18 00:00:00+00:00,0.0,8.475000381469727,8.475000381469727,5.221125602722168,500,0.0,
1980-06-19 00:00:00+00:00,0.0,8.550000190734863,8.550000190734863,5.267330646514893,1000,0.0,
1980-06-20 00:00:00+00:00,0.0,8.550000190734863,8.550000190734863,5.267330646514893,167,0.0,
1980-06-23 00:00:00+00:00,0.0,8.925000190734863,8.550000190734863,5.452147483825684,2000,0.0,
1980-06-24 00:00:00+00:00,0.0,9.0,8.925000190734863,5.544557571411133,3500,0.0,
1980-06-25 00:00:00+00:00,0.0,9.225000381469728,9.074999809265137,5.590762615203857,1833,0.0,
1980-06-26 00:00:00+00:00,0.0,9.225000381469728,9.0,5.544557571411133,667,0.0,
1980-06-27 00:00:00+00:00,9.0,9.0,9.0,5.544557571411133,0,0.0,
1980-06-30 00:00:00+00:00,0.0,9.149999618530272,9.0,5.544557571411133,2000,0.0,
1980-07-01 00:00:00+00:00,0.0,8.925000190734863,8.774999618530273,5.498354434967041,2667,0.0,
1980-07-02 00:00:00+00:00,0.0,8.774999618530273,8.774999618530273,5.405940532684326,333,0.0,
1980-07-03 00:00:00+00:00,0.0,8.850000381469727,8.850000381469727,5.452147483825684,1833,0.0,
1980-07-07 00:00:00+00:00,0.0,9.0,8.850000381469727,5.452147483825684,1333,0.0,
1980-07-08 00:00:00+00:00,8.850000381469727,8.850000381469727,8.850000381469727,5.452147483825684,0,0.0,
1980-07-09 00:00:00+00:00,0.0,9.149999618530272,9.0,5.544557571411133,3333,0.0,
1980-07-10 00:00:00+00:00,0.0,9.0,8.699999809265137,5.359736442565918,3000,0.0,
1980-07-11 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,5.359736442565918,0,0.0,
1980-07-14 00:00:00+00:00,0.0,8.774999618530273,8.774999618530273,5.405940532684326,333,0.0,
1980-07-15 00:00:00+00:00,0.0,8.850000381469727,8.475000381469727,5.313534259796143,69167,0.0,
1980-07-16 00:00:00+00:00,0.0,8.625,8.625,5.313534259796143,2000,0.0,
1980-07-17 00:00:00+00:00,0.0,8.699999809265137,8.625,5.313534259796143,2500,0.0,
1980-07-18 00:00:00+00:00,8.625,8.625,8.625,5.313534259796143,0,0.0,
1980-07-21 00:00:00+00:00,0.0,9.074999809265137,8.774999618530273,5.590762615203857,4333,0.0,
1980-07-22 00:00:00+00:00,0.0,9.225000381469728,9.074999809265137,5.683170795440674,2667,0.0,
1980-07-23 00:00:00+00:00,0.0,9.675000190734863,9.225000381469728,5.867988109588623,6000,0.0,
1980-07-24 00:00:00+00:00,0.0,9.600000381469728,9.375,5.914195537567139,3500,0.0,
1980-07-25 00:00:00+00:00,0.0,9.600000381469728,9.600000381469728,5.914195537567139,1333,0.0,
1980-07-28 00:00:00+00:00,0.0,9.600000381469728,9.600000381469728,5.914195537567139,667,0.0,
1980-07-29 00:00:00+00:00,0.0,9.975000381469728,9.449999809265137,6.0066022872924805,6667,0.0,
1980-07-30 00:00:00+00:00,0.0,10.125,9.899999618530272,6.237627506256104,4833,0.0,
