date,FCX_Open,FCX_High,FCX_Low,FCX_Close,FCX_Volume,FCX_Dividends,FCX_Stock Splits
1995-09-14 00:00:00+00:00,12.1875,12.25,12.0625,6.687253475189209,491800,0.0,
1995-09-15 00:00:00+00:00,12.375,12.4375,12.25,6.755488872528076,1108600,0.0,
1995-09-18 00:00:00+00:00,12.375,12.4375,12.3125,6.78961181640625,609400,0.0,
1995-09-19 00:00:00+00:00,12.375,12.4375,12.3125,6.78961181640625,581600,0.0,
1995-09-20 00:00:00+00:00,12.375,12.4375,12.3125,6.755488872528076,597600,0.0,
1995-09-21 00:00:00+00:00,12.375,12.4375,12.3125,6.755488872528076,437400,0.0,
1995-09-22 00:00:00+00:00,12.25,12.375,12.1875,6.721372604370117,832200,0.0,
1995-09-25 00:00:00+00:00,12.375,12.4375,12.25,6.755488872528076,436400,0.0,
1995-09-26 00:00:00+00:00,12.3125,12.4375,12.25,6.721372604370117,571000,0.0,
1995-09-27 00:00:00+00:00,12.375,12.5625,12.3125,6.721372604370117,893200,0.0,
1995-09-28 00:00:00+00:00,12.375,12.6875,12.375,6.926085948944092,728200,0.0,
1995-09-29 00:00:00+00:00,12.6875,13.0,12.625,6.994324207305908,300800,0.0,
1995-10-02 00:00:00+00:00,12.875,12.875,12.75,7.028439998626709,292800,0.0,
1995-10-03 00:00:00+00:00,12.8125,12.875,12.625,6.994324207305908,197600,0.0,
1995-10-04 00:00:00+00:00,12.8125,12.8125,12.4375,6.823728084564209,232000,0.0,
1995-10-05 00:00:00+00:00,12.625,12.625,12.375,6.78961181640625,397000,0.0,
1995-10-06 00:00:00+00:00,12.4375,12.625,12.375,6.823728084564209,124400,0.0,
1995-10-09 00:00:00+00:00,12.4375,12.5,12.3125,6.823728084564209,148600,0.0,
1995-10-10 00:00:00+00:00,12.5625,12.625,12.5,6.857848167419434,407600,0.0,
1995-10-11 00:00:00+00:00,12.625,12.625,12.4375,6.857848167419434,251400,0.0,
1995-10-12 00:00:00+00:00,12.5,12.625,12.4375,6.954242706298828,462800,0.1125,
1995-10-13 00:00:00+00:00,12.625,13.0,12.625,7.057522773742676,666400,0.0,
1995-10-16 00:00:00+00:00,12.875,12.875,12.5625,6.954242706298828,304400,0.0,
1995-10-17 00:00:00+00:00,12.625,12.625,12.375,6.885388374328613,358600,0.0,
1995-10-18 00:00:00+00:00,12.5,12.75,12.5,6.98867130279541,860000,0.0,
1995-10-19 00:00:00+00:00,12.6875,12.75,12.5625,6.98867130279541,437600,0.0,
1995-10-20 00:00:00+00:00,12.625,12.625,12.375,6.816534996032715,459600,0.0,
1995-10-23 00:00:00+00:00,12.375,12.4375,12.1875,6.747681617736816,109800,0.0,
1995-10-24 00:00:00+00:00,12.3125,12.3125,12.0625,6.782108306884766,294200,0.0,
1995-10-25 00:00:00+00:00,12.25,12.3125,11.9375,6.575545310974121,149800,0.0,
1995-10-26 00:00:00+00:00,11.9375,12.0,11.6875,6.472265720367432,187600,0.0,
1995-10-27 00:00:00+00:00,11.6875,11.875,11.5,6.541120052337647,491200,0.0,
1995-10-30 00:00:00+00:00,11.875,11.875,11.75,6.506693363189697,131600,0.0,
1995-10-31 00:00:00+00:00,11.75,11.75,11.375,6.265704154968262,267000,0.0,
1995-11-01 00:00:00+00:00,11.3125,11.8125,11.3125,6.472265720367432,1125400,0.0,
1995-11-02 00:00:00+00:00,11.6875,11.6875,11.4375,6.368983745574951,1404800,0.0,
1995-11-03 00:00:00+00:00,11.5625,11.6875,11.5,6.403412818908691,184600,0.0,
1995-11-06 00:00:00+00:00,11.5625,11.6875,11.5,6.403412818908691,426200,0.0,
1995-11-07 00:00:00+00:00,11.75,11.875,11.6875,6.506693363189697,336000,0.0,
1995-11-08 00:00:00+00:00,11.75,11.875,11.75,6.541120052337647,288800,0.0,
1995-11-09 00:00:00+00:00,11.875,11.9375,11.75,6.575545310974121,408400,0.0,
1995-11-10 00:00:00+00:00,12.25,12.375,12.125,6.816534996032715,798200,0.0,
1995-11-13 00:00:00+00:00,12.375,12.5625,12.3125,6.885388374328613,720000,0.0,
1995-11-14 00:00:00+00:00,12.5625,12.625,12.5,6.954242706298828,400800,0.0,
1995-11-15 00:00:00+00:00,12.625,12.625,12.4375,6.954242706298828,497400,0.0,
1995-11-16 00:00:00+00:00,12.5625,12.6875,12.5625,6.98867130279541,381600,0.0,
1995-11-17 00:00:00+00:00,12.6875,12.6875,12.4375,6.885388374328613,260600,0.0,
1995-11-20 00:00:00+00:00,12.5,12.75,12.4375,6.98867130279541,758600,0.0,
1995-11-21 00:00:00+00:00,12.8125,12.8125,12.6875,7.057522773742676,340200,0.0,
1995-11-22 00:00:00+00:00,12.75,13.25,12.75,7.229660511016846,755200,0.0,
1995-11-24 00:00:00+00:00,13.25,13.4375,13.25,7.298511028289795,181000,0.0,
1995-11-27 00:00:00+00:00,13.3125,13.5625,13.1875,7.470648288726807,1088000,0.0,
1995-11-28 00:00:00+00:00,13.5625,13.75,13.375,7.470648288726807,790800,0.0,
1995-11-29 00:00:00+00:00,13.5,13.5625,13.375,7.401794910430908,594000,0.0,
1995-11-30 00:00:00+00:00,13.4375,13.5625,13.4375,7.470648288726807,437800,0.0,
1995-12-01 00:00:00+00:00,13.5,13.75,13.375,7.5739312171936035,166000,0.0,
1995-12-04 00:00:00+00:00,13.75,14.5,13.75,7.780488967895508,577000,0.0,
1995-12-05 00:00:00+00:00,14.5,14.8125,14.5,8.12475872039795,712200,0.0,
1995-12-06 00:00:00+00:00,14.875,15.375,14.875,8.228046417236328,1098600,0.0,
1995-12-07 00:00:00+00:00,14.875,14.9375,14.5625,8.05590534210205,708400,0.0,
1995-12-08 00:00:00+00:00,14.625,14.6875,14.4375,8.021479606628418,863600,0.0,
1995-12-11 00:00:00+00:00,14.5625,14.625,14.5,7.987051486968994,466200,0.0,
1995-12-12 00:00:00+00:00,14.5,14.8125,14.5,8.159187316894531,435200,0.0,
1995-12-13 00:00:00+00:00,14.75,15.125,14.6875,8.262467384338379,614600,0.0,
1995-12-14 00:00:00+00:00,15.0,15.125,14.8125,8.228046417236328,573600,0.0,
1995-12-15 00:00:00+00:00,14.9375,14.9375,14.6875,8.12475872039795,1558000,0.0,
1995-12-18 00:00:00+00:00,14.625,14.6875,14.3125,7.95262336730957,241600,0.0,
1995-12-19 00:00:00+00:00,14.125,14.25,13.8125,7.711636066436768,718200,0.0,
1995-12-20 00:00:00+00:00,14.0,14.0625,13.625,7.505073070526123,673800,0.0,
1995-12-21 00:00:00+00:00,13.5,13.6875,13.5,7.539500713348389,742400,0.0,
1995-12-22 00:00:00+00:00,13.625,14.0625,13.625,7.677203178405762,797400,0.0,
1995-12-26 00:00:00+00:00,14.0,14.0625,13.875,7.677203178405762,244400,0.0,
1995-12-27 00:00:00+00:00,13.875,13.875,13.6875,7.5739312171936035,205600,0.0,
1995-12-28 00:00:00+00:00,13.625,13.875,13.625,7.539500713348389,315000,0.0,
1995-12-29 00:00:00+00:00,13.75,14.1875,13.75,7.746060371398926,473800,0.0,
1996-01-02 00:00:00+00:00,14.0,14.0,13.8125,7.677203178405762,491400,0.0,
1996-01-03 00:00:00+00:00,14.0,14.0625,13.875,7.642784118652344,842000,0.0,
1996-01-04 00:00:00+00:00,13.875,13.9375,13.6875,7.608354091644287,1186600,0.0,
1996-01-05 00:00:00+00:00,13.75,13.9375,13.75,7.677203178405762,684600,0.0,
1996-01-08 00:00:00+00:00,13.9375,14.0,13.875,7.677203178405762,510800,0.0,
1996-01-09 00:00:00+00:00,13.9375,14.0,13.875,7.677203178405762,605200,0.0,
1996-01-10 00:00:00+00:00,13.875,14.5,13.875,7.88377046585083,1014200,0.0,
1996-01-11 00:00:00+00:00,14.3125,14.375,14.0,7.776763916015625,1512800,0.0565,
1996-01-12 00:00:00+00:00,14.125,14.1875,14.0,7.811324596405029,354000,0.0,
1996-01-15 00:00:00+00:00,14.125,14.1875,13.75,7.638506889343262,941200,0.0,
1996-01-16 00:00:00+00:00,13.875,14.1875,13.875,7.845887660980225,246400,0.0,
1996-01-17 00:00:00+00:00,14.1875,14.1875,14.0625,7.845887660980225,723600,0.0,
1996-01-18 00:00:00+00:00,14.125,14.1875,14.0,7.742200374603271,362000,0.0,
1996-01-19 00:00:00+00:00,14.0,14.1875,14.0,7.845887660980225,450800,0.0,
1996-01-22 00:00:00+00:00,14.1875,14.5,14.1875,7.949577808380127,775600,0.0,
1996-01-23 00:00:00+00:00,14.375,14.4375,14.125,7.915015697479248,498000,0.0,
1996-01-24 00:00:00+00:00,14.375,14.4375,14.1875,7.949577808380127,883800,0.0,
1996-01-25 00:00:00+00:00,14.375,14.6875,14.375,8.122395515441895,1007000,0.0,
1996-01-26 00:00:00+00:00,14.5625,14.8125,14.5,8.122395515441895,604200,0.0,
1996-01-29 00:00:00+00:00,14.6875,14.6875,14.5,8.08782958984375,449200,0.0,
1996-01-30 00:00:00+00:00,14.5625,14.8125,14.5625,8.191519737243652,782000,0.0,
1996-01-31 00:00:00+00:00,14.8125,14.8125,14.6875,8.191519737243652,645400,0.0,
1996-02-01 00:00:00+00:00,14.8125,15.5625,14.75,8.53715705871582,958800,0.0,
1996-02-02 00:00:00+00:00,15.5,15.8125,15.5,8.675411224365234,1114600,0.0,
1996-02-05 00:00:00+00:00,15.8125,16.0625,15.75,8.779102325439453,1047800,0.0,
1996-02-06 00:00:00+00:00,15.875,15.875,15.6875,8.70997428894043,550400,0.0,
1996-02-07 00:00:00+00:00,15.75,15.9375,15.4375,8.571718215942383,932200,0.0,
1996-02-08 00:00:00+00:00,15.375,15.5,15.25,8.53715705871582,812600,0.0,
1996-02-09 00:00:00+00:00,15.5,15.5,15.375,8.571718215942383,449800,0.0,
1996-02-12 00:00:00+00:00,15.4375,15.625,15.4375,8.64084529876709,298200,0.0,
1996-02-13 00:00:00+00:00,15.625,15.6875,15.5,8.571718215942383,451600,0.0,
1996-02-14 00:00:00+00:00,15.5625,15.8125,15.4375,8.74453353881836,385800,0.0,
1996-02-15 00:00:00+00:00,15.875,15.875,15.75,8.70997428894043,404000,0.0,
1996-02-16 00:00:00+00:00,15.75,15.75,15.5625,8.675411224365234,670400,0.0,
1996-02-20 00:00:00+00:00,15.5625,15.8125,15.375,8.53715705871582,304400,0.0,
1996-02-21 00:00:00+00:00,15.4375,15.5625,15.125,8.606285095214844,484200,0.0,
1996-02-22 00:00:00+00:00,15.5,15.8125,15.5,8.74453353881836,373200,0.0,
1996-02-23 00:00:00+00:00,15.875,16.125,15.5,8.917351722717285,619800,0.0,
1996-02-26 00:00:00+00:00,16.0625,16.3125,16.0,8.882791519165039,425600,0.0,
1996-02-27 00:00:00+00:00,16.0625,16.5625,15.875,9.021045684814451,1339000,0.0,
1996-02-28 00:00:00+00:00,16.4375,16.5625,16.1875,9.021045684814451,490800,0.0,
1996-02-29 00:00:00+00:00,16.1875,16.5,16.1875,9.021045684814451,422600,0.0,
1996-03-01 00:00:00+00:00,16.4375,16.8125,16.4375,9.297553062438965,567400,0.0,
1996-03-04 00:00:00+00:00,16.8125,16.875,16.125,8.95191764831543,761400,0.0,
1996-03-05 00:00:00+00:00,16.125,16.1875,16.0625,8.95191764831543,274200,0.0,
1996-03-06 00:00:00+00:00,16.1875,16.375,16.125,8.986482620239258,306000,0.0,
1996-03-07 00:00:00+00:00,16.1875,16.1875,15.75,8.882791519165039,445800,0.0,
1996-03-08 00:00:00+00:00,16.0,16.125,15.5,8.64084529876709,318600,0.0,
1996-03-11 00:00:00+00:00,15.375,15.5625,15.125,8.606285095214844,631200,0.0,
1996-03-12 00:00:00+00:00,15.3125,15.4375,14.75,8.226085662841797,768000,0.0,
1996-03-13 00:00:00+00:00,14.875,14.9375,14.3125,8.260650634765625,620600,0.0,
1996-03-14 00:00:00+00:00,15.125,15.625,15.0625,8.64084529876709,487400,0.0,
1996-03-15 00:00:00+00:00,15.625,15.6875,15.25,8.53715705871582,910400,0.0,
1996-03-18 00:00:00+00:00,15.375,15.6875,15.3125,8.675411224365234,1238200,0.0,
1996-03-19 00:00:00+00:00,15.625,15.6875,15.5625,8.675411224365234,980800,0.0,
1996-03-20 00:00:00+00:00,15.625,15.625,15.125,8.53715705871582,435000,0.0,
1996-03-21 00:00:00+00:00,15.4375,15.5625,15.375,8.571718215942383,240400,0.0,
1996-03-22 00:00:00+00:00,15.5625,15.6875,15.1875,8.53715705871582,222400,0.0,
1996-03-25 00:00:00+00:00,15.5625,15.8125,15.1875,8.468029975891113,270200,0.0,
1996-03-26 00:00:00+00:00,15.4375,16.5,15.4375,9.124736785888672,701600,0.0,
1996-03-27 00:00:00+00:00,16.5,16.5,16.1875,9.055608749389648,591400,0.0,
1996-03-28 00:00:00+00:00,16.3125,16.3125,15.875,8.848224639892578,306800,0.0,
1996-03-29 00:00:00+00:00,16.0,16.0,15.75,8.74453353881836,202000,0.0,
1996-04-01 00:00:00+00:00,15.8125,15.875,15.375,8.571718215942383,417800,0.0,
1996-04-02 00:00:00+00:00,15.5625,15.875,15.4375,8.779102325439453,236000,0.0,
1996-04-03 00:00:00+00:00,16.0,16.625,16.0,9.15929889678955,379000,0.0,
1996-04-04 00:00:00+00:00,16.6875,16.875,16.4375,9.262988090515137,546400,0.0,
1996-04-08 00:00:00+00:00,16.5,17.0625,16.3125,9.366679191589355,595400,0.0,
1996-04-09 00:00:00+00:00,17.0,17.0625,16.875,9.435806274414062,597000,0.0,
1996-04-10 00:00:00+00:00,17.0625,17.125,16.875,9.401243209838867,724800,0.0,
1996-04-11 00:00:00+00:00,16.9375,17.1875,16.8125,9.568251609802246,452800,0.1125,
1996-04-12 00:00:00+00:00,17.1875,17.1875,16.4375,9.28990077972412,387800,0.0,
1996-04-15 00:00:00+00:00,16.625,17.0,16.4375,9.324699401855469,311200,0.0,
1996-04-16 00:00:00+00:00,16.6875,16.9375,16.625,9.324699401855469,269200,0.0,
1996-04-17 00:00:00+00:00,16.5625,16.5625,16.0625,9.046348571777344,294600,0.0,
1996-04-18 00:00:00+00:00,16.25,16.3125,15.875,9.081140518188477,266400,0.0,
1996-04-19 00:00:00+00:00,16.25,16.3125,16.0,8.907167434692383,490400,0.0,
1996-04-22 00:00:00+00:00,16.125,16.3125,15.8125,8.907167434692383,315800,0.0,
1996-04-23 00:00:00+00:00,16.0625,16.6875,16.0625,9.255109786987305,496400,0.0,
1996-04-24 00:00:00+00:00,16.6875,16.9375,16.625,9.359490394592283,375400,0.0,
1996-04-25 00:00:00+00:00,16.9375,17.375,16.75,9.568251609802246,534200,0.0,
1996-04-26 00:00:00+00:00,17.1875,17.1875,16.8125,9.394285202026367,657600,0.0,
1996-04-29 00:00:00+00:00,16.75,16.8125,16.625,9.28990077972412,290200,0.0,
1996-04-30 00:00:00+00:00,16.5,16.5625,16.25,9.150731086730955,229000,0.0,
1996-05-01 00:00:00+00:00,16.375,16.5,16.25,9.150731086730955,272200,0.0,
1996-05-02 00:00:00+00:00,16.3125,16.4375,16.125,9.011548042297363,280200,0.0,
1996-05-03 00:00:00+00:00,16.1875,16.375,15.9375,8.976757049560547,302800,0.0,
1996-05-06 00:00:00+00:00,16.0625,17.0,16.0625,9.463873863220217,375200,0.0,
1996-05-07 00:00:00+00:00,17.0625,17.25,17.0625,9.568251609802246,452400,0.0,
1996-05-08 00:00:00+00:00,17.1875,17.75,16.8125,9.88139533996582,590600,0.0,
1996-05-09 00:00:00+00:00,17.6875,17.75,17.125,9.603046417236328,417800,0.0,
1996-05-10 00:00:00+00:00,17.3125,17.5625,17.25,9.777015686035156,331400,0.0,
1996-05-13 00:00:00+00:00,17.5625,18.0,17.4375,9.91618537902832,527000,0.0,
1996-05-14 00:00:00+00:00,17.875,17.875,17.625,9.950980186462402,321800,0.0,
1996-05-15 00:00:00+00:00,17.875,18.0625,17.8125,10.020565032958984,353600,0.0,
1996-05-16 00:00:00+00:00,17.875,18.0,17.875,10.020565032958984,270600,0.0,
1996-05-17 00:00:00+00:00,18.0625,18.0625,17.5,9.91618537902832,443000,0.0,
1996-05-20 00:00:00+00:00,17.0,17.1875,16.9375,9.568251609802246,438000,0.0,
1996-05-21 00:00:00+00:00,17.3125,17.875,17.125,9.88139533996582,721600,0.0,
1996-05-22 00:00:00+00:00,17.5625,17.5625,17.25,9.637839317321776,313600,0.0,
1996-05-23 00:00:00+00:00,17.375,17.5625,17.3125,9.707426071166992,373600,0.0,
1996-05-24 00:00:00+00:00,17.5,17.5,17.125,9.568251609802246,258400,0.0,
1996-05-28 00:00:00+00:00,17.125,17.1875,16.8125,9.394285202026367,722000,0.0,
1996-05-29 00:00:00+00:00,16.875,16.875,16.125,9.18552303314209,499200,0.0,
1996-05-30 00:00:00+00:00,16.5,16.625,16.4375,9.255109786987305,471200,0.0,
1996-05-31 00:00:00+00:00,16.875,16.875,16.5625,9.255109786987305,385600,0.0,
1996-06-03 00:00:00+00:00,16.5,16.8125,16.375,9.324699401855469,479800,0.0,
1996-06-04 00:00:00+00:00,16.75,16.875,16.1875,9.081140518188477,371800,0.0,
1996-06-05 00:00:00+00:00,16.25,16.3125,16.1875,9.046348571777344,238000,0.0,
1996-06-06 00:00:00+00:00,16.1875,16.1875,15.5,8.663616180419922,494200,0.0,
1996-06-07 00:00:00+00:00,15.5625,16.125,15.5,8.94196605682373,955800,0.0,
1996-06-10 00:00:00+00:00,16.25,16.625,16.25,9.150731086730955,385000,0.0,
1996-06-11 00:00:00+00:00,16.4375,16.4375,16.0625,8.94196605682373,715200,0.0,
1996-06-12 00:00:00+00:00,16.0,16.1875,15.8125,8.802793502807617,272800,0.0,
1996-06-13 00:00:00+00:00,15.75,15.8125,15.375,8.594027519226074,408000,0.0,
1996-06-14 00:00:00+00:00,15.1875,15.3125,15.0,8.48964786529541,997600,0.0,
1996-06-17 00:00:00+00:00,15.3125,15.875,15.25,8.767995834350586,566000,0.0,
1996-06-18 00:00:00+00:00,15.75,16.1875,15.75,8.802793502807617,572800,0.0,
1996-06-19 00:00:00+00:00,15.8125,16.375,15.6875,9.046348571777344,820800,0.0,
1996-06-20 00:00:00+00:00,16.125,16.3125,15.75,8.767995834350586,352600,0.0,
1996-06-21 00:00:00+00:00,15.9375,16.0,15.75,8.8375825881958,768200,0.0,
1996-06-24 00:00:00+00:00,16.0625,16.0625,15.6875,8.8375825881958,276600,0.0,
1996-06-25 00:00:00+00:00,15.9375,15.9375,15.75,8.802793502807617,416000,0.0,
1996-06-26 00:00:00+00:00,15.8125,15.9375,15.5,8.663616180419922,312400,0.0,
1996-06-27 00:00:00+00:00,15.5,15.625,15.4375,8.663616180419922,436000,0.0,
1996-06-28 00:00:00+00:00,15.625,16.0625,15.625,8.872381210327148,1408400,0.0,
1996-07-01 00:00:00+00:00,15.9375,15.9375,15.75,8.8375825881958,172800,0.0,
1996-07-02 00:00:00+00:00,15.875,16.3125,15.875,8.976757049560547,528200,0.0,
1996-07-03 00:00:00+00:00,16.25,16.25,16.0,8.907167434692383,261400,0.0,
1996-07-05 00:00:00+00:00,15.75,15.9375,15.75,8.802793502807617,229800,0.0,
1996-07-08 00:00:00+00:00,15.625,16.0625,15.625,8.907167434692383,548400,0.0,
1996-07-09 00:00:00+00:00,16.0625,16.25,16.0,9.011548042297363,399200,0.0,
1996-07-10 00:00:00+00:00,15.875,15.9375,15.6875,8.802793502807617,656600,0.0,
1996-07-11 00:00:00+00:00,15.75,15.9375,15.6875,8.830824851989746,727000,0.1125,
1996-07-12 00:00:00+00:00,15.6875,15.6875,15.375,8.72569465637207,1182200,0.0,
1996-07-15 00:00:00+00:00,15.375,15.4375,15.0,8.515440940856934,955000,0.0,
1996-07-16 00:00:00+00:00,15.0625,15.125,14.6875,8.37526798248291,1239800,0.0,
1996-07-17 00:00:00+00:00,15.0,15.0625,14.8125,8.305182456970215,373800,0.0,
1996-07-18 00:00:00+00:00,14.8125,14.9375,14.75,8.340227127075195,447600,0.0,
1996-07-19 00:00:00+00:00,14.8125,14.875,14.6875,8.270139694213867,377600,0.0,
1996-07-22 00:00:00+00:00,14.75,14.8125,14.375,8.09492015838623,476200,0.0,
1996-07-23 00:00:00+00:00,14.5,14.75,14.375,8.09492015838623,456000,0.0,
1996-07-24 00:00:00+00:00,14.1875,14.6875,14.1875,8.165010452270508,626600,0.0,
1996-07-25 00:00:00+00:00,14.5,14.875,14.5,8.305182456970215,484400,0.0,
1996-07-26 00:00:00+00:00,14.75,14.875,14.6875,8.305182456970215,340600,0.0,
1996-07-29 00:00:00+00:00,14.75,14.75,14.5,8.200057029724121,468400,0.0,
1996-07-30 00:00:00+00:00,14.6875,14.6875,14.1875,8.0248384475708,480200,0.0,
1996-07-31 00:00:00+00:00,14.25,14.8125,14.25,8.305182456970215,437800,0.0,
1996-08-01 00:00:00+00:00,15.0,15.4375,15.0,8.550481796264648,443200,0.0,
1996-08-02 00:00:00+00:00,15.375,15.5,15.3125,8.620567321777344,291400,0.0,
1996-08-05 00:00:00+00:00,15.4375,16.375,15.4375,9.11116886138916,558200,0.0,
1996-08-06 00:00:00+00:00,16.125,16.125,15.8125,8.865870475769043,505600,0.0,
1996-08-07 00:00:00+00:00,15.8125,15.8125,15.375,8.72569465637207,536000,0.0,
1996-08-08 00:00:00+00:00,15.5,15.5625,15.1875,8.58552360534668,428800,0.0,
1996-08-09 00:00:00+00:00,15.375,15.375,15.125,8.515440940856934,248800,0.0,
1996-08-12 00:00:00+00:00,15.0625,15.125,14.8125,8.340227127075195,390200,0.0,
1996-08-13 00:00:00+00:00,14.75,14.8125,14.5,8.165010452270508,205000,0.0,
1996-08-14 00:00:00+00:00,14.5,14.75,14.4375,8.23509693145752,566000,0.0,
1996-08-15 00:00:00+00:00,14.75,14.875,14.625,8.23509693145752,643000,0.0,
1996-08-16 00:00:00+00:00,14.6875,14.6875,14.375,8.09492015838623,247000,0.0,
1996-08-19 00:00:00+00:00,14.5625,14.6875,14.375,8.23509693145752,172800,0.0,
1996-08-20 00:00:00+00:00,14.8125,15.125,14.6875,8.445355415344238,437000,0.0,
1996-08-21 00:00:00+00:00,15.0,15.0,14.75,8.305182456970215,266200,0.0,
1996-08-22 00:00:00+00:00,14.8125,14.8125,14.625,8.305182456970215,207800,0.0,
1996-08-23 00:00:00+00:00,14.6875,14.75,14.5,8.200057029724121,209600,0.0,
1996-08-26 00:00:00+00:00,14.5625,14.9375,14.5625,8.340227127075195,639000,0.0,
1996-08-27 00:00:00+00:00,14.9375,15.25,14.875,8.480395317077637,745200,0.0,
1996-08-28 00:00:00+00:00,15.125,15.125,14.9375,8.410313606262207,236600,0.0,
1996-08-29 00:00:00+00:00,15.0,15.0,14.6875,8.270139694213867,385600,0.0,
1996-08-30 00:00:00+00:00,14.75,14.8125,14.625,8.23509693145752,326200,0.0,
1996-09-03 00:00:00+00:00,14.625,14.9375,14.5,8.340227127075195,585400,0.0,
1996-09-04 00:00:00+00:00,14.875,15.125,14.8125,8.480395317077637,482200,0.0,
1996-09-05 00:00:00+00:00,15.0625,15.0625,14.75,8.340227127075195,156600,0.0,
1996-09-06 00:00:00+00:00,14.9375,15.0,14.75,8.37526798248291,231400,0.0,
1996-09-09 00:00:00+00:00,15.0625,15.0625,14.875,8.410313606262207,260400,0.0,
1996-09-10 00:00:00+00:00,15.0,15.0625,14.875,8.445355415344238,296600,0.0,
