date,GS_Open,GS_High,GS_Low,GS_Close,GS_Volume,GS_Dividends,GS_Stock Splits
1999-09-10 00:00:00+00:00,62.375,63.09375,61.625,45.13182830810547,636300,0.0,
1999-09-13 00:00:00+00:00,62.1875,62.8125,62.0,44.43886947631836,250700,0.0,
1999-09-14 00:00:00+00:00,61.375,61.375,58.75,42.47172546386719,1160600,0.0,
1999-09-15 00:00:00+00:00,60.125,60.125,58.0625,41.71173095703125,970200,0.0,
1999-09-16 00:00:00+00:00,58.5625,59.125,57.4375,41.26466369628906,753200,0.0,
1999-09-17 00:00:00+00:00,58.625,60.0625,58.5,42.96352767944336,1116700,0.0,
1999-09-20 00:00:00+00:00,60.0625,60.75,59.5,43.4553108215332,721800,0.0,
1999-09-21 00:00:00+00:00,60.5625,61.75,58.375,42.29293823242188,2369100,0.0,
1999-09-22 00:00:00+00:00,59.9375,62.0,59.0625,43.85765838623047,1534700,0.0,
1999-09-23 00:00:00+00:00,61.75,62.25,60.75,43.50001525878906,889800,0.0,
1999-09-24 00:00:00+00:00,61.0625,62.1875,60.875,44.30473709106445,831400,0.0,
1999-09-27 00:00:00+00:00,62.0,62.625,61.25,44.0364990234375,624700,0.0,
1999-09-28 00:00:00+00:00,61.3125,62.25,61.0625,44.52827835083008,819900,0.0,
1999-09-29 00:00:00+00:00,62.375,62.75,61.125,43.947078704833984,800900,0.0,
1999-09-30 00:00:00+00:00,61.9375,62.5,61.0,43.63412094116211,1113400,0.0,
1999-10-01 00:00:00+00:00,61.0,61.25,58.3125,42.337623596191406,793300,0.0,
1999-10-04 00:00:00+00:00,59.5,61.6875,59.5,44.12590026855469,739400,0.0,
1999-10-05 00:00:00+00:00,62.125,63.25,61.375,44.52827835083008,1040500,0.0,
1999-10-06 00:00:00+00:00,62.125,64.0,61.8125,45.78006362915039,944200,0.0,
1999-10-07 00:00:00+00:00,64.0,64.125,63.1875,45.19887924194336,366300,0.0,
1999-10-08 00:00:00+00:00,62.5,63.9375,61.875,45.73537826538086,488800,0.0,
1999-10-11 00:00:00+00:00,63.75,63.9375,63.5,45.55653381347656,229300,0.0,
1999-10-12 00:00:00+00:00,63.6875,63.75,62.75,45.02005386352539,644200,0.0,
1999-10-13 00:00:00+00:00,62.375,62.625,60.6875,43.63412094116211,393000,0.0,
1999-10-14 00:00:00+00:00,60.5,62.5625,58.875,44.34944915771485,1016000,0.0,
1999-10-15 00:00:00+00:00,60.5,60.625,58.25,42.739990234375,1088000,0.0,
1999-10-18 00:00:00+00:00,60.25,60.25,57.9375,42.3823356628418,732700,0.0,
1999-10-19 00:00:00+00:00,59.5,61.0,59.5,43.18706512451172,1082700,0.0,
1999-10-20 00:00:00+00:00,60.5,62.375,60.5,44.17060852050781,499800,0.0,
1999-10-21 00:00:00+00:00,61.25,61.8125,61.125,44.30141830444336,281900,0.12,
1999-10-22 00:00:00+00:00,62.75,65.75,62.6875,46.94426727294922,1644700,0.0,
1999-10-25 00:00:00+00:00,64.9375,65.0,63.25,45.86919021606445,665000,0.0,
1999-10-26 00:00:00+00:00,63.5,64.5625,61.8125,44.30141830444336,650200,0.0,
1999-10-27 00:00:00+00:00,62.0625,64.75,62.0,46.13798904418945,1412500,0.0,
1999-10-28 00:00:00+00:00,64.5,72.5,64.5,51.60286712646485,3983400,0.0,
1999-10-29 00:00:00+00:00,72.0625,73.75,70.1875,50.88614654541016,2490500,0.0,
1999-11-01 00:00:00+00:00,70.5,71.0,69.3125,49.721527099609375,949300,0.0,
1999-11-02 00:00:00+00:00,69.1875,71.75,69.125,49.99026107788086,543000,0.0,
1999-11-03 00:00:00+00:00,69.8125,69.875,68.3125,49.2735481262207,924000,0.0,
1999-11-04 00:00:00+00:00,69.6875,70.75,69.4375,50.25904083251953,570400,0.0,
1999-11-05 00:00:00+00:00,72.0,74.3125,71.25,52.81232452392578,1304900,0.0,
1999-11-08 00:00:00+00:00,73.5,73.5,72.5,52.31956100463867,651600,0.0,
1999-11-09 00:00:00+00:00,73.5,73.5625,71.75,51.51327896118164,695600,0.0,
1999-11-10 00:00:00+00:00,71.0,72.75,70.625,51.55807113647461,678700,0.0,
1999-11-11 00:00:00+00:00,72.0,73.5,71.5625,52.543548583984375,574300,0.0,
1999-11-12 00:00:00+00:00,73.9375,79.8125,73.75,57.157352447509766,2227700,0.0,
1999-11-15 00:00:00+00:00,78.75,79.9375,77.25,55.903079986572266,997100,0.0,
1999-11-16 00:00:00+00:00,78.375,83.0,78.375,59.35224533081055,1505100,0.0,
1999-11-17 00:00:00+00:00,81.125,81.375,78.5625,57.0229377746582,1245400,0.0,
1999-11-18 00:00:00+00:00,79.8125,81.125,79.25,57.47090148925781,1111500,0.0,
1999-11-19 00:00:00+00:00,80.0,80.875,79.625,57.29171371459961,329600,0.0,
1999-11-22 00:00:00+00:00,79.5,80.25,78.5,57.112552642822266,329900,0.0,
1999-11-23 00:00:00+00:00,79.9375,80.625,77.5,55.723907470703125,656300,0.0,
1999-11-24 00:00:00+00:00,77.5,77.75,76.75,55.27598571777344,515700,0.0,
1999-11-26 00:00:00+00:00,77.1875,77.75,76.625,55.41038513183594,107600,0.0,
1999-11-29 00:00:00+00:00,77.25,77.25,74.375,53.39462661743164,517900,0.0,
1999-11-30 00:00:00+00:00,74.75,77.125,74.5,53.842559814453125,925000,0.0,
1999-12-01 00:00:00+00:00,74.75,76.1875,74.75,54.60408020019531,500000,0.0,
1999-12-02 00:00:00+00:00,76.25,77.625,76.25,55.54475402832031,453600,0.0,
1999-12-03 00:00:00+00:00,78.5,80.6875,78.375,56.66459655761719,669500,0.0,
1999-12-06 00:00:00+00:00,79.1875,79.3125,76.5625,55.1863899230957,295100,0.0,
1999-12-07 00:00:00+00:00,77.25,80.9375,77.25,58.00843811035156,883100,0.0,
1999-12-08 00:00:00+00:00,81.8125,81.8125,80.0,57.33649826049805,732200,0.0,
1999-12-09 00:00:00+00:00,80.75,82.25,79.75,57.33649826049805,1205700,0.0,
1999-12-10 00:00:00+00:00,80.0,82.4375,79.5625,58.76995086669922,1386300,0.0,
1999-12-13 00:00:00+00:00,81.5,82.9375,81.0625,58.81474685668945,938500,0.0,
1999-12-14 00:00:00+00:00,81.4375,81.4375,77.8125,56.44060897827149,1105800,0.0,
1999-12-15 00:00:00+00:00,77.75,79.5,77.75,56.93336868286133,1073800,0.0,
1999-12-16 00:00:00+00:00,79.1875,79.5,77.75,56.30623245239258,307900,0.0,
1999-12-17 00:00:00+00:00,78.625,80.5625,78.4375,57.47090148925781,542100,0.0,
1999-12-20 00:00:00+00:00,82.0,83.625,80.75,58.68035125732422,1302600,0.0,
1999-12-21 00:00:00+00:00,80.625,83.0,79.5,58.00843811035156,1189900,0.0,
1999-12-22 00:00:00+00:00,81.0,81.375,79.125,57.112552642822266,526800,0.0,
1999-12-23 00:00:00+00:00,81.0,82.4375,80.6875,58.05322647094727,532000,0.0,
1999-12-27 00:00:00+00:00,80.5,82.875,80.5,58.81474685668945,389200,0.0,
1999-12-28 00:00:00+00:00,82.0625,85.6875,82.0625,60.92007064819336,821800,0.0,
1999-12-29 00:00:00+00:00,85.5,88.1875,85.375,63.07017135620117,794800,0.0,
1999-12-30 00:00:00+00:00,90.0,92.875,89.5625,66.07137298583984,969200,0.0,
1999-12-31 00:00:00+00:00,91.9375,94.8125,91.5,67.50476837158203,383500,0.0,
2000-01-03 00:00:00+00:00,94.1875,94.375,87.75,63.29414749145508,1822600,0.0,
2000-01-04 00:00:00+00:00,87.0,87.5,82.25,59.30743789672852,1647700,0.0,
2000-01-05 00:00:00+00:00,80.875,81.875,78.375,56.53020858764648,1516600,0.0,
2000-01-06 00:00:00+00:00,78.625,84.5,78.625,58.94911575317383,1845100,0.0,
2000-01-07 00:00:00+00:00,83.0625,83.1875,79.875,59.17305374145508,1127400,0.0,
2000-01-10 00:00:00+00:00,81.75,84.875,81.75,60.47208404541016,803100,0.0,
2000-01-11 00:00:00+00:00,85.0,86.25,84.5625,60.78565216064453,808600,0.0,
2000-01-12 00:00:00+00:00,84.125,86.0,83.375,60.47208404541016,916100,0.0,
2000-01-13 00:00:00+00:00,85.125,85.125,82.875,60.56166076660156,711000,0.0,
2000-01-14 00:00:00+00:00,85.5,86.9375,85.3125,61.36800384521485,607000,0.0,
2000-01-18 00:00:00+00:00,85.0,89.125,84.75,62.26387023925781,1095700,0.0,
2000-01-19 00:00:00+00:00,86.875,89.375,86.75,62.75655364990234,636900,0.0,
2000-01-20 00:00:00+00:00,87.0,87.9375,84.875,61.67648696899414,621800,0.12,
2000-01-21 00:00:00+00:00,86.1875,86.1875,84.5625,61.49702835083008,542500,0.0,
2000-01-24 00:00:00+00:00,87.5,87.5,81.5,58.67113494873047,712900,0.0,
2000-01-25 00:00:00+00:00,83.0,84.1875,82.375,60.19620513916016,749300,0.0,
2000-01-26 00:00:00+00:00,84.125,88.5,84.125,63.33611297607422,1086600,0.0,
2000-01-27 00:00:00+00:00,88.25,89.9375,87.625,63.87443161010742,702000,0.0,
2000-01-28 00:00:00+00:00,87.5,88.0,86.125,62.43902587890625,776800,0.0,
2000-01-31 00:00:00+00:00,87.0,91.6875,86.5,65.7583236694336,801800,0.0,
2000-02-01 00:00:00+00:00,92.875,93.0,90.5,65.48921966552734,813100,0.0,
2000-02-02 00:00:00+00:00,90.75,91.625,88.625,65.39949035644531,964700,0.0,
2000-02-03 00:00:00+00:00,90.0,91.125,84.8125,61.27277374267578,2213300,0.0,
2000-02-04 00:00:00+00:00,87.25,87.25,83.5625,60.77936172485352,1451700,0.0,
2000-02-07 00:00:00+00:00,84.4375,86.5,83.5,61.541900634765625,929800,0.0,
2000-02-08 00:00:00+00:00,85.75,89.625,85.75,64.18841552734375,1024800,0.0,
2000-02-09 00:00:00+00:00,89.4375,89.4375,86.5625,62.25960540771485,397100,0.0,
2000-02-10 00:00:00+00:00,86.75,87.3125,85.5,62.16985702514648,503200,0.0,
2000-02-11 00:00:00+00:00,86.4375,88.75,85.0,61.09333038330078,856900,0.0,
2000-02-14 00:00:00+00:00,85.125,86.875,84.625,62.08017349243164,627800,0.0,
2000-02-15 00:00:00+00:00,86.25,86.625,85.125,62.08017349243164,542400,0.0,
2000-02-16 00:00:00+00:00,86.75,87.3125,82.875,59.52340316772461,720300,0.0,
2000-02-17 00:00:00+00:00,84.75,84.75,81.125,58.94028854370117,895500,0.0,
2000-02-18 00:00:00+00:00,84.5,84.5,80.75,57.998329162597656,925500,0.0,
2000-02-22 00:00:00+00:00,81.25,82.375,80.6875,58.5366096496582,720100,0.0,
2000-02-23 00:00:00+00:00,81.3125,87.0,81.0625,61.541900634765625,702900,0.0,
2000-02-24 00:00:00+00:00,85.8125,89.9375,85.5,64.32295989990234,1199800,0.0,
2000-02-25 00:00:00+00:00,89.4375,94.0,88.25,64.05381774902344,1333000,0.0,
2000-02-28 00:00:00+00:00,89.25,89.25,87.0,63.15671157836914,518000,0.0,
2000-02-29 00:00:00+00:00,88.75,92.5,88.0,66.38628387451172,1381200,0.0,
2000-03-01 00:00:00+00:00,93.25,96.75,93.1875,68.00112915039062,1488900,0.0,
2000-03-02 00:00:00+00:00,95.25,97.875,94.125,69.07764434814453,1819200,0.0,
2000-03-03 00:00:00+00:00,97.0,102.5,96.75,73.56320190429688,2295900,0.0,
2000-03-06 00:00:00+00:00,102.75,105.25,102.375,74.41547393798828,1421000,0.0,
2000-03-07 00:00:00+00:00,103.9375,105.75,102.4375,75.26771545410156,1041300,0.0,
2000-03-08 00:00:00+00:00,105.0,105.375,99.6875,73.02497100830078,1041100,0.0,
2000-03-09 00:00:00+00:00,101.75,108.1875,101.25,76.92736053466797,535500,0.0,
2000-03-10 00:00:00+00:00,109.75,119.0,108.5,80.56073760986328,2034400,0.0,
2000-03-13 00:00:00+00:00,107.5,115.5,106.5,79.21500396728516,1454200,0.0,
2000-03-14 00:00:00+00:00,111.5,112.875,103.5,75.17803192138672,653100,0.0,
2000-03-15 00:00:00+00:00,102.5,105.5,101.375,74.32576751708984,700300,0.0,
2000-03-16 00:00:00+00:00,103.875,105.0,99.25,74.1463623046875,2024800,0.0,
2000-03-17 00:00:00+00:00,104.125,117.375,103.25,83.61087036132812,2099400,0.0,
2000-03-20 00:00:00+00:00,117.625,123.0,112.5625,81.41291046142578,2254000,0.0,
2000-03-21 00:00:00+00:00,111.0,119.8125,106.5,84.86686706542969,2692800,0.0,
2000-03-22 00:00:00+00:00,114.875,117.9375,114.8125,84.08184051513672,1258900,0.0,
2000-03-23 00:00:00+00:00,116.5,119.0,115.125,85.40510559082031,1656900,0.0,
2000-03-24 00:00:00+00:00,119.0,128.0,117.6875,87.06474304199219,1934400,0.0,
2000-03-27 00:00:00+00:00,118.25,119.375,111.75,80.38129425048828,1315000,0.0,
2000-03-28 00:00:00+00:00,109.5,115.5,108.5,81.27838897705078,1649400,0.0,
2000-03-29 00:00:00+00:00,114.0,116.125,110.75,81.9511947631836,754300,0.0,
2000-03-30 00:00:00+00:00,112.625,115.0,105.125,76.703125,1241200,0.0,
2000-03-31 00:00:00+00:00,108.0,111.875,103.3125,75.53685760498047,1693300,0.0,
2000-04-03 00:00:00+00:00,108.75,110.8125,105.5,75.71623992919922,1789500,0.0,
2000-04-04 00:00:00+00:00,106.0,106.25,91.125,70.51305389404297,3739600,0.0,
2000-04-05 00:00:00+00:00,97.5,99.625,93.5,69.9299087524414,3238700,0.0,
2000-04-06 00:00:00+00:00,101.0,106.0,100.0,76.07511901855469,1675700,0.0,
2000-04-07 00:00:00+00:00,106.25,107.25,101.1875,73.56320190429688,1373500,0.0,
2000-04-10 00:00:00+00:00,104.0,109.125,103.5625,76.83765411376953,1749900,0.0,
2000-04-11 00:00:00+00:00,107.125,108.3125,104.3125,75.22283172607422,1147200,0.0,
2000-04-12 00:00:00+00:00,106.5,107.25,96.5,69.30192565917969,2598500,0.0,
2000-04-13 00:00:00+00:00,96.75,98.125,92.3125,68.3599624633789,3377700,0.0,
2000-04-14 00:00:00+00:00,92.75,92.75,79.4375,59.38884735107422,4855800,0.0,
2000-04-17 00:00:00+00:00,81.75,87.75,81.0,62.79790115356445,3489600,0.0,
2000-04-18 00:00:00+00:00,87.5,94.9375,86.875,67.28340911865234,2191500,0.0,
2000-04-19 00:00:00+00:00,93.4375,93.5,89.625,66.15701293945312,1390200,0.12,
2000-04-20 00:00:00+00:00,91.8125,91.8125,88.0,63.821537017822266,1061100,0.0,
2000-04-24 00:00:00+00:00,88.8125,91.5,84.625,62.42921447753906,1764300,0.0,
2000-04-25 00:00:00+00:00,88.625,97.875,87.5,69.75005340576172,1341500,0.0,
2000-04-26 00:00:00+00:00,97.5625,99.125,94.0,67.90866088867188,1626100,0.0,
2000-04-27 00:00:00+00:00,91.5,96.25,90.375,68.40264129638672,1772400,0.0,
2000-04-28 00:00:00+00:00,96.25,97.5,90.875,67.01033782958984,1145600,0.0,
2000-05-01 00:00:00+00:00,93.25,101.625,93.25,69.7051773071289,2319300,0.0,
2000-05-02 00:00:00+00:00,95.0,97.625,92.5,66.8307113647461,1666500,0.0,
2000-05-03 00:00:00+00:00,92.25,95.75,89.6875,65.48331451416016,1931000,0.0,
2000-05-04 00:00:00+00:00,91.375,92.0,88.125,64.80961608886719,920700,0.0,
2000-05-05 00:00:00+00:00,89.375,92.1875,87.4375,64.58502197265625,1378100,0.0,
2000-05-08 00:00:00+00:00,86.0,87.875,85.75,62.74361801147461,2817000,0.0,
2000-05-09 00:00:00+00:00,86.0,87.0,84.75,61.53096771240234,1739100,0.0,
2000-05-10 00:00:00+00:00,83.0,83.6875,80.5625,58.52178955078125,2340600,0.0,
2000-05-11 00:00:00+00:00,81.5,83.25,80.4375,58.117557525634766,2276000,0.0,
2000-05-12 00:00:00+00:00,80.25,84.875,80.25,60.20602798461914,1911200,0.0,
2000-05-15 00:00:00+00:00,83.8125,88.0,83.8125,62.5639533996582,1668900,0.0,
2000-05-16 00:00:00+00:00,88.0,89.25,84.0,61.44113540649414,2538400,0.0,
2000-05-17 00:00:00+00:00,85.125,86.0,83.0,60.85725021362305,1231000,0.0,
2000-05-18 00:00:00+00:00,83.875,87.5,83.875,61.26150131225586,1493000,0.0,
2000-05-19 00:00:00+00:00,84.25,85.0,82.125,60.76744079589844,1537500,0.0,
2000-05-22 00:00:00+00:00,83.5,83.875,80.625,58.9260139465332,1345600,0.0,
2000-05-23 00:00:00+00:00,81.875,85.5,81.5,59.50987243652344,1203900,0.0,
2000-05-24 00:00:00+00:00,82.625,83.625,79.5,57.48876953125,1530200,0.0,
2000-05-25 00:00:00+00:00,80.5,83.375,71.9375,52.45851135253906,4030100,0.0,
2000-05-26 00:00:00+00:00,73.125,73.375,69.375,50.16791915893555,2378100,0.0,
2000-05-30 00:00:00+00:00,71.5,73.4375,70.625,51.73991394042969,2205300,0.0,
2000-05-31 00:00:00+00:00,72.0,74.875,71.125,52.86272811889648,1363800,0.0,
2000-06-01 00:00:00+00:00,74.5625,77.6875,73.625,54.88376998901367,1684900,0.0,
2000-06-02 00:00:00+00:00,84.5,87.25,83.5,62.42921447753906,3567900,0.0,
2000-06-05 00:00:00+00:00,86.875,87.875,84.5,60.722537994384766,1576600,0.0,
2000-06-06 00:00:00+00:00,84.0,85.125,81.75,59.73445892333984,1033200,0.0,
2000-06-07 00:00:00+00:00,82.875,88.0,82.375,62.29449844360352,1319900,0.0,
2000-06-08 00:00:00+00:00,86.875,87.625,85.0625,61.1267204284668,1255000,0.0,
2000-06-09 00:00:00+00:00,85.125,86.5625,83.25,59.82427215576172,1006800,0.0,
2000-06-12 00:00:00+00:00,83.3125,84.3125,81.75,59.869136810302734,732800,0.0,
2000-06-13 00:00:00+00:00,83.5,85.75,82.625,61.171630859375,773200,0.0,
2000-06-14 00:00:00+00:00,85.1875,90.375,84.8125,64.62993621826172,1953600,0.0,
2000-06-15 00:00:00+00:00,89.9375,90.8125,87.0,64.85448455810547,2120900,0.0,
2000-06-16 00:00:00+00:00,90.25,91.4375,87.625,64.62993621826172,1792300,0.0,
2000-06-19 00:00:00+00:00,90.1875,93.0,89.5,65.84260559082031,2092900,0.0,
2000-06-20 00:00:00+00:00,91.5,93.4375,87.375,63.956298828125,2362600,0.0,
2000-06-21 00:00:00+00:00,88.0,88.375,84.25,62.24955749511719,2875200,0.0,
2000-06-22 00:00:00+00:00,86.625,86.625,82.0,60.54287338256836,1480100,0.0,
2000-06-23 00:00:00+00:00,85.25,87.0,84.0,61.80043029785156,1616700,0.0,
2000-06-26 00:00:00+00:00,86.75,88.0,85.75,63.05802536010742,1175700,0.0,
2000-06-27 00:00:00+00:00,87.75,89.375,87.625,63.46224212646485,1175700,0.0,
2000-06-28 00:00:00+00:00,88.0,90.9375,88.0,64.58502197265625,1180400,0.0,
2000-06-29 00:00:00+00:00,90.125,93.125,88.3125,66.56123352050781,1385400,0.0,
2000-06-30 00:00:00+00:00,93.0,95.9375,92.5625,68.11074829101562,2540600,0.0,
2000-07-03 00:00:00+00:00,94.375,94.9375,93.4375,68.22300720214844,453100,0.0,
2000-07-05 00:00:00+00:00,94.375,97.0,93.875,68.9416275024414,1077000,0.0,
2000-07-06 00:00:00+00:00,90.0,94.0,88.375,66.96543884277344,3343100,0.0,
2000-07-07 00:00:00+00:00,93.1875,95.25,90.9375,68.22300720214844,1265600,0.0,
2000-07-10 00:00:00+00:00,94.875,98.875,93.8125,70.19916534423828,1498700,0.0,
