date,SDD_Open,SDD_High,SDD_Low,SDD_Close,SDD_Volume,SDD_Dividends,SDD_Stock Splits
2007-03-23 00:00:00+00:00,8390.400390625,8400.6396484375,8300.7998046875,5300.09423828125,68,0.0,
2007-03-26 00:00:00+00:00,8345.599609375,8481.2802734375,8280.3203125,5339.20166015625,45,0.0,
2007-03-27 00:00:00+00:00,8464.6396484375,8556.7998046875,8454.400390625,5399.49609375,68,0.0,
2007-03-28 00:00:00+00:00,8570.8798828125,8633.599609375,8540.16015625,5442.68017578125,67,0.0,
2007-03-29 00:00:00+00:00,8464.6396484375,8683.51953125,8448.0,5421.49560546875,190,0.0,
2007-03-30 00:00:00+00:00,8494.080078125,8610.5595703125,8428.7998046875,5425.568359375,74,0.0,
2007-04-02 00:00:00+00:00,8520.9599609375,8520.9599609375,8454.400390625,5381.5712890625,30,0.0,
2007-04-03 00:00:00+00:00,8396.7998046875,8396.7998046875,8267.51953125,5263.4296875,125,0.0,
2007-04-04 00:00:00+00:00,8328.9599609375,8358.400390625,8289.2802734375,5284.61279296875,114,0.0,
2007-04-05 00:00:00+00:00,8309.759765625,8312.3203125,8256.0,5270.76220703125,81,0.0,
2007-04-09 00:00:00+00:00,8294.400390625,8366.080078125,8275.2001953125,5284.61279296875,128,0.0,
2007-04-10 00:00:00+00:00,8289.2802734375,8289.2802734375,8220.16015625,5254.46630859375,229,0.0,
2007-04-11 00:00:00+00:00,8377.599609375,8444.16015625,8322.5595703125,5343.2763671875,13,0.0,
2007-04-12 00:00:00+00:00,8448.0,8522.240234375,8267.51953125,5265.0576171875,53,0.0,
2007-04-13 00:00:00+00:00,8272.6396484375,8339.2001953125,8218.8798828125,5231.65234375,47,0.0,
2007-04-16 00:00:00+00:00,8099.83984375,8099.83984375,7978.240234375,5078.4755859375,160,0.0,
2007-04-17 00:00:00+00:00,8000.0,8089.60009765625,7970.56005859375,5116.76904296875,53,0.0,
2007-04-18 00:00:00+00:00,8096.0,8144.64013671875,8046.080078125,5150.17529296875,140,0.0,
2007-04-19 00:00:00+00:00,8276.48046875,8276.48046875,8111.35986328125,5232.46728515625,146,0.0,
2007-04-20 00:00:00+00:00,8025.60009765625,8083.2001953125,7979.52001953125,5101.28955078125,160,0.0,
2007-04-23 00:00:00+00:00,8003.83984375,8062.72021484375,7970.56005859375,5118.400390625,78,0.0,
2007-04-24 00:00:00+00:00,8003.83984375,8153.60009765625,8003.83984375,5120.84375,39,0.0,
2007-04-25 00:00:00+00:00,7955.2001953125,8042.240234375,7877.1201171875,5035.2919921875,56,0.0,
2007-04-26 00:00:00+00:00,7948.7998046875,8024.31982421875,7870.72021484375,5017.36767578125,66,0.0,
2007-04-27 00:00:00+00:00,7948.7998046875,8007.68017578125,7904.0,5062.1806640625,32,0.0,
2007-04-30 00:00:00+00:00,7987.2001953125,8276.48046875,7952.64013671875,5225.94921875,121,0.0,
2007-05-01 00:00:00+00:00,8272.6396484375,9337.599609375,8168.9599609375,5206.39501953125,159,0.0,
2007-05-02 00:00:00+00:00,8128.0,8130.56005859375,7872.0,5046.69873046875,223,0.0,
2007-05-03 00:00:00+00:00,7915.52001953125,7962.8798828125,7869.43994140625,5022.255859375,115,0.0,
2007-05-04 00:00:00+00:00,7859.2001953125,7893.759765625,7815.68017578125,4984.7763671875,65,0.0,
2007-05-07 00:00:00+00:00,7827.2001953125,7855.35986328125,7808.0,5000.2578125,20,0.0,
2007-05-08 00:00:00+00:00,7944.9599609375,8047.35986328125,7887.35986328125,5020.62548828125,129,0.0,
2007-05-09 00:00:00+00:00,7942.39990234375,7957.759765625,7728.64013671875,4953.00048828125,101,0.0,
2007-05-10 00:00:00+00:00,7874.56005859375,8093.43994140625,7861.759765625,5137.13916015625,145,0.0,
2007-05-11 00:00:00+00:00,7973.1201171875,8011.52001953125,7859.2001953125,5010.85009765625,274,0.0,
2007-05-14 00:00:00+00:00,7866.8798828125,8032.0,7866.8798828125,5106.9921875,68,0.0,
2007-05-15 00:00:00+00:00,8014.080078125,8153.60009765625,7886.080078125,5188.46923828125,307,0.0,
2007-05-16 00:00:00+00:00,8069.1201171875,8209.919921875,8033.27978515625,5113.51025390625,104,0.0,
2007-05-17 00:00:00+00:00,8088.31982421875,8149.759765625,8065.27978515625,5159.1376953125,94,0.0,
2007-05-18 00:00:00+00:00,8136.9599609375,8142.080078125,7948.7998046875,5085.8076171875,465,0.0,
2007-05-21 00:00:00+00:00,7978.240234375,7978.240234375,7722.240234375,4963.591796875,275,0.0,
2007-05-22 00:00:00+00:00,7779.83984375,7831.0400390625,7667.2001953125,4900.041015625,176,0.0,
2007-05-23 00:00:00+00:00,7644.16015625,7764.47998046875,7554.56005859375,4936.70556640625,280,0.0,
2007-05-24 00:00:00+00:00,7800.31982421875,8020.47998046875,7673.60009765625,5096.40087890625,155,0.0,
2007-05-25 00:00:00+00:00,7893.759765625,7938.56005859375,7848.9599609375,5010.85009765625,268,0.0,
2007-05-29 00:00:00+00:00,7760.64013671875,7842.56005859375,7727.35986328125,4918.78076171875,73,0.0,
2007-05-30 00:00:00+00:00,7851.52001953125,7878.39990234375,7632.64013671875,4858.48681640625,70,0.0,
2007-05-31 00:00:00+00:00,7596.7998046875,7639.0400390625,7527.68017578125,4834.85888671875,130,0.0,
2007-06-01 00:00:00+00:00,7500.7998046875,7500.7998046875,7408.64013671875,4748.4931640625,198,0.0,
2007-06-04 00:00:00+00:00,7517.43994140625,7517.43994140625,7445.759765625,4739.53076171875,122,0.0,
2007-06-05 00:00:00+00:00,7488.0,7616.0,7482.8798828125,4799.00830078125,114,0.0,
2007-06-06 00:00:00+00:00,7628.7998046875,7776.0,7628.7998046875,4911.4462890625,254,0.0,
2007-06-07 00:00:00+00:00,7805.43994140625,8029.43994140625,7756.7998046875,5111.06689453125,330,0.0,
2007-06-08 00:00:00+00:00,8047.35986328125,8098.56005859375,7818.240234375,5002.7021484375,437,0.0,
2007-06-11 00:00:00+00:00,7904.0,7971.83984375,7808.0,5032.03369140625,210,0.0,
2007-06-12 00:00:00+00:00,7955.2001953125,8104.9599609375,7888.64013671875,5145.28662109375,318,0.0,
2007-06-13 00:00:00+00:00,8012.7998046875,8062.72021484375,7824.64013671875,4996.18359375,206,0.0,
2007-06-14 00:00:00+00:00,7833.60009765625,7851.52001953125,7667.2001953125,4933.4453125,276,0.0,
2007-06-15 00:00:00+00:00,7575.0400390625,7595.52001953125,7499.52001953125,4821.82275390625,222,0.0,
2007-06-18 00:00:00+00:00,8061.43994140625,8061.43994140625,7554.56005859375,4850.33984375,282,0.0,
2007-06-19 00:00:00+00:00,7663.35986328125,7720.9599609375,7536.64013671875,4799.82421875,116,0.0,
2007-06-20 00:00:00+00:00,7541.759765625,8281.599609375,7505.919921875,5271.5751953125,197,0.0,
2007-06-21 00:00:00+00:00,7878.39990234375,7933.43994140625,7683.83984375,4909.8173828125,591,0.0,
2007-06-22 00:00:00+00:00,7791.35986328125,7942.39990234375,7750.39990234375,5018.99658203125,248,0.0,
2007-06-25 00:00:00+00:00,7910.39990234375,8032.0,7805.43994140625,5071.142578125,213,0.0,
2007-06-26 00:00:00+00:00,7840.0,8000.0,7822.080078125,5151.421875,230,91.392,
2007-06-27 00:00:00+00:00,8047.35986328125,8064.0,7724.7998046875,4974.21240234375,180,0.0,
2007-06-28 00:00:00+00:00,7664.64013671875,7723.52001953125,7569.919921875,4960.20166015625,184,0.0,
2007-06-29 00:00:00+00:00,7654.39990234375,7816.9599609375,7576.31982421875,5018.72119140625,410,0.0,
2007-07-02 00:00:00+00:00,7724.7998046875,7724.7998046875,7595.52001953125,4890.966796875,112,0.0,
2007-07-03 00:00:00+00:00,7590.39990234375,7607.0400390625,7541.759765625,4866.23974609375,55,0.0,
2007-07-05 00:00:00+00:00,7578.8798828125,7645.43994140625,7518.72021484375,4853.87646484375,234,0.0,
2007-07-06 00:00:00+00:00,7526.39990234375,7609.60009765625,7471.35986328125,4849.755859375,142,0.0,
2007-07-09 00:00:00+00:00,7507.2001953125,7543.0400390625,7476.47998046875,4814.31298828125,115,0.0,
2007-07-10 00:00:00+00:00,7656.9599609375,7756.7998046875,7591.68017578125,4994.8193359375,125,0.0,
2007-07-11 00:00:00+00:00,7755.52001953125,7786.240234375,7639.0400390625,4918.990234375,95,0.0,
2007-07-12 00:00:00+00:00,7544.31982421875,7584.0,7397.1201171875,4764.0361328125,191,0.0,
2007-07-13 00:00:00+00:00,7439.35986328125,7449.60009765625,7349.759765625,4742.60595703125,127,0.0,
2007-07-16 00:00:00+00:00,7386.8798828125,7493.1201171875,7363.83984375,4811.8408203125,436,0.0,
2007-07-17 00:00:00+00:00,7439.35986328125,7439.35986328125,7338.240234375,4783.81787109375,90,0.0,
2007-07-18 00:00:00+00:00,7517.43994140625,7655.68017578125,7441.919921875,4815.13818359375,174,0.0,
2007-07-19 00:00:00+00:00,7360.0,7424.0,7349.759765625,4757.44140625,135,0.0,
2007-07-20 00:00:00+00:00,7462.39990234375,7708.16015625,7449.60009765625,4920.63818359375,178,0.0,
2007-07-23 00:00:00+00:00,7592.9599609375,7639.0400390625,7507.2001953125,4918.990234375,259,0.0,
2007-07-24 00:00:00+00:00,7782.39990234375,8064.0,7782.39990234375,5139.05810546875,445,0.0,
2007-07-25 00:00:00+00:00,7897.60009765625,8192.0,7861.759765625,5168.73095703125,545,0.0,
2007-07-26 00:00:00+00:00,8238.080078125,8627.2001953125,8128.0,5453.08837890625,904,0.0,
2007-07-27 00:00:00+00:00,8544.0,8774.400390625,8192.0,5650.080078125,1350,0.0,
2007-07-30 00:00:00+00:00,8753.919921875,8784.6396484375,8442.8798828125,5491.00537109375,598,0.0,
2007-07-31 00:00:00+00:00,8320.0,8736.0,8288.0,5622.05615234375,652,0.0,
2007-08-01 00:00:00+00:00,8792.3203125,8913.919921875,8560.6396484375,5571.77783203125,752,0.0,
2007-08-02 00:00:00+00:00,8448.0,8618.240234375,8431.3603515625,5440.7255859375,267,0.0,
2007-08-03 00:00:00+00:00,8455.6796875,9120.0,8455.6796875,5872.6220703125,818,0.0,
2007-08-06 00:00:00+00:00,9095.6796875,9347.83984375,8820.48046875,5743.2177734375,1541,0.0,
2007-08-07 00:00:00+00:00,8915.2001953125,9058.5595703125,8582.400390625,5589.0869140625,588,0.0,
2007-08-08 00:00:00+00:00,8294.400390625,8606.7197265625,8192.0,5420.12158203125,712,0.0,
2007-08-09 00:00:00+00:00,8720.6396484375,8793.599609375,8448.0,5637.71728515625,789,0.0,
2007-08-10 00:00:00+00:00,8977.919921875,9006.080078125,8307.2001953125,5465.4541015625,1201,0.0,
2007-08-13 00:00:00+00:00,8326.400390625,8652.7998046875,8192.0,5563.5361328125,307,0.0,
2007-08-14 00:00:00+00:00,8627.2001953125,9006.080078125,8572.16015625,5765.47216796875,839,0.0,
2007-08-15 00:00:00+00:00,9062.400390625,9267.2001953125,8738.5595703125,5955.869140625,954,0.0,
2007-08-16 00:00:00+00:00,9344.0,9647.3603515625,8901.1201171875,5767.9453125,1275,0.0,
2007-08-17 00:00:00+00:00,7169.27978515625,9405.4404296875,7169.27978515625,5457.2099609375,903,0.0,
2007-08-20 00:00:00+00:00,8499.2001953125,8701.4404296875,8409.599609375,5472.87158203125,558,0.0,
2007-08-21 00:00:00+00:00,8427.51953125,8578.5595703125,8354.5595703125,5460.50830078125,244,0.0,
2007-08-22 00:00:00+00:00,8239.3603515625,8354.5595703125,8197.1201171875,5314.6201171875,527,0.0,
2007-08-23 00:00:00+00:00,8245.759765625,8491.51953125,8245.759765625,5453.91357421875,261,0.0,
2007-08-24 00:00:00+00:00,8956.16015625,8956.16015625,8224.0,5295.6630859375,281,0.0,
2007-08-27 00:00:00+00:00,8264.9599609375,8422.400390625,8249.599609375,5423.41796875,143,0.0,
2007-08-28 00:00:00+00:00,8528.6396484375,8880.6396484375,8526.080078125,5718.48876953125,501,0.0,
2007-08-29 00:00:00+00:00,8721.919921875,8771.83984375,8404.48046875,5430.8359375,416,0.0,
2007-08-30 00:00:00+00:00,8608.0,8614.400390625,8327.6796875,5464.62890625,277,0.0,
2007-08-31 00:00:00+00:00,8300.7998046875,8459.51953125,8236.7998046875,5361.6015625,284,0.0,
2007-09-04 00:00:00+00:00,8384.0,8384.0,8049.919921875,5256.09912109375,233,0.0,
2007-09-05 00:00:00+00:00,8224.0,8405.759765625,8224.0,5388.7998046875,183,0.0,
2007-09-06 00:00:00+00:00,8304.6396484375,8460.7998046875,8256.0,5359.126953125,110,0.0,
2007-09-07 00:00:00+00:00,8595.2001953125,8729.599609375,8560.6396484375,5598.97607421875,399,0.0,
2007-09-10 00:00:00+00:00,8595.2001953125,9027.83984375,8552.9599609375,5668.212890625,374,0.0,
2007-09-11 00:00:00+00:00,8672.0,8672.0,8483.83984375,5490.17919921875,277,0.0,
2007-09-12 00:00:00+00:00,8500.48046875,8616.9599609375,8448.0,5548.7001953125,198,0.0,
2007-09-13 00:00:00+00:00,8537.599609375,8654.080078125,8416.0,5498.42236328125,123,0.0,
2007-09-14 00:00:00+00:00,8723.2001953125,8723.2001953125,8464.6396484375,5464.62890625,163,0.0,
2007-09-17 00:00:00+00:00,8554.240234375,8663.0400390625,8500.48046875,5554.4697265625,285,0.0,
2007-09-18 00:00:00+00:00,8574.7197265625,8632.3203125,7910.39990234375,5093.7255859375,377,0.0,
2007-09-19 00:00:00+00:00,7782.39990234375,7850.240234375,7659.52001953125,5000.58935546875,612,0.0,
2007-09-20 00:00:00+00:00,7861.759765625,7988.47998046875,7777.27978515625,5097.0234375,195,0.0,
2007-09-21 00:00:00+00:00,7808.0,7921.919921875,7797.759765625,5101.14404296875,185,0.0,
2007-09-24 00:00:00+00:00,7891.2001953125,8088.31982421875,7878.39990234375,5186.865234375,263,0.0,
2007-09-25 00:00:00+00:00,8122.8798828125,8143.35986328125,7987.2001953125,5237.8271484375,510,82.176,
2007-09-26 00:00:00+00:00,7942.39990234375,7992.31982421875,7837.43994140625,5141.2314453125,179,0.0,
2007-09-27 00:00:00+00:00,7850.240234375,7909.1201171875,7823.35986328125,5107.08984375,108,0.0,
2007-09-28 00:00:00+00:00,7874.56005859375,8030.72021484375,7822.080078125,5215.34326171875,94,0.0,
2007-10-01 00:00:00+00:00,7872.0,7886.080078125,7603.2001953125,4979.68310546875,369,0.0,
2007-10-02 00:00:00+00:00,7564.7998046875,7616.0,7503.35986328125,4893.07958984375,239,0.0,
2007-10-03 00:00:00+00:00,7571.2001953125,7690.240234375,7546.8798828125,4971.35498046875,223,0.0,
2007-10-04 00:00:00+00:00,7645.43994140625,7677.43994140625,7576.31982421875,4946.3740234375,88,0.0,
2007-10-05 00:00:00+00:00,7429.1201171875,7508.47998046875,7270.39990234375,4744.021484375,259,0.0,
2007-10-08 00:00:00+00:00,7372.7998046875,7458.56005859375,7345.919921875,4827.294921875,158,0.0,
2007-10-09 00:00:00+00:00,7385.60009765625,7499.52001953125,7311.35986328125,4767.337890625,148,0.0,
2007-10-10 00:00:00+00:00,7334.39990234375,7466.240234375,7325.43994140625,4798.9814453125,223,0.0,
2007-10-11 00:00:00+00:00,7283.2001953125,7596.7998046875,7246.080078125,4898.0771484375,433,0.0,
2007-10-12 00:00:00+00:00,7029.759765625,7496.9599609375,7029.759765625,4862.2685546875,133,0.0,
2007-10-15 00:00:00+00:00,7432.9599609375,7726.080078125,7432.9599609375,4977.1845703125,246,0.0,
2007-10-16 00:00:00+00:00,7699.2001953125,7802.8798828125,7671.0400390625,5074.61279296875,212,0.0,
2007-10-17 00:00:00+00:00,7648.0,7936.0,7619.83984375,5079.60986328125,243,0.0,
2007-10-18 00:00:00+00:00,7910.39990234375,7915.52001953125,7786.240234375,5116.24951171875,204,0.0,
2007-10-19 00:00:00+00:00,7904.0,8280.3203125,7904.0,5383.55419921875,373,0.0,
2007-10-22 00:00:00+00:00,8499.2001953125,8509.4404296875,8056.31982421875,5241.99072265625,338,0.0,
2007-10-23 00:00:00+00:00,7929.60009765625,8128.0,7892.47998046875,5170.37646484375,169,0.0,
2007-10-24 00:00:00+00:00,8076.7998046875,8332.7998046875,8002.56005859375,5210.34716796875,282,0.0,
2007-10-25 00:00:00+00:00,7992.31982421875,8239.3603515625,7916.7998046875,5192.85986328125,144,0.0,
2007-10-26 00:00:00+00:00,7874.56005859375,8032.0,7765.759765625,5052.1298828125,106,0.0,
2007-10-29 00:00:00+00:00,7731.2001953125,7924.47998046875,7705.60009765625,5073.78076171875,141,0.0,
2007-10-30 00:00:00+00:00,7859.2001953125,7965.43994140625,7838.72021484375,5182.0341796875,111,0.0,
2007-10-31 00:00:00+00:00,7884.7998046875,7984.64013671875,7672.31982421875,5037.9736328125,269,0.0,
2007-11-01 00:00:00+00:00,8115.2001953125,8400.6396484375,8000.0,5433.51611328125,564,0.0,
2007-11-02 00:00:00+00:00,8339.2001953125,8559.3603515625,8253.4404296875,5434.349609375,186,0.0,
2007-11-05 00:00:00+00:00,8866.5595703125,8866.5595703125,8421.1201171875,5580.0771484375,520,0.0,
2007-11-06 00:00:00+00:00,8588.7998046875,8661.759765625,8262.400390625,5375.22705078125,329,0.0,
2007-11-07 00:00:00+00:00,8627.2001953125,8849.919921875,7816.9599609375,5704.1513671875,831,0.0,
2007-11-08 00:00:00+00:00,8915.2001953125,9102.080078125,8025.60009765625,5668.34423828125,1097,0.0,
2007-11-09 00:00:00+00:00,8801.2802734375,9082.8798828125,8239.3603515625,5809.908203125,740,0.0,
2007-11-12 00:00:00+00:00,8930.5595703125,9088.0,8672.0,5882.35546875,313,0.0,
2007-11-13 00:00:00+00:00,9254.400390625,9254.400390625,8512.0,5600.89306640625,372,0.0,
2007-11-14 00:00:00+00:00,8542.7197265625,8752.6396484375,8432.6396484375,5631.70458984375,634,0.0,
2007-11-15 00:00:00+00:00,8832.0,9062.400390625,8741.1201171875,5794.08447265625,377,0.0,
2007-11-16 00:00:00+00:00,9063.6796875,9177.599609375,8867.83984375,5824.0634765625,330,0.0,
2007-11-19 00:00:00+00:00,8771.83984375,9450.240234375,8771.83984375,6131.337890625,594,0.0,
2007-11-20 00:00:00+00:00,9301.759765625,9712.6396484375,9177.599609375,6118.84912109375,759,0.0,
2007-11-21 00:00:00+00:00,9710.080078125,9710.080078125,9365.759765625,6265.40771484375,512,0.0,
2007-11-23 00:00:00+00:00,9561.599609375,9561.599609375,9125.1201171875,6046.400390625,289,0.0,
2007-11-26 00:00:00+00:00,9171.2001953125,9798.400390625,9171.2001953125,6374.4931640625,581,0.0,
2007-11-27 00:00:00+00:00,9798.400390625,9798.400390625,9459.2001953125,6241.25634765625,620,0.0,
2007-11-28 00:00:00+00:00,9456.6396484375,9456.6396484375,8899.83984375,5794.91845703125,903,0.0,
2007-11-29 00:00:00+00:00,9163.51953125,9163.51953125,8838.400390625,5850.7109375,232,0.0,
2007-11-30 00:00:00+00:00,8723.2001953125,9017.599609375,8481.2802734375,5829.06005859375,672,0.0,
2007-12-03 00:00:00+00:00,8960.0,9108.48046875,8889.599609375,5910.6669921875,234,0.0,
2007-12-04 00:00:00+00:00,9218.5595703125,9331.2001953125,9116.16015625,6010.59375,231,0.0,
2007-12-05 00:00:00+00:00,8979.2001953125,9120.0,8916.48046875,5834.890625,224,0.0,
2007-12-06 00:00:00+00:00,8894.7197265625,8960.0,8448.0,5542.603515625,456,0.0,
2007-12-07 00:00:00+00:00,8512.0,8599.0400390625,8453.1201171875,5545.93505859375,194,0.0,
2007-12-10 00:00:00+00:00,8394.240234375,8520.9599609375,8316.16015625,5450.1708984375,247,0.0,
2007-12-11 00:00:00+00:00,8362.240234375,8924.16015625,8192.0,5800.748046875,452,0.0,
2007-12-12 00:00:00+00:00,8648.9599609375,9000.9599609375,8384.0,5736.62646484375,447,0.0,
2007-12-13 00:00:00+00:00,9208.3203125,9218.5595703125,8832.0,5804.07861328125,513,0.0,
2007-12-14 00:00:00+00:00,9140.48046875,9331.2001953125,8925.4404296875,6070.548828125,212,0.0,
2007-12-17 00:00:00+00:00,9410.5595703125,9646.080078125,9313.2802734375,6275.400390625,799,0.0,
2007-12-18 00:00:00+00:00,9510.400390625,9854.7197265625,9276.16015625,6078.87646484375,738,0.0,
2007-12-19 00:00:00+00:00,9397.759765625,9538.5595703125,9228.7998046875,6037.24169921875,321,0.0,
2007-12-20 00:00:00+00:00,9184.0,9351.6796875,8935.6796875,5834.8076171875,526,34.304,
2007-12-21 00:00:00+00:00,8756.48046875,8756.48046875,8593.919921875,5641.73388671875,413,0.0,
2007-12-24 00:00:00+00:00,8480.0,8499.2001953125,8396.7998046875,5482.92919921875,449,0.0,
2007-12-26 00:00:00+00:00,8505.599609375,8565.759765625,8327.6796875,5480.4228515625,301,0.0,
2007-12-27 00:00:00+00:00,8537.599609375,8860.16015625,8473.599609375,5773.79443359375,463,0.0,
2007-12-28 00:00:00+00:00,8609.2802734375,8871.6796875,8609.2802734375,5759.58349609375,314,0.0,
2007-12-31 00:00:00+00:00,8944.6396484375,9126.400390625,8884.48046875,5858.20849609375,1042,0.0,
2008-01-02 00:00:00+00:00,8960.0,9342.7197265625,8940.7998046875,6022.02880859375,541,0.0,
2008-01-03 00:00:00+00:00,9296.6396484375,9433.599609375,9024.0,6140.7138671875,538,0.0,
2008-01-04 00:00:00+00:00,9341.4404296875,10048.0,9341.4404296875,6498.4423828125,966,0.0,
2008-01-07 00:00:00+00:00,9950.7197265625,10208.0,9735.6796875,6478.3828125,1299,0.0,
2008-01-08 00:00:00+00:00,9920.0,10547.2001953125,9651.2001953125,6887.0947265625,710,0.0,
2008-01-09 00:00:00+00:00,10576.6396484375,10919.6796875,10228.48046875,6724.947265625,1476,0.0,
2008-01-10 00:00:00+00:00,10220.7998046875,10622.7197265625,9817.599609375,6616.29248046875,1302,0.0,
2008-01-11 00:00:00+00:00,10426.8798828125,10515.2001953125,10176.0,6845.3046875,466,0.0,
2008-01-14 00:00:00+00:00,10515.2001953125,10517.759765625,10009.599609375,6729.1259765625,397,0.0,
2008-01-15 00:00:00+00:00,10611.2001953125,10777.599609375,10493.4404296875,6979.0341796875,1284,0.0,
2008-01-16 00:00:00+00:00,10773.759765625,10915.83984375,10315.51953125,6953.9609375,1448,0.0,
2008-01-17 00:00:00+00:00,10553.599609375,11176.9599609375,10457.599609375,7247.32861328125,2288,0.0,
2008-01-18 00:00:00+00:00,10978.5595703125,11582.7197265625,10822.400390625,7390.25390625,2579,0.0,
2008-01-22 00:00:00+00:00,12512.0,14593.2802734375,10935.0400390625,7462.13427734375,2255,0.0,
2008-01-23 00:00:00+00:00,11898.8798828125,11902.7197265625,10534.400390625,6922.19873046875,2031,0.0,
2008-01-24 00:00:00+00:00,10353.919921875,10786.5595703125,10053.1201171875,6908.82666015625,1016,0.0,
2008-01-25 00:00:00+00:00,9964.7998046875,10868.48046875,9964.7998046875,6991.57177734375,1320,0.0,
2008-01-28 00:00:00+00:00,10909.4404296875,10990.080078125,10280.9599609375,6720.7685546875,1425,0.0,
2008-01-29 00:00:00+00:00,10110.7197265625,10493.4404296875,9952.0,6627.9931640625,1018,0.0,
2008-01-30 00:00:00+00:00,10167.0400390625,10508.7998046875,9812.48046875,6862.0224609375,908,0.0,
2008-01-31 00:00:00+00:00,10828.7998046875,11087.3603515625,9680.6396484375,6465.01025390625,2148,0.0,
2008-02-01 00:00:00+00:00,9720.3203125,10167.0400390625,9320.9599609375,6141.55224609375,1205,0.0,
