date,TXT_Open,TXT_High,TXT_Low,TXT_Close,TXT_Volume,TXT_Dividends,TXT_Stock Splits
1973-02-21 00:00:00+00:00,0.0,3.359375,3.3125,1.6138958930969238,87200,0.0,
1973-02-22 00:00:00+00:00,0.0,3.375,3.3125,1.6214369535446167,53600,0.0,
1973-02-23 00:00:00+00:00,0.0,3.375,3.34375,1.6138958930969238,35200,0.0,
1973-02-26 00:00:00+00:00,0.0,3.328125,3.3125,1.598812699317932,37600,0.0,
1973-02-27 00:00:00+00:00,0.0,3.328125,3.296875,1.598812699317932,37600,0.0,
1973-02-28 00:00:00+00:00,0.0,3.296875,3.265625,1.5761867761611938,60800,0.0,
1973-03-01 00:00:00+00:00,0.0,3.296875,3.25,1.5761867761611938,37600,0.0,
1973-03-02 00:00:00+00:00,0.0,3.28125,3.265625,1.5761867761611938,45600,0.0,
1973-03-05 00:00:00+00:00,0.0,3.3125,3.265625,1.5912706851959229,64800,0.0,
1973-03-06 00:00:00+00:00,0.0,3.3125,3.265625,1.5912706851959229,34400,0.0,
1973-03-07 00:00:00+00:00,0.0,3.328125,3.265625,1.606353521347046,63200,0.0,
1973-03-08 00:00:00+00:00,0.0,3.34375,3.265625,1.583729267120361,92800,0.0,
1973-03-09 00:00:00+00:00,0.0,3.328125,3.265625,1.5761867761611938,428000,0.0,
1973-03-12 00:00:00+00:00,0.0,3.21875,3.1875,1.5527431964874268,32800,0.03,
1973-03-13 00:00:00+00:00,0.0,3.203125,3.15625,1.5603556632995603,71200,0.0,
1973-03-14 00:00:00+00:00,0.0,3.171875,3.109375,1.514687180519104,60000,0.0,
1973-03-15 00:00:00+00:00,0.0,3.109375,3.0,1.4614055156707764,86400,0.0,
1973-03-16 00:00:00+00:00,0.0,3.03125,2.984375,1.4614055156707764,78400,0.0,
1973-03-19 00:00:00+00:00,0.0,3.0,2.984375,1.4614055156707764,36800,0.0,
1973-03-20 00:00:00+00:00,0.0,3.0625,2.984375,1.4766288995742798,136000,0.0,
1973-03-21 00:00:00+00:00,0.0,3.03125,2.984375,1.4537943601608276,22400,0.0,
1973-03-22 00:00:00+00:00,0.0,2.984375,2.828125,1.4157370328903198,220800,0.0,
1973-03-23 00:00:00+00:00,0.0,2.84375,2.75,1.3548455238342283,256000,0.0,
1973-03-26 00:00:00+00:00,0.0,2.828125,2.671875,1.332011103630066,91200,0.0,
1973-03-27 00:00:00+00:00,0.0,3.171875,2.84375,1.4081259965896606,139200,0.0,
1973-03-28 00:00:00+00:00,0.0,3.0,2.9375,1.4614055156707764,87200,0.0,
1973-03-29 00:00:00+00:00,0.0,3.09375,2.953125,1.507075309753418,102400,0.0,
1973-03-30 00:00:00+00:00,0.0,3.09375,2.984375,1.4766288995742798,69600,0.0,
1973-04-02 00:00:00+00:00,0.0,3.0625,2.96875,1.4918527603149414,40800,0.0,
1973-04-03 00:00:00+00:00,0.0,3.0625,3.046875,1.4918527603149414,52000,0.0,
1973-04-04 00:00:00+00:00,0.0,3.3125,3.03125,1.4766288995742798,40800,0.0,
1973-04-05 00:00:00+00:00,0.0,3.015625,2.984375,1.4614055156707764,113600,0.0,
1973-04-06 00:00:00+00:00,0.0,2.984375,2.9375,1.4309598207473757,48800,0.0,
1973-04-09 00:00:00+00:00,0.0,2.890625,2.828125,1.392903208732605,54400,0.0,
1973-04-10 00:00:00+00:00,0.0,2.890625,2.828125,1.3776799440383911,63200,0.0,
1973-04-11 00:00:00+00:00,0.0,2.84375,2.8125,1.3700684309005735,44000,0.0,
1973-04-12 00:00:00+00:00,0.0,2.84375,2.78125,1.3776799440383911,106400,0.0,
1973-04-13 00:00:00+00:00,0.0,2.859375,2.78125,1.3700684309005735,69600,0.0,
1973-04-16 00:00:00+00:00,0.0,2.828125,2.75,1.3776799440383911,48800,0.0,
1973-04-17 00:00:00+00:00,0.0,2.890625,2.765625,1.4005144834518433,80000,0.0,
1973-04-18 00:00:00+00:00,0.0,2.953125,2.859375,1.4385721683502195,34400,0.0,
1973-04-19 00:00:00+00:00,0.0,3.046875,2.96875,1.4461833238601685,106400,0.0,
1973-04-23 00:00:00+00:00,0.0,2.984375,2.953125,1.4461833238601685,43200,0.0,
1973-04-24 00:00:00+00:00,0.0,3.015625,2.953125,1.4385721683502195,85600,0.0,
1973-04-25 00:00:00+00:00,0.0,2.9375,2.734375,1.332011103630066,151200,0.0,
1973-04-26 00:00:00+00:00,0.0,2.734375,2.671875,1.3015650510787964,156800,0.0,
1973-04-27 00:00:00+00:00,0.0,2.671875,2.5625,1.2482845783233645,69600,0.0,
1973-04-30 00:00:00+00:00,0.0,2.609375,2.5,1.240673303604126,243200,0.0,
1973-05-01 00:00:00+00:00,0.0,2.59375,2.53125,1.263507843017578,109600,0.0,
1973-05-02 00:00:00+00:00,0.0,2.703125,2.640625,1.3091764450073242,97600,0.0,
1973-05-03 00:00:00+00:00,0.0,2.796875,2.65625,1.3472336530685425,196000,0.0,
1973-05-04 00:00:00+00:00,0.0,2.8125,2.765625,1.3700684309005735,106400,0.0,
1973-05-07 00:00:00+00:00,0.0,2.828125,2.796875,1.3624567985534668,161600,0.0,
1973-05-08 00:00:00+00:00,0.0,2.828125,2.796875,1.3700684309005735,87200,0.0,
1973-05-09 00:00:00+00:00,0.0,2.84375,2.828125,1.3776799440383911,68000,0.0,
1973-05-10 00:00:00+00:00,0.0,2.9375,2.828125,1.4233492612838743,145600,0.0,
1973-05-11 00:00:00+00:00,0.0,2.921875,2.90625,1.4233492612838743,42400,0.0,
1973-05-14 00:00:00+00:00,0.0,2.890625,2.859375,1.392903208732605,69600,0.0,
1973-05-15 00:00:00+00:00,0.0,2.84375,2.765625,1.3852908611297607,116000,0.0,
1973-05-16 00:00:00+00:00,0.0,2.859375,2.78125,1.3700684309005735,96800,0.0,
1973-05-17 00:00:00+00:00,0.0,2.796875,2.734375,1.332011103630066,48000,0.0,
1973-05-18 00:00:00+00:00,0.0,2.734375,2.671875,1.3091764450073242,28000,0.0,
1973-05-21 00:00:00+00:00,0.0,2.640625,2.484375,1.2102270126342771,148800,0.0,
1973-05-22 00:00:00+00:00,0.0,2.609375,2.484375,1.2558958530426023,82400,0.0,
1973-05-23 00:00:00+00:00,0.0,2.640625,2.578125,1.2787305116653442,146400,0.0,
1973-05-24 00:00:00+00:00,0.0,2.703125,2.59375,1.3015650510787964,65600,0.0,
1973-05-25 00:00:00+00:00,0.0,2.75,2.6875,1.3396220207214355,70400,0.0,
1973-05-29 00:00:00+00:00,0.0,2.734375,2.671875,1.3167877197265625,69600,0.0,
1973-05-30 00:00:00+00:00,0.0,2.734375,2.65625,1.2939534187316897,67200,0.0,
1973-05-31 00:00:00+00:00,0.0,2.640625,2.578125,1.2558958530426023,43200,0.0,
1973-06-01 00:00:00+00:00,0.0,2.546875,2.515625,1.2254492044448853,44000,0.0,
1973-06-04 00:00:00+00:00,0.0,2.5,2.390625,1.164557933807373,126400,0.0,
1973-06-05 00:00:00+00:00,0.0,2.453125,2.390625,1.1950037479400637,90400,0.0,
1973-06-06 00:00:00+00:00,0.0,2.453125,2.375,1.1721693277359009,37600,0.0,
1973-06-07 00:00:00+00:00,0.0,2.40625,2.375,1.164557933807373,58400,0.0,
1973-06-08 00:00:00+00:00,0.0,2.421875,2.375,1.1797809600830078,92800,0.0,
1973-06-11 00:00:00+00:00,0.0,2.421875,2.375,1.156946897506714,110400,0.0,
1973-06-12 00:00:00+00:00,0.0,2.4375,2.3125,1.1873928308486938,147200,0.0,
1973-06-13 00:00:00+00:00,0.0,2.46875,2.421875,1.1873928308486938,156800,0.0,
1973-06-14 00:00:00+00:00,0.0,2.484375,2.390625,1.1721693277359009,175200,0.0,
1973-06-15 00:00:00+00:00,0.0,2.421875,2.375,1.156946897506714,80800,0.0,
1973-06-18 00:00:00+00:00,0.0,2.390625,2.296875,1.126500368118286,59200,0.0,
1973-06-19 00:00:00+00:00,0.0,2.328125,2.265625,1.126500368118286,92800,0.0,
1973-06-20 00:00:00+00:00,0.0,2.421875,2.328125,1.156946897506714,52000,0.0,
1973-06-21 00:00:00+00:00,0.0,2.40625,2.359375,1.1493351459503174,72000,0.0,
1973-06-22 00:00:00+00:00,0.0,2.421875,2.3125,1.1493351459503174,277600,0.0,
1973-06-25 00:00:00+00:00,0.0,2.34375,2.3125,1.126500368118286,43200,0.0,
1973-06-26 00:00:00+00:00,0.0,2.296875,2.265625,1.1188887357711792,58400,0.0,
