date,SGU_Open,SGU_High,SGU_Low,SGU_Close,SGU_Volume,SGU_Dividends,SGU_Stock Splits
1996-01-31 00:00:00+00:00,22.25,22.5,22.0,3.505544185638428,25800,0.0,
1996-02-01 00:00:00+00:00,22.375,22.375,22.0,3.505544185638428,8300,0.0,
1996-02-02 00:00:00+00:00,22.0,22.375,22.0,3.466153860092163,25700,0.0,
1996-02-05 00:00:00+00:00,22.0,22.375,22.0,3.485846757888794,23500,0.0,
1996-02-06 00:00:00+00:00,22.0,22.375,22.0,3.466153860092163,10400,0.0,
1996-02-07 00:00:00+00:00,22.375,22.5,22.0,3.505544185638428,46600,0.0,
1996-02-08 00:00:00+00:00,22.0,22.25,21.125,3.367682695388794,124700,0.0,
1996-02-09 00:00:00+00:00,21.75,21.875,21.25,3.446458578109741,34600,0.0,
1996-02-12 00:00:00+00:00,21.375,21.875,21.375,3.407071590423584,27300,0.0,
1996-02-13 00:00:00+00:00,21.375,21.75,21.375,3.387378454208374,10800,0.0,
1996-02-14 00:00:00+00:00,21.75,21.75,21.25,3.347988605499268,27500,0.0,
1996-02-15 00:00:00+00:00,21.625,21.625,21.25,3.407071590423584,15900,0.0,
1996-02-16 00:00:00+00:00,21.25,21.625,21.25,3.347988605499268,9200,0.0,
1996-02-20 00:00:00+00:00,21.625,21.625,21.25,3.347988605499268,24900,0.0,
1996-02-21 00:00:00+00:00,21.25,21.25,21.25,3.347988605499268,4000,0.0,
1996-02-22 00:00:00+00:00,21.25,21.625,21.25,3.407071590423584,11900,0.0,
1996-02-23 00:00:00+00:00,21.875,21.875,21.5,3.4267656803131104,25000,0.0,
1996-02-26 00:00:00+00:00,21.75,21.875,21.625,3.407071590423584,14300,0.0,
1996-02-27 00:00:00+00:00,21.625,21.875,21.625,3.4267656803131104,25600,0.0,
1996-02-28 00:00:00+00:00,21.875,21.875,21.75,3.446458578109741,26200,0.0,
1996-02-29 00:00:00+00:00,21.75,22.0,21.75,3.466153860092163,27000,0.0,
1996-03-01 00:00:00+00:00,22.0,22.0,21.875,3.466153860092163,11200,0.0,
1996-03-04 00:00:00+00:00,22.25,22.25,21.875,3.466153860092163,21200,0.0,
1996-03-05 00:00:00+00:00,22.25,22.25,21.375,3.466153860092163,21700,0.0,
1996-03-06 00:00:00+00:00,21.75,21.75,21.75,3.4267656803131104,6700,0.0,
1996-03-07 00:00:00+00:00,21.75,21.75,21.5,3.4267656803131104,11000,0.0,
1996-03-08 00:00:00+00:00,21.375,21.75,21.25,3.347988605499268,10600,0.0,
1996-03-11 00:00:00+00:00,21.25,21.75,21.25,3.4267656803131104,2400,0.0,
1996-03-12 00:00:00+00:00,21.75,21.75,21.5,3.407071590423584,31300,0.0,
1996-03-13 00:00:00+00:00,21.75,22.0,21.5,3.466153860092163,38400,0.0,
1996-03-14 00:00:00+00:00,21.625,22.125,21.625,3.485846757888794,7800,0.0,
1996-03-15 00:00:00+00:00,21.75,22.0,21.625,3.466153860092163,3900,0.0,
1996-03-18 00:00:00+00:00,21.75,22.125,21.75,3.485846757888794,6000,0.0,
1996-03-19 00:00:00+00:00,21.625,22.125,21.625,3.446458578109741,7800,0.0,
1996-03-20 00:00:00+00:00,21.875,21.875,21.5,3.446458578109741,6900,0.0,
1996-03-21 00:00:00+00:00,21.875,22.0,21.625,3.4267656803131104,20200,0.0,
1996-03-22 00:00:00+00:00,21.75,22.125,21.75,3.485846757888794,22300,0.0,
1996-03-25 00:00:00+00:00,22.125,22.125,21.875,3.485846757888794,8200,0.0,
1996-03-26 00:00:00+00:00,22.0,22.125,21.875,3.485846757888794,13800,0.0,
1996-03-27 00:00:00+00:00,21.875,22.125,21.75,3.466153860092163,11100,0.0,
1996-03-28 00:00:00+00:00,22.0,22.0,21.75,3.4267656803131104,6400,0.0,
1996-03-29 00:00:00+00:00,21.75,22.0,21.5,3.407071590423584,30300,0.0,
1996-04-01 00:00:00+00:00,21.5,21.75,21.375,3.367682695388794,11200,0.0,
1996-04-02 00:00:00+00:00,21.75,21.75,21.25,3.387378454208374,17400,0.0,
1996-04-03 00:00:00+00:00,21.625,21.625,21.25,3.367682695388794,21500,0.0,
1996-04-04 00:00:00+00:00,21.625,21.625,21.125,3.328294515609741,16800,0.0,
1996-04-08 00:00:00+00:00,21.125,21.375,20.875,3.308601140975952,21500,0.0,
1996-04-09 00:00:00+00:00,21.375,21.375,20.875,3.308601140975952,12800,0.0,
1996-04-10 00:00:00+00:00,21.375,21.375,20.875,3.308601140975952,14600,0.0,
1996-04-11 00:00:00+00:00,21.375,21.375,20.875,3.347988605499268,5300,0.0,
1996-04-12 00:00:00+00:00,20.875,21.25,20.875,3.347988605499268,6700,0.0,
1996-04-15 00:00:00+00:00,21.25,21.375,21.0,3.308601140975952,6400,0.0,
1996-04-16 00:00:00+00:00,21.125,21.375,20.875,3.328294515609741,19200,0.0,
1996-04-17 00:00:00+00:00,21.0,21.0,20.875,3.288906574249268,1800,0.0,
1996-04-18 00:00:00+00:00,20.875,21.375,20.875,3.367682695388794,15900,0.0,
1996-04-19 00:00:00+00:00,21.375,21.375,20.875,3.288906574249268,2500,0.0,
1996-04-22 00:00:00+00:00,21.25,21.25,20.875,3.347988605499268,12200,0.0,
1996-04-23 00:00:00+00:00,21.375,21.375,20.875,3.367682695388794,13100,0.0,
1996-04-24 00:00:00+00:00,21.375,21.75,21.0,3.4267656803131104,22900,0.0,
1996-04-25 00:00:00+00:00,21.875,22.0,21.5,3.407071590423584,27600,0.0,
1996-04-26 00:00:00+00:00,21.875,21.875,21.5,3.446458578109741,28600,0.0,
1996-04-29 00:00:00+00:00,21.875,21.875,21.25,3.347988605499268,30100,0.0,
1996-04-30 00:00:00+00:00,21.5,21.5,21.0,3.308601140975952,24300,0.0,
1996-05-01 00:00:00+00:00,21.375,21.375,20.0,3.2101309299468994,34700,0.0,
1996-05-02 00:00:00+00:00,20.5,20.5,19.75,3.111661672592163,12200,0.0,
1996-05-03 00:00:00+00:00,20.125,20.25,19.875,3.151050090789795,17300,0.0,
1996-05-06 00:00:00+00:00,20.25,20.25,20.0,3.151050090789795,3000,0.0,
1996-05-07 00:00:00+00:00,20.25,20.625,20.25,3.229824542999268,13500,0.0,
1996-05-08 00:00:00+00:00,20.625,20.625,20.25,3.249517679214477,3400,0.0,
1996-05-09 00:00:00+00:00,20.25,20.625,20.25,3.249517679214477,12900,0.0,
1996-05-10 00:00:00+00:00,20.125,20.625,20.125,3.249517679214477,5100,0.0,
1996-05-13 00:00:00+00:00,20.625,20.625,20.25,3.249517679214477,12100,0.0,
1996-05-14 00:00:00+00:00,20.625,20.625,19.875,3.1904375553131104,24600,0.0,
1996-05-15 00:00:00+00:00,20.375,20.375,20.125,3.1707422733306885,7500,0.0,
1996-05-16 00:00:00+00:00,20.375,20.375,20.0,3.151050090789795,13700,0.0,
1996-05-17 00:00:00+00:00,20.0,20.375,20.0,3.1707422733306885,7000,0.0,
1996-05-20 00:00:00+00:00,20.375,20.625,20.0,3.249517679214477,25600,0.0,
1996-05-21 00:00:00+00:00,20.375,20.875,20.375,3.2692110538482666,44300,0.0,
1996-05-22 00:00:00+00:00,20.875,20.875,20.5,3.2692110538482666,10900,0.0,
1996-05-23 00:00:00+00:00,20.875,21.375,20.875,3.367682695388794,9900,0.0,
1996-05-24 00:00:00+00:00,21.375,21.375,20.875,3.367682695388794,4400,0.0,
1996-05-28 00:00:00+00:00,21.0,21.5,21.0,3.328294515609741,35000,0.0,
1996-05-29 00:00:00+00:00,21.25,21.5,21.0,3.387378454208374,25200,0.0,
1996-05-30 00:00:00+00:00,21.5,21.5,21.0,3.328294515609741,15900,0.0,
1996-05-31 00:00:00+00:00,21.5,21.5,21.0,3.308601140975952,12200,0.0,
1996-06-03 00:00:00+00:00,21.375,21.375,21.0,3.367682695388794,7300,0.0,
1996-06-04 00:00:00+00:00,21.375,21.375,21.0,3.347988605499268,22200,0.0,
1996-06-05 00:00:00+00:00,21.25,21.375,21.0,3.308601140975952,12800,0.0,
1996-06-06 00:00:00+00:00,21.375,21.375,21.0,3.347988605499268,9700,0.0,
1996-06-07 00:00:00+00:00,21.0,21.375,21.0,3.367682695388794,7100,0.0,
1996-06-10 00:00:00+00:00,21.0,21.375,21.0,3.308601140975952,4900,0.0,
1996-06-11 00:00:00+00:00,21.0,21.375,20.875,3.288906574249268,8700,0.0,
1996-06-12 00:00:00+00:00,21.25,21.25,20.875,3.347988605499268,6700,0.0,
1996-06-13 00:00:00+00:00,20.875,21.25,20.875,3.288906574249268,3900,0.0,
1996-06-14 00:00:00+00:00,21.25,21.375,20.875,3.328294515609741,13900,0.0,
1996-06-17 00:00:00+00:00,21.0,21.375,20.875,3.288906574249268,12300,0.0,
1996-06-18 00:00:00+00:00,20.875,21.375,20.875,3.308601140975952,8700,0.0,
1996-06-19 00:00:00+00:00,20.875,21.25,20.875,3.347988605499268,5700,0.0,
1996-06-20 00:00:00+00:00,21.25,21.25,20.875,3.347988605499268,8000,0.0,
1996-06-21 00:00:00+00:00,20.875,21.375,20.875,3.367682695388794,12500,0.0,
1996-06-24 00:00:00+00:00,21.375,21.375,20.875,3.308601140975952,4200,0.0,
1996-06-25 00:00:00+00:00,20.875,21.375,20.75,3.2692110538482666,24500,0.0,
1996-06-26 00:00:00+00:00,21.125,21.125,20.875,3.288906574249268,3300,0.0,
1996-06-27 00:00:00+00:00,21.125,21.125,20.75,3.2692110538482666,29300,0.0,
1996-06-28 00:00:00+00:00,21.0,21.0,20.5,3.229824542999268,9200,0.0,
1996-07-01 00:00:00+00:00,20.875,20.875,20.5,3.2692110538482666,8900,0.0,
1996-07-02 00:00:00+00:00,20.75,20.75,20.5,3.229824542999268,23700,0.0,
1996-07-03 00:00:00+00:00,20.875,20.875,20.5,3.2692110538482666,5800,0.0,
1996-07-05 00:00:00+00:00,20.75,20.875,20.75,3.288906574249268,4300,0.0,
1996-07-08 00:00:00+00:00,20.875,21.0,20.75,3.308601140975952,22300,0.0,
1996-07-09 00:00:00+00:00,21.0,21.25,20.625,3.347988605499268,31500,0.0,
1996-07-10 00:00:00+00:00,21.25,21.625,21.0,3.407071590423584,21200,0.0,
1996-07-11 00:00:00+00:00,21.625,21.625,21.125,3.347988605499268,29600,0.0,
1996-07-12 00:00:00+00:00,21.25,21.25,20.875,3.347988605499268,7700,0.0,
1996-07-15 00:00:00+00:00,21.25,21.25,20.875,3.288906574249268,10400,0.0,
1996-07-16 00:00:00+00:00,20.875,21.25,20.75,3.288906574249268,22100,0.0,
1996-07-17 00:00:00+00:00,21.125,21.375,20.875,3.288906574249268,6200,0.0,
1996-07-18 00:00:00+00:00,20.875,21.375,20.875,3.308601140975952,7000,0.0,
1996-07-19 00:00:00+00:00,21.125,21.375,21.125,3.367682695388794,7200,0.0,
1996-07-22 00:00:00+00:00,21.5,21.75,21.25,3.4267656803131104,5500,0.0,
1996-07-23 00:00:00+00:00,21.75,21.75,21.5,3.387378454208374,8500,0.0,
1996-07-24 00:00:00+00:00,21.5,21.75,21.25,3.407071590423584,19700,0.0,
1996-07-25 00:00:00+00:00,21.25,21.625,21.25,3.347988605499268,6200,0.0,
1996-07-26 00:00:00+00:00,21.625,21.75,21.5,3.387378454208374,7000,0.0,
1996-07-29 00:00:00+00:00,21.75,21.75,21.5,3.387378454208374,9400,0.0,
1996-07-30 00:00:00+00:00,21.5,21.5,20.75,3.4156723022460938,39100,0.55,
1996-07-31 00:00:00+00:00,21.25,21.25,20.75,3.355039596557617,4400,0.0,
1996-08-01 00:00:00+00:00,21.75,22.25,21.5,3.557149887084961,70500,0.0,
1996-08-02 00:00:00+00:00,22.0,22.375,21.625,3.5369393825531006,91600,0.0,
1996-08-05 00:00:00+00:00,22.375,22.375,21.875,3.617783069610596,49300,0.0,
1996-08-06 00:00:00+00:00,22.0,23.125,22.0,3.739051580429077,148700,0.0,
1996-08-07 00:00:00+00:00,23.375,23.375,22.875,3.6986300945281982,115100,0.0,
1996-08-08 00:00:00+00:00,22.875,23.125,22.875,3.718838453292847,50500,0.0,
1996-08-09 00:00:00+00:00,22.875,23.5,22.875,3.7592623233795166,63400,0.0,
1996-08-12 00:00:00+00:00,23.5,23.625,23.25,3.7592623233795166,44100,0.0,
1996-08-13 00:00:00+00:00,23.25,23.5,22.5,3.637995481491089,68600,0.0,
1996-08-14 00:00:00+00:00,22.875,23.0,22.5,3.708732843399048,66700,0.0,
1996-08-15 00:00:00+00:00,22.5,23.75,22.5,3.799684047698975,55900,0.0,
1996-08-16 00:00:00+00:00,24.0,24.5,23.5,3.880527973175049,70300,0.0,
1996-08-19 00:00:00+00:00,24.25,24.25,23.5,3.799684047698975,53900,0.0,
1996-08-20 00:00:00+00:00,23.5,24.0,23.5,3.8401072025299072,50100,0.0,
1996-08-21 00:00:00+00:00,23.875,24.125,23.5,3.8401072025299072,42800,0.0,
1996-08-22 00:00:00+00:00,23.75,24.25,23.75,3.860315799713135,42000,0.0,
1996-08-23 00:00:00+00:00,23.875,24.25,23.75,3.9007370471954346,14200,0.0,
1996-08-26 00:00:00+00:00,23.625,24.125,23.5,3.8401072025299072,26500,0.0,
1996-08-27 00:00:00+00:00,23.5,24.0,23.5,3.860315799713135,36700,0.0,
1996-08-28 00:00:00+00:00,23.5,24.0,23.5,3.880527973175049,26300,0.0,
1996-08-29 00:00:00+00:00,24.0,24.5,23.5,3.8401072025299072,42000,0.0,
1996-08-30 00:00:00+00:00,24.125,24.125,23.75,3.880527973175049,9200,0.0,
1996-09-03 00:00:00+00:00,24.125,24.125,23.75,3.8401072025299072,18400,0.0,
1996-09-04 00:00:00+00:00,24.125,24.125,23.75,3.880527973175049,17600,0.0,
1996-09-05 00:00:00+00:00,24.125,24.125,23.75,3.8401072025299072,27600,0.0,
1996-09-06 00:00:00+00:00,24.125,24.125,23.75,3.8401072025299072,23300,0.0,
1996-09-09 00:00:00+00:00,24.125,24.125,23.75,3.9007370471954346,8100,0.0,
1996-09-10 00:00:00+00:00,24.125,24.25,23.75,3.92095160484314,23300,0.0,
1996-09-11 00:00:00+00:00,24.25,24.25,23.875,3.92095160484314,13400,0.0,
1996-09-12 00:00:00+00:00,24.25,24.75,23.875,3.941162586212158,35700,0.0,
1996-09-13 00:00:00+00:00,24.25,24.625,24.25,3.9815828800201416,15500,0.0,
1996-09-16 00:00:00+00:00,24.625,24.625,24.25,3.92095160484314,16900,0.0,
1996-09-17 00:00:00+00:00,24.25,24.5,24.25,3.961370706558228,19600,0.0,
1996-09-18 00:00:00+00:00,24.25,24.5,23.875,3.860315799713135,13800,0.0,
1996-09-19 00:00:00+00:00,24.25,24.25,23.375,3.799684047698975,17300,0.0,
1996-09-20 00:00:00+00:00,23.25,23.75,23.25,3.799684047698975,9200,0.0,
1996-09-23 00:00:00+00:00,23.375,23.5,23.0,3.779469966888428,21400,0.0,
1996-09-24 00:00:00+00:00,23.375,23.375,22.875,3.718838453292847,23200,0.0,
1996-09-25 00:00:00+00:00,23.0,23.25,22.5,3.637995481491089,22500,0.0,
1996-09-26 00:00:00+00:00,22.5,23.0,22.5,3.718838453292847,7500,0.0,
1996-09-27 00:00:00+00:00,22.625,23.0,22.625,3.6784164905548096,20300,0.0,
1996-09-30 00:00:00+00:00,23.125,23.125,22.625,3.739051580429077,13500,0.0,
1996-10-01 00:00:00+00:00,23.125,23.125,22.625,3.739051580429077,9900,0.0,
1996-10-02 00:00:00+00:00,23.125,23.375,22.875,3.7592623233795166,27600,0.0,
1996-10-03 00:00:00+00:00,23.25,23.875,23.25,3.799684047698975,26200,0.0,
1996-10-04 00:00:00+00:00,23.875,23.875,23.5,3.860315799713135,2700,0.0,
1996-10-07 00:00:00+00:00,23.5,23.875,23.5,3.860315799713135,3400,0.0,
1996-10-08 00:00:00+00:00,23.5,23.5,22.875,3.7592623233795166,35500,0.0,
1996-10-09 00:00:00+00:00,23.0,23.25,22.875,3.6986300945281982,8800,0.0,
1996-10-10 00:00:00+00:00,22.875,23.25,22.875,3.6986300945281982,3700,0.0,
1996-10-11 00:00:00+00:00,22.875,23.25,22.75,3.739051580429077,8400,0.0,
1996-10-14 00:00:00+00:00,22.75,23.125,22.75,3.718838453292847,11700,0.0,
1996-10-15 00:00:00+00:00,23.0,23.0,22.75,3.6784164905548096,3800,0.0,
1996-10-16 00:00:00+00:00,23.0,23.0,22.75,3.6986300945281982,7200,0.0,
1996-10-17 00:00:00+00:00,22.75,23.25,22.75,3.7592623233795166,12800,0.0,
1996-10-18 00:00:00+00:00,22.75,23.5,22.75,3.739051580429077,14000,0.0,
1996-10-21 00:00:00+00:00,23.5,23.5,23.125,3.779469966888428,13300,0.0,
1996-10-22 00:00:00+00:00,23.5,23.5,23.125,3.799684047698975,9000,0.0,
1996-10-23 00:00:00+00:00,23.5,23.5,23.125,3.799684047698975,20100,0.0,
1996-10-24 00:00:00+00:00,23.5,23.5,23.25,3.799684047698975,20400,0.0,
1996-10-25 00:00:00+00:00,23.5,23.5,23.25,3.799684047698975,15600,0.0,
1996-10-28 00:00:00+00:00,23.5,23.5,23.25,3.7592623233795166,5200,0.0,
1996-10-29 00:00:00+00:00,23.5,23.5,22.75,3.6784164905548096,49700,0.0,
1996-10-30 00:00:00+00:00,22.75,23.0,22.5,3.7695491313934326,8900,0.55,
1996-10-31 00:00:00+00:00,23.0,23.0,22.5,3.7695491313934326,8000,0.0,
1996-11-01 00:00:00+00:00,22.5,22.75,22.5,3.728125095367432,3200,0.0,
1996-11-04 00:00:00+00:00,22.5,22.75,22.5,3.7695491313934326,1000,0.0,
1996-11-05 00:00:00+00:00,22.75,22.75,22.375,3.7074148654937744,10700,0.0,
1996-11-06 00:00:00+00:00,22.25,22.625,22.25,3.748836994171143,3300,0.0,
1996-11-07 00:00:00+00:00,22.5,22.5,22.0,3.728125095367432,8000,0.0,
1996-11-08 00:00:00+00:00,22.5,22.5,22.0,3.645277500152588,3100,0.0,
1996-11-11 00:00:00+00:00,22.5,22.5,21.75,3.6038527488708496,13800,0.0,
1996-11-12 00:00:00+00:00,22.125,22.125,21.75,3.6659884452819824,10300,0.0,
1996-11-13 00:00:00+00:00,22.125,22.375,21.75,3.7074148654937744,28800,0.0,
1996-11-14 00:00:00+00:00,22.625,22.75,22.25,3.686703681945801,38100,0.0,
1996-11-15 00:00:00+00:00,22.5,22.625,22.125,3.7074148654937744,11300,0.0,
1996-11-18 00:00:00+00:00,22.625,22.625,22.0,3.645277500152588,10500,0.0,
1996-11-19 00:00:00+00:00,22.25,22.25,21.75,3.6478681564331055,25500,0.0,
1996-11-20 00:00:00+00:00,22.125,22.125,21.875,3.6245663166046143,8900,0.0,
1996-11-21 00:00:00+00:00,22.125,22.375,21.875,3.7074148654937744,18200,0.0,
1996-11-22 00:00:00+00:00,22.0,22.375,22.0,3.7074148654937744,3200,0.0,
1996-11-25 00:00:00+00:00,22.125,22.375,22.125,3.7074148654937744,6900,0.0,
1996-11-26 00:00:00+00:00,22.375,22.625,22.125,3.748836994171143,10400,0.0,
1996-11-27 00:00:00+00:00,22.25,22.625,22.25,3.748836994171143,5100,0.0,
1996-11-29 00:00:00+00:00,22.625,22.625,22.625,3.748836994171143,800,0.0,
1996-12-02 00:00:00+00:00,22.625,22.625,22.25,3.748836994171143,3700,0.0,
1996-12-03 00:00:00+00:00,22.625,22.625,22.5,3.728125095367432,29200,0.0,
1996-12-04 00:00:00+00:00,22.625,22.625,22.375,3.7074148654937744,9700,0.0,
1996-12-05 00:00:00+00:00,22.625,22.625,22.375,3.748836994171143,6300,0.0,
1996-12-06 00:00:00+00:00,22.25,22.375,22.25,3.686703681945801,9200,0.0,
1996-12-09 00:00:00+00:00,22.5,22.5,22.25,3.686703681945801,23300,0.0,
1996-12-10 00:00:00+00:00,22.25,22.25,22.25,3.686703681945801,2900,0.0,
1996-12-11 00:00:00+00:00,22.25,22.5,22.25,3.689289808273315,7400,0.0,
1996-12-12 00:00:00+00:00,22.25,22.5,22.25,3.686703681945801,28000,0.0,
1996-12-13 00:00:00+00:00,22.5,22.5,22.125,3.6659884452819824,14900,0.0,
1996-12-16 00:00:00+00:00,22.125,22.125,22.125,3.6659884452819824,2500,0.0,
1996-12-17 00:00:00+00:00,22.125,22.375,22.125,3.7074148654937744,3900,0.0,
1996-12-18 00:00:00+00:00,22.125,22.375,22.125,3.7074148654937744,5800,0.0,
1996-12-19 00:00:00+00:00,22.375,22.375,22.125,3.6659884452819824,4300,0.0,
1996-12-20 00:00:00+00:00,22.375,22.625,22.125,3.6659884452819824,10400,0.0,
1996-12-23 00:00:00+00:00,22.125,22.625,22.125,3.748836994171143,9100,0.0,
1996-12-24 00:00:00+00:00,22.125,22.625,22.125,3.748836994171143,4300,0.0,
1996-12-26 00:00:00+00:00,22.5,22.625,22.125,3.748836994171143,15300,0.0,
1996-12-27 00:00:00+00:00,22.625,22.625,22.4375,3.7177700996398926,14400,0.0,
1996-12-30 00:00:00+00:00,22.625,22.625,22.375,3.7074148654937744,1300,0.0,
1996-12-31 00:00:00+00:00,22.625,22.625,22.375,3.728125095367432,3300,0.0,
1997-01-02 00:00:00+00:00,22.625,22.625,22.375,3.748836994171143,13100,0.0,
1997-01-03 00:00:00+00:00,22.375,22.625,22.375,3.748836994171143,12500,0.0,
1997-01-06 00:00:00+00:00,22.625,22.75,22.375,3.7695491313934326,21300,0.0,
1997-01-07 00:00:00+00:00,22.75,23.125,22.625,3.790260791778565,24200,0.0,
1997-01-08 00:00:00+00:00,23.375,23.75,23.25,3.9352447986602783,14600,0.0,
1997-01-09 00:00:00+00:00,23.75,23.75,23.375,3.8731086254119873,5200,0.0,
1997-01-10 00:00:00+00:00,23.75,24.375,23.75,4.038803577423096,25800,0.0,
1997-01-13 00:00:00+00:00,24.125,24.625,23.875,3.955956220626831,26000,0.0,
1997-01-14 00:00:00+00:00,24.25,24.25,23.5,3.893819808959961,38400,0.0,
1997-01-15 00:00:00+00:00,23.75,23.75,23.0,3.893819808959961,22300,0.0,
1997-01-16 00:00:00+00:00,23.5,23.5,23.0,3.893819808959961,10000,0.0,
1997-01-17 00:00:00+00:00,23.5,23.75,23.375,3.8731086254119873,12700,0.0,
1997-01-20 00:00:00+00:00,23.5,23.75,23.5,3.9352447986602783,3000,0.0,
1997-01-21 00:00:00+00:00,23.5,23.75,23.25,3.9352447986602783,8100,0.0,
1997-01-22 00:00:00+00:00,23.25,23.75,23.25,3.85239577293396,16000,0.0,
1997-01-23 00:00:00+00:00,23.25,23.5,23.25,3.85239577293396,3800,0.0,
1997-01-24 00:00:00+00:00,23.5,23.5,22.875,3.83168363571167,12700,0.0,
1997-01-27 00:00:00+00:00,22.875,23.0,22.75,3.7695491313934326,12700,0.0,
1997-01-28 00:00:00+00:00,23.0,23.5,23.0,3.893819808959961,10300,0.0,
1997-01-29 00:00:00+00:00,23.5,23.5,23.0,3.85239577293396,4000,0.0,
1997-01-30 00:00:00+00:00,23.5,23.5,23.0,3.966949462890625,5600,0.55,
1997-01-31 00:00:00+00:00,23.5,23.75,23.0,4.0305914878845215,7600,0.0,
1997-02-03 00:00:00+00:00,23.75,23.75,23.0,3.9881646633148193,7800,0.0,
1997-02-04 00:00:00+00:00,23.125,23.5,22.875,3.882094383239746,4400,0.0,
1997-02-05 00:00:00+00:00,22.875,23.25,22.875,3.882094383239746,26700,0.0,
1997-02-06 00:00:00+00:00,22.75,23.0,22.5,3.8184542655944815,6700,0.0,
1997-02-07 00:00:00+00:00,22.375,23.0,22.375,3.882094383239746,8900,0.0,
1997-02-10 00:00:00+00:00,22.375,23.0,22.375,3.797241687774658,6600,0.0,
1997-02-11 00:00:00+00:00,22.75,22.75,22.375,3.860882043838501,9000,0.0,
1997-02-12 00:00:00+00:00,22.75,22.75,22.375,3.797241687774658,15200,0.0,
1997-02-13 00:00:00+00:00,22.375,23.125,22.375,3.83966851234436,9800,0.0,
1997-02-14 00:00:00+00:00,22.625,23.125,22.625,3.9033069610595694,13400,0.0,
1997-02-18 00:00:00+00:00,22.625,23.125,22.625,3.83966851234436,4200,0.0,
1997-02-19 00:00:00+00:00,22.625,23.125,22.625,3.9245214462280273,2900,0.0,
1997-02-20 00:00:00+00:00,23.125,23.375,22.625,3.966949462890625,7800,0.0,
1997-02-21 00:00:00+00:00,22.875,23.5,22.875,3.882094383239746,1900,0.0,
1997-02-24 00:00:00+00:00,23.5,23.5,23.5,3.9881646633148193,300,0.0,
1997-02-25 00:00:00+00:00,23.0,23.5,23.0,3.9881646633148193,13000,0.0,
1997-02-26 00:00:00+00:00,22.75,23.5,22.75,3.9881646633148193,20100,0.0,
1997-02-27 00:00:00+00:00,22.75,23.5,22.75,3.860882043838501,3400,0.0,
1997-02-28 00:00:00+00:00,23.5,23.5,22.75,3.9033069610595694,3900,0.0,
1997-03-03 00:00:00+00:00,22.5,22.5,21.5,3.6487457752227774,26800,0.0,
