date,OSK_Open,OSK_High,OSK_Low,OSK_Close,OSK_Volume,OSK_Dividends,OSK_Stock Splits
1985-10-02 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,4849200,0.0,
1985-10-03 00:00:00+00:00,0.0,2.875,2.8333330154418945,1.4166353940963743,1974000,0.0,
1985-10-04 00:00:00+00:00,0.0,2.875,2.8333330154418945,1.4166353940963743,694800,0.0,
1985-10-07 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,337200,0.0,
1985-10-08 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,436200,0.0,
1985-10-09 00:00:00+00:00,0.0,2.791666984558105,2.75,1.374970555305481,460200,0.0,
1985-10-10 00:00:00+00:00,0.0,2.75,2.7083330154418945,1.3541374206542969,655800,0.0,
1985-10-11 00:00:00+00:00,0.0,2.75,2.7083330154418945,1.3541374206542969,108000,0.0,
1985-10-14 00:00:00+00:00,0.0,2.8333330154418945,2.75,1.374970555305481,61200,0.0,
1985-10-15 00:00:00+00:00,0.0,2.875,2.75,1.3958028554916382,245400,0.0,
1985-10-16 00:00:00+00:00,0.0,2.875,2.791666984558105,1.4166353940963743,135600,0.0,
1985-10-17 00:00:00+00:00,0.0,2.875,2.791666984558105,1.42705237865448,246000,0.0,
1985-10-18 00:00:00+00:00,0.0,2.854166984558105,2.791666984558105,1.4166353940963743,657000,0.0,
1985-10-21 00:00:00+00:00,0.0,2.8333330154418945,2.75,1.4166353940963743,25200,0.0,
1985-10-22 00:00:00+00:00,0.0,2.875,2.75,1.3958028554916382,63000,0.0,
1985-10-23 00:00:00+00:00,0.0,2.875,2.8125,1.4374691247940063,1095600,0.0,
1985-10-24 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,203400,0.0,
1985-10-25 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,300000,0.0,
1985-10-28 00:00:00+00:00,0.0,2.875,2.791666984558105,1.406219482421875,60000,0.0,
1985-10-29 00:00:00+00:00,0.0,2.875,2.791666984558105,1.4374691247940063,38400,0.0,
1985-10-30 00:00:00+00:00,0.0,2.875,2.791666984558105,1.4166353940963743,129000,0.0,
1985-10-31 00:00:00+00:00,0.0,2.875,2.791666984558105,1.4166353940963743,135000,0.0,
1985-11-01 00:00:00+00:00,0.0,2.875,2.791666984558105,1.3958028554916382,82200,0.0,
1985-11-04 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.406219482421875,177000,0.0,
1985-11-05 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.4166353940963743,239400,0.0,
1985-11-06 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,184800,0.0,
1985-11-07 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.3958028554916382,94800,0.0,
1985-11-08 00:00:00+00:00,0.0,2.8333330154418945,2.791666984558105,1.4166353940963743,12000,0.0,
1985-11-11 00:00:00+00:00,0.0,2.916666984558105,2.8125,1.458302021026611,112200,0.0,
1985-11-12 00:00:00+00:00,0.0,2.9583330154418945,2.8333330154418945,1.4374691247940063,671400,0.0,
1985-11-13 00:00:00+00:00,0.0,2.9583330154418945,2.875,1.4791345596313477,241200,0.0,
1985-11-14 00:00:00+00:00,0.0,3.0,2.916666984558105,1.4999685287475586,297000,0.0,
1985-11-15 00:00:00+00:00,0.0,3.0,2.916666984558105,1.4999685287475586,27600,0.0,
1985-11-18 00:00:00+00:00,0.0,3.041666984558105,2.9583330154418945,1.4999685287475586,216600,0.0,
1985-11-19 00:00:00+00:00,0.0,3.2083330154418945,3.0,1.562466025352478,719400,0.0,
1985-11-20 00:00:00+00:00,0.0,3.2083330154418945,3.125,1.5832988023757937,510000,0.0,
1985-11-21 00:00:00+00:00,0.0,3.375,3.166666984558105,1.666631102561951,799800,0.0,
1985-11-22 00:00:00+00:00,0.0,3.3333330154418945,3.25,1.645798921585083,156000,0.0,
1985-11-25 00:00:00+00:00,0.0,3.291666984558105,3.166666984558105,1.6249651908874512,412800,0.0,
1985-11-26 00:00:00+00:00,0.0,3.25,3.166666984558105,1.5832988023757937,36600,0.0,
1985-11-27 00:00:00+00:00,0.0,3.25,3.166666984558105,1.5832988023757937,146400,0.0,
1985-11-29 00:00:00+00:00,0.0,3.25,3.166666984558105,1.6249651908874512,205800,0.0,
1985-12-02 00:00:00+00:00,0.0,3.25,3.166666984558105,1.6249651908874512,177600,0.0,
1985-12-03 00:00:00+00:00,0.0,3.25,3.166666984558105,1.6249651908874512,54600,0.0,
1985-12-04 00:00:00+00:00,0.0,3.291666984558105,3.2083330154418945,1.6249651908874512,311400,0.0,
1985-12-05 00:00:00+00:00,0.0,3.291666984558105,3.2083330154418945,1.645798921585083,154800,0.0,
1985-12-06 00:00:00+00:00,0.0,3.291666984558105,3.2083330154418945,1.6353809833526611,112800,0.0,
1985-12-09 00:00:00+00:00,0.0,3.291666984558105,3.229166984558105,1.6353809833526611,48600,0.0,
1985-12-10 00:00:00+00:00,0.0,3.291666984558105,3.25,1.6249651908874512,35400,0.0,
1985-12-11 00:00:00+00:00,0.0,3.3333330154418945,3.25,1.666631102561951,628200,0.0,
1985-12-12 00:00:00+00:00,0.0,3.375,3.25,1.645798921585083,418200,0.0,
1985-12-13 00:00:00+00:00,0.0,3.375,3.291666984558105,1.645798921585083,192000,0.0,
1985-12-16 00:00:00+00:00,0.0,3.375,3.291666984558105,1.6874635219573977,68400,0.0,
1985-12-17 00:00:00+00:00,0.0,3.3333330154418945,3.25,1.6249651908874512,360600,0.0,
1985-12-18 00:00:00+00:00,0.0,3.3333330154418945,3.25,1.6249651908874512,533400,0.0,
1985-12-19 00:00:00+00:00,0.0,3.3333330154418945,3.2708330154418945,1.645798921585083,48000,0.0,
1985-12-20 00:00:00+00:00,0.0,3.291666984558105,3.25,1.645798921585083,21000,0.0,
1985-12-23 00:00:00+00:00,0.0,3.291666984558105,3.25,1.645798921585083,115800,0.0,
1985-12-24 00:00:00+00:00,0.0,3.291666984558105,3.25,1.6249651908874512,31800,0.0,
1985-12-26 00:00:00+00:00,0.0,3.291666984558105,3.25,1.645798921585083,117600,0.0,
1985-12-27 00:00:00+00:00,0.0,3.291666984558105,3.25,1.645798921585083,96600,0.0,
1985-12-30 00:00:00+00:00,0.0,3.291666984558105,3.25,1.6249651908874512,23400,0.0,
1985-12-31 00:00:00+00:00,0.0,3.291666984558105,3.2083330154418945,1.6249651908874512,137400,0.0,
1986-01-02 00:00:00+00:00,0.0,3.25,3.2083330154418945,1.6145485639572144,155400,0.0,
1986-01-03 00:00:00+00:00,0.0,3.3333330154418945,3.2083330154418945,1.645798921585083,631800,0.0,
1986-01-06 00:00:00+00:00,0.0,3.375,3.25,1.666631102561951,880800,0.0,
1986-01-07 00:00:00+00:00,0.0,3.4583330154418945,3.291666984558105,1.729129433631897,362400,0.0,
1986-01-08 00:00:00+00:00,0.0,3.541666984558105,3.375,1.729129433631897,467400,0.0,
1986-01-09 00:00:00+00:00,0.0,3.541666984558105,3.4583330154418945,1.7499618530273438,204600,0.0,
1986-01-10 00:00:00+00:00,0.0,3.541666984558105,3.5,1.7707955837249756,318600,0.0,
1986-01-13 00:00:00+00:00,0.0,3.541666984558105,3.5,1.7707955837249756,189600,0.0,
1986-01-14 00:00:00+00:00,0.0,3.6666669845581055,3.5,1.8124607801437376,781800,0.0,
1986-01-15 00:00:00+00:00,0.0,3.6666669845581055,3.5833330154418945,1.8332947492599487,129600,0.0,
1986-01-16 00:00:00+00:00,0.0,3.75,3.5833330154418945,1.874959111213684,419400,0.0,
1986-01-17 00:00:00+00:00,0.0,3.7916669845581055,3.6666669845581055,1.874959111213684,107400,0.0,
1986-01-20 00:00:00+00:00,0.0,3.75,3.6458330154418954,1.854126214981079,88800,0.0,
1986-01-21 00:00:00+00:00,0.0,3.7083330154418954,3.541666984558105,1.7707955837249756,429000,0.0,
1986-01-22 00:00:00+00:00,0.0,3.6041669845581055,3.5,1.7499618530273438,312600,0.0,
1986-01-23 00:00:00+00:00,0.0,3.541666984558105,3.5,1.7707955837249756,207000,0.0,
1986-01-24 00:00:00+00:00,0.0,3.625,3.5,1.7916280031204224,211200,0.0,
1986-01-27 00:00:00+00:00,0.0,3.6666669845581055,3.541666984558105,1.7916280031204224,252000,0.0,
