date,EC_Open,EC_High,EC_Low,EC_Close,EC_Volume,EC_Dividends,EC_Stock Splits
2008-09-18 00:00:00+00:00,23.0,26.299999237060547,22.399999618530277,7.775619029998779,371500,0.0,
2008-09-19 00:00:00+00:00,27.350000381469727,27.350000381469727,24.75,8.561033248901367,124100,0.0,
2008-09-22 00:00:00+00:00,27.5,27.850000381469727,25.350000381469727,8.466782569885254,140200,0.0,
2008-09-23 00:00:00+00:00,26.25,26.489999771118164,24.5,7.838452339172363,122500,0.0,
2008-09-24 00:00:00+00:00,25.25,25.25,23.700000762939453,7.68136739730835,48300,0.0,
2008-09-25 00:00:00+00:00,24.5,26.5,24.0,8.086642265319824,134500,0.0,
2008-09-26 00:00:00+00:00,24.850000381469727,26.0,24.670000076293945,8.011242866516113,67700,0.0,
2008-09-29 00:00:00+00:00,24.799999237060547,24.799999237060547,23.25,7.389192581176758,25700,0.0,
2008-09-30 00:00:00+00:00,24.270000457763672,25.399999618530277,22.75,7.539992809295654,48000,0.0,
2008-10-01 00:00:00+00:00,24.25,24.40999984741211,23.149999618530277,7.555700302124023,16200,0.0,
2008-10-02 00:00:00+00:00,24.0,24.5,23.200000762939453,7.288659572601318,6400,0.0,
2008-10-03 00:00:00+00:00,23.799999237060547,25.0,23.5,7.697077751159668,58800,0.0,
2008-10-06 00:00:00+00:00,23.5,23.5,21.0,7.034183025360107,26800,0.0,
2008-10-07 00:00:00+00:00,22.100000381469727,22.739999771118164,21.299999237060547,6.691741943359375,13700,0.0,
2008-10-08 00:00:00+00:00,21.75,21.75,18.799999237060547,5.906326770782471,12300,0.0,
2008-10-09 00:00:00+00:00,19.0,20.51000022888184,19.0,6.283328056335449,10600,0.0,
2008-10-10 00:00:00+00:00,20.0,20.5,17.719999313354492,5.730059146881104,20300,0.262,
2008-10-13 00:00:00+00:00,19.700000762939453,22.299999237060547,19.5,6.611850738525391,21700,0.0,
2008-10-14 00:00:00+00:00,21.0,22.01000022888184,20.030000686645508,6.376283645629883,20400,0.0,
2008-10-15 00:00:00+00:00,20.0,20.09000015258789,18.25,5.968810081481934,47600,0.0,
2008-10-16 00:00:00+00:00,19.739999771118164,19.739999771118164,17.0,5.863759517669678,34300,0.0,
2008-10-17 00:00:00+00:00,18.739999771118164,18.790000915527344,18.299999237060547,5.88922643661499,5400,0.0,
2008-10-20 00:00:00+00:00,18.8799991607666,19.93000030517578,18.8799991607666,6.220296382904053,39800,0.0,
2008-10-21 00:00:00+00:00,20.0,20.25,18.51000022888184,5.968810081481934,23800,0.0,
2008-10-22 00:00:00+00:00,18.96999931335449,18.96999931335449,17.399999618530273,5.570889949798584,75100,0.0,
2008-10-23 00:00:00+00:00,17.25,17.420000076293945,17.0,5.545423984527588,5500,0.0,
2008-10-24 00:00:00+00:00,17.0,17.3799991607666,14.5,5.013801574707031,42700,0.0,
2008-10-27 00:00:00+00:00,15.25,15.5,13.899999618530272,4.787781715393066,37000,0.0,
2008-10-28 00:00:00+00:00,15.739999771118164,15.989999771118164,14.09000015258789,5.0902018547058105,21100,0.0,
2008-10-29 00:00:00+00:00,16.479999542236328,17.350000381469727,16.479999542236328,5.434005260467529,20600,0.0,
2008-10-30 00:00:00+00:00,18.0,18.0,16.5,5.4117207527160645,5400,0.0,
2008-10-31 00:00:00+00:00,16.760000228881836,17.040000915527344,16.5,5.395805835723877,5500,0.0,
2008-11-03 00:00:00+00:00,17.0,17.0,16.75,5.3321380615234375,700,0.0,
2008-11-04 00:00:00+00:00,17.25,18.239999771118164,17.25,5.793725967407227,9400,0.0,
2008-11-05 00:00:00+00:00,17.989999771118164,17.989999771118164,16.75,5.3321380615234375,7100,0.0,
2008-11-06 00:00:00+00:00,16.700000762939453,17.25,16.25,5.408539295196533,66600,0.0,
2008-11-07 00:00:00+00:00,18.0,18.0,16.979999542236328,5.558155059814453,44500,0.0,
2008-11-10 00:00:00+00:00,18.25,18.25,16.25,5.249370098114014,4100,0.0,
2008-11-11 00:00:00+00:00,16.75,17.030000686645508,16.450000762939453,5.4212727546691895,2300,0.0,
2008-11-12 00:00:00+00:00,16.790000915527344,17.5,16.010000228881836,5.4117207527160645,80000,0.0,
2008-11-13 00:00:00+00:00,17.09000015258789,17.5,15.890000343322754,5.4435553550720215,6200,0.0,
2008-11-14 00:00:00+00:00,17.399999618530273,17.600000381469727,17.399999618530273,5.602724552154541,500,0.0,
2008-11-17 00:00:00+00:00,17.979999542236328,17.979999542236328,17.700000762939453,5.63455867767334,39000,0.0,
2008-11-18 00:00:00+00:00,17.420000076293945,17.420000076293945,16.75,5.402171611785889,7100,0.0,
2008-11-19 00:00:00+00:00,16.510000228881836,16.850000381469727,16.0,5.093385219573975,10100,0.0,
2008-11-20 00:00:00+00:00,16.0,16.989999771118164,16.0,5.328954696655273,19200,0.0,
2008-11-21 00:00:00+00:00,16.5,16.5,15.199999809265137,4.838716506958008,26700,0.0,
2008-11-24 00:00:00+00:00,15.800000190734863,17.5,15.739999771118164,5.567705631256104,5900,0.0,
2008-11-25 00:00:00+00:00,17.139999389648438,17.170000076293945,15.65999984741211,4.991517543792725,22900,0.0,
2008-11-26 00:00:00+00:00,16.0,18.100000381469727,16.0,5.761892795562744,15300,0.0,
2008-11-28 00:00:00+00:00,17.510000228881836,17.899999618530273,17.40999984741211,5.669286251068115,8100,0.243,
2008-12-01 00:00:00+00:00,17.469999313354492,17.469999313354492,16.540000915527344,5.417605400085449,4300,0.0,
2008-12-02 00:00:00+00:00,17.399999618530273,17.399999618530273,17.0,5.517632484436035,4700,0.0,
2008-12-03 00:00:00+00:00,17.100000381469727,17.389999389648438,17.0,5.611205577850342,700,0.0,
2008-12-04 00:00:00+00:00,17.25,17.5,17.0,5.488592147827148,6600,0.0,
2008-12-05 00:00:00+00:00,15.699999809265137,17.25,15.699999809265137,5.566033363342285,2500,0.0,
2008-12-08 00:00:00+00:00,15.869999885559082,17.899999618530273,15.869999885559082,5.769312858581543,4600,0.0,
2008-12-09 00:00:00+00:00,17.850000381469727,17.850000381469727,17.389999389648438,5.6660590171813965,1000,0.0,
2008-12-10 00:00:00+00:00,17.5,17.5,17.399999618530273,5.640246391296387,30500,0.0,
2008-12-11 00:00:00+00:00,17.5,18.5,17.5,5.872567176818848,15800,0.0,
2008-12-12 00:00:00+00:00,18.270000457763672,18.5,17.81999969482422,5.8080339431762695,4600,0.0,
