date,VIOO_Open,VIOO_High,VIOO_Low,VIOO_Close,VIOO_Volume,VIOO_Dividends,VIOO_Stock Splits
2010-09-09 00:00:00+00:00,25.34499931335449,25.34499931335449,25.34499931335449,21.61490631103516,200,0.0,
2010-09-10 00:00:00+00:00,25.209999084472656,25.209999084472656,25.209999084472656,21.499774932861328,200,0.0,
2010-09-13 00:00:00+00:00,25.65999984741211,25.65999984741211,25.65999984741211,21.883544921875,200,0.0,
2010-09-14 00:00:00+00:00,25.63999938964844,25.71500015258789,25.63999938964844,21.93045425415039,3200,0.0,
2010-09-15 00:00:00+00:00,25.71500015258789,25.71500015258789,25.71500015258789,21.93045425415039,0,0.0,
2010-09-16 00:00:00+00:00,25.649999618530277,25.649999618530277,25.354999542236328,21.6959285736084,21800,0.0,
2010-09-17 00:00:00+00:00,25.395000457763672,25.75,25.395000457763672,21.883544921875,30400,0.0,
2010-09-20 00:00:00+00:00,26.059999465942383,26.299999237060547,26.03499984741211,22.42935562133789,25800,0.0,
2010-09-21 00:00:00+00:00,26.25,26.34000015258789,26.21999931335449,22.408039093017575,8400,0.0,
2010-09-22 00:00:00+00:00,26.05500030517578,26.05500030517578,25.825000762939453,22.07543563842773,8200,0.0,
2010-09-23 00:00:00+00:00,25.75,26.01000022888184,25.75,22.182039260864254,1800,0.0,
2010-09-24 00:00:00+00:00,26.0,26.3700008392334,26.0,22.48905563354492,11600,0.0,
2010-09-27 00:00:00+00:00,26.30500030517578,26.415000915527344,26.2549991607666,22.42935562133789,20000,0.0,
2010-09-28 00:00:00+00:00,26.01499938964844,26.59000015258789,25.93000030517578,22.67667961120605,67000,0.0,
2010-09-29 00:00:00+00:00,26.575000762939453,26.70499992370605,26.450000762939453,22.689472198486328,36800,0.0,
2010-09-30 00:00:00+00:00,26.84000015258789,26.84000015258789,26.46500015258789,22.595659255981445,20800,0.0,
2010-10-01 00:00:00+00:00,26.65999984741211,26.700000762939453,26.614999771118164,22.697998046875,3400,0.0,
2010-10-04 00:00:00+00:00,26.614999771118164,26.614999771118164,26.614999771118164,22.697998046875,0,0.0,
2010-10-05 00:00:00+00:00,26.51000022888184,27.0,26.51000022888184,23.026336669921875,8800,0.0,
2010-10-06 00:00:00+00:00,27.0,27.0,27.0,23.026336669921875,2000,0.0,
2010-10-07 00:00:00+00:00,27.0,27.0,27.0,23.026336669921875,0,0.0,
2010-10-08 00:00:00+00:00,26.895000457763672,27.21999931335449,26.790000915527344,23.213956832885746,31800,0.0,
2010-10-11 00:00:00+00:00,27.225000381469727,27.30500030517578,27.21999931335449,23.231016159057617,40000,0.0,
2010-10-12 00:00:00+00:00,27.059999465942383,27.38500022888184,26.8799991607666,23.35467529296875,6400,0.0,
2010-10-13 00:00:00+00:00,27.420000076293945,27.934999465942383,27.420000076293945,23.69154357910156,4200,0.0,
2010-10-14 00:00:00+00:00,27.71999931335449,27.73500061035156,27.6299991607666,23.56361961364746,2200,0.0,
2010-10-15 00:00:00+00:00,27.795000076293945,27.81999969482422,27.71500015258789,23.6361083984375,1400,0.0,
2010-10-18 00:00:00+00:00,27.739999771118164,27.76000022888184,27.739999771118164,23.665956497192383,1000,0.0,
2010-10-19 00:00:00+00:00,27.75,27.75,27.75,23.665956497192383,0,0.0,
2010-10-20 00:00:00+00:00,27.655000686645508,27.700000762939453,27.625,23.62331962585449,10800,0.0,
2010-10-21 00:00:00+00:00,27.73500061035156,27.73500061035156,27.280000686645508,23.26512908935547,14000,0.0,
2010-10-22 00:00:00+00:00,27.614999771118164,27.6299991607666,27.614999771118164,23.56361961364746,6000,0.0,
2010-10-25 00:00:00+00:00,27.94499969482422,28.13500022888184,27.834999084472656,23.76403045654297,21200,0.0,
2010-10-26 00:00:00+00:00,27.690000534057617,27.790000915527344,27.57999992370605,23.700069427490234,13200,0.0,
2010-10-27 00:00:00+00:00,27.700000762939453,27.700000762939453,27.68000030517578,23.606258392333984,1600,0.0,
2010-10-28 00:00:00+00:00,27.76000022888184,27.774999618530277,27.440000534057617,23.469806671142575,10200,0.0,
2010-10-29 00:00:00+00:00,27.51000022888184,27.700000762939453,27.51000022888184,23.62331962585449,4400,0.0,
2010-11-01 00:00:00+00:00,27.924999237060547,27.924999237060547,27.274999618530277,23.260866165161133,400,0.0,
2010-11-02 00:00:00+00:00,27.73500061035156,28.01499938964844,27.71999931335449,23.82799530029297,23000,0.0,
2010-11-03 00:00:00+00:00,28.040000915527344,28.040000915527344,27.95499992370605,23.840784072875977,17200,0.0,
2010-11-04 00:00:00+00:00,28.65999984741211,28.65999984741211,28.65999984741211,24.44202995300293,600,0.0,
2010-11-05 00:00:00+00:00,29.0,29.045000076293945,29.0,24.77036666870117,3600,0.0,
2010-11-08 00:00:00+00:00,28.82999992370605,28.979999542236328,28.82999992370605,24.714937210083008,2000,0.0,
2010-11-09 00:00:00+00:00,29.0,29.0,28.530000686645508,24.331159591674805,10200,0.0,
2010-11-10 00:00:00+00:00,28.770000457763672,28.854999542236328,28.7549991607666,24.60832977294922,13400,0.0,
2010-11-11 00:00:00+00:00,28.700000762939453,28.850000381469727,28.700000762939453,24.60406494140625,8600,0.0,
