date,VOYA_Open,VOYA_High,VOYA_Low,VOYA_Close,VOYA_Volume,VOYA_Dividends,VOYA_Stock Splits
2013-05-02 00:00:00+00:00,19.25,21.209999084472656,19.200000762939453,19.342708587646484,32928800,0.0,
2013-05-03 00:00:00+00:00,21.32999992370605,21.709999084472656,20.63999938964844,19.18492317199707,8633100,0.0,
2013-05-06 00:00:00+00:00,20.790000915527344,21.200000762939453,20.790000915527344,19.58402633666992,2398500,0.0,
2013-05-07 00:00:00+00:00,21.030000686645508,22.049999237060547,20.799999237060547,20.103797912597656,2247900,0.0,
2013-05-08 00:00:00+00:00,21.75,23.01000022888184,21.670000076293945,20.558582305908203,5092100,0.0,
2013-05-09 00:00:00+00:00,22.26000022888184,22.56999969482422,21.549999237060547,20.103797912597656,1407300,0.0,
2013-05-10 00:00:00+00:00,21.709999084472656,22.76000022888184,21.540000915527344,20.994821548461918,1657700,0.0,
2013-05-13 00:00:00+00:00,22.739999771118164,22.739999771118164,22.21999931335449,20.71637725830078,1920100,0.0,
2013-05-14 00:00:00+00:00,22.25,23.350000381469727,22.25,21.523868560791016,1458000,0.0,
2013-05-15 00:00:00+00:00,23.309999465942383,23.920000076293945,23.149999618530277,22.17357063293457,2095100,0.0,
2013-05-16 00:00:00+00:00,23.88999938964844,24.299999237060547,23.600000381469727,22.257102966308597,1123200,0.0,
2013-05-17 00:00:00+00:00,24.3799991607666,24.96999931335449,24.229999542236328,23.12957572937012,4312700,0.0,
2013-05-20 00:00:00+00:00,26.88999938964844,26.979999542236328,25.920000076293945,24.373291015625,7392500,0.0,
2013-05-21 00:00:00+00:00,26.979999542236328,27.82999992370605,26.399999618530277,24.90234375,2980900,0.0,
2013-05-22 00:00:00+00:00,27.209999084472656,27.40999984741211,25.270000457763672,24.104135513305664,4012000,0.0,
2013-05-23 00:00:00+00:00,25.489999771118164,27.46999931335449,25.299999237060547,24.50323867797852,3250500,0.0,
2013-05-24 00:00:00+00:00,26.5,26.5,26.0,24.447546005249023,1164000,0.0,
2013-05-28 00:00:00+00:00,26.8799991607666,28.96999931335449,26.540000915527344,26.38738250732422,3725100,0.0,
2013-05-29 00:00:00+00:00,27.979999542236328,28.290000915527344,27.13999938964844,26.136791229248047,1388200,0.0,
2013-05-30 00:00:00+00:00,28.18000030517578,29.059999465942383,28.18000030517578,26.42451286315918,882200,0.0,
2013-05-31 00:00:00+00:00,28.43000030517578,28.899999618530277,28.149999618530277,26.48020362854004,1211400,0.0,
2013-06-03 00:00:00+00:00,28.440000534057617,28.440000534057617,27.25,26.359548568725582,1506500,0.0,
2013-06-04 00:00:00+00:00,28.46999931335449,28.479999542236328,27.63999938964844,25.784090042114254,1013200,0.0,
2013-06-05 00:00:00+00:00,27.799999237060547,27.959999084472656,26.559999465942383,24.71671485900879,841800,0.0,
2013-06-06 00:00:00+00:00,26.520000457763672,27.170000076293945,26.450000762939453,25.143659591674805,1224600,0.0,
2013-06-07 00:00:00+00:00,27.07999992370605,28.06999969482422,27.020000457763672,26.043975830078125,636200,0.0,
2013-06-10 00:00:00+00:00,28.350000381469727,28.899999618530277,28.0,26.368820190429688,1076200,0.0,
2013-06-11 00:00:00+00:00,27.82999992370605,28.200000762939453,27.200000762939453,25.357141494750977,2040700,0.0,
2013-06-12 00:00:00+00:00,27.5,27.739999771118164,26.3799991607666,24.661020278930664,883000,0.0,
2013-06-13 00:00:00+00:00,26.459999084472656,26.799999237060547,26.209999084472656,24.753841400146484,588500,0.0,
2013-06-14 00:00:00+00:00,26.530000686645508,26.979999542236328,26.01000022888184,24.196950912475582,788600,0.0,
2013-06-17 00:00:00+00:00,26.71999931335449,26.899999618530277,26.270000457763672,24.401145935058597,1340200,0.0,
2013-06-18 00:00:00+00:00,26.3700008392334,26.790000915527344,26.209999084472656,24.753841400146484,675600,0.0,
2013-06-19 00:00:00+00:00,26.709999084472656,27.559999465942383,26.520000457763672,25.412824630737305,976000,0.0,
2013-06-20 00:00:00+00:00,27.07999992370605,27.5,26.540000915527344,25.06012916564941,1259700,0.0,
2013-06-21 00:00:00+00:00,27.100000381469727,27.100000381469727,26.520000457763672,24.651744842529297,1134700,0.0,
2013-06-24 00:00:00+00:00,26.309999465942383,26.559999465942383,25.520000457763672,24.104135513305664,1580500,0.0,
2013-06-25 00:00:00+00:00,26.26000022888184,26.530000686645508,25.8799991607666,24.178380966186523,1210000,0.0,
2013-06-26 00:00:00+00:00,26.190000534057617,26.40999984741211,26.01000022888184,24.36400985717773,1233200,0.0,
2013-06-27 00:00:00+00:00,26.5,27.020000457763672,26.25,25.02301025390625,990800,0.0,
2013-06-28 00:00:00+00:00,26.96999931335449,27.51000022888184,26.540000915527344,25.11581802368164,3861700,0.0,
2013-07-01 00:00:00+00:00,27.100000381469727,27.799999237060547,26.96999931335449,25.635587692260746,832600,0.0,
2013-07-02 00:00:00+00:00,27.670000076293945,28.190000534057617,27.3799991607666,26.05325508117676,1078500,0.0,
2013-07-03 00:00:00+00:00,27.899999618530277,28.13999938964844,27.61000061035156,25.97900390625,653200,0.0,
2013-07-05 00:00:00+00:00,28.1200008392334,28.200000762939453,27.6299991607666,25.79337501525879,506100,0.0,
2013-07-08 00:00:00+00:00,28.0,28.1200008392334,27.76000022888184,26.07181739807129,514900,0.0,
2013-07-09 00:00:00+00:00,28.170000076293945,29.170000076293945,28.170000076293945,26.582300186157227,1839400,0.0,
2013-07-10 00:00:00+00:00,28.6200008392334,28.729999542236328,28.18000030517578,26.42451286315918,990500,0.0,
2013-07-11 00:00:00+00:00,28.88999938964844,28.88999938964844,28.309999465942383,26.535898208618164,1109500,0.0,
2013-07-12 00:00:00+00:00,28.6299991607666,29.149999618530277,28.299999237060547,26.935001373291016,773800,0.0,
2013-07-15 00:00:00+00:00,29.149999618530277,29.63999938964844,29.149999618530277,27.38050842285156,1733100,0.0,
2013-07-16 00:00:00+00:00,29.559999465942383,29.6299991607666,29.200000762939453,27.42691993713379,650200,0.0,
2013-07-17 00:00:00+00:00,29.700000762939453,29.850000381469727,29.51000022888184,27.556865692138672,400800,0.0,
2013-07-18 00:00:00+00:00,29.86000061035156,30.07999992370605,29.690000534057617,27.70536994934082,494800,0.0,
2013-07-19 00:00:00+00:00,29.5,29.809999465942383,29.0,27.603271484375,243200,0.0,
