date,SMOG_Open,SMOG_High,SMOG_Low,SMOG_Close,SMOG_Volume,SMOG_Dividends,SMOG_Stock Splits
2007-06-26 00:00:00+00:00,125.5500030517578,125.7300033569336,124.8000030517578,106.8519058227539,14667,0.0,
2007-06-27 00:00:00+00:00,124.5,126.75,124.5,107.82515716552734,15900,0.0,
2007-06-28 00:00:00+00:00,127.8000030517578,129.0,127.68000030517578,109.59234619140624,3933,0.0,
2007-06-29 00:00:00+00:00,127.8000030517578,129.89999389648438,127.8000030517578,110.30950164794922,10100,0.0,
2007-07-02 00:00:00+00:00,132.0,133.0500030517578,131.8800048828125,113.58776092529295,8200,0.0,
2007-07-03 00:00:00+00:00,134.5500030517578,147.75,134.25,115.38060760498048,19800,0.0,
2007-07-05 00:00:00+00:00,134.85000610351562,135.27000427246094,133.86000061035156,114.99639892578124,13700,0.0,
2007-07-06 00:00:00+00:00,134.85000610351562,135.92999267578125,134.82000732421875,116.02088165283205,12367,0.0,
2007-07-09 00:00:00+00:00,138.14999389648438,139.8000030517578,138.0,119.0942840576172,26467,0.0,
2007-07-10 00:00:00+00:00,141.0,141.0,138.0,117.89051818847656,22833,0.0,
2007-07-11 00:00:00+00:00,138.69000244140625,139.13999938964844,137.42999267578125,118.78693389892578,12800,0.0,
2007-07-12 00:00:00+00:00,139.5,140.85000610351562,139.13999938964844,120.246826171875,14233,0.0,
2007-07-13 00:00:00+00:00,141.0,141.27000427246094,139.55999755859375,120.45171356201172,18967,0.0,
2007-07-16 00:00:00+00:00,141.0,141.3000030517578,139.47000122070312,119.40162658691406,37533,0.0,
2007-07-17 00:00:00+00:00,144.0,144.0,138.2100067138672,118.1722640991211,12767,0.0,
2007-07-18 00:00:00+00:00,137.5500030517578,137.97000122070312,136.35000610351562,117.40392303466795,16000,0.0,
2007-07-19 00:00:00+00:00,138.0,140.22000122070312,138.0,119.65774536132812,18933,0.0,
2007-07-20 00:00:00+00:00,139.32000732421875,139.32000732421875,137.07000732421875,117.58319091796876,11967,0.0,
2007-07-23 00:00:00+00:00,138.83999633789062,138.9600067138672,137.82000732421875,118.35152435302734,14633,0.0,
2007-07-24 00:00:00+00:00,137.5500030517578,138.17999267578125,134.42999267578125,115.68792724609376,25533,0.0,
2007-07-25 00:00:00+00:00,136.1999969482422,136.8000030517578,132.8699951171875,114.97078704833984,6167,0.0,
2007-07-26 00:00:00+00:00,130.8000030517578,132.89999389648438,125.25,110.7705078125,35833,0.0,
2007-07-27 00:00:00+00:00,130.1999969482422,131.6999969482422,115.52999877929688,111.15465545654295,20267,0.0,
2007-07-30 00:00:00+00:00,130.64999389648438,134.22000122070312,130.6199951171875,113.99755096435548,21367,0.0,
2007-07-31 00:00:00+00:00,136.1999969482422,136.2899932861328,132.27000427246094,113.40850067138672,16033,0.0,
2007-08-01 00:00:00+00:00,132.02999877929688,132.75,128.5500030517578,113.33165740966795,12100,0.0,
2007-08-02 00:00:00+00:00,132.75,134.10000610351562,130.74000549316406,112.69136810302734,6300,0.0,
2007-08-03 00:00:00+00:00,133.5,133.5,127.9800033569336,109.31062316894533,7867,0.0,
2007-08-06 00:00:00+00:00,129.0,129.60000610351562,125.37000274658205,109.59234619140624,14333,0.0,
2007-08-07 00:00:00+00:00,127.9499969482422,131.39999389648438,123.9000015258789,111.92301940917967,3600,0.0,
2007-08-08 00:00:00+00:00,133.1999969482422,139.1699981689453,133.1999969482422,117.63440704345705,16833,0.0,
2007-08-09 00:00:00+00:00,134.6999969482422,137.30999755859375,133.52999877929688,115.50865173339844,6433,0.0,
2007-08-10 00:00:00+00:00,132.60000610351562,133.86000061035156,131.0399932861328,112.69136810302734,5233,0.0,
2007-08-13 00:00:00+00:00,132.89999389648438,132.89999389648438,128.91000366210938,110.92414855957033,6033,0.0,
2007-08-14 00:00:00+00:00,130.64999389648438,130.64999389648438,126.23999786376952,107.77391052246094,8433,0.0,
2007-08-15 00:00:00+00:00,123.54000091552734,124.7699966430664,120.80999755859376,103.1382064819336,4267,0.0,
2007-08-16 00:00:00+00:00,117.9000015258789,119.6999969482422,111.5999984741211,101.72955322265624,37100,0.0,
2007-08-17 00:00:00+00:00,122.0999984741211,132.0,118.1999969482422,101.67833709716795,8300,0.0,
2007-08-20 00:00:00+00:00,122.4000015258789,122.5500030517578,121.0199966430664,104.1882781982422,6500,0.0,
2007-08-21 00:00:00+00:00,123.3000030517578,123.51000213623048,121.83000183105467,104.77735900878906,10033,0.0,
2007-08-22 00:00:00+00:00,125.6999969482422,127.5,125.4000015258789,107.69709777832033,7000,0.0,
2007-08-23 00:00:00+00:00,127.3499984741211,127.3499984741211,120.75,108.08126068115234,6000,0.0,
2007-08-24 00:00:00+00:00,128.27999877929688,130.58999633789062,127.16999816894533,111.4107894897461,5367,0.0,
2007-08-27 00:00:00+00:00,129.60000610351562,129.8699951171875,127.88999938964844,109.97654724121094,4433,0.0,
2007-08-28 00:00:00+00:00,127.13999938964844,127.5,123.36000061035156,105.77620697021484,7900,0.0,
2007-08-29 00:00:00+00:00,125.6999969482422,127.31999969482422,124.91999816894533,108.69593811035156,2833,0.0,
2007-08-30 00:00:00+00:00,126.75,128.6699981689453,126.75,108.9776611328125,2400,0.0,
2007-08-31 00:00:00+00:00,131.39999389648438,132.0,129.83999633789062,112.1279067993164,9133,0.0,
2007-09-04 00:00:00+00:00,132.36000061035156,134.91000366210938,132.0,114.76589965820312,1933,0.0,
2007-09-05 00:00:00+00:00,132.4199981689453,132.5399932861328,131.1300048828125,112.3840103149414,5267,0.0,
2007-09-06 00:00:00+00:00,132.60000610351562,133.25999450683594,131.91000366210938,113.28043365478516,3300,0.0,
2007-09-07 00:00:00+00:00,130.41000366210938,131.25,127.52999877929688,110.13021087646484,18500,0.0,
2007-09-10 00:00:00+00:00,130.35000610351562,130.35000610351562,127.5,110.02774047851562,5167,0.0,
2007-09-11 00:00:00+00:00,129.0,130.9499969482422,129.0,111.53883361816406,2767,0.0,
2007-09-12 00:00:00+00:00,130.8000030517578,131.42999267578125,129.77999877929688,111.0522232055664,4267,0.0,
2007-09-13 00:00:00+00:00,130.5,130.77000427246094,129.75,111.12905883789062,5033,0.0,
2007-09-14 00:00:00+00:00,129.08999633789062,131.1300048828125,129.08999633789062,111.87177276611328,3600,0.0,
2007-09-17 00:00:00+00:00,130.0500030517578,130.0500030517578,128.39999389648438,110.38632202148438,3400,0.0,
2007-09-18 00:00:00+00:00,130.1999969482422,134.27999877929688,129.27000427246094,113.79264831542967,5667,0.0,
2007-09-19 00:00:00+00:00,136.1999969482422,136.2899932861328,134.5500030517578,114.86834716796876,35033,0.0,
2007-09-20 00:00:00+00:00,135.0,137.10000610351562,135.0,116.89169311523438,10600,0.0,
2007-09-21 00:00:00+00:00,139.64999389648438,140.4600067138672,136.74000549316406,119.86262512207033,17200,0.0,
2007-09-24 00:00:00+00:00,143.5500030517578,144.8699951171875,137.85000610351562,120.5029296875,21633,0.0,
2007-09-25 00:00:00+00:00,142.5,142.5,139.35000610351562,120.27242279052734,7867,0.0,
2007-09-26 00:00:00+00:00,145.1999969482422,145.5,143.63999938964844,123.57632446289062,13600,0.0,
2007-09-27 00:00:00+00:00,146.25,146.5800018310547,144.75,123.60194396972656,9967,0.0,
2007-09-28 00:00:00+00:00,145.1999969482422,145.52999877929688,143.85000610351562,123.29460906982422,8333,0.0,
2007-10-01 00:00:00+00:00,144.89999389648438,151.5,144.89999389648438,126.34241485595705,7967,0.0,
2007-10-02 00:00:00+00:00,148.5,148.77000427246094,147.60000610351562,126.6497573852539,6300,0.0,
2007-10-03 00:00:00+00:00,146.5500030517578,146.94000244140625,144.69000244140625,123.65318298339844,9567,0.0,
2007-10-04 00:00:00+00:00,145.5,147.0,144.2100067138672,124.29345703125,5600,0.0,
2007-10-05 00:00:00+00:00,148.64999389648438,149.72999572753906,147.72000122070312,127.4692840576172,14367,0.0,
2007-10-08 00:00:00+00:00,147.47999572753906,147.69000244140625,146.49000549316406,125.06179809570312,15300,0.0,
2007-10-09 00:00:00+00:00,147.0,150.80999755859375,147.0,128.23764038085938,9100,0.0,
2007-10-10 00:00:00+00:00,149.61000061035156,150.02999877929688,148.55999755859375,128.08396911621094,9300,0.0,
2007-10-11 00:00:00+00:00,152.10000610351562,153.66000366210938,148.52999877929688,127.64859008789062,26033,0.0,
2007-10-12 00:00:00+00:00,149.6999969482422,151.7100067138672,149.6999969482422,129.18527221679688,16600,0.0,
2007-10-15 00:00:00+00:00,152.39999389648438,152.85000610351562,150.8699951171875,129.467041015625,7733,0.0,
2007-10-16 00:00:00+00:00,148.35000610351562,149.85000610351562,148.1999969482422,127.64859008789062,9200,0.0,
2007-10-17 00:00:00+00:00,152.39999389648438,153.4199981689453,148.8000030517578,129.51821899414062,11333,0.0,
2007-10-18 00:00:00+00:00,150.05999755859375,153.75,150.05999755859375,131.25979614257812,12700,0.0,
2007-10-19 00:00:00+00:00,153.4499969482422,153.4499969482422,150.0,128.3144989013672,30200,0.0,
2007-10-22 00:00:00+00:00,149.25,150.3300018310547,145.6199951171875,128.2888641357422,19133,0.0,
2007-10-23 00:00:00+00:00,153.0,154.8000030517578,151.64999389648438,131.90011596679688,6967,0.0,
2007-10-24 00:00:00+00:00,154.1699981689453,154.52999877929688,150.66000366210938,130.87564086914062,12567,0.0,
2007-10-25 00:00:00+00:00,155.39999389648438,157.8300018310547,154.8000030517578,133.6929473876953,16067,0.0,
2007-10-26 00:00:00+00:00,157.8000030517578,159.02999877929688,156.66000366210938,135.5882110595703,20733,0.0,
2007-10-29 00:00:00+00:00,160.5,163.9499969482422,158.97000122070312,139.9421844482422,28700,0.0,
2007-10-30 00:00:00+00:00,163.32000732421875,163.88999938964844,161.6999969482422,138.58477783203125,21567,0.0,
2007-10-31 00:00:00+00:00,163.3800048828125,166.02000427246094,162.4199981689453,141.2227783203125,24267,0.0,
2007-11-01 00:00:00+00:00,165.3000030517578,165.3000030517578,162.36000061035156,138.61041259765625,20000,0.0,
2007-11-02 00:00:00+00:00,163.41000366210938,163.86000061035156,160.5,138.61041259765625,21400,0.0,
2007-11-05 00:00:00+00:00,158.39999389648438,160.35000610351562,157.5,135.921142578125,22367,0.0,
2007-11-06 00:00:00+00:00,167.39999389648438,172.8000030517578,165.1199951171875,147.4976348876953,39800,0.0,
2007-11-07 00:00:00+00:00,173.91000366210938,175.13999938964844,171.80999755859375,147.0878143310547,45500,0.0,
2007-11-08 00:00:00+00:00,175.9499969482422,182.33999633789065,174.75,152.6455841064453,71367,0.0,
2007-11-09 00:00:00+00:00,175.35000610351562,175.35000610351562,170.49000549316406,146.75489807128906,26200,0.0,
2007-11-12 00:00:00+00:00,168.3000030517578,168.3000030517578,160.9499969482422,137.4066162109375,15733,0.0,
2007-11-13 00:00:00+00:00,168.0,168.0,159.99000549316406,137.6883544921875,43100,0.0,
2007-11-14 00:00:00+00:00,165.0,167.10000610351562,162.3000030517578,138.55914306640625,37067,0.0,
2007-11-15 00:00:00+00:00,174.0,174.0,157.86000061035156,136.17727661132812,23367,0.0,
2007-11-16 00:00:00+00:00,159.3000030517578,160.44000244140625,156.0,136.9456024169922,24167,0.0,
2007-11-19 00:00:00+00:00,162.0,162.0,149.25,128.44253540039062,36267,0.0,
2007-11-20 00:00:00+00:00,154.86000061035156,155.97000122070312,149.25,129.2108612060547,29067,0.0,
2007-11-21 00:00:00+00:00,148.58999633789062,150.89999389648438,146.0399932861328,127.44367218017578,16933,0.0,
2007-11-23 00:00:00+00:00,150.0,151.11000061035156,149.10000610351562,129.00601196289062,6300,0.0,
2007-11-26 00:00:00+00:00,153.1199951171875,156.0,151.52999877929688,129.82559204101562,17867,0.0,
2007-11-27 00:00:00+00:00,155.3699951171875,155.3699951171875,149.7899932861328,129.05723571777344,18067,0.0,
2007-11-28 00:00:00+00:00,151.5,161.07000732421875,151.5,137.0224151611328,27567,0.0,
2007-11-29 00:00:00+00:00,163.0500030517578,166.1999969482422,161.42999267578125,140.73614501953125,31933,0.0,
2007-11-30 00:00:00+00:00,169.44000244140625,170.94000244140625,165.8699951171875,142.37533569335938,28833,0.0,
2007-12-03 00:00:00+00:00,167.25,167.85000610351562,165.24000549316406,141.73501586914062,31900,0.0,
2007-12-04 00:00:00+00:00,163.8000030517578,166.02000427246094,163.11000061035156,140.14703369140625,22300,0.0,
2007-12-05 00:00:00+00:00,163.47000122070312,170.39999389648438,163.47000122070312,143.68150329589844,40767,0.0,
2007-12-06 00:00:00+00:00,166.8000030517578,168.75,166.8000030517578,144.06564331054688,26500,0.0,
2007-12-07 00:00:00+00:00,170.39999389648438,172.47000122070312,168.89999389648438,147.1646728515625,24633,0.0,
2007-12-10 00:00:00+00:00,174.4499969482422,177.4199981689453,174.02999877929688,151.33935546875,41100,0.0,
2007-12-11 00:00:00+00:00,177.75,177.99000549316406,172.44000244140625,147.6512908935547,34667,0.0,
2007-12-12 00:00:00+00:00,175.5,177.50999450683594,173.27999877929688,149.85391235351562,24433,0.0,
2007-12-13 00:00:00+00:00,172.35000610351562,174.57000732421875,170.33999633789062,148.1123504638672,22167,0.0,
2007-12-14 00:00:00+00:00,173.5800018310547,174.80999755859375,171.72000122070312,147.62570190429688,14000,0.0,
2007-12-17 00:00:00+00:00,172.8000030517578,172.8000030517578,165.6300048828125,141.5301055908203,28333,0.0,
2007-12-18 00:00:00+00:00,169.8000030517578,171.72000122070312,165.4199981689453,146.03775024414062,15500,0.0,
2007-12-19 00:00:00+00:00,172.9199981689453,173.0399932861328,169.1999969482422,146.98538208007812,11667,0.0,
2007-12-20 00:00:00+00:00,174.17999267578125,174.2100067138672,170.1300048828125,147.7793426513672,9767,0.0,
2007-12-21 00:00:00+00:00,172.3800048828125,180.4499969482422,172.3800048828125,151.62112426757812,48167,0.0,
2007-12-24 00:00:00+00:00,183.05999755859372,186.0,176.8800048828125,153.02976989746094,28233,0.0,
2007-12-26 00:00:00+00:00,183.38999938964844,185.22000122070312,181.9499969482422,158.04962158203125,40100,0.0,
2007-12-27 00:00:00+00:00,182.63999938964844,185.25,181.5,155.79579162597656,25933,0.0,
2007-12-28 00:00:00+00:00,180.75,184.22999572753903,180.75,155.48851013183594,46533,0.0,
2007-12-31 00:00:00+00:00,183.57000732421875,183.57000732421875,179.30999755859375,153.5675811767578,25100,0.0,
2008-01-02 00:00:00+00:00,181.7100067138672,183.05999755859372,179.4600067138672,154.8225555419922,21567,0.0,
2008-01-03 00:00:00+00:00,181.1100006103516,182.6999969482422,179.7899932861328,154.48960876464844,35800,0.0,
2008-01-04 00:00:00+00:00,178.52999877929688,181.44000244140625,174.89999389648438,149.67462158203125,48967,0.0,
2008-01-07 00:00:00+00:00,174.0,174.47999572753906,164.8800048828125,142.7850799560547,64800,0.0,
2008-01-08 00:00:00+00:00,167.97000122070312,171.8699951171875,166.9499969482422,143.0412139892578,33300,0.0,
2008-01-09 00:00:00+00:00,164.5500030517578,165.50999450683594,157.0800018310547,139.99339294433594,82033,0.0,
2008-01-10 00:00:00+00:00,159.60000610351562,160.8300018310547,156.0,136.3565673828125,24767,0.0,
2008-01-11 00:00:00+00:00,158.3699951171875,159.5399932861328,155.85000610351562,134.0771026611328,26033,0.0,
2008-01-14 00:00:00+00:00,157.8300018310547,160.5,157.52999877929688,136.74073791503906,42300,0.0,
2008-01-15 00:00:00+00:00,158.4600067138672,158.4600067138672,148.74000549316406,127.72542572021484,53900,0.0,
2008-01-16 00:00:00+00:00,144.17999267578125,146.49000549316406,136.9499969482422,119.5296630859375,98433,0.0,
2008-01-17 00:00:00+00:00,140.63999938964844,145.5,134.61000061035156,114.99639892578124,56933,0.0,
2008-01-18 00:00:00+00:00,135.17999267578125,137.97000122070312,129.6300048828125,114.91958618164062,44033,0.0,
2008-01-22 00:00:00+00:00,122.6999969482422,133.8000030517578,118.6500015258789,112.9730987548828,98000,0.0,
2008-01-23 00:00:00+00:00,128.00999450683594,131.39999389648438,122.0999984741211,111.9486083984375,30433,0.0,
2008-01-24 00:00:00+00:00,132.17999267578125,136.02000427246094,130.64999389648438,115.68792724609376,29700,0.0,
2008-01-25 00:00:00+00:00,142.77000427246094,143.07000732421875,135.24000549316406,116.55873107910156,38133,0.0,
2008-01-28 00:00:00+00:00,137.22000122070312,137.42999267578125,133.58999633789062,116.78924560546876,29267,0.0,
2008-01-29 00:00:00+00:00,138.60000610351562,140.5800018310547,137.10000610351562,119.76019287109376,21500,0.0,
2008-01-30 00:00:00+00:00,139.67999267578125,141.57000732421875,136.8300018310547,117.89051818847656,19433,0.0,
2008-01-31 00:00:00+00:00,135.24000549316406,138.8699951171875,133.5,117.66002655029295,20033,0.0,
2008-02-01 00:00:00+00:00,139.52999877929688,141.47999572753906,137.82000732421875,120.60538482666016,14633,0.0,
2008-02-04 00:00:00+00:00,144.02999877929688,145.9199981689453,143.0399932861328,122.9616241455078,20333,0.0,
2008-02-05 00:00:00+00:00,142.6199951171875,142.6199951171875,135.36000061035156,115.86721801757812,20033,0.0,
2008-02-06 00:00:00+00:00,135.66000366210938,136.0500030517578,129.72000122070312,110.89854431152344,27300,0.0,
2008-02-07 00:00:00+00:00,129.0,132.0,126.08999633789062,110.71927642822266,61367,0.0,
2008-02-08 00:00:00+00:00,128.6999969482422,128.6999969482422,125.16000366210938,108.43982696533205,22833,0.0,
2008-02-11 00:00:00+00:00,130.6199951171875,133.25999450683594,129.6300048828125,113.33165740966795,15167,0.0,
2008-02-12 00:00:00+00:00,136.35000610351562,138.57000732421875,133.55999755859375,114.53541564941406,52433,0.0,
2008-02-13 00:00:00+00:00,138.75,145.52999877929688,138.75,124.08856201171876,46300,0.0,
2008-02-14 00:00:00+00:00,146.49000549316406,146.7899932861328,142.35000610351562,121.80911254882812,27133,0.0,
2008-02-15 00:00:00+00:00,140.8800048828125,141.80999755859375,138.1199951171875,119.68335723876952,22100,0.0,
2008-02-19 00:00:00+00:00,144.83999633789062,144.83999633789062,140.25,120.6565933227539,31367,0.0,
2008-02-20 00:00:00+00:00,138.75,139.5,134.6699981689453,118.71009063720705,50067,0.0,
2008-02-21 00:00:00+00:00,140.6699981689453,140.85000610351562,137.61000061035156,117.81370544433594,15033,0.0,
2008-02-22 00:00:00+00:00,139.0500030517578,139.0500030517578,135.02999877929688,118.09542846679688,8567,0.0,
2008-02-25 00:00:00+00:00,138.3300018310547,140.30999755859375,136.8300018310547,118.8893814086914,13100,0.0,
2008-02-26 00:00:00+00:00,139.5,143.72999572753906,139.0800018310547,121.91158294677734,26867,0.0,
2008-02-27 00:00:00+00:00,139.9199981689453,142.02000427246094,138.69000244140625,120.3236312866211,19533,0.0,
2008-02-28 00:00:00+00:00,141.47999572753906,141.47999572753906,138.24000549316406,118.0186004638672,41200,0.0,
2008-02-29 00:00:00+00:00,136.5,136.9499969482422,134.25,115.50865173339844,39133,0.0,
2008-03-03 00:00:00+00:00,134.25,135.0,130.22999572753906,113.84391021728516,46933,0.0,
2008-03-04 00:00:00+00:00,133.35000610351562,134.39999389648438,130.74000549316406,114.17683410644533,19133,0.0,
2008-03-05 00:00:00+00:00,134.25,137.85000610351562,134.25,116.8148422241211,29867,0.0,
2008-03-06 00:00:00+00:00,137.7899932861328,138.60000610351562,134.8800048828125,115.35499572753906,33167,0.0,
2008-03-07 00:00:00+00:00,132.24000549316406,134.6999969482422,129.38999938964844,112.3840103149414,20167,0.0,
2008-03-10 00:00:00+00:00,131.39999389648438,131.52000427246094,126.05999755859376,107.79953002929688,22133,0.0,
2008-03-11 00:00:00+00:00,129.6300048828125,131.97000122070312,128.16000366210938,112.4608383178711,28133,0.0,
2008-03-12 00:00:00+00:00,134.75999450683594,135.6300048828125,133.25999450683594,114.30492401123048,8667,0.0,
2008-03-13 00:00:00+00:00,132.27000427246094,136.2899932861328,130.44000244140625,116.1745376586914,7633,0.0,
2008-03-14 00:00:00+00:00,135.72000122070312,136.11000061035156,131.97000122070312,113.61337280273438,24567,0.0,
2008-03-17 00:00:00+00:00,126.9000015258789,130.74000549316406,126.9000015258789,110.97537994384766,37700,0.0,
2008-03-18 00:00:00+00:00,130.52999877929688,132.92999267578125,129.5399932861328,112.3583984375,14700,0.0,
2008-03-19 00:00:00+00:00,131.19000244140625,133.44000244140625,126.75,108.8496322631836,19233,0.0,
2008-03-20 00:00:00+00:00,126.41999816894533,129.2100067138672,125.6999969482422,109.69482421875,7933,0.0,
2008-03-24 00:00:00+00:00,128.6699981689453,135.80999755859375,128.6699981689453,115.17572021484376,27633,0.0,
2008-03-25 00:00:00+00:00,135.9600067138672,138.60000610351562,135.0,118.24908447265624,18300,0.0,
2008-03-26 00:00:00+00:00,139.1999969482422,139.5,137.22000122070312,118.71009063720705,12233,0.0,
2008-03-27 00:00:00+00:00,141.60000610351562,144.5399932861328,141.08999633789062,121.04076385498048,24733,0.0,
2008-03-28 00:00:00+00:00,142.25999450683594,144.60000610351562,142.25999450683594,122.39818572998048,19167,0.0,
2008-03-31 00:00:00+00:00,143.5500030517578,144.60000610351562,143.00999450683594,122.8080062866211,13700,0.0,
2008-04-01 00:00:00+00:00,144.60000610351562,146.3699951171875,143.3699951171875,124.57518768310548,12200,0.0,
2008-04-02 00:00:00+00:00,147.60000610351562,149.82000732421875,145.74000549316406,127.77660369873048,15167,0.0,
2008-04-03 00:00:00+00:00,148.55999755859375,150.69000244140625,147.75,127.18760681152344,85433,0.0,
2008-04-04 00:00:00+00:00,151.44000244140625,157.35000610351562,151.2899932861328,133.74415588378906,34000,0.0,
2008-04-07 00:00:00+00:00,160.1699981689453,160.67999267578125,153.05999755859375,130.87564086914062,72933,0.0,
2008-04-08 00:00:00+00:00,153.24000549316406,155.8800048828125,151.8300018310547,131.84889221191406,17500,0.0,
2008-04-09 00:00:00+00:00,155.8800048828125,155.8800048828125,153.0,130.9781036376953,10567,0.0,
2008-04-10 00:00:00+00:00,152.7899932861328,154.1699981689453,150.4199981689453,130.64515686035156,20533,0.0,
2008-04-11 00:00:00+00:00,152.00999450683594,153.0,148.8000030517578,128.03274536132812,11867,0.0,
2008-04-14 00:00:00+00:00,150.3300018310547,152.75999450683594,149.6699981689453,129.67190551757812,6033,0.0,
2008-04-15 00:00:00+00:00,153.38999938964844,156.0,153.36000061035156,132.7709197998047,35533,0.0,
2008-04-16 00:00:00+00:00,157.25999450683594,161.85000610351562,157.25999450683594,137.9188690185547,49167,0.0,
2008-04-17 00:00:00+00:00,159.5399932861328,160.5,155.5500030517578,134.0771026611328,28867,0.0,
2008-04-18 00:00:00+00:00,159.02999877929688,160.11000061035156,157.8000030517578,135.48574829101562,17400,0.0,
2008-04-21 00:00:00+00:00,159.02999877929688,161.1300048828125,158.82000732421875,137.4578399658203,16333,0.0,
2008-04-22 00:00:00+00:00,162.3300018310547,163.55999755859375,159.69000244140625,137.4578399658203,38467,0.0,
2008-04-23 00:00:00+00:00,164.63999938964844,164.63999938964844,160.5,137.35540771484375,19167,0.0,
2008-04-24 00:00:00+00:00,161.25,161.25,156.75,136.3309326171875,22767,0.0,
2008-04-25 00:00:00+00:00,159.17999267578125,159.69000244140625,156.4199981689453,136.07481384277344,20667,0.0,
2008-04-28 00:00:00+00:00,159.6300048828125,160.35000610351562,158.63999938964844,135.51136779785156,29200,0.0,
2008-04-29 00:00:00+00:00,156.57000732421875,157.0800018310547,153.75,131.9513397216797,27100,0.0,
2008-04-30 00:00:00+00:00,156.0,158.10000610351562,154.9199981689453,133.18069458007812,24667,0.0,
2008-05-01 00:00:00+00:00,156.57000732421875,156.57000732421875,150.47999572753906,130.31219482421875,61133,0.0,
2008-05-02 00:00:00+00:00,154.11000061035156,155.07000732421875,153.02999877929688,132.00254821777344,13833,0.0,
2008-05-05 00:00:00+00:00,155.75999450683594,155.75999450683594,151.86000061035156,129.9280548095703,20700,0.0,
2008-05-06 00:00:00+00:00,150.3000030517578,155.97000122070312,150.02999877929688,133.05264282226562,26800,0.0,
2008-05-07 00:00:00+00:00,157.5,158.82000732421875,152.72999572753906,131.02932739257812,19667,0.0,
