date,NWFL_Open,NWFL_High,NWFL_Low,NWFL_Close,NWFL_Volume,NWFL_Dividends,NWFL_Stock Splits
1998-03-04 00:00:00+00:00,10.05290985107422,10.63011074066162,9.860509872436523,4.1596269607543945,14553,0.0,
1998-03-05 00:00:00+00:00,10.149109840393066,10.149109840393066,10.149109840393066,4.1596269607543945,0,0.0,
1998-03-06 00:00:00+00:00,10.678211212158203,10.678211212158203,10.389610290527344,4.27791166305542,15073,0.0,
1998-03-09 00:00:00+00:00,10.582011222839355,10.678211212158203,10.389610290527344,4.376482009887695,31705,0.0,
1998-03-10 00:00:00+00:00,10.726310729980469,10.77441120147705,10.678211212158203,4.415907859802246,5198,0.0,
1998-03-11 00:00:00+00:00,10.004810333251951,10.004810333251951,10.004810333251951,4.100484848022461,3898,0.0,
1998-03-12 00:00:00+00:00,11.15921115875244,11.15921115875244,10.389610290527344,4.573618412017822,5717,0.0,
1998-03-13 00:00:00+00:00,11.255411148071287,11.255411148071287,11.15921115875244,4.573618412017822,780,0.0,
1998-03-16 00:00:00+00:00,11.15921115875244,11.351611137390137,11.15921115875244,4.652474880218506,10395,0.0,
1998-03-17 00:00:00+00:00,11.544012069702148,11.736412048339844,11.351611137390137,4.810185432434082,17152,0.0,
1998-03-18 00:00:00+00:00,11.92881202697754,12.121212005615234,11.92881202697754,4.967896461486816,4678,0.0,
1998-03-19 00:00:00+00:00,12.121212005615234,12.698412895202637,12.121212005615234,5.046752452850342,29366,0.0,
1998-03-20 00:00:00+00:00,12.31361198425293,12.31361198425293,12.31361198425293,5.046752452850342,0,0.0,
1998-03-23 00:00:00+00:00,12.31361198425293,12.50601291656494,12.31361198425293,5.125609397888184,18191,0.0,
1998-03-24 00:00:00+00:00,12.50601291656494,12.50601291656494,12.50601291656494,5.125609397888184,0,0.0,
1998-03-25 00:00:00+00:00,12.794612884521484,12.794612884521484,12.31361198425293,5.046752452850342,5457,0.0,
1998-03-26 00:00:00+00:00,13.083212852478027,13.083212852478027,13.083212852478027,5.362172603607178,5198,0.0,
1998-03-27 00:00:00+00:00,13.083212852478027,13.083212852478027,13.083212852478027,5.362172603607178,260,0.0,
1998-03-30 00:00:00+00:00,13.083212852478027,13.083212852478027,12.698412895202637,5.204462051391602,28326,0.0,
1998-03-31 00:00:00+00:00,12.698412895202637,12.698412895202637,12.698412895202637,5.204462051391602,0,0.0,
1998-04-01 00:00:00+00:00,12.698412895202637,12.698412895202637,12.698412895202637,5.204462051391602,3378,0.0,
1998-04-02 00:00:00+00:00,12.31361198425293,12.31361198425293,12.31361198425293,5.046752452850342,1040,0.0,
1998-04-03 00:00:00+00:00,12.698412895202637,12.698412895202637,12.698412895202637,5.204462051391602,260,0.0,
1998-04-06 00:00:00+00:00,13.083212852478027,13.083212852478027,13.035113334655762,5.342459201812744,5198,0.0,
1998-04-07 00:00:00+00:00,12.31361198425293,12.31361198425293,12.31361198425293,5.046752452850342,4678,0.0,
