date,GRC_Open,GRC_High,GRC_Low,GRC_Close,GRC_Volume,GRC_Dividends,GRC_Stock Splits
1980-03-17 00:00:00+00:00,0.0,1.383538007736206,1.383538007736206,0.5105530619621277,4635,0.0,
1980-03-18 00:00:00+00:00,0.0,1.4078099727630615,1.391628980636597,0.5195098519325256,166855,0.0,
1980-03-19 00:00:00+00:00,1.4078099727630615,1.4078099727630615,1.4078099727630615,0.5195098519325256,0,0.0,
1980-03-20 00:00:00+00:00,1.4078099727630615,1.4078099727630615,1.4078099727630615,0.5195098519325256,0,0.0,
1980-03-21 00:00:00+00:00,1.4078099727630615,1.4078099727630615,1.4078099727630615,0.5195098519325256,0,0.0,
1980-03-24 00:00:00+00:00,0.0,1.391628980636597,1.391628980636597,0.5135385990142822,46349,0.0,
1980-03-25 00:00:00+00:00,0.0,1.4078099727630615,1.3997199535369873,0.5165243744850159,15450,0.0,
1980-03-26 00:00:00+00:00,0.0,1.4239920377731323,1.4078099727630615,0.525481641292572,13905,0.0,
1980-03-27 00:00:00+00:00,0.0,1.4239920377731323,1.4078099727630615,0.5195098519325256,40169,0.0,
1980-03-28 00:00:00+00:00,0.0,1.432083010673523,1.4239920377731323,0.525481641292572,16994,0.0,
1980-03-31 00:00:00+00:00,1.4239920377731323,1.4239920377731323,1.4239920377731323,0.525481641292572,0,0.0,
1980-04-01 00:00:00+00:00,0.0,1.4401739835739136,1.4239920377731323,0.5314527153968811,4635,0.0,
1980-04-02 00:00:00+00:00,0.0,1.4563560485839844,1.4563560485839844,0.5374245047569275,3090,0.0,
1980-04-03 00:00:00+00:00,0.0,1.4482649564743042,1.4482649564743042,0.5344384908676147,15450,0.0,
1980-04-07 00:00:00+00:00,0.0,1.4563560485839844,1.4482649564743042,0.5344384908676147,20084,0.0,
1980-04-08 00:00:00+00:00,1.4482649564743042,1.4482649564743042,1.4482649564743042,0.5344384908676147,0,0.0,
1980-04-09 00:00:00+00:00,1.4482649564743042,1.4482649564743042,1.4482649564743042,0.5344384908676147,0,0.0,
1980-04-10 00:00:00+00:00,1.4482649564743042,1.4482649564743042,1.4482649564743042,0.5344384908676147,0,0.0,
1980-04-11 00:00:00+00:00,0.0,1.4401739835739136,1.4401739835739136,0.5314527153968811,1545,0.0,
1980-04-14 00:00:00+00:00,0.0,1.4401739835739136,1.4401739835739136,0.5314527153968811,3090,0.0,
1980-04-15 00:00:00+00:00,0.0,1.4482649564743042,1.4482649564743042,0.5344384908676147,3090,0.0,
1980-04-16 00:00:00+00:00,0.0,1.464445948600769,1.464445948600769,0.540409505367279,7725,0.0,
1980-04-17 00:00:00+00:00,0.0,1.4563560485839844,1.4563560485839844,0.5374245047569275,1545,0.0,
1980-04-18 00:00:00+00:00,0.0,1.4887189865112305,1.4725370407104492,0.5463814735412598,9270,0.0,
