date,STRR_Open,STRR_High,STRR_Low,STRR_Close,STRR_Volume,STRR_Dividends,STRR_Stock Splits
2004-09-08 00:00:00+00:00,487.5,492.5,481.5,360.0271301269531,94,0.0,
2004-09-09 00:00:00+00:00,495.0,495.0,458.0,360.0271301269531,1000,0.0,
2004-09-10 00:00:00+00:00,478.0,490.0,478.0,360.76947021484375,136,0.0,
2004-09-13 00:00:00+00:00,487.5,519.5,487.5,377.1006164550781,1514,0.0,
2004-09-14 00:00:00+00:00,517.0,529.0,507.5,392.6894226074219,510,0.0,
2004-09-15 00:00:00+00:00,529.5,550.0,520.0,396.401123046875,802,0.0,
2004-09-16 00:00:00+00:00,525.0,540.0,525.0,399.7414855957031,348,0.0,
2004-09-17 00:00:00+00:00,538.5,547.5,527.0,404.1954650878906,350,0.0,
2004-09-20 00:00:00+00:00,547.5,550.0,506.0,377.1006164550781,784,0.0,
2004-09-21 00:00:00+00:00,518.0,525.0,505.0,389.3489379882813,242,0.0,
2004-09-22 00:00:00+00:00,530.5,530.5,513.0,384.15277099609375,90,0.0,
2004-09-23 00:00:00+00:00,513.0,513.0,497.5,372.6466979980469,116,0.0,
2004-09-24 00:00:00+00:00,500.0,503.0,497.5,373.3890075683594,48,0.0,
2004-09-27 00:00:00+00:00,497.5,525.0,497.5,386.0084533691406,718,0.0,
2004-09-28 00:00:00+00:00,510.0,521.0,510.0,386.0084533691406,32,0.0,
2004-09-29 00:00:00+00:00,522.5,525.0,498.0,373.017822265625,66,0.0,
2004-09-30 00:00:00+00:00,502.5,522.5,500.5,387.1219787597656,512,0.0,
2004-10-01 00:00:00+00:00,517.5,540.0,517.5,399.7414855957031,5628,0.0,
2004-10-04 00:00:00+00:00,540.0,569.5,535.0,401.2261047363281,574,0.0,
2004-10-05 00:00:00+00:00,547.5,547.5,500.0,400.85491943359375,222,0.0,
2004-10-06 00:00:00+00:00,541.0,562.5,540.5,408.2782287597656,194,0.0,
2004-10-07 00:00:00+00:00,550.0,555.5,536.0,400.85491943359375,678,0.0,
2004-10-08 00:00:00+00:00,552.5,552.5,523.5,402.7107849121094,80,0.0,
2004-10-11 00:00:00+00:00,542.5,550.0,542.5,408.2782287597656,72,0.0,
2004-10-12 00:00:00+00:00,538.5,566.0,538.5,412.7322387695313,716,0.0,
2004-10-13 00:00:00+00:00,554.5,555.0,541.5,410.1340637207031,74,0.0,
2004-10-14 00:00:00+00:00,567.0,572.0,540.0,400.85491943359375,116,0.0,
2004-10-15 00:00:00+00:00,550.0,550.0,540.0,400.85491943359375,20,0.0,
2004-10-18 00:00:00+00:00,554.0,555.0,532.5,395.2876281738281,66,0.0,
2004-10-19 00:00:00+00:00,532.5,533.5,525.0,390.09130859375,128,0.0,
2004-10-20 00:00:00+00:00,549.5,549.5,525.0,389.7201232910156,24,0.0,
2004-10-21 00:00:00+00:00,537.5,543.5,522.5,389.7201232910156,4724,0.0,
2004-10-22 00:00:00+00:00,520.0,550.0,520.0,400.85491943359375,248,0.0,
2004-10-25 00:00:00+00:00,537.5,547.0,525.0,389.7201232910156,56,0.0,
2004-10-26 00:00:00+00:00,525.0,529.0,505.0,392.6894226074219,550,0.0,
2004-10-27 00:00:00+00:00,505.5,525.0,496.0,369.3061828613281,106,0.0,
2004-10-28 00:00:00+00:00,497.5,530.0,495.0,374.8736572265625,102,0.0,
2004-10-29 00:00:00+00:00,530.0,531.0,499.5,373.7601013183594,360,0.0,
2004-11-01 00:00:00+00:00,504.5,523.5,500.0,371.1619873046875,420,0.0,
2004-11-02 00:00:00+00:00,499.5,515.0,487.0,367.4504089355469,176,0.0,
2004-11-03 00:00:00+00:00,487.5,495.5,432.5,337.0151062011719,928,0.0,
2004-11-04 00:00:00+00:00,440.0,454.0,432.5,322.9109191894531,620,0.0,
2004-11-05 00:00:00+00:00,432.5,432.5,400.0,296.9295959472656,2754,0.0,
2004-11-08 00:00:00+00:00,424.5,424.5,358.5,272.8041076660156,1542,0.0,
2004-11-09 00:00:00+00:00,375.0,378.5,370.0,276.8868408203125,1690,0.0,
2004-11-10 00:00:00+00:00,370.0,390.0,370.0,285.79473876953125,1492,0.0,
2004-11-11 00:00:00+00:00,385.0,442.0,385.0,319.5705261230469,2992,0.0,
2004-11-12 00:00:00+00:00,411.0,434.0,403.0,302.1259155273437,1428,0.0,
2004-11-15 00:00:00+00:00,405.0,430.0,405.0,312.8896179199219,1380,0.0,
2004-11-16 00:00:00+00:00,426.5,441.0,420.0,323.2821350097656,2132,0.0,
2004-11-17 00:00:00+00:00,462.5,536.5,450.0,386.0084533691406,5780,0.0,
2004-11-18 00:00:00+00:00,530.0,547.5,502.5,385.6372985839844,3064,0.0,
2004-11-19 00:00:00+00:00,517.5,547.5,497.5,396.401123046875,876,0.0,
2004-11-22 00:00:00+00:00,547.5,550.0,497.5,371.1619873046875,1324,0.0,
2004-11-23 00:00:00+00:00,511.0,519.5,490.0,368.1927185058594,830,0.0,
2004-11-24 00:00:00+00:00,490.0,493.0,456.5,345.9229431152344,1180,0.0,
2004-11-26 00:00:00+00:00,455.0,465.0,435.0,322.9109191894531,590,0.0,
2004-11-29 00:00:00+00:00,450.0,450.0,437.5,324.7668151855469,1470,0.0,
2004-11-30 00:00:00+00:00,464.5,475.0,452.5,347.03643798828125,556,0.0,
2004-12-01 00:00:00+00:00,477.5,485.0,457.5,339.9844055175781,728,0.0,
2004-12-02 00:00:00+00:00,482.0,482.0,460.0,351.1192321777344,336,0.0,
2004-12-03 00:00:00+00:00,477.5,477.5,455.0,344.0672302246094,298,0.0,
2004-12-06 00:00:00+00:00,464.0,470.0,450.0,334.0458374023437,1344,0.0,
2004-12-07 00:00:00+00:00,455.5,455.5,388.5,291.3621520996094,10920,0.0,
2004-12-08 00:00:00+00:00,412.5,412.5,380.0,286.9082336425781,1952,0.0,
2004-12-09 00:00:00+00:00,399.5,405.0,375.0,299.1566162109375,1928,0.0,
2004-12-10 00:00:00+00:00,402.5,402.5,389.0,295.0738220214844,3202,0.0,
2004-12-13 00:00:00+00:00,397.5,405.0,394.0,298.78546142578125,1690,0.0,
2004-12-14 00:00:00+00:00,395.0,419.5,393.5,302.8681945800781,8306,0.0,
2004-12-15 00:00:00+00:00,405.0,432.5,404.0,315.48779296875,5754,0.0,
2004-12-16 00:00:00+00:00,425.0,435.0,416.0,322.1686706542969,3862,0.0,
2004-12-17 00:00:00+00:00,414.0,419.5,375.0,296.5584716796875,18428,0.0,
2004-12-20 00:00:00+00:00,400.0,409.5,396.0,296.9295959472656,1246,0.0,
2004-12-21 00:00:00+00:00,395.0,412.5,390.0,295.8161315917969,1310,0.0,
2004-12-22 00:00:00+00:00,395.0,405.0,390.0,293.9602966308594,846,0.0,
2004-12-23 00:00:00+00:00,420.0,466.5,405.0,332.5611572265625,9372,0.0,
2004-12-27 00:00:00+00:00,462.0,466.5,432.5,324.7668151855469,5296,0.0,
2004-12-28 00:00:00+00:00,460.0,460.0,435.0,328.1072692871094,1880,0.0,
2004-12-29 00:00:00+00:00,446.5,452.5,432.5,326.9938049316406,1584,0.0,
2004-12-30 00:00:00+00:00,437.5,449.0,437.5,329.220703125,918,0.0,
2004-12-31 00:00:00+00:00,446.0,450.0,441.0,328.4783935546875,878,0.0,
2005-01-03 00:00:00+00:00,449.0,452.5,437.5,328.4783935546875,2068,0.0,
2005-01-04 00:00:00+00:00,437.5,441.0,427.5,319.9416198730469,736,0.0,
2005-01-05 00:00:00+00:00,434.0,443.0,427.5,318.8282165527344,760,0.0,
2005-01-06 00:00:00+00:00,430.0,440.0,407.0,315.48779296875,1322,0.0,
2005-01-07 00:00:00+00:00,432.5,436.5,415.0,322.9109191894531,470,0.0,
2005-01-10 00:00:00+00:00,438.5,440.0,418.5,321.4263000488281,1246,0.0,
2005-01-11 00:00:00+00:00,425.0,435.5,418.5,312.5184020996094,380,0.0,
2005-01-12 00:00:00+00:00,430.0,430.0,410.5,305.4664001464844,522,0.0,
2005-01-13 00:00:00+00:00,410.0,422.5,405.0,308.06451416015625,3288,0.0,
2005-01-14 00:00:00+00:00,420.0,429.0,407.5,307.3221130371094,3478,0.0,
2005-01-18 00:00:00+00:00,405.5,412.5,405.5,302.4970703125,370,0.0,
2005-01-19 00:00:00+00:00,406.0,411.5,402.5,303.9817199707031,900,0.0,
2005-01-20 00:00:00+00:00,421.5,421.5,400.0,298.41424560546875,658,0.0,
2005-01-21 00:00:00+00:00,400.0,404.0,388.0,296.1873474121094,1172,0.0,
2005-01-24 00:00:00+00:00,387.0,393.0,377.5,280.2273254394531,1052,0.0,
2005-01-25 00:00:00+00:00,377.5,392.5,374.5,278.3714904785156,852,0.0,
2005-01-26 00:00:00+00:00,374.5,383.0,371.0,278.74273681640625,6728,0.0,
2005-01-27 00:00:00+00:00,375.0,377.5,360.5,272.0617980957031,852,0.0,
2005-01-28 00:00:00+00:00,365.0,377.0,360.0,272.8041076660156,712,0.0,
2005-01-31 00:00:00+00:00,377.5,380.5,375.0,280.2273254394531,1944,0.0,
2005-02-01 00:00:00+00:00,379.5,380.0,370.0,278.3714904785156,842,0.0,
2005-02-02 00:00:00+00:00,374.5,389.5,371.0,286.537109375,886,0.0,
2005-02-03 00:00:00+00:00,386.5,386.5,375.0,282.0831604003906,2270,0.0,
2005-02-04 00:00:00+00:00,383.0,400.0,379.5,291.3621520996094,12518,0.0,
2005-02-07 00:00:00+00:00,398.0,400.0,386.0,287.2793884277344,1044,0.0,
2005-02-08 00:00:00+00:00,388.5,402.0,382.5,286.9082336425781,1496,0.0,
2005-02-09 00:00:00+00:00,394.5,394.5,365.0,274.2887268066406,2208,0.0,
2005-02-10 00:00:00+00:00,376.5,388.0,370.0,278.3714904785156,796,0.0,
2005-02-11 00:00:00+00:00,386.5,386.5,370.5,277.2580261230469,1476,0.0,
2005-02-14 00:00:00+00:00,370.0,387.5,357.5,269.0924987792969,2240,0.0,
2005-02-15 00:00:00+00:00,362.5,375.0,360.0,275.031005859375,710,0.0,
2005-02-16 00:00:00+00:00,377.5,379.5,367.0,278.0003356933594,650,0.0,
2005-02-17 00:00:00+00:00,368.0,380.0,368.0,280.2273254394531,674,0.0,
2005-02-18 00:00:00+00:00,370.0,387.5,370.0,286.537109375,1244,0.0,
2005-02-22 00:00:00+00:00,393.5,393.5,375.5,288.3929443359375,322,0.0,
2005-02-23 00:00:00+00:00,396.0,396.0,365.0,286.537109375,1288,0.0,
2005-02-24 00:00:00+00:00,374.0,397.0,371.5,285.79473876953125,882,0.0,
2005-02-25 00:00:00+00:00,384.5,388.5,376.0,284.31011962890625,620,0.0,
2005-02-28 00:00:00+00:00,376.0,387.5,373.0,286.537109375,1360,0.0,
2005-03-01 00:00:00+00:00,371.0,395.5,360.0,293.218017578125,3600,0.0,
2005-03-02 00:00:00+00:00,394.5,394.5,375.0,281.3407897949219,428,0.0,
2005-03-03 00:00:00+00:00,383.0,385.0,371.0,281.7120056152344,5394,0.0,
2005-03-04 00:00:00+00:00,380.0,388.0,370.5,285.79473876953125,558,0.0,
2005-03-07 00:00:00+00:00,375.5,383.0,375.0,280.5984802246094,732,0.0,
2005-03-08 00:00:00+00:00,371.5,384.5,371.5,282.0831604003906,1748,0.0,
2005-03-09 00:00:00+00:00,379.0,397.0,375.0,289.50634765625,2180,0.0,
2005-03-10 00:00:00+00:00,393.5,400.0,378.0,293.9602966308594,840,0.0,
2005-03-11 00:00:00+00:00,390.5,405.0,385.0,290.2486572265625,670,0.0,
2005-03-14 00:00:00+00:00,395.5,400.0,377.5,293.218017578125,470,0.0,
2005-03-15 00:00:00+00:00,386.5,394.5,380.0,286.1659240722656,498,0.0,
2005-03-16 00:00:00+00:00,399.0,399.5,380.0,296.1873474121094,696,0.0,
2005-03-17 00:00:00+00:00,385.0,400.0,385.0,296.5584716796875,278,0.0,
2005-03-18 00:00:00+00:00,397.0,399.5,382.0,288.7640075683594,346,0.0,
2005-03-21 00:00:00+00:00,387.0,389.5,380.0,286.9082336425781,610,0.0,
2005-03-22 00:00:00+00:00,390.0,390.0,377.5,282.0831604003906,802,0.0,
2005-03-23 00:00:00+00:00,379.0,379.0,370.0,275.7734375,664,0.0,
2005-03-24 00:00:00+00:00,370.0,381.5,370.0,282.0831604003906,1048,0.0,
2005-03-28 00:00:00+00:00,370.0,396.0,370.0,292.8468322753906,1194,0.0,
2005-03-29 00:00:00+00:00,390.5,392.5,390.0,290.9910583496094,632,0.0,
2005-03-30 00:00:00+00:00,394.5,397.5,389.0,289.50634765625,430,0.0,
2005-03-31 00:00:00+00:00,390.0,395.5,384.0,287.6506042480469,472,0.0,
2005-04-01 00:00:00+00:00,385.0,385.0,373.0,278.74273681640625,562,0.0,
2005-04-04 00:00:00+00:00,384.0,384.5,378.5,281.7120056152344,210,0.0,
2005-04-05 00:00:00+00:00,382.5,384.5,367.5,277.2580261230469,1044,0.0,
2005-04-06 00:00:00+00:00,380.0,382.5,375.0,281.3407897949219,862,0.0,
2005-04-07 00:00:00+00:00,381.0,381.0,365.0,280.2273254394531,624,0.0,
2005-04-08 00:00:00+00:00,382.5,382.5,365.0,274.2887268066406,1390,0.0,
2005-04-11 00:00:00+00:00,362.5,377.5,362.5,274.65985107421875,1792,0.0,
2005-04-12 00:00:00+00:00,376.0,376.0,369.0,277.2580261230469,2646,0.0,
2005-04-13 00:00:00+00:00,379.5,379.5,372.5,278.3714904785156,1232,0.0,
2005-04-14 00:00:00+00:00,369.0,369.0,351.0,262.4114990234375,866,0.0,
2005-04-15 00:00:00+00:00,357.5,360.0,331.5,247.19386291503903,632,0.0,
2005-04-18 00:00:00+00:00,331.0,335.5,308.5,229.00698852539065,1548,0.0,
2005-04-19 00:00:00+00:00,312.5,315.0,275.0,206.73724365234372,2980,0.0,
2005-04-20 00:00:00+00:00,291.5,312.5,285.0,231.9762725830078,868,0.0,
2005-04-21 00:00:00+00:00,312.5,312.5,287.5,213.4181671142578,5376,0.0,
2005-04-22 00:00:00+00:00,270.0,270.0,215.5,185.58099365234372,12806,0.0,
2005-04-25 00:00:00+00:00,256.5,265.5,245.0,188.17913818359372,2348,0.0,
2005-04-26 00:00:00+00:00,263.5,290.0,253.5,211.56239318847656,7420,0.0,
2005-04-27 00:00:00+00:00,285.0,285.0,272.0,209.70651245117188,1044,0.0,
2005-04-28 00:00:00+00:00,283.0,283.5,268.5,204.1391143798828,910,0.0,
2005-04-29 00:00:00+00:00,279.5,297.5,275.0,214.16046142578125,756,0.0,
2005-05-02 00:00:00+00:00,285.5,295.0,272.5,207.47955322265625,1128,0.0,
2005-05-03 00:00:00+00:00,279.5,279.5,255.0,192.26193237304688,3242,0.0,
2005-05-04 00:00:00+00:00,257.0,288.0,257.0,199.3140106201172,1450,0.0,
2005-05-05 00:00:00+00:00,262.5,280.0,262.5,203.02560424804688,1294,0.0,
2005-05-06 00:00:00+00:00,271.5,278.0,263.0,196.3447113037109,746,0.0,
2005-05-09 00:00:00+00:00,263.0,274.5,263.0,196.71585083007807,580,0.0,
2005-05-10 00:00:00+00:00,266.0,269.5,261.5,195.23123168945312,714,0.0,
2005-05-11 00:00:00+00:00,264.5,267.5,260.0,194.8600616455078,1708,0.0,
2005-05-12 00:00:00+00:00,269.0,270.5,260.0,198.9428558349609,2028,0.0,
2005-05-13 00:00:00+00:00,266.0,290.0,264.5,203.7679748535156,9468,0.0,
2005-05-16 00:00:00+00:00,280.0,280.5,264.5,197.829345703125,1044,0.0,
2005-05-17 00:00:00+00:00,267.5,272.5,230.0,190.40611267089844,6050,0.0,
2005-05-18 00:00:00+00:00,250.0,264.5,245.5,193.0042266845703,2204,0.0,
2005-05-19 00:00:00+00:00,258.5,265.5,255.0,194.8600616455078,902,0.0,
2005-05-20 00:00:00+00:00,261.5,269.5,260.0,197.08706665039065,664,0.0,
2005-05-23 00:00:00+00:00,265.5,267.5,262.5,194.8600616455078,896,0.0,
2005-05-24 00:00:00+00:00,265.5,267.5,261.0,198.2005615234375,690,0.0,
2005-05-25 00:00:00+00:00,262.5,269.0,260.5,194.8600616455078,770,0.0,
2005-05-26 00:00:00+00:00,260.5,268.5,256.5,194.4889068603516,846,0.0,
2005-05-27 00:00:00+00:00,261.0,269.5,260.5,197.08706665039065,698,0.0,
2005-05-31 00:00:00+00:00,262.5,269.0,260.0,196.71585083007807,850,0.0,
2005-06-01 00:00:00+00:00,270.0,270.0,260.5,195.23123168945312,792,0.0,
2005-06-02 00:00:00+00:00,262.5,262.5,252.5,194.8600616455078,1178,0.0,
2005-06-03 00:00:00+00:00,264.0,269.5,262.5,196.71585083007807,752,0.0,
2005-06-06 00:00:00+00:00,271.5,271.5,263.0,196.71585083007807,304,0.0,
2005-06-07 00:00:00+00:00,262.5,266.5,262.0,194.4889068603516,826,0.0,
2005-06-08 00:00:00+00:00,255.5,269.5,255.5,196.71585083007807,432,0.0,
2005-06-09 00:00:00+00:00,262.5,277.0,262.5,204.5102386474609,1276,0.0,
2005-06-10 00:00:00+00:00,276.5,295.0,275.0,217.50094604492188,732,0.0,
2005-06-13 00:00:00+00:00,290.0,300.0,290.0,216.3874969482422,162,0.0,
2005-06-14 00:00:00+00:00,292.5,297.5,292.0,216.75860595703125,354,0.0,
2005-06-15 00:00:00+00:00,293.0,300.0,290.5,221.95489501953125,386,0.0,
2005-06-16 00:00:00+00:00,295.0,315.0,295.0,225.29537963867188,982,0.0,
2005-06-17 00:00:00+00:00,299.5,305.0,299.5,226.0376434326172,224,0.0,
2005-06-20 00:00:00+00:00,314.5,315.0,304.0,226.0376434326172,460,0.0,
2005-06-21 00:00:00+00:00,311.0,312.5,295.0,219.7279510498047,592,0.0,
2005-06-22 00:00:00+00:00,296.0,300.0,278.0,207.47955322265625,510,0.0,
2005-06-23 00:00:00+00:00,282.5,299.5,280.0,217.87213134765625,316,0.0,
2005-06-24 00:00:00+00:00,294.5,304.5,279.5,207.85073852539065,132,0.0,
2005-06-27 00:00:00+00:00,287.0,299.5,283.0,210.82003784179688,228,0.0,
2005-06-28 00:00:00+00:00,288.0,288.0,278.0,206.73724365234372,154,0.0,
2005-06-29 00:00:00+00:00,282.0,296.0,278.0,208.59307861328125,254,0.0,
2005-06-30 00:00:00+00:00,281.0,293.0,265.0,201.9121551513672,638,0.0,
2005-07-01 00:00:00+00:00,276.0,293.5,276.0,212.3046722412109,134,0.0,
2005-07-05 00:00:00+00:00,275.0,285.0,270.0,211.56239318847656,3478,0.0,
2005-07-06 00:00:00+00:00,280.0,299.5,280.0,220.8413848876953,348,0.0,
2005-07-07 00:00:00+00:00,281.0,295.0,269.0,211.1911773681641,266,0.0,
2005-07-08 00:00:00+00:00,282.0,289.0,267.0,213.4181671142578,1556,0.0,
2005-07-11 00:00:00+00:00,282.0,294.5,282.0,215.2740020751953,1000,0.0,
2005-07-12 00:00:00+00:00,285.0,295.0,285.0,212.3046722412109,1622,0.0,
2005-07-13 00:00:00+00:00,291.5,297.0,287.5,217.12977600097656,1002,0.0,
2005-07-14 00:00:00+00:00,292.5,295.0,289.5,215.2740020751953,4196,0.0,
2005-07-15 00:00:00+00:00,289.5,290.5,283.0,214.90280151367188,644,0.0,
2005-07-18 00:00:00+00:00,290.0,300.0,290.0,221.21258544921875,438,0.0,
2005-07-19 00:00:00+00:00,299.5,299.5,295.0,218.98556518554688,244,0.0,
2005-07-20 00:00:00+00:00,297.0,297.5,287.5,213.4181671142578,398,0.0,
2005-07-21 00:00:00+00:00,290.0,297.5,275.0,220.4702606201172,660,0.0,
2005-07-22 00:00:00+00:00,286.0,286.0,243.5,201.5410003662109,2102,0.0,
2005-07-25 00:00:00+00:00,277.0,277.0,252.5,202.2833251953125,1846,0.0,
2005-07-26 00:00:00+00:00,272.0,274.5,265.0,202.65447998046875,692,0.0,
2005-07-27 00:00:00+00:00,255.0,264.5,255.0,191.51959228515625,3302,0.0,
2005-07-28 00:00:00+00:00,260.0,260.0,242.5,180.01356506347656,588,0.0,
2005-07-29 00:00:00+00:00,236.0,250.5,235.0,181.8694000244141,2166,0.0,
2005-08-01 00:00:00+00:00,240.5,248.0,230.0,181.49822998046875,2120,0.0,
2005-08-02 00:00:00+00:00,230.0,242.5,219.5,165.90943908691406,32274,0.0,
2005-08-03 00:00:00+00:00,224.5,240.0,219.5,175.5596160888672,28724,0.0,
2005-08-04 00:00:00+00:00,236.5,250.5,230.0,181.8694000244141,8124,0.0,
2005-08-05 00:00:00+00:00,256.0,256.0,244.0,186.32334899902344,11162,0.0,
2005-08-08 00:00:00+00:00,252.5,254.5,248.0,188.92144775390625,740,0.0,
2005-08-09 00:00:00+00:00,250.5,270.5,248.5,187.43682861328125,534,0.0,
2005-08-10 00:00:00+00:00,257.0,260.0,255.0,191.8907470703125,856,0.0,
2005-08-11 00:00:00+00:00,258.5,260.0,244.0,190.40611267089844,530,0.0,
2005-08-12 00:00:00+00:00,256.5,256.5,247.0,187.80796813964844,688,0.0,
2005-08-15 00:00:00+00:00,253.0,269.0,247.5,185.20980834960935,788,0.0,
2005-08-16 00:00:00+00:00,248.0,256.0,247.5,187.80796813964844,2374,0.0,
2005-08-17 00:00:00+00:00,252.5,252.5,243.0,184.0963592529297,274,0.0,
2005-08-18 00:00:00+00:00,246.0,246.0,242.0,179.64244079589844,72,0.0,
2005-08-19 00:00:00+00:00,242.5,249.0,231.0,181.8694000244141,216,0.0,
2005-08-22 00:00:00+00:00,246.5,255.0,239.5,189.2926483154297,278,0.0,
2005-08-23 00:00:00+00:00,251.5,257.5,243.0,191.1484222412109,758,0.0,
2005-08-24 00:00:00+00:00,252.5,254.0,244.5,188.55030822753903,136,0.0,
2005-08-25 00:00:00+00:00,253.0,255.5,248.5,184.46751403808597,254,0.0,
2005-08-26 00:00:00+00:00,245.0,257.0,245.0,187.43682861328125,394,0.0,
2005-08-29 00:00:00+00:00,251.0,255.0,250.0,185.58099365234372,34,0.0,
2005-08-30 00:00:00+00:00,253.0,257.5,248.5,185.20980834960935,124,0.0,
2005-08-31 00:00:00+00:00,249.5,253.0,245.0,185.20980834960935,230,0.0,
2005-09-01 00:00:00+00:00,249.5,250.5,245.0,185.20980834960935,238,0.0,
2005-09-02 00:00:00+00:00,248.5,253.0,245.5,187.80796813964844,260,0.0,
2005-09-06 00:00:00+00:00,251.5,256.5,245.0,182.9828338623047,224,0.0,
