date,XAR_Open,XAR_High,XAR_Low,XAR_Close,XAR_Volume,XAR_Dividends,XAR_Stock Splits
2011-09-29 00:00:00+00:00,25.38999938964844,25.5049991607666,25.149999618530277,21.63194274902344,230800,0.0,
2011-09-30 00:00:00+00:00,24.864999771118164,24.864999771118164,24.850000381469727,21.365419387817383,44000,0.0,
2011-10-03 00:00:00+00:00,24.850000381469727,24.850000381469727,24.850000381469727,21.365419387817383,0,0.0,
2011-10-04 00:00:00+00:00,23.479999542236328,24.415000915527344,23.479999542236328,20.991411209106445,23000,0.0,
2011-10-05 00:00:00+00:00,24.73500061035156,24.7549991607666,24.549999237060547,21.283735275268555,21200,0.0,
2011-10-06 00:00:00+00:00,24.96999931335449,25.26000022888184,24.96999931335449,21.71792221069336,55800,0.0,
2011-10-07 00:00:00+00:00,25.690000534057617,25.690000534057617,25.280000686645508,21.769515991210938,30600,0.0,
2011-10-10 00:00:00+00:00,25.31999969482422,25.31999969482422,25.31999969482422,21.769515991210938,0,0.0,
2011-10-11 00:00:00+00:00,25.31999969482422,25.31999969482422,25.31999969482422,21.769515991210938,0,0.0,
2011-10-12 00:00:00+00:00,25.31999969482422,25.31999969482422,25.31999969482422,21.769515991210938,0,0.0,
2011-10-13 00:00:00+00:00,25.31999969482422,25.31999969482422,25.31999969482422,21.769515991210938,0,0.0,
2011-10-14 00:00:00+00:00,25.31999969482422,25.31999969482422,25.31999969482422,21.769515991210938,0,0.0,
2011-10-17 00:00:00+00:00,25.920000076293945,25.920000076293945,25.90999984741211,22.27678108215332,12000,0.0,
2011-10-18 00:00:00+00:00,26.100000381469727,26.420000076293945,26.09000015258789,22.70667266845703,24000,0.0,
2011-10-19 00:00:00+00:00,26.2549991607666,26.2549991607666,26.1299991607666,22.46592903137207,5600,0.0,
2011-10-20 00:00:00+00:00,26.1299991607666,26.1299991607666,26.1299991607666,22.46592903137207,0,0.0,
2011-10-21 00:00:00+00:00,26.1299991607666,26.1299991607666,26.1299991607666,22.46592903137207,0,0.0,
2011-10-24 00:00:00+00:00,26.1299991607666,26.1299991607666,26.1299991607666,22.46592903137207,0,0.0,
2011-10-25 00:00:00+00:00,27.299999237060547,27.3799991607666,27.299999237060547,23.54064178466797,1800,0.0,
2011-10-26 00:00:00+00:00,27.440000534057617,27.4950008392334,26.90999984741211,23.317108154296875,75000,0.0,
2011-10-27 00:00:00+00:00,27.799999237060547,28.104999542236328,27.774999618530277,24.163986206054688,2200,0.0,
2011-10-28 00:00:00+00:00,28.084999084472656,28.11000061035156,28.030000686645508,24.099510192871094,1000,0.0,
2011-10-31 00:00:00+00:00,27.55500030517578,27.850000381469727,27.55500030517578,23.94474601745605,43200,0.0,
2011-11-01 00:00:00+00:00,26.59000015258789,26.739999771118164,26.309999465942383,22.620689392089844,25000,0.0,
2011-11-02 00:00:00+00:00,27.0049991607666,27.0049991607666,26.850000381469727,23.132247924804688,9800,0.0,
2011-11-03 00:00:00+00:00,27.334999084472656,27.725000381469727,27.239999771118164,23.837270736694336,47000,0.0,
2011-11-04 00:00:00+00:00,27.315000534057617,27.709999084472656,27.315000534057617,23.789981842041016,11400,0.0,
2011-11-07 00:00:00+00:00,27.45499992370605,27.790000915527344,27.45499992370605,23.89315795898437,400,0.0,
2011-11-08 00:00:00+00:00,27.63500022888184,27.96500015258789,27.63500022888184,24.043621063232425,600,0.0,
2011-11-09 00:00:00+00:00,27.375,27.48500061035156,27.18000030517578,23.36869239807129,28200,0.0,
2011-11-10 00:00:00+00:00,27.51000022888184,27.51000022888184,27.20499992370605,23.39019203186035,3600,0.0,
2011-11-11 00:00:00+00:00,27.725000381469727,27.8799991607666,27.725000381469727,23.89315795898437,8600,0.0,
2011-11-14 00:00:00+00:00,27.780000686645508,27.780000686645508,27.780000686645508,23.884565353393555,400,0.0,
2011-11-15 00:00:00+00:00,27.780000686645508,27.780000686645508,27.780000686645508,23.884565353393555,0,0.0,
2011-11-16 00:00:00+00:00,27.920000076293945,27.9950008392334,27.59000015258789,23.721200942993164,7200,0.0,
2011-11-17 00:00:00+00:00,28.309999465942383,28.309999465942383,26.8700008392334,23.166648864746094,10800,0.0,
2011-11-18 00:00:00+00:00,26.94499969482422,26.94499969482422,26.94499969482422,23.166648864746094,0,0.0,
2011-11-21 00:00:00+00:00,26.350000381469727,26.350000381469727,26.350000381469727,22.65507698059082,400,0.0,
