date,BKR_Open,BKR_High,BKR_Low,BKR_Close,BKR_Volume,BKR_Dividends,BKR_Stock Splits
1987-07-01 00:00:00+00:00,23.0,24.25,23.0,8.375298500061035,560600,0.0,
1987-07-02 00:00:00+00:00,24.375,24.875,24.25,8.548880577087402,635100,0.0,
1987-07-06 00:00:00+00:00,24.875,25.25,24.75,8.765859603881836,786500,0.0,
1987-07-07 00:00:00+00:00,25.875,26.375,25.25,9.11302089691162,1090000,0.0,
1987-07-08 00:00:00+00:00,26.0,26.5,25.375,8.939436912536621,1010000,0.0,
1987-07-09 00:00:00+00:00,26.0,26.75,25.875,9.286603927612305,992200,0.0,
1987-07-10 00:00:00+00:00,26.625,26.625,26.0,9.11302089691162,466900,0.0,
1987-07-13 00:00:00+00:00,26.625,26.625,25.625,9.026230812072754,441800,0.0,
1987-07-14 00:00:00+00:00,25.875,26.125,25.5,9.069626808166504,853500,0.0,
1987-07-15 00:00:00+00:00,25.875,26.875,25.75,9.156414985656738,818800,0.0,
1987-07-16 00:00:00+00:00,26.5,26.875,26.25,9.329997062683104,392400,0.0,
1987-07-17 00:00:00+00:00,26.875,27.25,26.625,9.46018409729004,1070000,0.0,
1987-07-20 00:00:00+00:00,27.0,27.25,26.875,9.37338924407959,403300,0.0,
1987-07-21 00:00:00+00:00,26.75,27.0,26.125,9.069626808166504,498900,0.0,
1987-07-22 00:00:00+00:00,25.75,25.875,25.125,8.80925178527832,673700,0.0,
1987-07-23 00:00:00+00:00,25.25,25.25,24.0,8.418694496154785,489300,0.0,
1987-07-24 00:00:00+00:00,24.25,24.875,24.25,8.462089538574219,373400,0.0,
1987-07-27 00:00:00+00:00,24.375,25.875,24.375,8.939436912536621,431500,0.0,
1987-07-28 00:00:00+00:00,26.25,26.25,25.5,9.153901100158691,508500,0.115,
1987-07-29 00:00:00+00:00,26.5,27.125,26.375,9.328267097473145,961200,0.0,
1987-07-30 00:00:00+00:00,27.0,27.0,26.25,9.284672737121582,350900,0.0,
1987-07-31 00:00:00+00:00,26.5,26.625,25.625,9.153901100158691,325300,0.0,
1987-08-03 00:00:00+00:00,27.0,27.375,26.625,9.328267097473145,832100,0.0,
1987-08-04 00:00:00+00:00,26.75,26.75,26.125,9.284672737121582,336300,0.0,
1987-08-05 00:00:00+00:00,26.5,26.625,25.375,8.97953987121582,498200,0.0,
1987-08-06 00:00:00+00:00,25.625,26.125,25.5,9.066720008850098,320800,0.0,
1987-08-07 00:00:00+00:00,26.125,26.5,26.0,9.110310554504396,228200,0.0,
1987-08-10 00:00:00+00:00,26.0,26.375,25.875,9.19748592376709,332500,0.0,
1987-08-11 00:00:00+00:00,26.375,26.5,26.25,9.241084098815918,436600,0.0,
1987-08-12 00:00:00+00:00,26.5,26.5,25.75,9.02313232421875,314300,0.0,
1987-08-13 00:00:00+00:00,26.0,26.0,25.375,9.02313232421875,360400,0.0,
1987-08-14 00:00:00+00:00,26.0,26.0,25.5,8.935946464538574,470100,0.0,
1987-08-17 00:00:00+00:00,25.375,25.625,24.75,8.718001365661621,442400,0.0,
1987-08-18 00:00:00+00:00,24.25,24.25,23.625,8.369283676147461,865600,0.0,
1987-08-19 00:00:00+00:00,23.875,24.125,23.625,8.369283676147461,499100,0.0,
1987-08-20 00:00:00+00:00,24.0,24.625,23.875,8.456456184387207,593300,0.0,
1987-08-21 00:00:00+00:00,24.5,24.75,24.25,8.500048637390137,435300,0.0,
1987-08-24 00:00:00+00:00,23.75,23.875,23.375,8.19491958618164,298000,0.0,
1987-08-25 00:00:00+00:00,23.625,23.75,22.5,8.064151763916016,955900,0.0,
1987-08-26 00:00:00+00:00,23.375,23.5,23.125,8.15133285522461,664200,0.0,
1987-08-27 00:00:00+00:00,23.625,24.625,23.5,8.587226867675781,1530000,0.0,
1987-08-28 00:00:00+00:00,24.875,25.0,24.125,8.456456184387207,248500,0.0,
1987-08-31 00:00:00+00:00,24.25,25.25,24.25,8.805180549621582,427800,0.0,
1987-09-01 00:00:00+00:00,25.25,25.75,24.625,8.587226867675781,569800,0.0,
1987-09-02 00:00:00+00:00,24.625,24.875,24.25,8.587226867675781,256400,0.0,
1987-09-03 00:00:00+00:00,24.625,24.75,23.875,8.500048637390137,291400,0.0,
1987-09-04 00:00:00+00:00,24.25,24.375,24.0,8.369283676147461,288600,0.0,
1987-09-08 00:00:00+00:00,24.0,24.5,23.75,8.500048637390137,713100,0.0,
1987-09-09 00:00:00+00:00,24.375,24.375,23.875,8.369283676147461,265100,0.0,
1987-09-10 00:00:00+00:00,24.0,24.625,24.0,8.54364013671875,275400,0.0,
1987-09-11 00:00:00+00:00,24.5,25.5,24.5,8.89236831665039,736400,0.0,
1987-09-14 00:00:00+00:00,25.875,25.875,24.5,8.761591911315918,339200,0.0,
1987-09-15 00:00:00+00:00,25.25,25.25,24.75,8.761591911315918,110500,0.0,
1987-09-16 00:00:00+00:00,25.0,25.625,24.625,8.587226867675781,236400,0.0,
1987-09-17 00:00:00+00:00,24.75,25.25,24.625,8.587226867675781,297900,0.0,
1987-09-18 00:00:00+00:00,25.0,25.0,24.75,8.674412727355957,307200,0.0,
1987-09-21 00:00:00+00:00,24.875,25.125,24.625,8.587226867675781,411800,0.0,
1987-09-22 00:00:00+00:00,24.75,25.375,24.625,8.848773956298828,403500,0.0,
1987-09-23 00:00:00+00:00,25.375,25.5,24.125,8.718001365661621,302900,0.0,
1987-09-24 00:00:00+00:00,24.875,25.0,24.625,8.587226867675781,144000,0.0,
1987-09-25 00:00:00+00:00,24.75,24.875,24.25,8.674412727355957,431600,0.0,
1987-09-28 00:00:00+00:00,25.0,25.625,25.0,8.848773956298828,295000,0.0,
1987-09-29 00:00:00+00:00,25.5,25.5,25.0,8.718001365661621,137000,0.0,
1987-09-30 00:00:00+00:00,24.625,24.75,24.125,8.587226867675781,278100,0.0,
1987-10-01 00:00:00+00:00,24.875,25.375,24.875,8.718001365661621,204000,0.0,
1987-10-02 00:00:00+00:00,25.25,25.75,25.125,8.97953987121582,255100,0.0,
1987-10-05 00:00:00+00:00,25.75,26.125,25.625,9.066720008850098,872600,0.0,
1987-10-06 00:00:00+00:00,26.0,26.25,24.75,8.630820274353027,340300,0.0,
1987-10-07 00:00:00+00:00,24.25,24.625,23.5,8.456456184387207,501700,0.0,
1987-10-08 00:00:00+00:00,24.25,24.375,22.625,8.19491958618164,515900,0.0,
1987-10-09 00:00:00+00:00,23.5,23.625,23.0,8.15133285522461,137900,0.0,
1987-10-12 00:00:00+00:00,23.375,23.375,22.75,8.020567893981934,130300,0.0,
1987-10-13 00:00:00+00:00,23.0,23.125,22.5,7.889796257019043,169200,0.0,
1987-10-14 00:00:00+00:00,22.625,22.625,22.25,7.759021282196045,357500,0.0,
1987-10-15 00:00:00+00:00,22.25,23.0,21.75,7.933380126953125,403400,0.0,
1987-10-16 00:00:00+00:00,22.75,22.75,20.875,7.279531955718994,597700,0.0,
1987-10-19 00:00:00+00:00,20.125,20.125,13.25,4.620542049407959,1071400,0.0,
1987-10-20 00:00:00+00:00,12.5,15.375,11.625,4.620542049407959,1932100,0.0,
1987-10-21 00:00:00+00:00,15.25,17.625,15.0,5.92824125289917,1706400,0.0,
1987-10-22 00:00:00+00:00,15.75,17.0,14.5,5.75388240814209,786800,0.0,
1987-10-23 00:00:00+00:00,14.75,16.25,14.75,5.405161380767822,335400,0.0,
1987-10-26 00:00:00+00:00,14.5,14.625,12.625,4.446184158325195,484600,0.0,
1987-10-27 00:00:00+00:00,13.625,14.5,13.625,4.969263076782227,555200,0.0,
1987-10-28 00:00:00+00:00,13.75,13.75,13.0,4.707718849182129,925100,0.0,
1987-10-29 00:00:00+00:00,13.25,15.5,13.25,5.361569404602051,370000,0.0,
1987-10-30 00:00:00+00:00,17.375,17.375,16.0,5.884649276733398,548000,0.0,
1987-11-02 00:00:00+00:00,16.5,17.625,16.25,5.971829891204834,220200,0.0,
1987-11-03 00:00:00+00:00,17.0,17.25,16.125,5.797469139099121,328100,0.0,
1987-11-04 00:00:00+00:00,16.0,16.0,15.0,5.230800151824951,226200,0.0,
1987-11-05 00:00:00+00:00,14.625,16.0,14.625,5.361569404602051,344900,0.0,
1987-11-06 00:00:00+00:00,15.0,15.5,15.0,5.317980766296387,322300,0.0,
1987-11-09 00:00:00+00:00,14.375,14.875,14.375,5.100030899047852,290000,0.0,
1987-11-10 00:00:00+00:00,13.75,14.125,13.25,4.707718849182129,339400,0.0,
1987-11-11 00:00:00+00:00,13.875,14.125,13.875,4.838490962982178,371500,0.0,
1987-11-12 00:00:00+00:00,15.125,15.125,14.25,5.012851715087891,372900,0.0,
1987-11-13 00:00:00+00:00,14.5,14.75,14.25,4.969263076782227,180700,0.0,
1987-11-16 00:00:00+00:00,14.375,14.875,14.375,5.056443691253662,127800,0.0,
1987-11-17 00:00:00+00:00,14.5,14.625,14.125,4.969263076782227,224000,0.0,
1987-11-18 00:00:00+00:00,14.125,14.125,13.5,4.882081508636475,548900,0.0,
1987-11-19 00:00:00+00:00,13.875,13.875,12.875,4.533360004425049,676200,0.0,
1987-11-20 00:00:00+00:00,12.0,12.5,11.875,4.3590006828308105,1430000,0.0,
1987-11-23 00:00:00+00:00,12.625,13.125,12.5,4.576950550079346,238500,0.0,
1987-11-24 00:00:00+00:00,13.25,13.375,13.0,4.533360004425049,272400,0.0,
1987-11-25 00:00:00+00:00,13.0,13.5,12.875,4.533360004425049,390100,0.0,
1987-11-27 00:00:00+00:00,12.625,13.0,12.5,4.402590274810791,111900,0.0,
1987-11-30 00:00:00+00:00,12.125,12.125,11.125,4.053870677947998,493500,0.0,
1987-12-01 00:00:00+00:00,11.875,12.125,11.75,4.09745979309082,322300,0.0,
1987-12-02 00:00:00+00:00,11.75,12.5,11.625,4.315410137176514,830700,0.0,
1987-12-03 00:00:00+00:00,12.25,12.625,11.875,4.228228092193604,508600,0.0,
1987-12-04 00:00:00+00:00,12.125,12.25,11.875,4.271820068359375,159300,0.0,
1987-12-07 00:00:00+00:00,12.375,12.5,12.0,4.315410137176514,214500,0.0,
1987-12-08 00:00:00+00:00,12.5,13.25,12.25,4.533360004425049,736700,0.0,
1987-12-09 00:00:00+00:00,12.875,13.75,12.875,4.664133548736572,305000,0.0,
1987-12-10 00:00:00+00:00,12.875,13.5,12.875,4.533360004425049,284300,0.0,
1987-12-11 00:00:00+00:00,13.0,13.5,13.0,4.664133548736572,215700,0.0,
1987-12-14 00:00:00+00:00,13.5,13.5,12.75,4.576950550079346,607000,0.0,
1987-12-15 00:00:00+00:00,13.0,13.0,12.125,4.3590006828308105,1430000,0.0,
1987-12-16 00:00:00+00:00,12.25,12.875,12.125,4.48976993560791,727500,0.0,
1987-12-17 00:00:00+00:00,13.0,13.125,12.75,4.446184158325195,602400,0.0,
1987-12-18 00:00:00+00:00,13.0,13.125,12.5,4.576950550079346,838300,0.0,
1987-12-21 00:00:00+00:00,13.0,13.375,12.875,4.533360004425049,692700,0.0,
1987-12-22 00:00:00+00:00,12.875,13.875,12.875,4.751311302185059,763700,0.0,
1987-12-23 00:00:00+00:00,13.5,14.875,13.5,5.143620014190674,644100,0.0,
1987-12-24 00:00:00+00:00,14.75,14.875,14.625,5.100030899047852,106600,0.0,
1987-12-28 00:00:00+00:00,14.375,14.375,14.125,5.012851715087891,118200,0.0,
1987-12-29 00:00:00+00:00,14.25,14.375,13.5,4.707718849182129,139200,0.0,
1987-12-30 00:00:00+00:00,13.625,13.875,13.5,4.707718849182129,172300,0.0,
1987-12-31 00:00:00+00:00,13.5,13.75,13.5,4.751311302185059,193000,0.0,
1988-01-04 00:00:00+00:00,13.75,14.25,13.625,4.969263076782227,401100,0.0,
1988-01-05 00:00:00+00:00,14.75,15.0,14.375,5.056443691253662,518300,0.0,
1988-01-06 00:00:00+00:00,14.625,15.25,14.375,5.317980766296387,263800,0.0,
1988-01-07 00:00:00+00:00,15.0,16.375,14.875,5.623111248016357,517500,0.0,
1988-01-08 00:00:00+00:00,16.0,16.125,14.375,5.056443691253662,356500,0.0,
1988-01-11 00:00:00+00:00,14.5,14.75,13.625,5.012851715087891,247500,0.0,
1988-01-12 00:00:00+00:00,14.125,14.125,13.5,4.838490962982178,284300,0.0,
1988-01-13 00:00:00+00:00,13.875,14.75,13.5,5.012851715087891,254800,0.0,
1988-01-14 00:00:00+00:00,14.5,14.5,13.75,4.882081508636475,323300,0.0,
1988-01-15 00:00:00+00:00,14.375,14.5,14.0,4.969263076782227,374000,0.0,
1988-01-18 00:00:00+00:00,14.125,14.375,14.125,4.969263076782227,204800,0.0,
1988-01-19 00:00:00+00:00,14.125,14.5,13.75,4.882081508636475,123400,0.0,
1988-01-20 00:00:00+00:00,13.875,14.0,13.5,4.838490962982178,131100,0.0,
1988-01-21 00:00:00+00:00,14.0,14.0,13.5,4.7948994636535645,234400,0.0,
1988-01-22 00:00:00+00:00,14.0,14.0,13.75,4.882081508636475,120600,0.0,
1988-01-25 00:00:00+00:00,14.125,14.75,13.875,5.100030899047852,219200,0.0,
1988-01-26 00:00:00+00:00,14.625,15.25,14.625,5.187212944030762,246600,0.0,
1988-01-27 00:00:00+00:00,15.0,15.125,14.625,5.143620014190674,220400,0.0,
1988-01-28 00:00:00+00:00,15.0,15.375,14.0,5.274390697479248,307100,0.0,
1988-01-29 00:00:00+00:00,15.25,15.875,15.125,5.492342948913574,285200,0.0,
1988-02-01 00:00:00+00:00,15.625,15.75,14.875,5.22536563873291,226600,0.115,
1988-02-02 00:00:00+00:00,14.75,14.75,14.5,5.181453704833984,202000,0.0,
1988-02-03 00:00:00+00:00,14.75,15.75,14.5,5.401004791259766,946900,0.0,
1988-02-04 00:00:00+00:00,15.375,16.0,15.25,5.5766472816467285,392400,0.0,
1988-02-05 00:00:00+00:00,15.875,16.125,15.625,5.620561599731445,354800,0.0,
1988-02-08 00:00:00+00:00,15.875,16.0,15.75,5.620561599731445,313400,0.0,
1988-02-09 00:00:00+00:00,16.0,16.25,15.875,5.664471626281738,292400,0.0,
1988-02-10 00:00:00+00:00,16.375,16.625,16.125,5.796203136444092,411000,0.0,
1988-02-11 00:00:00+00:00,16.625,16.875,16.5,5.884023666381836,492000,0.0,
1988-02-12 00:00:00+00:00,16.5,17.0,16.375,5.752292633056641,444700,0.0,
1988-02-16 00:00:00+00:00,16.5,16.5,16.25,5.796203136444092,301200,0.0,
1988-02-17 00:00:00+00:00,16.5,16.625,16.125,5.796203136444092,482900,0.0,
1988-02-18 00:00:00+00:00,16.375,16.5,16.25,5.752292633056641,207500,0.0,
1988-02-19 00:00:00+00:00,16.25,16.5,16.125,5.796203136444092,158900,0.0,
1988-02-22 00:00:00+00:00,16.375,16.75,16.375,5.884023666381836,225000,0.0,
1988-02-23 00:00:00+00:00,17.0,17.0,16.375,5.884023666381836,373400,0.0,
1988-02-24 00:00:00+00:00,16.75,16.875,16.5,5.884023666381836,261500,0.0,
1988-02-25 00:00:00+00:00,16.875,16.875,16.375,5.752292633056641,332100,0.0,
1988-02-26 00:00:00+00:00,16.5,16.5,16.25,5.796203136444092,128900,0.0,
1988-02-29 00:00:00+00:00,16.5,16.75,16.25,5.884023666381836,242600,0.0,
1988-03-01 00:00:00+00:00,16.5,16.625,16.125,5.796203136444092,345500,0.0,
1988-03-02 00:00:00+00:00,16.375,16.5,15.875,5.5766472816467285,223500,0.0,
1988-03-03 00:00:00+00:00,15.75,16.0,15.75,5.5766472816467285,278000,0.0,
1988-03-04 00:00:00+00:00,15.875,16.0,15.75,5.5766472816467285,89600,0.0,
1988-03-07 00:00:00+00:00,15.875,16.0,15.75,5.620561599731445,147000,0.0,
1988-03-08 00:00:00+00:00,15.875,16.625,15.875,5.7083821296691895,851800,0.0,
1988-03-09 00:00:00+00:00,16.375,16.625,16.25,5.796203136444092,462200,0.0,
1988-03-10 00:00:00+00:00,16.625,17.375,16.625,6.015754222869873,418400,0.0,
1988-03-11 00:00:00+00:00,17.25,17.5,17.125,6.147486209869385,238700,0.0,
1988-03-14 00:00:00+00:00,17.5,18.0,17.375,6.23530912399292,277600,0.0,
1988-03-15 00:00:00+00:00,17.875,18.0,17.375,6.103574275970459,375200,0.0,
1988-03-16 00:00:00+00:00,17.375,17.375,16.875,6.059667110443115,295300,0.0,
1988-03-17 00:00:00+00:00,17.25,18.125,17.25,6.367040634155273,349700,0.0,
1988-03-18 00:00:00+00:00,18.375,18.5,18.125,6.454859256744385,773700,0.0,
1988-03-21 00:00:00+00:00,18.25,18.375,17.75,6.3231306076049805,267400,0.0,
1988-03-22 00:00:00+00:00,18.125,18.125,17.75,6.3231306076049805,350200,0.0,
1988-03-23 00:00:00+00:00,17.75,17.75,17.625,6.191399097442627,250600,0.0,
1988-03-24 00:00:00+00:00,17.5,17.5,17.0,6.103574275970459,189000,0.0,
1988-03-25 00:00:00+00:00,17.25,17.375,17.125,6.015754222869873,282000,0.0,
1988-03-28 00:00:00+00:00,17.125,17.25,17.0,6.059667110443115,664400,0.0,
1988-03-29 00:00:00+00:00,17.375,17.5,17.125,6.147486209869385,382700,0.0,
1988-03-30 00:00:00+00:00,17.75,17.875,17.5,6.23530912399292,678400,0.0,
1988-03-31 00:00:00+00:00,17.5,17.875,17.5,6.279220104217529,344900,0.0,
1988-04-04 00:00:00+00:00,17.875,17.875,17.125,6.015754222869873,256100,0.0,
1988-04-05 00:00:00+00:00,17.125,17.75,17.125,6.23530912399292,305000,0.0,
1988-04-06 00:00:00+00:00,17.75,18.375,17.625,6.454859256744385,435200,0.0,
1988-04-07 00:00:00+00:00,18.375,19.125,18.375,6.67441463470459,682600,0.0,
1988-04-08 00:00:00+00:00,19.0,19.25,18.75,6.67441463470459,476100,0.0,
1988-04-11 00:00:00+00:00,19.375,19.875,19.25,6.937878131866455,1946000,0.0,
1988-04-12 00:00:00+00:00,19.625,19.625,19.0,6.806149005889893,564900,0.0,
1988-04-13 00:00:00+00:00,19.25,19.375,19.0,6.806149005889893,361100,0.0,
1988-04-14 00:00:00+00:00,19.0,19.0,18.25,6.410954475402832,305100,0.0,
1988-04-15 00:00:00+00:00,18.25,18.25,17.5,6.23530912399292,513700,0.0,
1988-04-18 00:00:00+00:00,18.0,18.25,18.0,6.410954475402832,258900,0.0,
1988-04-19 00:00:00+00:00,18.5,18.5,17.5,6.191399097442627,206900,0.0,
1988-04-20 00:00:00+00:00,17.375,17.5,17.125,6.059667110443115,426900,0.0,
1988-04-21 00:00:00+00:00,17.125,17.625,16.75,6.015754222869873,279900,0.0,
1988-04-22 00:00:00+00:00,17.25,17.375,17.125,6.103574275970459,173500,0.0,
1988-04-25 00:00:00+00:00,17.125,17.375,17.125,6.059667110443115,181300,0.0,
1988-04-26 00:00:00+00:00,17.375,17.5,17.375,6.103574275970459,576300,0.0,
1988-04-27 00:00:00+00:00,17.5,17.875,17.5,6.23530912399292,836000,0.0,
1988-04-28 00:00:00+00:00,17.75,17.75,17.625,6.23530912399292,439800,0.0,
1988-04-29 00:00:00+00:00,17.75,17.75,17.375,6.147486209869385,278300,0.0,
1988-05-02 00:00:00+00:00,17.375,17.375,16.875,6.332372188568115,358100,0.875,
1988-05-03 00:00:00+00:00,17.25,17.5,17.125,6.471040725708008,265200,0.0,
1988-05-04 00:00:00+00:00,17.5,17.5,17.0,6.2861528396606445,109700,0.0,
1988-05-05 00:00:00+00:00,17.0,17.25,16.875,6.378599643707275,392700,0.0,
1988-05-06 00:00:00+00:00,17.25,18.0,17.125,6.471040725708008,268600,0.0,
1988-05-09 00:00:00+00:00,17.375,17.5,17.0,6.424818992614746,210100,0.0,
1988-05-10 00:00:00+00:00,17.375,17.5,16.75,6.2861528396606445,299800,0.0,
1988-05-11 00:00:00+00:00,16.75,16.75,16.5,6.147484302520752,288300,0.0,
1988-05-12 00:00:00+00:00,16.75,17.0,16.5,6.101267337799072,259300,0.0,
1988-05-13 00:00:00+00:00,16.625,16.875,16.5,6.239928722381592,174000,0.0,
1988-05-16 00:00:00+00:00,16.875,17.0,16.75,6.2861528396606445,213700,0.0,
1988-05-17 00:00:00+00:00,17.125,17.25,16.75,6.193708896636963,238300,0.0,
1988-05-18 00:00:00+00:00,16.75,16.75,16.125,6.008821964263916,332200,0.0,
1988-05-19 00:00:00+00:00,16.25,16.75,16.25,6.193708896636963,312300,0.0,
1988-05-20 00:00:00+00:00,16.625,16.75,16.5,6.193708896636963,134600,0.0,
1988-05-23 00:00:00+00:00,16.625,16.875,16.625,6.147484302520752,187500,0.0,
1988-05-24 00:00:00+00:00,16.75,16.75,16.5,6.193708896636963,198600,0.0,
1988-05-25 00:00:00+00:00,16.75,16.75,16.625,6.147484302520752,95800,0.0,
1988-05-26 00:00:00+00:00,16.625,16.75,16.5,6.147484302520752,75400,0.0,
1988-05-27 00:00:00+00:00,16.625,16.75,16.25,6.008821964263916,201400,0.0,
1988-05-31 00:00:00+00:00,16.375,16.75,16.25,6.193708896636963,158600,0.0,
1988-06-01 00:00:00+00:00,16.75,16.75,16.0,6.008821964263916,672700,0.0,
1988-06-02 00:00:00+00:00,16.25,16.375,16.0,6.008821964263916,697900,0.0,
1988-06-03 00:00:00+00:00,16.0,16.25,15.375,5.731490612030029,563900,0.0,
1988-06-06 00:00:00+00:00,15.625,15.625,14.625,5.639049530029297,459600,0.0,
1988-06-07 00:00:00+00:00,15.25,15.75,15.125,5.777712821960449,843600,0.0,
1988-06-08 00:00:00+00:00,15.75,16.625,15.75,5.870157241821289,769200,0.0,
1988-06-09 00:00:00+00:00,16.125,16.25,15.875,5.916380405426025,252200,0.0,
1988-06-10 00:00:00+00:00,16.0,16.0,15.75,5.870157241821289,147500,0.0,
1988-06-13 00:00:00+00:00,15.875,15.875,15.75,5.8239359855651855,143200,0.0,
1988-06-14 00:00:00+00:00,16.5,16.5,16.0,6.008821964263916,644400,0.0,
1988-06-15 00:00:00+00:00,16.25,16.25,16.0,6.008821964263916,427400,0.0,
1988-06-16 00:00:00+00:00,16.125,16.125,15.75,5.8239359855651855,284600,0.0,
1988-06-17 00:00:00+00:00,15.75,15.875,15.625,5.8239359855651855,907600,0.0,
1988-06-20 00:00:00+00:00,15.625,15.75,15.5,5.777712821960449,219700,0.0,
1988-06-21 00:00:00+00:00,15.75,15.75,15.25,5.731490612030029,353800,0.0,
