date,KBWR_Open,KBWR_High,KBWR_Low,KBWR_Close,KBWR_Volume,KBWR_Dividends,KBWR_Stock Splits
2011-11-01 00:00:00+00:00,23.450000762939453,23.450000762939453,22.729999542236328,16.776586532592773,8400,0.0,
2011-11-02 00:00:00+00:00,23.200000762939453,23.200000762939453,23.200000762939453,17.115951538085938,900,0.0,
2011-11-03 00:00:00+00:00,23.200000762939453,23.200000762939453,23.200000762939453,17.115951538085938,0,0.0,
2011-11-04 00:00:00+00:00,23.850000381469727,23.979999542236328,23.75,17.558605194091797,12400,0.0,
2011-11-07 00:00:00+00:00,23.81999969482422,24.200000762939453,23.63999938964844,17.853710174560547,65200,0.0,
2011-11-08 00:00:00+00:00,25.989999771118164,25.989999771118164,24.100000381469727,17.787315368652344,15300,0.0,
2011-11-09 00:00:00+00:00,24.200000762939453,24.200000762939453,23.8799991607666,17.617633819580078,7100,0.0,
2011-11-10 00:00:00+00:00,23.8799991607666,23.8799991607666,23.8799991607666,17.617633819580078,0,0.0,
2011-11-11 00:00:00+00:00,24.030000686645508,24.049999237060547,24.0,17.706159591674805,20000,0.0,
2011-11-14 00:00:00+00:00,23.770000457763672,23.93000030517578,23.489999771118164,17.32990074157715,305000,0.0,
2011-11-15 00:00:00+00:00,23.489999771118164,23.940000534057617,23.25,17.647140502929688,28500,0.0,
2011-11-16 00:00:00+00:00,23.729999542236328,24.270000457763672,23.61000061035156,17.447946548461914,106400,0.0,
2011-11-17 00:00:00+00:00,23.93000030517578,23.979999542236328,23.600000381469727,17.41106414794922,38600,0.0,
2011-11-18 00:00:00+00:00,23.520000457763672,23.59000015258789,23.51000022888184,17.403675079345703,7400,0.0,
2011-11-21 00:00:00+00:00,23.0,23.0,23.0,16.968406677246094,100,0.0,
2011-11-22 00:00:00+00:00,23.0,23.0,23.0,16.968406677246094,0,0.0,
2011-11-23 00:00:00+00:00,23.0,23.0,23.0,16.968406677246094,0,0.0,
2011-11-25 00:00:00+00:00,21.899999618530277,22.34000015258789,21.850000381469727,16.15686798095703,16000,0.0,
2011-11-28 00:00:00+00:00,22.649999618530277,22.649999618530277,22.57999992370605,16.658546447753906,17500,0.0,
2011-11-29 00:00:00+00:00,22.57999992370605,22.57999992370605,22.57999992370605,16.658546447753906,100,0.0,
2011-11-30 00:00:00+00:00,23.5,24.149999618530277,23.5,17.816818237304688,57300,0.0,
2011-12-01 00:00:00+00:00,24.170000076293945,24.190000534057617,23.75,17.521717071533203,16500,0.0,
2011-12-02 00:00:00+00:00,24.030000686645508,24.56999969482422,24.030000686645508,18.104551315307617,1400,0.0,
2011-12-05 00:00:00+00:00,24.459999084472656,24.520000457763672,24.459999084472656,18.082414627075195,1300,0.0,
2011-12-06 00:00:00+00:00,24.450000762939453,24.450000762939453,24.450000762939453,18.03815460205078,1200,0.0,
2011-12-07 00:00:00+00:00,24.450000762939453,24.450000762939453,24.450000762939453,18.03815460205078,0,0.0,
2011-12-08 00:00:00+00:00,24.43000030517578,24.43000030517578,23.76000022888184,17.536476135253906,34200,0.0,
2011-12-09 00:00:00+00:00,24.200000762939453,24.68000030517578,24.09000015258789,18.13406181335449,20300,0.0,
2011-12-12 00:00:00+00:00,24.100000381469727,24.26000022888184,23.959999084472656,17.890600204467773,31300,0.0,
2011-12-13 00:00:00+00:00,24.6200008392334,24.63999938964844,23.63999938964844,17.56598663330078,56500,0.0,
2011-12-14 00:00:00+00:00,23.649999618530277,24.040000915527344,23.559999465942383,17.440567016601562,46500,0.0,
2011-12-15 00:00:00+00:00,24.049999237060547,24.11000061035156,23.8700008392334,17.720914840698242,38800,0.0,
2011-12-16 00:00:00+00:00,24.149999618530277,24.6299991607666,23.979999542236328,17.85368537902832,113100,0.129,
2011-12-19 00:00:00+00:00,24.3799991607666,24.3799991607666,23.520000457763672,17.5199031829834,9800,0.0,
2011-12-20 00:00:00+00:00,24.11000061035156,24.6299991607666,24.11000061035156,18.246810913085938,19900,0.0,
2011-12-21 00:00:00+00:00,24.51000022888184,24.920000076293945,24.43000030517578,18.48417091369629,117100,0.0,
2011-12-22 00:00:00+00:00,25.200000762939453,25.700000762939453,25.18000030517578,18.83278465270996,21300,0.0,
2011-12-23 00:00:00+00:00,25.38999938964844,25.450000762939453,25.21999931335449,18.736351013183597,57100,0.0,
2011-12-27 00:00:00+00:00,25.100000381469727,25.520000457763672,25.040000915527344,18.899545669555664,26400,0.0,
2011-12-28 00:00:00+00:00,25.40999984741211,25.40999984741211,24.93000030517578,18.49900245666504,10800,0.0,
2011-12-29 00:00:00+00:00,25.32999992370605,25.440000534057617,25.26000022888184,18.847620010375977,14400,0.0,
2011-12-30 00:00:00+00:00,25.25,25.3799991607666,25.09000015258789,18.610261917114254,12000,0.0,
2012-01-03 00:00:00+00:00,25.6299991607666,26.040000915527344,25.6299991607666,19.07755851745605,18000,0.0,
2012-01-04 00:00:00+00:00,25.530000686645508,25.90999984741211,25.32999992370605,19.14430809020996,21200,0.0,
2012-01-05 00:00:00+00:00,25.63999938964844,26.540000915527344,25.540000915527344,19.530012130737305,35800,0.0,
2012-01-06 00:00:00+00:00,25.899999618530277,26.31999969482422,25.88999938964844,19.47809791564941,122200,0.0,
2012-01-09 00:00:00+00:00,26.3799991607666,26.61000061035156,26.190000534057617,19.73028564453125,15600,0.0,
2012-01-10 00:00:00+00:00,26.979999542236328,27.149999618530277,26.799999237060547,19.87864112854004,10400,0.0,
2012-01-11 00:00:00+00:00,26.75,26.75,26.450000762939453,19.75253295898437,10200,0.0,
2012-01-12 00:00:00+00:00,26.81999969482422,26.959999084472656,26.549999237060547,19.967647552490234,93800,0.0,
2012-01-13 00:00:00+00:00,26.51000022888184,26.81999969482422,26.5,19.856386184692383,44300,0.0,
2012-01-17 00:00:00+00:00,26.790000915527344,27.18000030517578,26.56999969482422,19.81188201904297,14000,0.0,
2012-01-18 00:00:00+00:00,26.709999084472656,26.709999084472656,26.709999084472656,19.81188201904297,0,0.0,
2012-01-19 00:00:00+00:00,26.729999542236328,26.75,26.56999969482422,19.76737594604492,149900,0.0,
2012-01-20 00:00:00+00:00,26.790000915527344,27.06999969482422,26.670000076293945,20.07890892028809,9600,0.0,
2012-01-23 00:00:00+00:00,26.88999938964844,27.15999984741211,26.88999938964844,20.004735946655277,4000,0.0,
2012-01-24 00:00:00+00:00,26.920000076293945,26.940000534057617,26.68000030517578,19.945390701293945,12100,0.0,
2012-01-25 00:00:00+00:00,26.950000762939453,27.06999969482422,26.940000534057617,20.04924201965332,6000,0.0,
2012-01-26 00:00:00+00:00,27.0,27.100000381469727,26.13999938964844,19.574525833129883,40200,0.0,
2012-01-27 00:00:00+00:00,26.299999237060547,26.46999931335449,26.299999237060547,19.63385963439941,11200,0.0,
2012-01-30 00:00:00+00:00,26.350000381469727,26.479999542236328,26.350000381469727,19.56710433959961,2700,0.0,
2012-01-31 00:00:00+00:00,26.540000915527344,26.540000915527344,26.399999618530277,19.619028091430664,16200,0.0,
2012-02-01 00:00:00+00:00,26.76000022888184,26.989999771118164,26.76000022888184,19.98247718811035,26000,0.0,
2012-02-02 00:00:00+00:00,27.059999465942383,27.26000022888184,26.8700008392334,20.15308380126953,48300,0.0,
2012-02-03 00:00:00+00:00,27.46999931335449,27.899999618530277,27.46999931335449,20.679712295532227,82000,0.0,
2012-02-06 00:00:00+00:00,27.790000915527344,27.790000915527344,27.459999084472656,20.368179321289062,1400,0.0,
2012-02-07 00:00:00+00:00,27.36000061035156,27.57999992370605,27.36000061035156,20.45719718933105,600,0.0,
2012-02-08 00:00:00+00:00,27.780000686645508,27.790000915527344,27.309999465942383,20.442363739013672,2700,0.0,
2012-02-09 00:00:00+00:00,27.670000076293945,27.670000076293945,27.420000076293945,20.368179321289062,3100,0.0,
2012-02-10 00:00:00+00:00,27.040000915527344,27.06999969482422,26.979999542236328,20.041826248168945,5100,0.0,
2012-02-13 00:00:00+00:00,27.26000022888184,27.440000534057617,27.26000022888184,20.35335350036621,5200,0.0,
2012-02-14 00:00:00+00:00,27.049999237060547,27.059999465942383,27.020000457763672,20.041826248168945,13000,0.0,
2012-02-15 00:00:00+00:00,27.31999969482422,27.31999969482422,27.1200008392334,20.11599540710449,3400,0.0,
2012-02-16 00:00:00+00:00,27.540000915527344,27.8700008392334,27.479999542236328,20.672306060791016,1200,0.0,
2012-02-17 00:00:00+00:00,27.8700008392334,28.040000915527344,27.82999992370605,20.724220275878903,2600,0.0,
2012-02-21 00:00:00+00:00,27.700000762939453,27.959999084472656,27.61000061035156,20.523950576782227,1200,0.0,
2012-02-22 00:00:00+00:00,27.520000457763672,27.520000457763672,27.100000381469727,20.10115623474121,39900,0.0,
2012-02-23 00:00:00+00:00,27.040000915527344,27.479999542236328,27.040000915527344,20.383020401000977,1800,0.0,
2012-02-24 00:00:00+00:00,27.479999542236328,27.479999542236328,27.479999542236328,20.383020401000977,0,0.0,
2012-02-27 00:00:00+00:00,27.57999992370605,27.59000015258789,27.51000022888184,20.405277252197266,2300,0.0,
2012-02-28 00:00:00+00:00,27.6200008392334,27.6200008392334,27.40999984741211,20.331100463867188,4400,0.0,
2012-02-29 00:00:00+00:00,27.559999465942383,27.559999465942383,27.3799991607666,20.31626892089844,16000,0.0,
2012-03-01 00:00:00+00:00,27.59000015258789,27.739999771118164,27.43000030517578,20.345928192138672,13000,0.0,
2012-03-02 00:00:00+00:00,27.38999938964844,27.38999938964844,27.0,20.034404754638672,63200,0.0,
2012-03-05 00:00:00+00:00,26.770000457763672,27.030000686645508,26.770000457763672,20.041826248168945,18100,0.0,
2012-03-06 00:00:00+00:00,26.809999465942383,26.809999465942383,26.34000015258789,19.56710433959961,86400,0.0,
2012-03-07 00:00:00+00:00,26.65999984741211,26.709999084472656,26.65999984741211,19.81188201904297,600,0.0,
2012-03-08 00:00:00+00:00,26.709999084472656,27.09000015258789,26.709999084472656,20.01215171813965,19100,0.0,
2012-03-09 00:00:00+00:00,27.729999542236328,27.729999542236328,27.520000457763672,20.427526473999023,60000,0.0,
2012-03-12 00:00:00+00:00,27.479999542236328,27.489999771118164,27.450000762939453,20.360769271850582,3400,0.0,
2012-03-13 00:00:00+00:00,27.780000686645508,28.309999465942383,27.780000686645508,20.998668670654297,40500,0.0,
2012-03-14 00:00:00+00:00,28.63999938964844,28.700000762939453,28.299999237060547,21.17668342590332,28600,0.0,
2012-03-15 00:00:00+00:00,28.739999771118164,29.13999938964844,28.739999771118164,21.577226638793945,34700,0.0,
2012-03-16 00:00:00+00:00,29.100000381469727,29.100000381469727,28.84000015258789,21.66505241394043,14500,0.347,
2012-03-19 00:00:00+00:00,29.06999969482422,29.40999984741211,28.51000022888184,22.06291961669922,819100,0.0,
2012-03-20 00:00:00+00:00,29.049999237060547,29.06999969482422,28.690000534057617,21.69508552551269,46700,0.0,
2012-03-21 00:00:00+00:00,28.84000015258789,29.0,28.809999465942383,21.65755271911621,5900,0.0,
2012-03-22 00:00:00+00:00,28.709999084472656,28.709999084472656,28.149999618530277,21.289703369140625,19900,0.0,
2012-03-23 00:00:00+00:00,28.420000076293945,28.549999237060547,28.399999618530277,21.42483711242676,2500,0.0,
2012-03-26 00:00:00+00:00,28.76000022888184,28.96999931335449,28.71999931335449,21.710092544555664,1900,0.0,
2012-03-27 00:00:00+00:00,29.0,29.0,28.850000381469727,21.672557830810547,4700,0.0,
2012-03-28 00:00:00+00:00,28.809999465942383,28.809999465942383,28.6200008392334,21.58998680114746,11200,0.0,
2012-03-29 00:00:00+00:00,28.540000915527344,28.790000915527344,28.530000686645508,21.612510681152344,18200,0.0,
2012-03-30 00:00:00+00:00,28.8799991607666,28.8799991607666,28.489999771118164,21.409820556640625,4800,0.0,
2012-04-02 00:00:00+00:00,28.700000762939453,28.809999465942383,28.690000534057617,21.58998680114746,3500,0.0,
2012-04-03 00:00:00+00:00,28.709999084472656,28.770000457763672,28.56999969482422,21.58998680114746,35400,0.0,
2012-04-04 00:00:00+00:00,28.21999931335449,28.26000022888184,28.15999984741211,21.14707946777344,4500,0.0,
