date,SIL_Open,SIL_High,SIL_Low,SIL_Close,SIL_Volume,SIL_Dividends,SIL_Stock Splits
2010-04-20 00:00:00+00:00,44.400001525878906,44.90999984741211,44.15999984741211,38.43663787841797,17833,0.0,
2010-04-21 00:00:00+00:00,44.54999923706055,44.66999816894531,44.09999847412109,38.67133331298828,29933,0.0,
2010-04-22 00:00:00+00:00,44.130001068115234,46.20000076293945,43.7400016784668,38.59310531616211,19700,0.0,
2010-04-23 00:00:00+00:00,45.0,45.59999847412109,44.09999847412109,39.63616561889648,233400,0.0,
2010-04-26 00:00:00+00:00,47.54999923706055,47.54999923706055,45.33000183105469,39.53185272216797,158567,0.0,
2010-04-27 00:00:00+00:00,45.060001373291016,45.630001068115234,44.15999984741211,38.74955749511719,302900,0.0,
2010-04-28 00:00:00+00:00,44.66999816894531,45.36000061035156,44.310001373291016,39.11464309692383,215100,0.0,
2010-04-29 00:00:00+00:00,45.5099983215332,45.93000030517578,45.150001525878906,39.714385986328125,103567,0.0,
2010-04-30 00:00:00+00:00,46.11000061035156,46.52999877929688,45.56999969482422,39.63616561889648,182633,0.0,
2010-05-03 00:00:00+00:00,46.04999923706055,46.40999984741211,45.209999084472656,39.58400344848633,101100,0.0,
2010-05-04 00:00:00+00:00,45.18000030517578,45.209999084472656,43.08000183105469,37.83688735961914,195567,0.0,
2010-05-05 00:00:00+00:00,42.56999969482422,43.709999084472656,41.18999862670898,37.65436172485352,116933,0.0,
2010-05-06 00:00:00+00:00,43.709999084472656,44.040000915527344,40.79999923706055,37.15890884399414,89133,0.0,
2010-05-07 00:00:00+00:00,43.470001220703125,44.25,41.4900016784668,37.10674285888672,50733,0.0,
2010-05-10 00:00:00+00:00,43.650001525878906,44.7599983215332,43.470001220703125,38.61917495727539,41667,0.0,
2010-05-11 00:00:00+00:00,45.0,46.77000045776367,45.0,40.31415557861328,126067,0.0,
2010-05-12 00:00:00+00:00,48.33000183105469,48.33000183105469,47.25,41.38328552246094,133900,0.0,
2010-05-13 00:00:00+00:00,48.209999084472656,48.209999084472656,46.709999084472656,40.67921829223633,100267,0.0,
2010-05-14 00:00:00+00:00,47.880001068115234,47.880001068115234,45.38999938964844,40.70528793334961,141733,0.0,
2010-05-17 00:00:00+00:00,47.0099983215332,47.4900016784668,44.7599983215332,39.55793380737305,156833,0.0,
2010-05-18 00:00:00+00:00,46.619998931884766,46.619998931884766,44.70000076293945,39.06246566772461,95633,0.0,
2010-05-19 00:00:00+00:00,44.15999984741211,44.400001525878906,41.72999954223633,37.1328239440918,129233,0.0,
2010-05-20 00:00:00+00:00,41.18999862670898,41.61000061035156,39.9900016784668,34.96848678588867,102800,0.0,
2010-05-21 00:00:00+00:00,38.70000076293945,41.369998931884766,38.70000076293945,35.333553314208984,58700,0.0,
2010-05-24 00:00:00+00:00,41.790000915527344,42.209999084472656,40.83000183105469,35.490013122558594,20233,0.0,
2010-05-25 00:00:00+00:00,39.47999954223633,41.220001220703125,39.47999954223633,35.75078201293945,36767,0.0,
2010-05-26 00:00:00+00:00,42.630001068115234,42.959999084472656,41.63999938964844,36.42876052856445,46933,0.0,
2010-05-27 00:00:00+00:00,43.02000045776367,43.560001373291016,42.38999938964844,37.86297225952149,22533,0.0,
2010-05-28 00:00:00+00:00,43.86000061035156,44.040000915527344,42.900001525878906,37.41965866088867,17667,0.0,
2010-06-01 00:00:00+00:00,42.209999084472656,44.0099983215332,42.209999084472656,36.715599060058594,25033,0.0,
2010-06-02 00:00:00+00:00,42.150001525878906,43.22999954223633,41.970001220703125,37.55004501342773,39400,0.0,
2010-06-03 00:00:00+00:00,43.5,43.5,42.45000076293945,37.31535339355469,16867,0.0,
2010-06-04 00:00:00+00:00,42.33000183105469,42.33000183105469,41.459999084472656,36.11585235595703,25067,0.0,
2010-06-07 00:00:00+00:00,41.90999984741211,42.59999847412109,41.040000915527344,36.42876052856445,44100,0.0,
2010-06-08 00:00:00+00:00,42.150001525878906,43.560001373291016,42.150001525878906,37.523963928222656,36633,0.0,
2010-06-09 00:00:00+00:00,44.27999877929688,44.27999877929688,43.02000045776367,37.55004501342773,41800,0.0,
2010-06-10 00:00:00+00:00,43.40999984741211,44.25,43.40999984741211,38.3062629699707,38133,0.0,
2010-06-11 00:00:00+00:00,44.06999969482422,44.34000015258789,43.04999923706055,38.46271896362305,13333,0.0,
2010-06-14 00:00:00+00:00,44.90999984741211,45.18000030517578,44.369998931884766,38.61917495727539,23033,0.0,
2010-06-15 00:00:00+00:00,44.93999862670898,45.65999984741211,44.84999847412109,39.68831634521485,10033,0.0,
2010-06-16 00:00:00+00:00,45.810001373291016,45.810001373291016,45.02999877929688,39.63616561889648,29700,0.0,
