date,GREK_Open,GREK_High,GREK_Low,GREK_Close,GREK_Volume,GREK_Dividends,GREK_Stock Splits
2011-12-08 00:00:00+00:00,44.84999847412109,44.93999862670898,44.25,35.4276237487793,1167,0.0,
2011-12-09 00:00:00+00:00,44.130001068115234,44.66999816894531,44.130001068115234,35.52363586425781,667,0.0,
2011-12-12 00:00:00+00:00,44.400001525878906,44.400001525878906,42.5099983215332,34.13148498535156,2700,0.0,
2011-12-13 00:00:00+00:00,44.790000915527344,44.790000915527344,42.0,33.86746597290039,2633,0.0,
2011-12-14 00:00:00+00:00,41.93999862670898,41.93999862670898,40.79999923706055,33.24340057373047,200,0.0,
2011-12-15 00:00:00+00:00,41.84999847412109,41.970001220703125,41.84999847412109,33.579429626464844,1267,0.0,
2011-12-16 00:00:00+00:00,42.0,42.2400016784668,39.900001525878906,32.95537567138672,3667,0.0,
2011-12-19 00:00:00+00:00,40.91999816894531,43.380001068115234,40.380001068115234,32.787349700927734,1467,0.0,
2011-12-20 00:00:00+00:00,42.27000045776367,42.27000045776367,41.400001525878906,33.123390197753906,1100,0.0,
2011-12-21 00:00:00+00:00,42.119998931884766,42.119998931884766,42.119998931884766,33.69944381713867,167,0.0,
2011-12-22 00:00:00+00:00,42.9900016784668,42.9900016784668,41.90999984741211,33.531429290771484,700,0.0,
2011-12-23 00:00:00+00:00,41.54999923706055,42.5099983215332,41.54999923706055,34.011474609375,733,0.0,
2011-12-27 00:00:00+00:00,42.77999877929688,42.77999877929688,42.45000076293945,33.96347427368164,467,0.0,
2011-12-28 00:00:00+00:00,41.09999847412109,41.369998931884766,41.09999847412109,33.172061920166016,233,0.093,
2011-12-29 00:00:00+00:00,41.369998931884766,41.369998931884766,41.369998931884766,33.172061920166016,0,0.0,
2011-12-30 00:00:00+00:00,43.20000076293945,43.20000076293945,42.060001373291016,33.7253303527832,267,0.0,
2012-01-03 00:00:00+00:00,42.0,42.59999847412109,41.4900016784668,34.110206604003906,867,0.0,
2012-01-04 00:00:00+00:00,41.25,41.25,41.25,33.07583999633789,667,0.0,
2012-01-05 00:00:00+00:00,39.77999877929688,40.5,39.77999877929688,32.47446823120117,400,0.0,
2012-01-06 00:00:00+00:00,40.5,40.5,40.5,32.47446823120117,0,0.0,
2012-01-09 00:00:00+00:00,40.5,40.5,38.7599983215332,31.199539184570312,967,0.0,
2012-01-10 00:00:00+00:00,38.400001525878906,38.43000030517578,38.09999847412109,30.5500431060791,533,0.0,
2012-01-11 00:00:00+00:00,38.54999923706055,38.54999923706055,38.34000015258789,30.742481231689453,433,0.0,
2012-01-12 00:00:00+00:00,38.25,39.33000183105469,38.25,31.24765396118164,1833,0.0,
2012-01-13 00:00:00+00:00,38.400001525878906,39.02999877929688,38.400001525878906,31.29576110839844,433,0.0,
2012-01-17 00:00:00+00:00,41.040000915527344,41.310001373291016,39.27000045776367,32.570682525634766,4333,0.0,
2012-01-18 00:00:00+00:00,42.0,42.900001525878906,41.70000076293945,33.91776657104492,2167,0.0,
2012-01-19 00:00:00+00:00,43.5,44.220001220703125,43.5,35.12052917480469,3367,0.0,
2012-01-20 00:00:00+00:00,45.29999923706055,45.810001373291016,44.84999847412109,36.44356155395508,3333,0.0,
2012-01-23 00:00:00+00:00,49.16999816894531,49.16999816894531,47.54999923706055,38.512298583984375,4967,0.0,
2012-01-24 00:00:00+00:00,47.54999923706055,47.63999938964844,45.630001068115234,36.587890625,2000,0.0,
2012-01-25 00:00:00+00:00,48.36000061035156,49.52999877929688,48.02999877929688,39.715065002441406,1700,0.0,
2012-01-26 00:00:00+00:00,54.0,54.060001373291016,51.119998931884766,41.73569488525391,667,0.0,
2012-01-27 00:00:00+00:00,51.75,53.09999847412109,51.75,41.85597229003906,1567,0.0,
2012-01-30 00:00:00+00:00,52.20000076293945,52.79999923706055,51.59999847412109,41.90407180786133,1267,0.0,
2012-01-31 00:00:00+00:00,55.13999938964844,57.84000015258789,55.13999938964844,46.18589401245117,4800,0.0,
2012-02-01 00:00:00+00:00,58.22999954223633,58.22999954223633,56.63999938964844,45.70479583740234,4467,0.0,
2012-02-02 00:00:00+00:00,56.66999816894531,56.70000076293945,55.59000015258789,45.12746810913086,4467,0.0,
2012-02-03 00:00:00+00:00,53.400001525878906,53.400001525878906,52.5,42.55357360839844,12900,0.0,
2012-02-06 00:00:00+00:00,54.59999847412109,55.470001220703125,53.93999862670898,44.04499053955078,6833,0.0,
2012-02-07 00:00:00+00:00,56.70000076293945,58.619998931884766,56.70000076293945,46.642948150634766,16533,0.0,
2012-02-08 00:00:00+00:00,58.20000076293945,58.59000015258789,57.29999923706055,46.08968353271485,2700,0.0,
2012-02-09 00:00:00+00:00,58.86000061035156,59.58000183105469,56.63999938964844,46.2099609375,9633,0.0,
2012-02-10 00:00:00+00:00,55.560001373291016,55.560001373291016,52.7400016784668,43.27523040771485,5600,0.0,
2012-02-13 00:00:00+00:00,59.15999984741211,59.790000915527344,56.790000915527344,46.45050811767578,4333,0.0,
2012-02-14 00:00:00+00:00,58.470001220703125,58.470001220703125,56.130001068115234,45.27180480957031,1933,0.0,
2012-02-15 00:00:00+00:00,55.380001068115234,55.380001068115234,52.02000045776367,42.264915466308594,5833,0.0,
2012-02-16 00:00:00+00:00,52.5,54.5099983215332,51.65999984741211,43.66010284423828,2033,0.0,
2012-02-17 00:00:00+00:00,56.880001068115234,58.79999923706055,56.880001068115234,46.6670036315918,21033,0.0,
2012-02-21 00:00:00+00:00,57.29999923706055,57.29999923706055,54.9900016784668,44.6463737487793,6500,0.0,
2012-02-22 00:00:00+00:00,53.54999923706055,53.54999923706055,51.0,40.94187545776367,4167,0.0,
2012-02-23 00:00:00+00:00,51.0,51.29999923706055,49.650001525878906,41.11026382446289,1300,0.0,
2012-02-24 00:00:00+00:00,51.0,52.68000030517578,51.0,41.3748664855957,2667,0.0,
2012-02-27 00:00:00+00:00,51.0,52.43999862670898,51.0,41.25459671020508,2167,0.0,
2012-02-28 00:00:00+00:00,50.70000076293945,50.70000076293945,48.9900016784668,39.37828826904297,3667,0.0,
2012-02-29 00:00:00+00:00,51.0,51.75,51.0,40.89377212524414,3033,0.0,
2012-03-01 00:00:00+00:00,50.81999969482422,51.630001068115234,50.54999923706055,40.55699157714844,5667,0.0,
2012-03-02 00:00:00+00:00,50.61000061035156,51.47999954223633,50.130001068115234,40.53293991088867,933,0.0,
2012-03-05 00:00:00+00:00,50.09999847412109,50.09999847412109,48.75,39.20989990234375,633,0.0,
2012-03-06 00:00:00+00:00,50.09999847412109,51.77999877929688,49.79999923706055,39.93156433105469,6333,0.0,
2012-03-07 00:00:00+00:00,49.79999923706055,51.540000915527344,49.79999923706055,40.77349472045898,3300,0.0,
2012-03-08 00:00:00+00:00,53.15999984741211,53.15999984741211,50.790000915527344,42.48141479492188,3033,0.0,
2012-03-09 00:00:00+00:00,52.97999954223633,52.97999954223633,50.58000183105469,40.82160186767578,2867,0.0,
2012-03-12 00:00:00+00:00,50.09999847412109,50.09999847412109,48.56999969482422,39.20989990234375,600,0.0,
2012-03-13 00:00:00+00:00,48.29999923706055,49.5,47.130001068115234,39.57072830200195,4367,0.0,
2012-03-14 00:00:00+00:00,49.31999969482422,49.95000076293945,48.209999084472656,38.65663528442383,10033,0.0,
2012-03-15 00:00:00+00:00,48.56999969482422,49.5,48.33000183105469,39.40235137939453,2033,0.0,
2012-03-16 00:00:00+00:00,49.7400016784668,50.81999969482422,49.7400016784668,40.17211532592773,2067,0.0,
2012-03-19 00:00:00+00:00,51.0,52.77000045776367,51.0,42.02436447143555,2800,0.0,
2012-03-20 00:00:00+00:00,52.20000076293945,52.20000076293945,51.41999816894531,41.66352462768555,2767,0.0,
2012-03-21 00:00:00+00:00,51.77999877929688,51.77999877929688,50.369998931884766,40.508880615234375,2067,0.0,
2012-03-22 00:00:00+00:00,49.650001525878906,50.93999862670898,49.650001525878906,40.84565353393555,533,0.0,
2012-03-23 00:00:00+00:00,50.34000015258789,50.54999923706055,50.34000015258789,40.53293991088867,133,0.0,
2012-03-26 00:00:00+00:00,50.66999816894531,51.29999923706055,50.66999816894531,41.13431930541992,1733,0.0,
2012-03-27 00:00:00+00:00,49.79999923706055,50.09999847412109,48.959999084472656,39.69101333618164,3100,0.0,
2012-03-28 00:00:00+00:00,48.29999923706055,48.900001525878906,47.4900016784668,38.41608047485352,2733,0.0,
2012-03-29 00:00:00+00:00,47.09999847412109,47.27999877929688,47.09999847412109,37.7906494140625,500,0.0,
2012-03-30 00:00:00+00:00,46.5,46.97999954223633,46.5,37.67037963867188,900,0.0,
2012-04-02 00:00:00+00:00,45.540000915527344,45.9900016784668,45.540000915527344,36.75627899169922,6800,0.0,
2012-04-03 00:00:00+00:00,45.38999938964844,45.869998931884766,44.52000045776367,35.69784927368164,1400,0.0,
2012-04-04 00:00:00+00:00,45.2400016784668,45.2400016784668,42.900001525878906,34.5672492980957,3200,0.0,
2012-04-05 00:00:00+00:00,44.66999816894531,44.81999969482422,43.11000061035156,35.649742126464844,3033,0.0,
2012-04-09 00:00:00+00:00,43.79999923706055,43.91999816894531,43.02000045776367,35.0002555847168,1567,0.0,
2012-04-10 00:00:00+00:00,45.060001373291016,46.5,45.060001373291016,36.467620849609375,4333,0.0,
2012-04-11 00:00:00+00:00,45.869998931884766,45.869998931884766,45.02999877929688,36.13085174560547,233,0.0,
2012-04-12 00:00:00+00:00,44.880001068115234,46.86000061035156,44.880001068115234,36.73222351074219,1033,0.0,
2012-04-13 00:00:00+00:00,44.7599983215332,45.02999877929688,44.15999984741211,35.72190856933594,2000,0.0,
2012-04-16 00:00:00+00:00,44.70000076293945,45.77999877929688,44.70000076293945,36.10679244995117,533,0.0,
2012-04-17 00:00:00+00:00,45.29999923706055,46.83000183105469,45.29999923706055,37.55009841918945,2867,0.0,
2012-04-18 00:00:00+00:00,45.630001068115234,46.20000076293945,45.540000915527344,36.804386138916016,967,0.0,
2012-04-19 00:00:00+00:00,44.310001373291016,44.369998931884766,43.91999816894531,35.577571868896484,400,0.0,
2012-04-20 00:00:00+00:00,44.63999938964844,44.66999816894531,44.63999938964844,35.8181266784668,200,0.0,
2012-04-23 00:00:00+00:00,43.5,43.86000061035156,43.5,35.16864013671875,733,0.0,
2012-04-24 00:00:00+00:00,43.86000061035156,43.86000061035156,43.86000061035156,35.16864013671875,0,0.0,
2012-04-25 00:00:00+00:00,44.34000015258789,44.34000015258789,44.18999862670898,35.43324661254883,267,0.0,
2012-04-26 00:00:00+00:00,44.18999862670898,44.18999862670898,44.18999862670898,35.43324661254883,0,0.0,
2012-04-27 00:00:00+00:00,43.34999847412109,43.34999847412109,42.75,34.663482666015625,1200,0.0,
2012-04-30 00:00:00+00:00,43.79999923706055,43.79999923706055,43.59000015258789,34.952144622802734,200,0.0,
2012-05-01 00:00:00+00:00,42.75,44.09999847412109,42.75,35.361080169677734,133,0.0,
2012-05-02 00:00:00+00:00,43.31999969482422,43.31999969482422,41.09999847412109,34.086151123046875,2767,0.0,
2012-05-03 00:00:00+00:00,42.18000030517578,42.33000183105469,41.84999847412109,33.74937438964844,3267,0.0,
2012-05-04 00:00:00+00:00,42.41999816894531,42.59999847412109,42.0,34.15831756591797,433,0.0,
2012-05-07 00:00:00+00:00,38.72999954223633,40.08000183105469,38.72999954223633,31.99335479736328,9667,0.0,
2012-05-08 00:00:00+00:00,38.25,38.25,36.33000183105469,30.453819274902344,8233,0.0,
2012-05-09 00:00:00+00:00,37.04999923706055,37.79999923706055,36.75,29.804340362548828,900,0.0,
2012-05-10 00:00:00+00:00,39.02999877929688,39.02999877929688,37.08000183105469,30.5741024017334,2300,0.0,
2012-05-11 00:00:00+00:00,37.560001373291016,37.560001373291016,36.900001525878906,30.020841598510746,12000,0.0,
2012-05-14 00:00:00+00:00,35.970001220703125,36.75,34.95000076293945,28.02425765991211,11033,0.0,
2012-05-15 00:00:00+00:00,35.0099983215332,35.0099983215332,33.150001525878906,26.72527885437012,20000,0.0,
2012-05-16 00:00:00+00:00,33.0,33.0,31.950000762939453,25.76307487487793,8100,0.0,
2012-05-17 00:00:00+00:00,31.5,31.739999771118164,30.75,24.897083282470703,9800,0.0,
2012-05-18 00:00:00+00:00,33.0,37.5,31.559999465942383,25.78712654113769,10033,0.0,
2012-05-21 00:00:00+00:00,34.2599983215332,34.2599983215332,31.40999984741211,25.7390193939209,1200,0.0,
2012-05-22 00:00:00+00:00,32.099998474121094,32.099998474121094,30.959999084472656,24.897083282470703,20700,0.0,
2012-05-23 00:00:00+00:00,30.780000686645508,30.8700008392334,29.729999542236328,24.584369659423828,25000,0.0,
2012-05-24 00:00:00+00:00,29.459999084472656,29.549999237060547,28.739999771118164,23.3335018157959,11133,0.0,
2012-05-25 00:00:00+00:00,29.190000534057617,29.700000762939453,27.75,22.659955978393555,15100,0.0,
2012-05-29 00:00:00+00:00,29.61000061035156,30.18000030517578,29.549999237060547,24.031099319458008,11600,0.0,
