date,ZTS_Open,ZTS_High,ZTS_Low,ZTS_Close,ZTS_Volume,ZTS_Dividends,ZTS_Stock Splits
2013-02-01 00:00:00+00:00,31.5,31.739999771118164,30.46999931335449,28.477197647094727,66789100,0.0,
2013-02-04 00:00:00+00:00,31.09000015258789,31.989999771118164,30.76000022888184,28.486387252807617,7695400,0.0,
2013-02-05 00:00:00+00:00,31.25,31.979999542236328,30.850000381469727,28.5047550201416,5013200,0.0,
2013-02-06 00:00:00+00:00,30.979999542236328,31.43000030517578,30.75,28.49557113647461,2126100,0.0,
2013-02-07 00:00:00+00:00,31.0,32.72999954223633,31.0,29.38633918762207,3800800,0.0,
2013-02-08 00:00:00+00:00,32.310001373291016,33.47999954223633,32.29999923706055,30.350584030151367,2599300,0.0,
2013-02-11 00:00:00+00:00,33.060001373291016,33.5,32.880001068115234,30.543434143066406,1487200,0.0,
2013-02-12 00:00:00+00:00,33.400001525878906,34.0,33.150001525878906,30.984230041503903,1637300,0.0,
2013-02-13 00:00:00+00:00,33.79999923706055,33.79999923706055,33.0,30.809738159179688,1269700,0.0,
2013-02-14 00:00:00+00:00,33.38999938964844,33.45000076293945,32.77000045776367,30.552610397338867,2954500,0.0,
2013-02-15 00:00:00+00:00,33.310001373291016,34.09000015258789,33.0,31.20461845397949,5415400,0.0,
2013-02-19 00:00:00+00:00,34.02000045776367,34.06999969482422,33.56999969482422,31.076066970825195,1206900,0.0,
2013-02-20 00:00:00+00:00,33.84000015258789,33.880001068115234,32.599998474121094,30.04753875732422,1842900,0.0,
2013-02-21 00:00:00+00:00,32.5,32.79999923706055,31.86000061035156,29.90060043334961,3242300,0.0,
2013-02-22 00:00:00+00:00,32.779998779296875,32.93000030517578,32.5,29.928157806396484,954500,0.0,
2013-02-25 00:00:00+00:00,32.68000030517578,32.689998626708984,32.0,29.450626373291016,818900,0.0,
2013-02-26 00:00:00+00:00,32.04999923706055,32.400001525878906,31.989999771118164,29.423076629638672,1048700,0.0,
2013-02-27 00:00:00+00:00,32.0,33.04999923706055,32.0,29.680206298828125,1343600,0.0,
2013-02-28 00:00:00+00:00,32.560001373291016,33.54999923706055,32.560001373291016,30.71790313720703,2991400,0.0,
2013-03-01 00:00:00+00:00,33.36000061035156,34.70000076293945,33.150001525878906,31.77398109436035,2334000,0.0,
2013-03-04 00:00:00+00:00,34.79999923706055,34.88999938964844,34.2400016784668,31.54440116882324,865400,0.0,
2013-03-05 00:00:00+00:00,34.40999984741211,34.47999954223633,33.75,31.48929977416992,1413400,0.0,
2013-03-06 00:00:00+00:00,34.34000015258789,34.380001068115234,33.849998474121094,31.08523178100586,802000,0.0,
2013-03-07 00:00:00+00:00,33.95000076293945,34.68000030517578,33.560001373291016,31.73723602294922,1320000,0.0,
2013-03-08 00:00:00+00:00,34.029998779296875,34.689998626708984,33.79999923706055,31.305635452270508,1541100,0.0,
2013-03-11 00:00:00+00:00,33.970001220703125,34.2599983215332,33.25,31.38829231262207,1729400,0.0,
2013-03-12 00:00:00+00:00,34.119998931884766,34.2400016784668,33.599998474121094,31.05768775939941,1557600,0.0,
2013-03-13 00:00:00+00:00,33.900001525878906,34.060001373291016,33.08000183105469,31.222993850708008,2240800,0.0,
2013-03-14 00:00:00+00:00,34.33000183105469,35.41999816894531,34.29999923706055,31.81070899963379,1865200,0.0,
2013-03-15 00:00:00+00:00,34.70000076293945,34.84000015258789,33.310001373291016,30.70873069763184,2692100,0.0,
2013-03-18 00:00:00+00:00,32.75,32.939998626708984,32.63999938964844,30.157733917236328,2372000,0.0,
2013-03-19 00:00:00+00:00,32.79999923706055,33.41999816894531,32.33000183105469,30.12099266052246,1336200,0.0,
2013-03-20 00:00:00+00:00,32.900001525878906,33.540000915527344,32.5,30.77301025390625,1944000,0.0,
2013-03-21 00:00:00+00:00,33.900001525878906,34.0,33.290000915527344,30.736278533935547,514500,0.0,
2013-03-22 00:00:00+00:00,33.54999923706055,33.75,32.7400016784668,30.41486167907715,763300,0.0,
2013-03-25 00:00:00+00:00,33.47999954223633,33.47999954223633,32.25,29.808767318725582,1324600,0.0,
2013-03-26 00:00:00+00:00,32.72999954223633,32.790000915527344,32.0,29.85468292236328,1396500,0.0,
2013-03-27 00:00:00+00:00,32.380001068115234,32.88999938964844,32.060001373291016,30.065900802612305,1896800,0.0,
2013-03-28 00:00:00+00:00,32.849998474121094,33.5,32.630001068115234,30.6719970703125,7434900,0.0,
2013-04-01 00:00:00+00:00,33.41999816894531,33.59000015258789,32.43000030517578,29.928157806396484,1466300,0.0,
