date,AL_Open,AL_High,AL_Low,AL_Close,AL_Volume,AL_Dividends,AL_Stock Splits
2011-08-17 00:00:00+00:00,22.61000061035156,22.88999938964844,22.1299991607666,19.37672615051269,115000,0.0,
2011-08-18 00:00:00+00:00,22.01000022888184,22.479999542236328,21.11000061035156,18.63046646118164,84300,0.0,
2011-08-19 00:00:00+00:00,21.190000534057617,21.440000534057617,20.959999084472656,18.352792739868164,216400,0.0,
2011-08-22 00:00:00+00:00,21.63999938964844,22.049999237060547,21.26000022888184,18.56972885131836,527500,0.0,
2011-08-23 00:00:00+00:00,21.809999465942383,21.989999771118164,21.540000915527344,18.951539993286133,300100,0.0,
2011-08-24 00:00:00+00:00,21.90999984741211,22.06999969482422,21.799999237060547,19.003604888916016,169100,0.0,
2011-08-25 00:00:00+00:00,22.11000061035156,22.11000061035156,21.149999618530277,18.656503677368164,122600,0.0,
2011-08-26 00:00:00+00:00,21.450000762939453,22.059999465942383,21.030000686645508,18.986248016357425,171800,0.0,
2011-08-29 00:00:00+00:00,22.200000762939453,22.920000076293945,22.059999465942383,19.61102104187012,147500,0.0,
2011-08-30 00:00:00+00:00,22.549999237060547,22.81999969482422,22.209999084472656,19.619707107543945,120700,0.0,
2011-08-31 00:00:00+00:00,22.600000381469727,22.96999931335449,22.56999969482422,19.793251037597656,104600,0.0,
2011-09-01 00:00:00+00:00,22.780000686645508,22.940000534057617,22.200000762939453,19.411439895629883,110100,0.0,
2011-09-02 00:00:00+00:00,21.899999618530277,22.940000534057617,21.899999618530277,19.0556697845459,105100,0.0,
2011-09-06 00:00:00+00:00,21.38999938964844,21.84000015258789,21.11000061035156,18.63046646118164,276300,0.0,
2011-09-07 00:00:00+00:00,21.76000022888184,22.0,21.479999542236328,18.89946937561035,271300,0.0,
2011-09-08 00:00:00+00:00,21.65999984741211,21.729999542236328,21.270000457763672,18.708572387695312,60500,0.0,
2011-09-09 00:00:00+00:00,21.6299991607666,22.06999969482422,21.09000015258789,18.31808280944824,209500,0.0,
2011-09-12 00:00:00+00:00,20.8799991607666,21.459999084472656,20.270000457763672,17.623882293701172,159700,0.0,
2011-09-13 00:00:00+00:00,20.420000076293945,21.1200008392334,20.420000076293945,18.22262954711914,163500,0.0,
2011-09-14 00:00:00+00:00,21.1299991607666,21.239999771118164,20.700000762939453,18.014379501342773,175900,0.0,
2011-09-15 00:00:00+00:00,20.950000762939453,20.950000762939453,20.21999931335449,17.667268753051758,155800,0.0,
2011-09-16 00:00:00+00:00,20.479999542236328,20.549999237060547,20.21999931335449,17.56314468383789,107400,0.0,
2011-09-19 00:00:00+00:00,20.01000022888184,20.1200008392334,19.75,17.372238159179688,97000,0.0,
2011-09-20 00:00:00+00:00,20.049999237060547,20.59000015258789,19.739999771118164,17.146621704101562,75900,0.0,
2011-09-21 00:00:00+00:00,19.76000022888184,20.030000686645508,19.6299991607666,17.051176071166992,115400,0.0,
2011-09-22 00:00:00+00:00,19.1299991607666,20.170000076293945,18.31999969482422,17.120595932006836,503300,0.0,
2011-09-23 00:00:00+00:00,19.71999931335449,19.940000534057617,19.420000076293945,17.250757217407227,396100,0.0,
2011-09-26 00:00:00+00:00,19.959999084472656,20.38999938964844,19.90999984741211,17.67595672607422,985900,0.0,
2011-09-27 00:00:00+00:00,20.770000457763672,21.93000030517578,20.770000457763672,18.34412002563477,801400,0.0,
2011-09-28 00:00:00+00:00,21.11000061035156,21.350000381469727,20.770000457763672,18.031726837158203,343700,0.0,
2011-09-29 00:00:00+00:00,21.209999084472656,21.43000030517578,20.649999618530277,18.13585662841797,188500,0.0,
2011-09-30 00:00:00+00:00,21.020000457763672,21.07999992370605,19.13999938964844,16.66069984436035,397600,0.0,
2011-10-03 00:00:00+00:00,19.040000915527344,19.18000030517578,17.719999313354492,15.584687232971191,487900,0.0,
2011-10-04 00:00:00+00:00,17.829999923706055,17.940000534057617,17.239999771118164,15.471874237060549,279300,0.0,
2011-10-05 00:00:00+00:00,17.8700008392334,18.6200008392334,17.489999771118164,16.14004135131836,511400,0.0,
2011-10-06 00:00:00+00:00,18.56999969482422,19.100000381469727,18.530000686645508,16.46111297607422,405900,0.0,
2011-10-07 00:00:00+00:00,19.049999237060547,19.170000076293945,18.100000381469727,16.03591537475586,147500,0.0,
2011-10-10 00:00:00+00:00,18.8799991607666,19.209999084472656,18.6299991607666,16.643335342407227,85000,0.0,
2011-10-11 00:00:00+00:00,18.979999542236328,19.06999969482422,18.709999084472656,16.38300895690918,120800,0.0,
2011-10-12 00:00:00+00:00,19.1200008392334,19.13999938964844,18.799999237060547,16.34830665588379,146700,0.0,
2011-10-13 00:00:00+00:00,18.729999542236328,19.239999771118164,18.729999542236328,16.513174057006836,227000,0.0,
2011-10-14 00:00:00+00:00,19.229999542236328,19.899999618530277,19.09000015258789,16.84291648864746,382900,0.0,
2011-10-17 00:00:00+00:00,19.18000030517578,19.559999465942383,19.1299991607666,16.799530029296875,196500,0.0,
2011-10-18 00:00:00+00:00,19.459999084472656,20.229999542236328,19.459999084472656,17.5371150970459,262600,0.0,
2011-10-19 00:00:00+00:00,20.209999084472656,20.950000762939453,20.209999084472656,17.944948196411133,243800,0.0,
2011-10-20 00:00:00+00:00,20.709999084472656,21.0,20.709999084472656,18.12718391418457,512400,0.0,
2011-10-21 00:00:00+00:00,21.18000030517578,22.280000686645508,21.149999618530277,19.298633575439453,827900,0.0,
2011-10-24 00:00:00+00:00,22.25,22.559999465942383,21.8700008392334,19.22921562194824,215600,0.0,
2011-10-25 00:00:00+00:00,22.020000457763672,22.299999237060547,21.84000015258789,18.99492454528809,254600,0.0,
2011-10-26 00:00:00+00:00,22.25,22.3700008392334,22.11000061035156,19.237892150878903,238000,0.0,
2011-10-27 00:00:00+00:00,22.920000076293945,23.059999465942383,22.459999084472656,19.827960968017575,359500,0.0,
2011-10-28 00:00:00+00:00,22.799999237060547,23.290000915527344,22.549999237060547,19.602340698242188,296900,0.0,
2011-10-31 00:00:00+00:00,22.18000030517578,22.790000915527344,22.13999938964844,19.37672615051269,139000,0.0,
2011-11-01 00:00:00+00:00,21.530000686645508,22.690000534057617,21.530000686645508,19.567636489868164,398900,0.0,
2011-11-02 00:00:00+00:00,22.93000030517578,23.059999465942383,22.670000076293945,19.74985694885254,218800,0.0,
2011-11-03 00:00:00+00:00,23.1299991607666,23.399999618530277,22.61000061035156,19.74985694885254,284500,0.0,
2011-11-04 00:00:00+00:00,22.51000022888184,23.07999992370605,22.31999969482422,19.801931381225582,118800,0.0,
2011-11-07 00:00:00+00:00,22.700000762939453,23.1200008392334,22.56999969482422,19.775894165039062,96300,0.0,
2011-11-08 00:00:00+00:00,22.940000534057617,23.3700008392334,22.729999542236328,20.201086044311523,109500,0.0,
2011-11-09 00:00:00+00:00,22.86000061035156,23.32999992370605,22.36000061035156,19.58498764038086,440400,0.0,
2011-11-10 00:00:00+00:00,23.020000457763672,23.1299991607666,22.459999084472656,19.6717586517334,182900,0.0,
2011-11-11 00:00:00+00:00,22.729999542236328,23.280000686645508,21.450000762939453,20.09695816040039,750400,0.0,
2011-11-14 00:00:00+00:00,23.040000915527344,23.309999465942383,22.799999237060547,20.027544021606445,449900,0.0,
2011-11-15 00:00:00+00:00,22.0,22.899999618530277,20.8799991607666,19.428794860839844,1737600,0.0,
2011-11-16 00:00:00+00:00,22.09000015258789,22.81999969482422,21.809999465942383,19.255245208740234,1652300,0.0,
2011-11-17 00:00:00+00:00,22.190000534057617,22.299999237060547,21.600000381469727,19.003604888916016,638300,0.0,
2011-11-18 00:00:00+00:00,21.989999771118164,22.739999771118164,21.71999931335449,19.680438995361328,430700,0.0,
2011-11-21 00:00:00+00:00,22.299999237060547,22.899999618530277,21.420000076293945,18.830055236816406,548800,0.0,
2011-11-22 00:00:00+00:00,21.649999618530277,22.100000381469727,21.059999465942383,19.107723236083984,633800,0.0,
2011-11-23 00:00:00+00:00,21.799999237060547,22.18000030517578,21.71999931335449,19.046987533569336,386100,0.0,
2011-11-25 00:00:00+00:00,21.950000762939453,22.399999618530277,21.950000762939453,19.28995513916016,108600,0.0,
2011-11-28 00:00:00+00:00,22.6299991607666,22.6299991607666,21.770000457763672,18.916824340820312,493300,0.0,
2011-11-29 00:00:00+00:00,21.86000061035156,22.170000076293945,21.43000030517578,19.038311004638672,657900,0.0,
2011-11-30 00:00:00+00:00,22.940000534057617,22.940000534057617,22.049999237060547,19.4548282623291,3656300,0.0,
2011-12-01 00:00:00+00:00,22.31999969482422,23.11000061035156,22.25,19.8713436126709,675100,0.0,
2011-12-02 00:00:00+00:00,23.190000534057617,23.25,22.940000534057617,20.08827781677246,354300,0.0,
2011-12-05 00:00:00+00:00,23.5,23.540000915527344,23.18000030517578,20.175052642822266,173900,0.0,
2011-12-06 00:00:00+00:00,23.13999938964844,23.56999969482422,23.100000381469727,20.391990661621094,190100,0.0,
2011-12-07 00:00:00+00:00,23.36000061035156,23.540000915527344,23.209999084472656,20.34859848022461,202800,0.0,
2011-12-08 00:00:00+00:00,23.420000076293945,23.46999931335449,23.06999969482422,20.07092666625977,218600,0.0,
2011-12-09 00:00:00+00:00,23.25,23.350000381469727,22.989999771118164,19.958120346069336,333100,0.0,
2011-12-12 00:00:00+00:00,22.959999084472656,23.3700008392334,22.84000015258789,20.25315284729004,372700,0.0,
2011-12-13 00:00:00+00:00,23.530000686645508,23.600000381469727,22.649999618530277,19.801931381225582,341400,0.0,
2011-12-14 00:00:00+00:00,22.6299991607666,22.81999969482422,21.729999542236328,18.89079475402832,290500,0.0,
2011-12-15 00:00:00+00:00,22.09000015258789,23.190000534057617,21.88999938964844,19.827960968017575,541700,0.0,
2011-12-16 00:00:00+00:00,23.0,23.0,22.06999969482422,19.524242401123047,499200,0.0,
2011-12-19 00:00:00+00:00,22.59000015258789,22.959999084472656,22.51000022888184,19.71514129638672,377500,0.0,
2011-12-20 00:00:00+00:00,22.979999542236328,23.709999084472656,22.51000022888184,20.530834197998047,637300,0.0,
2011-12-21 00:00:00+00:00,23.63999938964844,23.950000762939453,23.200000762939453,20.608924865722656,525700,0.0,
2011-12-22 00:00:00+00:00,23.8799991607666,23.93000030517578,23.38999938964844,20.68702507019043,454400,0.0,
2011-12-23 00:00:00+00:00,23.82999992370605,23.86000061035156,23.459999084472656,20.43537712097168,81000,0.0,
2011-12-27 00:00:00+00:00,23.5,23.88999938964844,23.3799991607666,20.61760139465332,333600,0.0,
2011-12-28 00:00:00+00:00,23.63999938964844,23.940000534057617,23.450000762939453,20.574216842651367,171400,0.0,
2011-12-29 00:00:00+00:00,23.649999618530277,23.709999084472656,23.420000076293945,20.357282638549805,197100,0.0,
2011-12-30 00:00:00+00:00,23.57999992370605,23.709999084472656,23.489999771118164,20.574216842651367,109000,0.0,
2012-01-03 00:00:00+00:00,23.920000076293945,24.0,23.31999969482422,20.409343719482425,263500,0.0,
2012-01-04 00:00:00+00:00,23.38999938964844,23.950000762939453,23.38999938964844,20.4787712097168,181300,0.0,
2012-01-05 00:00:00+00:00,23.46999931335449,23.75,23.100000381469727,20.32257652282715,175600,0.0,
2012-01-06 00:00:00+00:00,23.75,23.75,23.18000030517578,20.201086044311523,219300,0.0,
2012-01-09 00:00:00+00:00,23.38999938964844,23.75,23.31999969482422,20.600248336791992,121800,0.0,
2012-01-10 00:00:00+00:00,24.0,24.6200008392334,23.71999931335449,21.242380142211918,960300,0.0,
2012-01-11 00:00:00+00:00,24.61000061035156,25.0,24.56999969482422,21.62418937683105,388400,0.0,
2012-01-12 00:00:00+00:00,24.920000076293945,25.049999237060547,24.6299991607666,21.68492889404297,308800,0.0,
2012-01-13 00:00:00+00:00,24.93000030517578,25.030000686645508,24.739999771118164,21.68492889404297,143700,0.0,
2012-01-17 00:00:00+00:00,25.11000061035156,25.209999084472656,24.729999542236328,21.62418937683105,152900,0.0,
2012-01-18 00:00:00+00:00,24.8700008392334,25.030000686645508,24.84000015258789,21.65890121459961,120600,0.0,
2012-01-19 00:00:00+00:00,24.950000762939453,24.96999931335449,24.38999938964844,21.25105857849121,275500,0.0,
2012-01-20 00:00:00+00:00,24.440000534057617,25.01000022888184,24.40999984741211,21.60682678222656,219400,0.0,
2012-01-23 00:00:00+00:00,24.899999618530277,25.1200008392334,24.540000915527344,21.33783721923828,143100,0.0,
2012-01-24 00:00:00+00:00,24.3700008392334,25.020000457763672,24.100000381469727,21.598154067993164,126800,0.0,
2012-01-25 00:00:00+00:00,25.40999984741211,25.82999992370605,25.21999931335449,22.196901321411133,991300,0.0,
2012-01-26 00:00:00+00:00,25.770000457763672,25.770000457763672,25.25,22.014678955078125,459200,0.0,
2012-01-27 00:00:00+00:00,25.18000030517578,25.420000076293945,24.8700008392334,22.005992889404297,103900,0.0,
2012-01-30 00:00:00+00:00,25.26000022888184,25.40999984741211,25.0,21.86715507507324,971400,0.0,
2012-01-31 00:00:00+00:00,25.229999542236328,25.40999984741211,25.1200008392334,21.91922187805176,426400,0.0,
2012-02-01 00:00:00+00:00,25.36000061035156,26.040000915527344,25.0,21.806411743164062,578900,0.0,
2012-02-02 00:00:00+00:00,25.25,25.63999938964844,24.63999938964844,21.884510040283203,623600,0.0,
2012-02-03 00:00:00+00:00,25.459999084472656,25.520000457763672,24.920000076293945,22.023347854614254,302900,0.0,
2012-02-06 00:00:00+00:00,25.3700008392334,25.6200008392334,25.13999938964844,22.110122680664062,513800,0.0,
2012-02-07 00:00:00+00:00,25.40999984741211,25.57999992370605,24.959999084472656,21.92789649963379,329600,0.0,
2012-02-08 00:00:00+00:00,25.34000015258789,25.84000015258789,25.299999237060547,22.40515899658203,516200,0.0,
2012-02-09 00:00:00+00:00,25.850000381469727,25.979999542236328,25.290000915527344,22.023347854614254,304400,0.0,
2012-02-10 00:00:00+00:00,25.190000534057617,25.59000015258789,25.13999938964844,21.92789649963379,154300,0.0,
2012-02-13 00:00:00+00:00,25.309999465942383,25.6200008392334,24.75,21.8931884765625,485200,0.0,
2012-02-14 00:00:00+00:00,25.209999084472656,25.520000457763672,25.09000015258789,22.040706634521484,289200,0.0,
2012-02-15 00:00:00+00:00,25.420000076293945,25.530000686645508,25.26000022888184,22.06673240661621,300500,0.0,
2012-02-16 00:00:00+00:00,25.479999542236328,26.399999618530277,25.450000762939453,22.9084529876709,461400,0.0,
2012-02-17 00:00:00+00:00,26.46999931335449,26.46999931335449,25.76000022888184,22.439865112304688,401800,0.0,
2012-02-21 00:00:00+00:00,25.920000076293945,26.049999237060547,25.31999969482422,22.10144424438477,236600,0.0,
2012-02-22 00:00:00+00:00,25.770000457763672,26.239999771118164,25.57999992370605,22.266319274902344,369200,0.0,
2012-02-23 00:00:00+00:00,25.65999984741211,25.65999984741211,25.290000915527344,21.95392799377441,337700,0.0,
2012-02-24 00:00:00+00:00,25.399999618530277,25.399999618530277,24.920000076293945,21.68492889404297,364200,0.0,
2012-02-27 00:00:00+00:00,24.76000022888184,25.020000457763672,24.209999084472656,21.511383056640625,565200,0.0,
2012-02-28 00:00:00+00:00,24.8700008392334,25.1299991607666,24.600000381469727,21.511383056640625,523700,0.0,
2012-02-29 00:00:00+00:00,24.8799991607666,24.920000076293945,24.420000076293945,21.33783721923828,442800,0.0,
2012-03-01 00:00:00+00:00,24.690000534057617,25.280000686645508,24.549999237060547,21.415939331054688,457100,0.0,
2012-03-02 00:00:00+00:00,24.63999938964844,24.799999237060547,24.450000762939453,21.38990020751953,353300,0.0,
2012-03-05 00:00:00+00:00,24.6200008392334,24.81999969482422,24.25,21.19031143188477,108400,0.0,
2012-03-06 00:00:00+00:00,24.170000076293945,24.3799991607666,23.799999237060547,20.765125274658203,142400,0.0,
2012-03-07 00:00:00+00:00,23.920000076293945,24.07999992370605,23.6299991607666,20.600248336791992,238000,0.0,
2012-03-08 00:00:00+00:00,23.920000076293945,24.190000534057617,23.75,20.69570541381836,320100,0.0,
2012-03-09 00:00:00+00:00,23.959999084472656,25.06999969482422,23.799999237060547,21.172956466674805,535800,0.0,
2012-03-12 00:00:00+00:00,24.57999992370605,24.670000076293945,23.88999938964844,21.077510833740234,422000,0.0,
2012-03-13 00:00:00+00:00,24.559999465942383,24.559999465942383,23.90999984741211,21.129573822021484,692700,0.0,
2012-03-14 00:00:00+00:00,24.270000457763672,24.51000022888184,24.0,20.912635803222656,472600,0.0,
2012-03-15 00:00:00+00:00,24.149999618530277,24.350000381469727,23.850000381469727,20.825862884521484,367200,0.0,
2012-03-16 00:00:00+00:00,24.0,24.31999969482422,23.690000534057617,21.094871520996094,954900,0.0,
2012-03-19 00:00:00+00:00,24.31999969482422,25.100000381469727,23.989999771118164,21.129573822021484,538300,0.0,
2012-03-20 00:00:00+00:00,24.25,25.32999992370605,23.93000030517578,21.745677947998047,596800,0.0,
2012-03-21 00:00:00+00:00,25.049999237060547,25.34000015258789,24.71999931335449,21.780384063720703,370100,0.0,
2012-03-22 00:00:00+00:00,24.93000030517578,25.11000061035156,24.399999618530277,21.172956466674805,249800,0.0,
2012-03-23 00:00:00+00:00,24.3799991607666,24.540000915527344,24.229999542236328,21.14692687988281,304400,0.0,
2012-03-26 00:00:00+00:00,24.459999084472656,25.100000381469727,24.31999969482422,21.32047271728516,474100,0.0,
2012-03-27 00:00:00+00:00,24.549999237060547,25.190000534057617,24.420000076293945,21.62418937683105,525600,0.0,
2012-03-28 00:00:00+00:00,24.899999618530277,24.899999618530277,24.049999237060547,21.03411865234375,334900,0.0,
2012-03-29 00:00:00+00:00,24.059999465942383,24.450000762939453,23.8799991607666,20.773799896240234,437400,0.0,
2012-03-30 00:00:00+00:00,24.059999465942383,24.13999938964844,23.739999771118164,20.886606216430664,305100,0.0,
2012-04-02 00:00:00+00:00,24.01000022888184,24.32999992370605,23.709999084472656,20.90395736694336,185800,0.0,
2012-04-03 00:00:00+00:00,24.239999771118164,24.270000457763672,23.88999938964844,20.81718635559082,239300,0.0,
2012-04-04 00:00:00+00:00,23.82999992370605,23.93000030517578,23.06999969482422,20.58289337158203,454400,0.0,
2012-04-05 00:00:00+00:00,23.63999938964844,23.700000762939453,23.149999618530277,20.409343719482425,269400,0.0,
2012-04-09 00:00:00+00:00,23.229999542236328,23.51000022888184,23.049999237060547,20.05357360839844,203100,0.0,
2012-04-10 00:00:00+00:00,23.040000915527344,23.32999992370605,22.600000381469727,19.706478118896484,290400,0.0,
2012-04-11 00:00:00+00:00,22.84000015258789,23.25,22.63999938964844,20.13166618347168,319600,0.0,
