date,ISDR_Open,ISDR_High,ISDR_Low,ISDR_Close,ISDR_Volume,ISDR_Dividends,ISDR_Stock Splits
2008-01-23 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,6.561526775360107,0,0.0,
2008-01-24 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,6.561526775360107,0,0.0,
2008-01-25 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,6.561526775360107,0,0.0,
2008-01-28 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,6.561526775360107,0,0.0,
2008-01-29 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,6.561526775360107,0,0.0,
2008-01-30 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,6.561526775360107,0,0.0,
2008-01-31 00:00:00+00:00,3.5,5.099999904632568,3.5,4.522132396697998,70,0.0,
2008-02-01 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,4.522132396697998,0,0.0,
2008-02-04 00:00:00+00:00,7.5,12.399999618530272,7.5,10.994987487792969,200,0.0,
2008-02-05 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-06 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-07 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-08 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-11 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-12 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-13 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-14 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,10.994987487792969,0,0.0,
2008-02-15 00:00:00+00:00,11.0,11.0,11.0,9.753621101379396,50,0.0,
2008-02-19 00:00:00+00:00,11.0,11.0,11.0,9.753621101379396,0,0.0,
2008-02-20 00:00:00+00:00,11.0,11.0,11.0,9.753621101379396,0,0.0,
2008-02-21 00:00:00+00:00,11.0,11.0,10.100000381469728,8.955598831176758,100,0.0,
