date,NUGT_Open,NUGT_High,NUGT_Low,NUGT_Close,NUGT_Volume,NUGT_Dividends,NUGT_Stock Splits
2011-01-10 00:00:00+00:00,67060.0,67460.0,65800.0,61551.296875,12,0.0,
2011-01-11 00:00:00+00:00,69040.0,69920.0,68160.0,64138.10546875,20,0.0,
2011-01-12 00:00:00+00:00,70100.0,70320.0,68160.0,63899.60546875,14,0.0,
2011-01-13 00:00:00+00:00,69880.0,69940.0,64260.0,59643.30859375,34,0.0,
2011-01-14 00:00:00+00:00,63880.0,63880.0,61720.0,57184.9140625,21,0.0,
2011-01-18 00:00:00+00:00,63980.0,65020.0,63640.0,59092.91796875,13,0.0,
2011-01-19 00:00:00+00:00,65640.0,65640.0,62680.0,57992.15234375,19,0.0,
2011-01-20 00:00:00+00:00,60640.0,61800.0,58900.0,56396.03125,36,0.0,
2011-01-21 00:00:00+00:00,61320.0,62200.0,60120.0,55221.88671875,16,0.0,
2011-01-24 00:00:00+00:00,63800.0,63800.0,58360.0,54121.11328125,32,0.0,
2011-01-25 00:00:00+00:00,57560.0,58740.0,56940.0,53405.6171875,18,0.0,
2011-01-26 00:00:00+00:00,58180.0,63800.0,58040.0,58524.18359375,39,0.0,
2011-01-27 00:00:00+00:00,62520.0,63780.0,58940.0,54579.76953125,47,0.0,
2011-01-28 00:00:00+00:00,58980.0,63080.0,58600.0,55827.3046875,50,0.0,
2011-01-31 00:00:00+00:00,60540.0,61260.0,59000.0,55001.71875,21,0.0,
2011-02-01 00:00:00+00:00,61740.0,63480.0,60260.0,58175.60546875,69,0.0,
2011-02-02 00:00:00+00:00,63540.0,63760.0,61400.0,57111.53125,12,0.0,
2011-02-03 00:00:00+00:00,63000.0,66200.0,61320.0,60432.18359375,48,0.0,
2011-02-04 00:00:00+00:00,66640.0,66960.0,64560.0,59624.94921875,23,0.0,
2011-02-07 00:00:00+00:00,66100.0,66380.0,64480.0,59423.1484375,21,0.0,
2011-02-08 00:00:00+00:00,66760.0,67860.0,66440.0,62193.41796875,29,0.0,
2011-02-09 00:00:00+00:00,67660.0,68460.0,64940.0,60230.37109375,19,0.0,
2011-02-10 00:00:00+00:00,64240.0,65100.0,62720.0,59092.91796875,44,0.0,
2011-02-11 00:00:00+00:00,64760.0,66040.0,63400.0,58377.4140625,22,0.0,
2011-02-14 00:00:00+00:00,64420.0,65980.0,64420.0,60101.95703125,46,0.0,
2011-02-15 00:00:00+00:00,66880.0,68420.0,66880.0,62230.109375,63,0.0,
2011-02-16 00:00:00+00:00,68520.0,68900.0,66720.0,63000.6328125,74,0.0,
2011-02-17 00:00:00+00:00,69280.0,70140.0,68760.0,64174.80078125,62,0.0,
2011-02-18 00:00:00+00:00,70880.0,73100.0,70800.0,65587.453125,54,0.0,
2011-02-22 00:00:00+00:00,74740.0,75180.0,70200.0,64431.6328125,60,0.0,
2011-02-23 00:00:00+00:00,71280.0,74020.0,70800.0,66908.3671875,81,0.0,
2011-02-24 00:00:00+00:00,73860.0,73860.0,68120.0,62688.75,89,0.0,
2011-02-25 00:00:00+00:00,69300.0,71220.0,69300.0,65330.61328125,14,0.0,
2011-02-28 00:00:00+00:00,71940.0,73480.0,71300.0,67311.9921875,18,0.0,
2011-03-01 00:00:00+00:00,74900.0,76460.0,74580.0,69495.171875,56,0.0,
2011-03-02 00:00:00+00:00,76500.0,76740.0,74740.0,69605.2578125,20,0.0,
2011-03-03 00:00:00+00:00,74220.0,74500.0,71800.0,67587.1796875,41,0.0,
2011-03-04 00:00:00+00:00,73920.0,75740.0,73920.0,68504.4921875,14,0.0,
2011-03-07 00:00:00+00:00,75540.0,76820.0,73240.0,67605.5234375,35,0.0,
2011-03-08 00:00:00+00:00,73060.0,73240.0,70400.0,66376.34375,21,0.0,
2011-03-09 00:00:00+00:00,72760.0,73140.0,70140.0,65165.484375,20,0.0,
2011-03-10 00:00:00+00:00,67860.0,68280.0,65400.0,60652.33203125,27,0.0,
2011-03-11 00:00:00+00:00,64800.0,69300.0,64440.0,62780.48046875,28,0.0,
2011-03-14 00:00:00+00:00,68200.0,68640.0,66680.0,62597.02734375,11,0.0,
2011-03-15 00:00:00+00:00,61760.0,65400.0,61060.0,59643.30859375,29,0.0,
2011-03-16 00:00:00+00:00,65500.0,66200.0,61180.0,57056.48828125,27,0.0,
2011-03-17 00:00:00+00:00,63320.0,63880.0,62300.0,58047.1875,15,0.0,
2011-03-18 00:00:00+00:00,65020.0,66280.0,64360.0,59936.83203125,13,0.0,
2011-03-21 00:00:00+00:00,68120.0,68680.0,66860.0,62982.3046875,20,0.0,
2011-03-22 00:00:00+00:00,68000.0,69900.0,67440.0,63459.30078125,21,0.0,
2011-03-23 00:00:00+00:00,69260.0,74320.0,69260.0,67715.59375,46,0.0,
2011-03-24 00:00:00+00:00,76000.0,76640.0,72840.0,67311.9921875,77,0.0,
2011-03-25 00:00:00+00:00,73520.0,74740.0,71500.0,66156.1875,39,0.0,
2011-03-28 00:00:00+00:00,70460.0,72020.0,69500.0,63826.2109375,60,0.0,
2011-03-29 00:00:00+00:00,69420.0,71600.0,68560.0,63954.64453125,20,0.0,
2011-03-30 00:00:00+00:00,71420.0,72640.0,70060.0,66339.640625,29,0.0,
2011-03-31 00:00:00+00:00,73640.0,74640.0,73040.0,67385.359375,46,0.0,
2011-04-01 00:00:00+00:00,72980.0,73720.0,72000.0,66669.8671875,27,0.0,
2011-04-04 00:00:00+00:00,73420.0,74860.0,72560.0,66559.78125,14,0.0,
2011-04-05 00:00:00+00:00,72800.0,79860.0,72640.0,73182.765625,58,0.0,
2011-04-06 00:00:00+00:00,81140.0,82120.0,79000.0,73476.296875,71,0.0,
2011-04-07 00:00:00+00:00,79560.0,81600.0,78780.0,72870.8671875,34,0.0,
2011-04-08 00:00:00+00:00,81920.0,83440.0,81360.0,75897.984375,78,0.0,
2011-04-11 00:00:00+00:00,82660.0,82660.0,76700.0,71733.40625,67,0.0,
2011-04-12 00:00:00+00:00,77220.0,78320.0,74300.0,69366.7578125,50,0.0,
2011-04-13 00:00:00+00:00,77340.0,77340.0,74220.0,68889.7578125,20,0.0,
2011-04-14 00:00:00+00:00,75280.0,77820.0,75020.0,70577.5859375,34,0.0,
2011-04-15 00:00:00+00:00,77680.0,77680.0,75560.0,70137.2890625,33,0.0,
2011-04-18 00:00:00+00:00,75780.0,76340.0,71680.0,68706.296875,52,0.0,
2011-04-19 00:00:00+00:00,74960.0,77080.0,74300.0,70559.2578125,53,0.0,
2011-04-20 00:00:00+00:00,78500.0,80500.0,78000.0,71641.671875,66,0.0,
2011-04-21 00:00:00+00:00,79220.0,80180.0,78200.0,72815.828125,47,0.0,
2011-04-25 00:00:00+00:00,80060.0,80060.0,75000.0,69219.984375,55,0.0,
2011-04-26 00:00:00+00:00,74720.0,74760.0,72340.0,67238.59375,47,0.0,
2011-04-27 00:00:00+00:00,74240.0,77100.0,71660.0,70357.4453125,49,0.0,
2011-04-28 00:00:00+00:00,77140.0,79120.0,75520.0,69623.6015625,127,0.0,
2011-04-29 00:00:00+00:00,76680.0,78880.0,75680.0,71715.0546875,96,0.0,
2011-05-02 00:00:00+00:00,76200.0,78060.0,71600.0,66926.7265625,86,0.0,
2011-05-03 00:00:00+00:00,71960.0,72720.0,66800.0,62633.71875,91,0.0,
2011-05-04 00:00:00+00:00,68560.0,69860.0,65600.0,62890.5703125,60,0.0,
2011-05-05 00:00:00+00:00,66380.0,67760.0,61360.0,58193.953125,121,0.0,
2011-05-06 00:00:00+00:00,65220.0,66900.0,63120.0,58340.72265625,62,0.0,
2011-05-09 00:00:00+00:00,65020.0,66000.0,63780.0,60432.18359375,90,0.0,
2011-05-10 00:00:00+00:00,66160.0,66280.0,64760.0,59624.94921875,37,0.0,
2011-05-11 00:00:00+00:00,64360.0,65120.0,59660.0,55625.4921875,90,0.0,
2011-05-12 00:00:00+00:00,59200.0,61520.0,57640.0,55020.0703125,91,0.0,
2011-05-13 00:00:00+00:00,60000.0,61300.0,57240.0,54157.8046875,47,0.0,
2011-05-16 00:00:00+00:00,58800.0,61720.0,58240.0,54616.46484375,57,0.0,
2011-05-17 00:00:00+00:00,58980.0,60880.0,57720.0,55662.1875,68,0.0,
2011-05-18 00:00:00+00:00,61620.0,62740.0,60860.0,56432.72265625,170,0.0,
2011-05-19 00:00:00+00:00,61540.0,62500.0,60860.0,56928.078125,55,0.0,
2011-05-20 00:00:00+00:00,62060.0,64100.0,59780.0,57276.64453125,105,0.0,
2011-05-23 00:00:00+00:00,61620.0,63460.0,60640.0,56359.3359375,116,0.0,
2011-05-24 00:00:00+00:00,62680.0,64920.0,62560.0,58927.79296875,94,0.0,
2011-05-25 00:00:00+00:00,64640.0,66300.0,63800.0,59955.1796875,138,0.0,
2011-05-26 00:00:00+00:00,65240.0,65700.0,63620.0,59955.1796875,69,0.0,
2011-05-27 00:00:00+00:00,66280.0,67640.0,66200.0,61624.68359375,302,0.0,
2011-05-31 00:00:00+00:00,68360.0,68600.0,66140.0,62156.7265625,77,0.0,
2011-06-01 00:00:00+00:00,67700.0,68380.0,65120.0,59863.44921875,108,0.0,
2011-06-02 00:00:00+00:00,65440.0,66680.0,62420.0,58946.140625,129,0.0,
2011-06-03 00:00:00+00:00,63000.0,64980.0,62920.0,58634.26171875,48,0.0,
2011-06-06 00:00:00+00:00,63480.0,64200.0,59740.0,55185.19140625,48,0.0,
2011-06-07 00:00:00+00:00,61240.0,61620.0,59320.0,54836.609375,57,0.0,
2011-06-08 00:00:00+00:00,58620.0,59200.0,55760.0,52359.8828125,158,0.0,
2011-06-09 00:00:00+00:00,57600.0,59820.0,56720.0,54157.8046875,88,0.0,
2011-06-10 00:00:00+00:00,57920.0,58060.0,55900.0,52268.140625,60,0.0,
2011-06-13 00:00:00+00:00,56360.0,57440.0,54340.0,50525.265625,80,0.0,
2011-06-14 00:00:00+00:00,55920.0,57620.0,55920.0,52176.421875,40,0.0,
2011-06-15 00:00:00+00:00,56200.0,58300.0,55120.0,51589.33984375,83,0.0,
2011-06-16 00:00:00+00:00,55820.0,56100.0,52100.0,49149.30859375,87,0.0,
2011-06-17 00:00:00+00:00,53680.0,55440.0,53200.0,49442.84765625,58,0.0,
2011-06-20 00:00:00+00:00,53840.0,55260.0,53840.0,49956.5390625,38,0.0,
2011-06-21 00:00:00+00:00,55280.0,58440.0,55180.0,53332.22265625,110,0.0,
2011-06-22 00:00:00+00:00,58340.0,61200.0,58220.0,54726.52734375,186,0.0,
2011-06-23 00:00:00+00:00,56520.0,58100.0,55000.0,53240.49609375,148,0.0,
2011-06-24 00:00:00+00:00,57800.0,57820.0,54760.0,50470.23828125,68,0.0,
2011-06-27 00:00:00+00:00,54200.0,55580.0,53440.0,50323.46484375,60,0.0,
2011-06-28 00:00:00+00:00,55480.0,56840.0,54520.0,51827.8515625,39,0.0,
2011-06-29 00:00:00+00:00,58340.0,60160.0,57060.0,54047.72265625,124,0.0,
2011-06-30 00:00:00+00:00,59540.0,59820.0,58240.0,54341.2734375,239,0.0,
2011-07-01 00:00:00+00:00,58380.0,58440.0,56000.0,52671.765625,73,0.0,
2011-07-05 00:00:00+00:00,59940.0,61700.0,59300.0,56047.453125,195,0.0,
2011-07-06 00:00:00+00:00,62540.0,63340.0,61600.0,57515.14453125,116,0.0,
2011-07-07 00:00:00+00:00,63540.0,64320.0,62880.0,57680.26171875,348,0.0,
2011-07-08 00:00:00+00:00,63780.0,64440.0,62240.0,57753.640625,51,0.0,
2011-07-11 00:00:00+00:00,63400.0,64100.0,60800.0,56377.68359375,331,0.0,
2011-07-12 00:00:00+00:00,61360.0,66160.0,61260.0,59900.14453125,283,0.0,
2011-07-13 00:00:00+00:00,67480.0,71240.0,67200.0,64028.02734375,457,0.0,
2011-07-14 00:00:00+00:00,71640.0,71640.0,68380.0,63129.05859375,273,0.0,
2011-07-15 00:00:00+00:00,69300.0,70680.0,68880.0,64780.21875,153,0.0,
2011-07-18 00:00:00+00:00,72280.0,73660.0,71900.0,66816.640625,263,0.0,
2011-07-19 00:00:00+00:00,73520.0,73540.0,69740.0,64780.21875,202,0.0,
2011-07-20 00:00:00+00:00,69720.0,72500.0,69000.0,66156.1875,114,0.0,
2011-07-21 00:00:00+00:00,72780.0,73100.0,70760.0,65532.40625,139,0.0,
2011-07-22 00:00:00+00:00,72340.0,73700.0,71680.0,67055.140625,202,0.0,
2011-07-25 00:00:00+00:00,74880.0,75400.0,71580.0,65936.03125,182,0.0,
2011-07-26 00:00:00+00:00,71860.0,72580.0,70900.0,66064.4453125,115,0.0,
2011-07-27 00:00:00+00:00,72840.0,73500.0,67340.0,62120.02734375,315,0.0,
2011-07-28 00:00:00+00:00,66800.0,67100.0,64580.0,61239.4140625,274,0.0,
2011-07-29 00:00:00+00:00,66200.0,66240.0,63680.0,58707.6484375,246,0.0,
2011-08-01 00:00:00+00:00,64000.0,66960.0,63640.0,59753.37890625,153,0.0,
2011-08-02 00:00:00+00:00,66700.0,68800.0,65760.0,61918.21875,230,0.0,
2011-08-03 00:00:00+00:00,68980.0,70540.0,68640.0,63495.9921875,142,0.0,
2011-08-04 00:00:00+00:00,70480.0,70480.0,59220.0,56304.30078125,246,0.0,
2011-08-05 00:00:00+00:00,62040.0,64140.0,56860.0,55405.33984375,138,0.0,
2011-08-08 00:00:00+00:00,62040.0,66000.0,60180.0,55497.0703125,177,0.0,
2011-08-09 00:00:00+00:00,62740.0,65400.0,59360.0,59991.875,179,0.0,
2011-08-10 00:00:00+00:00,65560.0,71780.0,63340.0,63936.296875,295,0.0,
2011-08-11 00:00:00+00:00,68260.0,71440.0,65540.0,64780.21875,300,0.0,
2011-08-12 00:00:00+00:00,68780.0,69400.0,66600.0,63202.4609375,131,0.0,
2011-08-15 00:00:00+00:00,68700.0,72960.0,67500.0,66688.21875,190,0.0,
2011-08-16 00:00:00+00:00,72360.0,73460.0,70600.0,65312.26171875,175,0.0,
2011-08-17 00:00:00+00:00,71640.0,74280.0,71260.0,66413.03125,237,0.0,
2011-08-18 00:00:00+00:00,72960.0,73020.0,68860.0,64174.80078125,223,0.0,
2011-08-19 00:00:00+00:00,71980.0,74660.0,71640.0,67385.359375,135,0.0,
2011-08-22 00:00:00+00:00,75680.0,80160.0,74960.0,72724.078125,255,0.0,
2011-08-23 00:00:00+00:00,76460.0,77780.0,71780.0,67715.59375,362,0.0,
2011-08-24 00:00:00+00:00,72280.0,73080.0,67360.0,64303.23046875,190,0.0,
2011-08-25 00:00:00+00:00,67920.0,73660.0,66960.0,66761.59375,370,0.0,
2011-08-26 00:00:00+00:00,73020.0,76340.0,69280.0,69917.125,271,0.0,
2011-08-29 00:00:00+00:00,76720.0,76980.0,72820.0,68541.171875,319,0.0,
2011-08-30 00:00:00+00:00,76780.0,78060.0,75160.0,70944.53125,181,0.0,
2011-08-31 00:00:00+00:00,77540.0,78420.0,74660.0,70522.5625,196,0.0,
2011-09-01 00:00:00+00:00,76700.0,79560.0,75680.0,71935.21875,281,0.0,
2011-09-02 00:00:00+00:00,80620.0,83140.0,80480.0,75329.25,739,0.0,
2011-09-06 00:00:00+00:00,82840.0,86520.0,80720.0,76209.859375,562,0.0,
2011-09-07 00:00:00+00:00,78960.0,83440.0,77400.0,76466.703125,487,0.0,
2011-09-08 00:00:00+00:00,86440.0,87220.0,84960.0,79292.03125,342,0.0,
2011-09-09 00:00:00+00:00,84760.0,87300.0,83000.0,77384.0234375,372,0.0,
2011-09-12 00:00:00+00:00,81620.0,83720.0,75340.0,72980.9296875,399,0.0,
2011-09-13 00:00:00+00:00,79540.0,81440.0,76840.0,73953.296875,284,0.0,
2011-09-14 00:00:00+00:00,80120.0,80360.0,77160.0,71164.6796875,197,0.0,
2011-09-15 00:00:00+00:00,76200.0,76860.0,73100.0,70357.4453125,269,0.0,
2011-09-16 00:00:00+00:00,77200.0,80080.0,76760.0,72779.1328125,238,0.0,
2011-09-19 00:00:00+00:00,79600.0,81340.0,77580.0,71770.1015625,387,0.0,
2011-09-20 00:00:00+00:00,78740.0,85340.0,77560.0,76595.1484375,396,0.0,
2011-09-21 00:00:00+00:00,83360.0,86740.0,80160.0,73623.0625,476,0.0,
2011-09-22 00:00:00+00:00,72100.0,72200.0,66120.0,62321.83984375,365,0.0,
2011-09-23 00:00:00+00:00,63700.0,66000.0,57760.0,56065.796875,306,0.0,
2011-09-26 00:00:00+00:00,59660.0,63520.0,58200.0,57808.6875,234,0.0,
2011-09-27 00:00:00+00:00,67780.0,68240.0,61820.0,57423.4140625,372,0.0,
2011-09-28 00:00:00+00:00,62900.0,64220.0,56860.0,52433.2578125,296,0.0,
2011-09-29 00:00:00+00:00,59060.0,59640.0,56040.0,52946.953125,432,0.0,
2011-09-30 00:00:00+00:00,56680.0,61160.0,56340.0,53423.953125,249,0.0,
2011-10-03 00:00:00+00:00,60500.0,61500.0,56660.0,52011.30859375,358,0.0,
2011-10-04 00:00:00+00:00,55160.0,55160.0,48380.0,48433.8125,416,0.0,
2011-10-05 00:00:00+00:00,52980.0,57740.0,52200.0,52726.80859375,418,0.0,
2011-10-06 00:00:00+00:00,57640.0,60380.0,55880.0,55368.65234375,410,0.0,
2011-10-07 00:00:00+00:00,61400.0,61560.0,56000.0,52598.3828125,295,0.0,
2011-10-10 00:00:00+00:00,60060.0,61460.0,59100.0,56377.68359375,388,0.0,
2011-10-11 00:00:00+00:00,60320.0,61980.0,59160.0,56451.078125,150,0.0,
2011-10-12 00:00:00+00:00,63040.0,63600.0,61460.0,57368.37109375,459,0.0,
2011-10-13 00:00:00+00:00,61420.0,61640.0,58920.0,55295.26953125,169,0.0,
2011-10-14 00:00:00+00:00,61680.0,63760.0,61200.0,58487.49609375,161,0.0,
2011-10-17 00:00:00+00:00,63660.0,63800.0,60400.0,55790.609375,135,0.0,
2011-10-18 00:00:00+00:00,59080.0,61980.0,55860.0,56414.37890625,244,0.0,
2011-10-19 00:00:00+00:00,60600.0,60600.0,54000.0,49736.38671875,247,0.0,
2011-10-20 00:00:00+00:00,53220.0,54600.0,51180.0,48874.1171875,207,0.0,
2011-10-21 00:00:00+00:00,55460.0,56180.0,53980.0,50488.57421875,163,0.0,
2011-10-24 00:00:00+00:00,56060.0,59600.0,56000.0,54341.2734375,340,0.0,
2011-10-25 00:00:00+00:00,59420.0,63880.0,56920.0,57111.53125,531,0.0,
2011-10-26 00:00:00+00:00,63760.0,64800.0,60600.0,58157.265625,551,0.0,
2011-10-27 00:00:00+00:00,65160.0,66920.0,63760.0,60358.796875,531,0.0,
2011-10-28 00:00:00+00:00,65120.0,69600.0,64560.0,63257.484375,305,0.0,
2011-10-31 00:00:00+00:00,67180.0,67240.0,64880.0,59606.6015625,219,0.0,
2011-11-01 00:00:00+00:00,60300.0,66260.0,58900.0,59386.4609375,504,0.0,
2011-11-02 00:00:00+00:00,66600.0,69320.0,65380.0,61881.53125,371,0.0,
2011-11-03 00:00:00+00:00,69960.0,71700.0,67660.0,65734.2265625,357,0.0,
2011-11-04 00:00:00+00:00,70040.0,70960.0,67480.0,64780.21875,222,0.0,
2011-11-07 00:00:00+00:00,71840.0,75140.0,71840.0,68889.7578125,250,0.0,
2011-11-08 00:00:00+00:00,74660.0,76100.0,73300.0,67275.2890625,237,0.0,
2011-11-09 00:00:00+00:00,71780.0,74460.0,69000.0,63385.91015625,549,0.0,
2011-11-10 00:00:00+00:00,69800.0,70200.0,65820.0,62376.86328125,391,0.0,
2011-11-11 00:00:00+00:00,69180.0,73160.0,69140.0,66706.5625,207,0.0,
2011-11-14 00:00:00+00:00,72000.0,72780.0,69180.0,64321.5625,166,0.0,
2011-11-15 00:00:00+00:00,69880.0,71060.0,68260.0,64578.4140625,179,0.0,
2011-11-16 00:00:00+00:00,68600.0,70840.0,67820.0,62376.86328125,309,0.0,
2011-11-17 00:00:00+00:00,66560.0,66960.0,61940.0,57294.98828125,514,0.0,
2011-11-18 00:00:00+00:00,63160.0,63960.0,60080.0,55717.2265625,434,0.0,
2011-11-21 00:00:00+00:00,58560.0,58920.0,56160.0,53662.453125,404,0.0,
2011-11-22 00:00:00+00:00,59980.0,61880.0,59080.0,55735.57421875,849,0.0,
2011-11-23 00:00:00+00:00,59040.0,59380.0,56600.0,52561.68359375,256,0.0,
2011-11-25 00:00:00+00:00,56280.0,58080.0,55900.0,51332.4921875,211,0.0,
2011-11-28 00:00:00+00:00,59320.0,60180.0,57980.0,53790.87890625,316,0.0,
2011-11-29 00:00:00+00:00,58820.0,60620.0,58500.0,54414.64453125,222,0.0,
2011-11-30 00:00:00+00:00,64100.0,67640.0,63820.0,61459.56640625,460,0.0,
2011-12-01 00:00:00+00:00,67240.0,69440.0,64780.0,61606.3359375,241,0.0,
2011-12-02 00:00:00+00:00,68580.0,69000.0,60200.0,55515.41796875,645,0.0,
2011-12-05 00:00:00+00:00,60220.0,64000.0,58100.0,54212.84375,183,0.0,
2011-12-06 00:00:00+00:00,57660.0,63940.0,56740.0,57441.76171875,641,0.0,
2011-12-07 00:00:00+00:00,62840.0,63420.0,60160.0,57423.4140625,350,0.0,
2011-12-08 00:00:00+00:00,59700.0,60120.0,56040.0,52469.96484375,397,0.0,
2011-12-09 00:00:00+00:00,57720.0,59380.0,56580.0,53790.87890625,114,0.0,
2011-12-12 00:00:00+00:00,54120.0,54160.0,50660.0,48305.38671875,430,0.0,
2011-12-13 00:00:00+00:00,51080.0,52800.0,44840.0,43627.71484375,515,2038.0,
2011-12-14 00:00:00+00:00,43180.0,44540.0,39340.0,39467.24609375,989,0.0,
2011-12-15 00:00:00+00:00,42980.0,43260.0,39560.0,37959.55078125,533,0.0,
2011-12-16 00:00:00+00:00,41720.0,43280.0,40620.0,39925.2734375,636,0.0,
2011-12-19 00:00:00+00:00,41580.0,41780.0,38200.0,36871.71484375,552,0.0,
2011-12-20 00:00:00+00:00,41300.0,43180.0,41200.0,40650.4921875,523,0.0,
2011-12-21 00:00:00+00:00,43100.0,43640.0,41200.0,40268.80078125,327,0.0,
2011-12-22 00:00:00+00:00,41640.0,41660.0,39620.0,39123.71875,942,0.0,
2011-12-23 00:00:00+00:00,41780.0,42300.0,41400.0,40306.96875,164,0.0,
2011-12-27 00:00:00+00:00,41160.0,41640.0,39740.0,38474.84375,305,0.0,
2011-12-28 00:00:00+00:00,39840.0,40180.0,35900.0,34352.53125,532,0.0,
2011-12-29 00:00:00+00:00,34840.0,38240.0,34180.0,36299.17578125,486,0.0,
2011-12-30 00:00:00+00:00,39360.0,40360.0,38200.0,37348.8359375,364,0.0,
2012-01-03 00:00:00+00:00,42000.0,44800.0,42000.0,42291.7890625,675,0.0,
2012-01-04 00:00:00+00:00,43840.0,46100.0,43220.0,42158.1875,355,0.0,
2012-01-05 00:00:00+00:00,42900.0,45460.0,41780.0,42349.0390625,348,0.0,
2012-01-06 00:00:00+00:00,45280.0,45520.0,42880.0,41242.125,287,0.0,
2012-01-09 00:00:00+00:00,43740.0,44600.0,42840.0,41891.0078125,171,0.0,
2012-01-10 00:00:00+00:00,46740.0,47360.0,45740.0,43704.0546875,297,0.0,
2012-01-11 00:00:00+00:00,45880.0,46000.0,43920.0,43341.4375,243,0.0,
2012-01-12 00:00:00+00:00,47000.0,48400.0,45540.0,44391.09765625,353,0.0,
2012-01-13 00:00:00+00:00,44820.0,45060.0,42760.0,42749.82421875,309,0.0,
2012-01-17 00:00:00+00:00,46100.0,46200.0,41940.0,40707.75390625,276,0.0,
2012-01-18 00:00:00+00:00,42300.0,43660.0,42140.0,41032.1953125,151,0.0,
2012-01-19 00:00:00+00:00,42680.0,43240.0,38900.0,38341.23828125,373,0.0,
2012-01-20 00:00:00+00:00,39980.0,41600.0,39240.0,38398.5,257,0.0,
2012-01-23 00:00:00+00:00,40860.0,42740.0,40860.0,40364.22265625,294,0.0,
2012-01-24 00:00:00+00:00,41060.0,41100.0,39100.0,37673.27734375,258,0.0,
2012-01-25 00:00:00+00:00,38800.0,47480.0,38100.0,44620.12109375,817,0.0,
2012-01-26 00:00:00+00:00,49240.0,51000.0,47820.0,46356.8359375,800,0.0,
2012-01-27 00:00:00+00:00,48520.0,52600.0,48380.0,49563.0703125,449,0.0,
2012-01-30 00:00:00+00:00,50000.0,51380.0,48380.0,47788.1875,446,0.0,
2012-01-31 00:00:00+00:00,53040.0,53500.0,48300.0,47730.9375,663,0.0,
2012-02-01 00:00:00+00:00,51820.0,51960.0,49920.0,48112.62109375,510,0.0,
2012-02-02 00:00:00+00:00,51840.0,54060.0,50780.0,50402.80078125,676,0.0,
2012-02-03 00:00:00+00:00,50920.0,51420.0,48660.0,47711.84375,789,0.0,
2012-02-06 00:00:00+00:00,48900.0,50960.0,48440.0,47005.7109375,339,0.0,
2012-02-07 00:00:00+00:00,49080.0,50560.0,47000.0,46395.00390625,688,0.0,
2012-02-08 00:00:00+00:00,49040.0,50180.0,47200.0,45421.6796875,654,0.0,
2012-02-09 00:00:00+00:00,49320.0,49940.0,46940.0,45059.0625,710,0.0,
2012-02-10 00:00:00+00:00,45160.0,45860.0,43900.0,42883.4140625,757,0.0,
2012-02-13 00:00:00+00:00,45620.0,45980.0,44100.0,42501.71875,385,0.0,
2012-02-14 00:00:00+00:00,44460.0,45080.0,41800.0,41261.21484375,548,0.0,
2012-02-15 00:00:00+00:00,44780.0,44840.0,42560.0,40822.25390625,495,0.0,
2012-02-16 00:00:00+00:00,41220.0,46500.0,40600.0,43761.31640625,1348,0.0,
2012-02-17 00:00:00+00:00,46940.0,47040.0,43720.0,42139.10546875,774,0.0,
2012-02-21 00:00:00+00:00,46140.0,48100.0,45340.0,45746.12109375,966,0.0,
2012-02-22 00:00:00+00:00,47560.0,51040.0,46760.0,48131.7109375,620,0.0,
