date,JOUT_Open,JOUT_High,JOUT_Low,JOUT_Close,JOUT_Volume,JOUT_Dividends,JOUT_Stock Splits
1987-11-09 00:00:00+00:00,0.0,10.5,9.25,7.858065605163574,15200,0.0,
1987-11-10 00:00:00+00:00,0.0,9.75,8.75,7.858065605163574,39200,0.0,
1987-11-11 00:00:00+00:00,0.0,9.25,8.75,7.858065605163574,23200,0.0,
1987-11-12 00:00:00+00:00,0.0,9.75,8.75,8.282828330993652,32100,0.0,
1987-11-13 00:00:00+00:00,0.0,9.75,9.0,8.282828330993652,4200,0.0,
1987-11-16 00:00:00+00:00,0.0,9.75,9.0,8.282828330993652,1800,0.0,
1987-11-17 00:00:00+00:00,0.0,9.75,9.0,8.282828330993652,71600,0.0,
1987-11-18 00:00:00+00:00,0.0,9.75,9.0,7.645687580108643,15500,0.0,
1987-11-19 00:00:00+00:00,0.0,10.0,9.0,8.495206832885742,37400,0.0,
1987-11-20 00:00:00+00:00,0.0,9.75,9.0,8.282828330993652,8800,0.0,
1987-11-23 00:00:00+00:00,0.0,9.75,9.0,8.282828330993652,3100,0.0,
1987-11-24 00:00:00+00:00,0.0,9.75,9.0,7.858065605163574,30000,0.0,
1987-11-25 00:00:00+00:00,0.0,10.0,9.25,7.858065605163574,12600,0.0,
1987-11-27 00:00:00+00:00,0.0,9.625,9.25,8.176636695861816,2300,0.0,
1987-11-30 00:00:00+00:00,0.0,9.5,8.75,7.858065605163574,13800,0.0,
1987-12-01 00:00:00+00:00,0.0,9.5,8.75,7.858065605163574,23300,0.0,
1987-12-02 00:00:00+00:00,0.0,9.5,8.75,7.433308124542236,4100,0.0,
1987-12-03 00:00:00+00:00,0.0,9.5,8.75,7.433308124542236,14700,0.0,
1987-12-04 00:00:00+00:00,0.0,9.5,8.5,7.220924854278564,5800,0.0,
1987-12-07 00:00:00+00:00,0.0,9.25,8.5,7.220924854278564,2400,0.0,
1987-12-08 00:00:00+00:00,0.0,9.0,8.5,7.220924854278564,6400,0.0,
1987-12-09 00:00:00+00:00,0.0,9.0,8.25,7.008545875549316,10200,0.0,
1987-12-10 00:00:00+00:00,0.0,8.75,8.0,7.220924854278564,12300,0.0,
1987-12-11 00:00:00+00:00,0.0,8.75,8.0,7.327117919921875,28100,0.0,
1987-12-14 00:00:00+00:00,0.0,8.75,8.25,7.220924854278564,43900,0.0,
1987-12-15 00:00:00+00:00,0.0,8.75,8.25,7.008545875549316,8400,0.0,
1987-12-16 00:00:00+00:00,0.0,10.0,8.25,8.495206832885742,90600,0.0,
1987-12-17 00:00:00+00:00,0.0,11.0,9.5,8.91996955871582,17400,0.0,
1987-12-18 00:00:00+00:00,0.0,11.25,10.5,8.91996955871582,7000,0.0,
1987-12-21 00:00:00+00:00,0.0,11.25,10.5,9.344730377197266,14400,0.0,
1987-12-22 00:00:00+00:00,0.0,11.0,10.5,8.91996955871582,15700,0.0,
1987-12-23 00:00:00+00:00,0.0,11.0,10.5,9.344730377197266,8900,0.0,
1987-12-24 00:00:00+00:00,0.0,11.0,10.5,8.91996955871582,5300,0.0,
1987-12-28 00:00:00+00:00,0.0,11.0,10.5,8.91996955871582,12000,0.0,
1987-12-29 00:00:00+00:00,0.0,10.75,10.25,8.707586288452148,14300,0.0,
1987-12-30 00:00:00+00:00,0.0,10.75,10.25,9.132347106933594,27800,0.0,
1987-12-31 00:00:00+00:00,0.0,11.75,10.25,9.981867790222168,26900,0.0,
1988-01-04 00:00:00+00:00,0.0,13.0,11.25,10.619009017944336,16000,0.0,
1988-01-05 00:00:00+00:00,0.0,13.5,12.75,11.043770790100098,21000,0.0,
1988-01-06 00:00:00+00:00,0.0,13.5,12.75,11.46852970123291,24300,0.0,
1988-01-07 00:00:00+00:00,0.0,14.75,12.75,11.893288612365724,84100,0.0,
1988-01-08 00:00:00+00:00,0.0,14.75,14.0,11.893288612365724,94300,0.0,
1988-01-11 00:00:00+00:00,0.0,14.25,13.25,11.256145477294922,29500,0.0,
1988-01-12 00:00:00+00:00,0.0,13.75,12.25,11.043770790100098,22000,0.0,
1988-01-13 00:00:00+00:00,0.0,13.25,12.25,10.406627655029297,900,0.0,
1988-01-14 00:00:00+00:00,0.0,14.0,13.0,11.893288612365724,32300,0.0,
1988-01-15 00:00:00+00:00,0.0,14.75,13.75,11.893288612365724,35500,0.0,
1988-01-18 00:00:00+00:00,0.0,14.75,14.0,12.105668067932127,10000,0.0,
1988-01-19 00:00:00+00:00,0.0,14.75,14.0,12.21186065673828,35500,0.0,
1988-01-20 00:00:00+00:00,0.0,15.25,14.0,12.636618614196776,37100,0.0,
1988-01-21 00:00:00+00:00,0.0,15.25,14.5,12.318048477172852,20100,0.0,
1988-01-22 00:00:00+00:00,0.0,15.0,14.5,12.74281406402588,12000,0.0,
1988-01-25 00:00:00+00:00,0.0,15.0,14.75,12.530431747436523,22900,0.0,
1988-01-26 00:00:00+00:00,0.0,15.0,14.0,12.74281406402588,19600,0.0,
1988-01-27 00:00:00+00:00,0.0,15.0,14.0,11.893288612365724,7000,0.0,
1988-01-28 00:00:00+00:00,0.0,15.0,14.5,12.318048477172852,14000,0.0,
1988-01-29 00:00:00+00:00,0.0,14.75,14.0,12.530431747436523,17000,0.0,
1988-02-01 00:00:00+00:00,0.0,14.5,14.0,11.893288612365724,8900,0.0,
1988-02-02 00:00:00+00:00,0.0,14.5,14.0,11.893288612365724,10500,0.0,
1988-02-03 00:00:00+00:00,0.0,14.5,14.0,11.893288612365724,7600,0.0,
1988-02-04 00:00:00+00:00,0.0,14.25,14.0,11.893288612365724,4300,0.0,
1988-02-05 00:00:00+00:00,0.0,14.25,14.0,11.893288612365724,13500,0.0,
1988-02-08 00:00:00+00:00,0.0,14.0,13.5,11.893288612365724,1600,0.0,
1988-02-09 00:00:00+00:00,0.0,14.0,13.75,11.893288612365724,9300,0.0,
1988-02-10 00:00:00+00:00,0.0,14.0,14.0,11.893288612365724,200,0.0,
1988-02-11 00:00:00+00:00,0.0,14.25,13.625,12.105668067932127,3800,0.0,
1988-02-12 00:00:00+00:00,0.0,14.25,13.75,11.893288612365724,28700,0.0,
1988-02-16 00:00:00+00:00,0.0,14.25,13.5,12.105668067932127,32600,0.0,
1988-02-17 00:00:00+00:00,0.0,14.25,13.75,12.105668067932127,10500,0.0,
1988-02-18 00:00:00+00:00,0.0,14.25,13.75,11.787097930908203,12800,0.0,
1988-02-19 00:00:00+00:00,0.0,14.25,13.75,11.893288612365724,9100,0.0,
1988-02-22 00:00:00+00:00,0.0,14.0,13.75,11.893288612365724,7000,0.0,
1988-02-23 00:00:00+00:00,0.0,14.0,14.0,11.893288612365724,600,0.0,
1988-02-24 00:00:00+00:00,0.0,14.25,13.75,12.105668067932127,6300,0.0,
1988-02-25 00:00:00+00:00,0.0,14.25,13.75,11.680909156799316,7300,0.0,
1988-02-26 00:00:00+00:00,0.0,14.25,13.75,11.893288612365724,7100,0.0,
1988-02-29 00:00:00+00:00,0.0,14.25,13.75,12.105668067932127,32400,0.0,
1988-03-01 00:00:00+00:00,0.0,15.0,14.0,12.318048477172852,39600,0.0,
1988-03-02 00:00:00+00:00,0.0,15.25,14.5,12.530431747436523,66400,0.0,
1988-03-03 00:00:00+00:00,0.0,16.0,14.75,12.95518970489502,22600,0.0,
1988-03-04 00:00:00+00:00,0.0,16.25,15.25,13.16757106781006,21200,0.0,
1988-03-07 00:00:00+00:00,0.0,16.0,15.5,13.59233283996582,1100,0.0,
1988-03-08 00:00:00+00:00,0.0,16.25,15.5,13.80471134185791,50200,0.0,
1988-03-09 00:00:00+00:00,0.0,16.25,15.5,13.379948616027832,2500,0.0,
1988-03-10 00:00:00+00:00,0.0,16.25,15.75,13.379948616027832,13100,0.0,
1988-03-11 00:00:00+00:00,0.0,16.75,15.75,13.59233283996582,18600,0.0,
1988-03-14 00:00:00+00:00,0.0,16.75,16.25,14.229472160339355,5200,0.0,
1988-03-15 00:00:00+00:00,0.0,17.25,16.375,14.017091751098633,13700,0.0,
1988-03-16 00:00:00+00:00,0.0,17.5,16.75,14.229472160339355,20700,0.0,
1988-03-17 00:00:00+00:00,0.0,18.0,17.0,14.65423583984375,28000,0.0,
1988-03-18 00:00:00+00:00,0.0,18.0,17.25,14.65423583984375,29800,0.0,
1988-03-21 00:00:00+00:00,0.0,17.5,17.0,14.441849708557127,14300,0.0,
1988-03-22 00:00:00+00:00,0.0,17.5,17.0,14.866616249084473,26400,0.0,
1988-03-23 00:00:00+00:00,0.0,17.5,17.0,14.441849708557127,1000,0.0,
1988-03-24 00:00:00+00:00,0.0,17.25,16.25,13.80471134185791,18900,0.0,
1988-03-25 00:00:00+00:00,0.0,17.0,16.25,13.80471134185791,12500,0.0,
1988-03-28 00:00:00+00:00,0.0,17.0,16.0,13.80471134185791,7200,0.0,
1988-03-29 00:00:00+00:00,0.0,16.75,15.75,13.80471134185791,16000,0.0,
1988-03-30 00:00:00+00:00,0.0,16.25,15.5,13.16757106781006,22500,0.0,
1988-03-31 00:00:00+00:00,0.0,16.25,15.5,13.80471134185791,7800,0.0,
1988-04-04 00:00:00+00:00,0.0,16.25,16.25,13.80471134185791,6300,0.0,
1988-04-05 00:00:00+00:00,0.0,16.25,15.75,13.59233283996582,2200,0.0,
1988-04-06 00:00:00+00:00,0.0,16.25,15.75,13.379948616027832,1200,0.0,
1988-04-07 00:00:00+00:00,0.0,16.5,15.75,13.80471134185791,8800,0.0,
1988-04-08 00:00:00+00:00,0.0,17.5,16.0,14.866616249084473,79100,0.0,
1988-04-11 00:00:00+00:00,0.0,17.75,17.0,14.441849708557127,9000,0.0,
1988-04-12 00:00:00+00:00,0.0,18.0,17.25,15.078989028930664,40900,0.0,
1988-04-13 00:00:00+00:00,0.0,18.5,17.25,15.291375160217283,35400,0.0,
1988-04-14 00:00:00+00:00,0.0,18.5,17.5,14.866616249084473,12100,0.0,
1988-04-15 00:00:00+00:00,0.0,18.0,17.5,14.866616249084473,4400,0.0,
1988-04-18 00:00:00+00:00,0.0,18.0,17.5,14.866616249084473,11100,0.0,
1988-04-19 00:00:00+00:00,0.0,18.25,17.75,15.078989028930664,1600,0.0,
1988-04-20 00:00:00+00:00,0.0,18.25,17.75,15.078989028930664,31500,0.0,
1988-04-21 00:00:00+00:00,0.0,18.75,18.0,15.291375160217283,6500,0.0,
1988-04-22 00:00:00+00:00,0.0,19.0,18.0,15.503748893737791,34600,0.0,
1988-04-25 00:00:00+00:00,0.0,19.0,18.25,15.503748893737791,25300,0.0,
1988-04-26 00:00:00+00:00,0.0,19.0,18.25,16.140893936157227,5200,0.0,
1988-04-27 00:00:00+00:00,0.0,19.5,18.75,15.928510665893556,14900,0.0,
1988-04-28 00:00:00+00:00,0.0,19.5,18.75,15.928510665893556,5700,0.0,
1988-04-29 00:00:00+00:00,0.0,20.0,19.0,16.565656661987305,10700,0.0,
1988-05-02 00:00:00+00:00,0.0,20.5,19.5,16.990413665771484,12900,0.0,
1988-05-03 00:00:00+00:00,0.0,21.25,20.5,17.62755584716797,55400,0.0,
1988-05-04 00:00:00+00:00,0.0,21.5,20.5,17.415172576904297,12800,0.0,
1988-05-05 00:00:00+00:00,0.0,21.0,20.5,17.415172576904297,5800,0.0,
1988-05-06 00:00:00+00:00,0.0,20.75,20.0,16.990413665771484,26100,0.0,
1988-05-09 00:00:00+00:00,0.0,20.0,19.75,16.778024673461914,4000,0.0,
1988-05-10 00:00:00+00:00,0.0,20.25,19.5,17.202787399291992,22200,0.0,
1988-05-11 00:00:00+00:00,0.0,20.0,19.5,16.990413665771484,44900,0.0,
1988-05-12 00:00:00+00:00,0.0,20.0,19.5,16.990413665771484,2900,0.0,
1988-05-13 00:00:00+00:00,0.0,20.0,19.5,16.990413665771484,3000,0.0,
1988-05-16 00:00:00+00:00,0.0,19.75,19.25,16.778024673461914,13600,0.0,
1988-05-17 00:00:00+00:00,0.0,20.0,19.25,16.778024673461914,3000,0.0,
1988-05-18 00:00:00+00:00,0.0,19.5,18.5,16.353273391723633,11600,0.0,
1988-05-19 00:00:00+00:00,0.0,19.0,18.5,16.140893936157227,7300,0.0,
1988-05-20 00:00:00+00:00,0.0,19.5,18.5,15.928510665893556,21600,0.0,
1988-05-23 00:00:00+00:00,0.0,19.75,19.0,16.778024673461914,7600,0.0,
1988-05-24 00:00:00+00:00,0.0,19.75,19.0,16.778024673461914,5500,0.0,
1988-05-25 00:00:00+00:00,0.0,19.75,19.0,16.778024673461914,600,0.0,
1988-05-26 00:00:00+00:00,0.0,19.75,19.0,16.778024673461914,700,0.0,
1988-05-27 00:00:00+00:00,0.0,19.75,19.75,16.778024673461914,200,0.0,
1988-05-31 00:00:00+00:00,0.0,19.75,19.75,16.778024673461914,100,0.0,
1988-06-01 00:00:00+00:00,0.0,19.75,19.0,16.778024673461914,14400,0.0,
1988-06-02 00:00:00+00:00,0.0,19.375,19.0,16.140893936157227,4100,0.0,
1988-06-03 00:00:00+00:00,0.0,19.0,18.75,15.928510665893556,14100,0.0,
1988-06-06 00:00:00+00:00,0.0,19.0,18.5,16.140893936157227,2900,0.0,
1988-06-07 00:00:00+00:00,0.0,19.0,18.5,16.140893936157227,39400,0.0,
1988-06-08 00:00:00+00:00,0.0,19.0,18.5,16.140893936157227,12600,0.0,
1988-06-09 00:00:00+00:00,0.0,19.25,18.75,16.353273391723633,2800,0.0,
1988-06-10 00:00:00+00:00,0.0,19.25,18.75,15.928510665893556,1700,0.0,
1988-06-13 00:00:00+00:00,0.0,19.25,18.75,15.928510665893556,3900,0.0,
1988-06-14 00:00:00+00:00,0.0,19.5,18.75,16.353273391723633,14600,0.0,
1988-06-15 00:00:00+00:00,0.0,19.75,19.25,16.778024673461914,21200,0.0,
1988-06-16 00:00:00+00:00,0.0,19.75,19.25,16.353273391723633,7500,0.0,
1988-06-17 00:00:00+00:00,0.0,19.75,19.25,16.778024673461914,1500,0.0,
1988-06-20 00:00:00+00:00,0.0,20.0,19.25,16.990413665771484,16000,0.0,
1988-06-21 00:00:00+00:00,0.0,20.75,19.5,16.990413665771484,25400,0.0,
1988-06-22 00:00:00+00:00,0.0,21.25,20.25,17.415172576904297,11100,0.0,
1988-06-23 00:00:00+00:00,0.0,21.5,20.5,17.62755584716797,17500,0.0,
1988-06-24 00:00:00+00:00,0.0,21.5,20.75,17.62755584716797,31600,0.0,
1988-06-27 00:00:00+00:00,0.0,21.5,20.75,18.264694213867188,7200,0.0,
1988-06-28 00:00:00+00:00,0.0,21.5,20.75,17.62755584716797,12200,0.0,
1988-06-29 00:00:00+00:00,0.0,21.5,20.75,18.052318572998047,45700,0.0,
1988-06-30 00:00:00+00:00,0.0,21.5,21.0,18.264694213867188,10400,0.0,
1988-07-01 00:00:00+00:00,0.0,22.0,21.25,18.264694213867188,28000,0.0,
1988-07-05 00:00:00+00:00,0.0,22.0,21.25,18.68946075439453,4800,0.0,
1988-07-06 00:00:00+00:00,0.0,22.25,21.5,18.68946075439453,13500,0.0,
1988-07-07 00:00:00+00:00,0.0,22.0,21.25,18.052318572998047,10000,0.0,
1988-07-08 00:00:00+00:00,0.0,21.75,20.75,18.264694213867188,6800,0.0,
1988-07-11 00:00:00+00:00,0.0,21.25,20.25,17.62755584716797,23000,0.0,
1988-07-12 00:00:00+00:00,0.0,21.0,20.25,17.83993911743164,2000,0.0,
1988-07-13 00:00:00+00:00,0.0,21.0,20.25,17.83993911743164,4700,0.0,
1988-07-14 00:00:00+00:00,0.0,21.0,20.5,17.83993911743164,2600,0.0,
1988-07-15 00:00:00+00:00,0.0,21.0,20.5,17.415172576904297,2700,0.0,
1988-07-18 00:00:00+00:00,0.0,21.0,20.5,17.415172576904297,4400,0.0,
1988-07-19 00:00:00+00:00,0.0,21.0,20.5,17.83993911743164,12100,0.0,
1988-07-20 00:00:00+00:00,0.0,20.75,20.25,17.202787399291992,1200,0.0,
1988-07-21 00:00:00+00:00,0.0,20.75,20.25,17.521371841430664,10200,0.0,
1988-07-22 00:00:00+00:00,0.0,20.75,20.0,17.62755584716797,7800,0.0,
1988-07-25 00:00:00+00:00,0.0,20.75,19.25,16.990413665771484,13100,0.0,
1988-07-26 00:00:00+00:00,0.0,21.0,19.5,17.83993911743164,37200,0.0,
1988-07-27 00:00:00+00:00,0.0,21.0,20.25,17.30898666381836,23000,0.0,
1988-07-28 00:00:00+00:00,0.0,20.75,20.75,17.62755584716797,500,0.0,
1988-07-29 00:00:00+00:00,0.0,20.75,20.25,17.202787399291992,1500,0.0,
1988-08-01 00:00:00+00:00,0.0,21.5,20.5,18.264694213867188,8000,0.0,
1988-08-02 00:00:00+00:00,0.0,21.5,20.75,17.62755584716797,97100,0.0,
1988-08-03 00:00:00+00:00,0.0,21.25,20.75,17.83993911743164,13400,0.0,
1988-08-04 00:00:00+00:00,0.0,21.25,20.5,17.83993911743164,4700,0.0,
1988-08-05 00:00:00+00:00,0.0,20.75,20.0,16.990413665771484,6100,0.0,
1988-08-08 00:00:00+00:00,0.0,20.5,20.0,16.990413665771484,3800,0.0,
1988-08-09 00:00:00+00:00,0.0,20.5,20.0,17.202787399291992,2100,0.0,
1988-08-10 00:00:00+00:00,0.0,20.375,20.0,16.990413665771484,19400,0.0,
1988-08-11 00:00:00+00:00,0.0,20.375,20.0,16.990413665771484,9700,0.0,
1988-08-12 00:00:00+00:00,0.0,20.25,20.0,17.202787399291992,3300,0.0,
1988-08-15 00:00:00+00:00,0.0,20.375,20.0,16.990413665771484,7500,0.0,
1988-08-16 00:00:00+00:00,0.0,20.5,20.0,17.415172576904297,1600,0.0,
1988-08-17 00:00:00+00:00,0.0,20.0,20.0,16.990413665771484,900,0.0,
1988-08-18 00:00:00+00:00,0.0,20.5,20.0,16.990413665771484,21900,0.0,
1988-08-19 00:00:00+00:00,0.0,20.5,19.5,16.565656661987305,3300,0.0,
1988-08-22 00:00:00+00:00,0.0,19.75,19.5,16.778024673461914,300,0.0,
1988-08-23 00:00:00+00:00,0.0,19.75,19.5,16.565656661987305,182900,0.0,
1988-08-24 00:00:00+00:00,0.0,20.5,19.5,16.990413665771484,142500,0.0,
1988-08-25 00:00:00+00:00,0.0,20.25,20.0,16.990413665771484,91500,0.0,
1988-08-26 00:00:00+00:00,0.0,20.25,20.0,16.990413665771484,25400,0.0,
1988-08-29 00:00:00+00:00,0.0,20.25,20.0,16.990413665771484,10100,0.0,
1988-08-30 00:00:00+00:00,0.0,20.5,20.0,17.202787399291992,17600,0.0,
1988-08-31 00:00:00+00:00,0.0,20.5,20.0,17.202787399291992,18400,0.0,
1988-09-01 00:00:00+00:00,0.0,20.25,19.75,16.778024673461914,59900,0.0,
1988-09-02 00:00:00+00:00,0.0,20.25,19.75,17.202787399291992,7000,0.0,
1988-09-06 00:00:00+00:00,0.0,20.5,20.0,17.202787399291992,17000,0.0,
1988-09-07 00:00:00+00:00,0.0,20.5,20.0,16.990413665771484,10800,0.0,
1988-09-08 00:00:00+00:00,0.0,21.0,20.0,17.62755584716797,19300,0.0,
1988-09-09 00:00:00+00:00,0.0,21.5,20.75,18.264694213867188,91800,0.0,
1988-09-12 00:00:00+00:00,0.0,22.25,21.25,18.47707939147949,75600,0.0,
1988-09-13 00:00:00+00:00,0.0,22.25,21.25,18.264694213867188,8000,0.0,
1988-09-14 00:00:00+00:00,0.0,22.0,21.5,18.264694213867188,57300,0.0,
1988-09-15 00:00:00+00:00,0.0,21.75,21.0,17.83993911743164,7900,0.0,
1988-09-16 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,20800,0.0,
1988-09-19 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,2300,0.0,
1988-09-20 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,23300,0.0,
1988-09-21 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,20800,0.0,
1988-09-22 00:00:00+00:00,0.0,21.125,21.0,17.83993911743164,7000,0.0,
1988-09-23 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,20500,0.0,
1988-09-26 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,26600,0.0,
1988-09-27 00:00:00+00:00,0.0,21.25,21.0,17.946123123168945,22300,0.0,
1988-09-28 00:00:00+00:00,0.0,21.75,21.0,18.47707939147949,20200,0.0,
1988-09-29 00:00:00+00:00,0.0,21.75,21.0,17.946123123168945,1400,0.0,
1988-09-30 00:00:00+00:00,0.0,21.75,21.25,18.052318572998047,2700,0.0,
1988-10-03 00:00:00+00:00,0.0,21.75,21.25,18.47707939147949,2100,0.0,
1988-10-04 00:00:00+00:00,0.0,21.25,21.25,18.052318572998047,3700,0.0,
1988-10-05 00:00:00+00:00,0.0,21.5,21.0,18.264694213867188,56500,0.0,
1988-10-06 00:00:00+00:00,0.0,21.5,21.5,18.264694213867188,100,0.0,
1988-10-07 00:00:00+00:00,0.0,21.75,21.0,18.47707939147949,7500,0.0,
1988-10-10 00:00:00+00:00,0.0,21.25,21.25,18.052318572998047,1500,0.0,
1988-10-11 00:00:00+00:00,0.0,21.5,21.25,18.052318572998047,1200,0.0,
1988-10-12 00:00:00+00:00,0.0,21.75,21.25,18.47707939147949,113900,0.0,
1988-10-13 00:00:00+00:00,0.0,21.75,21.25,18.052318572998047,5200,0.0,
1988-10-14 00:00:00+00:00,0.0,21.75,21.25,18.47707939147949,38400,0.0,
1988-10-17 00:00:00+00:00,0.0,21.5,21.25,18.052318572998047,3600,0.0,
1988-10-18 00:00:00+00:00,0.0,22.25,21.25,18.90184211730957,101000,0.0,
1988-10-19 00:00:00+00:00,0.0,22.25,21.75,18.68946075439453,86100,0.0,
1988-10-20 00:00:00+00:00,0.0,22.25,21.75,18.90184211730957,5200,0.0,
1988-10-21 00:00:00+00:00,0.0,22.375,21.75,18.68946075439453,20600,0.0,
1988-10-24 00:00:00+00:00,0.0,22.5,21.75,18.47707939147949,36700,0.0,
1988-10-25 00:00:00+00:00,0.0,22.25,21.75,18.90184211730957,1600,0.0,
1988-10-26 00:00:00+00:00,0.0,22.25,21.75,18.47707939147949,3900,0.0,
1988-10-27 00:00:00+00:00,0.0,22.25,21.75,18.90184211730957,37000,0.0,
1988-10-28 00:00:00+00:00,0.0,22.25,21.75,18.90184211730957,1500,0.0,
1988-10-31 00:00:00+00:00,0.0,22.0,21.75,18.68946075439453,7800,0.0,
1988-11-01 00:00:00+00:00,0.0,22.0,21.75,18.68946075439453,4000,0.0,
1988-11-02 00:00:00+00:00,0.0,22.25,22.25,18.90184211730957,200,0.0,
1988-11-03 00:00:00+00:00,0.0,21.75,21.75,18.47707939147949,300,0.0,
1988-11-04 00:00:00+00:00,0.0,22.25,21.75,18.47707939147949,2000,0.0,
1988-11-07 00:00:00+00:00,0.0,22.25,21.5,18.264694213867188,38200,0.0,
1988-11-08 00:00:00+00:00,0.0,21.5,21.0,18.052318572998047,10400,0.0,
1988-11-09 00:00:00+00:00,0.0,21.0,21.0,17.83993911743164,2100,0.0,
1988-11-10 00:00:00+00:00,0.0,22.25,21.25,18.264694213867188,20800,0.0,
1988-11-11 00:00:00+00:00,0.0,22.0,21.0,17.946123123168945,67200,0.0,
1988-11-14 00:00:00+00:00,0.0,22.0,21.25,18.68946075439453,27700,0.0,
1988-11-15 00:00:00+00:00,0.0,22.0,21.25,18.052318572998047,8300,0.0,
1988-11-16 00:00:00+00:00,0.0,21.5,21.0,17.83993911743164,20400,0.0,
1988-11-17 00:00:00+00:00,0.0,21.25,20.75,17.62755584716797,12800,0.0,
1988-11-18 00:00:00+00:00,0.0,21.25,20.5,17.62755584716797,108900,0.0,
1988-11-21 00:00:00+00:00,0.0,20.5,20.5,17.415172576904297,4900,0.0,
1988-11-22 00:00:00+00:00,0.0,21.25,20.5,17.415172576904297,10800,0.0,
1988-11-23 00:00:00+00:00,0.0,20.5,20.5,17.415172576904297,200,0.0,
1988-11-25 00:00:00+00:00,0.0,21.25,20.5,17.415172576904297,2600,0.0,
1988-11-28 00:00:00+00:00,0.0,20.75,20.5,17.415172576904297,31200,0.0,
1988-11-29 00:00:00+00:00,0.0,20.75,20.0,17.202787399291992,29300,0.0,
1988-11-30 00:00:00+00:00,0.0,20.5,20.0,17.415172576904297,18900,0.0,
1988-12-01 00:00:00+00:00,0.0,20.75,20.25,17.415172576904297,34800,0.0,
1988-12-02 00:00:00+00:00,0.0,21.0,20.25,17.202787399291992,2000,0.0,
1988-12-05 00:00:00+00:00,0.0,21.0,20.25,17.83993911743164,31600,0.0,
1988-12-06 00:00:00+00:00,0.0,21.0,20.25,17.202787399291992,41400,0.0,
1988-12-07 00:00:00+00:00,0.0,21.0,20.25,17.202787399291992,2300,0.0,
1988-12-08 00:00:00+00:00,0.0,21.0,20.25,17.202787399291992,2300,0.0,
1988-12-09 00:00:00+00:00,0.0,21.0,20.25,17.202787399291992,2100,0.0,
1988-12-12 00:00:00+00:00,0.0,21.0,20.25,17.83993911743164,3100,0.0,
1988-12-13 00:00:00+00:00,0.0,21.0,20.25,17.202787399291992,43900,0.0,
1988-12-14 00:00:00+00:00,0.0,20.5,20.25,17.415172576904297,9500,0.0,
1988-12-15 00:00:00+00:00,0.0,20.625,20.25,17.202787399291992,500,0.0,
1988-12-16 00:00:00+00:00,0.0,21.0,20.25,17.415172576904297,7800,0.0,
1988-12-19 00:00:00+00:00,0.0,21.25,20.5,18.052318572998047,32700,0.0,
1988-12-20 00:00:00+00:00,0.0,21.5,20.5,18.052318572998047,17700,0.0,
1988-12-21 00:00:00+00:00,0.0,21.75,21.25,18.052318572998047,1200,0.0,
1988-12-22 00:00:00+00:00,0.0,21.75,21.0,17.83993911743164,3000,0.0,
1988-12-23 00:00:00+00:00,0.0,21.75,21.75,18.47707939147949,4700,0.0,
1988-12-27 00:00:00+00:00,0.0,21.75,21.0,18.47707939147949,300,0.0,
