date,LEN_Open,LEN_High,LEN_Low,LEN_Close,LEN_Volume,LEN_Dividends,LEN_Stock Splits
1980-03-17 00:00:00+00:00,0.0,1.280318021774292,1.2086199522018433,0.3089763820171356,235537,0.0,
1980-03-18 00:00:00+00:00,0.0,1.2598329782485962,1.188135027885437,0.3168319165706634,165974,0.0,
1980-03-19 00:00:00+00:00,0.0,1.2495900392532349,1.229104995727539,0.3142135739326477,42714,0.0,
1980-03-20 00:00:00+00:00,0.0,1.2495900392532349,1.229104995727539,0.3142135739326477,24408,0.0,
1980-03-21 00:00:00+00:00,0.0,1.290560007095337,1.229104995727539,0.3142135739326477,97632,0.0,
1980-03-24 00:00:00+00:00,0.0,1.23934805393219,1.177891969680786,0.3011210560798645,153770,0.0,
1980-03-25 00:00:00+00:00,0.0,1.2598329782485962,1.177891969680786,0.3115949928760528,117158,0.0,
1980-03-26 00:00:00+00:00,0.0,1.382743000984192,1.229104995727539,0.3325424492359161,147668,0.0,
1980-03-27 00:00:00+00:00,0.0,1.280318021774292,1.15740704536438,0.3037395477294922,202586,0.0,
1980-03-28 00:00:00+00:00,0.0,1.290560007095337,1.2495900392532349,0.3299238681793213,162313,0.0,
1980-03-31 00:00:00+00:00,0.0,1.3008029460906982,1.290560007095337,0.3325424492359161,90310,0.0,
1980-04-01 00:00:00+00:00,0.0,1.3008029460906982,1.290560007095337,0.3325424492359161,73224,0.0,
1980-04-02 00:00:00+00:00,0.0,1.3417730331420898,1.3008029460906982,0.3403979837894439,95191,0.0,
1980-04-03 00:00:00+00:00,0.0,1.331531047821045,1.3110460042953491,0.3403979837894439,19526,0.0,
1980-04-07 00:00:00+00:00,0.0,1.3520159721374512,1.331531047821045,0.3403979837894439,103734,0.0,
1980-04-08 00:00:00+00:00,0.0,1.3520159721374512,1.331531047821045,0.3430160582065582,91530,0.0,
1980-04-09 00:00:00+00:00,0.0,1.4339560270309448,1.362257957458496,0.3613454401493072,84208,0.0,
1980-04-10 00:00:00+00:00,0.0,1.495411038398743,1.4339560270309448,0.3718189895153045,157432,0.0,
1980-04-11 00:00:00+00:00,0.0,1.454440951347351,1.4237140417099,0.3639640212059021,26849,0.0,
1980-04-14 00:00:00+00:00,0.0,1.413470983505249,1.382743000984192,0.3561086058616638,73224,0.0,
1980-04-15 00:00:00+00:00,0.0,1.3929860591888428,1.362257957458496,0.3482531905174255,150109,0.0,
1980-04-16 00:00:00+00:00,0.0,1.3929860591888428,1.3520159721374512,0.3456349074840545,118379,0.0,
1980-04-17 00:00:00+00:00,0.0,1.3929860591888428,1.3520159721374512,0.3561086058616638,89089,0.0,
1980-04-18 00:00:00+00:00,0.0,1.4339560270309448,1.3929860591888428,0.3561086058616638,54918,0.0,
1980-04-21 00:00:00+00:00,0.0,1.3929860591888428,1.3520159721374512,0.3456349074840545,40273,0.0,
1980-04-22 00:00:00+00:00,0.0,1.495411038398743,1.362257957458496,0.3822929561138153,130583,0.0,
1980-04-23 00:00:00+00:00,0.0,1.597836971282959,1.5363819599151611,0.3927667737007141,165974,0.0,
1980-04-24 00:00:00+00:00,0.0,1.567108988761902,1.5363819599151611,0.4006219506263733,62240,0.0,
1980-04-25 00:00:00+00:00,0.0,1.5363819599151611,1.505653977394104,0.3875297605991363,62240,0.0,
1980-04-28 00:00:00+00:00,0.0,1.5773520469665527,1.515895962715149,0.3901481628417969,118379,0.0,
1980-04-29 00:00:00+00:00,0.0,1.5875940322875977,1.5363819599151611,0.3980037271976471,108616,0.0,
1980-04-30 00:00:00+00:00,0.0,1.567108988761902,1.5261390209197998,0.3953853249549866,78106,0.0,
1980-05-01 00:00:00+00:00,0.0,1.567108988761902,1.546623945236206,0.3980037271976471,70783,0.0,
1980-05-02 00:00:00+00:00,0.0,1.567108988761902,1.5261390209197998,0.3901481628417969,75665,0.0,
1980-05-05 00:00:00+00:00,0.0,1.556867003440857,1.495411038398743,0.3875297605991363,135464,0.0,
1980-05-06 00:00:00+00:00,0.0,1.505653977394104,1.4749259948730469,0.3849114179611206,102514,0.0,
1980-05-07 00:00:00+00:00,0.0,1.6592919826507568,1.515895962715149,0.418951004743576,429581,0.0,
1980-05-08 00:00:00+00:00,0.0,1.7309900522232056,1.6592919826507568,0.4320434927940368,473515,0.0,
1980-05-09 00:00:00+00:00,0.0,1.7105050086975098,1.6592919826507568,0.4241881072521209,169636,0.0,
1980-05-12 00:00:00+00:00,0.0,1.6797770261764526,1.608078956604004,0.4241881072521209,147668,0.0,
1980-05-13 00:00:00+00:00,0.0,1.7617169618606567,1.6797770261764526,0.4398985803127289,272149,0.0,
1980-05-14 00:00:00+00:00,0.0,1.782202959060669,1.7309900522232056,0.4503722786903381,235537,0.0,
1980-05-15 00:00:00+00:00,0.0,1.8231730461120603,1.7617169618606567,0.4608464539051056,401512,0.0,
1980-05-16 00:00:00+00:00,0.0,1.8231730461120603,1.7719600200653076,0.4634644985198974,307541,0.0,
1980-05-19 00:00:00+00:00,0.0,1.8026880025863647,1.7719600200653076,0.4529908895492553,115938,0.0,
1980-05-20 00:00:00+00:00,0.0,1.782202959060669,1.6592919826507568,0.4372804164886474,142787,0.0,
1980-05-21 00:00:00+00:00,0.0,1.7002619504928589,1.6592919826507568,0.4294248521327972,114718,0.0,
1980-05-22 00:00:00+00:00,0.0,1.8026880025863647,1.7002619504928589,0.4503722786903381,401512,0.0,
1980-05-23 00:00:00+00:00,0.0,1.8231730461120603,1.7719600200653076,0.4582275152206421,167195,0.0,
1980-05-27 00:00:00+00:00,0.0,1.8846280574798584,1.782202959060669,0.479175329208374,341712,0.0,
1980-05-28 00:00:00+00:00,0.0,1.9665679931640625,1.89487099647522,0.4975042045116424,408834,0.0,
1980-05-29 00:00:00+00:00,0.0,1.9665679931640625,1.8743849992752075,0.479175329208374,466193,0.0,
1980-05-30 00:00:00+00:00,0.0,1.9768110513687132,1.8436579704284668,0.5027414560317993,317304,0.0,
1980-06-02 00:00:00+00:00,0.0,1.9870530366897583,1.9255980253219604,0.5027414560317993,218452,0.0,
1980-06-03 00:00:00+00:00,0.0,1.9665679931640625,1.9460829496383667,0.5001233220100403,194044,0.0,
