date,ECL_Open,ECL_High,ECL_Low,ECL_Close,ECL_Volume,ECL_Dividends,ECL_Stock Splits
1973-02-21 00:00:00+00:00,2.5,2.5,2.5,1.4257972240447998,54400,0.0,
1973-02-22 00:00:00+00:00,2.5,2.5,2.5,1.4257972240447998,56000,0.0,
1973-02-23 00:00:00+00:00,2.476562976837158,2.476562976837158,2.476562976837158,1.4124313592910769,113600,0.0,
1973-02-26 00:00:00+00:00,2.484375,2.484375,2.484375,1.4168858528137207,280000,0.0,
1973-02-27 00:00:00+00:00,2.46875,2.46875,2.46875,1.407975673675537,387200,0.0,
1973-02-28 00:00:00+00:00,2.484375,2.484375,2.484375,1.4168858528137207,144000,0.0,
1973-03-01 00:00:00+00:00,2.460937976837158,2.460937976837158,2.460937976837158,1.4035199880599976,80000,0.0,
1973-03-02 00:00:00+00:00,2.46875,2.46875,2.46875,1.407975673675537,422400,0.0,
1973-03-05 00:00:00+00:00,2.453125,2.453125,2.453125,1.3990635871887207,281600,0.0,
1973-03-06 00:00:00+00:00,2.453125,2.453125,2.453125,1.3990635871887207,184000,0.0,
1973-03-07 00:00:00+00:00,2.429687976837158,2.429687976837158,2.429687976837158,1.3856972455978394,91200,0.0,
1973-03-08 00:00:00+00:00,2.421875,2.421875,2.421875,1.381240963935852,38400,0.0,
1973-03-09 00:00:00+00:00,2.414062976837158,2.414062976837158,2.414062976837158,1.3767865896224976,140800,0.0,
1973-03-12 00:00:00+00:00,2.40625,2.40625,2.40625,1.3723304271697998,432000,0.0,
1973-03-13 00:00:00+00:00,2.414062976837158,2.414062976837158,2.414062976837158,1.3767865896224976,88000,0.0,
1973-03-14 00:00:00+00:00,2.421875,2.421875,2.421875,1.381240963935852,48000,0.0,
1973-03-15 00:00:00+00:00,2.429687976837158,2.429687976837158,2.429687976837158,1.3856972455978394,40000,0.0,
1973-03-16 00:00:00+00:00,2.4375,2.4375,2.4375,1.3901526927947998,137600,0.0,
1973-03-19 00:00:00+00:00,2.429687976837158,2.429687976837158,2.429687976837158,1.3856972455978394,155200,0.0,
1973-03-20 00:00:00+00:00,2.414062976837158,2.414062976837158,2.414062976837158,1.3767865896224976,441600,0.0,
1973-03-21 00:00:00+00:00,2.414062976837158,2.414062976837158,2.414062976837158,1.3767865896224976,384000,0.0,
1973-03-22 00:00:00+00:00,2.351562976837158,2.351562976837158,2.351562976837158,1.3411405086517334,225600,0.0,
1973-03-23 00:00:00+00:00,2.296875,2.296875,2.296875,1.3099522590637207,192000,0.0,
1973-03-26 00:00:00+00:00,2.242187976837158,2.242187976837158,2.242187976837158,1.278762936592102,384000,0.0,
1973-03-27 00:00:00+00:00,2.304687976837158,2.304687976837158,2.304687976837158,1.3144078254699707,304000,0.0,
1973-03-28 00:00:00+00:00,2.328125,2.328125,2.328125,1.3277740478515625,326400,0.0,
1973-03-29 00:00:00+00:00,2.375,2.375,2.375,1.3545080423355105,329600,0.0,
1973-03-30 00:00:00+00:00,2.359375,2.359375,2.359375,1.3455967903137207,102400,0.0,
1973-04-02 00:00:00+00:00,2.320312976837158,2.320312976837158,2.320312976837158,1.3233189582824707,195200,0.0,
1973-04-03 00:00:00+00:00,2.304687976837158,2.304687976837158,2.304687976837158,1.3144078254699707,73600,0.0,
1973-04-04 00:00:00+00:00,2.265625,2.265625,2.265625,1.2921295166015625,110400,0.0,
1973-04-05 00:00:00+00:00,2.273437976837158,2.273437976837158,2.273437976837158,1.2965854406356812,112000,0.0,
1973-04-06 00:00:00+00:00,2.289062976837158,2.289062976837158,2.289062976837158,1.3054968118667605,136000,0.0,
1973-04-09 00:00:00+00:00,2.289062976837158,2.289062976837158,2.289062976837158,1.3054968118667605,120000,0.0,
1973-04-10 00:00:00+00:00,2.375,2.375,2.375,1.3545080423355105,196800,0.0,
1973-04-11 00:00:00+00:00,2.445312976837158,2.445312976837158,2.445312976837158,1.3946090936660769,270400,0.0,
1973-04-12 00:00:00+00:00,2.4375,2.4375,2.4375,1.3901526927947998,267200,0.0,
1973-04-13 00:00:00+00:00,2.398437976837158,2.398437976837158,2.398437976837158,1.367875337600708,112000,0.0,
1973-04-16 00:00:00+00:00,2.375,2.375,2.375,1.3545080423355105,155200,0.0,
1973-04-17 00:00:00+00:00,2.367187976837158,2.367187976837158,2.367187976837158,1.3500522375106812,30400,0.0,
1973-04-18 00:00:00+00:00,2.367187976837158,2.367187976837158,2.367187976837158,1.3500522375106812,59200,0.0,
1973-04-19 00:00:00+00:00,2.375,2.375,2.375,1.3545080423355105,134400,0.0,
1973-04-23 00:00:00+00:00,2.328125,2.328125,2.328125,1.3277740478515625,193600,0.0,
1973-04-24 00:00:00+00:00,2.289062976837158,2.289062976837158,2.289062976837158,1.3054968118667605,462400,0.0,
1973-04-25 00:00:00+00:00,2.203125,2.203125,2.203125,1.2564846277236938,504000,0.0,
1973-04-26 00:00:00+00:00,2.203125,2.203125,2.203125,1.2564846277236938,144000,0.0,
1973-04-27 00:00:00+00:00,2.140625,2.140625,2.140625,1.220839023590088,230400,0.0,
1973-04-30 00:00:00+00:00,2.140625,2.140625,2.140625,1.220839023590088,97600,0.0,
1973-05-01 00:00:00+00:00,2.171875,2.171875,2.171875,1.2386616468429563,393600,0.0,
1973-05-02 00:00:00+00:00,2.21875,2.21875,2.21875,1.2653954029083252,200000,0.0,
1973-05-03 00:00:00+00:00,0.0,2.351562976837158,2.320312976837158,1.3233189582824707,176000,0.0,
1973-05-04 00:00:00+00:00,0.0,2.40625,2.375,1.3545080423355105,246400,0.0,
1973-05-07 00:00:00+00:00,0.0,2.398437976837158,2.367187976837158,1.3500522375106812,110400,0.0,
1973-05-08 00:00:00+00:00,0.0,2.414062976837158,2.382812976837158,1.3589640855789185,134400,0.0,
1973-05-09 00:00:00+00:00,0.0,2.398437976837158,2.367187976837158,1.3500522375106812,75200,0.0,
1973-05-10 00:00:00+00:00,0.0,2.390625,2.359375,1.3455967903137207,80000,0.0,
