date,INCO_Open,INCO_High,INCO_Low,INCO_Close,INCO_Volume,INCO_Dividends,INCO_Stock Splits
2011-08-10 00:00:00+00:00,20.200000762939453,20.200000762939453,19.90999984741211,16.232330322265625,700,0.0,
2011-08-11 00:00:00+00:00,20.34000015258789,20.479999542236328,20.34000015258789,16.54775619506836,2000,0.0,
2011-08-12 00:00:00+00:00,20.299999237060547,20.309999465942383,20.25,16.42643928527832,2300,0.0,
2011-08-15 00:00:00+00:00,20.459999084472656,20.51000022888184,20.459999084472656,16.58819580078125,800,0.0,
2011-08-16 00:00:00+00:00,20.200000762939453,20.200000762939453,19.850000381469727,16.111013412475586,4900,0.0,
2011-08-17 00:00:00+00:00,19.920000076293945,19.920000076293945,19.920000076293945,16.111013412475586,0,0.0,
2011-08-18 00:00:00+00:00,19.270000457763672,19.420000076293945,19.270000457763672,15.706620216369627,1100,0.0,
2011-08-19 00:00:00+00:00,19.489999771118164,19.489999771118164,19.21999931335449,15.682357788085938,1900,0.0,
2011-08-22 00:00:00+00:00,20.06999969482422,20.06999969482422,20.06999969482422,16.232330322265625,200,0.0,
2011-08-23 00:00:00+00:00,19.979999542236328,19.979999542236328,19.979999542236328,16.1595401763916,100,0.0,
2011-08-24 00:00:00+00:00,19.780000686645508,19.780000686645508,19.780000686645508,15.997782707214355,300,0.0,
2011-08-25 00:00:00+00:00,19.780000686645508,19.780000686645508,19.780000686645508,15.997782707214355,0,0.0,
2011-08-26 00:00:00+00:00,19.63999938964844,19.63999938964844,19.57999992370605,15.860289573669434,300,0.0,
2011-08-29 00:00:00+00:00,19.979999542236328,19.979999542236328,19.979999542236328,16.1595401763916,1000,0.0,
2011-08-30 00:00:00+00:00,19.950000762939453,20.030000686645508,19.950000762939453,16.199981689453125,3100,0.0,
2011-08-31 00:00:00+00:00,20.11000061035156,20.18000030517578,20.11000061035156,16.321298599243164,1800,0.0,
2011-09-01 00:00:00+00:00,20.18000030517578,20.18000030517578,20.18000030517578,16.321298599243164,0,0.0,
2011-09-02 00:00:00+00:00,20.18000030517578,20.18000030517578,20.18000030517578,16.321298599243164,0,0.0,
2011-09-06 00:00:00+00:00,19.96999931335449,19.96999931335449,19.96999931335449,16.151453018188477,500,0.0,
2011-09-07 00:00:00+00:00,20.549999237060547,20.549999237060547,20.549999237060547,16.620546340942383,100,0.0,
2011-09-08 00:00:00+00:00,20.399999618530277,20.399999618530277,20.21999931335449,16.353649139404297,300,0.0,
2011-09-09 00:00:00+00:00,20.059999465942383,20.059999465942383,19.93000030517578,16.175718307495117,1100,0.0,
2011-09-12 00:00:00+00:00,19.489999771118164,19.57999992370605,19.489999771118164,15.83602809906006,1100,0.0,
2011-09-13 00:00:00+00:00,19.540000915527344,19.540000915527344,19.450000762939453,15.747057914733888,3000,0.0,
