date,LGL_Open,LGL_High,LGL_Low,LGL_Close,LGL_Volume,LGL_Dividends,LGL_Stock Splits
1980-03-17 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,985,0.0,
1980-03-18 00:00:00+00:00,0.0,2.437537908554077,2.3613650798797607,0.9141605496406556,2954,0.0,
1980-03-19 00:00:00+00:00,0.0,2.5137109756469727,2.285192012786865,0.8846715092658997,4923,0.0,
1980-03-20 00:00:00+00:00,0.0,2.5137109756469727,2.285192012786865,0.9436495900154114,10338,0.0,
1980-03-21 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,2133,0.0,
1980-03-24 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,7877,0.0,
1980-03-25 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,13784,0.0,
1980-03-26 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,5251,0.0,
1980-03-27 00:00:00+00:00,0.0,2.437537908554077,2.3613650798797607,0.9436495900154114,29866,0.0,
1980-03-28 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,4759,0.0,
1980-03-31 00:00:00+00:00,0.0,2.5137109756469727,2.437537908554077,0.9436495900154114,6892,0.0,
1980-04-01 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,2790,0.0,
1980-04-02 00:00:00+00:00,0.0,2.589884042739868,2.5137109756469727,1.002627730369568,1805,0.0,
1980-04-03 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,1313,0.0,
1980-04-07 00:00:00+00:00,0.0,2.437537908554077,2.437537908554077,0.9436495900154114,821,0.0,
1980-04-08 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,656,0.0,
1980-04-09 00:00:00+00:00,0.0,2.589884042739868,2.589884042739868,1.002627730369568,492,0.0,
1980-04-10 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,656,0.0,
1980-04-11 00:00:00+00:00,0.0,2.589884042739868,2.5137109756469727,0.9731386303901672,492,0.0,
1980-04-14 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,1313,0.0,
1980-04-15 00:00:00+00:00,0.0,2.5137109756469727,2.437537908554077,0.9731386303901672,8205,0.0,
1980-04-16 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,1805,0.0,
1980-04-17 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,6564,0.0,
1980-04-18 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,821,0.0,
1980-04-21 00:00:00+00:00,0.0,2.5137109756469727,2.5137109756469727,0.9731386303901672,985,0.0,
1980-04-22 00:00:00+00:00,0.0,2.589884042739868,2.5137109756469727,1.002627730369568,3774,0.0,
1980-04-23 00:00:00+00:00,0.0,2.74222993850708,2.589884042739868,1.0616055727005005,3774,0.0,
1980-04-24 00:00:00+00:00,2.74222993850708,2.74222993850708,2.74222993850708,1.0616055727005005,0,0.0,
1980-04-25 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,821,0.0,
1980-04-28 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0616055727005005,4923,0.0,
1980-04-29 00:00:00+00:00,0.0,2.970750093460083,2.818403005599976,1.1205837726593018,14113,0.0,
1980-04-30 00:00:00+00:00,0.0,2.818403005599976,2.818403005599976,1.0910946130752563,1477,0.0,
1980-05-01 00:00:00+00:00,2.818403005599976,2.818403005599976,2.818403005599976,1.0910946130752563,0,0.0,
1980-05-02 00:00:00+00:00,0.0,2.818403005599976,2.818403005599976,1.0910946130752563,328,0.0,
1980-05-05 00:00:00+00:00,2.818403005599976,2.818403005599976,2.818403005599976,1.0910946130752563,0,0.0,
1980-05-06 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,328,0.0,
1980-05-07 00:00:00+00:00,0.0,2.818403005599976,2.74222993850708,1.0616055727005005,1805,0.0,
1980-05-08 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,2462,0.0,
1980-05-09 00:00:00+00:00,0.0,2.818403005599976,2.74222993850708,1.0616055727005005,3118,0.0,
1980-05-12 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,1969,0.0,
1980-05-13 00:00:00+00:00,0.0,2.666057109832764,2.589884042739868,1.002627730369568,656,0.0,
1980-05-14 00:00:00+00:00,2.589884042739868,2.589884042739868,2.589884042739868,1.002627730369568,0,0.0,
1980-05-15 00:00:00+00:00,0.0,2.818403005599976,2.666057109832764,1.0616055727005005,2954,0.0,
1980-05-16 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0321165323257446,656,0.0,
1980-05-19 00:00:00+00:00,0.0,2.818403005599976,2.74222993850708,1.0910946130752563,1313,0.0,
1980-05-20 00:00:00+00:00,0.0,2.894576072692871,2.74222993850708,1.1205837726593018,2133,0.0,
1980-05-21 00:00:00+00:00,0.0,2.894576072692871,2.818403005599976,1.0910946130752563,492,0.0,
1980-05-22 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,164,0.0,
1980-05-23 00:00:00+00:00,0.0,2.818403005599976,2.818403005599976,1.0910946130752563,985,0.0,
1980-05-27 00:00:00+00:00,0.0,2.970750093460083,2.894576072692871,1.1205837726593018,4267,0.0,
1980-05-28 00:00:00+00:00,0.0,2.818403005599976,2.818403005599976,1.0910946130752563,1149,0.0,
1980-05-29 00:00:00+00:00,0.0,2.818403005599976,2.666057109832764,1.0910946130752563,4595,0.0,
1980-05-30 00:00:00+00:00,0.0,2.818403005599976,2.74222993850708,1.0910946130752563,328,0.0,
1980-06-02 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0321165323257446,1313,0.0,
1980-06-03 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0616055727005005,1969,0.0,
1980-06-04 00:00:00+00:00,0.0,2.666057109832764,2.666057109832764,1.0321165323257446,492,0.0,
1980-06-05 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,821,0.0,
1980-06-06 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0616055727005005,2133,0.0,
1980-06-09 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,164,0.0,
1980-06-10 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0616055727005005,328,0.0,
1980-06-11 00:00:00+00:00,0.0,2.74222993850708,2.666057109832764,1.0616055727005005,1641,0.0,
1980-06-12 00:00:00+00:00,0.0,2.74222993850708,2.74222993850708,1.0616055727005005,821,0.0,
