date,XOM_Open,XOM_High,XOM_Low,XOM_Close,XOM_Volume,XOM_Dividends,XOM_Stock Splits
1962-01-02 00:00:00+00:00,0.0,1.589843988418579,1.578125,0.0941372141242027,902400,0.0,
1962-01-03 00:00:00+00:00,0.0,1.6015629768371582,1.578125,0.095535360276699,1200000,0.0,
1962-01-04 00:00:00+00:00,0.0,1.613281011581421,1.597656011581421,0.0957683473825454,1088000,0.0,
1962-01-05 00:00:00+00:00,0.0,1.613281011581421,1.566406011581421,0.0936712250113487,1222400,0.0,
1962-01-08 00:00:00+00:00,0.0,1.582031011581421,1.546875,0.0934382006525993,1388800,0.0,
1962-01-09 00:00:00+00:00,0.0,1.578125,1.558593988418579,0.0932051911950111,1065600,0.0,
1962-01-10 00:00:00+00:00,0.0,1.5625,1.550781011581421,0.0927392169833183,828800,0.0,
1962-01-11 00:00:00+00:00,0.0,1.5703129768371582,1.558593988418579,0.0936712250113487,617600,0.0,
1962-01-12 00:00:00+00:00,0.0,1.59375,1.574218988418579,0.0950693264603614,1398400,0.0,
1962-01-15 00:00:00+00:00,0.0,1.59375,1.578125,0.0950693264603614,966400,0.0,
1962-01-16 00:00:00+00:00,0.0,1.59375,1.582031011581421,0.0943702682852745,569600,0.0,
1962-01-17 00:00:00+00:00,0.0,1.59375,1.5625,0.0939042791724205,832000,0.0,
1962-01-18 00:00:00+00:00,0.0,1.582031011581421,1.566406011581421,0.0941372141242027,844800,0.0,
1962-01-19 00:00:00+00:00,0.0,1.589843988418579,1.578125,0.0948362946510315,720000,0.0,
1962-01-22 00:00:00+00:00,0.0,1.59375,1.5859379768371582,0.0950693264603614,745600,0.0,
1962-01-23 00:00:00+00:00,0.0,1.589843988418579,1.578125,0.0943702682852745,908800,0.0,
1962-01-24 00:00:00+00:00,0.0,1.5859379768371582,1.5703129768371582,0.0943702682852745,841600,0.0,
1962-01-25 00:00:00+00:00,0.0,1.59375,1.582031011581421,0.0946033895015716,1078400,0.0,
1962-01-26 00:00:00+00:00,0.0,1.59375,1.582031011581421,0.0950693264603614,832000,0.0,
1962-01-29 00:00:00+00:00,0.0,1.621093988418579,1.59375,0.0964674428105354,1462400,0.0,
1962-01-30 00:00:00+00:00,0.0,1.6328129768371582,1.621093988418579,0.0973994955420494,1843200,0.0,
1962-01-31 00:00:00+00:00,0.0,1.65625,1.636718988418579,0.0987975001335144,1718400,0.0,
1962-02-01 00:00:00+00:00,0.0,1.6875,1.65625,0.1006615757942199,2371200,0.0,
1962-02-02 00:00:00+00:00,0.0,1.722656011581421,1.683593988418579,0.1027586534619331,2310400,0.0,
1962-02-05 00:00:00+00:00,0.0,1.75,1.7265629768371582,0.103690817952156,1977600,0.0,
1962-02-06 00:00:00+00:00,0.0,1.734375,1.7109379768371582,0.1022927388548851,1446400,0.0,
1962-02-07 00:00:00+00:00,0.0,1.7109379768371582,1.683593988418579,0.1031879633665084,1126400,0.01875,
1962-02-08 00:00:00+00:00,0.0,1.71875,1.707031011581421,0.1031879633665084,684800,0.0,
1962-02-09 00:00:00+00:00,0.0,1.699218988418579,1.691406011581421,0.1020100191235542,563200,0.0,
1962-02-12 00:00:00+00:00,0.0,1.699218988418579,1.6875,0.1022456511855125,428800,0.0,
1962-02-13 00:00:00+00:00,0.0,1.6953129768371582,1.660156011581421,0.1015388518571853,873600,0.0,
1962-02-14 00:00:00+00:00,0.0,1.703125,1.671875,0.1027167364954948,636800,0.0,
1962-02-15 00:00:00+00:00,0.0,1.7109379768371582,1.6953129768371582,0.1029522940516471,742400,0.0,
1962-02-16 00:00:00+00:00,0.0,1.71875,1.703125,0.1031879633665084,816000,0.0,
1962-02-19 00:00:00+00:00,0.0,1.746093988418579,1.7109379768371582,0.1048370450735092,1657600,0.0,
1962-02-20 00:00:00+00:00,0.0,1.75,1.730468988418579,0.1053082942962646,800000,0.0,
1962-02-21 00:00:00+00:00,0.0,1.746093988418579,1.71875,0.1036591380834579,681600,0.0,
