date,MLPA_Open,MLPA_High,MLPA_Low,MLPA_Close,MLPA_Volume,MLPA_Dividends,MLPA_Stock Splits
2012-04-19 00:00:00+00:00,90.0,90.54000091552734,90.0,36.03635787963867,1650,0.0,
2012-04-20 00:00:00+00:00,90.72000122070312,90.72000122070312,90.5999984741211,36.08415603637695,233,0.0,
2012-04-23 00:00:00+00:00,90.77999877929688,91.1999969482422,90.0,36.1319465637207,5733,0.0,
2012-04-24 00:00:00+00:00,90.4800033569336,90.83999633789062,90.12000274658205,36.1319465637207,7167,0.0,
2012-04-25 00:00:00+00:00,90.66000366210938,90.66000366210938,90.4800033569336,36.03635787963867,2333,0.0,
2012-04-26 00:00:00+00:00,90.72000122070312,91.0199966430664,90.72000122070312,36.25144577026367,3167,0.0,
2012-04-27 00:00:00+00:00,91.13999938964844,91.31999969482422,91.08000183105467,36.37091445922852,700,0.0,
2012-04-30 00:00:00+00:00,91.37999725341795,91.68000030517578,91.31999969482422,36.51429748535156,1433,0.0,
2012-05-01 00:00:00+00:00,91.8000030517578,91.86000061035156,91.62000274658205,36.51429748535156,600,0.0,
2012-05-02 00:00:00+00:00,91.73999786376952,91.8000030517578,91.73999786376952,36.56209182739258,683,0.0,
2012-05-03 00:00:00+00:00,92.81999969482422,92.81999969482422,91.1999969482422,36.32312774658203,367,0.0,
2012-05-04 00:00:00+00:00,90.83999633789062,91.0199966430664,90.83999633789062,36.25144577026367,100,0.0,
2012-05-07 00:00:00+00:00,91.8000030517578,91.8000030517578,90.3000030517578,36.03635787963867,550,0.0,
2012-05-08 00:00:00+00:00,90.0,90.0,89.5199966430664,35.84518051147461,1250,0.0,
2012-05-09 00:00:00+00:00,89.69999694824219,89.69999694824219,88.5,35.247779846191406,250,0.0,
2012-05-10 00:00:00+00:00,88.86000061035156,89.87999725341797,88.86000061035156,35.7257080078125,3900,0.0,
2012-05-11 00:00:00+00:00,89.81999969482422,89.81999969482422,89.0999984741211,35.48673629760742,3000,0.0,
2012-05-14 00:00:00+00:00,89.04000091552734,89.16000366210938,88.31999969482422,35.17607879638672,7883,0.0,
2012-05-15 00:00:00+00:00,88.86000061035156,88.86000061035156,87.95999908447266,35.104393005371094,3667,0.0,
2012-05-16 00:00:00+00:00,88.62000274658203,88.62000274658203,87.77999877929688,35.00880432128906,4950,0.0,
2012-05-17 00:00:00+00:00,87.83999633789062,87.83999633789062,86.45999908447266,34.43528366088867,1733,0.0,
2012-05-18 00:00:00+00:00,86.4000015258789,86.63999938964844,84.77999877929688,33.79006576538086,2417,0.0,
2012-05-21 00:00:00+00:00,85.0199966430664,86.5199966430664,84.95999908447266,34.45916748046875,2517,0.0,
2012-05-22 00:00:00+00:00,86.58000183105469,87.5999984741211,86.58000183105469,34.65034866333008,2650,0.0,
2012-05-23 00:00:00+00:00,86.27999877929688,87.12000274658203,85.80000305175781,34.6264533996582,13500,0.0,
2012-05-24 00:00:00+00:00,86.5199966430664,86.87999725341797,86.27999877929688,34.602561950683594,333,0.0,
2012-05-25 00:00:00+00:00,86.27999877929688,87.18000030517578,86.27999877929688,34.67424774169922,2467,0.0,
2012-05-29 00:00:00+00:00,87.12000274658203,87.66000366210938,87.12000274658203,34.698143005371094,367,0.0,
2012-05-30 00:00:00+00:00,88.19999694824219,88.19999694824219,85.80000305175781,34.244102478027344,4600,0.0,
2012-05-31 00:00:00+00:00,86.27999877929688,86.27999877929688,85.19999694824219,34.12461853027344,1250,0.0,
2012-06-01 00:00:00+00:00,84.95999908447266,84.95999908447266,82.9800033569336,33.04926681518555,4550,0.0,
2012-06-04 00:00:00+00:00,83.81999969482422,84.4800033569336,82.08000183105469,32.762508392333984,5850,0.0,
2012-06-05 00:00:00+00:00,82.62000274658203,82.62000274658203,82.31999969482422,32.78640365600586,283,0.0,
2012-06-06 00:00:00+00:00,85.9800033569336,85.9800033569336,84.66000366210938,33.93345260620117,2517,0.0,
2012-06-07 00:00:00+00:00,85.9800033569336,86.33999633789062,85.31999969482422,34.07681655883789,433,0.0,
2012-06-08 00:00:00+00:00,84.95999908447266,85.37999725341797,84.83999633789062,34.005149841308594,817,0.0,
2012-06-11 00:00:00+00:00,85.55999755859375,85.55999755859375,85.19999694824219,33.93345260620117,283,0.0,
2012-06-12 00:00:00+00:00,85.08000183105469,85.19999694824219,85.08000183105469,33.93345260620117,217,0.0,
2012-06-13 00:00:00+00:00,85.19999694824219,85.19999694824219,85.19999694824219,33.93345260620117,100,0.0,
2012-06-14 00:00:00+00:00,85.19999694824219,85.19999694824219,84.77999877929688,33.766170501708984,783,0.0,
2012-06-15 00:00:00+00:00,85.44000244140625,85.68000030517578,85.0199966430664,34.005149841308594,750,0.0,
2012-06-18 00:00:00+00:00,84.5999984741211,85.13999938964844,84.23999786376953,33.79006576538086,1800,0.0,
2012-06-19 00:00:00+00:00,85.19999694824219,86.4000015258789,85.19999694824219,34.36359786987305,4817,0.0,
2012-06-20 00:00:00+00:00,86.63999938964844,86.87999725341797,86.22000122070312,34.4113883972168,2100,0.0,
2012-06-21 00:00:00+00:00,86.33999633789062,86.33999633789062,85.26000213623047,33.981239318847656,683,0.0,
2012-06-22 00:00:00+00:00,85.19999694824219,85.5,84.83999633789062,34.05293273925781,267,0.0,
2012-06-25 00:00:00+00:00,85.19999694824219,85.19999694824219,83.5199966430664,33.503299713134766,5917,0.0,
2012-06-26 00:00:00+00:00,84.36000061035156,84.36000061035156,83.69999694824219,33.574989318847656,950,0.0,
2012-06-27 00:00:00+00:00,85.13999938964844,86.16000366210938,84.83999633789062,34.3157958984375,733,0.0,
2012-06-28 00:00:00+00:00,85.68000030517578,86.0999984741211,85.31999969482422,34.26799011230469,2533,0.0,
2012-06-29 00:00:00+00:00,89.94000244140625,89.94000244140625,87.4800033569336,35.03269958496094,1167,0.0,
2012-07-02 00:00:00+00:00,87.9000015258789,88.08000183105469,87.23999786376953,35.50186538696289,4083,1.044,
2012-07-03 00:00:00+00:00,88.91999816894531,88.91999816894531,87.9000015258789,35.45349884033203,1150,0.0,
2012-07-05 00:00:00+00:00,88.73999786376953,88.73999786376953,87.77999877929688,35.55023193359375,817,0.0,
2012-07-06 00:00:00+00:00,87.77999877929688,88.31999969482422,87.4800033569336,35.598594665527344,3617,0.0,
2012-07-09 00:00:00+00:00,88.37999725341797,88.86000061035156,87.83999633789062,35.76788711547852,1017,0.0,
2012-07-10 00:00:00+00:00,88.55999755859375,88.55999755859375,87.77999877929688,35.38093566894531,1900,0.0,
2012-07-11 00:00:00+00:00,88.44000244140625,88.5,88.13999938964844,35.671165466308594,1317,0.0,
2012-07-12 00:00:00+00:00,88.68000030517578,90.0,88.31999969482422,35.71951675415039,3283,0.0,
2012-07-13 00:00:00+00:00,89.4000015258789,89.45999908447266,89.16000366210938,36.05809020996094,850,0.0,
2012-07-16 00:00:00+00:00,89.5199966430664,89.94000244140625,88.80000305175781,36.082275390625,2117,0.0,
2012-07-17 00:00:00+00:00,89.4000015258789,89.94000244140625,89.4000015258789,36.17900848388672,2650,0.0,
2012-07-18 00:00:00+00:00,90.0,90.12000274658205,90.0,36.299930572509766,783,0.0,
2012-07-19 00:00:00+00:00,90.3000030517578,90.36000061035156,90.05999755859375,36.299930572509766,1117,0.0,
2012-07-20 00:00:00+00:00,90.18000030517578,90.36000061035156,90.0,36.37246322631836,2100,0.0,
2012-07-23 00:00:00+00:00,88.26000213623047,89.76000213623047,88.26000213623047,36.1064567565918,1550,0.0,
2012-07-24 00:00:00+00:00,89.4000015258789,89.4000015258789,89.16000366210938,36.00972366333008,67,0.0,
2012-07-25 00:00:00+00:00,88.9800033569336,88.9800033569336,88.73999786376953,35.840431213378906,150,0.0,
2012-07-26 00:00:00+00:00,91.13999938964844,91.13999938964844,88.86000061035156,35.98554229736328,367,0.0,
2012-07-27 00:00:00+00:00,90.0,90.0,89.27999877929688,36.1064567565918,2717,0.0,
2012-07-30 00:00:00+00:00,90.4800033569336,90.4800033569336,89.76000213623047,36.32411575317383,2383,0.0,
2012-07-31 00:00:00+00:00,90.23999786376952,90.3000030517578,89.69999694824219,36.251556396484375,833,0.0,
2012-08-01 00:00:00+00:00,90.0,90.54000091552734,90.0,36.46921920776367,1100,0.0,
2012-08-02 00:00:00+00:00,90.05999755859375,90.05999755859375,89.45999908447266,36.130645751953125,817,0.0,
2012-08-03 00:00:00+00:00,90.0,91.26000213623048,89.87999725341797,36.78360748291016,3417,0.0,
2012-08-06 00:00:00+00:00,90.05999755859375,90.23999786376952,89.69999694824219,36.37246322631836,2200,0.0,
2012-08-07 00:00:00+00:00,90.83999633789062,90.83999633789062,89.81999969482422,36.34829711914063,750,0.0,
2012-08-08 00:00:00+00:00,90.5999984741211,90.5999984741211,89.45999908447266,36.17900848388672,2700,0.0,
2012-08-09 00:00:00+00:00,89.4000015258789,89.94000244140625,89.4000015258789,36.251556396484375,2233,0.0,
2012-08-10 00:00:00+00:00,89.69999694824219,90.18000030517578,89.69999694824219,36.32411575317383,3317,0.0,
2012-08-13 00:00:00+00:00,91.13999938964844,91.13999938964844,89.94000244140625,36.32411575317383,2933,0.0,
2012-08-14 00:00:00+00:00,90.9000015258789,90.9000015258789,89.94000244140625,36.2757453918457,633,0.0,
2012-08-15 00:00:00+00:00,90.41999816894533,90.66000366210938,90.23999786376952,36.49340057373047,3267,0.0,
2012-08-16 00:00:00+00:00,90.95999908447266,90.95999908447266,90.12000274658205,36.61431503295898,517,0.0,
2012-08-17 00:00:00+00:00,90.77999877929688,90.77999877929688,90.36000061035156,36.590126037597656,433,0.0,
2012-08-20 00:00:00+00:00,90.83999633789062,90.9000015258789,90.4800033569336,36.590126037597656,700,0.0,
2012-08-21 00:00:00+00:00,91.08000183105467,91.08000183105467,90.54000091552734,36.54176712036133,367,0.0,
2012-08-22 00:00:00+00:00,90.23999786376952,90.4800033569336,90.18000030517578,36.46921920776367,2083,0.0,
2012-08-23 00:00:00+00:00,91.1999969482422,91.1999969482422,90.05999755859375,36.37246322631836,1083,0.0,
2012-08-24 00:00:00+00:00,90.4800033569336,90.4800033569336,90.0,36.32411575317383,1700,0.0,
2012-08-27 00:00:00+00:00,90.83999633789062,90.83999633789062,90.0,36.37246322631836,1867,0.0,
2012-08-28 00:00:00+00:00,90.3000030517578,90.54000091552734,90.3000030517578,36.49340057373047,850,0.0,
2012-08-29 00:00:00+00:00,90.95999908447266,90.95999908447266,90.5999984741211,36.56593704223633,850,0.0,
2012-08-30 00:00:00+00:00,90.66000366210938,90.77999877929688,90.54000091552734,36.590126037597656,1800,0.0,
2012-08-31 00:00:00+00:00,90.83999633789062,91.26000213623048,90.66000366210938,36.78360748291016,1200,0.0,
2012-09-04 00:00:00+00:00,91.26000213623048,91.5,90.54000091552734,36.68687057495117,10967,0.0,
2012-09-05 00:00:00+00:00,91.1999969482422,91.1999969482422,90.95999908447266,36.711055755615234,733,0.0,
2012-09-06 00:00:00+00:00,90.77999877929688,91.13999938964844,90.41999816894533,36.44502258300781,3367,0.0,
2012-09-07 00:00:00+00:00,90.83999633789062,90.95999908447266,90.66000366210938,36.54176712036133,900,0.0,
2012-09-10 00:00:00+00:00,90.9000015258789,91.0199966430664,90.9000015258789,36.63848876953125,933,0.0,
2012-09-11 00:00:00+00:00,90.77999877929688,90.9000015258789,90.5999984741211,36.590126037597656,817,0.0,
2012-09-12 00:00:00+00:00,90.95999908447266,91.26000213623048,90.66000366210938,36.78360748291016,583,0.0,
2012-09-13 00:00:00+00:00,90.72000122070312,91.44000244140624,90.72000122070312,36.83197021484375,2133,0.0,
2012-09-14 00:00:00+00:00,91.44000244140624,92.33999633789062,91.13999938964844,37.21892166137695,5400,0.0,
2012-09-17 00:00:00+00:00,97.37999725341795,97.37999725341795,92.0999984741211,37.146366119384766,1317,0.0,
