date,RDIB_Open,RDIB_High,RDIB_Low,RDIB_Close,RDIB_Volume,RDIB_Dividends,RDIB_Stock Splits
2000-03-06 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-03-07 00:00:00+00:00,3.25,3.25,3.25,3.25,300,,
2000-03-08 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-03-09 00:00:00+00:00,3.25,3.25,3.25,3.25,200,,
2000-03-10 00:00:00+00:00,3.25,3.25,3.25,3.25,200,,
2000-03-13 00:00:00+00:00,3.25,3.375,3.25,3.25,2100,,
2000-03-14 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,800,,
2000-03-15 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,600,,
2000-03-16 00:00:00+00:00,3.25,3.25,3.25,3.25,2900,,
2000-03-17 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-03-20 00:00:00+00:00,2.875,3.0,2.875,2.875,900,,
2000-03-21 00:00:00+00:00,2.875,3.0,2.875,2.875,1700,,
2000-03-22 00:00:00+00:00,2.937999963760376,2.937999963760376,2.937999963760376,2.937999963760376,100,,
2000-03-23 00:00:00+00:00,2.875,2.875,2.875,2.875,100,,
2000-03-24 00:00:00+00:00,2.875,3.062999963760376,2.875,2.875,2600,,
2000-03-27 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2000-03-28 00:00:00+00:00,2.875,3.0,2.875,2.875,300,,
2000-03-29 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2000-03-30 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2000-03-31 00:00:00+00:00,3.062999963760376,3.062999963760376,2.875,3.062999963760376,1300,,
2000-04-03 00:00:00+00:00,2.937999963760376,2.937999963760376,2.937999963760376,2.937999963760376,200,,
2000-04-04 00:00:00+00:00,2.875,2.937999963760376,2.875,2.875,400,,
2000-04-05 00:00:00+00:00,3.0,3.125,2.875,3.0,1800,,
2000-04-06 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-04-07 00:00:00+00:00,3.125,3.125,3.125,3.125,300,,
2000-04-10 00:00:00+00:00,3.0,3.0,3.0,3.0,500,,
2000-04-11 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-04-12 00:00:00+00:00,2.937999963760376,2.937999963760376,2.937999963760376,2.937999963760376,300,,
2000-04-13 00:00:00+00:00,2.937999963760376,2.937999963760376,2.937999963760376,2.937999963760376,1000,,
2000-04-14 00:00:00+00:00,3.0,3.0,2.875,3.0,1000,,
2000-04-17 00:00:00+00:00,3.125,3.125,3.0,3.125,31800,,
2000-04-18 00:00:00+00:00,3.062999963760376,3.062999963760376,3.0,3.062999963760376,1900,,
2000-04-19 00:00:00+00:00,3.187999963760376,3.187999963760376,2.937999963760376,3.187999963760376,1000,,
2000-04-20 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-04-24 00:00:00+00:00,3.125,3.125,3.125,3.125,200,,
2000-04-25 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,500,,
2000-04-26 00:00:00+00:00,3.25,3.25,3.25,3.25,200,,
2000-04-27 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-04-28 00:00:00+00:00,3.5,3.5,3.375,3.5,2200,,
2000-05-01 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2000-05-02 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2000-05-03 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2000-05-04 00:00:00+00:00,3.375,3.375,3.375,3.375,700,,
2000-05-05 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2000-05-08 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2000-05-09 00:00:00+00:00,3.375,3.375,3.375,3.375,700,,
2000-05-10 00:00:00+00:00,3.437999963760376,3.437999963760376,3.312999963760376,3.437999963760376,1100,,
2000-05-11 00:00:00+00:00,3.187999963760376,3.312999963760376,3.187999963760376,3.187999963760376,1800,,
2000-05-12 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,500,,
2000-05-15 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,400,,
2000-05-16 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-05-17 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-05-18 00:00:00+00:00,3.25,3.25,3.25,3.25,25000,,
2000-05-19 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-05-22 00:00:00+00:00,3.125,3.125,3.125,3.125,500,,
2000-05-23 00:00:00+00:00,3.125,3.125,3.125,3.125,400,,
2000-05-24 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-05-25 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,1000,,
2000-05-26 00:00:00+00:00,3.25,3.25,3.25,3.25,100,,
2000-05-30 00:00:00+00:00,3.125,3.125,3.125,3.125,600,,
2000-05-31 00:00:00+00:00,3.125,3.125,3.125,3.125,500,,
2000-06-01 00:00:00+00:00,3.125,3.125,3.125,3.125,500,,
2000-06-02 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,4300,,
2000-06-05 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-06-06 00:00:00+00:00,3.25,3.25,3.25,3.25,100,,
2000-06-07 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-06-08 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,600,,
2000-06-09 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,0,,
2000-06-12 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,0,,
2000-06-13 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,700,,
2000-06-14 00:00:00+00:00,3.25,3.25,3.25,3.25,1200,,
2000-06-15 00:00:00+00:00,3.25,3.25,3.25,3.25,9300,,
2000-06-16 00:00:00+00:00,3.125,3.125,3.125,3.125,100,,
2000-06-19 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-06-20 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-06-21 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-06-22 00:00:00+00:00,3.125,3.125,3.062999963760376,3.125,300,,
2000-06-23 00:00:00+00:00,3.125,3.125,3.125,3.125,1100,,
2000-06-26 00:00:00+00:00,3.25,3.25,3.25,3.25,400,,
2000-06-27 00:00:00+00:00,3.25,3.25,3.25,3.25,2500,,
2000-06-28 00:00:00+00:00,3.25,3.25,3.25,3.25,200,,
2000-06-29 00:00:00+00:00,3.25,3.25,3.25,3.25,4600,,
2000-06-30 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-03 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-05 00:00:00+00:00,3.25,3.25,3.25,3.25,2100,,
2000-07-06 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-07 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-10 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-11 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-12 00:00:00+00:00,3.25,3.25,3.25,3.25,100,,
2000-07-13 00:00:00+00:00,3.25,3.25,3.25,3.25,500,,
2000-07-14 00:00:00+00:00,3.25,3.25,3.25,3.25,300,,
2000-07-17 00:00:00+00:00,3.25,3.25,3.25,3.25,100,,
2000-07-18 00:00:00+00:00,3.25,3.25,3.25,3.25,800,,
2000-07-19 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-20 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-21 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2000-07-24 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,300,,
2000-07-25 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,600,,
2000-07-26 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-07-27 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,500,,
2000-07-28 00:00:00+00:00,3.187999963760376,3.187999963760376,3.125,3.187999963760376,900,,
2000-07-31 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-08-01 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-08-02 00:00:00+00:00,3.125,3.125,3.125,3.125,400,,
2000-08-03 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-08-04 00:00:00+00:00,3.125,3.125,3.125,3.125,700,,
2000-08-07 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-08-08 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-08-09 00:00:00+00:00,3.125,3.125,3.125,3.125,1000,,
2000-08-10 00:00:00+00:00,3.0,3.125,3.0,3.0,3100,,
2000-08-11 00:00:00+00:00,2.812999963760376,2.875,2.75,2.812999963760376,3600,,
2000-08-14 00:00:00+00:00,2.812999963760376,2.812999963760376,2.812999963760376,2.812999963760376,0,,
2000-08-15 00:00:00+00:00,2.625,2.75,2.625,2.625,800,,
2000-08-16 00:00:00+00:00,2.625,2.625,2.625,2.625,0,,
2000-08-17 00:00:00+00:00,3.5,3.625,2.75,3.5,9300,,
2000-08-18 00:00:00+00:00,3.625,3.75,3.5,3.625,10500,,
2000-08-21 00:00:00+00:00,3.5,3.5,3.5,3.5,200,,
2000-08-22 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2000-08-23 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2000-08-24 00:00:00+00:00,3.75,3.75,3.5,3.75,19500,,
2000-08-25 00:00:00+00:00,3.625,3.625,3.625,3.625,4500,,
2000-08-28 00:00:00+00:00,3.375,3.5,3.375,3.375,1700,,
2000-08-29 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2000-08-30 00:00:00+00:00,3.25,3.25,3.25,3.25,4000,,
2000-08-31 00:00:00+00:00,3.25,3.25,3.25,3.25,1300,,
2000-09-01 00:00:00+00:00,3.312999963760376,3.312999963760376,3.312999963760376,3.312999963760376,100,,
2000-09-05 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,600,,
2000-09-06 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-09-07 00:00:00+00:00,3.187999963760376,3.187999963760376,3.187999963760376,3.187999963760376,0,,
2000-09-08 00:00:00+00:00,3.062999963760376,3.062999963760376,3.062999963760376,3.062999963760376,300,,
2000-09-11 00:00:00+00:00,3.125,3.125,3.125,3.125,300,,
2000-09-12 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-09-13 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-09-14 00:00:00+00:00,3.0,3.0,2.875,3.0,1800,,
2000-09-15 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-09-18 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-09-19 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-09-20 00:00:00+00:00,2.937999963760376,2.937999963760376,2.937999963760376,2.937999963760376,100,,
2000-09-21 00:00:00+00:00,2.875,2.875,2.812999963760376,2.875,2800,,
2000-09-22 00:00:00+00:00,2.75,2.75,2.75,2.75,300,,
2000-09-25 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2000-09-26 00:00:00+00:00,3.0,3.0,2.875,3.0,1500,,
2000-09-27 00:00:00+00:00,3.0,3.0,2.875,3.0,1100,,
2000-09-28 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-09-29 00:00:00+00:00,3.125,3.125,3.125,3.125,500,,
2000-10-02 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-10-03 00:00:00+00:00,3.0,3.0,3.0,3.0,400,,
2000-10-04 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-10-05 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-10-06 00:00:00+00:00,2.75,2.875,2.75,2.75,300,,
2000-10-09 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2000-10-10 00:00:00+00:00,3.0,3.0,2.875,3.0,2500,,
2000-10-11 00:00:00+00:00,3.0,3.0,2.875,3.0,1400,,
2000-10-12 00:00:00+00:00,2.75,2.875,2.687999963760376,2.75,4400,,
2000-10-13 00:00:00+00:00,3.0,3.0,2.625,3.0,2200,,
2000-10-16 00:00:00+00:00,3.0,3.0,2.875,3.0,600,,
2000-10-17 00:00:00+00:00,3.0,3.0,3.0,3.0,600,,
2000-10-18 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-10-19 00:00:00+00:00,3.0,3.0,3.0,3.0,1800,,
2000-10-20 00:00:00+00:00,3.0,3.0,3.0,3.0,1800,,
2000-10-23 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-10-24 00:00:00+00:00,3.0,3.0,3.0,3.0,500,,
2000-10-25 00:00:00+00:00,3.0,3.0,3.0,3.0,100,,
2000-10-26 00:00:00+00:00,3.0,3.0,3.0,3.0,200,,
2000-10-27 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-10-30 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-10-31 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-11-01 00:00:00+00:00,3.0,3.0,2.875,3.0,1100,,
2000-11-02 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-11-03 00:00:00+00:00,2.875,2.875,2.875,2.875,700,,
2000-11-06 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2000-11-07 00:00:00+00:00,2.875,2.875,2.875,2.875,100,,
2000-11-08 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2000-11-09 00:00:00+00:00,3.0,3.0,2.75,3.0,1800,,
2000-11-10 00:00:00+00:00,3.0,3.0,3.0,3.0,400,,
2000-11-13 00:00:00+00:00,3.0,3.0,2.937999963760376,3.0,600,,
2000-11-14 00:00:00+00:00,3.0,3.0,2.875,3.0,600,,
2000-11-15 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-11-16 00:00:00+00:00,3.0,3.0,2.875,3.0,1600,,
2000-11-17 00:00:00+00:00,3.0,3.0,2.875,3.0,400,,
2000-11-20 00:00:00+00:00,3.0,3.0,2.875,3.0,800,,
2000-11-21 00:00:00+00:00,3.0,3.0,3.0,3.0,200,,
2000-11-22 00:00:00+00:00,3.125,3.125,2.5,3.125,6300,,
2000-11-24 00:00:00+00:00,3.125,3.125,3.125,3.125,0,,
2000-11-27 00:00:00+00:00,3.0,3.0,2.875,3.0,900,,
2000-11-28 00:00:00+00:00,2.875,2.875,2.875,2.875,1500,,
2000-11-29 00:00:00+00:00,3.0,3.0,2.75,3.0,2100,,
2000-11-30 00:00:00+00:00,2.875,2.875,2.875,2.875,1100,,
2000-12-01 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2000-12-04 00:00:00+00:00,2.875,2.875,2.875,2.875,200,,
2000-12-05 00:00:00+00:00,2.875,2.875,2.875,2.875,200,,
2000-12-06 00:00:00+00:00,2.625,2.875,2.625,2.625,1600,,
2000-12-07 00:00:00+00:00,2.625,2.625,2.625,2.625,0,,
2000-12-08 00:00:00+00:00,2.75,2.75,2.75,2.75,1600,,
2000-12-11 00:00:00+00:00,2.625,2.625,2.625,2.625,500,,
2000-12-12 00:00:00+00:00,2.625,2.625,2.5,2.625,2700,,
2000-12-13 00:00:00+00:00,2.5,2.5,2.5,2.5,400,,
2000-12-14 00:00:00+00:00,2.312999963760376,2.375,2.312999963760376,2.312999963760376,1100,,
2000-12-15 00:00:00+00:00,2.437999963760376,2.437999963760376,2.437999963760376,2.437999963760376,500,,
2000-12-18 00:00:00+00:00,2.437999963760376,2.437999963760376,2.312999963760376,2.437999963760376,1700,,
2000-12-19 00:00:00+00:00,2.375,2.375,2.312999963760376,2.375,1300,,
2000-12-20 00:00:00+00:00,2.312999963760376,2.312999963760376,2.062999963760376,2.312999963760376,2600,,
2000-12-21 00:00:00+00:00,2.25,2.25,2.25,2.25,100,,
2000-12-22 00:00:00+00:00,2.312999963760376,2.312999963760376,2.187999963760376,2.312999963760376,1100,,
2000-12-26 00:00:00+00:00,2.437999963760376,2.437999963760376,2.312999963760376,2.437999963760376,800,,
2000-12-27 00:00:00+00:00,2.312999963760376,2.312999963760376,2.312999963760376,2.312999963760376,200,,
2000-12-28 00:00:00+00:00,2.375,2.375,2.125,2.375,1200,,
2000-12-29 00:00:00+00:00,2.562999963760376,2.562999963760376,2.25,2.562999963760376,2000,,
2001-01-02 00:00:00+00:00,2.625,2.625,2.625,2.625,600,,
2001-01-03 00:00:00+00:00,2.625,2.625,2.625,2.625,0,,
2001-01-04 00:00:00+00:00,2.625,2.625,2.625,2.625,0,,
2001-01-05 00:00:00+00:00,2.625,2.625,2.625,2.625,0,,
2001-01-08 00:00:00+00:00,2.75,2.75,2.75,2.75,1300,,
2001-01-09 00:00:00+00:00,2.625,2.625,2.625,2.625,500,,
2001-01-10 00:00:00+00:00,2.75,2.75,2.75,2.75,500,,
2001-01-11 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-01-12 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-01-16 00:00:00+00:00,2.812999963760376,2.812999963760376,2.812999963760376,2.812999963760376,400,,
2001-01-17 00:00:00+00:00,2.75,2.75,2.625,2.625,1000,,
2001-01-18 00:00:00+00:00,2.75,2.75,2.75,2.75,100,,
2001-01-19 00:00:00+00:00,2.875,3.0,2.875,3.0,2000,,
2001-01-22 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2001-01-23 00:00:00+00:00,2.875,2.875,2.875,2.875,500,,
2001-01-24 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2001-01-25 00:00:00+00:00,2.875,2.875,2.875,2.875,0,,
2001-01-26 00:00:00+00:00,2.75,2.75,2.75,2.75,500,,
2001-01-29 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-01-30 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-01-31 00:00:00+00:00,2.650000095367432,2.8499999046325684,2.650000095367432,2.8499999046325684,1500,,
2001-02-01 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,200,,
2001-02-02 00:00:00+00:00,2.700000047683716,2.8499999046325684,2.700000047683716,2.8499999046325684,300,,
2001-02-05 00:00:00+00:00,2.75,2.75,2.700000047683716,2.700000047683716,600,,
2001-02-06 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,1000,,
2001-02-07 00:00:00+00:00,2.900000095367432,2.900000095367432,2.900000095367432,2.900000095367432,1000,,
2001-02-08 00:00:00+00:00,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,600,,
2001-02-09 00:00:00+00:00,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,0,,
2001-02-12 00:00:00+00:00,2.900000095367432,2.900000095367432,2.8499999046325684,2.8499999046325684,2200,,
2001-02-13 00:00:00+00:00,2.799999952316284,2.799999952316284,2.700000047683716,2.75,1600,,
2001-02-14 00:00:00+00:00,2.680000066757202,2.75,2.680000066757202,2.75,1000,,
2001-02-15 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,500,,
2001-02-16 00:00:00+00:00,2.75,2.75,2.75,2.75,200,,
2001-02-20 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-02-21 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-02-22 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2001-02-23 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,200,,
2001-02-26 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-02-27 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-02-28 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-03-01 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-03-02 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-03-05 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-03-06 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2001-03-07 00:00:00+00:00,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,200,,
2001-03-08 00:00:00+00:00,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,0,,
2001-03-09 00:00:00+00:00,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,0,,
2001-03-12 00:00:00+00:00,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,200,,
2001-03-13 00:00:00+00:00,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,0,,
2001-03-14 00:00:00+00:00,2.5199999809265137,2.559999942779541,2.5199999809265137,2.5199999809265137,300,,
2001-03-15 00:00:00+00:00,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,0,,
2001-03-16 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,200,,
2001-03-19 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0,,
2001-03-20 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0,,
2001-03-21 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0,,
2001-03-22 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0,,
2001-03-23 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0,,
2001-03-26 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0,,
2001-03-27 00:00:00+00:00,2.390000104904175,2.390000104904175,2.390000104904175,2.390000104904175,500,,
2001-03-28 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,500,,
2001-03-29 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-03-30 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-04-02 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-04-03 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-04-04 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-04-05 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-04-06 00:00:00+00:00,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,
2001-04-09 00:00:00+00:00,2.190000057220459,2.190000057220459,2.190000057220459,2.190000057220459,500,,
2001-04-10 00:00:00+00:00,2.190000057220459,2.190000057220459,2.190000057220459,2.190000057220459,0,,
2001-04-11 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.049999952316284,2.049999952316284,200,,
2001-04-12 00:00:00+00:00,2.0,2.0,2.0,2.0,500,,
2001-04-16 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2001-04-17 00:00:00+00:00,1.899999976158142,1.899999976158142,1.850000023841858,1.850000023841858,1000,,
2001-04-18 00:00:00+00:00,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,100,,
2001-04-19 00:00:00+00:00,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,0,,
2001-04-20 00:00:00+00:00,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,0,,
2001-04-23 00:00:00+00:00,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,0,,
