date,CNOB_Open,CNOB_High,CNOB_Low,CNOB_Close,CNOB_Volume,CNOB_Dividends,CNOB_Stock Splits
1994-04-04 00:00:00+00:00,5.223507881164551,5.223507881164551,5.223507881164551,2.486609935760498,1206,0.0,
1994-04-05 00:00:00+00:00,5.223507881164551,5.223507881164551,5.223507881164551,2.486609935760498,0,0.0,
1994-04-06 00:00:00+00:00,5.223507881164551,5.306420803070068,5.140594959259033,2.44714093208313,7840,0.0,
1994-04-07 00:00:00+00:00,5.223507881164551,5.223507881164551,4.643117904663086,2.3287298679351807,40404,0.0,
1994-04-08 00:00:00+00:00,4.8918561935424805,4.8918561935424805,4.808944225311279,2.289261102676392,22916,0.0,
1994-04-11 00:00:00+00:00,4.974769115447998,4.974769115447998,4.933312892913818,2.348466157913208,3618,0.0,
1994-04-12 00:00:00+00:00,4.974769115447998,4.974769115447998,4.974769115447998,2.392324924468994,1206,0.049748,
1994-04-13 00:00:00+00:00,4.974769115447998,4.974769115447998,4.974769115447998,2.392324924468994,0,0.0,
1994-04-14 00:00:00+00:00,4.974769115447998,4.974769115447998,4.974769115447998,2.392324924468994,0,0.0,
1994-04-15 00:00:00+00:00,4.974769115447998,4.974769115447998,4.974769115447998,2.392324924468994,0,0.0,
1994-04-18 00:00:00+00:00,4.974769115447998,4.974769115447998,4.974769115447998,2.392324924468994,0,0.0,
1994-04-19 00:00:00+00:00,5.016225814819336,5.016225814819336,5.016225814819336,2.412261247634888,603,0.0,
1994-04-20 00:00:00+00:00,4.726030826568604,4.726030826568604,4.726030826568604,2.272709369659424,1809,0.0,
1994-04-21 00:00:00+00:00,4.726030826568604,4.726030826568604,4.726030826568604,2.272709369659424,0,0.0,
1994-04-22 00:00:00+00:00,4.726030826568604,4.726030826568604,4.726030826568604,2.272709369659424,0,0.0,
1994-04-25 00:00:00+00:00,4.726030826568604,4.726030826568604,4.726030826568604,2.272709369659424,4221,0.0,
1994-04-26 00:00:00+00:00,4.808944225311279,4.974769115447998,4.808944225311279,2.392324924468994,5427,0.0,
1994-04-28 00:00:00+00:00,4.974769115447998,4.974769115447998,4.974769115447998,2.392324924468994,0,0.0,
1994-04-29 00:00:00+00:00,4.705303192138672,4.705303192138672,4.705303192138672,2.2627413272857666,3618,0.0,
1994-05-02 00:00:00+00:00,4.705303192138672,4.705303192138672,4.705303192138672,2.2627413272857666,0,0.0,
1994-05-03 00:00:00+00:00,4.808944225311279,4.808944225311279,4.808944225311279,2.3125815391540527,3618,0.0,
1994-05-04 00:00:00+00:00,4.808944225311279,4.808944225311279,4.808944225311279,2.3125815391540527,4221,0.0,
1994-05-05 00:00:00+00:00,4.850399971008301,4.850399971008301,4.850399971008301,2.332517385482788,3015,0.0,
1994-05-06 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,603,0.0,
1994-05-09 00:00:00+00:00,4.684574127197266,5.016225814819336,4.684574127197266,2.252774238586426,1809,0.0,
1994-05-10 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,0,0.0,
1994-05-11 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,0,0.0,
1994-05-12 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,0,0.0,
1994-05-13 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,0,0.0,
1994-05-16 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,0,0.0,
1994-05-17 00:00:00+00:00,4.726030826568604,4.726030826568604,4.726030826568604,2.272709369659424,603,0.0,
1994-05-18 00:00:00+00:00,5.016225814819336,5.016225814819336,5.016225814819336,2.412261247634888,1206,0.0,
1994-05-19 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,603,0.0,
1994-05-20 00:00:00+00:00,4.684574127197266,4.684574127197266,4.684574127197266,2.252774238586426,0,0.0,
1994-05-23 00:00:00+00:00,4.684574127197266,4.974769115447998,4.684574127197266,2.392324924468994,3618,0.0,
1994-05-24 00:00:00+00:00,4.726030826568604,5.016225814819336,4.726030826568604,2.412261247634888,10252,0.0,
1994-05-25 00:00:00+00:00,5.016225814819336,5.016225814819336,5.016225814819336,2.412261247634888,0,0.0,
1994-05-26 00:00:00+00:00,5.016225814819336,5.016225814819336,5.016225814819336,2.412261247634888,0,0.0,
1994-05-27 00:00:00+00:00,5.016225814819336,5.016225814819336,5.016225814819336,2.412261247634888,0,0.0,
1994-05-31 00:00:00+00:00,5.016225814819336,5.016225814819336,5.016225814819336,2.412261247634888,0,0.0,
