date,CDE_Open,CDE_High,CDE_Low,CDE_Close,CDE_Volume,CDE_Dividends,CDE_Stock Splits
1980-04-17 00:00:00+00:00,0.0,116.0,104.0,95.97774505615234,650,0.0,
1980-04-18 00:00:00+00:00,0.0,116.0,104.0,95.97774505615234,1375,0.0,
1980-04-21 00:00:00+00:00,0.0,116.0,104.0,95.97774505615234,563,0.0,
1980-04-22 00:00:00+00:00,0.0,116.0,104.0,95.97774505615234,438,0.0,
1980-04-23 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,1663,0.0,
1980-04-24 00:00:00+00:00,0.0,128.0,120.0,110.74356842041016,1325,0.0,
1980-04-25 00:00:00+00:00,0.0,128.0,120.0,110.74356842041016,750,0.0,
1980-04-28 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,1138,0.0,
1980-04-29 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,850,0.0,
1980-04-30 00:00:00+00:00,0.0,120.0,112.0,103.36065673828124,838,0.0,
1980-05-01 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,1288,0.0,
1980-05-02 00:00:00+00:00,0.0,126.0,118.0,108.89781951904295,313,0.0,
1980-05-05 00:00:00+00:00,0.0,130.0,122.0,112.58927917480467,388,0.0,
1980-05-06 00:00:00+00:00,0.0,126.0,118.0,108.89781951904295,1038,0.0,
1980-05-07 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,900,0.0,
1980-05-08 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,388,0.0,
1980-05-09 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,475,0.0,
1980-05-12 00:00:00+00:00,0.0,118.0,110.0,101.51492309570312,750,0.0,
1980-05-13 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,450,0.0,
1980-05-14 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,675,0.0,
1980-05-15 00:00:00+00:00,0.0,118.0,110.0,101.51492309570312,463,0.0,
1980-05-16 00:00:00+00:00,0.0,120.0,112.0,103.36065673828124,438,0.0,
1980-05-19 00:00:00+00:00,0.0,120.0,112.0,103.36065673828124,250,0.0,
1980-05-20 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,750,0.0,
1980-05-21 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,675,0.0,
1980-05-22 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,488,0.0,
1980-05-23 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,438,0.0,
1980-05-27 00:00:00+00:00,0.0,116.0,108.0,99.6692123413086,988,0.0,
1980-05-28 00:00:00+00:00,0.0,122.0,114.0,105.20638275146484,1813,0.0,
1980-05-29 00:00:00+00:00,0.0,118.0,110.0,101.51492309570312,1600,0.0,
1980-05-30 00:00:00+00:00,0.0,124.0,116.0,107.0521011352539,663,0.0,
1980-06-02 00:00:00+00:00,0.0,136.0,128.0,118.12645721435548,1575,0.0,
1980-06-03 00:00:00+00:00,0.0,138.0,130.0,119.9721908569336,888,0.0,
1980-06-04 00:00:00+00:00,0.0,156.0,148.0,136.583740234375,1075,0.0,
1980-06-05 00:00:00+00:00,0.0,150.0,142.0,131.04653930664062,863,0.0,
1980-06-06 00:00:00+00:00,0.0,148.0,140.0,129.20082092285156,525,0.0,
1980-06-09 00:00:00+00:00,0.0,154.0,146.0,134.7379913330078,638,0.0,
1980-06-10 00:00:00+00:00,0.0,146.0,138.0,127.3550796508789,1113,0.0,
1980-06-11 00:00:00+00:00,0.0,150.0,142.0,131.04653930664062,450,0.0,
1980-06-12 00:00:00+00:00,0.0,150.0,142.0,131.04653930664062,275,0.0,
1980-06-13 00:00:00+00:00,0.0,156.0,148.0,136.583740234375,1063,0.0,
1980-06-16 00:00:00+00:00,0.0,148.0,140.0,129.20082092285156,750,0.0,
1980-06-17 00:00:00+00:00,0.0,146.0,138.0,127.3550796508789,500,0.0,
1980-06-18 00:00:00+00:00,0.0,154.0,146.0,134.7379913330078,500,0.0,
1980-06-19 00:00:00+00:00,0.0,148.0,140.0,129.20082092285156,650,0.0,
1980-06-20 00:00:00+00:00,0.0,150.0,142.0,131.04653930664062,175,0.0,
1980-06-23 00:00:00+00:00,0.0,152.0,144.0,132.89227294921875,225,0.0,
1980-06-24 00:00:00+00:00,0.0,152.0,144.0,132.89227294921875,238,0.0,
1980-06-25 00:00:00+00:00,0.0,158.0,150.0,138.42945861816406,713,0.0,
1980-06-26 00:00:00+00:00,0.0,160.0,152.0,140.27517700195312,463,0.0,
1980-06-27 00:00:00+00:00,0.0,160.0,152.0,140.27517700195312,438,0.0,
1980-06-30 00:00:00+00:00,0.0,164.0,156.0,143.96661376953125,925,0.0,
1980-07-01 00:00:00+00:00,0.0,164.0,156.0,143.96661376953125,438,0.0,
1980-07-02 00:00:00+00:00,0.0,166.0,158.0,145.8123321533203,675,0.0,
1980-07-03 00:00:00+00:00,0.0,168.0,160.0,147.65806579589844,900,0.0,
1980-07-07 00:00:00+00:00,0.0,164.0,160.0,147.65806579589844,788,0.0,
1980-07-08 00:00:00+00:00,0.0,166.0,164.0,151.3495330810547,1638,0.0,
1980-07-09 00:00:00+00:00,0.0,164.0,160.0,147.65806579589844,625,0.0,
1980-07-10 00:00:00+00:00,0.0,160.0,156.0,143.96661376953125,400,0.0,
1980-07-11 00:00:00+00:00,0.0,162.0,158.0,145.8123321533203,263,0.0,
1980-07-14 00:00:00+00:00,0.0,160.0,156.0,143.96661376953125,713,0.0,
1980-07-15 00:00:00+00:00,0.0,154.0,150.0,138.42945861816406,700,0.0,
1980-07-16 00:00:00+00:00,0.0,156.0,152.0,140.27517700195312,425,0.0,
1980-07-17 00:00:00+00:00,0.0,158.0,156.0,143.96661376953125,938,0.0,
1980-07-18 00:00:00+00:00,0.0,160.0,158.0,145.8123321533203,250,0.0,
1980-07-21 00:00:00+00:00,0.0,162.0,160.0,147.65806579589844,238,0.0,
1980-07-22 00:00:00+00:00,0.0,160.0,158.0,145.8123321533203,550,0.0,
1980-07-23 00:00:00+00:00,0.0,160.0,158.0,145.8123321533203,775,0.0,
1980-07-24 00:00:00+00:00,0.0,160.0,156.0,143.96661376953125,113,0.0,
1980-07-25 00:00:00+00:00,0.0,162.0,158.0,145.8123321533203,275,0.0,
1980-07-28 00:00:00+00:00,0.0,162.0,158.0,145.8123321533203,438,0.0,
1980-07-29 00:00:00+00:00,0.0,160.0,158.0,145.8123321533203,225,0.0,
1980-07-30 00:00:00+00:00,0.0,156.0,152.0,140.27517700195312,313,0.0,
1980-07-31 00:00:00+00:00,0.0,152.0,148.0,136.583740234375,588,0.0,
1980-08-01 00:00:00+00:00,0.0,156.0,150.0,138.42945861816406,588,0.0,
1980-08-04 00:00:00+00:00,0.0,156.0,150.0,138.42945861816406,200,0.0,
1980-08-05 00:00:00+00:00,0.0,156.0,152.0,140.27517700195312,425,0.0,
1980-08-06 00:00:00+00:00,0.0,158.0,156.0,143.96661376953125,200,0.0,
1980-08-07 00:00:00+00:00,0.0,158.0,154.0,142.1209259033203,575,0.0,
1980-08-08 00:00:00+00:00,0.0,156.0,154.0,142.1209259033203,200,0.0,
1980-08-11 00:00:00+00:00,0.0,154.0,148.0,136.583740234375,913,0.0,
1980-08-12 00:00:00+00:00,0.0,152.0,148.0,136.583740234375,1225,0.0,
1980-08-13 00:00:00+00:00,0.0,150.0,146.0,134.7379913330078,563,0.0,
1980-08-14 00:00:00+00:00,0.0,152.0,150.0,138.42945861816406,225,0.0,
1980-08-15 00:00:00+00:00,0.0,152.0,148.0,136.583740234375,238,0.0,
1980-08-18 00:00:00+00:00,0.0,150.0,146.0,134.7379913330078,375,0.0,
1980-08-19 00:00:00+00:00,0.0,148.0,144.0,132.89227294921875,425,0.0,
1980-08-20 00:00:00+00:00,0.0,154.0,152.0,140.27517700195312,975,0.0,
1980-08-21 00:00:00+00:00,0.0,156.0,152.0,140.27517700195312,1000,0.0,
1980-08-22 00:00:00+00:00,0.0,158.0,152.0,140.27517700195312,475,0.0,
1980-08-25 00:00:00+00:00,0.0,156.0,150.0,138.42945861816406,425,0.0,
1980-08-26 00:00:00+00:00,0.0,154.0,150.0,138.42945861816406,463,0.0,
1980-08-27 00:00:00+00:00,0.0,154.0,150.0,138.42945861816406,325,0.0,
1980-08-28 00:00:00+00:00,0.0,152.0,148.0,136.583740234375,313,0.0,
1980-08-29 00:00:00+00:00,0.0,152.0,148.0,136.583740234375,63,0.0,
1980-09-02 00:00:00+00:00,0.0,158.0,154.0,142.1209259033203,10225,0.0,
1980-09-03 00:00:00+00:00,0.0,160.0,156.0,143.96661376953125,638,0.0,
1980-09-04 00:00:00+00:00,0.0,168.0,164.0,151.3495330810547,975,0.0,
1980-09-05 00:00:00+00:00,0.0,184.0,182.0,167.9610595703125,1925,0.0,
1980-09-08 00:00:00+00:00,0.0,198.0,192.0,177.189697265625,1888,0.0,
1980-09-09 00:00:00+00:00,0.0,200.0,198.0,182.7268829345703,1938,0.0,
1980-09-10 00:00:00+00:00,0.0,202.0,198.0,182.7268829345703,1425,0.0,
1980-09-11 00:00:00+00:00,0.0,202.0,198.0,182.7268829345703,1138,0.0,
1980-09-12 00:00:00+00:00,0.0,204.0,200.0,184.57260131835935,875,0.0,
1980-09-15 00:00:00+00:00,0.0,198.0,194.0,179.03543090820312,1125,0.0,
1980-09-16 00:00:00+00:00,0.0,204.0,198.0,182.7268829345703,1663,0.0,
1980-09-17 00:00:00+00:00,0.0,202.0,200.0,184.57260131835935,1250,0.0,
1980-09-18 00:00:00+00:00,0.0,202.0,200.0,184.57260131835935,1200,0.0,
1980-09-19 00:00:00+00:00,0.0,204.0,200.0,184.57260131835935,888,0.0,
1980-09-22 00:00:00+00:00,0.0,232.0,228.0,210.4127655029297,3313,0.0,
1980-09-23 00:00:00+00:00,0.0,232.0,230.0,212.2584991455078,3038,0.0,
1980-09-24 00:00:00+00:00,0.0,230.0,226.0,208.56704711914065,2125,0.0,
1980-09-25 00:00:00+00:00,0.0,218.0,214.0,197.4926605224609,1800,0.0,
1980-09-26 00:00:00+00:00,0.0,210.0,204.0,188.2640686035156,888,0.0,
1980-09-29 00:00:00+00:00,0.0,202.0,198.0,182.7268829345703,1263,0.0,
1980-09-30 00:00:00+00:00,0.0,222.0,216.0,199.3384246826172,1388,0.0,
1980-10-01 00:00:00+00:00,0.0,226.0,220.0,203.02984619140625,650,0.0,
1980-10-02 00:00:00+00:00,0.0,224.0,218.0,201.1841583251953,713,0.0,
1980-10-03 00:00:00+00:00,0.0,216.0,210.0,193.8012237548828,1000,0.0,
1980-10-06 00:00:00+00:00,0.0,216.0,208.0,191.9554901123047,475,0.0,
1980-10-07 00:00:00+00:00,0.0,208.0,202.0,186.41830444335935,800,0.0,
1980-10-08 00:00:00+00:00,0.0,212.0,206.0,190.1097869873047,838,0.0,
1980-10-09 00:00:00+00:00,0.0,218.0,216.0,199.3384246826172,425,0.0,
1980-10-10 00:00:00+00:00,0.0,224.0,220.0,203.02984619140625,525,0.0,
1980-10-13 00:00:00+00:00,0.0,226.0,222.0,204.8755798339844,300,0.0,
1980-10-14 00:00:00+00:00,0.0,224.0,220.0,203.02984619140625,350,0.0,
1980-10-15 00:00:00+00:00,0.0,222.0,220.0,203.02984619140625,163,0.0,
1980-10-16 00:00:00+00:00,0.0,222.0,218.0,201.1841583251953,600,0.0,
1980-10-17 00:00:00+00:00,0.0,214.0,210.0,193.8012237548828,900,0.0,
1980-10-20 00:00:00+00:00,0.0,206.0,200.0,184.57260131835935,450,0.0,
1980-10-21 00:00:00+00:00,0.0,186.0,182.0,167.9610595703125,1300,0.0,
1980-10-22 00:00:00+00:00,0.0,196.0,194.0,179.03543090820312,900,0.0,
1980-10-23 00:00:00+00:00,0.0,192.0,186.0,171.65252685546875,888,0.0,
1980-10-24 00:00:00+00:00,0.0,192.0,186.0,171.65252685546875,313,0.0,
1980-10-27 00:00:00+00:00,0.0,194.0,190.0,175.3439483642578,688,0.0,
1980-10-28 00:00:00+00:00,0.0,192.0,184.0,169.80679321289062,175,0.0,
1980-10-29 00:00:00+00:00,0.0,194.0,190.0,175.3439483642578,788,0.0,
1980-10-30 00:00:00+00:00,0.0,194.0,190.0,175.3439483642578,363,0.0,
1980-10-31 00:00:00+00:00,0.0,184.0,180.0,166.1153564453125,775,0.0,
1980-11-03 00:00:00+00:00,0.0,186.0,182.0,167.9610595703125,775,0.0,
1980-11-05 00:00:00+00:00,0.0,188.0,182.0,167.9610595703125,1075,0.0,
1980-11-06 00:00:00+00:00,0.0,160.0,154.0,142.1209259033203,1563,0.0,
1980-11-07 00:00:00+00:00,0.0,160.0,156.0,143.96661376953125,1025,0.0,
1980-11-10 00:00:00+00:00,0.0,164.0,160.0,147.65806579589844,2325,0.0,
1980-11-11 00:00:00+00:00,0.0,166.0,162.0,149.50379943847656,425,0.0,
1980-11-12 00:00:00+00:00,0.0,166.0,164.0,151.3495330810547,350,0.0,
1980-11-13 00:00:00+00:00,0.0,168.0,164.0,151.3495330810547,488,0.0,
1980-11-14 00:00:00+00:00,0.0,174.0,168.0,155.04098510742188,450,0.0,
1980-11-17 00:00:00+00:00,0.0,174.0,168.0,155.04098510742188,313,0.0,
1980-11-18 00:00:00+00:00,0.0,178.0,174.0,160.5781707763672,538,0.0,
1980-11-19 00:00:00+00:00,0.0,184.0,178.0,164.2696075439453,1100,0.0,
1980-11-20 00:00:00+00:00,0.0,202.0,196.0,180.8811492919922,838,0.0,
1980-11-21 00:00:00+00:00,0.0,200.0,196.0,180.8811492919922,675,0.0,
1980-11-24 00:00:00+00:00,0.0,194.0,188.0,173.4982147216797,675,0.0,
1980-11-25 00:00:00+00:00,0.0,190.0,186.0,171.65252685546875,338,0.0,
1980-11-26 00:00:00+00:00,0.0,192.0,186.0,171.65252685546875,338,0.0,
1980-11-28 00:00:00+00:00,0.0,192.0,186.0,171.65252685546875,213,0.0,
1980-12-01 00:00:00+00:00,0.0,192.0,188.0,173.4982147216797,1438,0.0,
1980-12-02 00:00:00+00:00,0.0,190.0,186.0,171.65252685546875,425,0.0,
1980-12-03 00:00:00+00:00,0.0,192.0,188.0,173.4982147216797,675,0.0,
1980-12-04 00:00:00+00:00,0.0,192.0,188.0,173.4982147216797,600,0.0,
1980-12-05 00:00:00+00:00,0.0,190.0,186.0,171.65252685546875,763,0.0,
1980-12-08 00:00:00+00:00,0.0,182.0,176.0,162.42388916015625,488,0.0,
1980-12-09 00:00:00+00:00,0.0,166.0,162.0,149.50379943847656,1213,0.0,
1980-12-10 00:00:00+00:00,0.0,160.0,154.0,142.1209259033203,1400,0.0,
1980-12-11 00:00:00+00:00,0.0,146.0,142.0,131.04653930664062,1763,0.0,
1980-12-12 00:00:00+00:00,0.0,168.0,164.0,151.3495330810547,2588,0.0,
1980-12-15 00:00:00+00:00,0.0,172.0,166.0,153.19525146484375,1213,0.0,
1980-12-16 00:00:00+00:00,0.0,162.0,156.0,143.96661376953125,1363,0.0,
1980-12-17 00:00:00+00:00,0.0,170.0,166.0,153.19525146484375,763,0.0,
1980-12-18 00:00:00+00:00,0.0,170.0,166.0,153.19525146484375,738,0.0,
1980-12-19 00:00:00+00:00,0.0,170.0,164.0,151.3495330810547,250,0.0,
1980-12-22 00:00:00+00:00,0.0,172.0,168.0,155.04098510742188,338,0.0,
1980-12-23 00:00:00+00:00,0.0,178.0,172.0,158.73243713378906,850,0.0,
1980-12-24 00:00:00+00:00,0.0,180.0,174.0,160.5781707763672,363,0.0,
1980-12-26 00:00:00+00:00,0.0,180.0,174.0,160.5781707763672,113,0.0,
1980-12-29 00:00:00+00:00,0.0,180.0,174.0,160.5781707763672,1000,0.0,
1980-12-30 00:00:00+00:00,0.0,178.0,174.0,160.5781707763672,1075,0.0,
1980-12-31 00:00:00+00:00,0.0,178.0,174.0,160.5781707763672,850,0.0,
1981-01-02 00:00:00+00:00,0.0,176.0,174.0,160.5781707763672,125,0.0,
1981-01-05 00:00:00+00:00,0.0,178.0,174.0,160.5781707763672,838,0.0,
1981-01-06 00:00:00+00:00,0.0,178.0,174.0,160.5781707763672,425,0.0,
1981-01-07 00:00:00+00:00,0.0,172.0,170.0,156.88670349121094,2350,0.0,
1981-01-08 00:00:00+00:00,0.0,170.0,166.0,153.19525146484375,813,0.0,
1981-01-09 00:00:00+00:00,0.0,168.0,166.0,153.19525146484375,363,0.0,
1981-01-12 00:00:00+00:00,0.0,164.0,162.0,149.50379943847656,575,0.0,
1981-01-13 00:00:00+00:00,0.0,164.0,162.0,149.50379943847656,1125,0.0,
1981-01-14 00:00:00+00:00,0.0,164.0,160.0,147.65806579589844,775,0.0,
1981-01-15 00:00:00+00:00,0.0,164.0,160.0,147.65806579589844,463,0.0,
1981-01-16 00:00:00+00:00,0.0,162.0,158.0,145.8123321533203,200,0.0,
1981-01-19 00:00:00+00:00,0.0,162.0,158.0,145.8123321533203,250,0.0,
1981-01-20 00:00:00+00:00,0.0,164.0,158.0,145.8123321533203,263,0.0,
1981-01-21 00:00:00+00:00,0.0,162.0,160.0,147.65806579589844,388,0.0,
1981-01-22 00:00:00+00:00,0.0,154.0,148.0,136.583740234375,375,0.0,
1981-01-23 00:00:00+00:00,0.0,152.0,148.0,136.583740234375,363,0.0,
1981-01-26 00:00:00+00:00,0.0,145.0,137.5,126.89366149902344,490,0.0,
1981-01-27 00:00:00+00:00,0.0,147.5,142.5,131.5079803466797,670,0.0,
1981-01-28 00:00:00+00:00,0.0,152.5,147.5,136.12228393554688,1090,0.0,
1981-01-29 00:00:00+00:00,0.0,152.5,147.5,136.12228393554688,620,0.0,
1981-01-30 00:00:00+00:00,0.0,165.0,160.0,147.65806579589844,670,0.0,
1981-02-02 00:00:00+00:00,0.0,152.5,147.5,136.12228393554688,600,0.0,
1981-02-03 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,580,0.0,
1981-02-04 00:00:00+00:00,0.0,147.5,142.5,131.5079803466797,1110,0.0,
1981-02-05 00:00:00+00:00,0.0,152.5,145.0,133.81515502929688,450,0.0,
1981-02-06 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,180,0.0,
1981-02-09 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,310,0.0,
1981-02-10 00:00:00+00:00,0.0,157.5,155.0,143.0437774658203,260,0.0,
1981-02-11 00:00:00+00:00,0.0,150.0,147.5,136.12228393554688,420,0.0,
1981-02-12 00:00:00+00:00,0.0,147.5,145.0,133.81515502929688,250,0.0,
1981-02-13 00:00:00+00:00,0.0,147.5,145.0,133.81515502929688,370,0.0,
1981-02-17 00:00:00+00:00,0.0,147.5,142.5,131.5079803466797,320,0.0,
1981-02-18 00:00:00+00:00,0.0,155.0,147.5,136.12228393554688,550,0.0,
1981-02-19 00:00:00+00:00,0.0,147.5,145.0,133.81515502929688,560,0.0,
1981-02-20 00:00:00+00:00,0.0,157.5,152.5,140.73660278320312,910,0.0,
1981-02-23 00:00:00+00:00,0.0,155.0,152.5,140.73660278320312,270,0.0,
1981-02-24 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,80,0.0,
1981-02-25 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,240,0.0,
1981-02-26 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,320,0.0,
1981-02-27 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,560,0.0,
1981-03-02 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,630,0.0,
1981-03-03 00:00:00+00:00,0.0,147.5,142.5,131.5079803466797,420,0.0,
1981-03-04 00:00:00+00:00,0.0,145.0,140.0,129.20082092285156,380,0.0,
1981-03-05 00:00:00+00:00,0.0,137.5,135.0,124.58648681640624,820,0.0,
1981-03-06 00:00:00+00:00,0.0,145.0,140.0,129.20082092285156,360,0.0,
1981-03-09 00:00:00+00:00,0.0,147.5,142.5,131.5079803466797,540,0.0,
1981-03-10 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,490,0.0,
1981-03-11 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,470,0.0,
1981-03-12 00:00:00+00:00,0.0,153.75,150.0,138.42945861816406,490,0.0,
1981-03-13 00:00:00+00:00,0.0,162.5,157.5,145.35093688964844,1730,0.0,
1981-03-16 00:00:00+00:00,0.0,172.5,167.5,154.57955932617188,570,0.0,
1981-03-17 00:00:00+00:00,0.0,167.5,165.0,152.2723846435547,470,0.0,
1981-03-18 00:00:00+00:00,0.0,172.5,167.5,154.57955932617188,440,0.0,
1981-03-19 00:00:00+00:00,0.0,172.5,167.5,154.57955932617188,360,0.0,
1981-03-20 00:00:00+00:00,0.0,180.0,175.0,161.50100708007812,1100,0.0,
1981-03-23 00:00:00+00:00,0.0,185.0,180.0,166.1153564453125,2270,0.0,
1981-03-24 00:00:00+00:00,0.0,182.5,175.0,161.50100708007812,590,0.0,
1981-03-25 00:00:00+00:00,0.0,180.0,177.5,163.8081817626953,430,0.0,
1981-03-26 00:00:00+00:00,0.0,185.0,182.5,168.42251586914062,640,0.0,
1981-03-27 00:00:00+00:00,0.0,185.0,180.0,166.1153564453125,480,0.0,
1981-03-30 00:00:00+00:00,0.0,167.5,165.0,152.2723846435547,520,0.0,
1981-03-31 00:00:00+00:00,0.0,167.5,162.5,149.96524047851562,610,0.0,
1981-04-01 00:00:00+00:00,0.0,167.5,162.5,149.96524047851562,250,0.0,
1981-04-02 00:00:00+00:00,0.0,170.0,165.0,152.2723846435547,710,0.0,
1981-04-03 00:00:00+00:00,0.0,175.0,170.0,156.88670349121094,900,0.0,
1981-04-06 00:00:00+00:00,0.0,175.0,172.5,159.19384765625,780,0.0,
1981-04-07 00:00:00+00:00,0.0,171.25,167.5,154.57955932617188,750,0.0,
1981-04-08 00:00:00+00:00,0.0,170.0,165.0,152.2723846435547,210,0.0,
1981-04-09 00:00:00+00:00,0.0,165.0,160.0,147.65806579589844,300,0.0,
1981-04-10 00:00:00+00:00,0.0,160.0,157.5,145.35093688964844,510,0.0,
1981-04-13 00:00:00+00:00,0.0,152.5,150.0,138.42945861816406,760,0.0,
1981-04-14 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,270,0.0,
1981-04-15 00:00:00+00:00,0.0,157.5,152.5,140.73660278320312,220,0.0,
1981-04-16 00:00:00+00:00,0.0,160.0,155.0,143.0437774658203,350,0.0,
1981-04-20 00:00:00+00:00,0.0,160.0,155.0,143.0437774658203,210,0.0,
1981-04-21 00:00:00+00:00,0.0,160.0,155.0,143.0437774658203,150,0.0,
1981-04-22 00:00:00+00:00,0.0,162.5,160.0,147.65806579589844,500,0.0,
1981-04-23 00:00:00+00:00,0.0,160.0,155.0,143.0437774658203,220,0.0,
1981-04-24 00:00:00+00:00,0.0,152.5,147.5,136.12228393554688,440,0.0,
1981-04-27 00:00:00+00:00,0.0,152.5,147.5,136.12228393554688,270,0.0,
1981-04-28 00:00:00+00:00,0.0,150.0,147.5,136.12228393554688,560,0.0,
1981-04-29 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,210,0.0,
1981-04-30 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,350,0.0,
1981-05-01 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,300,0.0,
1981-05-04 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,340,0.0,
1981-05-05 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,500,0.0,
1981-05-06 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,80,0.0,
1981-05-07 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,90,0.0,
1981-05-08 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,140,0.0,
1981-05-11 00:00:00+00:00,0.0,155.0,150.0,138.42945861816406,510,0.0,
1981-05-12 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,340,0.0,
1981-05-13 00:00:00+00:00,0.0,152.5,145.0,133.81515502929688,460,0.0,
1981-05-14 00:00:00+00:00,0.0,152.5,147.5,136.12228393554688,220,0.0,
1981-05-15 00:00:00+00:00,0.0,150.0,147.5,136.12228393554688,180,0.0,
1981-05-18 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,280,0.0,
1981-05-19 00:00:00+00:00,0.0,147.5,145.0,133.81515502929688,280,0.0,
1981-05-20 00:00:00+00:00,0.0,150.0,145.0,133.81515502929688,120,0.0,
1981-05-21 00:00:00+00:00,0.0,145.0,140.0,129.20082092285156,500,0.0,
1981-05-22 00:00:00+00:00,0.0,142.5,140.0,129.20082092285156,100,0.0,
1981-05-26 00:00:00+00:00,0.0,135.0,130.0,119.9721908569336,780,0.0,
1981-05-27 00:00:00+00:00,0.0,132.5,127.5,117.66503143310548,440,0.0,
1981-05-28 00:00:00+00:00,0.0,137.5,132.5,122.27935791015624,580,0.0,
1981-05-29 00:00:00+00:00,0.0,137.5,135.0,124.58648681640624,780,0.0,
1981-06-01 00:00:00+00:00,0.0,140.0,137.5,126.89366149902344,590,0.0,
1981-06-02 00:00:00+00:00,0.0,140.0,135.0,124.58648681640624,380,0.0,
1981-06-03 00:00:00+00:00,0.0,137.5,132.5,122.27935791015624,390,0.0,
1981-06-04 00:00:00+00:00,0.0,130.0,125.0,115.35787963867188,690,0.0,
1981-06-05 00:00:00+00:00,0.0,125.0,120.0,110.74356842041016,390,0.0,
1981-06-08 00:00:00+00:00,0.0,127.5,122.5,113.05072021484376,480,0.0,
1981-06-09 00:00:00+00:00,0.0,122.5,120.0,110.74356842041016,590,0.0,
1981-06-10 00:00:00+00:00,0.0,122.5,117.5,108.43641662597656,620,0.0,
1981-06-11 00:00:00+00:00,0.0,125.0,120.0,110.74356842041016,510,0.0,
1981-06-12 00:00:00+00:00,0.0,125.0,120.0,110.74356842041016,490,0.0,
