date,IYY_Open,IYY_High,IYY_Low,IYY_Close,IYY_Volume,IYY_Dividends,IYY_Stock Splits
2000-06-16 00:00:00+00:00,34.375,34.375,33.9140625,22.858020782470703,7000,0.0,
2000-06-19 00:00:00+00:00,33.9375,34.6875,33.84375,23.25756454467773,20400,0.0,
2000-06-20 00:00:00+00:00,34.625,34.625,34.375,23.21550178527832,9600,0.0,
2000-06-21 00:00:00+00:00,34.5625,34.703125,34.375,23.27858543395996,21400,0.0,
2000-06-22 00:00:00+00:00,34.5,34.5,34.0625,22.921098709106445,6600,0.0,
2000-06-23 00:00:00+00:00,33.875,33.875,33.5625,22.621442794799805,9800,0.0,
2000-06-26 00:00:00+00:00,33.703125,33.8515625,33.703125,22.77916145324707,400,0.0,
2000-06-27 00:00:00+00:00,34.09375,34.09375,33.859375,22.81595993041992,21600,0.0,
2000-06-28 00:00:00+00:00,33.84375,34.015625,33.84375,22.873783111572266,4000,0.0,
2000-06-29 00:00:00+00:00,33.5,33.828125,33.5,22.658252716064453,6400,0.0,
2000-06-30 00:00:00+00:00,33.6328125,33.6328125,33.6328125,22.631956100463867,1400,0.0,
2000-07-03 00:00:00+00:00,34.0625,34.1015625,34.0625,22.947389602661133,2400,0.0,
2000-07-05 00:00:00+00:00,34.046875,34.046875,33.734375,22.70030212402344,1800,0.0,
2000-07-06 00:00:00+00:00,33.84375,33.953125,33.7890625,22.847501754760746,2600,0.0,
2000-07-07 00:00:00+00:00,34.21875,34.6640625,34.21875,23.325912475585938,4200,0.0,
2000-07-10 00:00:00+00:00,34.5625,34.7578125,34.5625,23.388992309570312,3400,0.0,
2000-07-11 00:00:00+00:00,34.5,34.8203125,34.5,23.357446670532227,3600,0.0,
2000-07-12 00:00:00+00:00,34.828125,35.0546875,34.8203125,23.56247329711914,4200,0.0,
2000-07-13 00:00:00+00:00,35.09375,35.2109375,35.0,23.672870635986328,208000,0.0,
2000-07-14 00:00:00+00:00,35.34375,35.40625,35.1328125,23.825336456298828,7200,0.0,
2000-07-17 00:00:00+00:00,35.5,35.6875,35.5,23.88842010498047,19400,0.0,
2000-07-18 00:00:00+00:00,35.3125,35.3125,35.078125,23.604530334472656,1200,0.0,
2000-07-19 00:00:00+00:00,34.8984375,34.953125,34.7734375,23.417863845825195,800,0.0275,
2000-07-20 00:00:00+00:00,35.0078125,35.125,35.0078125,23.60726356506348,9600,0.0,
2000-07-21 00:00:00+00:00,34.8125,34.8125,34.6953125,23.40207290649414,68600,0.0,
2000-07-24 00:00:00+00:00,34.34375,34.40625,34.21875,23.07588195800781,204600,0.0,
2000-07-25 00:00:00+00:00,34.4375,34.4375,34.109375,23.09692001342773,16800,0.0,
2000-07-26 00:00:00+00:00,33.9765625,34.09375,33.96875,22.960132598876957,2200,0.0,
2000-07-27 00:00:00+00:00,33.8125,33.8125,33.7265625,22.770729064941406,4000,0.0,
2000-07-28 00:00:00+00:00,33.703125,33.703125,32.9453125,22.18673324584961,19200,0.0,
2000-07-31 00:00:00+00:00,33.15625,33.390625,33.1484375,22.465574264526367,1800,0.0,
2000-08-01 00:00:00+00:00,33.3515625,33.3515625,33.3515625,22.460309982299805,400,0.0,
2000-08-02 00:00:00+00:00,33.59375,33.7421875,33.59375,22.63919258117676,1000,0.0,
2000-08-03 00:00:00+00:00,33.1171875,33.5703125,33.1171875,22.544490814208984,12400,0.0,
2000-08-04 00:00:00+00:00,33.890625,34.0390625,33.890625,22.860164642333984,1200,0.0,
2000-08-07 00:00:00+00:00,34.1015625,34.421875,34.1015625,23.181108474731445,6000,0.0,
2000-08-08 00:00:00+00:00,34.359375,34.5546875,34.359375,23.270544052124023,1600,0.0,
2000-08-09 00:00:00+00:00,34.578125,34.578125,34.578125,23.286319732666016,200,0.0,
2000-08-10 00:00:00+00:00,34.3125,34.3125,34.0703125,22.94434928894043,1400,0.0,
2000-08-11 00:00:00+00:00,34.234375,34.25,34.2109375,23.065357208251957,2000,0.0,
2000-08-14 00:00:00+00:00,34.375,34.65625,34.375,23.33367729187012,3400,0.0,
2000-08-15 00:00:00+00:00,34.6484375,34.6875,34.5625,23.359987258911133,2000,0.0,
2000-08-16 00:00:00+00:00,34.640625,34.75,34.5078125,23.238983154296875,122000,0.0,
2000-08-17 00:00:00+00:00,34.8359375,34.953125,34.7421875,23.538881301879883,58200,0.0,
2000-08-18 00:00:00+00:00,34.9765625,34.9765625,34.7734375,23.44417762756348,3400,0.0,
2000-08-21 00:00:00+00:00,34.953125,35.09375,34.9140625,23.512571334838867,20000,0.0,
2000-08-22 00:00:00+00:00,35.09375,35.171875,35.09375,23.686180114746094,14800,0.0,
2000-08-23 00:00:00+00:00,34.8828125,35.234375,34.828125,23.71249771118164,10000,0.0,
2000-08-24 00:00:00+00:00,35.25,35.3203125,35.15625,23.78614616394043,10200,0.0,
2000-08-25 00:00:00+00:00,35.3359375,35.421875,35.21875,23.728271484375,2400,0.0,
2000-08-28 00:00:00+00:00,35.6484375,35.65625,35.46875,23.896636962890625,64000,0.0,
2000-08-29 00:00:00+00:00,35.4140625,35.5,35.3203125,23.87032890319824,9800,0.0,
2000-08-30 00:00:00+00:00,35.3671875,35.4140625,35.2265625,23.849275588989254,5800,0.0,
2000-08-31 00:00:00+00:00,35.5078125,35.75,35.5078125,24.054481506347656,68200,0.0,
2000-09-01 00:00:00+00:00,35.9375,35.984375,35.8203125,24.13866233825684,28600,0.0,
2000-09-05 00:00:00+00:00,35.75,35.765625,35.4765625,23.97028923034668,16000,0.0,
2000-09-06 00:00:00+00:00,35.4140625,35.4140625,35.40625,23.84402275085449,6000,0.0,
2000-09-07 00:00:00+00:00,35.40625,35.40625,35.390625,23.8335018157959,118200,0.0,
2000-09-08 00:00:00+00:00,35.3125,35.3125,35.1171875,23.707231521606445,2000,0.0,
2000-09-11 00:00:00+00:00,35.140625,35.40625,35.0,23.61779022216797,35600,0.0,
