date,BELFA_Open,BELFA_High,BELFA_Low,BELFA_Close,BELFA_Volume,BELFA_Dividends,BELFA_Stock Splits
1984-03-12 00:00:00+00:00,0.0,6.0,5.8125,4.573018550872803,30000,0.0,
1984-03-13 00:00:00+00:00,0.0,6.5,6.25,4.91722583770752,49200,0.0,
1984-03-14 00:00:00+00:00,0.0,6.4375,6.25,4.91722583770752,36000,0.0,
1984-03-15 00:00:00+00:00,0.0,6.4375,6.1875,4.868053913116455,25200,0.0,
1984-03-16 00:00:00+00:00,0.0,6.625,6.3125,4.966397285461426,94400,0.0,
1984-03-19 00:00:00+00:00,0.0,6.5625,6.25,4.91722583770752,21600,0.0,
1984-03-20 00:00:00+00:00,0.0,6.625,6.25,4.91722583770752,2800,0.0,
1984-03-21 00:00:00+00:00,0.0,6.5,6.25,4.91722583770752,19200,0.0,
1984-03-22 00:00:00+00:00,0.0,6.5,6.1875,4.868053913116455,8800,0.0,
1984-03-23 00:00:00+00:00,0.0,6.5,6.1875,4.868053913116455,4400,0.0,
1984-03-26 00:00:00+00:00,0.0,6.375,6.125,4.818881988525391,14400,0.0,
1984-03-27 00:00:00+00:00,0.0,6.3125,6.125,4.818881988525391,2800,0.0,
1984-03-28 00:00:00+00:00,0.0,6.375,6.1875,4.868053913116455,32000,0.0,
1984-03-29 00:00:00+00:00,0.0,6.5,6.25,4.91722583770752,29600,0.0,
1984-03-30 00:00:00+00:00,0.0,6.5,6.25,4.91722583770752,17600,0.0,
1984-04-02 00:00:00+00:00,0.0,6.25,6.0,4.720536708831787,32000,0.0,
1984-04-03 00:00:00+00:00,0.0,6.25,5.875,4.622191905975342,10400,0.0,
1984-04-04 00:00:00+00:00,0.0,6.1875,5.875,4.622191905975342,7600,0.0,
1984-04-05 00:00:00+00:00,0.0,6.1875,5.875,4.622191905975342,6800,0.0,
1984-04-06 00:00:00+00:00,0.0,6.1875,5.875,4.622191905975342,9600,0.0,
1984-04-09 00:00:00+00:00,0.0,6.1875,5.875,4.622191905975342,16400,0.0,
1984-04-10 00:00:00+00:00,0.0,6.125,5.8125,4.573018550872803,6800,0.0,
1984-04-11 00:00:00+00:00,0.0,6.125,5.8125,4.573018550872803,5600,0.0,
1984-04-12 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,23200,0.0,
1984-04-13 00:00:00+00:00,0.0,6.125,5.875,4.622191905975342,31200,0.0,
1984-04-16 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,13200,0.0,
1984-04-17 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,7200,0.0,
1984-04-18 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,8400,0.0,
1984-04-19 00:00:00+00:00,0.0,6.125,5.9375,4.671364784240723,8400,0.0,
1984-04-23 00:00:00+00:00,0.0,6.125,5.9375,4.671364784240723,1200,0.0,
1984-04-24 00:00:00+00:00,0.0,6.125,6.0,4.720536708831787,9200,0.0,
1984-04-25 00:00:00+00:00,0.0,6.1875,6.0,4.720536708831787,9600,0.0,
1984-04-26 00:00:00+00:00,0.0,6.1875,6.0,4.720536708831787,20400,0.0,
1984-04-27 00:00:00+00:00,0.0,6.1875,6.0,4.720536708831787,8400,0.0,
1984-04-30 00:00:00+00:00,0.0,6.1875,6.0,4.720536708831787,7600,0.0,
1984-05-01 00:00:00+00:00,0.0,6.1875,6.0,4.720536708831787,7200,0.0,
1984-05-02 00:00:00+00:00,0.0,6.1875,6.0625,4.769709587097168,78400,0.0,
1984-05-03 00:00:00+00:00,0.0,6.1875,6.0625,4.769709587097168,16000,0.0,
1984-05-04 00:00:00+00:00,0.0,6.1875,6.0625,4.769709587097168,18000,0.0,
1984-05-07 00:00:00+00:00,0.0,6.75,6.3125,4.966397285461426,34400,0.0,
1984-05-08 00:00:00+00:00,0.0,6.9375,6.8125,5.359776496887207,30000,0.0,
1984-05-09 00:00:00+00:00,0.0,7.0625,6.8125,5.359776496887207,18400,0.0,
1984-05-10 00:00:00+00:00,0.0,7.125,6.9375,5.458119869232178,4800,0.0,
1984-05-11 00:00:00+00:00,0.0,7.125,6.9375,5.458119869232178,12400,0.0,
1984-05-14 00:00:00+00:00,0.0,6.9375,6.625,5.212256908416748,30000,0.0,
1984-05-15 00:00:00+00:00,0.0,6.8125,6.625,5.212256908416748,13600,0.0,
1984-05-16 00:00:00+00:00,0.0,6.5,6.3125,4.966397285461426,12400,0.0,
1984-05-17 00:00:00+00:00,0.0,6.3125,6.125,4.818881988525391,22400,0.0,
1984-05-18 00:00:00+00:00,0.0,6.1875,6.0,4.720536708831787,23600,0.0,
1984-05-21 00:00:00+00:00,0.0,6.125,5.875,4.622191905975342,30800,0.0,
1984-05-22 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,38400,0.0,
1984-05-23 00:00:00+00:00,0.0,6.0625,5.9375,4.671364784240723,11200,0.0,
1984-05-24 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,22000,0.0,
1984-05-25 00:00:00+00:00,0.0,6.0625,5.9375,4.671364784240723,10800,0.0,
1984-05-29 00:00:00+00:00,0.0,6.0625,5.875,4.622191905975342,8000,0.0,
1984-05-30 00:00:00+00:00,0.0,6.0,5.875,4.622191905975342,36400,0.0,
1984-05-31 00:00:00+00:00,0.0,5.9375,5.75,4.523847579956055,10000,0.0,
1984-06-01 00:00:00+00:00,0.0,5.9375,5.75,4.523847579956055,56400,0.0,
1984-06-04 00:00:00+00:00,0.0,5.875,5.75,4.523847579956055,33200,0.0,
1984-06-05 00:00:00+00:00,0.0,5.875,5.75,4.523847579956055,19200,0.0,
1984-06-06 00:00:00+00:00,0.0,6.125,5.9375,4.671364784240723,124000,0.0,
1984-06-07 00:00:00+00:00,0.0,6.25,6.0625,4.769709587097168,35200,0.0,
1984-06-08 00:00:00+00:00,0.0,6.5,6.25,4.91722583770752,40400,0.0,
1984-06-11 00:00:00+00:00,0.0,6.5,6.3125,4.966397285461426,33200,0.0,
1984-06-12 00:00:00+00:00,0.0,6.625,6.375,5.015570640563965,20400,0.0,
1984-06-13 00:00:00+00:00,0.0,6.625,6.375,5.015570640563965,26800,0.0,
1984-06-14 00:00:00+00:00,0.0,6.625,6.375,5.015570640563965,22400,0.0,
1984-06-15 00:00:00+00:00,0.0,6.625,6.375,5.015570640563965,9600,0.0,
1984-06-18 00:00:00+00:00,0.0,6.5625,6.375,5.015570640563965,12400,0.0,
1984-06-19 00:00:00+00:00,0.0,6.625,6.375,5.015570640563965,19600,0.0,
1984-06-20 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,18000,0.0,
1984-06-21 00:00:00+00:00,0.0,6.75,6.5625,5.163086891174316,40000,0.0,
1984-06-22 00:00:00+00:00,0.0,6.8125,6.5,5.113914489746094,43200,0.0,
1984-06-25 00:00:00+00:00,0.0,6.75,6.5625,5.163086891174316,55600,0.0,
1984-06-26 00:00:00+00:00,0.0,6.8125,6.5625,5.163086891174316,3600,0.0,
1984-06-27 00:00:00+00:00,0.0,6.8125,6.5625,5.163086891174316,15600,0.0,
1984-06-28 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,27200,0.0,
1984-06-29 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,12800,0.0,
1984-07-02 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,5200,0.0,
1984-07-03 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,2400,0.0,
1984-07-05 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,4000,0.0,
1984-07-06 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,6800,0.0,
1984-07-09 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,9600,0.0,
1984-07-10 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,2800,0.0,
1984-07-11 00:00:00+00:00,0.0,6.625,6.5,5.113914489746094,22000,0.0,
1984-07-12 00:00:00+00:00,0.0,6.625,6.25,4.91722583770752,17600,0.0,
1984-07-13 00:00:00+00:00,0.0,6.375,6.25,4.91722583770752,7400,0.0,
1984-07-16 00:00:00+00:00,0.0,6.0,5.75,4.523847579956055,16200,0.0,
1984-07-17 00:00:00+00:00,0.0,6.0,5.75,4.523847579956055,32400,0.0,
1984-07-18 00:00:00+00:00,0.0,6.0,5.75,4.523847579956055,31600,0.0,
1984-07-19 00:00:00+00:00,0.0,6.0,5.75,4.523847579956055,18800,0.0,
1984-07-20 00:00:00+00:00,0.0,6.0,5.75,4.523847579956055,8800,0.0,
1984-07-23 00:00:00+00:00,0.0,5.625,5.25,4.130471229553223,25600,0.0,
1984-07-24 00:00:00+00:00,0.0,5.625,5.25,4.130471229553223,7600,0.0,
1984-07-25 00:00:00+00:00,0.0,5.5,5.25,4.130471229553223,14400,0.0,
1984-07-26 00:00:00+00:00,0.0,5.5,5.25,4.130471229553223,24000,0.0,
1984-07-27 00:00:00+00:00,0.0,5.375,5.25,4.130471229553223,21400,0.0,
1984-07-30 00:00:00+00:00,0.0,5.5,5.25,4.130471229553223,13600,0.0,
1984-07-31 00:00:00+00:00,0.0,6.25,6.0,4.720536708831787,55400,0.0,
1984-08-01 00:00:00+00:00,0.0,6.625,6.375,5.015570640563965,23200,0.0,
1984-08-02 00:00:00+00:00,0.0,7.0,6.75,5.310604095458984,55800,0.0,
1984-08-03 00:00:00+00:00,0.0,7.125,6.75,5.310604095458984,31800,0.0,
1984-08-06 00:00:00+00:00,0.0,7.125,6.875,5.40894889831543,73200,0.0,
1984-08-07 00:00:00+00:00,0.0,7.0,6.75,5.310604095458984,23400,0.0,
1984-08-08 00:00:00+00:00,0.0,6.875,6.625,5.212256908416748,20800,0.0,
1984-08-09 00:00:00+00:00,0.0,7.0,6.75,5.310604095458984,21400,0.0,
1984-08-10 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,52000,0.0,
1984-08-13 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,4400,0.0,
1984-08-14 00:00:00+00:00,0.0,7.375,7.25,5.703981876373291,11600,0.0,
1984-08-15 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,12800,0.0,
1984-08-16 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,35800,0.0,
1984-08-17 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,6000,0.0,
1984-08-20 00:00:00+00:00,0.0,7.125,6.75,5.310604095458984,12000,0.0,
1984-08-21 00:00:00+00:00,0.0,7.25,6.875,5.40894889831543,23600,0.0,
1984-08-22 00:00:00+00:00,0.0,7.25,7.0,5.507290840148926,27600,0.0,
1984-08-23 00:00:00+00:00,0.0,7.25,7.0,5.507290840148926,8200,0.0,
1984-08-24 00:00:00+00:00,0.0,7.25,7.0,5.507290840148926,46000,0.0,
1984-08-27 00:00:00+00:00,0.0,7.5,7.125,5.605637073516846,13400,0.0,
1984-08-28 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,24400,0.0,
1984-08-29 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,12800,0.0,
1984-08-30 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,25600,0.0,
1984-08-31 00:00:00+00:00,0.0,7.375,7.125,5.605637073516846,5800,0.0,
1984-09-04 00:00:00+00:00,0.0,7.25,7.0,5.507290840148926,11000,0.0,
1984-09-05 00:00:00+00:00,0.0,7.125,7.0,5.507290840148926,28200,0.0,
1984-09-06 00:00:00+00:00,0.0,7.125,7.0,5.507290840148926,30200,0.0,
1984-09-07 00:00:00+00:00,7.125,7.375,7.125,5.605637073516846,21800,0.0,
1984-09-10 00:00:00+00:00,7.375,7.625,7.375,5.80232572555542,24400,0.0,
1984-09-11 00:00:00+00:00,7.5,7.625,7.5,5.900670528411865,44400,0.0,
1984-09-12 00:00:00+00:00,7.5,7.625,7.5,5.900670528411865,22000,0.0,
1984-09-13 00:00:00+00:00,7.5,7.625,7.5,5.900670528411865,17200,0.0,
1984-09-14 00:00:00+00:00,7.75,8.0,7.75,6.097356796264648,41000,0.0,
1984-09-17 00:00:00+00:00,8.125,8.375,8.125,6.392391681671143,37000,0.0,
1984-09-18 00:00:00+00:00,8.625,8.75,8.625,6.78577184677124,42000,0.0,
1984-09-19 00:00:00+00:00,7.875,7.875,7.75,6.097356796264648,260600,0.0,
1984-09-20 00:00:00+00:00,7.5,7.5,7.375,5.80232572555542,66000,0.0,
1984-09-21 00:00:00+00:00,7.5,7.625,7.5,5.900670528411865,43600,0.0,
1984-09-24 00:00:00+00:00,7.5,7.5,7.25,5.703981876373291,17200,0.0,
1984-09-25 00:00:00+00:00,7.25,7.5,7.25,5.703981876373291,28000,0.0,
1984-09-26 00:00:00+00:00,7.375,7.5,7.375,5.80232572555542,27200,0.0,
1984-09-27 00:00:00+00:00,7.375,7.5,7.375,5.80232572555542,15200,0.0,
1984-09-28 00:00:00+00:00,7.375,7.5,7.25,5.703981876373291,31600,0.0,
1984-10-01 00:00:00+00:00,7.25,7.25,7.125,5.605637073516846,18600,0.0,
1984-10-02 00:00:00+00:00,6.875,6.875,6.625,5.212256908416748,33400,0.0,
1984-10-03 00:00:00+00:00,6.625,6.75,6.625,5.212256908416748,23000,0.0,
1984-10-04 00:00:00+00:00,6.5,6.5,6.375,5.015570640563965,19800,0.0,
1984-10-05 00:00:00+00:00,6.375,6.625,6.375,5.015570640563965,15600,0.0,
1984-10-08 00:00:00+00:00,6.5,6.625,6.5,5.113914489746094,10800,0.0,
1984-10-09 00:00:00+00:00,6.5,6.625,6.5,5.113914489746094,34400,0.0,
1984-10-10 00:00:00+00:00,6.5,6.5,6.25,4.91722583770752,56400,0.0,
1984-10-11 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,17600,0.0,
1984-10-12 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,9800,0.0,
1984-10-15 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,11600,0.0,
1984-10-16 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,17000,0.0,
1984-10-17 00:00:00+00:00,6.25,6.375,6.125,4.818881988525391,26400,0.0,
1984-10-18 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,16200,0.0,
1984-10-19 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,35800,0.0,
1984-10-22 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,13600,0.0,
1984-10-23 00:00:00+00:00,6.25,6.5,6.25,4.91722583770752,8400,0.0,
1984-10-24 00:00:00+00:00,6.25,6.375,6.25,4.91722583770752,8000,0.0,
1984-10-25 00:00:00+00:00,6.25,6.25,6.0,4.720536708831787,12600,0.0,
1984-10-26 00:00:00+00:00,6.0,6.125,6.0,4.720536708831787,12600,0.0,
1984-10-29 00:00:00+00:00,6.0,6.125,6.0,4.720536708831787,14600,0.0,
1984-10-30 00:00:00+00:00,6.0,6.125,5.875,4.622191905975342,24800,0.0,
1984-10-31 00:00:00+00:00,5.625,5.625,5.375,4.228815078735352,27800,0.0,
1984-11-01 00:00:00+00:00,5.375,5.375,5.25,4.130471229553223,54600,0.0,
1984-11-02 00:00:00+00:00,5.375,5.5,5.375,4.228815078735352,16800,0.0,
1984-11-05 00:00:00+00:00,5.5,5.625,5.5,4.327159404754639,47000,0.0,
1984-11-06 00:00:00+00:00,6.125,6.25,6.125,4.818881988525391,60200,0.0,
1984-11-07 00:00:00+00:00,6.125,6.125,5.875,4.622191905975342,33800,0.0,
1984-11-08 00:00:00+00:00,6.0,6.125,6.0,4.720536708831787,8000,0.0,
1984-11-09 00:00:00+00:00,6.125,6.375,6.125,4.818881988525391,13000,0.0,
1984-11-12 00:00:00+00:00,6.125,6.25,6.0,4.720536708831787,27800,0.0,
1984-11-13 00:00:00+00:00,6.0,6.125,5.875,4.622191905975342,10800,0.0,
1984-11-14 00:00:00+00:00,5.875,6.0,5.875,4.622191905975342,7600,0.0,
1984-11-15 00:00:00+00:00,5.875,6.0,5.875,4.622191905975342,7000,0.0,
1984-11-16 00:00:00+00:00,5.875,6.0,5.875,4.622191905975342,3200,0.0,
1984-11-19 00:00:00+00:00,5.875,6.125,5.875,4.622191905975342,21200,0.0,
1984-11-20 00:00:00+00:00,5.875,6.125,5.875,4.622191905975342,5200,0.0,
1984-11-21 00:00:00+00:00,5.875,6.125,5.875,4.622191905975342,2000,0.0,
1984-11-23 00:00:00+00:00,6.0,6.25,6.0,4.720536708831787,2800,0.0,
1984-11-26 00:00:00+00:00,6.0,6.125,6.0,4.720536708831787,17200,0.0,
1984-11-27 00:00:00+00:00,6.0,6.125,5.875,4.622191905975342,9000,0.0,
1984-11-28 00:00:00+00:00,5.875,6.0,5.875,4.622191905975342,2800,0.0,
1984-11-29 00:00:00+00:00,5.875,6.0,5.75,4.523847579956055,8600,0.0,
1984-11-30 00:00:00+00:00,5.75,5.875,5.75,4.523847579956055,4400,0.0,
1984-12-03 00:00:00+00:00,5.75,6.0,5.75,4.523847579956055,11000,0.0,
1984-12-04 00:00:00+00:00,5.75,5.875,5.75,4.523847579956055,14400,0.0,
1984-12-05 00:00:00+00:00,5.75,5.75,5.375,4.228815078735352,17200,0.0,
1984-12-06 00:00:00+00:00,5.375,5.375,5.125,4.032125473022461,23800,0.0,
1984-12-07 00:00:00+00:00,4.875,4.875,4.625,3.638748407363892,40800,0.0,
1984-12-10 00:00:00+00:00,4.625,4.75,4.5,3.540402173995972,34800,0.0,
1984-12-11 00:00:00+00:00,4.5,4.625,4.5,3.540402173995972,25400,0.0,
1984-12-12 00:00:00+00:00,4.625,4.75,4.625,3.638748407363892,18600,0.0,
1984-12-13 00:00:00+00:00,4.875,5.125,4.875,3.835436344146729,11800,0.0,
1984-12-14 00:00:00+00:00,5.0,5.25,5.0,3.933779239654541,12600,0.0,
1984-12-17 00:00:00+00:00,5.0,5.125,4.875,3.835436344146729,23800,0.0,
1984-12-18 00:00:00+00:00,5.25,5.25,5.25,4.130471229553223,39400,0.0,
1984-12-19 00:00:00+00:00,5.25,5.375,5.25,4.130471229553223,18600,0.0,
1984-12-20 00:00:00+00:00,5.25,5.375,5.25,4.130471229553223,6600,0.0,
1984-12-21 00:00:00+00:00,5.25,5.375,5.25,4.228815078735352,7400,0.0,
1984-12-24 00:00:00+00:00,5.375,5.375,5.0,3.933779239654541,15800,0.0,
1984-12-26 00:00:00+00:00,5.125,5.25,5.125,4.032125473022461,14000,0.0,
1984-12-27 00:00:00+00:00,5.125,5.25,5.125,4.032125473022461,27800,0.0,
1984-12-28 00:00:00+00:00,5.125,5.125,4.875,4.032125473022461,48600,0.0,
1984-12-31 00:00:00+00:00,5.125,5.125,5.125,4.032125473022461,62200,0.0,
1985-01-02 00:00:00+00:00,5.25,5.25,5.25,4.130471229553223,9800,0.0,
1985-01-03 00:00:00+00:00,5.25,5.25,5.25,4.130471229553223,5400,0.0,
1985-01-04 00:00:00+00:00,5.25,5.25,4.875,3.933779239654541,26000,0.0,
1985-01-07 00:00:00+00:00,5.0,5.0,5.0,3.933779239654541,18800,0.0,
1985-01-08 00:00:00+00:00,5.0,5.125,5.0,3.933779239654541,18600,0.0,
1985-01-09 00:00:00+00:00,5.0,5.0,5.0,3.933779239654541,18600,0.0,
1985-01-10 00:00:00+00:00,5.0,5.0,5.0,3.933779239654541,37600,0.0,
1985-01-11 00:00:00+00:00,5.0625,5.25,5.0625,4.130471229553223,34800,0.0,
1985-01-14 00:00:00+00:00,5.25,5.25,5.25,4.130471229553223,11600,0.0,
1985-01-15 00:00:00+00:00,5.25,5.25,5.25,4.130471229553223,27200,0.0,
1985-01-16 00:00:00+00:00,5.5,5.5,5.5,4.327159404754639,59400,0.0,
1985-01-17 00:00:00+00:00,5.625,5.75,5.625,4.425503253936768,28000,0.0,
1985-01-18 00:00:00+00:00,5.625,5.75,5.5,4.425503253936768,31400,0.0,
1985-01-21 00:00:00+00:00,5.625,5.625,5.5,4.327159404754639,20800,0.0,
1985-01-22 00:00:00+00:00,5.625,5.8125,5.625,4.425503253936768,43400,0.0,
1985-01-23 00:00:00+00:00,5.625,5.625,5.625,4.425503253936768,17400,0.0,
1985-01-24 00:00:00+00:00,5.75,5.75,5.75,4.523847579956055,90200,0.0,
1985-01-25 00:00:00+00:00,5.75,5.875,5.625,4.622191905975342,17800,0.0,
1985-01-28 00:00:00+00:00,5.875,6.0,5.875,4.622191905975342,39600,0.0,
1985-01-29 00:00:00+00:00,5.875,6.0,5.875,4.622191905975342,18000,0.0,
1985-01-30 00:00:00+00:00,6.0,6.125,6.0,4.720536708831787,41200,0.0,
1985-01-31 00:00:00+00:00,6.0,6.0,6.0,4.720536708831787,19800,0.0,
1985-02-01 00:00:00+00:00,6.0,6.0,5.75,4.720536708831787,18400,0.0,
1985-02-04 00:00:00+00:00,6.125,6.5,6.125,4.818881988525391,188000,0.0,
1985-02-05 00:00:00+00:00,6.125,6.25,6.125,4.818881988525391,63400,0.0,
1985-02-06 00:00:00+00:00,6.125,6.125,6.0,4.720536708831787,29800,0.0,
1985-02-07 00:00:00+00:00,6.125,6.125,6.125,4.818881988525391,20000,0.0,
1985-02-08 00:00:00+00:00,6.125,6.25,6.0,4.91722583770752,53000,0.0,
1985-02-11 00:00:00+00:00,6.25,6.375,6.25,4.91722583770752,25200,0.0,
1985-02-12 00:00:00+00:00,6.375,6.375,6.375,5.015570640563965,5600,0.0,
1985-02-13 00:00:00+00:00,6.375,6.375,6.25,4.91722583770752,24400,0.0,
1985-02-14 00:00:00+00:00,6.3125,6.375,6.3125,4.966397285461426,18200,0.0,
1985-02-15 00:00:00+00:00,6.3125,6.375,6.125,4.818881988525391,6200,0.0,
1985-02-19 00:00:00+00:00,6.375,6.375,6.375,5.015570640563965,17200,0.0,
