date,MAN_Open,MAN_High,MAN_Low,MAN_Close,MAN_Volume,MAN_Dividends,MAN_Stock Splits
1989-02-01 00:00:00+00:00,15.25,15.25,15.0,9.50888729095459,135400,0.0,
1989-02-02 00:00:00+00:00,15.125,15.375,15.125,9.586830139160156,52300,0.0,
1989-02-03 00:00:00+00:00,15.625,15.75,15.625,9.820652961730955,7200,0.0,
1989-02-06 00:00:00+00:00,15.625,15.625,15.25,9.586830139160156,63800,0.0,
1989-02-07 00:00:00+00:00,15.625,16.5,15.625,10.288301467895508,201600,0.0,
1989-02-08 00:00:00+00:00,16.125,16.25,16.0,10.054481506347656,600000,0.0,
1989-02-09 00:00:00+00:00,16.125,16.5,16.125,10.288301467895508,382300,0.0,
1989-02-10 00:00:00+00:00,16.25,16.625,16.25,10.13241958618164,510600,0.0,
1989-02-13 00:00:00+00:00,16.375,16.75,16.375,10.366246223449709,572700,0.0,
1989-02-14 00:00:00+00:00,16.75,17.0,16.625,10.444189071655272,192900,0.0,
1989-02-15 00:00:00+00:00,17.0,17.0,16.75,10.444189071655272,128800,0.0,
1989-02-16 00:00:00+00:00,16.625,16.875,16.625,10.444189071655272,974300,0.0,
1989-02-17 00:00:00+00:00,16.75,17.125,16.75,10.60007095336914,42000,0.0,
1989-02-21 00:00:00+00:00,16.75,16.875,16.625,10.444189071655272,377300,0.0,
1989-02-22 00:00:00+00:00,16.625,16.75,16.5,10.288301467895508,149800,0.0,
1989-02-23 00:00:00+00:00,16.625,16.75,16.5,10.366246223449709,23600,0.0,
1989-02-24 00:00:00+00:00,16.75,16.75,16.5,10.366246223449709,45400,0.0,
1989-02-27 00:00:00+00:00,16.0,16.0,15.75,10.06816864013672,259000,0.28,
1989-02-28 00:00:00+00:00,15.875,16.25,15.875,10.226715087890623,352200,0.0,
1989-03-01 00:00:00+00:00,16.125,16.25,16.125,10.226715087890623,261000,0.0,
1989-03-02 00:00:00+00:00,16.125,16.25,16.125,10.226715087890623,93500,0.0,
1989-03-03 00:00:00+00:00,16.25,16.25,16.125,10.305994987487791,100400,0.0,
1989-03-06 00:00:00+00:00,16.125,16.25,16.0,10.226715087890623,382700,0.0,
1989-03-07 00:00:00+00:00,16.125,16.125,15.875,10.06816864013672,125900,0.0,
1989-03-08 00:00:00+00:00,15.75,15.875,15.75,9.988889694213867,193200,0.0,
1989-03-09 00:00:00+00:00,15.875,15.875,15.625,10.06816864013672,145200,0.0,
1989-03-10 00:00:00+00:00,15.875,15.875,15.75,9.988889694213867,88400,0.0,
1989-03-13 00:00:00+00:00,15.875,16.125,15.875,10.147440910339355,516600,0.0,
1989-03-14 00:00:00+00:00,16.25,16.375,16.25,10.38527011871338,292400,0.0,
1989-03-15 00:00:00+00:00,16.375,16.375,16.25,10.38527011871338,148400,0.0,
1989-03-16 00:00:00+00:00,16.375,16.375,16.375,10.38527011871338,131500,0.0,
1989-03-17 00:00:00+00:00,16.125,16.125,16.0,10.147440910339355,383700,0.0,
1989-03-20 00:00:00+00:00,15.875,16.0,15.875,10.147440910339355,468800,0.0,
1989-03-21 00:00:00+00:00,16.0,16.125,16.0,10.226715087890623,164700,0.0,
1989-03-22 00:00:00+00:00,16.0,16.0,15.75,9.988889694213867,296300,0.0,
1989-03-23 00:00:00+00:00,15.625,15.75,15.625,9.988889694213867,24300,0.0,
1989-03-27 00:00:00+00:00,15.75,15.75,15.625,9.9096097946167,47700,0.0,
1989-03-28 00:00:00+00:00,15.625,15.625,15.625,9.9096097946167,53100,0.0,
1989-03-29 00:00:00+00:00,15.625,15.625,15.375,9.830333709716797,99300,0.0,
1989-03-30 00:00:00+00:00,15.5,15.5,15.375,9.751057624816896,164600,0.0,
1989-03-31 00:00:00+00:00,15.375,15.5,15.25,9.830333709716797,149200,0.0,
1989-04-03 00:00:00+00:00,15.375,16.25,15.375,10.226715087890623,1207700,0.0,
1989-04-04 00:00:00+00:00,15.875,16.25,15.875,10.147440910339355,878800,0.0,
1989-04-05 00:00:00+00:00,16.125,16.125,16.0,10.226715087890623,497100,0.0,
1989-04-06 00:00:00+00:00,16.125,16.125,15.875,10.06816864013672,457000,0.0,
1989-04-07 00:00:00+00:00,15.75,16.0,15.75,10.06816864013672,270600,0.0,
1989-04-10 00:00:00+00:00,15.875,16.0,15.875,10.147440910339355,90900,0.0,
1989-04-11 00:00:00+00:00,15.875,16.0,15.875,10.06816864013672,158400,0.0,
1989-04-12 00:00:00+00:00,15.875,16.0,15.875,10.06816864013672,158900,0.0,
1989-04-13 00:00:00+00:00,15.875,16.0,15.75,10.06816864013672,50600,0.0,
1989-04-14 00:00:00+00:00,15.875,16.0,15.875,10.147440910339355,65700,0.0,
1989-04-17 00:00:00+00:00,16.0,16.0,15.875,10.147440910339355,22500,0.0,
1989-04-18 00:00:00+00:00,16.0,16.125,16.0,10.226715087890623,240000,0.0,
1989-04-19 00:00:00+00:00,16.125,16.125,16.0,10.147440910339355,112300,0.0,
1989-04-20 00:00:00+00:00,15.875,15.875,15.5,9.988889694213867,156500,0.0,
1989-04-21 00:00:00+00:00,15.875,15.875,15.75,10.06816864013672,39200,0.0,
1989-04-24 00:00:00+00:00,15.625,15.75,15.625,9.9096097946167,103400,0.0,
1989-04-25 00:00:00+00:00,15.625,15.625,15.375,9.830333709716797,29800,0.0,
1989-04-26 00:00:00+00:00,15.5,15.875,15.5,9.988889694213867,349800,0.0,
1989-04-27 00:00:00+00:00,16.0,16.125,16.0,10.147440910339355,199300,0.0,
1989-04-28 00:00:00+00:00,16.0,16.25,16.0,10.226715087890623,113200,0.0,
1989-05-01 00:00:00+00:00,16.0,16.25,16.0,10.226715087890623,98700,0.0,
1989-05-02 00:00:00+00:00,16.125,16.25,16.0,10.226715087890623,301400,0.0,
1989-05-03 00:00:00+00:00,16.125,16.375,16.125,10.38527011871338,246900,0.0,
1989-05-04 00:00:00+00:00,16.5,17.0,16.5,10.6231050491333,293800,0.0,
1989-05-05 00:00:00+00:00,16.875,16.875,16.75,10.6231050491333,61200,0.0,
1989-05-08 00:00:00+00:00,16.875,16.875,16.625,10.543828010559082,116100,0.0,
1989-05-09 00:00:00+00:00,16.625,16.625,16.375,10.38527011871338,96000,0.0,
1989-05-10 00:00:00+00:00,16.5,16.5,16.375,10.464547157287598,229200,0.0,
1989-05-11 00:00:00+00:00,16.5,16.75,16.375,10.6231050491333,271900,0.0,
1989-05-12 00:00:00+00:00,16.75,17.125,16.625,10.781655311584473,523300,0.0,
1989-05-15 00:00:00+00:00,16.75,16.75,16.625,10.6231050491333,292100,0.0,
1989-05-16 00:00:00+00:00,16.625,16.75,16.625,10.543828010559082,252300,0.0,
1989-05-17 00:00:00+00:00,16.625,16.625,16.375,10.38527011871338,143300,0.0,
1989-05-18 00:00:00+00:00,16.5,16.625,16.375,10.543828010559082,172100,0.0,
1989-05-19 00:00:00+00:00,16.25,16.375,16.0,10.38527011871338,555000,0.0,
1989-05-22 00:00:00+00:00,15.75,15.875,15.625,10.06816864013672,551200,0.0,
1989-05-23 00:00:00+00:00,15.75,15.875,15.625,9.988889694213867,254500,0.0,
1989-05-24 00:00:00+00:00,15.75,15.75,15.625,9.988889694213867,128300,0.0,
1989-05-25 00:00:00+00:00,15.75,16.125,15.75,10.06816864013672,1065800,0.0,
1989-05-26 00:00:00+00:00,16.0,16.125,15.75,10.06816864013672,511900,0.0,
1989-05-30 00:00:00+00:00,15.5,15.625,15.375,9.830333709716797,524900,0.0,
1989-05-31 00:00:00+00:00,15.375,15.5,15.375,9.830333709716797,398300,0.0,
1989-06-01 00:00:00+00:00,15.375,15.5,15.25,9.830333709716797,248100,0.0,
1989-06-02 00:00:00+00:00,15.5,15.625,15.375,9.9096097946167,174200,0.0,
1989-06-05 00:00:00+00:00,15.5,15.5,15.125,9.59250259399414,171600,0.0,
1989-06-06 00:00:00+00:00,15.25,15.25,15.125,9.67177677154541,77600,0.0,
1989-06-07 00:00:00+00:00,15.25,15.375,15.25,9.67177677154541,273300,0.0,
1989-06-08 00:00:00+00:00,15.375,15.625,15.375,9.830333709716797,295900,0.0,
1989-06-09 00:00:00+00:00,15.25,15.5,15.25,9.751057624816896,212600,0.0,
1989-06-12 00:00:00+00:00,15.125,15.125,15.0,9.59250259399414,193800,0.0,
1989-06-13 00:00:00+00:00,15.0,15.0,14.625,9.354674339294434,420200,0.0,
1989-06-14 00:00:00+00:00,14.625,14.75,14.625,9.354674339294434,65300,0.0,
1989-06-15 00:00:00+00:00,14.625,14.625,14.125,9.116844177246094,117700,0.0,
1989-06-16 00:00:00+00:00,14.25,14.875,14.25,9.354674339294434,334300,0.0,
1989-06-19 00:00:00+00:00,14.875,15.0,14.75,9.43394947052002,309100,0.0,
1989-06-20 00:00:00+00:00,15.0,15.125,15.0,9.513224601745604,658600,0.0,
1989-06-21 00:00:00+00:00,15.25,15.375,15.125,9.751057624816896,537000,0.0,
1989-06-22 00:00:00+00:00,15.375,15.375,15.25,9.751057624816896,574800,0.0,
1989-06-23 00:00:00+00:00,15.625,16.125,15.625,10.06816864013672,310000,0.0,
1989-06-26 00:00:00+00:00,15.875,15.875,15.5,9.9096097946167,398000,0.0,
1989-06-27 00:00:00+00:00,15.625,16.0,15.625,10.06816864013672,430100,0.0,
1989-06-28 00:00:00+00:00,15.875,15.875,15.625,9.988889694213867,96700,0.0,
1989-06-29 00:00:00+00:00,15.75,15.75,15.375,9.751057624816896,269600,0.0,
1989-06-30 00:00:00+00:00,15.5,15.5,15.25,9.67177677154541,188600,0.0,
1989-07-03 00:00:00+00:00,15.375,15.5,15.25,9.67177677154541,39300,0.0,
1989-07-05 00:00:00+00:00,15.375,15.625,15.375,9.830333709716797,60700,0.0,
1989-07-06 00:00:00+00:00,15.625,15.625,15.5,9.9096097946167,75700,0.0,
1989-07-07 00:00:00+00:00,15.5,16.0,15.5,10.147440910339355,137800,0.0,
1989-07-10 00:00:00+00:00,16.0,16.375,16.0,10.38527011871338,508300,0.0,
1989-07-11 00:00:00+00:00,16.5,16.625,16.375,10.464547157287598,488300,0.0,
1989-07-12 00:00:00+00:00,16.5,16.625,16.5,10.543828010559082,245800,0.0,
1989-07-13 00:00:00+00:00,16.625,17.25,16.5,10.94021224975586,377400,0.0,
1989-07-14 00:00:00+00:00,16.75,16.875,16.75,10.6231050491333,737400,0.0,
1989-07-17 00:00:00+00:00,16.625,16.75,16.5,10.6231050491333,406900,0.0,
1989-07-18 00:00:00+00:00,16.625,17.125,16.625,10.86093807220459,541100,0.0,
1989-07-19 00:00:00+00:00,17.25,17.75,17.25,11.178041458129885,845500,0.0,
1989-07-20 00:00:00+00:00,17.875,18.625,17.875,11.653704643249512,992300,0.0,
1989-07-21 00:00:00+00:00,18.375,18.5,18.25,11.732980728149414,357300,0.0,
1989-07-24 00:00:00+00:00,18.25,18.25,18.0,11.49515151977539,318400,0.0,
1989-07-25 00:00:00+00:00,18.0,18.25,17.875,11.49515151977539,287400,0.0,
1989-07-26 00:00:00+00:00,18.125,18.25,17.875,11.574427604675291,145400,0.0,
1989-07-27 00:00:00+00:00,18.25,18.25,18.0,11.574427604675291,186000,0.0,
1989-07-28 00:00:00+00:00,18.125,18.125,18.0,11.49515151977539,109300,0.0,
1989-07-31 00:00:00+00:00,18.125,18.25,18.0,11.49515151977539,163500,0.0,
1989-08-01 00:00:00+00:00,17.875,18.25,17.75,11.415870666503906,694400,0.0,
1989-08-02 00:00:00+00:00,18.125,18.25,18.125,11.49515151977539,403500,0.0,
1989-08-03 00:00:00+00:00,18.125,18.125,17.875,11.415870666503906,102800,0.0,
1989-08-04 00:00:00+00:00,17.875,17.875,17.75,11.336597442626951,164000,0.0,
1989-08-07 00:00:00+00:00,17.75,17.875,17.5,11.336597442626951,437500,0.0,
1989-08-08 00:00:00+00:00,18.0,18.375,17.875,11.653704643249512,735500,0.0,
1989-08-09 00:00:00+00:00,18.5,18.75,18.5,11.732980728149414,1044900,0.0,
1989-08-10 00:00:00+00:00,18.25,18.375,18.125,11.49515151977539,247500,0.0,
1989-08-11 00:00:00+00:00,18.0,18.0,17.75,11.336597442626951,423600,0.0,
1989-08-14 00:00:00+00:00,17.75,17.875,17.5,11.178041458129885,112900,0.0,
1989-08-15 00:00:00+00:00,17.5,17.625,17.375,11.178041458129885,107800,0.0,
1989-08-16 00:00:00+00:00,17.625,17.75,17.5,11.257320404052734,253500,0.0,
1989-08-17 00:00:00+00:00,17.75,17.875,17.75,11.336597442626951,82800,0.0,
1989-08-18 00:00:00+00:00,17.75,18.0,17.75,11.415870666503906,122200,0.0,
1989-08-21 00:00:00+00:00,18.0,18.25,17.875,11.405664443969728,148200,0.109,
1989-08-22 00:00:00+00:00,17.75,18.0,17.75,11.485424995422363,119100,0.0,
1989-08-23 00:00:00+00:00,18.0,18.0,17.75,11.485424995422363,157300,0.0,
1989-08-24 00:00:00+00:00,18.0,18.0,17.875,11.485424995422363,200100,0.0,
1989-08-25 00:00:00+00:00,17.875,18.0,17.875,11.485424995422363,114100,0.0,
1989-08-28 00:00:00+00:00,17.875,18.0,17.875,11.405664443969728,9900,0.0,
1989-08-29 00:00:00+00:00,18.0,18.125,18.0,11.485424995422363,11600,0.0,
1989-08-30 00:00:00+00:00,18.125,18.125,17.875,11.565185546875,187500,0.0,
1989-08-31 00:00:00+00:00,18.0,18.25,18.0,11.565185546875,78400,0.0,
1989-09-01 00:00:00+00:00,18.0,18.0,17.75,11.405664443969728,205100,0.0,
1989-09-05 00:00:00+00:00,17.75,17.75,17.625,11.325902938842772,201400,0.0,
1989-09-06 00:00:00+00:00,17.625,17.625,17.375,11.166385650634766,267400,0.0,
1989-09-07 00:00:00+00:00,17.625,17.75,17.625,11.246142387390137,93100,0.0,
1989-09-08 00:00:00+00:00,17.625,17.625,17.25,11.08662223815918,155900,0.0,
1989-09-11 00:00:00+00:00,17.125,17.125,16.875,10.847344398498535,41700,0.0,
1989-09-12 00:00:00+00:00,17.0,17.25,17.0,10.927106857299805,628200,0.0,
1989-09-13 00:00:00+00:00,17.25,17.5,17.25,11.08662223815918,485000,0.0,
1989-09-14 00:00:00+00:00,17.5,17.5,17.0,10.927106857299805,121500,0.0,
1989-09-15 00:00:00+00:00,16.875,16.875,16.625,10.767582893371582,52600,0.0,
1989-09-18 00:00:00+00:00,17.0,17.125,17.0,10.927106857299805,70800,0.0,
1989-09-19 00:00:00+00:00,17.0,17.125,17.0,10.927106857299805,43100,0.0,
1989-09-20 00:00:00+00:00,17.125,17.25,17.125,10.927106857299805,165500,0.0,
1989-09-21 00:00:00+00:00,17.25,17.5,17.25,11.08662223815918,155200,0.0,
1989-09-22 00:00:00+00:00,17.5,17.5,17.125,11.08662223815918,205100,0.0,
1989-09-25 00:00:00+00:00,17.5,17.875,17.5,11.246142387390137,71200,0.0,
1989-09-26 00:00:00+00:00,17.75,18.25,17.75,11.485424995422363,349600,0.0,
1989-09-27 00:00:00+00:00,17.875,18.125,17.875,11.565185546875,254200,0.0,
1989-09-28 00:00:00+00:00,18.0,18.25,18.0,11.644942283630373,113800,0.0,
1989-09-29 00:00:00+00:00,18.125,18.75,18.125,11.804462432861328,184400,0.0,
1989-10-02 00:00:00+00:00,18.5,18.625,18.375,11.804462432861328,116900,0.0,
1989-10-03 00:00:00+00:00,18.375,18.5,18.375,11.804462432861328,337900,0.0,
1989-10-04 00:00:00+00:00,18.375,18.5,18.25,11.724702835083008,128400,0.0,
1989-10-05 00:00:00+00:00,18.5,18.5,18.25,11.724702835083008,134200,0.0,
1989-10-06 00:00:00+00:00,18.375,18.5,18.25,11.724702835083008,92400,0.0,
1989-10-09 00:00:00+00:00,18.0,18.125,17.75,11.565185546875,227300,0.0,
1989-10-10 00:00:00+00:00,18.0,18.25,17.625,11.405664443969728,192700,0.0,
1989-10-11 00:00:00+00:00,17.625,17.625,17.5,11.246142387390137,191200,0.0,
1989-10-12 00:00:00+00:00,17.625,17.625,17.375,11.08662223815918,111400,0.0,
1989-10-13 00:00:00+00:00,17.5,17.625,16.75,10.767582893371582,84200,0.0,
1989-10-16 00:00:00+00:00,15.25,16.875,15.25,10.687824249267578,449900,0.0,
1989-10-17 00:00:00+00:00,16.875,17.375,16.75,11.006865501403809,190900,0.0,
1989-10-18 00:00:00+00:00,17.125,17.125,16.875,10.847344398498535,145700,0.0,
1989-10-19 00:00:00+00:00,17.0,17.25,17.0,11.006865501403809,147500,0.0,
1989-10-20 00:00:00+00:00,17.25,17.25,16.75,10.687824249267578,116500,0.0,
1989-10-23 00:00:00+00:00,16.625,16.75,16.25,10.368782997131348,153300,0.0,
1989-10-24 00:00:00+00:00,16.25,16.25,15.875,10.28902530670166,157200,0.0,
1989-10-25 00:00:00+00:00,15.875,16.0,15.875,10.209263801574709,111200,0.0,
1989-10-26 00:00:00+00:00,15.875,15.875,15.125,9.890223503112791,584900,0.0,
1989-10-27 00:00:00+00:00,15.375,15.5,15.25,9.730706214904783,170400,0.0,
1989-10-30 00:00:00+00:00,15.375,15.375,15.0,9.65094757080078,154400,0.0,
1989-10-31 00:00:00+00:00,15.0,15.25,15.0,9.65094757080078,99500,0.0,
1989-11-01 00:00:00+00:00,15.25,15.375,15.25,9.730706214904783,145600,0.0,
1989-11-02 00:00:00+00:00,15.375,15.5,15.25,9.730706214904783,112100,0.0,
1989-11-03 00:00:00+00:00,15.0,15.375,15.0,9.730706214904783,217600,0.0,
1989-11-06 00:00:00+00:00,15.25,15.375,15.125,9.730706214904783,70600,0.0,
1989-11-07 00:00:00+00:00,15.25,15.375,15.125,9.810465812683104,141800,0.0,
1989-11-08 00:00:00+00:00,15.25,15.375,15.125,9.810465812683104,66700,0.0,
1989-11-09 00:00:00+00:00,15.25,15.25,15.0,9.571186065673828,95000,0.0,
1989-11-10 00:00:00+00:00,15.0,15.25,15.0,9.571186065673828,14300,0.0,
1989-11-13 00:00:00+00:00,15.125,15.125,15.0,9.65094757080078,52900,0.0,
1989-11-14 00:00:00+00:00,15.125,15.375,15.125,9.730706214904783,104600,0.0,
1989-11-15 00:00:00+00:00,15.375,15.375,15.25,9.810465812683104,78700,0.0,
1989-11-16 00:00:00+00:00,15.25,15.375,15.25,9.730706214904783,62100,0.0,
1989-11-17 00:00:00+00:00,15.25,15.625,15.25,9.96998691558838,184600,0.0,
1989-11-20 00:00:00+00:00,15.75,16.5,15.75,10.12950325012207,250600,0.0,
1989-11-21 00:00:00+00:00,15.625,15.75,15.375,9.890223503112791,153300,0.0,
1989-11-22 00:00:00+00:00,15.5,15.5,15.25,9.810465812683104,197700,0.0,
1989-11-24 00:00:00+00:00,15.25,15.375,15.25,9.730706214904783,275100,0.0,
1989-11-27 00:00:00+00:00,15.375,15.375,15.125,9.730706214904783,209300,0.0,
1989-11-28 00:00:00+00:00,15.25,15.375,15.125,9.810465812683104,287900,0.0,
1989-11-29 00:00:00+00:00,15.375,15.375,15.125,9.730706214904783,113600,0.0,
1989-11-30 00:00:00+00:00,15.375,15.375,15.125,9.730706214904783,286800,0.0,
1989-12-01 00:00:00+00:00,15.25,15.25,15.125,9.65094757080078,362700,0.0,
1989-12-04 00:00:00+00:00,15.25,15.375,15.125,9.730706214904783,209800,0.0,
1989-12-05 00:00:00+00:00,15.25,15.375,15.125,9.65094757080078,109700,0.0,
1989-12-06 00:00:00+00:00,15.25,15.375,15.125,9.730706214904783,225500,0.0,
1989-12-07 00:00:00+00:00,15.25,15.25,15.0,9.571186065673828,403900,0.0,
1989-12-08 00:00:00+00:00,15.0,15.25,15.0,9.730706214904783,181900,0.0,
1989-12-11 00:00:00+00:00,15.25,15.25,14.875,9.491424560546877,90700,0.0,
1989-12-12 00:00:00+00:00,14.875,15.0,14.75,9.491424560546877,108900,0.0,
1989-12-13 00:00:00+00:00,14.75,14.875,14.5,9.331904411315918,135900,0.0,
1989-12-14 00:00:00+00:00,14.625,14.625,14.25,9.092629432678224,109500,0.0,
1989-12-15 00:00:00+00:00,14.25,14.25,13.75,8.93310546875,367200,0.0,
1989-12-18 00:00:00+00:00,14.0,14.25,13.625,8.773590087890625,310900,0.0,
1989-12-19 00:00:00+00:00,13.75,13.75,13.125,8.374785423278809,273700,0.0,
1989-12-20 00:00:00+00:00,13.25,13.5,13.25,8.534306526184082,297300,0.0,
1989-12-21 00:00:00+00:00,13.25,13.75,13.25,8.773590087890625,205400,0.0,
