date,LIQT_Open,LIQT_High,LIQT_Low,LIQT_Close,LIQT_Volume,LIQT_Dividends,LIQT_Stock Splits
2011-08-31 00:00:00+00:00,104.0,106.87999725341795,100.8000030517578,106.87999725341795,819,,
2011-09-01 00:00:00+00:00,104.0,105.5999984741211,103.68000030517578,105.5999984741211,1809,,
2011-09-02 00:00:00+00:00,105.5999984741211,105.5999984741211,103.68000030517578,103.68000030517578,953,,
2011-09-06 00:00:00+00:00,104.0,104.31999969482422,104.0,104.31999969482422,188,,
2011-09-07 00:00:00+00:00,107.1999969482422,107.1999969482422,104.0,106.55999755859376,378,,
2011-09-08 00:00:00+00:00,107.1999969482422,107.1999969482422,104.0,104.0,1094,,
2011-09-09 00:00:00+00:00,107.1999969482422,107.1999969482422,104.0,106.55999755859376,469,,
2011-09-12 00:00:00+00:00,106.55999755859376,107.1999969482422,99.1999969482422,99.1999969482422,688,,
2011-09-13 00:00:00+00:00,104.0,104.0,104.0,104.0,31,,
2011-09-14 00:00:00+00:00,107.1999969482422,107.1999969482422,107.1999969482422,107.1999969482422,231,,
2011-09-15 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,109,,
2011-09-16 00:00:00+00:00,105.5999984741211,108.8000030517578,105.5999984741211,108.8000030517578,328,,
2011-09-19 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,156,,
2011-09-20 00:00:00+00:00,108.16000366210938,110.4000015258789,105.5999984741211,108.8000030517578,1138,,
2011-09-21 00:00:00+00:00,112.0,112.0,112.0,112.0,41,,
2011-09-22 00:00:00+00:00,108.8000030517578,108.8000030517578,107.1999969482422,108.8000030517578,566,,
2011-09-23 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,16,,
2011-09-26 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,31,,
2011-09-27 00:00:00+00:00,108.8000030517578,112.0,108.8000030517578,108.8000030517578,722,,
2011-09-28 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,0,,
2011-09-29 00:00:00+00:00,112.0,112.0,112.0,112.0,63,,
2011-09-30 00:00:00+00:00,112.0,112.0,112.0,112.0,0,,
2011-10-03 00:00:00+00:00,107.5199966430664,111.68000030517578,107.1999969482422,111.68000030517578,197,,
2011-10-04 00:00:00+00:00,108.8000030517578,108.8000030517578,105.91999816894533,105.91999816894533,500,,
2011-10-05 00:00:00+00:00,105.91999816894533,105.91999816894533,105.91999816894533,105.91999816894533,0,,
2011-10-06 00:00:00+00:00,110.08000183105467,110.08000183105467,110.08000183105467,110.08000183105467,78,,
2011-10-07 00:00:00+00:00,108.8000030517578,110.08000183105467,105.5999984741211,105.5999984741211,569,,
2011-10-10 00:00:00+00:00,110.08000183105467,110.08000183105467,110.08000183105467,110.08000183105467,16,,
2011-10-11 00:00:00+00:00,110.08000183105467,110.08000183105467,110.08000183105467,110.08000183105467,0,,
2011-10-12 00:00:00+00:00,110.08000183105467,110.08000183105467,108.8000030517578,108.8000030517578,131,,
2011-10-13 00:00:00+00:00,111.36000061035156,111.36000061035156,111.36000061035156,111.36000061035156,34,,
2011-10-14 00:00:00+00:00,111.36000061035156,111.36000061035156,107.1999969482422,107.1999969482422,369,,
2011-10-17 00:00:00+00:00,107.1999969482422,107.1999969482422,107.1999969482422,107.1999969482422,0,,
2011-10-18 00:00:00+00:00,111.04000091552734,111.04000091552734,99.5199966430664,107.1999969482422,194,,
2011-10-19 00:00:00+00:00,110.4000015258789,110.4000015258789,108.8000030517578,108.8000030517578,88,,
2011-10-20 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,22,,
2011-10-21 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,9,,
2011-10-24 00:00:00+00:00,108.8000030517578,108.8000030517578,104.0,104.0,325,,
2011-10-25 00:00:00+00:00,104.0,104.0,104.0,104.0,3,,
2011-10-26 00:00:00+00:00,105.5999984741211,105.5999984741211,105.5999984741211,105.5999984741211,66,,
2011-10-27 00:00:00+00:00,105.5999984741211,105.5999984741211,105.5999984741211,105.5999984741211,0,,
2011-10-28 00:00:00+00:00,105.5999984741211,105.5999984741211,105.5999984741211,105.5999984741211,0,,
2011-10-31 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,188,,
2011-11-01 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,219,,
2011-11-02 00:00:00+00:00,108.8000030517578,108.8000030517578,104.0,104.0,97,,
2011-11-03 00:00:00+00:00,104.0,104.0,104.0,104.0,41,,
2011-11-04 00:00:00+00:00,102.4000015258789,102.4000015258789,102.4000015258789,102.4000015258789,16,,
2011-11-07 00:00:00+00:00,105.5999984741211,107.1999969482422,102.4000015258789,102.4000015258789,397,,
2011-11-08 00:00:00+00:00,105.5999984741211,112.0,102.4000015258789,105.5999984741211,722,,
2011-11-09 00:00:00+00:00,105.5999984741211,108.8000030517578,105.5999984741211,105.5999984741211,478,,
2011-11-10 00:00:00+00:00,110.4000015258789,112.0,108.8000030517578,108.8000030517578,188,,
2011-11-11 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,141,,
2011-11-14 00:00:00+00:00,112.0,112.0,109.44000244140624,109.44000244140624,331,,
2011-11-15 00:00:00+00:00,112.0,112.0,112.0,112.0,19,,
2011-11-16 00:00:00+00:00,112.0,112.0,108.8000030517578,112.0,216,,
2011-11-17 00:00:00+00:00,112.0,112.0,108.8000030517578,108.8000030517578,300,,
2011-11-18 00:00:00+00:00,111.68000030517578,115.1999969482422,108.8000030517578,115.1999969482422,969,,
2011-11-21 00:00:00+00:00,115.1999969482422,115.1999969482422,112.0,112.31999969482422,463,,
2011-11-22 00:00:00+00:00,112.0,112.0,112.0,112.0,34,,
2011-11-23 00:00:00+00:00,115.1999969482422,118.4000015258789,112.31999969482422,118.08000183105467,1447,,
2011-11-25 00:00:00+00:00,118.08000183105467,124.8000030517578,118.08000183105467,121.5999984741211,719,,
2011-11-28 00:00:00+00:00,118.72000122070312,120.0,118.72000122070312,118.72000122070312,1050,,
2011-11-29 00:00:00+00:00,120.0,120.0,119.68000030517578,119.68000030517578,338,,
2011-11-30 00:00:00+00:00,120.0,120.0,118.72000122070312,120.0,391,,
2011-12-01 00:00:00+00:00,120.0,120.0,116.8000030517578,120.0,516,,
2011-12-02 00:00:00+00:00,120.0,120.0,116.8000030517578,116.8000030517578,334,,
2011-12-05 00:00:00+00:00,121.27999877929688,121.27999877929688,121.27999877929688,121.27999877929688,16,,
2011-12-06 00:00:00+00:00,116.8000030517578,120.95999908447266,116.8000030517578,120.95999908447266,203,,
2011-12-07 00:00:00+00:00,120.95999908447266,120.95999908447266,118.08000183105467,118.08000183105467,1422,,
2011-12-08 00:00:00+00:00,118.4000015258789,119.04000091552734,118.4000015258789,118.4000015258789,906,,
2011-12-09 00:00:00+00:00,118.4000015258789,121.5999984741211,118.4000015258789,121.5999984741211,231,,
2011-12-12 00:00:00+00:00,121.5999984741211,121.5999984741211,121.5999984741211,121.5999984741211,56,,
2011-12-13 00:00:00+00:00,118.4000015258789,118.4000015258789,117.12000274658205,117.12000274658205,191,,
2011-12-14 00:00:00+00:00,117.12000274658205,117.12000274658205,108.8000030517578,110.4000015258789,238,,
2011-12-15 00:00:00+00:00,113.5999984741211,115.1999969482422,112.0,112.0,141,,
2011-12-16 00:00:00+00:00,115.5199966430664,115.83999633789062,115.1999969482422,115.1999969482422,556,,
2011-12-19 00:00:00+00:00,115.5199966430664,115.5199966430664,115.1999969482422,115.1999969482422,66,,
2011-12-20 00:00:00+00:00,115.1999969482422,115.83999633789062,114.23999786376952,115.83999633789062,34,,
2011-12-21 00:00:00+00:00,115.1999969482422,115.1999969482422,115.1999969482422,115.1999969482422,163,,
2011-12-22 00:00:00+00:00,115.1999969482422,120.0,115.1999969482422,119.04000091552734,797,,
2011-12-23 00:00:00+00:00,116.8000030517578,120.0,116.8000030517578,116.8000030517578,509,,
2011-12-27 00:00:00+00:00,116.8000030517578,116.8000030517578,108.8000030517578,108.8000030517578,331,,
2011-12-28 00:00:00+00:00,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,94,,
2011-12-29 00:00:00+00:00,109.12000274658205,109.44000244140624,109.12000274658205,109.44000244140624,78,,
2011-12-30 00:00:00+00:00,108.8000030517578,121.27999877929688,108.8000030517578,121.27999877929688,134,,
2012-01-03 00:00:00+00:00,121.27999877929688,121.27999877929688,115.1999969482422,115.1999969482422,453,,
2012-01-04 00:00:00+00:00,120.63999938964844,120.63999938964844,115.1999969482422,115.1999969482422,338,,
2012-01-05 00:00:00+00:00,119.04000091552734,120.63999938964844,116.8000030517578,116.8000030517578,1241,,
2012-01-06 00:00:00+00:00,117.76000213623048,120.0,115.1999969482422,115.1999969482422,709,,
