date,PSQ_Open,PSQ_High,PSQ_Low,PSQ_Close,PSQ_Volume,PSQ_Dividends,PSQ_Stock Splits
2006-08-08 00:00:00+00:00,1460.800048828125,1481.4000244140625,1456.0,1154.5181884765625,4595,0.0,
2006-08-09 00:00:00+00:00,1455.0,1476.5999755859375,1443.0,1155.7728271484375,5220,0.0,
2006-08-10 00:00:00+00:00,1485.0,1485.0,1451.800048828125,1146.83203125,3985,0.0,
2006-08-11 00:00:00+00:00,1466.5999755859375,1477.800048828125,1463.199951171875,1154.83203125,2295,0.0,
2006-08-14 00:00:00+00:00,1459.0,1465.0,1441.199951171875,1147.9296875,4720,0.0,
2006-08-15 00:00:00+00:00,1445.199951171875,1449.800048828125,1420.0,1114.6748046875,7190,0.0,
2006-08-16 00:00:00+00:00,1412.0,1418.800048828125,1392.800048828125,1093.654541015625,11465,0.0,
2006-08-17 00:00:00+00:00,1394.4000244140625,1396.199951171875,1377.5999755859375,1088.3214111328125,5215,0.0,
2006-08-18 00:00:00+00:00,1390.4000244140625,1402.800048828125,1385.199951171875,1087.8509521484375,7025,0.0,
2006-08-21 00:00:00+00:00,1386.0,1405.0,1386.0,1098.046875,8785,0.0,
2006-08-22 00:00:00+00:00,1402.0,1406.800048828125,1385.800048828125,1099.144775390625,3920,0.0,
2006-08-23 00:00:00+00:00,1395.0,1416.800048828125,1392.5999755859375,1106.517578125,4785,0.0,
2006-08-24 00:00:00+00:00,1409.0,1419.199951171875,1401.4000244140625,1105.576416015625,3510,0.0,
2006-08-25 00:00:00+00:00,1408.800048828125,1411.5999755859375,1393.5999755859375,1102.2825927734375,2790,0.0,
2006-08-28 00:00:00+00:00,1407.4000244140625,1407.4000244140625,1390.4000244140625,1094.909912109375,2380,0.0,
2006-08-29 00:00:00+00:00,1399.800048828125,1411.4000244140625,1390.4000244140625,1091.1451416015625,5075,0.0,
2006-08-30 00:00:00+00:00,1388.0,1396.0,1384.800048828125,1086.595947265625,3990,0.0,
2006-08-31 00:00:00+00:00,1384.0,1391.4000244140625,1381.800048828125,1088.4786376953125,2500,0.0,
2006-09-01 00:00:00+00:00,1378.0,1385.800048828125,1376.0,1081.8896484375,6890,0.0,
2006-09-05 00:00:00+00:00,1384.4000244140625,1387.4000244140625,1366.5999755859375,1073.8900146484375,4675,0.0,
2006-09-06 00:00:00+00:00,1379.5999755859375,1399.4000244140625,1378.0,1096.478515625,11260,0.0,
2006-09-07 00:00:00+00:00,1410.0,1410.0,1390.199951171875,1101.184326171875,10800,0.0,
2006-09-08 00:00:00+00:00,1405.800048828125,1405.800048828125,1392.5999755859375,1095.380126953125,1990,0.0,
2006-09-11 00:00:00+00:00,1407.4000244140625,1409.800048828125,1381.800048828125,1088.4786376953125,4200,0.0,
2006-09-12 00:00:00+00:00,1385.199951171875,1386.0,1356.800048828125,1067.615478515625,7635,0.0,
2006-09-13 00:00:00+00:00,1361.0,1362.199951171875,1348.800048828125,1057.8900146484375,6450,0.0,
2006-09-14 00:00:00+00:00,1355.0,1355.4000244140625,1347.5999755859375,1059.458740234375,2590,0.0,
2006-09-15 00:00:00+00:00,1341.0,1349.800048828125,1290.0,1056.321533203125,5710,0.0,
2006-09-18 00:00:00+00:00,1346.0,1351.800048828125,1336.199951171875,1056.6348876953125,2390,0.0,
2006-09-19 00:00:00+00:00,1345.0,1368.5999755859375,1345.0,1065.262451171875,4990,0.0,
2006-09-20 00:00:00+00:00,1342.0,1344.5999755859375,1333.0,1048.321044921875,5195,0.0,
2006-09-21 00:00:00+00:00,1333.5999755859375,1348.0,1329.199951171875,1056.47802734375,4910,0.0,
2006-09-22 00:00:00+00:00,1348.0,1363.0,1348.0,1064.3214111328125,4315,0.0,
2006-09-25 00:00:00+00:00,1356.0,1363.800048828125,1330.4000244140625,1046.28173828125,4685,0.0,
2006-09-26 00:00:00+00:00,1337.0,1338.0,1325.199951171875,1041.2623291015625,6485,0.0,
2006-09-27 00:00:00+00:00,1328.0,1339.800048828125,1320.4000244140625,1044.085693359375,3270,0.0,
2006-09-28 00:00:00+00:00,1324.4000244140625,1339.4000244140625,1324.4000244140625,1041.10546875,1660,0.0,
2006-09-29 00:00:00+00:00,1328.0,1333.199951171875,1323.4000244140625,1044.71337890625,1440,0.0,
2006-10-02 00:00:00+00:00,1335.5999755859375,1352.0,1333.4000244140625,1059.772216796875,5065,0.0,
2006-10-03 00:00:00+00:00,1356.0,1361.800048828125,1340.0,1055.5372314453125,5735,0.0,
2006-10-04 00:00:00+00:00,1346.4000244140625,1350.5999755859375,1309.0,1026.6737060546875,18605,0.0,
2006-10-05 00:00:00+00:00,1305.0,1313.199951171875,1297.199951171875,1022.125,12135,0.0,
2006-10-06 00:00:00+00:00,1304.800048828125,1312.199951171875,1301.800048828125,1026.046630859375,6760,0.0,
2006-10-09 00:00:00+00:00,1311.4000244140625,1311.4000244140625,1298.199951171875,1022.7525024414062,3225,0.0,
2006-10-10 00:00:00+00:00,1303.199951171875,1311.199951171875,1299.199951171875,1021.0269775390624,2435,0.0,
2006-10-11 00:00:00+00:00,1308.199951171875,1316.0,1296.4000244140625,1022.595458984375,5120,0.0,
2006-10-12 00:00:00+00:00,1297.0,1300.5999755859375,1283.0,1006.9093627929688,4475,0.0,
2006-10-13 00:00:00+00:00,1279.5999755859375,1286.0,1275.199951171875,1003.1443481445312,5850,0.0,
2006-10-16 00:00:00+00:00,1278.4000244140625,1279.4000244140625,1273.0,1001.575927734375,2525,0.0,
2006-10-17 00:00:00+00:00,1287.199951171875,1300.199951171875,1287.199951171875,1014.124755859375,13755,0.0,
2006-10-18 00:00:00+00:00,1285.800048828125,1304.800048828125,1285.800048828125,1019.144775390625,3140,0.0,
2006-10-19 00:00:00+00:00,1305.199951171875,1306.0,1290.199951171875,1015.2230834960938,3350,0.0,
2006-10-20 00:00:00+00:00,1299.199951171875,1304.4000244140625,1294.4000244140625,1015.5368041992188,3740,0.0,
2006-10-23 00:00:00+00:00,1297.0,1298.4000244140625,1277.5999755859375,1007.0657348632812,3940,0.0,
2006-10-24 00:00:00+00:00,1287.199951171875,1298.199951171875,1283.4000244140625,1013.3408203125,2175,0.0,
2006-10-25 00:00:00+00:00,1291.4000244140625,1294.0,1281.4000244140625,1008.1640625,6315,0.0,
2006-10-26 00:00:00+00:00,1280.199951171875,1289.4000244140625,1269.199951171875,997.4972534179688,5470,0.0,
2006-10-27 00:00:00+00:00,1275.0,1295.0,1273.199951171875,1011.772216796875,3000,0.0,
2006-10-30 00:00:00+00:00,1292.199951171875,1296.0,1278.800048828125,1007.0657348632812,3280,0.0,
2006-10-31 00:00:00+00:00,1278.800048828125,1288.800048828125,1275.5999755859375,1005.0269165039062,2920,0.0,
2006-11-01 00:00:00+00:00,1276.800048828125,1304.5999755859375,1275.4000244140625,1018.5172119140624,3835,0.0,
2006-11-02 00:00:00+00:00,1304.5999755859375,1307.4000244140625,1295.800048828125,1019.614990234375,4605,0.0,
2006-11-03 00:00:00+00:00,1300.0,1312.4000244140625,1296.199951171875,1021.183837890625,5955,0.0,
2006-11-06 00:00:00+00:00,1295.0,1297.199951171875,1278.800048828125,1007.5364379882812,3110,0.0,
2006-11-07 00:00:00+00:00,1283.0,1283.0,1267.199951171875,1000.0072021484376,5210,0.0,
2006-11-08 00:00:00+00:00,1282.0,1282.0,1264.800048828125,995.1446533203124,5155,0.0,
2006-11-09 00:00:00+00:00,1266.0,1280.0,1261.0,1001.575927734375,4960,0.0,
2006-11-10 00:00:00+00:00,1277.0,1279.199951171875,1269.5999755859375,996.5564575195312,940,0.0,
2006-11-13 00:00:00+00:00,1269.4000244140625,1269.800048828125,1256.800048828125,988.2423095703124,3045,0.0,
2006-11-14 00:00:00+00:00,1255.0,1264.800048828125,1243.199951171875,975.693359375,2750,0.0,
2006-11-15 00:00:00+00:00,1243.199951171875,1243.199951171875,1232.199951171875,972.085205078125,6310,0.0,
2006-11-16 00:00:00+00:00,1238.0,1242.800048828125,1232.5999755859375,969.4186401367188,3265,0.0,
2006-11-17 00:00:00+00:00,1238.0,1243.4000244140625,1236.199951171875,970.3599243164062,1480,0.0,
2006-11-20 00:00:00+00:00,1242.0,1243.4000244140625,1233.800048828125,968.6343383789062,2560,0.0,
2006-11-21 00:00:00+00:00,1234.4000244140625,1237.5999755859375,1232.4000244140625,967.0658569335938,905,0.0,
2006-11-22 00:00:00+00:00,1230.800048828125,1235.5999755859375,1225.199951171875,962.5167846679688,2375,0.0,
2006-11-24 00:00:00+00:00,1233.199951171875,1235.199951171875,1222.4000244140625,963.6145629882812,2960,0.0,
2006-11-27 00:00:00+00:00,1232.0,1256.800048828125,1231.199951171875,985.1050415039062,3835,0.0,
2006-11-28 00:00:00+00:00,1260.0,1266.0,1252.4000244140625,983.3796997070312,3240,0.0,
2006-11-29 00:00:00+00:00,1246.4000244140625,1256.0,1242.800048828125,976.9480590820312,3360,0.0,
2006-11-30 00:00:00+00:00,1245.4000244140625,1254.0,1240.5999755859375,977.26171875,3335,0.0,
2006-12-01 00:00:00+00:00,1245.800048828125,1268.5999755859375,1245.800048828125,987.4581298828124,6870,0.0,
2006-12-04 00:00:00+00:00,1254.0,1254.0,1235.5999755859375,974.1248168945312,3040,0.0,
2006-12-05 00:00:00+00:00,1240.199951171875,1243.199951171875,1234.199951171875,971.1441650390624,2900,0.0,
2006-12-06 00:00:00+00:00,1243.800048828125,1246.0,1239.0,974.4384155273438,1575,0.0,
2006-12-07 00:00:00+00:00,1237.4000244140625,1257.5999755859375,1237.4000244140625,986.360107421875,2810,0.0,
2006-12-08 00:00:00+00:00,1262.0,1265.4000244140625,1243.0,983.2227783203124,6765,0.0,
2006-12-11 00:00:00+00:00,1255.4000244140625,1256.5999755859375,1240.0,978.8303833007812,1810,0.0,
2006-12-12 00:00:00+00:00,1250.5999755859375,1263.0,1248.800048828125,985.1050415039062,1530,0.0,
2006-12-13 00:00:00+00:00,1248.5999755859375,1261.0,1248.5999755859375,983.8504638671876,1960,0.0,
2006-12-14 00:00:00+00:00,1251.800048828125,1251.800048828125,1234.800048828125,972.5560913085938,3530,0.0,
2006-12-15 00:00:00+00:00,1234.0,1239.5999755859375,1228.5999755859375,970.9871826171876,1930,0.0,
2006-12-18 00:00:00+00:00,1234.4000244140625,1256.0,1230.0,980.712890625,2975,0.0,
2006-12-19 00:00:00+00:00,1270.0,1270.0,1252.0,984.7914428710938,3840,0.0,
2006-12-20 00:00:00+00:00,1236.0,1241.4000244140625,1228.199951171875,988.806884765625,2240,19.64,
2006-12-21 00:00:00+00:00,1239.800048828125,1254.800048828125,1239.0,995.9783325195312,7125,0.0,
2006-12-22 00:00:00+00:00,1254.199951171875,1263.0,1251.800048828125,1005.539794921875,3195,0.0,
2006-12-26 00:00:00+00:00,1264.0,1267.0,1259.4000244140625,1004.7427368164062,3030,0.0,
2006-12-27 00:00:00+00:00,1253.4000244140625,1260.199951171875,1250.0,997.5718383789062,3420,0.0,
2006-12-28 00:00:00+00:00,1252.0,1260.199951171875,1252.0,1001.7149047851562,1800,0.0,
2006-12-29 00:00:00+00:00,1253.4000244140625,1258.199951171875,1245.5999755859375,1002.3524169921876,2370,0.0,
2007-01-03 00:00:00+00:00,1245.800048828125,1277.4000244140625,1235.0,1004.2647094726562,14390,0.0,
2007-01-04 00:00:00+00:00,1260.4000244140625,1261.800048828125,1229.199951171875,982.4330444335938,15450,0.0,
2007-01-05 00:00:00+00:00,1241.199951171875,1250.199951171875,1238.4000244140625,990.400634765625,4915,0.0,
2007-01-08 00:00:00+00:00,1241.0,1247.0,1233.5999755859375,986.8948364257812,4950,0.0,
2007-01-09 00:00:00+00:00,1237.4000244140625,1247.0,1228.0,982.9108276367188,2080,0.0,
2007-01-10 00:00:00+00:00,1239.0,1239.0,1218.5999755859375,970.9593505859376,2840,0.0,
2007-01-11 00:00:00+00:00,1215.199951171875,1215.800048828125,1202.800048828125,960.9195556640624,11225,0.0,
2007-01-12 00:00:00+00:00,1206.0,1209.199951171875,1198.800048828125,955.18310546875,2315,0.0,
2007-01-16 00:00:00+00:00,1201.4000244140625,1205.0,1199.199951171875,956.9359741210938,6600,0.0,
2007-01-17 00:00:00+00:00,1205.5999755859375,1213.0,1202.0,965.5409545898438,12050,0.0,
2007-01-18 00:00:00+00:00,1213.800048828125,1237.800048828125,1213.800048828125,984.1856689453124,4970,0.0,
2007-01-19 00:00:00+00:00,1257.0,1258.0,1233.5999755859375,985.6201782226562,30650,0.0,
2007-01-22 00:00:00+00:00,1237.0,1255.0,1235.4000244140625,995.8189086914062,8455,0.0,
2007-01-23 00:00:00+00:00,1250.199951171875,1252.5999755859375,1242.0,997.7308959960938,8550,0.0,
2007-01-24 00:00:00+00:00,1239.5999755859375,1246.4000244140625,1230.800048828125,981.3175048828124,6220,0.0,
2007-01-25 00:00:00+00:00,1231.4000244140625,1252.199951171875,1227.0,995.500244140625,6825,0.0,
2007-01-26 00:00:00+00:00,1248.0,1260.0,1246.4000244140625,999.1653442382812,4955,0.0,
2007-01-29 00:00:00+00:00,1256.0,1258.800048828125,1244.5999755859375,998.209228515625,3130,0.0,
2007-01-30 00:00:00+00:00,1253.0,1255.0,1248.4000244140625,996.61572265625,1460,0.0,
2007-01-31 00:00:00+00:00,1254.0,1262.0,1236.800048828125,988.96630859375,5185,0.0,
2007-02-01 00:00:00+00:00,1233.800048828125,1247.199951171875,1231.0,992.4724731445312,3770,0.0,
2007-02-02 00:00:00+00:00,1239.0,1244.199951171875,1235.800048828125,987.2137451171876,2170,0.0,
2007-02-05 00:00:00+00:00,1232.199951171875,1244.0,1232.199951171875,987.2137451171876,2820,0.0,
2007-02-06 00:00:00+00:00,1238.5999755859375,1254.800048828125,1237.5999755859375,989.6040649414062,4590,0.0,
2007-02-07 00:00:00+00:00,1236.4000244140625,1239.4000244140625,1222.800048828125,976.2182006835938,6675,0.0,
2007-02-08 00:00:00+00:00,1229.0,1236.199951171875,1227.199951171875,979.7239379882812,2075,0.0,
2007-02-09 00:00:00+00:00,1229.4000244140625,1254.4000244140625,1224.800048828125,993.9066772460938,9575,0.0,
2007-02-12 00:00:00+00:00,1250.0,1256.5999755859375,1248.0,999.1653442382812,4870,0.0,
2007-02-13 00:00:00+00:00,1252.0,1253.0,1243.5999755859375,994.2254638671876,2025,0.0,
2007-02-14 00:00:00+00:00,1242.5999755859375,1244.800048828125,1225.199951171875,978.767822265625,4745,0.0,
2007-02-15 00:00:00+00:00,1227.199951171875,1229.0,1221.800048828125,973.9869384765624,1800,0.0,
2007-02-16 00:00:00+00:00,1227.4000244140625,1229.4000244140625,1223.0,974.9429931640624,790,0.0,
2007-02-20 00:00:00+00:00,1230.0,1233.5999755859375,1214.800048828125,969.3659057617188,3120,0.0,
2007-02-21 00:00:00+00:00,1220.199951171875,1222.5999755859375,1205.800048828125,966.1784057617188,23250,0.0,
2007-02-22 00:00:00+00:00,1205.800048828125,1216.4000244140625,1204.4000244140625,961.8756713867188,4390,0.0,
2007-02-23 00:00:00+00:00,1207.199951171875,1216.5999755859375,1207.199951171875,965.85986328125,2860,0.0,
2007-02-26 00:00:00+00:00,1205.0,1230.199951171875,1205.0,971.7560424804688,2460,0.0,
2007-02-27 00:00:00+00:00,1240.5999755859375,1288.0,1236.0,1016.5352783203124,20870,0.0,
2007-02-28 00:00:00+00:00,1269.4000244140625,1286.4000244140625,1255.4000244140625,1010.6389770507812,14080,0.0,
2007-03-01 00:00:00+00:00,1292.4000244140625,1297.0,1263.800048828125,1017.8098754882812,14100,0.0,
2007-03-02 00:00:00+00:00,1279.5999755859375,1296.199951171875,1273.199951171875,1032.152099609375,14790,0.0,
2007-03-05 00:00:00+00:00,1306.0,1309.5999755859375,1287.0,1041.3946533203125,11865,0.0,
2007-03-06 00:00:00+00:00,1288.800048828125,1294.800048828125,1280.199951171875,1024.34375,8520,0.0,
2007-03-07 00:00:00+00:00,1283.5999755859375,1290.5999755859375,1281.4000244140625,1028.0086669921875,5040,0.0,
2007-03-08 00:00:00+00:00,1276.199951171875,1284.4000244140625,1273.0,1019.2443237304688,4740,0.0,
2007-03-09 00:00:00+00:00,1271.4000244140625,1290.199951171875,1271.4000244140625,1022.2720336914062,6695,0.0,
2007-03-12 00:00:00+00:00,1282.0,1286.5999755859375,1273.0,1015.5789794921876,3515,0.0,
2007-03-13 00:00:00+00:00,1280.4000244140625,1299.5999755859375,1275.0,1035.498779296875,7765,0.0,
2007-03-14 00:00:00+00:00,1296.800048828125,1310.0,1282.199951171875,1021.7940063476562,15240,0.0,
2007-03-15 00:00:00+00:00,1284.5999755859375,1289.199951171875,1279.4000244140625,1023.7063598632812,4515,0.0,
2007-03-16 00:00:00+00:00,1286.0,1293.5999755859375,1280.800048828125,1025.77783203125,3520,0.0,
2007-03-19 00:00:00+00:00,1276.0,1283.0,1270.4000244140625,1015.1009521484376,3965,0.0,
2007-03-20 00:00:00+00:00,1271.0,1276.0,1265.199951171875,1009.0453491210938,3800,0.0,
2007-03-21 00:00:00+00:00,1264.800048828125,1272.0,1238.0,988.4881591796876,13485,0.0,
2007-03-22 00:00:00+00:00,1242.0,1247.800048828125,1240.199951171875,990.7193603515624,11895,0.0,
2007-03-23 00:00:00+00:00,1242.4000244140625,1247.800048828125,1238.4000244140625,992.4724731445312,1865,0.0,
2007-03-26 00:00:00+00:00,1249.5999755859375,1261.5999755859375,1243.5999755859375,990.8788452148438,4845,0.0,
2007-03-27 00:00:00+00:00,1237.0,1242.0,1235.4000244140625,997.7005004882812,2110,11.88,
2007-03-28 00:00:00+00:00,1244.4000244140625,1254.800048828125,1241.5999755859375,1009.1240234375,4165,0.0,
2007-03-29 00:00:00+00:00,1247.0,1268.199951171875,1247.0,1008.6414184570312,2770,0.0,
2007-03-30 00:00:00+00:00,1253.4000244140625,1263.4000244140625,1249.0,1010.8941650390624,2910,0.0,
2007-04-02 00:00:00+00:00,1250.5999755859375,1263.199951171875,1250.5999755859375,1010.250244140625,2520,0.0,
2007-04-03 00:00:00+00:00,1248.0,1249.800048828125,1234.800048828125,996.252685546875,5055,0.0,
2007-04-04 00:00:00+00:00,1239.800048828125,1240.0,1233.0,995.4479370117188,3105,0.0,
2007-04-05 00:00:00+00:00,1237.5999755859375,1237.5999755859375,1226.5999755859375,987.8863525390624,3865,0.0,
2007-04-09 00:00:00+00:00,1228.199951171875,1233.800048828125,1225.800048828125,991.908447265625,2285,0.0,
2007-04-10 00:00:00+00:00,1230.4000244140625,1232.0,1226.0,986.2772216796876,1760,0.0,
2007-04-11 00:00:00+00:00,1229.800048828125,1243.0,1229.800048828125,996.7354125976562,1810,0.0,
2007-04-12 00:00:00+00:00,1242.0,1246.5999755859375,1228.800048828125,989.1734008789062,2235,0.0,
2007-04-13 00:00:00+00:00,1231.5999755859375,1238.0,1225.5999755859375,987.564453125,2870,0.0,
2007-04-16 00:00:00+00:00,1219.5999755859375,1224.5999755859375,1213.800048828125,979.5195922851562,5170,0.0,
2007-04-17 00:00:00+00:00,1216.4000244140625,1218.4000244140625,1213.199951171875,978.07177734375,3320,0.0,
2007-04-18 00:00:00+00:00,1221.5999755859375,1224.199951171875,1213.199951171875,980.8069458007812,1685,0.0,
2007-04-19 00:00:00+00:00,1225.5999755859375,1226.4000244140625,1214.800048828125,978.8760375976562,2535,0.0,
2007-04-20 00:00:00+00:00,1205.0,1215.0,1205.0,973.40576171875,5430,0.0,
2007-04-23 00:00:00+00:00,1208.199951171875,1213.0,1206.4000244140625,972.923095703125,2270,0.0,
2007-04-24 00:00:00+00:00,1206.199951171875,1211.199951171875,1200.4000244140625,967.9351806640624,2865,0.0,
2007-04-25 00:00:00+00:00,1199.5999755859375,1203.0,1186.5999755859375,956.1901245117188,7490,0.0,
2007-04-26 00:00:00+00:00,1185.0,1187.5999755859375,1178.5999755859375,952.0070190429688,5075,0.0,
2007-04-27 00:00:00+00:00,1186.5999755859375,1189.800048828125,1182.0,950.8807983398438,1940,0.0,
2007-04-30 00:00:00+00:00,1187.0,1198.5999755859375,1184.0,964.2347412109376,1920,0.0,
2007-05-01 00:00:00+00:00,1196.0,1206.800048828125,1194.4000244140625,962.4649047851562,4435,0.0,
2007-05-02 00:00:00+00:00,1193.800048828125,1193.800048828125,1182.0,954.42041015625,2470,0.0,
2007-05-03 00:00:00+00:00,1185.4000244140625,1186.800048828125,1179.800048828125,952.167724609375,1290,0.0,
2007-05-04 00:00:00+00:00,1181.4000244140625,1186.4000244140625,1176.0,952.0070190429688,4345,0.0,
2007-05-07 00:00:00+00:00,1184.0,1184.0,1178.4000244140625,951.6849975585938,1555,0.0,
2007-05-08 00:00:00+00:00,1188.5999755859375,1190.4000244140625,1180.0,950.8807983398438,1490,0.0,
2007-05-09 00:00:00+00:00,1188.0,1188.0,1174.4000244140625,947.1800537109376,2610,0.0,
2007-05-10 00:00:00+00:00,1185.0,1197.199951171875,1179.5999755859375,961.4996948242188,2460,0.0,
2007-05-11 00:00:00+00:00,1194.199951171875,1195.0,1180.5999755859375,949.7542724609376,4545,0.0,
2007-05-14 00:00:00+00:00,1179.199951171875,1195.4000244140625,1179.0,957.3167724609376,1890,0.0,
2007-05-15 00:00:00+00:00,1188.5999755859375,1200.0,1183.5999755859375,965.3611450195312,2480,0.0,
2007-05-16 00:00:00+00:00,1194.0,1202.5999755859375,1187.0,954.9030151367188,2920,0.0,
2007-05-17 00:00:00+00:00,1191.0,1193.4000244140625,1186.199951171875,958.442626953125,2215,0.0,
2007-05-18 00:00:00+00:00,1188.5999755859375,1191.0,1183.5999755859375,952.3286743164062,2765,0.0,
2007-05-21 00:00:00+00:00,1182.800048828125,1183.4000244140625,1171.0,948.9500122070312,5665,0.0,
2007-05-22 00:00:00+00:00,1175.5999755859375,1179.4000244140625,1170.4000244140625,943.9623413085938,2245,0.0,
2007-05-23 00:00:00+00:00,1172.0,1181.5999755859375,1167.800048828125,950.0761108398438,3180,0.0,
2007-05-24 00:00:00+00:00,1181.199951171875,1202.800048828125,1177.4000244140625,965.3611450195312,6420,0.0,
2007-05-25 00:00:00+00:00,1194.800048828125,1197.4000244140625,1189.0,957.4773559570312,2650,0.0,
2007-05-29 00:00:00+00:00,1190.199951171875,1193.5999755859375,1181.800048828125,953.2940673828124,4105,0.0,
2007-05-30 00:00:00+00:00,1193.5999755859375,1193.5999755859375,1174.5999755859375,945.088623046875,3350,0.0,
2007-05-31 00:00:00+00:00,1168.199951171875,1173.0,1166.5999755859375,940.4225463867188,2955,0.0,
2007-06-01 00:00:00+00:00,1163.0,1169.800048828125,1161.0,939.9400024414062,1790,0.0,
2007-06-04 00:00:00+00:00,1170.4000244140625,1170.4000244140625,1164.199951171875,937.6871948242188,1875,0.0,
2007-06-05 00:00:00+00:00,1171.5999755859375,1176.4000244140625,1166.4000244140625,939.135498046875,5000,0.0,
2007-06-06 00:00:00+00:00,1174.0,1181.199951171875,1173.4000244140625,949.2715454101562,2685,0.0,
2007-06-07 00:00:00+00:00,1178.199951171875,1198.0,1177.0,963.5911254882812,9310,0.0,
2007-06-08 00:00:00+00:00,1198.0,1200.0,1183.4000244140625,952.4896240234376,4905,0.0,
2007-06-11 00:00:00+00:00,1184.199951171875,1187.4000244140625,1175.800048828125,953.2940673828124,4425,0.0,
2007-06-12 00:00:00+00:00,1189.5999755859375,1199.800048828125,1182.199951171875,960.8560791015624,3875,0.0,
2007-06-13 00:00:00+00:00,1191.0,1193.0,1180.199951171875,949.4325561523438,2340,0.0,
2007-06-14 00:00:00+00:00,1175.199951171875,1176.199951171875,1170.800048828125,943.8012084960938,1835,0.0,
2007-06-15 00:00:00+00:00,1161.4000244140625,1165.199951171875,1160.800048828125,935.7566528320312,3980,0.0,
2007-06-18 00:00:00+00:00,1161.4000244140625,1165.5999755859375,1161.0,935.113037109375,1440,0.0,
2007-06-19 00:00:00+00:00,1168.0,1169.800048828125,1160.5999755859375,936.8828735351562,895,0.0,
2007-06-20 00:00:00+00:00,1164.0,1176.0,1161.0,945.8931274414062,1005,0.0,
2007-06-21 00:00:00+00:00,1179.800048828125,1180.0,1163.800048828125,937.2047729492188,2640,0.0,
