date,BKTI_Open,BKTI_High,BKTI_Low,BKTI_Close,BKTI_Volume,BKTI_Dividends,BKTI_Stock Splits
1980-03-18 00:00:00+00:00,0.0,132.5,122.5,87.32381439208984,60,0.0,
1980-03-19 00:00:00+00:00,0.0,130.0,120.0,85.54170989990234,20,0.0,
1980-03-20 00:00:00+00:00,0.0,130.0,120.0,85.54170989990234,60,0.0,
1980-03-21 00:00:00+00:00,0.0,127.5,117.5,83.75960540771484,70,0.0,
1980-03-24 00:00:00+00:00,0.0,125.0,115.0,81.97748565673828,50,0.0,
1980-03-25 00:00:00+00:00,0.0,125.0,115.0,81.97748565673828,70,0.0,
1980-03-26 00:00:00+00:00,115.0,115.0,115.0,81.97748565673828,0,0.0,
1980-03-27 00:00:00+00:00,0.0,125.0,110.0,78.41325378417969,60,0.0,
1980-03-28 00:00:00+00:00,0.0,125.0,110.0,78.41325378417969,20,0.0,
1980-03-31 00:00:00+00:00,0.0,125.0,110.0,78.41325378417969,10,0.0,
1980-04-01 00:00:00+00:00,0.0,125.0,110.0,78.41325378417969,10,0.0,
1980-04-02 00:00:00+00:00,110.0,110.0,110.0,78.41325378417969,0,0.0,
1980-04-03 00:00:00+00:00,110.0,110.0,110.0,78.41325378417969,0,0.0,
1980-04-07 00:00:00+00:00,110.0,110.0,110.0,78.41325378417969,0,0.0,
1980-04-08 00:00:00+00:00,0.0,130.0,115.0,81.97748565673828,200,0.0,
1980-04-09 00:00:00+00:00,0.0,130.0,115.0,81.97748565673828,10,0.0,
1980-04-10 00:00:00+00:00,0.0,130.0,115.0,81.97748565673828,60,0.0,
1980-04-11 00:00:00+00:00,0.0,130.0,115.0,81.97748565673828,120,0.0,
1980-04-14 00:00:00+00:00,0.0,135.0,120.0,85.54170989990234,30,0.0,
1980-04-15 00:00:00+00:00,0.0,135.0,120.0,85.54170989990234,10,0.0,
1980-04-16 00:00:00+00:00,0.0,135.0,120.0,85.54170989990234,10,0.0,
1980-04-17 00:00:00+00:00,0.0,130.0,115.0,81.97748565673828,50,0.0,
1980-04-18 00:00:00+00:00,115.0,115.0,115.0,81.97748565673828,0,0.0,
