date,TX_Open,TX_High,TX_Low,TX_Close,TX_Volume,TX_Dividends,TX_Stock Splits
2006-02-01 00:00:00+00:00,23.049999237060547,24.299999237060547,22.549999237060547,12.376846313476562,13285000,0.0,
2006-02-02 00:00:00+00:00,23.489999771118164,24.049999237060547,22.350000381469727,12.334478378295898,2790600,0.0,
2006-02-03 00:00:00+00:00,23.729999542236328,23.899999618530277,22.799999237060547,12.578095436096191,823700,0.0,
2006-02-06 00:00:00+00:00,24.0,24.0,23.3799991607666,12.64164924621582,620400,0.0,
2006-02-07 00:00:00+00:00,23.850000381469727,23.850000381469727,22.5,12.037900924682615,893900,0.0,
2006-02-08 00:00:00+00:00,22.600000381469727,22.600000381469727,21.520000457763672,11.751914978027344,1030000,0.0,
2006-02-09 00:00:00+00:00,22.600000381469727,23.100000381469727,22.0,11.70425033569336,1105800,0.0,
2006-02-10 00:00:00+00:00,22.149999618530277,22.59000015258789,21.899999618530277,11.889612197875977,274600,0.0,
2006-02-13 00:00:00+00:00,22.46999931335449,22.46999931335449,21.739999771118164,11.540072441101074,357700,0.0,
2006-02-14 00:00:00+00:00,22.0,22.0,21.549999237060547,11.48711109161377,818900,0.0,
2006-02-15 00:00:00+00:00,21.700000762939453,22.020000457763672,21.549999237060547,11.57184886932373,467500,0.0,
2006-02-16 00:00:00+00:00,22.049999237060547,22.57999992370605,22.0,11.916092872619627,366500,0.0,
2006-02-17 00:00:00+00:00,23.0,23.0,22.76000022888184,12.138527870178224,418300,0.0,
2006-02-21 00:00:00+00:00,22.899999618530277,23.09000015258789,22.850000381469727,12.101452827453612,471900,0.0,
2006-02-22 00:00:00+00:00,22.809999465942383,23.229999542236328,22.799999237060547,12.24974250793457,447800,0.0,
2006-02-23 00:00:00+00:00,23.299999237060547,23.5,23.1200008392334,12.382142066955566,354300,0.0,
2006-02-24 00:00:00+00:00,23.450000762939453,23.6299991607666,23.350000381469727,12.514541625976562,135500,0.0,
2006-02-27 00:00:00+00:00,23.700000762939453,23.75,23.09000015258789,12.382142066955566,121200,0.0,
2006-02-28 00:00:00+00:00,23.290000915527344,24.0,23.07999992370605,12.472173690795898,486500,0.0,
2006-03-01 00:00:00+00:00,23.700000762939453,24.18000030517578,23.399999618530277,12.631056785583496,547700,0.0,
2006-03-02 00:00:00+00:00,24.049999237060547,24.26000022888184,23.600000381469727,12.588687896728516,537700,0.0,
2006-03-03 00:00:00+00:00,24.25,24.5,23.59000015258789,12.684016227722168,609000,0.0,
2006-03-06 00:00:00+00:00,24.100000381469727,25.229999542236328,23.920000076293945,12.742273330688477,866000,0.0,
2006-03-07 00:00:00+00:00,24.25,24.25,22.81999969482422,12.154415130615234,483500,0.0,
2006-03-08 00:00:00+00:00,23.25,23.350000381469727,22.899999618530277,12.202078819274902,414500,0.0,
2006-03-09 00:00:00+00:00,23.200000762939453,23.850000381469727,23.200000762939453,12.371552467346191,608700,0.0,
2006-03-10 00:00:00+00:00,23.56999969482422,24.309999465942383,23.46999931335449,12.821715354919434,367800,0.0,
2006-03-13 00:00:00+00:00,24.649999618530277,25.26000022888184,24.209999084472656,13.22421169281006,344200,0.0,
2006-03-14 00:00:00+00:00,25.01000022888184,25.100000381469727,24.549999237060547,13.20832633972168,682600,0.0,
2006-03-15 00:00:00+00:00,25.0,25.600000381469727,24.950000762939453,13.49431037902832,675100,0.0,
2006-03-16 00:00:00+00:00,25.600000381469727,26.899999618530277,25.600000381469727,14.246349334716797,722600,0.0,
2006-03-17 00:00:00+00:00,27.5,27.600000381469727,26.600000381469727,14.262237548828123,511400,0.0,
2006-03-20 00:00:00+00:00,27.100000381469727,27.100000381469727,26.549999237060547,14.140427589416504,242900,0.0,
2006-03-21 00:00:00+00:00,26.950000762939453,26.950000762939453,25.950000762939453,13.801480293273926,303700,0.0,
2006-03-22 00:00:00+00:00,25.959999084472656,26.32999992370605,25.280000686645508,13.557863235473633,481900,0.0,
2006-03-23 00:00:00+00:00,25.75,26.25,25.700000762939453,13.72204303741455,616600,0.0,
2006-03-24 00:00:00+00:00,26.299999237060547,26.600000381469727,25.86000061035156,14.087469100952148,193200,0.0,
2006-03-27 00:00:00+00:00,26.700000762939453,26.850000381469727,26.25,14.113946914672852,460800,0.0,
2006-03-28 00:00:00+00:00,27.049999237060547,27.239999771118164,26.68000030517578,14.272829055786133,687100,0.0,
2006-03-29 00:00:00+00:00,27.0,28.479999542236328,27.0,15.072532653808594,365400,0.0,
2006-03-30 00:00:00+00:00,29.350000381469727,30.0,27.899999618530277,14.828916549682615,1115500,0.0,
2006-03-31 00:00:00+00:00,28.75,29.0,28.030000686645508,15.014277458190918,402700,0.0,
2006-04-03 00:00:00+00:00,28.920000076293945,28.989999771118164,27.850000381469727,14.77595043182373,407500,0.0,
