date,STLD_Open,STLD_High,STLD_Low,STLD_Close,STLD_Volume,STLD_Dividends,STLD_Stock Splits
1996-12-24 00:00:00+00:00,4.90625,4.90625,4.75,3.115543842315674,64400,0.0,
1996-12-26 00:00:00+00:00,4.8125,4.8125,4.6875,3.075082540512085,166400,0.0,
1996-12-27 00:00:00+00:00,4.75,4.875,4.75,3.0953118801116943,346000,0.0,
1996-12-30 00:00:00+00:00,4.75,4.84375,4.75,3.1357734203338623,136400,0.0,
1996-12-31 00:00:00+00:00,4.84375,4.84375,4.6875,3.0953118801116943,77200,0.0,
1997-01-02 00:00:00+00:00,4.78125,4.78125,4.6875,3.075082540512085,267200,0.0,
1997-01-03 00:00:00+00:00,4.75,4.9375,4.75,3.1560046672821045,223600,0.0,
1997-01-06 00:00:00+00:00,4.90625,5.09375,4.84375,3.2773895263671875,296800,0.0,
1997-01-07 00:00:00+00:00,5.0625,5.65625,5.03125,3.520159721374512,1013600,0.0,
1997-01-08 00:00:00+00:00,5.5,5.5,5.21875,3.520159721374512,1590800,0.0,
1997-01-09 00:00:00+00:00,5.34375,5.625,5.34375,3.5808522701263428,778800,0.0,
1997-01-10 00:00:00+00:00,5.625,5.96875,5.5,3.843852043151856,946000,0.0,
1997-01-13 00:00:00+00:00,5.875,6.03125,5.84375,3.8640832901000977,761200,0.0,
1997-01-14 00:00:00+00:00,6.0,6.0,5.8125,3.80338978767395,253200,0.0,
1997-01-15 00:00:00+00:00,5.875,5.875,5.625,3.682006359100342,448000,0.0,
1997-01-16 00:00:00+00:00,5.78125,5.78125,5.6875,3.742698907852173,556400,0.0,
1997-01-17 00:00:00+00:00,5.78125,5.84375,5.71875,3.783159971237183,83200,0.0,
1997-01-20 00:00:00+00:00,5.875,6.125,5.75,3.945005416870117,396000,0.0,
1997-01-21 00:00:00+00:00,6.1875,6.34375,6.0625,3.985466957092285,768400,0.0,
1997-01-22 00:00:00+00:00,6.1875,6.1875,5.625,3.762928009033203,508000,0.0,
1997-01-23 00:00:00+00:00,5.6875,5.8125,5.3125,3.4999282360076904,603200,0.0,
1997-01-24 00:00:00+00:00,5.4375,5.4375,5.1875,3.520159721374512,884800,0.0,
1997-01-27 00:00:00+00:00,5.5,5.5625,5.40625,3.601081609725952,192000,0.0,
1997-01-28 00:00:00+00:00,5.5625,5.5625,5.4375,3.601081609725952,149200,0.0,
1997-01-29 00:00:00+00:00,5.4375,5.5625,5.4375,3.601081609725952,127200,0.0,
1997-01-30 00:00:00+00:00,5.5,5.5625,5.40625,3.560620069503784,50800,0.0,
1997-01-31 00:00:00+00:00,5.5625,5.8125,5.4375,3.762928009033203,1196400,0.0,
1997-02-03 00:00:00+00:00,5.78125,5.8125,5.5625,3.6617743968963614,522800,0.0,
1997-02-04 00:00:00+00:00,5.65625,5.65625,5.4375,3.560620069503784,152400,0.0,
1997-02-05 00:00:00+00:00,5.53125,5.5625,5.4375,3.5403919219970703,47600,0.0,
1997-02-06 00:00:00+00:00,5.5625,5.75,5.5,3.6617743968963614,218800,0.0,
1997-02-07 00:00:00+00:00,5.625,5.75,5.625,3.682006359100342,336800,0.0,
1997-02-10 00:00:00+00:00,5.6875,5.6875,5.375,3.520159721374512,195200,0.0,
1997-02-11 00:00:00+00:00,5.5,5.5,5.1875,3.4796979427337646,484000,0.0,
1997-02-12 00:00:00+00:00,5.375,5.625,5.3125,3.560620069503784,170400,0.0,
1997-02-13 00:00:00+00:00,5.5,5.5,5.0,3.2571582794189453,955600,0.0,
1997-02-14 00:00:00+00:00,5.15625,5.15625,4.984375,3.226813077926636,491200,0.0,
1997-02-18 00:00:00+00:00,5.0,5.09375,4.9375,3.2773895263671875,577200,0.0,
1997-02-19 00:00:00+00:00,5.0625,5.0625,4.875,3.2369298934936523,516800,0.0,
1997-02-20 00:00:00+00:00,5.0,5.0,4.875,3.226813077926636,1075200,0.0,
1997-02-21 00:00:00+00:00,4.90625,5.125,4.90625,3.2369298934936523,331200,0.0,
1997-02-24 00:00:00+00:00,5.125,5.125,4.90625,3.2369298934936523,334800,0.0,
1997-02-25 00:00:00+00:00,4.90625,5.03125,4.90625,3.2571582794189453,153600,0.0,
1997-02-26 00:00:00+00:00,5.03125,5.0625,4.90625,3.2773895263671875,631200,0.0,
1997-02-27 00:00:00+00:00,5.0625,5.0625,5.0,3.2773895263671875,97600,0.0,
1997-02-28 00:00:00+00:00,5.0625,5.0625,5.0,3.2369298934936523,172000,0.0,
1997-03-03 00:00:00+00:00,5.0625,5.0625,5.0,3.247041702270508,102000,0.0,
1997-03-04 00:00:00+00:00,5.0625,5.0625,4.875,3.196465015411377,335200,0.0,
1997-03-05 00:00:00+00:00,5.0,5.0625,4.875,3.216696262359619,384800,0.0,
1997-03-06 00:00:00+00:00,4.9375,5.0625,4.875,3.1560046672821045,284400,0.0,
1997-03-07 00:00:00+00:00,5.0,5.0,4.75,3.1357734203338623,187200,0.0,
1997-03-10 00:00:00+00:00,4.875,4.9375,4.78125,3.1560046672821045,244400,0.0,
1997-03-11 00:00:00+00:00,4.84375,4.90625,4.6875,3.115543842315674,620000,0.0,
1997-03-12 00:00:00+00:00,4.8125,4.8125,4.71875,3.115543842315674,248400,0.0,
1997-03-13 00:00:00+00:00,4.8125,4.8125,4.71875,3.054850816726685,81600,0.0,
1997-03-14 00:00:00+00:00,4.8125,4.8125,4.71875,3.0649664402008057,290000,0.0,
1997-03-17 00:00:00+00:00,4.8125,4.8125,4.6875,3.034619092941284,270800,0.0,
1997-03-18 00:00:00+00:00,4.78125,4.78125,4.71875,3.075082540512085,164800,0.0,
1997-03-19 00:00:00+00:00,4.78125,4.78125,4.59375,3.014389991760254,334400,0.0,
1997-03-20 00:00:00+00:00,4.65625,4.65625,4.5625,3.014389991760254,84800,0.0,
1997-03-21 00:00:00+00:00,4.65625,4.65625,4.5625,3.014389991760254,150400,0.0,
1997-03-24 00:00:00+00:00,4.65625,4.65625,4.5,2.9132349491119385,382400,0.0,
1997-03-25 00:00:00+00:00,4.53125,4.53125,4.375,2.8525428771972656,578800,0.0,
1997-03-26 00:00:00+00:00,4.40625,4.5,4.34375,2.8323116302490234,1470400,0.0,
1997-03-27 00:00:00+00:00,4.40625,4.46875,4.40625,2.8525428771972656,322000,0.0,
1997-03-31 00:00:00+00:00,4.46875,4.46875,4.375,2.8323116302490234,289600,0.0,
1997-04-01 00:00:00+00:00,4.375,4.46875,4.125,2.812081813812256,3528000,0.0,
1997-04-02 00:00:00+00:00,4.28125,4.34375,4.21875,2.812081813812256,301600,0.0,
1997-04-03 00:00:00+00:00,4.34375,4.34375,4.21875,2.751389265060425,107600,0.0,
1997-04-04 00:00:00+00:00,4.21875,4.375,4.21875,2.8323116302490234,141600,0.0,
1997-04-07 00:00:00+00:00,4.375,4.4375,4.28125,2.8727736473083496,163200,0.0,
1997-04-08 00:00:00+00:00,4.71875,5.0625,4.5625,3.2369298934936523,412400,0.0,
1997-04-09 00:00:00+00:00,5.0,5.21875,4.9375,3.2773895263671875,1164400,0.0,
1997-04-10 00:00:00+00:00,5.15625,5.15625,5.03125,3.2773895263671875,592400,0.0,
1997-04-11 00:00:00+00:00,5.09375,5.09375,4.84375,3.216696262359619,214000,0.0,
1997-04-14 00:00:00+00:00,5.0,5.0,4.84375,3.1812944412231445,109600,0.0,
1997-04-15 00:00:00+00:00,4.84375,4.9375,4.5625,3.034619092941284,260000,0.0,
1997-04-16 00:00:00+00:00,4.6875,4.75,4.5625,3.014389991760254,112800,0.0,
1997-04-17 00:00:00+00:00,4.65625,4.78125,4.46875,2.8930037021636963,159200,0.0,
1997-04-18 00:00:00+00:00,4.5625,4.65625,4.46875,2.973927497863769,469200,0.0,
1997-04-21 00:00:00+00:00,4.65625,4.78125,4.5625,3.075082540512085,120400,0.0,
1997-04-22 00:00:00+00:00,4.78125,4.78125,4.65625,3.034619092941284,138800,0.0,
1997-04-23 00:00:00+00:00,4.75,4.78125,4.65625,3.075082540512085,85600,0.0,
1997-04-24 00:00:00+00:00,4.75,4.8125,4.6875,3.075082540512085,162000,0.0,
1997-04-25 00:00:00+00:00,4.75,4.75,4.625,3.054850816726685,222400,0.0,
1997-04-28 00:00:00+00:00,4.6875,4.75,4.625,3.075082540512085,62400,0.0,
1997-04-29 00:00:00+00:00,4.8125,4.84375,4.6875,3.1357734203338623,132800,0.0,
1997-04-30 00:00:00+00:00,4.75,5.0,4.75,3.1560046672821045,231600,0.0,
1997-05-01 00:00:00+00:00,5.0,5.0625,4.875,3.226813077926636,438800,0.0,
1997-05-02 00:00:00+00:00,5.0,5.09375,4.9375,3.2369298934936523,311600,0.0,
1997-05-05 00:00:00+00:00,5.1875,5.28125,5.09375,3.398773431777954,310800,0.0,
1997-05-06 00:00:00+00:00,5.25,5.40625,5.125,3.398773431777954,287600,0.0,
1997-05-07 00:00:00+00:00,5.25,5.375,5.21875,3.4796979427337646,455600,0.0,
1997-05-08 00:00:00+00:00,5.3125,5.8125,5.3125,3.6617743968963614,451200,0.0,
1997-05-09 00:00:00+00:00,5.625,6.0,5.5625,3.8640832901000977,536800,0.0,
1997-05-12 00:00:00+00:00,5.84375,6.0,5.75,3.762928009033203,162000,0.0,
1997-05-13 00:00:00+00:00,5.84375,5.84375,5.625,3.64154314994812,264000,0.0,
1997-05-14 00:00:00+00:00,5.625,5.75,5.5,3.560620069503784,297200,0.0,
1997-05-15 00:00:00+00:00,5.5,5.625,5.15625,3.378542423248291,302000,0.0,
1997-05-16 00:00:00+00:00,5.21875,5.21875,4.8125,3.2773895263671875,432400,0.0,
1997-05-19 00:00:00+00:00,5.03125,5.15625,5.03125,3.317850351333618,727600,0.0,
1997-05-20 00:00:00+00:00,5.15625,5.15625,5.09375,3.338082790374756,424400,0.0,
1997-05-21 00:00:00+00:00,5.15625,5.15625,5.09375,3.338082790374756,224800,0.0,
1997-05-22 00:00:00+00:00,5.15625,5.53125,5.125,3.560620069503784,228400,0.0,
1997-05-23 00:00:00+00:00,5.5625,5.71875,5.5,3.6617743968963614,264400,0.0,
1997-05-27 00:00:00+00:00,5.75,5.75,5.625,3.6617743968963614,782800,0.0,
1997-05-28 00:00:00+00:00,5.71875,5.71875,5.5625,3.621311902999878,223600,0.0,
1997-05-29 00:00:00+00:00,5.5625,5.65625,5.5625,3.6617743968963614,152000,0.0,
1997-05-30 00:00:00+00:00,5.5,5.65625,5.5,3.64154314994812,180400,0.0,
1997-06-02 00:00:00+00:00,5.65625,5.65625,5.625,3.64154314994812,246400,0.0,
1997-06-03 00:00:00+00:00,5.65625,5.65625,5.625,3.6617743968963614,108800,0.0,
1997-06-04 00:00:00+00:00,5.625,5.75,5.5625,3.702235698699951,674400,0.0,
1997-06-05 00:00:00+00:00,5.75,5.78125,5.6875,3.742698907852173,159600,0.0,
1997-06-06 00:00:00+00:00,5.78125,5.78125,5.71875,3.742698907852173,201200,0.0,
1997-06-09 00:00:00+00:00,5.78125,5.9375,5.75,3.783159971237183,101600,0.0,
1997-06-10 00:00:00+00:00,5.875,6.0,5.875,3.80338978767395,1351600,0.0,
1997-06-11 00:00:00+00:00,5.8125,6.0,5.8125,3.843852043151856,104400,0.0,
1997-06-12 00:00:00+00:00,5.8125,5.8125,5.625,3.722467184066773,279200,0.0,
1997-06-13 00:00:00+00:00,5.75,5.8125,5.59375,3.762928009033203,52000,0.0,
1997-06-16 00:00:00+00:00,5.75,5.8125,5.65625,3.682006359100342,169200,0.0,
1997-06-17 00:00:00+00:00,5.625,5.75,5.25,3.520159721374512,1166800,0.0,
1997-06-18 00:00:00+00:00,5.46875,5.53125,5.46875,3.560620069503784,219200,0.0,
1997-06-19 00:00:00+00:00,5.5625,5.59375,5.53125,3.621311902999878,360800,0.0,
1997-06-20 00:00:00+00:00,5.59375,5.6875,5.53125,3.682006359100342,207600,0.0,
1997-06-23 00:00:00+00:00,5.78125,5.78125,5.625,3.64154314994812,120400,0.0,
1997-06-24 00:00:00+00:00,5.625,6.0625,5.625,3.884315013885498,350400,0.0,
1997-06-25 00:00:00+00:00,6.0,6.125,5.96875,3.924774408340454,435200,0.0,
1997-06-26 00:00:00+00:00,6.125,6.125,6.03125,3.9652371406555176,179200,0.0,
1997-06-27 00:00:00+00:00,6.125,6.375,6.0625,4.086621284484863,448400,0.0,
1997-06-30 00:00:00+00:00,6.375,6.59375,5.9375,4.04616117477417,1558800,0.0,
1997-07-01 00:00:00+00:00,6.15625,6.34375,6.15625,4.025930404663086,339600,0.0,
1997-07-02 00:00:00+00:00,6.34375,6.5,6.1875,4.208007335662842,438400,0.0,
1997-07-03 00:00:00+00:00,6.375,6.4375,6.375,4.147313117980957,398000,0.0,
1997-07-07 00:00:00+00:00,6.375,6.4375,6.1875,4.167545318603516,978400,0.0,
1997-07-08 00:00:00+00:00,6.4375,6.875,6.375,4.309160232543945,1238400,0.0,
1997-07-09 00:00:00+00:00,6.71875,6.9375,6.59375,4.491235733032227,556800,0.0,
1997-07-10 00:00:00+00:00,6.9375,7.1875,6.84375,4.471006870269775,963600,0.0,
1997-07-11 00:00:00+00:00,7.0,7.03125,6.90625,4.511468887329102,906400,0.0,
1997-07-14 00:00:00+00:00,6.84375,6.96875,6.6875,4.349623680114746,246800,0.0,
1997-07-15 00:00:00+00:00,6.71875,6.71875,6.3125,4.127082824707031,337200,0.0,
1997-07-16 00:00:00+00:00,6.3125,6.59375,6.3125,4.248467445373535,646000,0.0,
1997-07-17 00:00:00+00:00,6.59375,6.65625,6.5,4.2686967849731445,131600,0.0,
1997-07-18 00:00:00+00:00,6.5625,6.5625,6.4375,4.167545318603516,114400,0.0,
1997-07-21 00:00:00+00:00,6.4375,6.578125,6.4375,4.248467445373535,230800,0.0,
1997-07-22 00:00:00+00:00,6.5,6.5,6.1875,4.167545318603516,587600,0.0,
1997-07-23 00:00:00+00:00,6.4375,6.4375,6.3125,4.1068525314331055,273200,0.0,
1997-07-24 00:00:00+00:00,6.328125,6.4375,6.328125,4.147313117980957,124400,0.0,
1997-07-25 00:00:00+00:00,6.375,6.4375,6.3125,4.147313117980957,100000,0.0,
1997-07-28 00:00:00+00:00,6.375,6.4375,6.3125,4.1068525314331055,182800,0.0,
1997-07-29 00:00:00+00:00,6.359375,6.4375,6.3125,4.147313117980957,202800,0.0,
1997-07-30 00:00:00+00:00,6.3125,6.4375,6.25,4.167545318603516,89200,0.0,
1997-07-31 00:00:00+00:00,6.4375,6.625,6.3125,4.288928508758545,495200,0.0,
1997-08-01 00:00:00+00:00,6.625,6.625,6.25,4.167545318603516,356000,0.0,
1997-08-04 00:00:00+00:00,6.4375,6.4375,5.8125,3.843852043151856,693200,0.0,
1997-08-05 00:00:00+00:00,5.9375,6.25,5.90625,4.005699634552002,287200,0.0,
1997-08-06 00:00:00+00:00,6.125,6.375,6.125,4.127082824707031,218000,0.0,
1997-08-07 00:00:00+00:00,6.375,6.625,6.34375,4.288928508758545,598000,0.0,
1997-08-08 00:00:00+00:00,6.59375,6.625,6.484375,4.288928508758545,269600,0.0,
1997-08-11 00:00:00+00:00,6.625,6.65625,6.5,4.2686967849731445,570800,0.0,
1997-08-12 00:00:00+00:00,6.59375,6.59375,6.375,4.157429218292236,341200,0.0,
1997-08-13 00:00:00+00:00,6.421875,6.46875,6.25,4.127082824707031,285600,0.0,
1997-08-14 00:00:00+00:00,6.25,6.3125,6.21875,4.04616117477417,14028000,0.0,
1997-08-15 00:00:00+00:00,6.265625,6.28125,6.25,4.04616117477417,2082400,0.0,
1997-08-18 00:00:00+00:00,6.1875,6.265625,5.875,4.04616117477417,1601200,0.0,
1997-08-19 00:00:00+00:00,6.25,6.3125,6.125,4.04616117477417,774400,0.0,
1997-08-20 00:00:00+00:00,6.25,6.390625,6.1875,4.1068525314331055,611600,0.0,
1997-08-21 00:00:00+00:00,6.375,6.375,6.21875,4.025930404663086,751600,0.0,
1997-08-22 00:00:00+00:00,6.15625,6.25,6.0,3.945005416870117,560000,0.0,
1997-08-25 00:00:00+00:00,6.15625,6.25,6.0625,3.945005416870117,521600,0.0,
1997-08-26 00:00:00+00:00,6.125,6.21875,6.09375,3.985466957092285,772000,0.0,
1997-08-27 00:00:00+00:00,6.15625,6.15625,6.09375,3.945005416870117,380800,0.0,
1997-08-28 00:00:00+00:00,6.09375,6.25,6.0625,4.04616117477417,342000,0.0,
1997-08-29 00:00:00+00:00,6.25,6.3125,6.09375,4.086621284484863,605600,0.0,
1997-09-02 00:00:00+00:00,6.25,6.53125,6.25,4.228237628936768,558000,0.0,
1997-09-03 00:00:00+00:00,6.53125,6.75,6.46875,4.329392433166504,1072800,0.0,
1997-09-04 00:00:00+00:00,6.6875,7.0,6.6875,4.471006870269775,900800,0.0,
1997-09-05 00:00:00+00:00,6.90625,6.90625,6.75,4.369851589202881,1585600,0.0,
1997-09-08 00:00:00+00:00,6.78125,7.09375,6.765625,4.511468887329102,570000,0.0,
1997-09-09 00:00:00+00:00,6.96875,7.0,6.796875,4.471006870269775,944400,0.0,
1997-09-10 00:00:00+00:00,6.9375,7.046875,6.90625,4.511468887329102,388000,0.0,
1997-09-11 00:00:00+00:00,6.9375,7.03125,6.90625,4.471006870269775,166400,0.0,
1997-09-12 00:00:00+00:00,6.90625,7.03125,6.90625,4.5013532638549805,676800,0.0,
1997-09-15 00:00:00+00:00,6.96875,7.03125,6.84375,4.450777053833008,608000,0.0,
1997-09-16 00:00:00+00:00,6.90625,6.96875,6.84375,4.511468887329102,287200,0.0,
1997-09-17 00:00:00+00:00,6.96875,6.96875,6.4375,4.167545318603516,722400,0.0,
1997-09-18 00:00:00+00:00,6.53125,6.875,6.15625,4.430546283721924,1143600,0.0,
1997-09-19 00:00:00+00:00,6.71875,6.84375,6.65625,4.369851589202881,379200,0.0,
1997-09-22 00:00:00+00:00,6.75,6.78125,6.625,4.379968643188477,569200,0.0,
1997-09-23 00:00:00+00:00,6.75,6.765625,6.703125,4.349623680114746,1148800,0.0,
1997-09-24 00:00:00+00:00,6.75,6.78125,6.71875,4.369851589202881,1201600,0.0,
1997-09-25 00:00:00+00:00,6.734375,6.75,6.4375,4.208007335662842,1178800,0.0,
1997-09-26 00:00:00+00:00,6.46875,6.5,6.3125,4.147313117980957,1005200,0.0,
1997-09-29 00:00:00+00:00,6.3125,6.375,5.9375,3.9045450687408447,5710000,0.0,
1997-09-30 00:00:00+00:00,6.03125,6.09375,5.6875,3.80338978767395,3231200,0.0,
1997-10-01 00:00:00+00:00,5.890625,5.90625,5.59375,3.6617743968963614,4013600,0.0,
1997-10-02 00:00:00+00:00,5.6875,5.6875,5.4375,3.520159721374512,1389200,0.0,
1997-10-03 00:00:00+00:00,5.5625,5.8125,5.5,3.6617743968963614,2750000,0.0,
1997-10-06 00:00:00+00:00,5.6875,5.6875,5.5,3.5808522701263428,2236400,0.0,
1997-10-07 00:00:00+00:00,5.5625,5.5625,5.15625,3.4392364025115967,2883200,0.0,
1997-10-08 00:00:00+00:00,5.3125,5.6875,5.25,3.64154314994812,3991600,0.0,
1997-10-09 00:00:00+00:00,5.6875,5.875,5.59375,3.762928009033203,1068800,0.0,
1997-10-10 00:00:00+00:00,5.8125,5.8125,5.6875,3.742698907852173,895600,0.0,
1997-10-13 00:00:00+00:00,5.9375,6.03125,5.875,3.9045450687408447,893600,0.0,
1997-10-14 00:00:00+00:00,5.96875,6.0625,5.9375,3.8640832901000977,950000,0.0,
1997-10-15 00:00:00+00:00,6.0,6.0,5.84375,3.783159971237183,575600,0.0,
1997-10-16 00:00:00+00:00,5.78125,5.90625,5.65625,3.682006359100342,676000,0.0,
1997-10-17 00:00:00+00:00,5.625,5.65625,5.3125,3.5403919219970703,1111200,0.0,
1997-10-20 00:00:00+00:00,5.5625,5.5625,5.46875,3.560620069503784,1309600,0.0,
1997-10-21 00:00:00+00:00,5.53125,5.65625,5.5,3.621311902999878,750400,0.0,
1997-10-22 00:00:00+00:00,5.625,5.8125,5.53125,3.762928009033203,1655600,0.0,
1997-10-23 00:00:00+00:00,5.6875,5.71875,5.53125,3.621311902999878,388000,0.0,
1997-10-24 00:00:00+00:00,5.71875,5.75,5.40625,3.4999282360076904,608000,0.0,
1997-10-27 00:00:00+00:00,5.46875,5.46875,4.90625,3.216696262359619,2096800,0.0,
1997-10-28 00:00:00+00:00,4.84375,5.5,4.75,3.520159721374512,2167200,0.0,
1997-10-29 00:00:00+00:00,5.53125,5.53125,5.25,3.4392364025115967,1080800,0.0,
1997-10-30 00:00:00+00:00,5.28125,5.28125,5.0625,3.408890962600708,1326800,0.0,
1997-10-31 00:00:00+00:00,5.25,5.4375,5.21875,3.4392364025115967,3580000,0.0,
1997-11-03 00:00:00+00:00,5.3125,5.40625,5.21875,3.4594666957855225,529600,0.0,
1997-11-04 00:00:00+00:00,5.375,5.40625,5.21875,3.398773431777954,446000,0.0,
1997-11-05 00:00:00+00:00,5.3125,5.375,5.21875,3.4392364025115967,582000,0.0,
1997-11-06 00:00:00+00:00,5.21875,5.375,5.21875,3.398773431777954,534000,0.0,
1997-11-07 00:00:00+00:00,5.125,5.3125,5.125,3.338082790374756,772800,0.0,
1997-11-10 00:00:00+00:00,5.375,5.4375,5.125,3.408890962600708,839200,0.0,
1997-11-11 00:00:00+00:00,5.28125,5.28125,5.15625,3.398773431777954,177200,0.0,
1997-11-12 00:00:00+00:00,5.25,5.25,5.0,3.247041702270508,104400,0.0,
1997-11-13 00:00:00+00:00,5.03125,5.125,4.84375,3.216696262359619,1091600,0.0,
1997-11-14 00:00:00+00:00,4.96875,5.0,4.8125,3.1357734203338623,304800,0.0,
1997-11-17 00:00:00+00:00,4.78125,4.9375,4.78125,3.1357734203338623,1386800,0.0,
1997-11-18 00:00:00+00:00,4.9375,4.9375,4.828125,3.1357734203338623,1461200,0.0,
1997-11-19 00:00:00+00:00,4.875,4.90625,4.8125,3.1560046672821045,399600,0.0,
1997-11-20 00:00:00+00:00,4.9375,4.9375,4.828125,3.1560046672821045,1013200,0.0,
1997-11-21 00:00:00+00:00,4.921875,4.921875,4.78125,3.125657796859741,1698000,0.0,
1997-11-24 00:00:00+00:00,4.8125,4.9375,4.71875,3.054850816726685,841600,0.0,
1997-11-25 00:00:00+00:00,4.71875,4.75,4.53125,2.9334657192230225,418400,0.0,
1997-11-26 00:00:00+00:00,4.53125,4.625,4.5,2.9435811042785645,274000,0.0,
1997-11-28 00:00:00+00:00,4.59375,4.71875,4.53125,2.994158744812012,92000,0.0,
1997-12-01 00:00:00+00:00,4.75,4.75,4.5625,2.9587550163269043,917600,0.0,
1997-12-02 00:00:00+00:00,4.625,4.625,4.375,2.8525428771972656,537200,0.0,
1997-12-03 00:00:00+00:00,4.5,4.5,4.15625,2.731157064437866,3849600,0.0,
1997-12-04 00:00:00+00:00,4.25,4.4375,4.1875,2.7716188430786133,2031200,0.0,
1997-12-05 00:00:00+00:00,4.40625,4.71875,4.375,2.994158744812012,2680400,0.0,
1997-12-08 00:00:00+00:00,4.65625,4.828125,4.59375,3.054850816726685,1117600,0.0,
1997-12-09 00:00:00+00:00,4.65625,4.8125,4.65625,3.014389991760254,337200,0.0,
1997-12-10 00:00:00+00:00,4.75,4.75,4.40625,2.8727736473083496,1061600,0.0,
1997-12-11 00:00:00+00:00,4.5,4.5,4.15625,2.812081813812256,1399600,0.0,
1997-12-12 00:00:00+00:00,4.4375,4.4375,4.21875,2.751389265060425,349200,0.0,
1997-12-15 00:00:00+00:00,4.28125,4.28125,4.1875,2.751389265060425,537600,0.0,
1997-12-16 00:00:00+00:00,4.21875,4.28125,4.0625,2.680579900741577,1730000,0.0,
1997-12-17 00:00:00+00:00,4.140625,4.1875,4.09375,2.680579900741577,1255600,0.0,
1997-12-18 00:00:00+00:00,4.15625,4.21875,4.125,2.680579900741577,2089600,0.0,
1997-12-19 00:00:00+00:00,4.125,4.15625,4.0,2.589543104171753,3420800,0.0,
1997-12-22 00:00:00+00:00,4.0,4.03125,3.96875,2.569311141967773,2164000,0.0,
1997-12-23 00:00:00+00:00,4.015625,4.03125,4.015625,2.5996570587158203,1272800,0.0,
1997-12-24 00:00:00+00:00,4.015625,4.03125,4.0,2.5996570587158203,1178000,0.0,
1997-12-26 00:00:00+00:00,4.03125,4.03125,3.9375,2.549081325531006,218800,0.0,
1997-12-29 00:00:00+00:00,4.0,4.046875,3.9375,2.5996570587158203,1000400,0.0,
1997-12-30 00:00:00+00:00,3.984375,4.0625,3.984375,2.589543104171753,3601600,0.0,
1997-12-31 00:00:00+00:00,4.046875,4.046875,4.0,2.589543104171753,2505200,0.0,
1998-01-02 00:00:00+00:00,4.0625,4.1875,4.03125,2.6603500843048096,1156800,0.0,
1998-01-05 00:00:00+00:00,4.125,4.125,4.0,2.609773635864258,1701600,0.0,
1998-01-06 00:00:00+00:00,4.03125,4.34375,4.015625,2.7716188430786133,1109200,0.0,
1998-01-07 00:00:00+00:00,4.3125,4.71875,4.25,3.034619092941284,1037200,0.0,
1998-01-08 00:00:00+00:00,4.6875,4.75,4.5625,2.973927497863769,476800,0.0,
1998-01-09 00:00:00+00:00,4.625,4.65625,4.34375,2.822195291519165,424800,0.0,
1998-01-12 00:00:00+00:00,4.3125,4.4375,4.1875,2.812081813812256,347200,0.0,
1998-01-13 00:00:00+00:00,4.390625,4.484375,4.390625,2.8727736473083496,513600,0.0,
1998-01-14 00:00:00+00:00,4.4375,4.4375,4.34375,2.8727736473083496,294400,0.0,
1998-01-15 00:00:00+00:00,4.4375,4.625,4.40625,2.9536964893341064,494400,0.0,
1998-01-16 00:00:00+00:00,4.625,4.84375,4.53125,2.9536964893341064,725200,0.0,
1998-01-20 00:00:00+00:00,4.625,4.6875,4.5,3.034619092941284,246800,0.0,
