date,SPOK_Open,SPOK_High,SPOK_Low,SPOK_Close,SPOK_Volume,SPOK_Dividends,SPOK_Stock Splits
2004-11-17 00:00:00+00:00,36.75,38.0,36.43999862670898,7.036344528198242,323700,0.0,
2004-11-18 00:00:00+00:00,37.20000076293945,37.20000076293945,35.540000915527344,7.036344528198242,345600,0.0,
2004-11-19 00:00:00+00:00,36.52999877929688,37.2400016784668,36.5099983215332,7.053435325622559,250400,0.0,
2004-11-22 00:00:00+00:00,36.52000045776367,37.34000015258789,36.52000045776367,7.0743255615234375,59600,0.0,
2004-11-23 00:00:00+00:00,37.34000015258789,37.59999847412109,36.86000061035156,7.036344528198242,121100,0.0,
2004-11-24 00:00:00+00:00,37.04999923706055,37.27000045776367,36.61000061035156,7.0230488777160645,106200,0.0,
2004-11-26 00:00:00+00:00,37.20000076293945,37.52999877929688,36.900001525878906,7.013554573059082,10800,0.0,
2004-11-29 00:00:00+00:00,36.91999816894531,37.02999877929688,36.119998931884766,6.933785915374756,119700,0.0,
2004-11-30 00:00:00+00:00,36.58000183105469,36.650001525878906,36.119998931884766,6.905297756195068,179700,0.0,
2004-12-01 00:00:00+00:00,36.41999816894531,37.02000045776367,36.11000061035156,6.986964702606201,169700,0.0,
2004-12-02 00:00:00+00:00,36.22999954223633,37.25,36.22999954223633,7.0743255615234375,85200,0.0,
2004-12-03 00:00:00+00:00,37.290000915527344,37.290000915527344,36.2599983215332,6.950882911682129,165100,0.0,
2004-12-06 00:00:00+00:00,36.25,37.18999862670898,35.630001068115234,6.812245845794678,226800,0.0,
2004-12-07 00:00:00+00:00,35.75,36.29999923706055,35.75,6.840728282928467,84600,0.0,
2004-12-08 00:00:00+00:00,36.0,36.470001220703125,34.650001525878906,6.713486671447754,200400,0.0,
2004-12-09 00:00:00+00:00,34.849998474121094,35.349998474121094,34.29999923706055,6.6982951164245605,69500,0.0,
2004-12-10 00:00:00+00:00,34.95000076293945,35.220001220703125,34.65999984741211,6.609034538269043,308300,0.0,
2004-12-13 00:00:00+00:00,35.0,35.189998626708984,33.869998931884766,6.4438090324401855,251600,0.0,
2004-12-14 00:00:00+00:00,33.91999816894531,34.16999816894531,33.41999816894531,6.458998680114746,226900,0.0,
2004-12-15 00:00:00+00:00,34.209999084472656,34.220001220703125,33.779998779296875,6.498881816864014,104700,0.0,
2004-12-16 00:00:00+00:00,33.83000183105469,34.54999923706055,33.58000183105469,6.460902690887451,224300,0.0,
2004-12-17 00:00:00+00:00,33.5099983215332,34.209999084472656,33.5099983215332,6.457102298736572,90100,0.0,
2004-12-20 00:00:00+00:00,34.0,34.06999969482422,33.83000183105469,6.436212062835693,83900,0.0,
2004-12-21 00:00:00+00:00,34.150001525878906,34.150001525878906,33.529998779296875,6.409624099731445,60700,0.0,
2004-12-22 00:00:00+00:00,33.5,33.91999816894531,33.43000030517578,6.390631198883057,16400,0.0,
2004-12-23 00:00:00+00:00,33.970001220703125,33.970001220703125,33.25,6.329860210418701,32000,0.0,
2004-12-27 00:00:00+00:00,33.970001220703125,34.150001525878906,33.400001525878906,6.476093292236328,89600,0.0,
2004-12-28 00:00:00+00:00,34.5,34.5,33.900001525878906,6.525473117828369,46500,0.0,
2004-12-29 00:00:00+00:00,33.900001525878906,34.40999984741211,33.849998474121094,6.481791496276856,59400,0.0,
2004-12-30 00:00:00+00:00,34.40999984741211,35.400001525878906,33.90999984741211,6.637520790100098,79800,0.0,
2004-12-31 00:00:00+00:00,35.470001220703125,35.529998779296875,34.959999084472656,6.705892086029053,144600,0.0,
2005-01-03 00:00:00+00:00,35.060001373291016,35.58000183105469,33.83000183105469,6.474194526672363,182300,0.0,
2005-01-04 00:00:00+00:00,34.91999816894531,34.95000076293945,33.2599983215332,6.3165669441223145,246700,0.0,
2005-01-05 00:00:00+00:00,33.25,34.20000076293945,33.04999923706055,6.457102298736572,87600,0.0,
2005-01-06 00:00:00+00:00,34.2400016784668,34.52000045776367,33.619998931884766,6.555858612060547,313400,0.0,
2005-01-07 00:00:00+00:00,34.75,34.75,33.90999984741211,6.517876148223877,56600,0.0,
2005-01-10 00:00:00+00:00,34.18000030517578,34.63999938964844,34.0,6.578648567199707,120100,0.0,
2005-01-11 00:00:00+00:00,34.72999954223633,35.470001220703125,34.040000915527344,6.669806480407715,112500,0.0,
2005-01-12 00:00:00+00:00,34.779998779296875,35.619998931884766,34.779998779296875,6.741973876953125,165200,0.0,
2005-01-13 00:00:00+00:00,35.75,36.119998931884766,35.66999816894531,6.850225925445557,170300,0.0,
2005-01-14 00:00:00+00:00,36.09999847412109,36.38999938964844,35.630001068115234,6.829334735870361,102500,0.0,
2005-01-18 00:00:00+00:00,36.02999877929688,36.04999923706055,35.619998931884766,6.819839954376221,97300,0.0,
2005-01-19 00:00:00+00:00,36.02999877929688,36.02999877929688,34.779998779296875,6.684998989105225,650600,0.0,
2005-01-20 00:00:00+00:00,35.41999816894531,35.83000183105469,35.0,6.654616832733154,96600,0.0,
2005-01-21 00:00:00+00:00,35.56999969482422,35.56999969482422,33.849998474121094,6.508379936218262,243800,0.0,
2005-01-24 00:00:00+00:00,34.349998474121094,34.349998474121094,34.0,6.457102298736572,222900,0.0,
2005-01-25 00:00:00+00:00,34.02000045776367,34.279998779296875,33.4900016784668,6.388733386993408,87300,0.0,
2005-01-26 00:00:00+00:00,34.20000076293945,34.20000076293945,33.5,6.407726764678955,54300,0.0,
2005-01-27 00:00:00+00:00,33.33000183105469,34.47999954223633,33.33000183105469,6.506480693817139,51200,0.0,
2005-01-28 00:00:00+00:00,34.2599983215332,35.20000076293945,34.06999969482422,6.523573398590088,95700,0.0,
2005-01-31 00:00:00+00:00,34.70000076293945,35.56999969482422,34.70000076293945,6.751470565795898,231200,0.0,
2005-02-01 00:00:00+00:00,35.75,35.79999923706055,35.5,6.79325532913208,147700,0.0,
2005-02-02 00:00:00+00:00,35.4900016784668,35.77000045776367,34.93000030517578,6.709691524505615,89100,0.0,
2005-02-03 00:00:00+00:00,35.470001220703125,35.70000076293945,34.959999084472656,6.755270481109619,29800,0.0,
2005-02-04 00:00:00+00:00,35.900001525878906,36.2599983215332,35.869998931884766,6.873015403747559,69600,0.0,
2005-02-07 00:00:00+00:00,36.25,36.27000045776367,36.0,6.888206958770752,220200,0.0,
2005-02-08 00:00:00+00:00,36.0,37.0,36.0,7.026845455169678,46200,0.0,
2005-02-09 00:00:00+00:00,36.5,37.25,36.5,7.064832210540772,304000,0.0,
2005-02-10 00:00:00+00:00,37.09000015258789,38.290000915527344,37.08000183105469,7.220561027526855,343200,0.0,
2005-02-11 00:00:00+00:00,38.33000183105469,38.4900016784668,37.91999816894531,7.207263469696045,158900,0.0,
2005-02-14 00:00:00+00:00,38.380001068115234,38.380001068115234,37.75,7.19777250289917,138400,0.0,
2005-02-15 00:00:00+00:00,37.7400016784668,37.88999938964844,37.63999938964844,7.159788131713867,131000,0.0,
2005-02-16 00:00:00+00:00,37.75,38.09999847412109,37.619998931884766,7.154090404510498,48300,0.0,
2005-02-17 00:00:00+00:00,37.959999084472656,37.959999084472656,37.43999862670898,7.112310409545898,132500,0.0,
2005-02-18 00:00:00+00:00,37.790000915527344,37.970001220703125,37.45000076293945,7.1882758140563965,56000,0.0,
2005-02-22 00:00:00+00:00,37.95000076293945,38.119998931884766,37.40999984741211,7.15029239654541,92200,0.0,
