date,GMGI_Open,GMGI_High,GMGI_Low,GMGI_Close,GMGI_Volume,GMGI_Dividends,GMGI_Stock Splits
2010-02-23 00:00:00+00:00,66824998912.0,70874996736.0,64799997952.0,70874996736.0,0,,
2010-02-24 00:00:00+00:00,70874996736.0,72224997376.0,52650000384.0,64125001728.0,0,,
2010-02-25 00:00:00+00:00,64125001728.0,68174999552.0,62100000768.0,66149998592.0,0,,
2010-02-26 00:00:00+00:00,66149998592.0,67499999232.0,62775001088.0,65474998272.0,0,,
2010-03-01 00:00:00+00:00,65474998272.0,70874996736.0,65474998272.0,68174999552.0,0,,
2010-03-02 00:00:00+00:00,68849999872.0,68849999872.0,55350001664.0,64125001728.0,0,,
2010-03-03 00:00:00+00:00,62100000768.0,62775001088.0,58724999168.0,59399999488.0,0,,
2010-03-04 00:00:00+00:00,60750000128.0,63450001408.0,58049998848.0,60750000128.0,0,,
2010-03-05 00:00:00+00:00,59399999488.0,61425000448.0,59399999488.0,59399999488.0,0,,
2010-03-08 00:00:00+00:00,59399999488.0,60750000128.0,58049998848.0,58049998848.0,0,,
2010-03-09 00:00:00+00:00,58049998848.0,62775001088.0,58049998848.0,62100000768.0,0,,
2010-03-10 00:00:00+00:00,62775001088.0,62775001088.0,62100000768.0,62100000768.0,0,,
2010-03-11 00:00:00+00:00,62100000768.0,62775001088.0,60750000128.0,60750000128.0,0,,
2010-03-12 00:00:00+00:00,60750000128.0,62775001088.0,60750000128.0,60750000128.0,0,,
2010-03-15 00:00:00+00:00,60750000128.0,70874996736.0,60750000128.0,66824998912.0,0,,
2010-03-16 00:00:00+00:00,67499999232.0,67499999232.0,60750000128.0,64125001728.0,0,,
2010-03-17 00:00:00+00:00,60750000128.0,64125001728.0,60750000128.0,64125001728.0,0,,
2010-03-18 00:00:00+00:00,60750000128.0,61762498560.0,48599998464.0,58049998848.0,0,,
2010-03-19 00:00:00+00:00,57374998528.0,61425000448.0,57374998528.0,60750000128.0,0,,
2010-03-22 00:00:00+00:00,61425000448.0,66824998912.0,57374998528.0,66824998912.0,0,,
2010-03-23 00:00:00+00:00,69524996096.0,70874996736.0,64125001728.0,69524996096.0,0,,
2010-03-24 00:00:00+00:00,70874996736.0,95849996288.0,68174999552.0,91124998144.0,0,,
2010-03-25 00:00:00+00:00,92812500992.0,94500003840.0,80999997440.0,91800002560.0,0,,
2010-03-26 00:00:00+00:00,89100001280.0,100912496640.0,89100001280.0,100575002624.0,0,,
2010-03-29 00:00:00+00:00,103275003904.0,111374999552.0,101249998848.0,110024998912.0,0,,
2010-03-30 00:00:00+00:00,114075000832.0,118799998976.0,112050003968.0,116775002112.0,0,,
2010-03-31 00:00:00+00:00,116099997696.0,120825004032.0,115425001472.0,120149999616.0,0,,
2010-04-01 00:00:00+00:00,118125002752.0,120149999616.0,85049999360.0,112050003968.0,0,,
2010-04-05 00:00:00+00:00,108674998272.0,121500000256.0,93150003200.0,105300000768.0,0,,
2010-04-06 00:00:00+00:00,108000002048.0,111374999552.0,99899998208.0,108674998272.0,0,,
2010-04-07 00:00:00+00:00,110700003328.0,119475003392.0,108000002048.0,118125002752.0,0,,
2010-04-08 00:00:00+00:00,117449998336.0,124874997760.0,116099997696.0,123524997120.0,0,,
2010-04-09 00:00:00+00:00,122850000896.0,125550002176.0,122174996480.0,125550002176.0,0,,
2010-04-12 00:00:00+00:00,125550002176.0,125550002176.0,121500000256.0,124200001536.0,0,,
2010-04-13 00:00:00+00:00,120149999616.0,120825004032.0,101249998848.0,112050003968.0,0,,
2010-04-14 00:00:00+00:00,118125002752.0,125550002176.0,112050003968.0,121500000256.0,0,,
2010-04-15 00:00:00+00:00,123524997120.0,123524997120.0,108000002048.0,120149999616.0,0,,
2010-04-16 00:00:00+00:00,121500000256.0,121500000256.0,108000002048.0,111374999552.0,0,,
2010-04-19 00:00:00+00:00,111374999552.0,115425001472.0,106650001408.0,115425001472.0,0,,
2010-04-20 00:00:00+00:00,114749997056.0,117449998336.0,113399996416.0,117449998336.0,0,,
2010-04-21 00:00:00+00:00,116099997696.0,118125002752.0,111374999552.0,116099997696.0,0,,
2010-04-22 00:00:00+00:00,118125002752.0,118799998976.0,112050003968.0,118125002752.0,0,,
2010-04-23 00:00:00+00:00,118125002752.0,127574999040.0,117449998336.0,127574999040.0,0,,
2010-04-26 00:00:00+00:00,127574999040.0,137025003520.0,127574999040.0,136349999104.0,0,,
2010-04-27 00:00:00+00:00,135675002880.0,136957501440.0,122174996480.0,129599995904.0,0,,
2010-04-28 00:00:00+00:00,129599995904.0,134325002240.0,116099997696.0,126900002816.0,0,,
2010-04-29 00:00:00+00:00,121500000256.0,128250003456.0,112725000192.0,125550002176.0,0,,
2010-04-30 00:00:00+00:00,128250003456.0,128250003456.0,119475003392.0,122850000896.0,0,,
2010-05-03 00:00:00+00:00,122174996480.0,124874997760.0,113399996416.0,122174996480.0,0,,
2010-05-04 00:00:00+00:00,116099997696.0,123524997120.0,113399996416.0,120149999616.0,0,,
2010-05-05 00:00:00+00:00,121500000256.0,121500000256.0,111374999552.0,112725000192.0,0,,
2010-05-06 00:00:00+00:00,112725000192.0,115425001472.0,101925003264.0,110700003328.0,0,,
2010-05-07 00:00:00+00:00,108000002048.0,110024998912.0,101249998848.0,108000002048.0,0,,
2010-05-10 00:00:00+00:00,124874997760.0,126224998400.0,105300000768.0,113399996416.0,0,,
2010-05-11 00:00:00+00:00,113399996416.0,121500000256.0,113399996416.0,114749997056.0,0,,
2010-05-12 00:00:00+00:00,116099997696.0,118125002752.0,114749997056.0,114749997056.0,0,,
2010-05-13 00:00:00+00:00,108000002048.0,115425001472.0,103275003904.0,114749997056.0,0,,
2010-05-14 00:00:00+00:00,114749997056.0,114749997056.0,103275003904.0,108000002048.0,0,,
2010-05-17 00:00:00+00:00,104624996352.0,111374999552.0,103275003904.0,109350002688.0,0,,
2010-05-18 00:00:00+00:00,103275003904.0,103950000128.0,101249998848.0,103950000128.0,0,,
2010-05-19 00:00:00+00:00,101249998848.0,101249998848.0,82687500288.0,86400000000.0,0,,
2010-05-20 00:00:00+00:00,85725003776.0,85725003776.0,66149998592.0,80999997440.0,0,,
2010-05-21 00:00:00+00:00,80999997440.0,101249998848.0,80999997440.0,87750000640.0,0,,
2010-05-24 00:00:00+00:00,95175000064.0,101249998848.0,95175000064.0,101249998848.0,0,,
2010-05-25 00:00:00+00:00,118125002752.0,120825004032.0,101249998848.0,108000002048.0,0,,
2010-05-26 00:00:00+00:00,109350002688.0,111374999552.0,101249998848.0,101249998848.0,0,,
2010-05-27 00:00:00+00:00,104624996352.0,108000002048.0,94500003840.0,94500003840.0,0,,
2010-05-28 00:00:00+00:00,80999997440.0,101249998848.0,80999997440.0,101249998848.0,0,,
2010-06-01 00:00:00+00:00,101249998848.0,114075000832.0,101249998848.0,111374999552.0,0,,
2010-06-02 00:00:00+00:00,112725000192.0,112725000192.0,104624996352.0,110700003328.0,0,,
2010-06-03 00:00:00+00:00,111374999552.0,112725000192.0,101925003264.0,104624996352.0,0,,
2010-06-04 00:00:00+00:00,107324997632.0,112725000192.0,103950000128.0,107324997632.0,0,,
2010-06-07 00:00:00+00:00,108000002048.0,111374999552.0,105300000768.0,105300000768.0,0,,
2010-06-08 00:00:00+00:00,109350002688.0,110700003328.0,105300000768.0,108000002048.0,0,,
2010-06-09 00:00:00+00:00,108000002048.0,109350002688.0,101249998848.0,109350002688.0,0,,
2010-06-10 00:00:00+00:00,108000002048.0,108000002048.0,102262497280.0,103275003904.0,0,,
2010-06-11 00:00:00+00:00,103275003904.0,107324997632.0,101925003264.0,103950000128.0,0,,
2010-06-14 00:00:00+00:00,103950000128.0,103950000128.0,97875001344.0,98549997568.0,0,,
2010-06-15 00:00:00+00:00,95175000064.0,97875001344.0,83025002496.0,83025002496.0,0,,
2010-06-16 00:00:00+00:00,83025002496.0,83025002496.0,74250002432.0,79649996800.0,0,,
2010-06-17 00:00:00+00:00,78299996160.0,83025002496.0,74924998656.0,79649996800.0,0,,
2010-06-18 00:00:00+00:00,80999997440.0,81675001856.0,77624999936.0,79649996800.0,0,,
2010-06-21 00:00:00+00:00,76950003712.0,78975000576.0,66149998592.0,70874996736.0,0,,
2010-06-22 00:00:00+00:00,70874996736.0,70874996736.0,62100000768.0,64125001728.0,0,,
2010-06-23 00:00:00+00:00,47250001920.0,62100000768.0,47250001920.0,60682498048.0,0,,
2010-06-24 00:00:00+00:00,60750000128.0,60750000128.0,52650000384.0,54000001024.0,0,,
2010-06-25 00:00:00+00:00,54000001024.0,54000001024.0,49274998784.0,49949999104.0,0,,
2010-06-28 00:00:00+00:00,47250001920.0,51975000064.0,47250001920.0,47250001920.0,0,,
2010-06-29 00:00:00+00:00,47250001920.0,50624999424.0,42524999680.0,50624999424.0,0,,
2010-06-30 00:00:00+00:00,50624999424.0,52650000384.0,45900001280.0,51299999744.0,0,,
2010-07-01 00:00:00+00:00,43875000320.0,47250001920.0,40499998720.0,43875000320.0,0,,
2010-07-02 00:00:00+00:00,43875000320.0,50624999424.0,40499998720.0,41849999360.0,0,,
2010-07-06 00:00:00+00:00,41174999040.0,47250001920.0,41174999040.0,43875000320.0,0,,
2010-07-07 00:00:00+00:00,42524999680.0,45900001280.0,42187501568.0,42187501568.0,0,,
2010-07-08 00:00:00+00:00,42187501568.0,45225000960.0,42187501568.0,42187501568.0,0,,
2010-07-09 00:00:00+00:00,45900001280.0,45900001280.0,31050000384.0,43875000320.0,0,,
2010-07-12 00:00:00+00:00,45225000960.0,45225000960.0,34424999936.0,40499998720.0,0,,
2010-07-13 00:00:00+00:00,40499998720.0,40499998720.0,33749999616.0,39487500288.0,0,,
2010-07-14 00:00:00+00:00,38475001856.0,42524999680.0,37125001216.0,41174999040.0,0,,
2010-07-15 00:00:00+00:00,41174999040.0,41849999360.0,37125001216.0,41849999360.0,0,,
2010-07-16 00:00:00+00:00,41174999040.0,41849999360.0,38475001856.0,38475001856.0,0,,
2010-07-19 00:00:00+00:00,39824998400.0,40499998720.0,35100000256.0,40499998720.0,0,,
2010-07-20 00:00:00+00:00,40499998720.0,40499998720.0,39149998080.0,39149998080.0,0,,
2010-07-21 00:00:00+00:00,35100000256.0,39149998080.0,34424999936.0,35100000256.0,0,,
2010-07-22 00:00:00+00:00,37800001536.0,37800001536.0,34424999936.0,34424999936.0,0,,
2010-07-23 00:00:00+00:00,34424999936.0,35100000256.0,29699999744.0,35100000256.0,0,,
2010-07-26 00:00:00+00:00,35100000256.0,35100000256.0,29699999744.0,35100000256.0,0,,
2010-07-27 00:00:00+00:00,35100000256.0,35100000256.0,30375000064.0,30375000064.0,0,,
2010-07-28 00:00:00+00:00,35100000256.0,39149998080.0,30375000064.0,31050000384.0,0,,
2010-07-29 00:00:00+00:00,38812499968.0,38812499968.0,34762498048.0,35437498368.0,0,,
2010-07-30 00:00:00+00:00,34424999936.0,38475001856.0,34424999936.0,37800001536.0,0,,
2010-08-02 00:00:00+00:00,35775000576.0,38475001856.0,35775000576.0,37800001536.0,0,,
2010-08-03 00:00:00+00:00,35775000576.0,35775000576.0,35775000576.0,35775000576.0,0,,
2010-08-04 00:00:00+00:00,35775000576.0,37800001536.0,35775000576.0,37800001536.0,0,,
2010-08-05 00:00:00+00:00,35775000576.0,37125001216.0,33749999616.0,37125001216.0,0,,
2010-08-06 00:00:00+00:00,37125001216.0,37125001216.0,33749999616.0,33749999616.0,0,,
2010-08-09 00:00:00+00:00,33749999616.0,37800001536.0,33749999616.0,37800001536.0,0,,
2010-08-10 00:00:00+00:00,33749999616.0,37800001536.0,33749999616.0,35100000256.0,0,,
2010-08-11 00:00:00+00:00,35100000256.0,36450000896.0,31050000384.0,35100000256.0,0,,
2010-08-12 00:00:00+00:00,34424999936.0,34424999936.0,33749999616.0,33749999616.0,0,,
2010-08-13 00:00:00+00:00,33749999616.0,35100000256.0,33749999616.0,35100000256.0,0,,
2010-08-16 00:00:00+00:00,33749999616.0,35100000256.0,30375000064.0,35100000256.0,0,,
2010-08-17 00:00:00+00:00,32399998976.0,37125001216.0,32399998976.0,35437498368.0,0,,
2010-08-18 00:00:00+00:00,35100000256.0,37800001536.0,35100000256.0,35100000256.0,0,,
2010-08-19 00:00:00+00:00,35100000256.0,37800001536.0,35100000256.0,37800001536.0,0,,
2010-08-20 00:00:00+00:00,37800001536.0,37800001536.0,35100000256.0,37125001216.0,0,,
2010-08-23 00:00:00+00:00,37800001536.0,37800001536.0,35100000256.0,35100000256.0,0,,
2010-08-24 00:00:00+00:00,37800001536.0,37800001536.0,35100000256.0,35100000256.0,0,,
2010-08-25 00:00:00+00:00,35100000256.0,37800001536.0,35100000256.0,35100000256.0,0,,
2010-08-26 00:00:00+00:00,35100000256.0,35775000576.0,35100000256.0,35775000576.0,0,,
2010-08-27 00:00:00+00:00,35775000576.0,37125001216.0,35775000576.0,37125001216.0,0,,
2010-08-30 00:00:00+00:00,37125001216.0,37800001536.0,35775000576.0,35775000576.0,0,,
2010-08-31 00:00:00+00:00,35775000576.0,37800001536.0,35775000576.0,37800001536.0,0,,
2010-09-01 00:00:00+00:00,35775000576.0,38475001856.0,35775000576.0,37125001216.0,0,,
2010-09-02 00:00:00+00:00,37125001216.0,37800001536.0,37125001216.0,37125001216.0,0,,
2010-09-03 00:00:00+00:00,37125001216.0,38475001856.0,36450000896.0,38475001856.0,0,,
2010-09-07 00:00:00+00:00,37125001216.0,38475001856.0,37125001216.0,37800001536.0,0,,
2010-09-08 00:00:00+00:00,37125001216.0,37125001216.0,37125001216.0,37125001216.0,0,,
2010-09-09 00:00:00+00:00,37800001536.0,37800001536.0,37125001216.0,37800001536.0,0,,
2010-09-10 00:00:00+00:00,37125001216.0,37800001536.0,37125001216.0,37125001216.0,0,,
2010-09-13 00:00:00+00:00,37125001216.0,37800001536.0,37125001216.0,37125001216.0,0,,
2010-09-14 00:00:00+00:00,37125001216.0,38475001856.0,37125001216.0,37125001216.0,0,,
2010-09-15 00:00:00+00:00,37125001216.0,38475001856.0,37125001216.0,38475001856.0,0,,
2010-09-16 00:00:00+00:00,39824998400.0,39824998400.0,38475001856.0,38475001856.0,0,,
2010-09-17 00:00:00+00:00,38475001856.0,38475001856.0,35100000256.0,35100000256.0,0,,
2010-09-20 00:00:00+00:00,38475001856.0,40499998720.0,38475001856.0,39149998080.0,0,,
2010-09-21 00:00:00+00:00,39149998080.0,41174999040.0,39149998080.0,40499998720.0,0,,
2010-09-22 00:00:00+00:00,41174999040.0,41174999040.0,39824998400.0,41174999040.0,0,,
2010-09-23 00:00:00+00:00,41849999360.0,44550000640.0,41849999360.0,43942498304.0,0,,
2010-09-24 00:00:00+00:00,41849999360.0,43875000320.0,40499998720.0,43875000320.0,0,,
2010-09-27 00:00:00+00:00,43875000320.0,47250001920.0,43875000320.0,43875000320.0,0,,
2010-09-28 00:00:00+00:00,43200000000.0,45900001280.0,43200000000.0,43200000000.0,0,,
2010-09-29 00:00:00+00:00,43200000000.0,45900001280.0,43200000000.0,43200000000.0,0,,
2010-09-30 00:00:00+00:00,43200000000.0,47250001920.0,43200000000.0,46575001600.0,0,,
2010-10-01 00:00:00+00:00,47250001920.0,47250001920.0,47250001920.0,47250001920.0,0,,
2010-10-04 00:00:00+00:00,47250001920.0,47250001920.0,45900001280.0,47250001920.0,0,,
2010-10-05 00:00:00+00:00,47250001920.0,47250001920.0,45225000960.0,47250001920.0,0,,
2010-10-06 00:00:00+00:00,45225000960.0,47250001920.0,45225000960.0,45225000960.0,0,,
2010-10-07 00:00:00+00:00,43875000320.0,47250001920.0,43875000320.0,47250001920.0,0,,
2010-10-08 00:00:00+00:00,47250001920.0,48599998464.0,44617498624.0,48599998464.0,0,,
2010-10-11 00:00:00+00:00,48599998464.0,49274998784.0,47250001920.0,49274998784.0,0,,
2010-10-12 00:00:00+00:00,49274998784.0,49274998784.0,48599998464.0,48599998464.0,0,,
2010-10-13 00:00:00+00:00,49949999104.0,49949999104.0,41174999040.0,49949999104.0,0,,
2010-10-14 00:00:00+00:00,49882501120.0,49949999104.0,43875000320.0,49274998784.0,0,,
2010-10-15 00:00:00+00:00,43875000320.0,49274998784.0,43875000320.0,43875000320.0,0,,
2010-10-18 00:00:00+00:00,43875000320.0,47250001920.0,42524999680.0,43875000320.0,0,,
2010-10-19 00:00:00+00:00,44550000640.0,48599998464.0,43875000320.0,48599998464.0,0,,
2010-10-20 00:00:00+00:00,47250001920.0,48599998464.0,45900001280.0,45900001280.0,0,,
2010-10-21 00:00:00+00:00,45225000960.0,45225000960.0,45225000960.0,45225000960.0,0,,
2010-10-22 00:00:00+00:00,45225000960.0,48599998464.0,45225000960.0,47250001920.0,0,,
2010-10-25 00:00:00+00:00,50624999424.0,50624999424.0,45225000960.0,49882501120.0,0,,
2010-10-26 00:00:00+00:00,49882501120.0,49882501120.0,47924998144.0,47924998144.0,0,,
2010-10-27 00:00:00+00:00,49612500992.0,49882501120.0,47250001920.0,47924998144.0,0,,
2010-10-28 00:00:00+00:00,49949999104.0,49949999104.0,44550000640.0,44550000640.0,0,,
2010-10-29 00:00:00+00:00,49949999104.0,49949999104.0,45225000960.0,48599998464.0,0,,
2010-11-01 00:00:00+00:00,47924998144.0,47924998144.0,42524999680.0,43875000320.0,0,,
2010-11-02 00:00:00+00:00,44550000640.0,45225000960.0,42524999680.0,42524999680.0,0,,
2010-11-03 00:00:00+00:00,41849999360.0,42524999680.0,41849999360.0,41849999360.0,0,,
2010-11-04 00:00:00+00:00,41849999360.0,43875000320.0,31050000384.0,41849999360.0,0,,
2010-11-05 00:00:00+00:00,41849999360.0,43875000320.0,41849999360.0,41849999360.0,0,,
2010-11-08 00:00:00+00:00,41849999360.0,41849999360.0,40499998720.0,40499998720.0,0,,
2010-11-09 00:00:00+00:00,40499998720.0,40499998720.0,37125001216.0,37125001216.0,0,,
2010-11-10 00:00:00+00:00,40499998720.0,40499998720.0,37125001216.0,40499998720.0,0,,
2010-11-11 00:00:00+00:00,40499998720.0,40499998720.0,40499998720.0,40499998720.0,0,,
2010-11-12 00:00:00+00:00,37125001216.0,39149998080.0,37125001216.0,37125001216.0,0,,
2010-11-15 00:00:00+00:00,37125001216.0,37800001536.0,37125001216.0,37462499328.0,0,,
2010-11-16 00:00:00+00:00,37125001216.0,37800001536.0,35100000256.0,35775000576.0,0,,
2010-11-17 00:00:00+00:00,35100000256.0,37125001216.0,33749999616.0,35100000256.0,0,,
2010-11-18 00:00:00+00:00,35775000576.0,35775000576.0,30375000064.0,35100000256.0,0,,
2010-11-19 00:00:00+00:00,32399998976.0,35775000576.0,32399998976.0,35775000576.0,0,,
2010-11-22 00:00:00+00:00,33074999296.0,35775000576.0,32399998976.0,35100000256.0,0,,
2010-11-23 00:00:00+00:00,32399998976.0,33749999616.0,32399998976.0,32399998976.0,0,,
2010-11-24 00:00:00+00:00,32399998976.0,33749999616.0,30375000064.0,33749999616.0,0,,
2010-11-26 00:00:00+00:00,33749999616.0,33749999616.0,30375000064.0,30375000064.0,0,,
2010-11-29 00:00:00+00:00,33749999616.0,33749999616.0,30375000064.0,30375000064.0,0,,
2010-11-30 00:00:00+00:00,30375000064.0,35100000256.0,30375000064.0,30375000064.0,0,,
2010-12-01 00:00:00+00:00,30375000064.0,35775000576.0,29699999744.0,30375000064.0,0,,
2010-12-02 00:00:00+00:00,29024999424.0,32399998976.0,27000000512.0,31725000704.0,0,,
2010-12-03 00:00:00+00:00,27000000512.0,31387500544.0,27000000512.0,27675000832.0,0,,
2010-12-06 00:00:00+00:00,27675000832.0,27675000832.0,24974999552.0,24974999552.0,0,,
2010-12-07 00:00:00+00:00,24974999552.0,24974999552.0,10800000000.0,22275000320.0,0,,
2010-12-08 00:00:00+00:00,22275000320.0,27000000512.0,22275000320.0,27000000512.0,0,,
2010-12-09 00:00:00+00:00,27000000512.0,27000000512.0,23625000960.0,23625000960.0,0,,
2010-12-10 00:00:00+00:00,20249999360.0,23625000960.0,20249999360.0,23625000960.0,0,,
2010-12-13 00:00:00+00:00,20249999360.0,23625000960.0,20249999360.0,20587499520.0,0,,
2010-12-14 00:00:00+00:00,20924999680.0,22275000320.0,20249999360.0,20249999360.0,0,,
