date,ABCB_Open,ABCB_High,ABCB_Low,ABCB_Close,ABCB_Volume,ABCB_Dividends,ABCB_Stock Splits
1994-05-19 00:00:00+00:00,5.065844058990479,5.369793891906738,5.065844058990479,2.9163482189178467,134232,0.0,
1994-05-20 00:00:00+00:00,5.167160987854004,5.369793891906738,5.065844058990479,2.9163482189178467,54285,0.0,
1994-05-23 00:00:00+00:00,5.268476963043213,5.268476963043213,5.065844058990479,2.8041832447052,16532,0.0,
1994-05-24 00:00:00+00:00,5.268476963043213,5.268476963043213,5.065844058990479,2.8041832447052,7649,0.0,
1994-05-25 00:00:00+00:00,5.167160987854004,5.167160987854004,5.065844058990479,2.8041832447052,13325,0.0,
1994-05-26 00:00:00+00:00,5.065844058990479,5.217819213867188,5.065844058990479,2.8041832447052,19987,0.0,
1994-05-27 00:00:00+00:00,5.167160987854004,5.167160987854004,4.964527130126953,2.748098611831665,12338,0.0,
1994-05-31 00:00:00+00:00,5.065844058990479,5.268476963043213,5.065844058990479,2.9163482189178467,1481,0.0,
1994-06-01 00:00:00+00:00,5.065844058990479,5.268476963043213,5.065844058990479,2.9163482189178467,52311,0.0,
1994-06-02 00:00:00+00:00,5.268476963043213,5.268476963043213,5.116501808166504,2.9163482189178467,5182,0.0,
1994-06-03 00:00:00+00:00,5.268476963043213,5.268476963043213,5.268476963043213,2.9163482189178467,2468,0.0,
1994-06-06 00:00:00+00:00,5.268476963043213,5.268476963043213,5.065844058990479,2.8041832447052,5675,0.0,
1994-06-07 00:00:00+00:00,5.268476963043213,5.268476963043213,5.065844058990479,2.9163482189178467,15545,0.0,
1994-06-08 00:00:00+00:00,5.065844058990479,5.268476963043213,5.065844058990479,2.8041832447052,19740,0.0,
1994-06-09 00:00:00+00:00,5.065844058990479,5.268476963043213,5.065844058990479,2.9163482189178467,2714,0.0,
1994-06-10 00:00:00+00:00,5.268476963043213,5.268476963043213,5.217819213867188,2.8883087635040283,987,0.0,
1994-06-13 00:00:00+00:00,5.268476963043213,5.268476963043213,5.268476963043213,2.9163482189178467,494,0.0,
1994-06-14 00:00:00+00:00,5.268476963043213,5.319136142730713,5.065844058990479,2.860267877578736,52558,0.0,
1994-06-15 00:00:00+00:00,5.268476963043213,5.572428226470947,5.268476963043213,3.028517007827759,122635,0.0,
1994-06-16 00:00:00+00:00,5.572428226470947,5.572428226470947,5.369793891906738,3.084602117538452,14558,0.0,
1994-06-17 00:00:00+00:00,5.572428226470947,5.572428226470947,5.369793891906738,3.084602117538452,57493,0.0,
1994-06-20 00:00:00+00:00,5.471110820770264,5.471110820770264,5.268476963043213,2.9163482189178467,8390,0.0,
1994-06-21 00:00:00+00:00,5.268476963043213,5.471110820770264,5.268476963043213,2.9163482189178467,13571,0.0,
1994-06-22 00:00:00+00:00,5.471110820770264,5.471110820770264,5.268476963043213,2.9163482189178467,34052,0.0,
1994-06-23 00:00:00+00:00,5.471110820770264,5.471110820770264,5.268476963043213,3.0004758834838867,14312,0.0,
1994-06-24 00:00:00+00:00,5.268476963043213,5.268476963043213,5.268476963043213,2.9163482189178467,1234,0.0,
1994-06-27 00:00:00+00:00,5.471110820770264,5.471110820770264,5.268476963043213,2.9163482189178467,2714,0.0,
1994-06-28 00:00:00+00:00,5.268476963043213,5.268476963043213,5.268476963043213,2.9163482189178467,494,0.0,
1994-06-29 00:00:00+00:00,5.268476963043213,5.471110820770264,5.268476963043213,3.028517007827759,8143,0.0,
1994-06-30 00:00:00+00:00,5.471110820770264,5.471110820770264,5.471110820770264,3.028517007827759,0,0.0,
1994-07-01 00:00:00+00:00,5.268476963043213,5.471110820770264,5.268476963043213,3.0004758834838867,4195,0.0,
1994-07-05 00:00:00+00:00,5.471110820770264,5.471110820770264,5.471110820770264,3.028517007827759,740,0.0,
1994-07-06 00:00:00+00:00,5.369793891906738,5.471110820770264,5.268476963043213,3.028517007827759,36026,0.0,
1994-07-07 00:00:00+00:00,5.369793891906738,5.369793891906738,5.369793891906738,2.9724340438842773,1234,0.0,
1994-07-08 00:00:00+00:00,5.369793891906738,5.673745155334473,5.369793891906738,3.140685796737671,1481,0.0,
1994-07-11 00:00:00+00:00,5.673745155334473,5.673745155334473,5.268476963043213,2.936273097991944,32078,0.0385,
1994-07-12 00:00:00+00:00,5.420453071594238,5.572428226470947,5.268476963043213,3.1056759357452397,24428,0.0,
1994-07-13 00:00:00+00:00,5.572428226470947,5.572428226470947,5.572428226470947,3.1056759357452397,494,0.0,
1994-07-14 00:00:00+00:00,5.572428226470947,5.572428226470947,5.572428226470947,3.1056759357452397,0,0.0,
1994-07-15 00:00:00+00:00,5.471110820770264,5.471110820770264,5.369793891906738,3.049208164215088,16532,0.0,
1994-07-18 00:00:00+00:00,5.471110820770264,5.471110820770264,5.471110820770264,3.049208164215088,0,0.0,
1994-07-19 00:00:00+00:00,5.369793891906738,5.369793891906738,5.268476963043213,2.936273097991944,11104,0.0,
1994-07-20 00:00:00+00:00,5.471110820770264,5.471110820770264,5.268476963043213,2.936273097991944,3455,0.0,
1994-07-21 00:00:00+00:00,5.268476963043213,5.268476963043213,5.268476963043213,2.936273097991944,987,0.0,
1994-07-22 00:00:00+00:00,5.268476963043213,5.420453071594238,5.268476963043213,3.020975351333618,5675,0.0,
1994-07-25 00:00:00+00:00,5.268476963043213,5.471110820770264,5.268476963043213,2.936273097991944,9870,0.0,
1994-07-26 00:00:00+00:00,5.268476963043213,5.471110820770264,5.268476963043213,3.049208164215088,987,0.0,
1994-07-27 00:00:00+00:00,5.471110820770264,5.471110820770264,5.471110820770264,3.049208164215088,247,0.0,
1994-07-28 00:00:00+00:00,5.268476963043213,5.369793891906738,5.268476963043213,2.992741346359253,5182,0.0,
